MinEsReturn,Iteration,StdEsReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,AverageQLoss,MaxReturn,AveragePolicySurr,AverageReturn,MaxEsReturn,AverageY,Epoch,QFunRegParamNorm,AverageDiscountedReturn,StdReturn,PolicyRegParamNorm,AverageAction,MinReturn,AverageAbsQYDiff,AverageQ
3418.86120431,2247,0.0,47.0078249597,47.0077,3418.86120431,2.61765,6245.78780732,-47.1892,6017.52668749,3418.86120431,46.9930943391,2247,175.62,445.488478955,181.492124563,179.039,0.998342,5745.48198069,0.370379312894,46.9923
-175.542016796,2248,0.0,47.063748061,47.0635,-175.542016796,1.78625,5817.64734948,-47.2381,5609.02820115,-175.542016796,47.0449135978,2248,175.658,427.60519308,138.917161469,179.024,0.998642,5349.78576191,0.342174103811,47.0431
3359.67838706,2249,0.0,46.9839252424,46.9861,3359.67838706,1.95329,5536.13763522,-47.1541,5372.36248442,3359.67838706,46.9600119808,2249,175.764,403.037455975,71.7427826674,179.088,0.998254,5270.19740938,0.346375177092,46.9615
3551.35651379,2250,0.0,47.0154807786,47.0152,3551.35651379,3.01504,6013.22016089,-47.1878,5873.39734001,3551.35651379,46.9886967343,2250,175.841,454.192444222,144.16137222,179.174,0.998608,5482.94340435,0.384211142551,46.9874
3644.54663717,2251,0.0,47.1071768208,47.1083,3644.54663717,2.71251,4918.17874362,-47.2617,4798.39297743,3644.54663717,47.0799933409,2251,175.873,372.380860994,79.7641626755,179.209,0.997339,4659.76388522,0.367769085173,47.0804
3175.62392928,2252,0.0,47.1077048311,47.1072,3175.62392928,2.65536,6063.38994472,-47.2699,5829.13437721,3175.62392928,47.0835341418,2252,175.921,429.871570299,139.076850178,179.205,0.99827,5605.2938325,0.367944953002,47.0825
3420.7652982,2253,0.0,46.9562918777,46.9559,3420.7652982,2.314,5784.61089925,-47.1213,4999.29415445,3420.7652982,46.9313649141,2253,175.977,417.556260462,1487.88703549,179.298,0.998258,551.769332726,0.354464316877,46.9299
3186.81265949,2254,0.0,47.0594854284,47.0589,3186.81265949,2.40486,6309.86986805,-47.2207,5222.46159933,3186.81265949,47.0367566162,2254,176.023,450.814619427,1114.33546221,179.307,0.998331,2881.18587397,0.362970016689,47.0356
3339.6169965,2255,0.0,47.2394637044,47.2427,3339.6169965,2.43158,4986.54672968,-47.3909,4813.45002643,3339.6169965,47.2195357903,2255,176.04,375.967404329,89.6478896777,179.321,0.998788,4674.69813047,0.354910298754,47.2215
3284.36890642,2256,0.0,47.1245676073,47.1211,3284.36890642,2.68946,4779.01910174,-47.2793,4561.40356504,3284.36890642,47.1056188584,2256,176.122,347.25921382,201.835648696,179.522,0.996858,4138.43634814,0.367716293515,47.102
3745.8642437,2257,0.0,47.1567195012,47.1565,3745.8642437,2.0969,6152.30027111,-47.3174,5715.72439711,3745.8642437,47.1380248085,2257,176.14,454.647622608,413.699186193,179.44,0.998164,4722.8690165,0.351773990999,47.1364
3598.54401791,2258,0.0,47.1474904187,47.1472,3598.54401791,1.93594,4678.07572137,-47.2924,4461.99134993,3598.54401791,47.1304228349,2258,176.167,358.893364955,121.981102697,179.473,0.997408,4276.89514076,0.338214677801,47.1295
3462.69269014,2259,0.0,47.0818265876,47.0824,3462.69269014,2.35496,4963.9015437,-47.2368,4719.86338279,3462.69269014,47.0646994103,2259,176.228,370.848081573,140.692646737,179.507,0.997255,4560.10428937,0.342879531876,47.0646
3365.34526583,2260,0.0,47.0480223478,47.0472,3365.34526583,2.40623,5163.54433632,-47.2214,4878.49056141,3365.34526583,47.0290971345,2260,176.244,369.060922039,151.953724805,179.515,0.997737,4666.55351827,0.354828697899,47.0273
3344.11964042,2261,0.0,47.1026207941,47.1025,3344.11964042,2.78764,5619.98299677,-47.2758,5160.79847605,3344.11964042,47.0816736158,2261,176.266,404.999731237,496.371550886,179.631,0.997178,3796.38378028,0.368993485788,47.0811
3438.49131784,2262,0.0,47.1831725566,47.1823,3438.49131784,2.6484,5755.77548443,-47.3432,5121.87210116,3438.49131784,47.1630668551,2262,176.301,403.762057753,469.594777114,179.662,0.997624,4127.79412003,0.365757002688,47.1616
3682.64982022,2263,0.0,47.0407633193,47.0417,3682.64982022,2.40614,6217.14299134,-47.1921,5989.74053455,3682.64982022,47.0166918066,2263,176.333,456.396661479,168.449497545,179.654,0.997697,5567.02795352,0.350427672383,47.0171
3225.49936713,2264,0.0,47.1066372814,47.1078,3225.49936713,2.98924,6280.78650902,-47.259,6044.15472096,3225.49936713,47.08495446,2264,176.399,457.421567942,175.755649542,179.682,0.997895,5719.17587265,0.375716006524,47.085
3529.74337495,2265,0.0,47.0285146138,47.0285,3529.74337495,2.87528,6086.71994364,-47.1726,4846.6959663,3529.74337495,47.0062080773,2265,176.465,402.095123066,1559.04742712,179.678,0.998522,601.519583756,0.372490689467,47.005
3275.86717474,2266,0.0,47.0123956841,47.0131,3275.86717474,1.77991,6176.1373202,-47.1647,4115.73538348,3275.86717474,46.9853809068,2266,176.451,432.437236967,2135.61962013,179.673,0.998209,238.190086673,0.33710369771,46.9851
1591.15298454,2267,0.0,47.0689230453,47.069,1591.15298454,2.19504,6123.07802453,-47.2139,5915.11833771,1591.15298454,47.0410307628,2267,176.476,444.441610085,154.802266934,179.678,0.998645,5618.29767743,0.354160452086,47.0405
3626.03221333,2268,0.0,47.0058146566,47.0057,3626.03221333,2.68226,6168.8101062,-47.1525,5962.93729506,3626.03221333,46.9744409097,2268,176.536,450.794296044,103.424206167,179.703,0.998392,5765.37807816,0.378554320723,46.9735
3413.12871851,2269,0.0,47.0993916372,47.099,3413.12871851,1.87937,6239.1302859,-47.2529,6110.21961711,3413.12871851,47.0694836674,2269,176.536,463.435439035,115.714905129,179.745,0.9986,5816.81333546,0.341946404779,47.0689
3417.13720893,2270,0.0,47.0940013632,47.0932,3417.13720893,2.47906,6021.1161179,-47.2476,5887.6206354,3417.13720893,47.0639405854,2270,176.603,423.554083916,105.211378658,179.761,0.998626,5647.31777621,0.362789734771,47.0627
3400.6091381,2271,0.0,46.9467091017,46.9474,3400.6091381,2.36675,6404.61021692,-47.1006,6078.60859437,3400.6091381,46.9166320004,2271,176.663,446.104691652,169.316877596,179.812,0.998111,5819.21664892,0.368084535831,46.9155
3472.33491235,2272,0.0,47.087121306,47.0882,3472.33491235,3.40101,5831.59213966,-47.2563,5625.67526809,3472.33491235,47.0566336434,2272,176.755,414.826923219,137.254620099,179.805,0.998358,5404.24939455,0.403742841789,47.0572
3571.60504629,2273,0.0,47.200980453,47.2013,3571.60504629,3.02871,5849.37044273,-47.3647,5688.84213854,3571.60504629,47.1690158047,2273,176.793,426.899758797,87.6391518438,179.892,0.998353,5589.87471059,0.386877594531,47.1689
3182.49883591,2274,0.0,47.0214047316,47.0217,3182.49883591,2.11698,6174.73221999,-47.1773,6034.98383769,3182.49883591,46.9846243196,2274,176.812,453.344094701,110.490539364,179.957,0.998372,5846.22627961,0.355032529374,46.9845
3673.06332253,2275,0.0,47.1258398941,47.1242,3673.06332253,1.97083,6045.96792432,-47.2807,5954.0152428,3673.06332253,47.0883046088,2275,176.841,454.348118352,61.1713642647,179.954,0.997918,5856.15056066,0.350902073282,47.0862
3775.84020569,2276,0.0,47.1206269149,47.1195,3775.84020569,2.49208,6151.77693847,-47.2853,5919.53568275,3775.84020569,47.0807761001,2276,176.853,440.230206963,229.65157837,179.959,0.998268,5352.76571878,0.369603599395,47.0795
3602.14060385,2277,0.0,47.1785639576,47.1781,3602.14060385,2.3742,6266.84668736,-47.3386,5564.71788125,3602.14060385,47.1366665562,2277,176.954,438.401213923,1471.20481788,180.039,0.997834,1175.0554661,0.357995669146,47.1359
3290.80276828,2278,0.0,47.2778255162,47.2778,3290.80276828,2.06534,5160.22232982,-47.4508,4902.97573382,3290.80276828,47.2358870959,2278,177.008,371.043056945,138.375873403,180.032,0.997163,4596.80498612,0.358090924623,47.2355
3644.64319876,2279,0.0,47.2209028932,47.2205,3644.64319876,2.98951,6314.39506048,-47.3796,5930.70988684,3644.64319876,47.1766278543,2279,177.061,446.295500099,147.088216302,180.1,0.997645,5696.28727496,0.380331778929,47.1756
3703.42861622,2280,0.0,47.2608797799,47.2609,3703.42861622,2.74374,5762.4642501,-47.4225,5617.73097701,3703.42861622,47.2161459076,2280,177.105,429.332308403,116.808474443,180.102,0.997861,5404.70823824,0.37323562099,47.2156
3408.91521327,2281,0.0,47.2922719669,47.2917,3408.91521327,2.81768,5928.78786832,-47.4588,5778.54063477,3408.91521327,47.2504998222,2281,177.169,446.756654722,97.3779991319,180.162,0.997997,5650.96577199,0.38215605638,47.2486
1783.09589582,2282,0.0,47.3002679104,47.3009,1783.09589582,2.18167,6315.40705594,-47.4696,6116.97775223,1783.09589582,47.2560919536,2282,177.182,475.265113472,124.682127823,180.244,0.99819,5962.8605691,0.358714084145,47.2552
3663.95386497,2283,0.0,47.3151157568,47.3157,3663.95386497,2.38971,6180.79469309,-47.4693,5392.32544601,3663.95386497,47.2706554736,2283,177.262,406.654105706,1995.60407441,180.277,0.998455,-590.255305557,0.357627511496,47.2707
3407.53670272,2284,0.0,47.2458807121,47.2438,3407.53670272,2.51929,6111.13755724,-47.3809,3824.2133565,3407.53670272,47.2008141661,2284,177.302,399.632855659,2559.89458927,180.345,0.998515,-579.965273012,0.360003080192,47.1988
3582.91366184,2285,0.0,47.3027908821,47.3047,3582.91366184,1.46852,6198.46486067,-47.4273,5705.03029278,3582.91366184,47.2551011517,2285,177.346,448.059293491,927.720918148,180.39,0.998625,2948.57877907,0.31866722977,47.256
3365.6585854,2286,0.0,47.4406471831,47.4395,3365.6585854,1.79556,6197.62227191,-47.5705,5784.09110811,3365.6585854,47.3944020546,2286,177.392,443.451885934,209.343369313,180.476,0.997779,5469.73402364,0.340131312013,47.3929
3403.54901999,2287,0.0,47.3037797544,47.3032,3403.54901999,2.96851,5894.42747105,-47.4188,4566.8872761,3403.54901999,47.2488286297,2287,177.54,395.191461627,2182.97756779,180.507,0.99821,-46.3800137104,0.390592355805,47.2482
3816.37929706,2288,0.0,47.3059810582,47.3042,3816.37929706,3.05014,6088.4653147,-47.4279,5513.33737577,3816.37929706,47.2457537937,2288,177.612,450.293301889,1079.93000899,180.509,0.99847,2308.48726909,0.389374067096,47.2438
3180.79939503,2289,0.0,47.3410864739,47.3411,3180.79939503,2.55373,6135.20596811,-47.4767,5924.09844276,3180.79939503,47.2773354509,2289,177.643,449.936109116,151.12595218,180.512,0.998428,5587.69350186,0.375250322713,47.2775
3788.88265567,2290,0.0,47.2798415694,47.2798,3788.88265567,2.60227,6105.15074276,-47.4027,5177.4253792,3788.88265567,47.2116793167,2290,177.679,437.830596746,1605.92840418,180.57,0.998612,739.069007553,0.365987670222,47.2117
3316.4809386,2291,0.0,47.296056254,47.2963,3316.4809386,2.08499,6123.65725878,-47.4124,5974.25346815,3316.4809386,47.2271177663,2291,177.713,447.233681059,141.816936145,180.632,0.998266,5712.31587419,0.350284619464,47.2264
3270.1517376,2292,0.0,47.3231333543,47.3212,3270.1517376,3.06725,4853.82980234,-47.4477,4767.78618184,3270.1517376,47.2486147861,2292,177.739,372.94817572,56.9258557379,180.619,0.997742,4683.66854214,0.400126840031,47.2468
3468.29555044,2293,0.0,47.3433677432,47.3455,3468.29555044,2.59066,6078.42624037,-47.4621,5514.25356326,3468.29555044,47.2601959821,2293,177.802,439.349705949,1115.71575524,180.7,0.998538,2175.3883943,0.376382434164,47.2625
3459.35348417,2294,0.0,47.4233803425,47.4186,3459.35348417,2.09545,5986.10275065,-47.5379,4809.014671,3459.35348417,47.3442673189,2294,177.851,424.301411976,1621.57638976,180.781,0.998311,1452.89091586,0.362888928609,47.3402
3340.49543442,2295,0.0,47.3259642469,47.3251,3340.49543442,2.41254,6150.66086597,-47.4303,5757.97564707,3340.49543442,47.2431326065,2295,177.88,453.5682645,803.774085535,180.788,0.998299,3359.2160768,0.371709921246,47.2429
3578.51001095,2296,0.0,47.3969765237,47.3966,3578.51001095,2.50755,5764.0822206,-47.5151,4775.02775916,3578.51001095,47.3200661435,2296,177.91,394.594834556,1479.59677309,180.789,0.998055,489.058866541,0.374741347963,47.3187
3664.71742697,2297,0.0,47.4617527652,47.461,3664.71742697,2.92475,5455.7824575,-47.5717,5205.20080326,3664.71742697,47.3828986299,2297,177.898,397.621089738,138.619342473,180.858,0.99678,4947.77307401,0.377232233875,47.3817
3653.48404858,2298,0.0,47.4456856797,47.4443,3653.48404858,2.99299,5797.56789901,-47.5595,5697.35066157,3653.48404858,47.3686862262,2298,177.97,442.363985199,98.7678640283,180.866,0.998131,5453.97163798,0.388476295186,47.368
3387.11128333,2299,0.0,47.530663839,47.5291,3387.11128333,2.47164,6240.81010267,-47.6351,6130.1531118,3387.11128333,47.4563560227,2299,178.06,461.622281166,75.8425592136,180.909,0.997899,6002.0706667,0.363600532122,47.4552
3692.06658568,2300,0.0,47.4416474595,47.4422,3692.06658568,1.92521,6458.04699756,-47.5373,6191.11036505,3692.06658568,47.3644608325,2300,178.068,454.182085578,156.132773379,180.994,0.997451,5996.24456382,0.34386838779,47.3646
3863.04340371,2301,0.0,47.3798389094,47.3785,3863.04340371,2.2926,6184.24357569,-47.4911,5920.34678624,3863.04340371,47.3044432507,2301,178.108,445.231954212,114.408719056,181.061,0.996986,5821.3465345,0.361158109142,47.3028
3605.36523108,2302,0.0,47.4817238175,47.4812,3605.36523108,2.60606,6119.29665507,-47.624,6019.59137699,3605.36523108,47.4196404705,2302,178.169,462.84119871,62.368095274,181.071,0.996973,5944.54851402,0.36672480153,47.4194
3862.45095396,2303,0.0,47.4790622585,47.478,3862.45095396,1.74086,5952.45899678,-47.6275,5829.67298698,3862.45095396,47.4214098592,2303,178.174,441.117496205,93.9156529899,181.119,0.997282,5702.45919091,0.343158873978,47.4196
3691.72635965,2304,0.0,47.5080964139,47.5083,3691.72635965,2.32891,6203.85179628,-47.6542,6039.4479204,3691.72635965,47.4481552442,2304,178.229,455.656777403,100.174707904,181.135,0.997517,5908.98984671,0.357772343298,47.4483
3784.47295547,2305,0.0,47.6523269405,47.6526,3784.47295547,2.29274,6030.18073364,-47.7974,5787.17131037,3784.47295547,47.5958822744,2305,178.311,443.744349749,135.024645838,181.14,0.99784,5540.26410016,0.362137892583,47.5959
2575.57342338,2306,0.0,47.4093357075,47.4067,2575.57342338,2.1955,6085.0038177,-47.5438,5813.18601842,2575.57342338,47.3424105107,2306,178.36,443.142541859,251.150777569,181.215,0.996819,5285.0329536,0.354130667879,47.3406
3709.98612983,2307,0.0,47.6212323696,47.6207,3709.98612983,3.28981,6439.5576168,-47.7607,6254.05855963,3709.98612983,47.5584834009,2307,178.453,471.052965249,125.60530501,181.284,0.997043,6037.08500353,0.404687484836,47.5574
3427.89052476,2308,0.0,47.46037075,47.4613,3427.89052476,2.73123,6155.9877081,-47.5887,5968.58564023,3427.89052476,47.3872804882,2308,178.493,437.110066272,98.6060449117,181.233,0.99786,5828.30318814,0.38870424856,47.3868
3483.57017965,2309,0.0,47.5509787752,47.5511,3483.57017965,2.87099,5884.01332113,-47.6832,5775.38220061,3483.57017965,47.476674609,2309,178.546,430.999729522,95.2192820424,181.275,0.996743,5596.92915582,0.377555303898,47.477
3688.30722091,2310,0.0,47.6120515677,47.6105,3688.30722091,2.23623,6318.5455643,-47.726,5642.53838365,3688.30722091,47.5355244593,2310,178.537,450.589850064,1405.1485449,181.354,0.996943,1443.96945758,0.360554229607,47.5341
3640.8081213,2311,0.0,47.6445444554,47.6439,3640.8081213,2.77317,5577.58981939,-47.7518,5395.67106912,3640.8081213,47.5689912592,2311,178.636,401.589891975,111.2523275,181.332,0.997227,5148.7584755,0.382589085206,47.568
3738.18412941,2312,0.0,47.6740830066,47.6746,3738.18412941,2.08665,4953.42425779,-47.7959,4738.5608809,3738.18412941,47.5982128644,2312,178.698,357.804955177,184.054624554,181.47,0.997073,4298.53585929,0.352262458153,47.5981
2862.3669419,2313,0.0,47.7298530239,47.7296,2862.3669419,2.90595,6175.14031881,-47.852,5826.74710771,2862.3669419,47.6532108762,2313,178.731,442.105545195,224.536742682,181.512,0.997933,5365.10907219,0.398550286274,47.6526
3573.31302056,2314,0.0,47.7127046401,47.7137,3573.31302056,2.41918,5808.84891597,-47.8434,5717.59636977,3573.31302056,47.6404390838,2314,178.773,438.894206769,55.7504660074,181.485,0.997865,5642.56251997,0.371529483601,47.6415
3216.93183301,2315,0.0,47.7606990034,47.7591,3216.93183301,2.11845,5862.18164524,-47.8945,5724.15163933,3216.93183301,47.6943012499,2315,178.827,441.818498113,105.666218188,181.562,0.997953,5469.84815579,0.367573806163,47.6925
3221.66083895,2316,0.0,47.7332602417,47.7309,3221.66083895,2.29632,6017.73675505,-47.8504,5868.68369731,3221.66083895,47.6674595387,2316,178.843,425.715075039,121.666099795,181.544,0.997291,5693.25469436,0.374957451306,47.6643
3734.94597097,2317,0.0,47.6652046607,47.6651,3734.94597097,2.23994,6067.40557326,-47.7846,5373.26251239,3734.94597097,47.6011779953,2317,178.887,439.405567235,1109.37173026,181.617,0.997815,2163.3409,0.368613696717,47.6012
3421.19961664,2318,0.0,47.7792718212,47.779,3421.19961664,2.35658,6090.68738577,-47.9203,5818.23533442,3421.19961664,47.7272964991,2318,178.897,419.212524791,161.343340881,181.624,0.998093,5572.38462441,0.373979400229,47.7267
3800.31494577,2319,0.0,47.54990359,47.55,3800.31494577,2.7297,6244.42331845,-47.6875,6015.30408895,3800.31494577,47.4958182586,2319,178.98,435.297199784,125.993616002,181.699,0.998186,5844.28432576,0.378744159573,47.4952
3353.47935655,2320,0.0,47.7032058794,47.7037,3353.47935655,2.41961,5981.85548057,-47.8565,5793.36338374,3353.47935655,47.660167223,2320,179.023,439.128269163,140.685565745,181.702,0.998013,5520.80174311,0.375702850566,47.6587
3556.12397136,2321,0.0,47.6474526043,47.6497,3556.12397136,1.5314,6071.87708003,-47.8124,5848.64051566,3556.12397136,47.6124636087,2321,179.04,436.663857774,144.799513209,181.721,0.997626,5632.33310069,0.339772990922,47.613
3557.15677042,2322,0.0,47.7108423308,47.7122,3557.15677042,2.48787,5707.70999452,-47.8743,5590.7869362,3557.15677042,47.686010579,2322,179.084,434.965541775,77.9337414497,181.721,0.997249,5483.83566276,0.370186926282,47.6856
3591.4621273,2323,0.0,47.753104436,47.7524,3591.4621273,2.25431,5974.59363146,-47.9318,5703.41241599,3591.4621273,47.730049038,2323,179.131,433.987720427,140.936070191,181.86,0.997669,5493.56935031,0.356795033687,47.7289
3743.825466,2324,0.0,47.6849766381,47.6868,3743.825466,2.31515,5980.81505373,-47.8621,5863.27218621,3743.825466,47.6629425371,2324,179.181,450.020340809,59.3326293869,181.861,0.998003,5776.82067276,0.36473979331,47.6626
3676.83551916,2325,0.0,47.7573894974,47.7575,3676.83551916,2.91244,6081.80877986,-47.9554,5895.09553923,3676.83551916,47.7358079224,2325,179.251,441.446344864,133.475367021,181.888,0.99731,5647.96368925,0.381953915107,47.7347
3112.75119319,2326,0.0,47.805792988,47.809,3112.75119319,3.03032,5315.42317455,-48.0055,2087.84008674,3112.75119319,47.7846809122,2326,179.314,336.269867968,1695.41318012,181.988,0.998403,-287.128479161,0.395613231454,47.786
3470.58657064,2327,0.0,47.8243534569,47.8219,3470.58657064,2.47784,5642.7523412,-48.0061,5460.92916359,3470.58657064,47.8045143515,2327,179.394,410.641692866,102.131759056,181.973,0.997096,5268.39512622,0.380040938823,47.8012
3369.12509387,2328,0.0,47.7944261805,47.7948,3369.12509387,2.66659,6185.08325812,-47.9693,5584.04808231,3369.12509387,47.7740795666,2328,179.451,461.814197467,1412.43157381,182.02,0.99706,1358.81777581,0.385537161179,47.7728
3764.25823471,2329,0.0,47.7742328355,47.7747,3764.25823471,2.40768,6013.76351288,-47.9596,5751.03450045,3764.25823471,47.7535720471,2329,179.418,433.262966365,115.059808856,182.038,0.99777,5594.29283568,0.376236404476,47.753
3865.90310949,2330,0.0,47.7698004436,47.7735,3865.90310949,2.73505,6293.44696761,-47.9483,4835.22284627,3865.90310949,47.7485357364,2330,179.471,439.117601498,2159.30430799,182.145,0.997884,87.8087541426,0.385165785928,47.7505
