AverageQ,QFunRegParamNorm,StdEsReturn,Iteration,MinEsReturn,AverageReturn,AverageAbsY,MaxReturn,MaxEsReturn,StdReturn,PolicyRegParamNorm,AverageY,MinReturn,AverageQLoss,AveragePolicySurr,AverageAbsQYDiff,Epoch,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAction
187.926,227.705,9.26376731964,399,3.0,927.727272727,188.084400233,1000.0,40.0,176.587908012,146.125,187.923441798,397.0,130.918,-205.805,3.79798320812,399,13.4864864865,188.418,99.8255827941,0.662
187.348,227.903,9.26366613194,400,4.0,1000.0,187.486983507,1000.0,38.0,0.0,146.448,187.349734437,1000.0,136.913,-205.547,3.87975202635,400,14.3142857143,187.846,99.9956828753,0.642894
187.517,228.132,13.1779112313,401,3.0,304.060606061,187.654711105,651.0,60.0,152.72414018,146.629,187.509906403,132.0,134.559,-205.794,3.79026922999,401,15.8412698413,187.993,89.8604109843,0.674227
187.259,228.266,9.25658514515,402,3.0,1000.0,187.390206888,1000.0,49.0,0.0,146.798,187.257995048,1000.0,134.542,-205.175,3.84244533452,402,13.2876712329,187.766,99.9956828753,0.59031
187.369,228.548,10.8635695265,403,3.0,1000.0,187.501117519,1000.0,43.0,0.0,147.157,187.369658545,1000.0,129.467,-205.29,3.78955209584,403,14.8,187.847,99.9956828753,0.687222
187.392,228.657,14.3063247365,404,3.0,1000.0,187.52790486,1000.0,68.0,0.0,147.397,187.390580624,1000.0,138.863,-205.424,3.86964809583,404,17.1896551724,187.918,99.9956828753,0.616083
187.549,228.785,16.1011463437,405,3.0,784.923076923,187.696251574,1000.0,83.0,263.783262296,147.657,187.55050686,239.0,136.231,-205.302,3.78452884485,405,18.5555555556,188.07,98.9517569782,0.664909
187.232,228.881,14.7900562106,406,3.0,974.454545455,187.373897292,1000.0,75.0,80.7818202279,147.938,187.229708741,719.0,129.63,-205.203,3.77043808667,406,17.0,187.749,99.989463655,0.582551
187.381,229.135,13.8052092216,407,3.0,1000.0,187.523348942,1000.0,50.0,0.0,148.189,187.382289647,1000.0,136.969,-205.153,3.79915706516,407,18.1272727273,187.875,99.9956828753,0.637872
186.893,229.289,10.1293003171,408,3.0,1000.0,187.029575704,1000.0,44.0,0.0,148.522,186.886635064,1000.0,127.805,-205.074,3.76353252648,408,14.4852941176,187.393,99.9956828753,0.622822
187.332,229.436,13.7170639857,409,3.0,1000.0,187.479352486,1000.0,69.0,0.0,148.761,187.336155688,1000.0,128.715,-204.897,3.75115423018,409,18.0535714286,187.842,99.9956828753,0.611349
186.935,229.657,10.4861709729,410,4.0,1000.0,187.083822704,1000.0,49.0,0.0,148.955,186.93162365,1000.0,124.716,-204.776,3.62005639411,410,16.8474576271,187.468,99.9956828753,0.634224
187.067,229.827,9.70062064078,411,3.0,1000.0,187.192126405,1000.0,57.0,0.0,149.198,187.062011769,1000.0,128.538,-204.73,3.82349617144,411,14.4285714286,187.554,99.9956828753,0.617524
187.107,230.042,12.9654923973,412,3.0,1000.0,187.235801278,1000.0,59.0,0.0,149.509,187.102384664,1000.0,124.281,-204.917,3.67908915232,412,16.7796610169,187.602,99.9956828753,0.593051
186.959,230.195,10.497440958,413,3.0,1000.0,187.116088146,1000.0,63.0,0.0,149.781,186.966482016,1000.0,129.593,-204.696,3.82837169567,413,13.52,187.458,99.9956828753,0.603128
186.798,230.417,14.9209881699,414,4.0,1000.0,186.92734059,1000.0,91.0,0.0,150.068,186.792063784,1000.0,129.697,-204.516,3.71543618118,414,17.5087719298,187.276,99.9956828753,0.633454
186.738,230.557,10.4248677237,415,4.0,1000.0,186.854840093,1000.0,65.0,0.0,150.347,186.733797925,1000.0,131.823,-204.36,3.77234584049,415,13.5675675676,187.226,99.9956828753,0.562234
186.269,230.679,11.6112952566,416,2.0,1000.0,186.404085265,1000.0,53.0,0.0,150.576,186.266426199,1000.0,135.683,-204.094,3.78170330857,416,16.6949152542,186.765,99.9956828753,0.589321
186.002,230.927,10.8564914588,417,3.0,1000.0,186.164735368,1000.0,56.0,0.0,150.892,186.011833002,1000.0,127.409,-204.026,3.73105113226,417,15.0151515152,186.538,99.9956828753,0.604895
186.453,231.007,13.3257924023,418,3.0,1000.0,186.577502477,1000.0,81.0,0.0,151.162,186.449081614,1000.0,123.645,-204.149,3.59202198283,418,15.223880597,186.94,99.9956828753,0.66122
186.473,231.139,14.1651806819,419,3.0,1000.0,186.60451631,1000.0,62.0,0.0,151.383,186.464508727,1000.0,134.632,-204.338,3.75271787225,419,15.6875,186.971,99.9956828753,0.613393
186.236,231.25,15.8352484288,420,2.0,1000.0,186.374053206,1000.0,57.0,0.0,151.733,186.239735734,1000.0,121.85,-204.339,3.56705881279,420,20.4255319149,186.695,99.9956828753,0.607334
186.641,231.449,16.920018825,421,3.0,681.3125,186.787814365,1000.0,89.0,322.061080921,152.035,186.636420171,138.0,128.445,-204.119,3.59402383683,421,19.1666666667,187.099,96.691282929,0.713186
186.68,231.551,13.6562395358,422,3.0,1000.0,186.83378967,1000.0,63.0,0.0,152.354,186.682376461,1000.0,126.546,-204.379,3.76196200828,422,16.3606557377,187.17,99.9956828753,0.616415
186.331,231.648,9.97457121915,423,3.0,286.111111111,186.46164684,808.0,59.0,153.423121859,152.632,186.325216097,108.0,128.248,-204.023,3.6455057714,423,15.2153846154,186.792,88.7387324126,0.624097
186.279,231.922,10.7620295445,424,3.0,487.142857143,186.418054284,1000.0,49.0,218.354950376,152.989,186.286037277,113.0,127.568,-204.014,3.71061670678,424,16.4032258065,186.763,95.7094548606,0.61724
186.289,232.093,11.9224629284,425,4.0,962.454545455,186.412783767,1000.0,51.0,118.72915215,153.292,186.286874917,587.0,128.211,-204.246,3.71083867793,425,15.9508196721,186.788,99.9711600169,0.601847
186.814,232.237,10.0022274196,426,3.0,1000.0,186.922674454,1000.0,44.0,0.0,153.653,186.813183497,1000.0,135.027,-204.418,3.88857124374,426,15.0149253731,187.315,99.9956828753,0.638219
186.465,232.344,17.3575745831,427,4.0,958.272727273,186.565311991,1000.0,112.0,124.853434736,153.989,186.464424496,564.0,135.41,-204.308,3.78612566836,427,18.2321428571,186.948,99.9645785245,0.59971
186.568,232.482,13.1117414573,428,3.0,1000.0,186.666443589,1000.0,63.0,0.0,154.29,186.56829399,1000.0,122.811,-204.15,3.62525399568,428,15.9836065574,187.009,99.9956828753,0.594312
186.586,232.688,9.93657943949,429,3.0,1000.0,186.69433084,1000.0,50.0,0.0,154.63,186.587438079,1000.0,129.052,-203.96,3.63064154154,429,17.701754386,187.048,99.9956828753,0.657544
186.242,232.879,15.5524811339,430,3.0,1000.0,186.347068615,1000.0,96.0,0.0,154.886,186.238244768,1000.0,126.53,-204.1,3.71309453809,430,18.4181818182,186.694,99.9956828753,0.784146
186.384,233.158,15.1877953951,431,3.0,769.5,186.49660421,1000.0,79.0,385.264983022,155.088,186.384834253,55.0,127.238,-203.79,3.76560935185,431,17.1228070175,186.847,88.0527938836,0.658473
186.196,233.288,11.1002318863,432,3.0,1000.0,186.305980157,1000.0,63.0,0.0,155.27,186.18841744,1000.0,128.258,-203.491,3.73079981808,432,15.7846153846,186.655,99.9956828753,0.499637
185.901,233.374,13.4557858093,433,3.0,1000.0,186.026693279,1000.0,57.0,0.0,155.431,185.904508572,1000.0,133.774,-203.606,3.81937285247,433,17.3157894737,186.386,99.9956828753,0.7168
185.501,233.575,14.3958183874,434,3.0,914.636363636,185.629935112,1000.0,65.0,269.943520263,155.608,185.508593828,61.0,127.752,-203.181,3.6363605723,434,17.9245283019,185.965,95.0716655596,0.714003
185.863,233.824,20.0499007656,435,3.0,913.727272727,185.9699087,1000.0,94.0,272.818318136,155.757,185.851580427,51.0,112.506,-202.995,3.531336828,435,20.0384615385,186.286,94.5510207369,0.746712
185.405,233.979,15.6392616246,436,3.0,1000.0,185.511925404,1000.0,68.0,0.0,155.931,185.403958773,1000.0,118.381,-202.842,3.63091808646,436,17.2931034483,185.847,99.9956828753,0.611508
185.155,234.111,14.4119059151,437,3.0,1000.0,185.288379019,1000.0,66.0,0.0,156.156,185.159305034,1000.0,116.83,-202.454,3.52700413883,437,16.3275862069,185.593,99.9956828753,0.625528
185.189,234.324,13.0954593536,438,3.0,1000.0,185.294914018,1000.0,75.0,0.0,156.378,185.182839531,1000.0,131.102,-202.39,3.72751942335,438,17.0317460317,185.671,99.9956828753,0.587646
185.046,234.356,11.0975662346,439,2.0,1000.0,185.163228642,1000.0,66.0,0.0,156.737,185.046326335,1000.0,125.153,-202.269,3.6792956995,439,15.3692307692,185.514,99.9956828753,0.543439
185.187,234.477,15.3794320885,440,3.0,1000.0,185.299154596,1000.0,79.0,0.0,157.086,185.184229178,1000.0,122.47,-202.294,3.50497314213,440,17.2280701754,185.607,99.9956828753,0.53889
185.042,234.673,9.63289674628,441,3.0,1000.0,185.158247359,1000.0,56.0,0.0,157.389,185.045359693,1000.0,119.541,-201.95,3.61971524213,441,15.3181818182,185.519,99.9956828753,0.578161
184.473,234.733,12.0984492083,442,3.0,1000.0,184.597032317,1000.0,59.0,0.0,157.658,184.469042491,1000.0,120.04,-201.576,3.6702645174,442,17.1551724138,184.952,99.9956828753,0.576553
184.032,234.919,9.39781825156,443,3.0,1000.0,184.153369082,1000.0,43.0,0.0,157.892,184.025713814,1000.0,121.207,-201.325,3.57116939802,443,14.7205882353,184.484,99.9956828753,0.600005
184.145,235.052,11.639413152,444,3.0,1000.0,184.25749573,1000.0,68.0,0.0,158.157,184.146664243,1000.0,121.837,-201.283,3.56937703523,444,15.9841269841,184.586,99.9956828753,0.606836
183.769,235.163,11.8657626344,445,3.0,913.636363636,183.895137784,1000.0,53.0,273.105797924,158.456,183.769603355,50.0,120.737,-200.838,3.51816836389,445,17.0169491525,184.249,94.4960201853,0.671003
183.636,235.377,12.6371116822,446,3.0,1000.0,183.777847261,1000.0,67.0,0.0,158.75,183.632886697,1000.0,119.242,-200.732,3.57714557986,446,14.3731343284,184.114,99.9956828753,0.563191
183.559,235.518,9.0433076577,447,3.0,1000.0,183.680422983,1000.0,47.0,0.0,159.036,183.560528985,1000.0,121.744,-200.246,3.5613076701,447,13.4675324675,184.048,99.9956828753,0.54127
182.439,235.665,9.61091040253,448,3.0,1000.0,182.5459964,1000.0,49.0,0.0,159.276,182.436806189,1000.0,121.057,-199.5,3.60244664727,448,13.3611111111,182.88,99.9956828753,0.533897
182.313,235.785,8.48616521168,449,4.0,1000.0,182.424168789,1000.0,42.0,0.0,159.51,182.312505283,1000.0,119.018,-199.209,3.59620645498,449,12.9,182.773,99.9956828753,0.582522
182.15,235.996,16.491322531,450,3.0,1000.0,182.247315324,1000.0,97.0,0.0,159.671,182.150549688,1000.0,109.856,-198.958,3.41730026632,450,15.8571428571,182.554,99.9956828753,0.492612
181.91,236.104,9.01001111094,451,3.0,1000.0,182.001982323,1000.0,54.0,0.0,159.968,181.9043624,1000.0,124.856,-198.614,3.66461953208,451,12.961038961,182.397,99.9956828753,0.480267
181.32,236.267,8.48121122788,452,3.0,1000.0,181.426983568,1000.0,41.0,0.0,160.267,181.31899344,1000.0,115.662,-198.032,3.47762606327,452,13.7123287671,181.748,99.9956828753,0.496544
181.313,236.329,11.2094272677,453,4.0,1000.0,181.420603702,1000.0,54.0,0.0,160.514,181.313996192,1000.0,117.662,-198.06,3.43661314968,453,14.1971830986,181.747,99.9956828753,0.505505
181.015,236.544,11.3122827906,454,3.0,1000.0,181.130049839,1000.0,64.0,0.0,160.673,181.013480348,1000.0,116.666,-197.605,3.4227599422,454,16.0,181.483,99.9956828753,0.530513
180.615,236.729,11.9175930647,455,3.0,1000.0,180.71675355,1000.0,62.0,0.0,160.896,180.609822731,1000.0,113.244,-197.505,3.36659799841,455,16.3442622951,181.053,99.9956828753,0.421741
180.868,236.822,10.2829002285,456,3.0,1000.0,180.965429736,1000.0,40.0,0.0,161.07,180.874090739,1000.0,112.451,-197.295,3.42284027067,456,15.609375,181.293,99.9956828753,0.469551
180.23,236.995,19.5069561425,457,4.0,1000.0,180.344481973,1000.0,101.0,0.0,161.346,180.225607746,1000.0,117.878,-196.898,3.67934880263,457,19.7058823529,180.709,99.9956828753,0.495324
180.096,237.0,13.8812538693,458,3.0,1000.0,180.193887389,1000.0,94.0,0.0,161.602,180.092879421,1000.0,109.353,-196.378,3.34792506466,458,15.671875,180.504,99.9956828753,0.597098
179.63,237.163,10.2718638165,459,3.0,1000.0,179.730540796,1000.0,47.0,0.0,161.759,179.63507341,1000.0,113.981,-195.969,3.45058629931,459,15.8548387097,180.058,99.9956828753,0.659345
179.331,237.251,14.4746258293,460,3.0,1000.0,179.415271455,1000.0,69.0,0.0,161.914,179.325611805,1000.0,111.38,-195.557,3.43971658739,460,19.1538461538,179.731,99.9956828753,0.709626
179.152,237.443,15.4501913165,461,3.0,1000.0,179.221644574,1000.0,86.0,0.0,162.072,179.150314303,1000.0,114.232,-195.576,3.49175181605,461,16.4754098361,179.556,99.9956828753,0.643974
178.812,237.636,11.7487812367,462,3.0,1000.0,178.888843405,1000.0,61.0,0.0,162.337,178.81747895,1000.0,107.298,-195.114,3.3153413222,462,15.1044776119,179.185,99.9956828753,0.561378
178.451,237.872,10.7259458176,463,3.0,1000.0,178.527486989,1000.0,55.0,0.0,162.585,178.445211398,1000.0,115.308,-194.877,3.48955772233,463,14.7878787879,178.852,99.9956828753,0.560651
177.776,238.026,12.5775372965,464,4.0,1000.0,177.858934627,1000.0,83.0,0.0,162.821,177.776832404,1000.0,114.54,-194.016,3.38789574001,464,14.3333333333,178.2,99.9956828753,0.61803
177.979,238.202,10.6570642182,465,3.0,1000.0,178.071695973,1000.0,67.0,0.0,163.042,177.979174864,1000.0,116.194,-194.004,3.48984170907,465,14.8923076923,178.418,99.9956828753,0.595486
177.803,238.448,11.2403427709,466,3.0,1000.0,177.905173817,1000.0,49.0,0.0,163.278,177.803994757,1000.0,109.504,-193.876,3.27600850043,466,14.8695652174,178.214,99.9956828753,0.610398
177.806,238.476,10.3195969705,467,3.0,1000.0,177.88509995,1000.0,55.0,0.0,163.477,177.800312001,1000.0,108.94,-193.701,3.37121307919,467,14.3857142857,178.248,99.9956828753,0.546749
177.318,238.681,10.4929558793,468,2.0,1000.0,177.405132961,1000.0,67.0,0.0,163.705,177.315258841,1000.0,107.489,-193.457,3.40580569254,468,16.2131147541,177.745,99.9956828753,0.504709
177.295,238.81,16.0600833121,469,4.0,1000.0,177.384685806,1000.0,57.0,0.0,164.078,177.298304855,1000.0,99.6402,-193.263,3.2676244275,469,21.8260869565,177.688,99.9956828753,0.48747
176.853,238.881,10.4651351725,470,3.0,1000.0,176.947471656,1000.0,58.0,0.0,164.403,176.85122493,1000.0,113.409,-192.829,3.42236391759,470,15.1060606061,177.28,99.9956828753,0.527059
176.364,239.017,14.1660951765,471,3.0,1000.0,176.444156855,1000.0,76.0,0.0,164.677,176.360634813,1000.0,111.081,-192.691,3.41972474388,471,17.7678571429,176.761,99.9956828753,0.599065
176.199,239.114,15.3700487963,472,3.0,1000.0,176.286936447,1000.0,70.0,0.0,164.969,176.197388044,1000.0,103.172,-192.35,3.25034260332,472,20.04,176.58,99.9956828753,0.712297
176.106,239.239,14.8954224333,473,3.0,1000.0,176.18363393,1000.0,88.0,0.0,165.298,176.098673627,1000.0,107.617,-192.088,3.30457501276,473,15.5846153846,176.508,99.9956828753,0.716428
175.981,239.443,10.808499833,474,2.0,1000.0,176.075934795,1000.0,48.0,0.0,165.542,175.986740334,1000.0,99.3821,-192.12,3.25644255744,474,15.2307692308,176.385,99.9956828753,0.609424
175.734,239.607,13.4822708138,475,4.0,1000.0,175.818735262,1000.0,68.0,0.0,165.908,175.73081951,1000.0,112.924,-191.577,3.43955535583,475,19.5882352941,176.152,99.9956828753,0.775548
175.782,239.677,13.0841240672,476,3.0,1000.0,175.861453627,1000.0,76.0,0.0,166.266,175.776146183,1000.0,96.4671,-191.406,3.08469993263,476,16.0491803279,176.14,99.9956828753,0.828079
175.309,239.86,24.6447995297,477,3.0,1000.0,175.41042069,1000.0,123.0,0.0,166.505,175.311290875,1000.0,100.494,-191.132,3.27845791083,477,23.488372093,175.715,99.9956828753,0.83856
174.887,240.034,15.2682434983,478,4.0,319.727272727,174.975620836,1000.0,69.0,353.75477491,166.867,174.884060116,43.0,102.421,-190.839,3.27793088635,478,18.8867924528,175.284,67.5443753814,0.860147
174.312,240.25,13.7256161343,479,4.0,710.666666667,174.400649709,1000.0,82.0,315.349682451,167.039,174.315575404,263.0,102.44,-190.124,3.27610257064,479,18.2321428571,174.724,98.4677917583,0.823793
174.179,240.318,16.9025560197,480,2.0,1000.0,174.241315638,1000.0,83.0,0.0,167.287,174.170244676,1000.0,104.517,-190.092,3.26239609071,480,19.94,174.572,99.9956828753,0.833272
174.22,240.374,17.2748600665,481,3.0,1000.0,174.305422523,1000.0,85.0,0.0,167.534,174.223045612,1000.0,101.315,-189.667,3.25149682299,481,18.7358490566,174.589,99.9956828753,0.841775
173.755,240.481,18.3903403306,482,3.0,1000.0,173.841417125,1000.0,86.0,0.0,167.771,173.750272469,1000.0,104.808,-189.381,3.27951378911,482,21.4468085106,174.145,99.9956828753,0.832122
173.351,240.654,24.8051393468,483,3.0,1000.0,173.457676325,1000.0,114.0,0.0,167.954,173.354804231,1000.0,106.113,-189.008,3.39968933046,483,22.5227272727,173.794,99.9956828753,0.856545
173.369,240.871,15.974614964,484,3.0,981.636363636,173.468105948,1000.0,77.0,58.0709170322,168.221,173.362575691,798.0,103.636,-188.575,3.34492375959,484,18.9811320755,173.782,99.9930865704,0.849354
172.717,240.945,17.1408867915,485,3.0,1000.0,172.884454993,1000.0,70.0,0.0,168.35,172.718863631,1000.0,95.8621,-188.224,3.16569279698,485,19.7,173.158,99.9956828753,0.826904
172.49,241.074,15.5311083618,486,4.0,1000.0,172.594499354,1000.0,70.0,0.0,168.609,172.481051503,1000.0,108.15,-188.087,3.38221514165,486,20.7346938776,172.925,99.9956828753,0.787584
172.222,241.113,12.044229969,487,3.0,1000.0,172.317465324,1000.0,58.0,0.0,168.813,172.224219563,1000.0,96.2257,-187.767,3.19640725994,487,15.9677419355,172.635,99.9956828753,0.716936
171.759,241.243,17.0879566915,488,3.0,1000.0,171.84766799,1000.0,67.0,0.0,169.101,171.756219561,1000.0,96.7993,-187.413,3.23354809048,488,20.7083333333,172.172,99.9956828753,0.64944
171.885,241.337,14.512708163,489,3.0,1000.0,171.981216973,1000.0,66.0,0.0,169.33,171.887566093,1000.0,97.1618,-187.322,3.33551102783,489,15.6769230769,172.284,99.9956828753,0.682826
171.388,241.437,12.7697452102,490,3.0,1000.0,171.499440296,1000.0,74.0,0.0,169.563,171.388402962,1000.0,99.5159,-186.796,3.26875199122,490,14.6911764706,171.8,99.9956828753,0.757579
170.918,241.519,12.9890278216,491,3.0,1000.0,171.024786601,1000.0,65.0,0.0,169.766,170.917876089,1000.0,99.8853,-186.312,3.16561090652,491,15.4375,171.318,99.9956828753,0.782796
170.762,241.725,10.2204373607,492,4.0,800.076923077,170.871022289,1000.0,49.0,271.500520339,169.886,170.760298079,132.0,102.441,-186.007,3.28739599398,492,16.9830508475,171.2,97.7979232827,0.768007
170.339,241.886,16.9305786917,493,3.0,1000.0,170.434146982,1000.0,82.0,0.0,170.054,170.336272692,1000.0,99.5917,-185.694,3.13304081724,493,15.9206349206,170.724,99.9956828753,0.752835
170.005,241.926,10.4711015329,494,3.0,1000.0,170.123266237,1000.0,60.0,0.0,170.22,170.001792856,1000.0,98.7658,-185.297,3.3298260291,494,12.7215189873,170.439,99.9956828753,0.639731
169.634,242.12,10.5132903202,495,3.0,1000.0,169.749959961,1000.0,69.0,0.0,170.418,169.629217442,1000.0,99.1991,-185.166,3.18541394721,495,11.8117647059,170.02,99.9956828753,0.649019
169.661,242.28,8.20966465515,496,2.0,1000.0,169.779803937,1000.0,40.0,0.0,170.628,169.663721629,1000.0,94.6717,-184.679,3.20691893052,496,12.4625,170.073,99.9956828753,0.68914
168.975,242.353,12.6966944182,497,3.0,1000.0,169.098697489,1000.0,69.0,0.0,170.884,168.976971267,1000.0,104.307,-184.28,3.32623211497,497,14.5217391304,169.424,99.9956828753,0.689406
168.91,242.349,13.760457359,498,3.0,1000.0,169.032230363,1000.0,64.0,0.0,171.155,168.903052398,1000.0,100.132,-184.091,3.20956611724,498,16.7288135593,169.323,99.9956828753,0.67726
168.575,242.484,15.2864819279,499,3.0,1000.0,168.687664321,1000.0,84.0,0.0,171.388,168.577844683,1000.0,99.0,-183.882,3.2482762987,499,16.8644067797,168.977,99.9956828753,0.716276
168.442,242.511,14.2895356099,500,3.0,1000.0,168.571313836,1000.0,79.0,0.0,171.616,168.440731639,1000.0,96.9993,-183.349,3.19572198068,500,17.8070175439,168.87,99.9956828753,0.679782
168.012,242.611,12.1435957902,501,3.0,1000.0,168.128881641,1000.0,64.0,0.0,171.88,168.010102992,1000.0,97.249,-183.289,3.20570519785,501,14.4782608696,168.456,99.9956828753,0.682687
167.949,242.704,20.0922899476,502,3.0,1000.0,168.050517406,1000.0,101.0,0.0,172.05,167.949023291,1000.0,97.6935,-182.781,3.12666841812,502,19.5294117647,168.374,99.9956828753,0.634998
167.577,242.776,14.6402529412,503,3.0,1000.0,167.68304612,1000.0,96.0,0.0,172.254,167.577088088,1000.0,91.191,-182.271,3.10143278508,503,16.393442623,167.971,99.9956828753,0.639388
167.426,242.859,13.0187384538,504,3.0,1000.0,167.508752115,1000.0,50.0,0.0,172.373,167.424526466,1000.0,87.5675,-182.019,3.0306699664,504,20.0425531915,167.792,99.9956828753,0.611955
