AverageQ,MinEsReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss,MinReturn,StdEsReturn,AveragePolicySurr,MaxReturn,StdReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,Epoch,AverageReturn,MaxEsReturn,AverageDiscountedReturn
15957.8,3.27354179222,860.479,15959.3166486,165.076,15962.8758997,0.560134,10.5089101031,1.71386e+06,985.188830316,8.356596867,-16903.3,1004.59458979,5.3604460429,536.417656891,15994.7,2539,2539,992.478512342,41.663035451,85.6557662209
16008.1,3.75707783703,861.354,16007.5976951,165.073,16011.4161127,0.568576,12.6137673569,1.70899e+06,786.079651025,10.6607972395,-16952.9,1015.72710743,62.7610201946,535.026618255,16044.9,2540,2540,983.714100715,59.4423073314,81.5091590178
16011.4,3.01217826141,862.223,16012.5576946,165.077,16015.8288506,0.559785,9.22504821918,1.70648e+06,987.861964263,8.69725268902,-16958.9,1007.07634678,6.86642961725,536.273137364,16048.7,2541,2541,996.660466016,51.8332121783,80.5603632409
16100.6,3.95903249714,863.141,16100.4765429,165.074,16103.6812178,0.574187,11.4513559759,1.70073e+06,491.922995464,10.4221662579,-17030.3,1012.38232794,145.089725686,532.585041929,16135.8,2542,2542,949.564961005,62.1640214919,80.6935188567
16158.8,3.24888844024,864.065,16160.5681,165.095,16164.3035906,0.584656,13.5835522829,1.70236e+06,294.877144423,11.7132507321,-17110.8,1006.44426105,201.473170051,539.397335332,16196.2,2543,2543,931.721208003,48.6016311523,79.221919402
16172.7,2.87856099101,864.939,16175.1735471,165.115,16178.7039757,0.587006,13.4468519036,1.83572e+06,987.144718828,13.0958991118,-17150.0,1020.60368692,11.8395507336,554.253959454,16211.6,2544,2544,1001.56999351,54.7472817592,80.6101045039
16264.2,3.41238048979,865.801,16263.5792406,165.067,16267.6841264,0.597892,13.1240008884,1.80417e+06,228.093550095,13.5167829217,-17220.4,1020.49652506,278.096934445,547.165575223,16300.9,2545,2545,812.667121366,88.4501485958,78.2459457176
16313.0,3.25481180461,866.676,16314.664619,165.133,16320.6086778,0.583902,11.9711243379,1.78295e+06,995.825393242,8.04853146998,-17307.9,1011.63816201,5.60667976835,548.522126798,16351.0,2546,2546,1004.58418685,36.4798502549,80.6896145772
16370.1,3.38688674255,867.507,16371.5017212,165.16,16379.5217017,0.556086,13.8131677377,1.88978e+06,194.527244942,16.8718718246,-17322.5,1011.84742815,319.903236695,552.95944389,16412.4,2547,2547,761.930995734,78.491985318,78.3093408827
16391.9,2.87993984501,868.328,16393.4090895,165.18,16402.1194908,0.5662,11.2568699505,1.81026e+06,983.965157319,14.9430528967,-17378.3,1017.59725346,11.1663006435,551.701467505,16436.2,2548,2548,1002.32857293,98.8306631147,81.7644276295
16467.7,3.7196589135,869.24,16469.7127967,165.208,16476.1745007,0.564383,12.7001618939,1.89127e+06,985.54655388,12.9069052875,-17472.1,1020.40816445,9.14877351638,562.461598873,16508.0,2549,2549,994.623311923,77.6609198253,83.7577910775
16560.3,2.81020095818,870.056,16559.8870549,165.227,16565.4505692,0.573015,11.5673083174,1.88121e+06,995.836293242,13.9634281849,-17547.2,1013.34308098,5.92489140625,553.649198024,16600.2,2550,2550,1003.88162187,87.6762193157,81.4625741059
16626.0,3.38315755745,870.882,16627.3840766,165.284,16632.2759827,0.564769,14.0136817828,1.83718e+06,992.418649481,11.3496538121,-17605.8,1008.25969872,4.09022969176,556.248224355,16665.7,2551,2551,998.579433578,54.6653403489,83.7037601121
16636.6,3.31636672845,871.731,16637.5624179,165.385,16642.269818,0.554233,13.0350437543,1.85917e+06,403.496789558,16.4586541806,-17642.6,997.701498606,209.955653435,564.50091301,16679.1,2552,2552,879.326818991,65.5372455708,78.7694059712
16723.9,2.54965562913,872.578,16725.6081004,165.361,16731.5855114,0.567377,15.8255985194,1.83982e+06,987.836017682,16.0392860218,-17718.6,1008.98580609,7.59403115548,559.326683627,16763.5,2553,2553,998.172006193,70.1744565712,81.9829695736
16773.7,3.77919211731,873.424,16774.7346216,165.386,16778.6672054,0.587016,12.7446065214,1.96784e+06,983.61262065,11.2680611537,-17784.9,996.839955903,4.24830529844,573.074174609,16813.4,2554,2554,988.845770586,63.8160607252,80.994855083
16865.9,3.20571138676,874.195,16866.3545085,165.465,16869.3040642,0.57063,10.7264063736,2.00718e+06,155.242275459,9.46398881208,-17854.8,983.514511997,304.434766379,568.073585361,16903.7,2555,2555,722.721345128,49.1882220548,76.965534445
16885.8,2.63534799054,875.03,16887.2658199,165.469,16890.9793556,0.576665,13.2904171043,1.87576e+06,183.665550999,18.8057690783,-17914.7,997.734928222,244.728875104,570.613428591,16927.9,2556,2556,882.483562554,106.730925527,81.0285268943
16967.5,3.25495349251,875.838,16968.7194608,165.498,16972.2992866,0.580331,12.4012545369,1.91691e+06,414.18134989,12.4551231267,-17980.0,994.48370733,164.473136169,570.415656578,17007.6,2557,2557,933.921659611,52.9973761742,82.2085036588
17012.2,3.87344152232,876.695,17014.1286253,165.456,17018.0580336,0.582233,12.1029240775,1.93914e+06,979.426555751,10.0217926698,-18031.2,992.086702343,4.00987130401,573.928416855,17051.9,2558,2558,986.4813212,47.8955135688,83.1085358539
17068.7,3.73107848361,877.57,17069.648793,165.556,17073.498361,0.579472,15.094024524,1.97283e+06,978.343851146,11.6460851734,-18088.2,994.695875717,5.44698872663,575.964886692,17109.0,2559,2559,985.185470775,52.5012723984,81.5071865849
17126.8,3.5541460529,878.447,17127.7917867,165.609,17130.52244,0.597953,16.5666027147,2.15461e+06,978.884467052,20.0159706027,-18146.4,995.104703854,5.03514875045,593.089765317,17167.9,2560,2560,988.010970166,86.2658460206,82.0914598541
17188.6,4.1553724922,879.378,17191.1994857,165.613,17194.3292255,0.606665,15.4203148181,1.95894e+06,972.740281669,13.2402632165,-18218.0,1006.82155621,10.8816218875,575.544507927,17228.0,2561,2561,989.123387014,59.0755081047,82.6030241484
17241.8,3.86755268621,880.224,17242.0729436,165.614,17245.5691703,0.595809,15.4702275716,2.00736e+06,985.341318847,16.6884772787,-18274.3,996.534786472,3.45194826279,581.159199268,17281.1,2562,2562,990.878191591,94.8026309534,83.6317275895
17317.0,3.90986395439,881.12,17318.5804463,165.592,17321.5244732,0.610693,15.0071509291,2.06459e+06,971.043560322,13.5271099758,-18348.5,988.383040418,4.81305144325,586.176612844,17354.3,2563,2563,979.470960262,67.8777391942,85.0961899091
17371.6,3.29106300782,881.996,17371.9528069,165.679,17376.8230723,0.597377,17.0909961144,2.02526e+06,99.182788268,15.5142527998,-18399.2,976.034273832,334.066684723,583.066233965,17414.1,2564,2564,667.342362184,78.8234357392,74.8335688629
17461.8,3.96214605035,882.932,17463.108836,165.714,17468.1155952,0.566317,15.0618858618,2.12206e+06,984.517882611,14.9079421666,-18522.9,995.553026808,3.23735494703,593.071715139,17499.9,2565,2565,988.706831143,74.5437676674,81.578142169
17498.8,4.12092765246,883.81,17499.6140995,165.725,17503.7883805,0.553617,15.9237606845,2.0782e+06,966.192284355,12.5726875931,-18564.0,980.760555818,3.97006471083,586.808066587,17538.7,2566,2566,975.842139576,57.4608888959,85.7942116512
17541.5,1.87027240466,884.673,17543.2520504,165.736,17546.742814,0.58577,16.564554023,2.18284e+06,974.051835005,18.8454842508,-18600.8,984.652983399,3.66139612966,599.736706471,17580.6,2567,2567,979.131048246,94.8934973806,83.7597649941
17606.7,3.60706942411,885.679,17608.0340824,165.771,17611.9929722,0.621766,17.8227207944,2.13935e+06,970.392300922,15.0398437165,-18665.1,990.826597577,5.89358248653,595.45573751,17647.0,2568,2568,978.36424609,69.1956043461,86.9082739022
17668.0,3.62310093432,886.589,17669.971069,165.804,17674.7621648,0.582893,19.6751553406,2.1082e+06,958.944795069,23.4503316331,-18719.6,976.73965366,5.05980451777,593.02584244,17710.5,2569,2569,969.484116736,127.016275405,84.5352962272
17677.6,3.2815999026,887.509,17677.7125167,165.791,17681.1839034,0.581224,12.4578107278,2.12938e+06,978.211792015,14.8547728271,-18725.1,995.314172608,5.1013884781,597.751781028,17720.7,2570,2570,985.427797713,86.57328506,83.8082080328
17777.1,2.97936608982,888.406,17778.3765342,165.807,17782.0755111,0.548547,12.8845785233,2.14603e+06,982.48826476,12.0783392957,-18854.0,991.70881155,2.6984533908,599.506083321,17819.1,2571,2571,986.134934778,47.6199879272,78.5618239952
17817.3,3.1675314369,889.31,17819.4754179,165.843,17822.7771031,0.601744,11.1383991269,2.17463e+06,982.012520377,9.64070698126,-18889.7,994.887532633,4.58166653663,610.910705326,17859.2,2572,2572,986.657396691,50.4355299598,81.9910555147
17929.0,3.07075819943,890.172,17928.8218231,165.876,17932.6759653,0.567037,14.7740264898,2.16569e+06,976.678224456,13.65633448,-19016.1,1001.28022484,7.27187733343,603.100964657,17971.3,2573,2573,989.275083595,55.6549628816,81.8752372355
17955.3,3.30930887019,891.088,17958.3686586,165.917,17962.06886,0.594275,14.9006002119,2.19314e+06,184.881599251,15.5348337769,-19044.5,995.988069361,230.869887251,604.07922038,17998.2,2574,2574,914.721871814,66.2244093442,80.7132913786
18057.5,3.74711794901,892.027,18058.0890235,165.931,18061.8520573,0.595588,17.1714218245,2.2031e+06,976.16956965,15.6863231958,-19147.3,991.85581773,5.10025548548,612.512839396,18098.3,2575,2575,984.19772847,64.394519023,82.5182730048
18130.1,3.84691347993,892.906,18132.3767831,165.967,18136.877366,0.626423,14.6452543251,2.18381e+06,19.3514662555,22.1067941485,-19215.2,993.359460895,408.424504722,607.880001056,18175.4,2576,2576,765.277205198,141.10591902,67.8952799228
18177.7,3.71235305973,893.906,18179.61206,165.991,18183.5302245,0.556664,15.4784079721,2.22547e+06,985.129291642,28.7157566612,-19274.1,1008.03799262,6.15707727185,613.509653448,18219.0,2577,2577,996.623538318,200.434766515,86.1499230629
18279.8,2.56140513106,894.819,18279.16456,166.005,18282.9887749,0.612815,13.4181461331,2.24445e+06,972.806815548,11.3476595194,-19365.7,995.406513383,6.57125692388,615.791717248,18320.1,2578,2578,983.634263473,54.6091766574,85.3310392433
18275.5,2.57966113151,895.726,18276.6890571,166.09,18281.1176487,0.527722,13.1529645084,2.30981e+06,990.283421155,10.3144917025,-19379.6,1005.81266355,3.7204700549,619.963846413,18318.0,2579,2579,997.61782854,41.8015554478,81.6311430125
18345.9,2.22284973993,896.659,18347.8729231,166.097,18352.0131062,0.569913,11.6922153905,2.10778e+06,978.441004102,10.8535731592,-19457.3,989.733850626,3.50907656291,607.958792452,18390.8,2580,2580,983.772572866,49.7396249595,84.8382025788
18416.7,2.82167437247,897.608,18416.9229526,166.122,18420.3175147,0.582634,11.5286457629,2.2609e+06,983.372553965,16.5287297905,-19509.3,1008.21551438,6.23792652982,609.900669374,18459.4,2581,2581,996.371839084,106.824578042,81.898577967
18481.1,3.96522343483,898.451,18483.7890777,166.089,18487.703988,0.569609,22.8109350656,2.24053e+06,970.02268885,24.0942686103,-19567.9,990.078591961,5.85990201904,614.563102786,18526.2,2582,2582,984.127093571,95.1494688429,87.1243170832
18549.4,1.63311871018,899.365,18551.0352479,166.123,18554.4408469,0.573278,10.9384555937,2.3343e+06,955.570571641,11.2066155394,-19639.4,975.698983336,5.97682168711,625.040002707,18591.8,2583,2583,965.262616456,60.26645357,87.3923824297
18538.2,2.88866919917,900.259,18538.4476948,166.148,18541.6235505,0.532044,15.9216699102,2.35036e+06,983.316816389,20.9065071218,-19667.8,1002.47618763,4.95959373135,634.112869376,18581.2,2584,2584,990.253825744,112.957850719,81.0416718353
18651.0,2.83837519245,901.071,18652.6293612,166.136,18657.8744746,0.465779,10.2129101601,2.29857e+06,971.978986295,9.4137554413,-19744.3,992.556531675,5.4846039061,621.618533594,18696.6,2585,2585,985.768266595,47.1638728007,80.7975061027
18720.8,2.50483246604,901.976,18722.8597094,166.168,18728.9502053,0.504318,10.8875422518,2.4346e+06,968.639772265,11.5644901961,-19833.7,999.563686594,9.61161950966,635.008687422,18766.2,2586,2586,989.149503696,54.9105700222,81.890271367
18742.1,3.18341287727,902.87,18743.4078986,166.182,18749.5276839,0.542106,13.0679236716,2.43604e+06,984.629865102,12.6406611594,-19861.1,1006.5905228,5.93728934149,640.771748758,18790.1,2587,2587,993.846168419,59.3527470654,81.9258153223
18839.9,3.02420974484,903.802,18840.8523273,166.203,18846.8925676,0.568128,12.9332595987,2.35103e+06,525.774987787,11.0781333257,-19935.9,1011.2470465,144.440563846,630.2540883,18883.1,2588,2588,940.606918155,47.1893735108,79.9245226498
18855.8,2.714486005,904.685,18856.7624278,166.242,18861.6124336,0.536175,11.8042287331,2.45787e+06,988.036146577,10.7039802691,-19990.6,998.785417717,3.31682777075,639.909958847,18901.5,2589,2589,992.707580898,46.0488577278,81.7221770461
18927.7,3.23013814243,905.607,18929.0336985,166.278,18933.8848335,0.548286,10.6910729185,2.49373e+06,986.6296081,9.57816784805,-20055.8,995.675157253,2.75224362301,646.068122137,18972.8,2590,2590,989.54667648,46.3757595155,81.6390103463
19038.2,2.90580280975,906.517,19040.8586539,166.346,19044.2518722,0.540719,8.94333633775,2.3805e+06,970.97884093,7.89722833279,-20163.4,988.374571011,4.55242867116,638.340551138,19080.6,2591,2591,977.629245591,42.605591717,79.5783704645
19077.3,2.78372402737,907.466,19077.9518706,166.436,19081.8299162,0.495385,14.0816925034,2.57493e+06,987.052984428,12.4450036583,-20221.4,1001.29122148,4.20294102768,654.385312459,19120.3,2592,2592,992.587047476,64.2888789489,82.1383302809
19142.5,3.66992340196,908.319,19145.5006055,166.453,19149.6180842,0.572869,15.7381471206,2.55649e+06,981.659072707,23.5762747414,-20292.6,997.031949165,4.52769643971,654.16666229,19186.2,2593,2593,988.724971142,140.371685045,84.7816712659
19231.6,3.37506396546,909.211,19232.2850435,166.479,19236.1669434,0.504123,19.0901298807,2.5271e+06,975.258199227,21.1728958975,-20387.9,982.270482004,2.51193187663,656.653955046,19275.2,2594,2594,977.927125808,105.953475069,83.9804372186
19281.4,2.37747697294,910.099,19283.7117812,166.552,19288.5476321,0.552132,13.9676173747,2.49809e+06,990.450614814,11.613112728,-20440.9,1005.88617903,4.96824768439,655.357122764,19326.5,2595,2595,997.867184139,51.1537772241,82.9423815697
19356.4,3.56795956494,911.001,19357.1193294,166.565,19361.6494597,0.523266,12.6806320924,2.60134e+06,979.889459859,11.2087760881,-20516.3,990.78927709,3.69809971758,663.092714478,19401.5,2596,2596,984.817608082,55.5069781018,83.256731947
19424.4,3.92608527335,911.928,19427.0179549,166.598,19430.3196229,0.538043,15.1861586637,2.58721e+06,988.776680849,17.2862430892,-20607.1,1000.00826889,3.2692217295,668.953755696,19470.7,2597,2597,992.932042672,87.9158370264,84.9170693134
19522.0,4.27047190165,912.808,19521.8394891,166.575,19525.5447498,0.541886,31.4723533111,2.56853e+06,981.191995094,44.2692657834,-20680.0,988.890518044,2.59089499657,657.03968968,19568.0,2598,2598,985.359419837,207.605386221,80.4726475496
19588.8,3.16775618548,913.667,19591.2810051,166.608,19594.9501292,0.591918,19.1114231912,2.70677e+06,982.744390606,18.0113849508,-20765.5,1002.53877116,6.24984106649,673.284100305,19635.0,2599,2599,992.965030303,69.9530675694,86.3024067154
19669.6,3.90265553631,914.538,19671.2574941,166.591,19675.967464,0.556791,13.6748929292,2.61409e+06,987.058243998,14.1687291458,-20811.3,1001.80620336,5.08738456699,659.647850458,19714.6,2600,2600,994.914755273,84.3751689017,83.7075660316
19712.7,3.78057402861,915.468,19715.1675193,166.604,19721.1231406,0.577338,18.7191359824,2.54301e+06,985.297647011,23.020353946,-20904.7,1003.02091295,5.16137896542,659.00227344,19761.6,2601,2601,995.893953786,142.078382902,85.2203953271
19757.5,3.79312083585,916.389,19759.124273,166.615,19766.5763424,0.558194,14.480089325,2.72637e+06,969.110275918,14.8737473979,-20953.8,989.272615794,6.03757937869,682.807329975,19806.0,2602,2602,979.931548384,67.4081926299,85.1989424713
19854.1,3.21741147056,917.317,19855.0427317,166.632,19860.0793063,0.504556,15.9229078222,2.65866e+06,973.189995368,17.1889305987,-21044.9,981.413239336,2.59447242045,676.480436543,19900.8,2603,2603,976.148037318,101.017230157,83.3392890537
19961.1,3.74689241685,918.184,19963.2395595,166.692,19968.317989,0.575564,15.9070516073,2.82577e+06,964.123082459,13.9782821663,-21130.2,984.793973873,5.21862831963,677.921287002,20008.4,2604,2604,972.245962913,67.63680138,84.9099953934
20023.1,3.21051215262,919.167,20023.234711,166.662,20027.8359388,0.565193,13.6092918599,2.77879e+06,974.357136909,13.8468612506,-21219.8,989.969842889,4.97231233896,678.870696219,20070.1,2605,2605,983.438404399,74.7525522136,85.3513854301
20123.2,1.97282650049,920.106,20125.429182,166.691,20130.0194622,0.585773,15.9591858814,2.68173e+06,983.223307669,18.2294283606,-21330.8,989.412927341,1.98434737553,674.633688567,20170.1,2606,2606,986.959022142,82.7490794715,84.4930414421
20119.7,3.65056677746,921.034,20121.2201229,166.702,20125.4071983,0.513532,14.2651116071,2.75754e+06,985.640771125,10.2699635036,-21348.0,992.376743549,2.16531925345,685.366100366,20164.6,2607,2607,989.420988052,45.3938908331,81.1110403295
20213.3,3.91970796599,921.966,20215.5576162,166.675,20220.9287897,0.556349,15.7312544117,2.74706e+06,962.783050499,14.9171103654,-21432.6,993.980558206,8.07630070702,681.270660379,20261.1,2608,2608,976.479168019,61.8429256965,86.3624628888
20286.2,2.71417444787,922.87,20286.9893938,166.733,20292.9051799,0.5727,19.2819082713,2.83771e+06,984.801060517,20.727079286,-21507.5,998.138193426,3.78754660103,692.147307713,20333.3,2609,2609,990.883543167,86.6469286671,82.9676490551
20333.7,2.6419382232,923.871,20336.2331537,166.778,20343.8768074,0.509841,11.8331980985,2.90613e+06,970.00362299,10.4487929445,-21545.5,982.327829173,4.05987591864,699.804205371,20383.8,2610,2610,975.557119421,49.7171861723,84.599662791
20358.1,3.23224938242,924.756,20361.0653517,166.861,20368.5989956,0.585803,16.8867924247,2.88084e+06,970.348179792,26.6639774898,-21579.2,991.873397504,5.53686687643,702.943892458,20412.6,2611,2611,980.149715541,166.753505762,86.0416983739
20440.9,4.26782828553,925.706,20442.9301213,166.916,20448.1970516,0.579638,19.5417758862,2.85497e+06,980.67611383,19.4396188771,-21697.7,993.593415176,3.63422241506,704.393892854,20491.8,2612,2612,987.525338951,83.1896010132,88.0141710674
20556.8,4.24705089617,926.656,20559.0759247,166.925,20564.1123066,0.550906,25.0942923747,2.86505e+06,973.289809818,20.8358562018,-21797.6,992.347903503,5.61733233649,700.880973204,20606.6,2613,2613,983.361931519,77.2762947708,85.4085625408
20636.2,3.34999015024,927.595,20638.2489174,166.935,20643.6246065,0.554426,18.5968472172,2.95936e+06,983.482205335,18.0517207961,-21897.9,1004.04529481,6.96692968377,706.097848921,20686.5,2614,2614,992.637447062,66.7602610002,83.0536900705
