MinReturn,AverageAction,QFunRegParamNorm,AverageY,AveragePolicySurr,StdEsReturn,Iteration,AverageQ,Epoch,AverageAbsQ,AverageEsReturn,AverageReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageAbsQYDiff,MaxReturn
2310.54579334,0.999912,177.154,19.0562150503,-19.15,0.0,2690,19.0561,2690,19.0561,1092.24939057,2444.25028375,1092.24939057,199.58180988,1092.24939057,69.6101667857,19.0562487096,0.409399,165.786,0.223565877178,2556.13262563
2349.90121464,0.999898,177.191,19.1730610828,-19.2677,0.0,2691,19.1731,2691,19.1736,1302.21935959,2530.55981386,1302.21935959,206.877900042,1302.21935959,147.532143818,19.1731782445,0.378558,165.753,0.224499357461,2893.42840754
2454.32500598,0.999941,177.255,19.1243952553,-19.2147,0.0,2692,19.1241,2692,19.1242,949.753862291,2581.1743839,949.753862291,210.483983791,949.753862291,94.9696558839,19.1244125794,0.273411,165.76,0.217791768085,2776.8282194
2290.89451995,0.999931,177.294,19.0627060053,-19.1579,0.0,2693,19.0631,2693,19.0631,1198.93050359,2540.83403761,1198.93050359,207.77386671,1198.93050359,100.261448706,19.062721195,0.347106,165.819,0.220527216864,2657.49656431
2402.68056629,0.999942,177.37,19.0636730658,-19.1448,0.0,2694,19.063,2694,19.0632,450.782457696,2602.2597871,450.782457696,219.090961706,450.782457696,120.708479041,19.0637107947,0.421805,165.887,0.232466351067,2765.57959006
2385.60107707,0.999897,177.419,18.9802880589,-19.0669,0.0,2695,18.9808,2695,18.9809,1234.03998826,2517.6137936,1234.03998826,207.770481812,1234.03998826,94.3375646812,18.9803130211,0.505777,165.922,0.236976753811,2689.35511248
2350.92254812,0.999926,177.4,18.9658243913,-19.0646,0.0,2696,18.9659,2696,18.966,703.945875658,2441.36952107,703.945875658,201.396014839,703.945875658,82.9256050594,18.9658537567,0.338019,165.918,0.225222666731,2604.0303915
2432.56874916,0.999937,177.462,19.0306149095,-19.1328,0.0,2697,19.0304,2697,19.0308,1221.38782821,2554.23233364,1221.38782821,209.208000135,1221.38782821,95.4929161404,19.0306460081,0.427898,165.975,0.232285433042,2788.21651989
2334.34960581,0.999956,177.485,19.0746941984,-19.1758,0.0,2698,19.0745,2698,19.0747,1431.24072027,2438.34715592,1431.24072027,195.86206006,1431.24072027,93.7259989424,19.0747485813,0.481426,165.901,0.234671706685,2586.52145289
2292.11053817,0.999931,177.489,19.0661064325,-19.1666,0.0,2699,19.0656,2699,19.0656,1244.01519303,2510.61442339,1244.01519303,200.808243506,1244.01519303,126.687937419,19.0661366802,0.44948,165.991,0.232469560039,2710.74924745
2427.37803506,0.999904,177.532,18.9941162612,-19.0893,0.0,2700,18.9942,2700,18.9942,318.361248198,2557.86125007,318.361248198,215.678489379,318.361248198,101.363633836,18.9941427402,0.627933,166.0,0.248359279207,2729.62500227
2362.72847625,0.999924,177.625,19.0893527051,-19.1876,0.0,2701,19.0889,2701,19.0889,1358.43025686,2491.52925049,1358.43025686,213.000772823,1358.43025686,99.9537977854,19.0893692599,0.475062,166.06,0.23414025084,2692.80595899
2486.17245272,0.999911,177.605,19.1092286029,-19.2083,0.0,2702,19.1092,2702,19.1092,1297.14953642,2608.97167564,1297.14953642,208.129631708,1297.14953642,92.5185709267,19.1092735166,0.301878,166.056,0.216890323716,2736.93586851
2160.33662881,0.999939,177.61,19.0642264614,-19.152,0.0,2703,19.0644,2703,19.0644,1599.89210695,2272.62435556,1599.89210695,201.096665426,1599.89210695,66.6484022179,19.0642613933,0.547734,165.998,0.243080459574,2374.50224925
1961.48799341,0.999946,177.645,19.0456513449,-19.1242,0.0,2704,19.0452,2704,19.0454,1234.69202854,2090.85763755,1234.69202854,186.882049573,1234.69202854,84.3477143403,19.0456606414,0.624601,165.996,0.251623292172,2228.67791221
1636.26131777,0.999939,177.643,19.0415730314,-19.1286,0.0,2705,19.0414,2705,19.0414,1237.96983674,1744.77419919,1237.96983674,157.785657536,1237.96983674,60.4798070605,19.0415996732,0.48905,165.955,0.232284677572,1844.52176238
1827.58156122,0.999949,177.68,19.0219122937,-19.098,0.0,2706,19.0223,2706,19.0225,1043.31432914,1976.19753683,1043.31432914,178.115473955,1043.31432914,81.9824808393,19.0219362833,0.408686,166.015,0.229314574586,2088.81458216
1821.269681,0.999934,177.706,19.0714836397,-19.1499,0.0,2707,19.0713,2707,19.0713,896.909692825,2041.01904681,896.909692825,171.840030494,896.909692825,137.402867926,19.0715001104,0.399868,166.089,0.226584699593,2209.36223383
2013.55671341,0.999892,177.741,18.9437583841,-19.0223,0.0,2708,18.9436,2708,18.9437,734.008345449,2258.51357604,734.008345449,192.050136398,734.008345449,112.664596031,18.9438731966,0.416936,166.175,0.224406505104,2390.17969014
1547.99742781,0.999927,177.762,18.9529795233,-19.0275,0.0,2709,18.9526,2709,18.9526,603.332073266,1779.17795072,603.332073266,154.451163651,603.332073266,107.817985668,18.9530114916,0.332618,166.136,0.222815201098,1946.94437312
1549.36703036,0.999917,177.811,18.9196545846,-18.9823,0.0,2710,18.9209,2710,18.921,684.673352108,1642.35649951,684.673352108,147.963862716,684.673352108,60.2507200551,18.9197029459,0.37899,166.145,0.224525964949,1745.62587433
1743.2529213,0.999937,177.813,18.9046283564,-18.9733,0.0,2711,18.9043,2711,18.9044,993.210587204,1971.67209474,993.210587204,179.925391103,993.210587204,94.3933843002,18.904743747,0.485567,166.299,0.238657431627,2125.22414675
1509.85474284,0.999984,177.861,18.7995564309,-18.8595,0.0,2712,18.7998,2712,18.8002,920.78403793,1704.13891996,920.78403793,149.646207765,920.78403793,91.5592659459,18.7996098453,0.503957,166.246,0.237336636856,1814.14070444
1377.03410275,0.999932,177.89,18.8171395381,-18.8777,0.0,2713,18.8171,2713,18.8171,1076.42237652,1598.066561,1076.42237652,138.542935979,1076.42237652,112.705267042,18.8171868472,0.36676,166.229,0.226926506359,1818.07922313
1344.86069594,0.999888,177.908,18.8033553132,-18.8544,0.0,2714,18.8035,2714,18.8037,439.067621874,1453.26766318,439.067621874,132.082302241,439.067621874,82.4209680547,18.8034511144,0.528405,166.215,0.24006885547,1624.68948258
1228.42303533,0.999838,177.952,18.6911440386,-18.7371,0.0,2715,18.6906,2715,18.6906,692.042445856,1318.91056459,692.042445856,116.570845808,692.042445856,81.2273980876,18.6912168123,0.448732,166.186,0.236481398671,1463.01514612
1276.14029316,0.999932,177.993,18.6672609723,-18.7152,0.0,2716,18.6679,2716,18.6679,713.562648188,1477.66990811,713.562648188,125.464957338,713.562648188,95.6892683597,18.667478183,0.340058,166.31,0.229752894138,1607.5974233
1214.36543156,0.999893,178.013,18.5256554317,-18.5734,0.0,2717,18.5257,2717,18.5257,71.3297043031,1473.49659535,71.3297043031,119.486276627,71.3297043031,109.819780124,18.525686995,0.46914,166.341,0.239739967772,1613.68213599
1185.65873824,0.99989,178.042,18.5337737198,-18.5835,0.0,2718,18.5334,2718,18.5334,786.278766246,1462.45000046,786.278766246,126.914322931,786.278766246,113.280480008,18.5338053273,0.489469,166.374,0.239313863815,1606.75996779
1669.86137782,0.999889,178.098,18.5541481135,-18.6094,0.0,2719,18.5539,2719,18.554,911.593436772,1788.64950614,911.593436772,155.177197796,911.593436772,90.1423305696,18.5542033374,0.489369,166.431,0.241156326177,1909.09112223
1710.98428126,0.999917,178.131,18.4054612524,-18.4731,0.0,2720,18.4062,2720,18.4063,435.838760381,1839.61685793,435.838760381,153.418940763,435.838760381,77.8087641953,18.4055440495,0.369859,166.438,0.230000619875,1972.10004929
1605.11913501,0.999859,178.141,18.4380770522,-18.4982,0.0,2721,18.437,2721,18.4372,907.138168239,1728.41666158,907.138168239,145.845199635,907.138168239,120.25473303,18.4381059653,0.493611,166.461,0.244176922578,2031.16884009
1410.64396193,0.999835,178.216,18.3795732752,-18.4384,0.0,2722,18.3802,2722,18.3807,365.790761,1664.54050296,365.790761,130.03856491,365.790761,200.776913576,18.3796766259,0.524017,166.46,0.245916869006,2053.93249601
1297.60770918,0.999843,178.196,18.3052383357,-18.3724,0.0,2723,18.3052,2723,18.3052,1037.24882705,1516.63234394,1037.24882705,142.63196093,1037.24882705,137.970972661,18.3052599155,0.304975,166.449,0.222586635141,1818.81036315
1717.81384509,0.999892,178.247,18.3205903061,-18.3856,0.0,2724,18.3206,2724,18.3209,1018.65732882,1872.48049576,1018.65732882,163.143239397,1018.65732882,102.845220293,18.3206320157,0.443299,166.485,0.234420608463,2066.72602064
1880.68453635,0.999868,178.272,18.3358089479,-18.3934,0.0,2725,18.3352,2725,18.3352,988.354248536,2042.78501751,988.354248536,179.042190178,988.354248536,82.1850068254,18.3358233183,0.532745,166.543,0.242397675069,2187.06750752
2062.12501427,0.999948,178.262,18.3657959767,-18.4265,0.0,2726,18.3662,2726,18.3662,529.204066831,2245.31304751,529.204066831,172.092205959,529.204066831,120.259106689,18.3658594807,0.280285,166.609,0.222380786686,2463.63843214
2128.41713836,0.999932,178.279,18.2545852546,-18.3281,0.0,2727,18.2546,2727,18.2546,432.186967068,2271.19725253,432.186967068,193.67396075,432.186967068,88.3988400317,18.2546362853,0.569325,166.704,0.24793703133,2411.0375166
2383.63654189,0.999883,178.326,18.2587975139,-18.3458,0.0,2728,18.2582,2728,18.2586,706.987660292,2548.9598636,706.987660292,213.897575745,706.987660292,93.6472110025,18.2588388991,0.491076,166.769,0.241918692921,2680.17615979
1406.80738689,0.9999,178.345,18.2270953151,-18.3103,0.0,2729,18.2276,2729,18.2276,403.927439649,2379.24399067,403.927439649,204.989003353,403.927439649,340.366775763,18.2273169038,0.457234,166.732,0.235763229619,2600.88211869
2344.36229565,0.999892,178.38,18.2925463077,-18.3743,0.0,2730,18.2921,2730,18.2921,842.708606344,2430.53009077,842.708606344,207.610342661,842.708606344,68.9266802904,18.292561621,0.363955,166.726,0.229101385462,2529.10563887
2212.25817542,0.999942,178.421,18.2555386371,-18.3318,0.0,2731,18.2555,2731,18.2555,1130.68248598,2328.74996378,1130.68248598,198.094043636,1130.68248598,76.3243920148,18.2555638763,0.449949,166.714,0.232775927688,2442.35666591
2228.83981183,0.999855,178.448,18.1950798718,-18.2759,0.0,2732,18.1951,2732,18.1951,1352.98648023,2406.63554536,1352.98648023,206.064402972,1352.98648023,109.426732547,18.1951893959,0.341141,166.733,0.217117754123,2628.58287677
1972.49672748,0.999867,178.47,18.2493903663,-18.3253,0.0,2733,18.2496,2733,18.25,602.294699744,2068.95213402,602.294699744,184.870250304,602.294699744,120.797375521,18.2494451044,0.441741,166.748,0.225327592672,2395.75217642
2130.3080684,0.999855,178.48,18.148879985,-18.2289,0.0,2734,18.1483,2734,18.1483,1172.25005005,2184.45988624,1172.25005005,193.022729804,1172.25005005,47.9592085038,18.1489179983,0.54778,166.76,0.23425391388,2272.87646158
1863.75670742,0.999867,178.485,18.198468027,-18.2744,0.0,2735,18.1988,2735,18.1988,1185.40147202,2065.88720249,1185.40147202,178.88608745,1185.40147202,129.807816001,18.1984952418,0.290928,166.726,0.214209780547,2286.27175707
1901.04622373,0.999924,178.495,18.1983404884,-18.2691,0.0,2736,18.1988,2736,18.199,649.988289712,2057.05142913,649.988289712,161.66684865,649.988289712,119.183685298,18.1984083255,0.490154,166.79,0.223592964648,2255.6382575
1846.69284835,0.999885,178.515,18.1239963966,-18.1971,0.0,2737,18.1237,2737,18.1237,1200.13882615,2005.86951574,1200.13882615,172.932639746,1200.13882615,103.818263003,18.1240235114,0.409485,166.798,0.218577510792,2180.40043524
2156.92631242,0.999894,178.551,18.0798976219,-18.1599,0.0,2738,18.0799,2738,18.0799,1318.00280273,2243.74116403,1318.00280273,198.950091609,1318.00280273,62.3121810462,18.0799341092,0.310683,166.843,0.21471128403,2358.71445151
2147.11238032,0.999943,178.561,18.1890146938,-18.2695,0.0,2739,18.189,2739,18.189,548.830676189,2285.31756651,548.830676189,193.884908824,548.830676189,76.2817830966,18.1890367733,0.431636,166.867,0.223694112162,2401.40779561
2098.49719451,0.999949,178.551,18.098587316,-18.1724,0.0,2740,18.0986,2740,18.0986,1184.74694777,2238.47144718,1184.74694777,193.467869254,1184.74694777,98.9039511115,18.098601493,0.519378,166.909,0.224751533611,2393.29432557
2181.34365639,0.999922,178.608,18.0814547006,-18.1642,0.0,2741,18.0821,2741,18.0821,1197.63826919,2380.83944298,1197.63826919,209.430989155,1197.63826919,101.106296241,18.0814878766,0.377299,166.923,0.217855985632,2535.1323353
2159.01315936,0.999909,178.611,18.1046950257,-18.1862,0.0,2742,18.1044,2742,18.1044,1478.74466246,2260.61330975,1478.74466246,188.372419268,1478.74466246,90.0439583888,18.104746986,0.456583,166.906,0.224044059216,2461.14997827
2236.05540715,0.999925,178.643,18.2034285001,-18.2897,0.0,2743,18.2034,2743,18.2034,1335.27049104,2383.36189097,1335.27049104,202.964056565,1335.27049104,108.82127011,18.2034480072,0.347541,166.899,0.214001698495,2563.89933149
2329.20283534,0.999871,178.657,18.0323364478,-18.1257,0.0,2744,18.0324,2744,18.0324,1333.08302406,2526.93898702,1333.08302406,204.900525281,1333.08302406,105.216471549,18.0323490499,0.401406,167.009,0.221057961539,2725.07031492
2391.24743884,0.999946,178.66,18.1623040931,-18.2583,0.0,2745,18.163,2745,18.1632,1415.75212628,2537.18549006,1415.75212628,204.414872108,1415.75212628,72.3453963032,18.1623249133,0.350944,167.015,0.218031095319,2649.56424597
2474.40378604,0.999928,178.7,18.114383206,-18.2079,0.0,2746,18.114,2746,18.114,1541.98631685,2667.69655911,1541.98631685,211.394341309,1541.98631685,146.808085694,18.1144249372,0.464487,167.107,0.229577015044,2939.44895786
2512.03894126,0.999958,178.732,18.1212430941,-18.2145,0.0,2747,18.1213,2747,18.1213,429.260706703,2659.19883465,429.260706703,221.092671689,429.260706703,118.184051937,18.1212759595,0.542712,167.138,0.231874763453,2939.45474432
2433.8311564,0.999876,178.793,18.1080726649,-18.2083,0.0,2748,18.1079,2748,18.1079,477.394469886,2579.434839,477.394469886,210.249919771,477.394469886,98.1281163054,18.1080871691,0.334252,167.172,0.221163272056,2709.40340821
2208.05186994,0.999911,178.805,18.1481708436,-18.2415,0.0,2749,18.1475,2749,18.1476,1519.56301386,2385.72428511,1519.56301386,201.804871516,1519.56301386,116.178061793,18.1482029103,0.332579,167.171,0.214003478627,2543.49175968
2381.98119425,0.999956,178.839,18.1833903279,-18.272,0.0,2750,18.184,2750,18.1841,1496.8848948,2579.72271578,1496.8848948,207.812599452,1496.8848948,89.819377557,18.1834337801,0.357431,167.184,0.222607718252,2710.28905301
2302.96733584,0.999909,178.851,18.1646746013,-18.2612,0.0,2751,18.1649,2751,18.1649,1415.78889178,2523.44782808,1415.78889178,214.406880528,1415.78889178,136.064727367,18.1647006327,0.298479,167.191,0.217011455397,2728.14315465
2586.32240036,0.99992,178.856,18.1890299816,-18.2853,0.0,2752,18.1894,2752,18.1894,1064.89689799,2783.679895,1064.89689799,219.296095749,1064.89689799,149.66807069,18.1890438314,0.472689,167.262,0.230844943536,3014.36979907
2474.76362292,0.999954,178.881,18.1113004676,-18.2062,0.0,2753,18.1109,2753,18.1109,1278.26604952,2773.4904095,1278.26604952,224.960074831,1278.26604952,140.257075132,18.1113373226,0.453613,167.297,0.229158306108,3047.3066424
2676.17177434,0.999937,178.936,18.1229078138,-18.221,0.0,2754,18.1235,2754,18.1235,930.383089217,2827.14337187,930.383089217,230.861625379,930.383089217,86.2606512873,18.1229504354,0.357824,167.368,0.223012926942,2955.09287787
2240.63331398,0.999942,178.951,18.1837452953,-18.2793,0.0,2755,18.1836,2755,18.1836,671.689344195,2728.35513421,671.689344195,217.588867602,671.689344195,200.949813133,18.1837598272,0.437471,167.42,0.228659050452,2950.52085162
1787.4214144,0.999939,179.012,18.1830763273,-18.2843,0.0,2756,18.1835,2756,18.1836,1309.27560802,2458.52000068,1309.27560802,211.216544152,1309.27560802,266.822298292,18.1830897043,0.306587,167.442,0.223280062183,2777.98292198
2713.20622922,0.999913,179.023,18.2381984993,-18.3453,0.0,2757,18.2388,2757,18.2388,1660.53340659,2815.74231657,1660.53340659,214.138742123,1660.53340659,49.6340303019,18.2382304944,0.522573,167.453,0.239983370604,2883.73666846
2685.37429529,0.999927,179.01,18.2537096954,-18.3529,0.0,2758,18.2529,2758,18.2529,1561.92152811,2903.22641659,1561.92152811,221.428612385,1561.92152811,122.037087777,18.2537386152,0.288165,167.569,0.222107676762,3097.965296
822.500110037,0.999946,178.996,18.2506097868,-18.357,0.0,2759,18.2509,2759,18.2509,1034.30779722,2489.29162166,1034.30779722,222.014837885,1034.30779722,838.52538452,18.2506310566,0.27955,167.583,0.229166128361,3091.70110396
2710.40096521,0.999885,179.053,18.2550801393,-18.359,0.0,2760,18.2551,2760,18.2552,1683.45060354,2883.80930768,1683.45060354,219.892251167,1683.45060354,101.256714356,18.2551388262,0.43333,167.559,0.241591999803,3049.76606243
2704.42524096,0.999971,179.068,18.2728343764,-18.379,0.0,2761,18.2731,2761,18.2731,1446.72434009,2941.82947812,1446.72434009,245.903555903,1446.72434009,147.613354578,18.2728541624,0.337318,167.625,0.228588460644,3156.26502117
2613.94562048,0.999955,179.065,18.333943978,-18.4484,0.0,2762,18.3338,2762,18.3338,1652.00634023,2842.61219107,1652.00634023,221.563505811,1652.00634023,146.88615372,18.3339748301,0.355062,167.599,0.231040440495,3056.75071252
792.928310885,0.999895,179.108,18.2973808026,-18.3949,0.0,2763,18.297,2763,18.2971,1738.97343139,2498.53089274,1738.97343139,227.162504773,1738.97343139,765.802022321,18.2973970224,0.480684,167.656,0.237591099704,3035.22686586
2544.07912727,0.999945,179.117,18.3455590273,-18.4444,0.0,2764,18.3455,2764,18.3455,1653.60456688,2746.23166021,1653.60456688,221.179326836,1653.60456688,120.567721273,18.3456539145,0.44392,167.574,0.234077412985,3029.308849
2583.581276,0.999891,179.128,18.3689834109,-18.4674,0.0,2765,18.3689,2765,18.369,1069.38678943,2767.23206043,1069.38678943,226.127198375,1069.38678943,119.121119287,18.368990852,0.420756,167.633,0.23527805905,3007.4414429
2430.39228416,0.999912,179.151,18.4919652333,-18.5875,0.0,2766,18.4921,2766,18.4921,1324.80822605,2634.78536492,1324.80822605,215.753516088,1324.80822605,113.111869672,18.4919870805,0.347051,167.643,0.226872933413,2760.98646479
2706.15538603,0.999928,179.169,18.3191558994,-18.4159,0.0,2767,18.3188,2767,18.3188,1449.93732186,2844.21279698,1449.93732186,231.72763251,1449.93732186,92.4536957139,18.3192055097,0.466343,167.654,0.235620520629,3036.41178027
2705.57077398,0.999887,179.226,18.3077296526,-18.4017,0.0,2768,18.3073,2768,18.3073,1529.85470539,2813.00631351,1529.85470539,218.616001507,1529.85470539,69.724947867,18.3077586253,0.512268,167.704,0.245251226823,2906.53125731
2578.24053597,0.99988,179.248,18.4200156019,-18.5127,0.0,2769,18.4205,2769,18.4205,1555.48297315,2667.33525941,1555.48297315,227.940811933,1555.48297315,92.2328302442,18.4200361933,0.499461,167.666,0.241833099624,2866.45225845
2698.39443188,0.999933,179.263,18.4000251919,-18.5023,0.0,2770,18.3993,2770,18.3993,1606.29029763,2862.18995962,1606.29029763,232.721027238,1606.29029763,118.558774379,18.4000369255,0.288284,167.68,0.217211261344,3072.55859926
2899.10001852,0.999884,179.3,18.3086029933,-18.4114,0.0,2771,18.3089,2771,18.3089,1417.85579177,3023.18354511,1417.85579177,245.591053817,1417.85579177,86.1441536533,18.3086305417,0.585203,167.715,0.243674588335,3195.23812336
