AveragePolicySurr,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,AverageEsReturn,AverageY,AverageAction,MinReturn,AverageAbsY,AverageAbsQYDiff,AverageQ,MaxReturn,Iteration,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsQ,Epoch,QFunRegParamNorm,MinEsReturn
-127964.0,1.01157e+08,54.1044043356,223.013,12.363027713,119474.691725,0.581089,63.8384530566,119523.288498,4089.87256597,119467.0,969.789855647,4815,396.300435782,57.3291848731,363.21456758,11.3025113735,119726.0,4815,2030.62,4.19827596166
-128640.0,1.0188e+08,64.8027999821,223.074,13.0676324482,120281.820674,0.574671,64.2213983525,120325.027802,4025.38259501,120282.0,977.600604168,4816,434.791628924,140.54760811,610.786957588,19.8574288727,120535.0,4816,2031.62,4.40747936728
-128644.0,1.01007e+08,76.0408966998,223.114,10.4164979337,120263.600695,0.590199,64.6032347811,120308.989012,4026.4845988,120247.0,979.775943607,4817,262.314357965,40.8617241116,893.981936037,8.03980077869,120508.0,4817,2032.69,4.21799341291
-128752.0,1.03358e+08,44.5089681242,223.124,10.7717748737,120226.030339,0.606116,45.7947102517,120269.227865,4067.08940092,120215.0,963.344139399,4818,407.945922772,76.8768399332,333.581964076,12.3928246268,120477.0,4818,2033.87,4.38408480715
-129112.0,1.1051e+08,69.9825503462,223.16,13.3231283374,120814.777531,0.612879,78.3015790095,120847.839029,4127.20152953,120803.0,976.094005523,4819,323.456810272,53.2891963646,818.571824099,13.27518236,121051.0,4819,2034.99,3.66391745004
-129332.0,1.07505e+08,76.1760615013,223.195,11.1244628242,120910.406414,0.581821,154.974486647,120952.495799,4117.8707454,120895.0,979.184286132,4820,235.777681808,43.2855620778,900.539492145,9.13606994088,121147.0,4820,2036.04,4.37921766939
-129515.0,1.1517e+08,74.4600310538,223.237,10.7129861821,120721.117648,0.561254,69.1256445109,120768.815835,4226.03425643,120717.0,978.035761044,4821,260.075237732,38.3177861604,891.509000272,7.55958539879,120971.0,4821,2037.06,1.95905031645
-130047.0,1.0549e+08,54.3023183992,223.311,12.790952595,121545.089102,0.609496,53.4766141222,121589.452773,4120.9429184,121531.0,963.61220644,4822,439.763622312,75.2529586238,473.389845408,12.7763552632,121788.0,4822,2038.05,4.66508902962
-130145.0,1.14113e+08,56.1540476278,223.309,11.7690095937,121611.528093,0.579965,64.1231535137,121657.367689,4217.29106548,121597.0,963.922435136,4823,416.344141285,44.4280638372,432.773990098,9.60353443186,121851.0,4823,2039.15,4.82484292269
-130182.0,1.03867e+08,55.5471697434,223.364,15.4871397443,121908.477485,0.617354,62.316119425,121956.407305,4050.54003813,121898.0,981.064069425,4824,419.978795321,109.27026923,381.951567846,18.5331543371,122149.0,4824,2040.17,4.70817350873
-130225.0,1.05118e+08,79.0005236073,223.361,11.9900904673,121862.963375,0.610636,973.802574587,121908.736348,4109.59498826,121852.0,976.846169606,4825,0.824688898536,53.472816194,975.770687852,10.3192918115,122109.0,4825,2041.24,4.21115601542
-130438.0,1.05814e+08,73.4853770805,223.393,14.8977945743,121819.729948,0.609365,99.6790059288,121874.060331,4124.6870306,121808.0,979.290696157,4826,322.997703186,74.7193894347,830.406911443,16.4545363551,122080.0,4826,2042.32,4.63450698951
-130677.0,1.09873e+08,44.382290155,223.451,15.5480128132,122211.128442,0.608841,42.7087765553,122255.364531,4197.44588179,122198.0,971.323925253,4827,362.085151865,62.3837214586,250.928303095,12.8347148305,122452.0,4827,2043.34,4.48221371488
-131158.0,1.04678e+08,73.9522363711,223.473,14.9425844816,122701.432029,0.627926,107.147982811,122749.20758,4108.1663976,122684.0,982.571720573,4828,364.549573378,59.4971564564,778.81532965,14.9077027071,122948.0,4828,2044.35,4.11380552729
-131373.0,1.04889e+08,58.5117194417,223.503,12.5330202897,122905.339369,0.631892,51.4524817625,122950.895893,4117.83422048,122903.0,982.481245242,4829,423.526751352,84.0361052085,420.938461397,14.2997189539,123160.0,4829,2045.46,1.63926168037
-131338.0,1.05888e+08,39.0128139646,223.55,14.5596609113,122846.842438,0.616193,47.7029981948,122890.866324,4142.89843397,122836.0,970.336993387,4830,217.804310777,82.7310626901,119.810780502,15.1936903733,123094.0,4830,2046.51,3.78322698622
-131513.0,1.12405e+08,79.8062738755,223.573,13.3381706289,122953.117521,0.657885,969.052836029,122999.899231,4208.09591466,122936.0,980.022350799,4831,3.68570475336,86.5853093862,973.510032705,13.7700975498,123205.0,4831,2047.6,4.6749925049
-131472.0,1.07631e+08,82.2178825748,223.523,17.8416583702,123004.277873,0.605869,961.151162628,123050.382241,4145.62396695,122994.0,974.277962766,4832,4.06700400079,68.569435248,967.867520362,15.6478436401,123261.0,4832,2048.59,4.50761564318
-131907.0,1.09876e+08,83.3696509233,223.613,13.9024587715,123250.273206,0.687433,652.447066424,123294.244146,4179.93539362,123252.0,965.655748781,4833,88.29608858,73.0091307708,931.061377728,14.4488773939,123502.0,4833,2049.61,2.91111683659
-132314.0,1.08778e+08,82.190090345,223.645,21.9184478115,123744.249709,0.668943,964.775872291,123792.244751,4166.22131281,123719.0,973.802694796,4834,2.85418902518,164.173711738,969.111638911,35.3527711488,123977.0,4834,2050.71,3.99187585143
-132701.0,1.16095e+08,79.5921250669,223.675,18.3982878281,124004.080882,0.645514,958.901181112,124047.801826,4260.044316,124002.0,974.345160618,4835,4.48974533565,61.0091607808,968.450105748,16.4895584301,124259.0,4835,2051.77,4.88204884164
-132668.0,1.15037e+08,62.0815401292,223.657,10.1372914112,123947.40751,0.650217,68.5503881729,123995.138601,4224.30242041,123933.0,972.03868429,4836,428.560287026,49.4181924647,585.694591899,8.40725400037,124196.0,4836,2052.85,1.95115268826
-132851.0,1.06329e+08,48.0709480917,223.69,18.3299844597,124483.506,0.678629,53.3534519367,124531.630787,4097.42958923,124474.0,976.297339587,4837,343.498536849,163.717516555,238.836789603,29.3047710419,124732.0,4837,2053.86,4.17740573818
-133175.0,1.13054e+08,62.740480974,223.728,12.4309539584,124525.016209,0.634601,56.0276328113,124571.110719,4241.14635921,124515.0,980.203902031,4838,430.263260984,71.1614940225,592.704884895,12.2471433913,124769.0,4838,2054.86,4.42786902224
-133152.0,1.07461e+08,54.1091435453,223.787,15.0203173566,124351.480493,0.649114,49.9546960204,124396.103637,4210.19172224,124339.0,977.221779941,4839,416.934252761,58.9785291797,393.09214274,16.3016248177,124614.0,4839,2055.93,4.4848639827
-133419.0,1.08771e+08,57.3453390742,223.802,13.9269453915,124802.957332,0.658755,42.6475047691,124844.868766,4141.60039944,124794.0,975.664396661,4840,447.251661489,78.1066919565,518.873280078,13.7361358535,125061.0,4840,2056.91,3.9576796587
-133385.0,1.12118e+08,81.4957714415,223.818,11.0559673327,124906.892774,0.655518,962.871643466,124949.126128,4211.46726348,124885.0,977.126692552,4841,4.6077341269,42.2350058485,969.478928866,8.60324881309,125150.0,4841,2057.94,2.15035169673
-133621.0,1.07483e+08,38.0976983566,223.865,15.6062199195,125016.93807,0.662731,37.9306511896,125066.70003,4154.33631094,125008.0,969.654878204,4842,228.930461044,55.515283375,124.752143029,13.1834060417,125272.0,4842,2059.0,3.50336468599
-133700.0,1.13889e+08,51.2686936645,223.887,14.568910911,125035.217507,0.640456,46.6837218262,125076.401191,4281.68014151,125032.0,978.105063104,4843,403.622442149,60.4468082913,333.275884012,12.7755387147,125283.0,4843,2060.11,4.46753746038
-133969.0,1.07903e+08,52.1878654139,223.911,14.3715486459,125460.578982,0.686538,52.3549377382,125508.203339,4168.43473111,125450.0,984.798061144,4844,401.363214848,84.8456389497,327.564461656,14.2227179317,125719.0,4844,2061.12,4.19110311084
-134005.0,1.13712e+08,68.1469919796,223.961,12.7743238822,125174.811105,0.658856,84.3699405867,125223.315752,4272.46223695,125171.0,981.805763208,4845,412.652890818,62.7593068092,643.286118949,12.9088047566,125429.0,4845,2062.2,4.49091406833
-134356.0,1.16062e+08,64.1036663823,223.99,15.0672486403,125598.692938,0.661877,68.5821329804,125643.560939,4276.78836417,125591.0,979.003552411,4846,438.175078227,83.1065546727,563.774683786,15.6220687264,125865.0,4846,2063.28,4.18149889305
-134319.0,1.20174e+08,42.4041226624,224.027,13.4046201698,125553.968359,0.641842,43.3659940752,125594.259709,4306.22363939,125542.0,970.863708679,4847,314.172926601,48.6624825165,194.715728816,10.0594744631,125797.0,4847,2064.28,1.75074333539
-134267.0,1.16535e+08,77.1101277309,224.047,13.4713150358,125381.423992,0.67207,109.557312539,125429.554746,4304.69383332,125374.0,979.597317874,4848,248.456887656,95.2766980358,895.182290713,14.8679951638,125652.0,4848,2065.32,4.37317133232
-134638.0,1.1319e+08,68.8116565119,224.066,13.6597408542,125940.449141,0.685418,78.3809645172,125992.631984,4254.64932867,125930.0,976.353674401,4849,366.611261356,136.468500285,766.187620314,19.2230547336,126186.0,4849,2066.4,4.49967735716
-135029.0,1.12746e+08,69.7555439804,224.083,22.4230500983,126274.730861,0.665639,88.4375618665,126325.486208,4228.05126655,126266.0,976.725670004,4850,365.230348796,105.503872395,770.836328309,25.9219374859,126530.0,4850,2067.48,4.57404276098
-135337.0,1.13118e+08,67.8495338717,224.064,14.3377652823,126672.701274,0.679346,60.4544465496,126715.841154,4226.17591252,126672.0,985.533915536,4851,401.862367861,69.4768969489,722.715302813,14.6735003371,126931.0,4851,2068.51,3.26957269924
-135009.0,1.18422e+08,82.7421312906,224.059,21.642102424,126392.219335,0.661526,346.721062678,126445.346464,4299.97835114,126382.0,870.417091733,4852,139.649598115,223.593727859,753.75699652,35.6341478916,126659.0,4852,2069.58,5.01138665059
-135388.0,1.14729e+08,75.7513348307,224.119,13.5902463673,126685.973714,0.686728,839.604777608,126736.930575,4314.18505184,126668.0,969.150175836,4853,35.8135051469,101.429465007,929.991659269,15.5623347076,126939.0,4853,2070.66,4.44939840101
-135450.0,1.10623e+08,82.1430369584,224.195,13.2151614359,126707.049593,0.66188,970.908227127,126756.481313,4205.58061171,126690.0,979.256367367,4854,2.34982055947,62.9883574528,973.853465751,12.8397669996,126955.0,4854,2071.62,4.55585893769
-135851.0,1.19779e+08,65.9721061941,224.203,12.4308146083,126895.105256,0.671687,82.7105673802,126947.515288,4336.38508456,126878.0,981.214095455,4855,435.20397353,51.2217773929,593.297783494,11.567500869,127150.0,4855,2072.69,1.8405457733
-136025.0,1.13478e+08,43.4240901349,224.26,12.3032358379,127277.187392,0.636676,11.820914778,127325.939672,4301.04924611,127268.0,978.347745129,4856,357.839961451,81.1415318178,235.623366718,14.2647969717,127538.0,4856,2073.71,3.16740129122
-136213.0,1.16168e+08,52.8943893468,224.254,8.81365243148,127353.299467,0.644222,49.4266761238,127409.00951,4287.83160287,127343.0,979.038872609,4857,435.66717608,50.0867928845,394.587434912,7.16228418618,127613.0,4857,2074.73,3.35152200749
-135751.0,1.15387e+08,81.7683574155,224.317,16.4718492008,127045.742063,0.452329,967.285466274,127105.618081,4306.61235021,127021.0,975.163209316,4858,2.61979969919,84.7399404504,971.393002587,18.2894686775,127308.0,4858,2075.69,4.33335625469
-136352.0,1.19397e+08,82.2766730285,224.33,14.4230643534,127431.786561,0.630332,962.189807545,127489.086177,4382.8664355,127429.0,972.836995814,4859,3.8162178816,76.7132564127,967.66714316,14.7872100426,127705.0,4859,2076.7,1.9256774514
-136476.0,1.20401e+08,68.0360072184,224.355,12.1946456656,127587.837975,0.670305,56.7288656386,127640.951322,4372.39073018,127573.0,979.734720094,4860,404.092859359,55.434167563,717.191528709,12.0552472445,127842.0,4860,2077.75,3.68362277729
-136625.0,1.1941e+08,65.0179471907,224.38,14.1668552641,127565.729901,0.659569,68.2753879397,127620.199413,4394.92892143,127558.0,974.756247723,4861,430.657873856,151.476580757,609.770021322,22.5739872749,127842.0,4861,2078.8,4.54027998406
-136890.0,1.19934e+08,62.3993514779,224.403,16.3393472032,128080.414894,0.639469,58.1554633852,128129.984239,4340.65594465,128088.0,981.285430971,4862,433.32435459,69.3533511905,518.635774116,16.2407670676,128353.0,4862,2079.75,4.32012841274
-136826.0,1.18967e+08,55.9896793345,224.442,11.3147681307,127987.195491,0.646824,53.8123225536,128043.550478,4395.82045468,127967.0,974.911069699,4863,436.58906681,58.5877282232,460.856662418,9.21218312262,128253.0,4863,2080.78,4.15067208367
-137193.0,1.22663e+08,53.1927011707,224.494,15.3867075505,128169.659947,0.663545,45.9657203643,128223.644307,4429.94788488,128155.0,977.299621279,4864,438.222750676,74.3654435645,422.565141693,15.6118672933,128439.0,4864,2081.86,4.73374281551
-137905.0,1.24294e+08,82.5981020877,224.55,19.5191475617,128938.376669,0.632878,913.618110592,128997.546192,4426.06973003,128927.0,963.689914655,4865,13.166261455,245.094253552,946.192953424,38.1981548616,129221.0,4865,2082.9,4.88060802895
-138023.0,1.24561e+08,76.872601937,224.58,19.2171039419,129016.97755,0.564586,99.9087491868,129070.677731,4412.0255581,129011.0,969.02115299,4866,245.575954946,92.8084949397,876.096550341,20.1924764821,129289.0,4866,2083.93,4.30244374747
-138005.0,1.16434e+08,78.386311128,224.582,19.1915217459,129256.064915,0.686855,89.9252651934,129316.015676,4323.87749927,129238.0,976.492928584,4867,253.000884772,114.587711828,889.75918159,23.8652541127,129521.0,4867,2084.92,4.44101892883
-138086.0,1.1659e+08,82.7719979347,224.629,14.9172485538,129090.765333,0.677325,969.362811903,129152.239451,4381.30316268,129082.0,979.476006358,4868,3.01301548216,87.973148233,973.966880146,16.5122148394,129362.0,4868,2085.98,4.51202014415
-138561.0,1.20558e+08,83.6152963941,224.67,19.4531740828,129419.941967,0.693753,975.649409091,129482.006891,4413.34715244,129410.0,981.190808933,4869,1.59035378299,90.316918845,978.109130878,23.0194617412,129686.0,4869,2087.08,2.46162602911
-138858.0,1.16905e+08,84.5150069816,224.715,19.9672408597,129798.799224,0.67375,955.76386894,129860.453166,4388.74000648,129791.0,972.672139496,4870,5.25252608989,75.9317321346,966.207373445,17.9085747438,130077.0,4870,2088.13,4.61472761864
-138804.0,1.23581e+08,84.9563407704,224.753,20.3897929876,129843.631561,0.665437,977.165727737,129896.462615,4462.47873555,129830.0,984.979814221,4871,2.09409705011,97.4666494109,979.872461426,20.0890107561,130106.0,4871,2089.17,4.99377362186
-138465.0,1.21995e+08,112.430620275,224.745,29.565583543,129874.16733,0.513517,251.490709876,129937.426068,4418.26821824,129867.0,1028.62440678,4872,120.633948659,235.728938347,381.825262463,42.9543030319,130159.0,4872,2090.21,4.83749640529
-138855.0,1.19428e+08,90.2024262048,224.789,24.5901063319,129675.837937,0.566135,962.148857177,129743.968729,4432.05598035,129670.0,982.801935591,4873,5.80868121947,86.0382881906,971.921669212,26.1226552976,129964.0,4873,2091.26,4.0751494749
-139543.0,1.25315e+08,100.719020733,224.846,22.3118297697,130188.075898,0.0946059,983.259489993,130253.354335,4480.93122023,130179.0,1004.55192554,4874,5.0405194094,139.277535724,996.599537257,26.591544048,130459.0,4874,2092.32,1.87925116524
-139688.0,1.2068e+08,118.226155368,224.876,32.3503317197,130312.330809,0.294843,1026.98646618,130375.534173,4462.09166506,130290.0,1028.96813847,4875,0.599017806508,212.259686046,1028.28059106,43.6418844184,130590.0,4875,2093.4,4.32916767395
-140042.0,1.28073e+08,104.757600807,224.829,27.5643470362,130755.722812,0.191758,1012.22477265,130815.658052,4540.73095428,130738.0,1013.40730064,4876,0.324846864199,169.430107433,1012.60777468,39.1106255541,131027.0,4876,2094.5,3.50418902431
-140490.0,1.23736e+08,108.950411501,224.856,39.9270537903,131208.172669,0.224559,1027.41129547,131275.398421,4472.75389261,131205.0,1029.0337313,4877,0.543537907499,172.174173925,1028.18486571,43.9191145166,131491.0,4877,2095.54,4.24498196583
-140744.0,1.23325e+08,115.48857354,224.874,46.7953219404,131235.258624,0.286025,1024.54952885,131294.737892,4491.293166,131218.0,1028.95082211,4878,1.34752738312,215.043534554,1026.87017502,58.7897134103,131517.0,4878,2096.66,3.41730506719
-141089.0,1.28371e+08,102.385961072,224.91,22.7530987902,131797.441933,0.500253,317.611172229,131862.939905,4516.77541486,131795.0,998.935973661,4879,185.371701162,179.387358834,887.071644819,35.479636004,132099.0,4879,2097.68,3.48283011468
-141197.0,1.34809e+08,117.148994352,224.95,28.0213394094,132049.214959,0.278502,286.609019694,132108.770689,4571.54727305,132023.0,1028.98796135,4880,270.668971386,224.032249487,907.16604293,42.0180663595,132313.0,4880,2098.78,3.70601392483
-141841.0,1.30336e+08,112.831264536,224.971,20.2186619487,132512.930933,0.544856,1021.44648349,132577.863331,4553.66777474,132506.0,1034.05397485,4881,3.84352172825,74.490608319,1026.56797236,21.4527235294,132789.0,4881,2099.86,4.04217365849
-141842.0,1.30609e+08,108.908654477,224.998,29.2106176956,132381.401442,0.514107,284.815903419,132439.836986,4571.99755897,132366.0,1050.98433119,4882,252.624355822,80.2924058294,837.624180901,24.9305676393,132656.0,4882,2100.88,4.05754938315
-142341.0,1.27054e+08,93.5041749046,225.018,24.1099124527,132901.000453,0.580883,883.516793339,132959.878375,4491.32761429,132896.0,1031.47376723,4883,41.9607837248,79.4710602449,998.016495766,19.1380933026,133185.0,4883,2101.97,4.84726710508
-142549.0,1.27585e+08,84.557909087,225.001,31.0477811325,133117.805346,0.668,968.344106017,133173.476584,4532.52379701,133099.0,979.079138166,4884,3.27258879243,121.043818697,973.58601164,35.3605828428,133388.0,4884,2103.09,4.90641061025
-142620.0,1.29006e+08,81.036492055,225.0,36.2475129418,133327.903751,0.666241,112.846939825,133383.956315,4526.63417805,133320.0,891.905287899,4885,210.49458002,238.216296438,760.890481161,46.5982453901,133596.0,4885,2104.05,4.07955398637
-142610.0,1.28036e+08,78.4135830877,225.002,21.2311446972,133325.291512,0.684145,561.844230694,133381.067912,4542.36536163,133309.0,885.435261931,4886,83.8409219997,67.3903653149,790.98560337,17.7960050531,133588.0,4886,2105.04,4.12011693441
-142824.0,1.31022e+08,91.2989758557,225.052,32.0712797995,133545.215915,0.664139,973.967347588,133596.141725,4553.22118587,133534.0,988.705833874,4887,4.33099148824,212.746273765,981.404965954,44.8234739205,133810.0,4887,2106.09,4.55859493246
-142794.0,1.27103e+08,83.558382256,225.016,17.3713344595,133690.997796,0.173589,959.888332014,133746.252252,4524.62021909,133681.0,979.458039021,4888,6.47935911918,111.477045448,973.779399165,21.4139108864,133969.0,4888,2107.17,4.94811429609
