AverageQ,AveragePolicySurr,StdEsReturn,MaxReturn,AverageAbsY,QFunRegParamNorm,AverageAbsQ,MinEsReturn,Epoch,Iteration,MinReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageReturn,AverageY,AverageDiscountedReturn,StdReturn,AverageQLoss,AverageAbsQYDiff,MaxEsReturn
20.4529,-20.5249,0.0,2866.72483382,20.4543157611,122.548,20.4544,787.22611762,1180,1180,2500.46353314,121.579,0.999637,787.22611762,2657.37749539,20.4528350936,208.248909235,114.859426472,0.53373,0.236392974952,787.22611762
20.4706,-20.5594,0.0,3223.05246558,20.472308052,122.618,20.4724,529.035907095,1181,1181,2639.92080541,121.676,0.999693,529.035907095,3042.33450206,20.4703761542,231.658014215,166.834195267,0.529645,0.232849367124,529.035907095
20.4052,-20.5057,0.0,3244.35454532,20.406772423,122.654,20.4066,1132.28628348,1182,1182,2145.36511227,121.71,0.999669,1132.28628348,2962.78319478,20.4054582522,227.663187576,294.013940352,0.515071,0.234371121607,1132.28628348
20.3358,-20.436,0.0,3242.37977148,20.3375026011,122.696,20.3373,1027.03136018,1183,1183,941.523750766,121.785,0.99969,1027.03136018,2759.11102778,20.3359198635,227.180194405,706.702852144,0.345576,0.22056491377,1027.03136018
20.4391,-20.5462,0.0,2929.52659357,20.4417109212,122.755,20.4406,1369.29173972,1184,1184,2402.40424078,121.809,0.999703,1369.29173972,2674.94926692,20.4401981604,221.078947724,158.422864894,0.688943,0.24929410818,1369.29173972
20.4308,-20.525,0.0,3092.74352711,20.4315916439,122.802,20.4318,1117.22329493,1185,1185,2357.81804715,121.823,0.999828,1117.22329493,2800.00410625,20.4305112802,222.856634564,190.808609862,0.369123,0.223638417289,1117.22329493
20.4675,-20.5697,0.0,3149.20814096,20.469975463,122.791,20.4694,1591.79561992,1186,1186,2227.17785506,121.911,0.999689,1591.79561992,2784.80147623,20.4680821425,225.334058063,237.487129764,0.654489,0.24182198674,1591.79561992
20.463,-20.5628,0.0,2938.72143344,20.4638406647,122.822,20.464,867.021758405,1187,1187,811.191570701,121.946,0.999742,867.021758405,2512.6230944,20.4627332976,239.09962574,644.715867581,0.414656,0.226781153607,867.021758405
20.47,-20.5619,0.0,3082.86847826,20.4719378865,122.88,20.4717,1851.14456373,1188,1188,1877.28236136,121.921,0.999717,1851.14456373,2693.84757506,20.4702070812,238.28434042,327.373865974,0.476926,0.233322087801,1851.14456373
20.3875,-20.4796,0.0,3097.00582709,20.3892314907,122.924,20.3894,1776.62487389,1189,1189,2743.60056884,121.904,0.999751,1776.62487389,2849.82559506,20.3873297726,225.464966865,99.7718080562,0.454245,0.237242028025,1776.62487389
20.4675,-20.5609,0.0,2971.66148563,20.4690636489,122.998,20.4689,1788.61046402,1190,1190,1133.69153105,121.95,0.999772,1788.61046402,2576.68938996,20.467529071,233.483310984,497.071368534,0.383378,0.223408688742,1788.61046402
20.4849,-20.5797,0.0,2781.20849896,20.4860411961,122.999,20.4862,1784.78556523,1191,1191,1606.85317931,121.995,0.99975,1784.78556523,2320.68373992,20.4848047879,204.756310145,361.7110438,0.536705,0.242037971791,1784.78556523
20.4868,-20.5836,0.0,2631.46930908,20.4885478517,123.105,20.4883,1780.83275777,1192,1192,2149.94383356,122.021,0.999722,1780.83275777,2410.54593675,20.4870256331,194.627238651,157.364318276,0.517029,0.238720973371,1780.83275777
20.4703,-20.5636,0.0,3064.16972703,20.4717424914,123.132,20.4715,1787.8895937,1193,1193,2652.83483765,122.048,0.999673,1787.8895937,2851.5222329,20.4706469472,222.613289324,110.284781243,0.411843,0.227434435446,1787.8895937
20.4128,-20.4999,0.0,3055.19927508,20.413803943,123.184,20.4137,1603.66645507,1194,1194,2678.75873929,122.129,0.999805,1603.66645507,2901.28181107,20.4127855045,235.498297881,113.560513599,0.476182,0.233268702785,1603.66645507
20.4486,-20.5479,0.0,3110.17352151,20.4495988211,123.253,20.4497,1695.34329505,1195,1195,2667.8282543,122.175,0.999728,1695.34329505,2825.60426767,20.4485592941,234.934056531,117.021775645,0.428049,0.232090822342,1695.34329505
20.4116,-20.5118,0.0,2954.04903948,20.4127593848,123.325,20.4129,1959.11258302,1196,1196,2451.94750839,122.223,0.999714,1959.11258302,2722.20804506,20.4116022045,210.28473173,133.407530597,0.411255,0.226960379404,1959.11258302
20.3374,-20.4314,0.0,3095.19284245,20.3381547271,123.373,20.3384,927.118748369,1197,1197,2681.8948781,122.195,0.999682,927.118748369,2919.72630049,20.3371702677,234.712602607,128.018068147,0.457431,0.232435068615,927.118748369
20.4662,-20.5732,0.0,3055.03264578,20.467515114,123.456,20.4676,1093.11935669,1198,1198,2764.86729088,122.283,0.99979,1093.11935669,2903.13564122,20.4661941188,233.744647544,93.3969405218,0.622457,0.247161460803,1093.11935669
20.462,-20.5662,0.0,2937.00022698,20.4646159328,123.533,20.4638,1538.17220483,1199,1199,2628.67785984,122.273,0.999678,1538.17220483,2771.89664184,20.4627621639,223.823099084,97.8022335414,0.639974,0.247495946306,1538.17220483
20.5059,-20.608,0.0,2806.4192652,20.506729135,123.587,20.5071,699.590187123,1200,1200,2423.34246536,122.408,0.999751,699.590187123,2643.91332314,20.5056065749,215.219103391,122.490625364,0.459181,0.228633701373,699.590187123
20.4383,-20.5436,0.0,2898.65615849,20.4401713774,123.644,20.4398,1477.31895299,1201,1201,2538.31866383,122.462,0.999607,1477.31895299,2705.87717367,20.4386467703,226.629038894,112.713576666,0.604033,0.245937161443,1477.31895299
20.4399,-20.544,0.0,2735.76204577,20.4408508905,123.704,20.4415,303.647693952,1202,1202,2212.08687928,122.507,0.999764,303.647693952,2411.31688161,20.4392557923,195.35910051,168.579819103,0.437226,0.227649652247,303.647693952
20.5398,-20.644,0.0,2815.36452334,20.5419040488,123.758,20.5414,923.926770689,1203,1203,2613.37533322,122.464,0.999711,923.926770689,2728.05107354,20.5404434417,218.396323518,49.6754436376,0.394537,0.226777682266,923.926770689
20.4722,-20.5701,0.0,2808.91689895,20.4729856612,123.8,20.4737,1402.75619666,1204,1204,2369.74478137,122.492,0.999668,1402.75619666,2569.1358011,20.4713277586,208.561659968,109.878144076,0.584451,0.242041312578,1402.75619666
20.4307,-20.5304,0.0,2915.44742203,20.4322971838,123.827,20.4317,1038.39595727,1205,1205,2648.75459933,122.544,0.999736,1038.39595727,2760.9700403,20.4312736456,235.261682377,88.6113067819,0.478069,0.23007864301,1038.39595727
20.4445,-20.5379,0.0,2889.90290191,20.445620783,123.887,20.4457,1464.19721371,1206,1206,2623.17085361,122.603,0.999721,1464.19721371,2779.0115414,20.444433734,221.109766463,86.7387642349,0.469228,0.238778595146,1464.19721371
20.4074,-20.4981,0.0,2850.35547221,20.4094297809,123.954,20.4087,260.247601555,1207,1207,2308.36639486,122.651,0.999778,260.247601555,2537.1333451,20.4081247682,212.860817992,142.383045938,0.473258,0.237256540435,260.247601555
20.3727,-20.4756,0.0,3075.73175091,20.3731412998,124.021,20.3734,329.829568548,1208,1208,1749.11140561,122.637,0.999634,329.829568548,2577.90004297,20.3723013363,235.328586888,412.317637297,0.537754,0.242872678071,329.829568548
20.4456,-20.5525,0.0,3203.53593258,20.4462015671,124.107,20.4463,1491.70836986,1209,1209,1024.82651484,122.676,0.999734,1491.70836986,2684.04389633,20.4455222347,243.049386322,630.749405927,0.49814,0.238683331415,1491.70836986
20.3662,-20.4727,0.0,2962.00589393,20.3666904567,124.122,20.367,1883.35629097,1210,1210,1151.92339704,122.712,0.999815,1883.35629097,2596.0777346,20.3658741611,219.73512673,505.618352418,0.373922,0.225582576634,1883.35629097
20.4514,-20.5532,0.0,3194.22587391,20.4533044411,124.153,20.4521,472.845627861,1211,1211,1519.91968498,122.721,0.999642,472.845627861,2709.3457337,20.4526246563,232.418633936,562.874150571,0.628428,0.246560840126,472.845627861
20.5183,-20.6263,0.0,3338.20034622,20.5188297433,124.231,20.519,1861.89885181,1212,1212,598.345424078,122.754,0.999692,1861.89885181,2755.08554741,20.5181599461,219.958495401,739.043465019,0.413233,0.234453169088,1861.89885181
20.4285,-20.5376,0.0,3091.09868621,20.4284562078,124.31,20.429,2028.00670198,1213,1213,622.791357343,122.841,0.999658,2028.00670198,2058.56265228,20.4280505493,217.610357228,814.340969245,0.423216,0.226193134564,2028.00670198
20.5561,-20.6608,0.0,3113.32350151,20.5564781945,124.404,20.5565,320.048054845,1214,1214,1005.08366625,122.928,0.999701,320.048054845,2402.45113848,20.5559687685,221.234235661,634.146677083,0.479347,0.233095416125,320.048054845
20.4509,-20.5663,0.0,3392.00866369,20.4520708623,124.445,20.4516,1877.33229997,1215,1215,374.75872887,122.905,0.999695,1877.33229997,2797.8023192,20.4513566804,232.963590326,820.993153302,0.422543,0.235011356146,1877.33229997
20.552,-20.6579,0.0,3375.21909579,20.5529625803,124.475,20.5527,1662.37879787,1216,1216,2922.85529084,122.93,0.999799,1662.37879787,3184.46368742,20.5523714723,241.255972629,123.907233434,0.37503,0.225131860307,1662.37879787
20.5321,-20.6399,0.0,2861.68356877,20.5337448859,124.512,20.5325,1777.88210419,1217,1217,1642.3743836,123.048,0.99964,1777.88210419,2531.7356839,20.5333985076,215.037224118,438.088120852,0.564787,0.244280716162,1777.88210419
20.5338,-20.6352,0.0,2990.86678546,20.5336405334,124.575,20.5342,1433.36500109,1218,1218,480.735384884,123.115,0.999662,1433.36500109,2132.24965167,20.5332850346,213.907693884,939.062965839,0.57252,0.242747175652,1433.36500109
20.6266,-20.7326,0.0,2683.42601974,20.6266970635,124.589,20.6268,1393.29755093,1219,1219,2073.02084336,123.088,0.99973,1393.29755093,2290.3873623,20.6265820232,190.096644009,173.243865863,0.326204,0.220598185282,1393.29755093
20.6695,-20.7598,0.0,3127.02909933,20.6697690141,124.646,20.6698,687.332103004,1220,1220,2465.0297442,123.136,0.99964,687.332103004,2901.0023563,20.6695006719,232.439284654,190.041241438,0.584024,0.245818956518,687.332103004
20.6113,-20.7225,0.0,2966.2500301,20.6120778976,124.736,20.6115,689.809278917,1221,1221,401.117857996,123.187,0.999599,689.809278917,2600.96771231,20.6119237454,223.204174994,738.222205854,0.593849,0.244241599962,689.809278917
20.59,-20.7028,0.0,2794.19503913,20.5902181113,124.747,20.5902,1854.23406896,1222,1222,1261.21390028,123.198,0.999652,1854.23406896,2446.39909748,20.5900144983,206.608478633,419.360300078,0.43255,0.229959922057,1854.23406896
20.5975,-20.6977,0.0,2833.87289659,20.5971280376,124.828,20.5977,1570.31756361,1223,1223,344.314051226,123.296,0.999721,1570.31756361,2400.05077705,20.5969964933,219.808037944,697.969368286,0.537396,0.23545780869,1570.31756361
20.6184,-20.7188,0.0,2947.53509588,20.6197208918,124.886,20.6187,685.61411197,1224,1224,911.769234239,123.37,0.99955,685.61411197,2517.44380575,20.6195420391,240.666743047,624.645282824,0.626755,0.239948806869,685.61411197
20.6601,-20.7542,0.0,3233.06348372,20.659879451,124.919,20.6603,1804.84023752,1225,1225,2854.68946772,123.364,0.999617,1804.84023752,3086.30446272,20.6597705911,244.060815156,115.421406701,0.306641,0.213531173322,1804.84023752
20.675,-20.7821,0.0,2839.34072215,20.6747131338,124.956,20.6754,1500.61511556,1226,1226,921.014344209,123.459,0.999678,1500.61511556,2446.81927724,20.6746513735,211.467423637,519.395831087,0.520449,0.232112530268,1500.61511556
20.6115,-20.712,0.0,2447.13858424,20.6118240857,125.012,20.6116,1836.70403226,1227,1227,1748.08995258,123.538,0.999802,1836.70403226,2241.23315355,20.6117919294,204.240793787,209.01075683,0.484513,0.229888638428,1836.70403226
20.6395,-20.7485,0.0,3066.2583736,20.6398419367,125.076,20.6395,1135.06566657,1228,1228,2428.0224993,123.606,0.999622,1135.06566657,2753.3888526,20.6397856851,210.71203023,186.243103757,0.396472,0.221630342263,1135.06566657
20.671,-20.7836,0.0,3082.14518552,20.6704606524,125.099,20.6712,264.137166902,1229,1229,536.539900551,123.625,0.999688,264.137166902,2466.66343503,20.6703663951,200.801378544,695.148973763,0.534021,0.232460374249,264.137166902
20.7632,-20.8736,0.0,2978.72024776,20.7645024116,125.161,20.7634,1066.63386799,1230,1230,1718.60806267,123.618,0.999804,1066.63386799,2750.3112131,20.7644323323,238.988030333,355.833412209,0.533719,0.236263457961,1066.63386799
20.636,-20.739,0.0,2515.59696905,20.6361101616,125.219,20.6361,1631.98765679,1231,1231,1813.18208221,123.647,0.999701,1631.98765679,2251.30787252,20.6360284888,184.45781068,185.192695481,0.628978,0.245145567764,1631.98765679
20.701,-20.8007,0.0,2689.45050601,20.7012073211,125.264,20.7012,269.9601325,1232,1232,2202.46836664,123.73,0.999565,269.9601325,2424.99679961,20.7010611018,189.007559777,138.213904252,0.395998,0.222388291331,269.9601325
20.7448,-20.8583,0.0,3338.16036906,20.745347071,125.306,20.745,749.37441205,1233,1233,2808.0424699,123.713,0.999688,749.37441205,3093.97658411,20.7451568455,255.318117118,179.729288509,0.5397,0.235224537425,749.37441205
20.674,-20.7838,0.0,3253.95167402,20.6741368525,125.364,20.6742,1115.08465082,1234,1234,2781.51895443,123.805,0.999627,1115.08465082,3042.84025228,20.6739753527,223.876413179,144.071872543,0.556984,0.239694161467,1115.08465082
20.7495,-20.8547,0.0,3369.10959263,20.7492736356,125.438,20.7498,235.924070725,1235,1235,3052.8197342,123.746,0.999714,235.924070725,3218.99186734,20.7491731683,255.255921404,104.676201059,0.562097,0.237323237538,235.924070725
20.7059,-20.8053,0.0,3315.27082102,20.7065340283,125.466,20.706,1975.85940232,1236,1236,2965.02314975,123.788,0.999717,1975.85940232,3122.14700876,20.7064497786,256.529581895,103.737070654,0.646434,0.241608804958,1975.85940232
20.7663,-20.8749,0.0,3225.25529611,20.7665753739,125.514,20.7665,1658.87100587,1237,1237,2916.62447546,123.908,0.999735,1658.87100587,3078.12771493,20.7664623154,240.208143935,97.7940665612,0.559326,0.237635980063,1658.87100587
20.7204,-20.833,0.0,3394.00756441,20.7205639257,125.566,20.7205,1744.0452652,1238,1238,3038.74110251,123.944,0.999708,1744.0452652,3216.11199115,20.7205278381,264.170673423,133.956686723,0.407613,0.223590891943,1744.0452652
20.7724,-20.8812,0.0,3158.63197514,20.7731119063,125.597,20.7726,1707.20204224,1239,1239,457.379355239,124.009,0.999599,1707.20204224,2193.26273485,20.7730618424,213.212765862,1074.56821608,0.514283,0.2368776039,1707.20204224
20.8851,-21.0046,0.0,3101.99481262,20.8852061223,125.636,20.8858,1775.89881982,1240,1240,2254.05981971,124.119,0.999618,1775.89881982,2908.76967191,20.8851418656,243.182454213,235.425234798,0.660621,0.248272957588,1775.89881982
20.8208,-20.9417,0.0,3162.03149796,20.8204176379,125.69,20.8208,1988.32419806,1241,1241,1202.49363106,124.156,0.999717,1988.32419806,2670.58639703,20.8203945402,235.283829072,696.840842327,0.458943,0.228571420683,1988.32419806
20.7413,-20.8535,0.0,2255.25721258,20.742628049,125.74,20.7416,1743.58667882,1242,1242,1406.07210843,124.253,0.999768,1743.58667882,2018.78116413,20.7425675136,159.943287394,248.311190937,0.643156,0.245561657647,1743.58667882
20.8548,-20.9654,0.0,2567.97579687,20.8541998398,125.777,20.855,808.753483044,1243,1243,2084.10383885,124.306,0.999749,808.753483044,2302.01428311,20.8541304186,195.725479809,131.147774302,0.50589,0.237448746174,808.753483044
20.7573,-20.8667,0.0,3117.98160182,20.7587119005,125.842,20.7576,1534.89298941,1244,1244,76.0999256654,124.366,0.999649,1534.89298941,2541.14651887,20.7586200961,217.858909348,907.868174096,0.549915,0.242606195765,1534.89298941
20.8538,-20.9582,0.0,2779.29397398,20.8537165655,125.89,20.8542,1867.51178914,1245,1245,708.15075151,124.348,0.999763,1867.51178914,2271.90611598,20.8535758875,198.641613799,671.906684415,0.622826,0.243098794451,1867.51178914
20.7258,-20.8179,0.0,2703.20050807,20.7261439677,125.96,20.7258,1837.39425736,1246,1246,1008.84393379,124.345,0.999714,1837.39425736,2246.43516057,20.7260340326,206.878994408,556.054353241,0.398303,0.228918222798,1837.39425736
20.8426,-20.9348,0.0,2846.28823593,20.8426106705,126.017,20.8428,1462.47598196,1247,1247,794.017171697,124.364,0.999804,1462.47598196,2368.16430982,20.8425300329,213.294506219,702.215641389,0.586504,0.24630424321,1462.47598196
20.7841,-20.8848,0.0,3108.66288014,20.7847854875,126.12,20.7843,1727.27579909,1248,1248,1142.01103837,124.494,0.999767,1727.27579909,2630.98814915,20.7846176355,243.897867347,580.244454436,0.613714,0.248703298645,1727.27579909
20.7898,-20.8979,0.0,3165.77431465,20.790656366,126.151,20.7901,1757.39208491,1249,1249,2879.11069663,124.461,0.999738,1757.39208491,3011.39773945,20.7904347233,249.369318122,92.9708964427,0.395905,0.232030867963,1757.39208491
20.8547,-20.9543,0.0,3153.93317813,20.8549119468,126.192,20.8549,1794.22057793,1250,1250,2740.50758007,124.517,0.999821,1794.22057793,2953.61589166,20.8547078356,245.094104166,135.875524243,0.548015,0.242016363405,1794.22057793
20.7558,-20.8503,0.0,2295.38055253,20.7561664274,126.22,20.7562,345.77146094,1251,1251,1779.50372425,124.569,0.999826,345.77146094,2089.78445332,20.75596494,170.282284064,149.841978493,0.687073,0.259272161295,345.77146094
20.8554,-20.9484,0.0,3176.77977461,20.855245332,126.249,20.8555,1630.54000485,1252,1252,1478.59581561,124.615,0.999777,1630.54000485,2691.18117229,20.8551285334,224.172547532,467.989334588,0.397496,0.233451477195,1630.54000485
20.7763,-20.8776,0.0,2983.54378807,20.7768699134,126.313,20.7765,1548.38429868,1253,1253,1902.20102211,124.55,0.99975,1548.38429868,2766.14653391,20.7767788208,240.860536366,299.824703554,0.676428,0.261925359213,1548.38429868
20.8646,-20.9709,0.0,3089.4760447,20.8651295849,126.352,20.8647,1937.83827368,1254,1254,2811.52631785,124.688,0.999765,1937.83827368,2941.67173078,20.865046963,226.87736537,103.300207745,0.464788,0.239982010134,1937.83827368
20.7397,-20.8504,0.0,2885.7666645,20.7398240946,126.351,20.7397,1910.30187139,1255,1255,241.205436283,124.7,0.999832,1910.30187139,1537.29457807,20.7397932414,200.935551034,937.337648937,0.534034,0.238268197616,1910.30187139
20.8188,-20.9222,0.0,2787.27036027,20.8192023595,126.391,20.8191,1460.88516204,1256,1256,1408.74367352,124.76,0.999832,1460.88516204,2334.17466672,20.8189594428,192.644941876,356.568538832,0.502929,0.244166417889,1460.88516204
20.8521,-20.9505,0.0,2858.42339549,20.8525805239,126.408,20.8524,1743.39806441,1257,1257,2426.36340598,124.839,0.999798,1743.39806441,2607.40560086,20.8524276643,217.093516389,141.55276715,0.436818,0.234529093852,1743.39806441
20.7193,-20.8095,0.0,2530.75566362,20.7190614712,126.445,20.7194,1837.91173781,1258,1258,695.335750431,124.871,0.999875,1837.91173781,1994.1250575,20.7189699231,199.12135449,584.905457006,0.595087,0.248592556905,1837.91173781
20.8666,-20.9578,0.0,2783.23449756,20.8672930819,126.523,20.8673,1654.22784029,1259,1259,640.276963297,124.931,0.999718,1654.22784029,2096.38354509,20.8670178803,210.464208209,906.318953331,0.582843,0.252278849388,1654.22784029
20.8539,-20.9524,0.0,2989.49723583,20.8539797018,126.534,20.854,1209.92412675,1260,1260,1319.61950641,125.069,0.999752,1209.92412675,2549.0053743,20.8538862806,227.052960755,452.532291095,0.57785,0.24707516928,1209.92412675
20.8444,-20.9635,0.0,2538.01407908,20.845164643,126.609,20.8445,894.393878967,1261,1261,1731.20070795,125.042,0.999753,894.393878967,2222.2977457,20.8450919218,174.613626568,217.536157775,0.633791,0.253382757311,894.393878967
