AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,MinReturn,MaxReturn,Epoch,StdReturn,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageY,PolicyRegParamNorm,StdEsReturn,AverageReturn,MaxEsReturn,AverageQLoss,MinEsReturn,AverageQ,Iteration,AverageAbsY
99.9956828753,347.192,-116.839,1000.0,1000.0,3005,0.0,110.445,1.87911547484,0.021587,14.1549295775,110.111989644,152.013,20.8783518097,1000.0,138.0,46.1792,3.0,110.122,3005,110.145248198
99.9956828753,347.211,-116.645,1000.0,1000.0,3006,0.0,110.275,1.67998221867,0.0239521,12.9736842105,109.972809137,152.02,10.6979753178,1000.0,57.0,32.9779,3.0,109.966,3006,110.000452109
99.9956828753,347.256,-116.476,1000.0,1000.0,3007,0.0,109.867,1.82977236032,0.0283136,11.8941176471,109.527076728,152.045,13.6890024811,1000.0,77.0,41.2906,3.0,109.533,3007,109.561929169
99.9956828753,347.237,-116.514,1000.0,1000.0,3008,0.0,109.759,1.75723375151,0.437947,13.4,109.461755299,152.074,16.2825059496,1000.0,96.0,40.5096,3.0,109.458,3008,109.497064185
99.9956828753,347.231,-116.383,1000.0,1000.0,3009,0.0,109.838,1.86638441509,0.329224,17.5087719298,109.513561525,152.084,21.8046532995,1000.0,118.0,42.5905,3.0,109.512,3009,109.53392686
99.9956828753,347.236,-116.298,1000.0,1000.0,3010,0.0,109.897,1.77050912712,0.198021,17.2068965517,109.617627731,152.076,17.8699889245,1000.0,99.0,41.5765,3.0,109.618,3010,109.643500077
99.9956828753,347.274,-116.018,1000.0,1000.0,3011,0.0,109.483,1.75304746001,0.0323108,13.6056338028,109.204610857,152.119,13.3527218022,1000.0,61.0,40.8699,3.0,109.206,3011,109.230770832
99.9956828753,347.257,-116.047,1000.0,1000.0,3012,0.0,109.476,1.88817372061,0.216792,12.9459459459,109.180856093,152.145,15.6255956789,1000.0,89.0,46.1386,3.0,109.184,3012,109.208086457
99.9956828753,347.306,-115.833,1000.0,1000.0,3013,0.0,109.248,1.84047175622,0.190835,17.8245614035,108.920733511,152.165,18.9562032684,1000.0,83.0,41.2102,3.0,108.915,3013,108.952915882
99.9956828753,347.272,-115.751,1000.0,1000.0,3014,0.0,109.475,1.73437204413,0.0364041,18.1929824561,109.196003656,152.134,17.5233564402,1000.0,78.0,35.944,3.0,109.194,3014,109.232908639
99.9956828753,347.302,-115.779,1000.0,1000.0,3015,0.0,109.223,1.84831197651,0.00819209,16.0625,108.95410315,152.119,16.0690648063,1000.0,64.0,44.8017,3.0,108.948,3015,108.981590122
99.9956828753,347.297,-115.64,1000.0,1000.0,3016,0.0,109.096,1.87804687836,0.387011,14.8461538462,108.788842556,152.137,14.7483827215,1000.0,66.0,41.6469,2.0,108.788,3016,108.817274062
99.9956828753,347.312,-115.543,1000.0,1000.0,3017,0.0,108.979,1.78247579853,0.384795,16.15625,108.714962234,152.132,18.3798622394,1000.0,82.0,40.9451,3.0,108.722,3017,108.734215139
99.9956828753,347.335,-115.326,1000.0,1000.0,3018,0.0,108.857,1.94362301255,0.48708,24.575,108.542449156,152.136,33.4401611091,1000.0,184.0,46.3538,3.0,108.543,3018,108.55825126
99.9956828753,347.388,-115.553,1000.0,1000.0,3019,0.0,108.922,1.6876704067,0.5708,15.6461538462,108.64057412,152.155,27.2985943674,1000.0,201.0,39.8871,3.0,108.644,3019,108.66066413
99.9956828753,347.352,-115.055,1000.0,1000.0,3020,0.0,108.71,1.80306183709,0.397696,20.6888888889,108.415693256,152.168,27.0520668524,1000.0,166.0,43.2301,3.0,108.406,3020,108.446718731
99.9956828753,347.42,-114.784,1000.0,1000.0,3021,0.0,108.385,1.71175115782,0.244315,21.06,108.103636322,152.183,22.6410335453,1000.0,116.0,38.0613,3.0,108.11,3021,108.12744282
99.9956828753,347.472,-114.592,1000.0,1000.0,3022,0.0,108.093,1.74368979472,0.395242,17.4736842105,107.786217061,152.222,16.0995862028,1000.0,70.0,39.1082,3.0,107.782,3022,107.811258094
99.9956828753,347.509,-114.716,1000.0,1000.0,3023,0.0,108.04,1.87181925182,0.301486,17.2542372881,107.759416477,152.263,16.5668580947,1000.0,67.0,44.8448,4.0,107.765,3023,107.782093597
99.9956828753,347.561,-114.833,1000.0,1000.0,3024,0.0,108.147,1.85204470411,0.0913972,16.65,107.863149077,152.301,18.4642221607,1000.0,108.0,42.2025,3.0,107.867,3024,107.891194601
99.9956828753,347.575,-114.774,1000.0,1000.0,3025,0.0,108.092,1.74053055397,0.275144,17.6140350877,107.829270241,152.272,18.6413560101,1000.0,95.0,38.0635,3.0,107.82,3025,107.848955323
99.9956828753,347.602,-114.5,1000.0,1000.0,3026,0.0,107.672,1.95950196777,0.201481,20.3469387755,107.382958707,152.314,17.836617942,1000.0,64.0,45.7796,2.0,107.382,3026,107.398532223
78.7111209049,347.674,-114.612,60.0,902.0,3027,202.43439313,108.138,1.77330388292,0.340274,13.1232876712,107.833346988,152.361,13.213676192,252.780487805,74.0,42.7106,3.0,107.84,3027,107.86452216
99.9956828753,347.692,-114.346,1000.0,1000.0,3028,0.0,107.728,1.96343442998,0.168782,15.9846153846,107.45801644,152.331,14.6460730444,1000.0,64.0,47.9968,3.0,107.459,3028,107.479858992
99.9956828753,347.755,-114.389,1000.0,1000.0,3029,0.0,107.644,1.7740255816,0.0583937,15.9206349206,107.366736827,152.334,19.9605178443,1000.0,112.0,41.4819,3.0,107.361,3029,107.393530885
99.9956828753,347.76,-114.174,1000.0,1000.0,3030,0.0,107.477,1.7905146291,0.266224,26.3421052632,107.199794767,152.285,27.1809495165,1000.0,118.0,40.413,3.0,107.2,3030,107.230271292
99.9956828753,347.799,-114.033,1000.0,1000.0,3031,0.0,107.351,1.90188749675,0.211924,20.6458333333,107.033394912,152.253,24.6428569631,1000.0,111.0,45.0263,3.0,107.033,3031,107.072877304
99.9956828753,347.812,-114.097,1000.0,1000.0,3032,0.0,107.576,1.69145547531,0.0268392,17.9444444444,107.307921618,152.219,20.6132074406,1000.0,132.0,38.7544,3.0,107.306,3032,107.330224778
99.9956828753,347.798,-113.945,1000.0,1000.0,3033,0.0,107.676,1.6329513354,0.373442,27.3513513514,107.416551698,152.175,27.5751711824,1000.0,115.0,33.1735,3.0,107.419,3033,107.454062049
99.9956828753,347.873,-113.702,1000.0,1000.0,3034,0.0,107.271,1.87202930451,0.0257414,20.1041666667,106.92227502,152.161,18.3703107206,1000.0,92.0,42.2235,3.0,106.928,3034,106.960307557
99.9956828753,347.876,-113.882,1000.0,1000.0,3035,0.0,107.494,1.73920465084,0.023527,27.1052631579,107.22960021,152.168,30.0602810801,1000.0,119.0,40.6685,3.0,107.225,3035,107.250010889
99.9956828753,347.945,-113.797,1000.0,1000.0,3036,0.0,107.426,1.66091065514,0.00744794,26.2564102564,107.180762799,152.141,29.6282245448,1000.0,146.0,38.8327,3.0,107.177,3036,107.204032159
99.9956828753,347.964,-113.639,1000.0,1000.0,3037,0.0,107.159,1.80340369436,0.270717,23.6341463415,106.912132986,152.128,29.9810965627,1000.0,124.0,43.748,3.0,106.91,3037,106.939470075
99.9956828753,348.007,-113.149,1000.0,1000.0,3038,0.0,106.646,1.79180812092,0.000283579,28.027027027,106.341395673,152.083,26.288921196,1000.0,107.0,38.7382,4.0,106.339,3038,106.365358727
99.9956828753,348.087,-113.548,1000.0,1000.0,3039,0.0,107.113,1.78841781569,0.690268,28.0571428571,106.831518296,152.078,29.4346179641,1000.0,116.0,41.2854,4.0,106.834,3039,106.846187836
99.9956828753,348.087,-113.186,1000.0,1000.0,3040,0.0,106.584,1.66165026025,0.632745,32.7419354839,106.339546706,152.083,22.9093131392,1000.0,86.0,37.1744,4.0,106.334,3040,106.35365344
99.9956828753,348.094,-113.183,1000.0,1000.0,3041,0.0,107.013,1.74856975936,0.0427698,32.1612903226,106.732998008,152.105,33.6788406572,1000.0,188.0,39.1251,8.0,106.736,3041,106.744275072
99.9956828753,348.129,-113.04,1000.0,1000.0,3042,0.0,106.701,1.78731268141,0.0309518,36.5555555556,106.366240952,152.094,25.9947763034,1000.0,94.0,36.7721,4.0,106.371,3042,106.390222596
99.9956828753,348.155,-113.01,1000.0,1000.0,3043,0.0,106.769,1.81474861714,0.01004,33.8,106.481739596,152.094,24.4573097458,1000.0,106.0,39.8728,4.0,106.483,3043,106.494371686
99.9956828753,348.207,-112.85,1000.0,1000.0,3044,0.0,106.329,1.80877696385,0.0223745,35.7407407407,105.988143562,152.095,28.8618581992,1000.0,105.0,42.6024,4.0,105.985,3044,105.996740409
99.9956828753,348.235,-112.931,1000.0,1000.0,3045,0.0,106.77,1.71164038241,0.118866,27.4736842105,106.507639312,152.108,29.2860096311,1000.0,126.0,37.829,3.0,106.511,3045,106.519764067
99.9956828753,348.277,-112.856,1000.0,1000.0,3046,0.0,106.503,1.50996789318,0.0655513,19.72,106.244754666,152.122,22.059954669,1000.0,119.0,32.4515,3.0,106.244,3046,106.255207515
99.9956828753,348.246,-113.094,1000.0,1000.0,3047,0.0,106.843,1.71711487961,0.016081,23.9024390244,106.533876923,152.129,25.9039547579,1000.0,101.0,37.4985,3.0,106.534,3047,106.558275706
99.9956828753,348.255,-112.877,1000.0,1000.0,3048,0.0,106.425,1.74901271794,0.0116374,25.35,106.151739334,152.144,24.9053709067,1000.0,98.0,41.6403,3.0,106.15,3048,106.178922272
99.9956828753,348.334,-112.849,1000.0,1000.0,3049,0.0,106.519,1.69391799846,0.0234785,25.2,106.255370113,152.153,27.4637943482,1000.0,108.0,37.8229,3.0,106.266,3049,106.26907482
99.9956828753,348.373,-112.604,1000.0,1000.0,3050,0.0,106.217,1.63662086785,0.00696687,25.6923076923,105.961271671,152.143,25.547496085,1000.0,99.0,33.9179,3.0,105.954,3050,105.976710911
99.9956828753,348.335,-112.839,1000.0,1000.0,3051,0.0,106.234,1.65845936922,0.0055082,19.3137254902,105.985106502,152.177,16.6586139716,1000.0,74.0,35.7015,4.0,105.982,3051,106.00005385
99.9956828753,348.403,-112.744,1000.0,1000.0,3052,0.0,106.397,1.81808619693,0.513368,32.4193548387,106.078267891,152.19,30.7096435348,1000.0,112.0,43.3331,3.0,106.085,3052,106.107713183
99.9956828753,348.423,-112.765,1000.0,1000.0,3053,0.0,106.612,1.68148228025,0.0180073,21.1276595745,106.371341224,152.214,23.7026051367,1000.0,105.0,36.732,3.0,106.374,3053,106.400242389
99.9956828753,348.439,-112.657,1000.0,1000.0,3054,0.0,106.226,1.84881607056,0.0334026,20.693877551,105.918780937,152.235,17.3395902803,1000.0,81.0,41.5512,4.0,105.914,3054,105.943729496
99.9956828753,348.444,-112.593,1000.0,1000.0,3055,0.0,106.298,1.7073600629,0.198162,21.5531914894,105.991247962,152.236,23.000285392,1000.0,87.0,36.2994,3.0,106.008,3055,106.026709161
99.9956828753,348.45,-112.517,1000.0,1000.0,3056,0.0,106.227,1.70566681707,0.0234321,27.1142857143,105.978871623,152.258,35.976001071,1000.0,207.0,38.1565,3.0,105.961,3056,105.992923584
99.9956828753,348.41,-112.711,1000.0,1000.0,3057,0.0,106.362,1.76182121671,0.140067,55.2105263158,106.08617566,152.28,60.3137227532,1000.0,242.0,40.3431,3.0,106.079,3057,106.106833846
99.9956828753,348.445,-112.604,1000.0,1000.0,3058,0.0,106.292,1.76642628645,0.177747,19.8979591837,105.996238506,152.326,20.6241832471,1000.0,107.0,36.5453,3.0,105.99,3058,106.007997753
99.9956828753,348.403,-112.607,1000.0,1000.0,3059,0.0,106.533,1.83798476824,0.174677,24.119047619,106.213538401,152.39,26.4927684481,1000.0,122.0,42.1516,3.0,106.224,3059,106.229924741
99.9956828753,348.431,-112.718,1000.0,1000.0,3060,0.0,106.294,1.62964154568,0.0159739,28.5428571429,106.072453733,152.436,26.8459551166,1000.0,96.0,35.5814,3.0,106.064,3060,106.091320717
99.9956828753,348.378,-112.691,1000.0,1000.0,3061,0.0,106.559,1.75109065018,0.0155542,24.6097560976,106.328214721,152.479,28.3169156106,1000.0,128.0,43.0449,3.0,106.322,3061,106.354132907
99.9956828753,348.434,-112.425,1000.0,1000.0,3062,0.0,105.867,1.81406012737,0.0215952,35.6428571429,105.609864901,152.494,29.8749946631,1000.0,121.0,41.0124,5.0,105.619,3062,105.634794954
99.9956828753,348.476,-112.145,1000.0,1000.0,3063,0.0,105.755,1.7694632524,0.327838,27.5,105.486032402,152.495,23.7995097989,1000.0,95.0,40.4139,3.0,105.483,3063,105.511960088
99.9956828753,348.44,-112.444,1000.0,1000.0,3064,0.0,105.926,1.73337794056,0.344378,26.3947368421,105.672321009,152.517,23.0748661098,1000.0,84.0,39.2233,3.0,105.674,3064,105.69369389
99.9956828753,348.483,-112.3,1000.0,1000.0,3065,0.0,106.094,1.82539375201,0.163554,18.4444444444,105.773946358,152.533,17.2612461104,1000.0,82.0,41.499,3.0,105.78,3065,105.80047353
99.9956828753,348.482,-112.249,1000.0,1000.0,3066,0.0,105.814,1.70256785139,0.104321,19.92,105.58973454,152.59,25.6076863461,1000.0,108.0,38.8936,3.0,105.59,3066,105.619218768
99.9956828753,348.57,-112.112,1000.0,1000.0,3067,0.0,105.812,1.78188617127,0.0165248,23.9285714286,105.537144678,152.658,22.6088824276,1000.0,114.0,41.42,3.0,105.547,3067,105.562815444
99.9956828753,348.591,-111.842,1000.0,1000.0,3068,0.0,105.561,1.70222253567,0.0400383,29.8484848485,105.313621482,152.697,36.9496965273,1000.0,168.0,39.9166,3.0,105.307,3068,105.333128834
99.9956828753,348.693,-111.811,1000.0,1000.0,3069,0.0,105.547,1.78240308509,0.0144817,26.3076923077,105.30026643,152.722,24.5963868997,1000.0,87.0,44.2121,3.0,105.296,3069,105.327675329
99.9956828753,348.738,-111.936,1000.0,1000.0,3070,0.0,105.669,1.62297883675,0.0806915,22.3777777778,105.444328386,152.799,21.1021735467,1000.0,89.0,36.4142,3.0,105.446,3070,105.470478439
99.9956828753,348.784,-111.956,1000.0,1000.0,3071,0.0,105.691,1.665998878,0.0272298,20.2244897959,105.405597367,152.851,19.6378074612,1000.0,99.0,35.6426,3.0,105.413,3071,105.432953335
99.9956828753,348.823,-111.936,1000.0,1000.0,3072,0.0,105.745,1.77948177178,0.253395,27.8055555556,105.494541622,152.916,36.2229358314,1000.0,150.0,42.4792,3.0,105.502,3072,105.529888893
99.9956828753,348.877,-111.978,1000.0,1000.0,3073,0.0,105.596,1.72895201078,0.166264,21.6086956522,105.338216162,153.007,20.3944560464,1000.0,87.0,37.9232,3.0,105.332,3073,105.360224783
99.9956828753,348.904,-111.941,1000.0,1000.0,3074,0.0,105.685,1.59439403128,0.422804,21.5531914894,105.459987864,153.033,24.5242463702,1000.0,114.0,37.1599,3.0,105.466,3074,105.485640862
99.9956828753,348.946,-111.934,1000.0,1000.0,3075,0.0,105.576,1.76156904496,0.0554405,21.5869565217,105.275427783,153.052,21.9203856747,1000.0,89.0,39.4377,3.0,105.277,3075,105.291007595
99.9956828753,348.976,-111.782,1000.0,1000.0,3076,0.0,105.54,1.64628391611,0.0219315,21.2173913043,105.24420195,153.129,18.3929488421,1000.0,91.0,35.0423,3.0,105.247,3076,105.266006898
99.9956828753,349.015,-111.671,1000.0,1000.0,3077,0.0,105.343,1.62292874088,0.219246,23.2093023256,105.076173928,153.23,19.4584329056,1000.0,85.0,36.8738,3.0,105.08,3077,105.09847892
99.9956828753,349.085,-111.489,1000.0,1000.0,3078,0.0,105.408,1.77853060547,0.185066,36.9230769231,105.094096801,153.319,30.1457014118,1000.0,107.0,41.7513,4.0,105.103,3078,105.11597603
99.9956828753,349.113,-111.454,1000.0,1000.0,3079,0.0,105.172,1.75897238005,4.46635e-06,26.275,104.888295266,153.357,27.4945335476,1000.0,108.0,39.335,3.0,104.878,3079,104.911836897
99.9956828753,349.121,-111.398,1000.0,1000.0,3080,0.0,105.092,1.70980216138,0.022461,17.7894736842,104.821637463,153.371,14.6834873745,1000.0,66.0,37.6651,3.0,104.827,3080,104.834723121
99.9956828753,349.19,-111.253,1000.0,1000.0,3081,0.0,104.961,1.74859959703,0.180232,31.5625,104.684758955,153.405,33.6553650069,1000.0,139.0,41.3033,3.0,104.689,3081,104.707661437
99.9956828753,349.263,-110.985,1000.0,1000.0,3082,0.0,104.806,1.70526611858,0.0602675,26.5405405405,104.545016658,153.508,28.0160133694,1000.0,116.0,37.3411,2.0,104.538,3082,104.567502524
99.9956828753,349.279,-111.152,1000.0,1000.0,3083,0.0,105.121,1.8053157122,0.385257,22.3902439024,104.820893371,153.561,15.0266073752,1000.0,55.0,40.3462,3.0,104.824,3083,104.840779645
99.9956828753,349.311,-110.765,1000.0,1000.0,3084,0.0,104.994,1.79486820356,0.229259,20.7307692308,104.672554497,153.555,22.2002385509,1000.0,102.0,40.4046,3.0,104.671,3084,104.699045712
99.9956828753,349.392,-110.703,1000.0,1000.0,3085,0.0,104.497,1.7362231766,0.33307,22.9761904762,104.220089322,153.523,26.5979663519,1000.0,121.0,40.9618,3.0,104.217,3085,104.24501392
99.9956828753,349.438,-110.76,1000.0,1000.0,3086,0.0,104.569,1.65503829072,0.148202,24.8095238095,104.33576848,153.503,23.8439750753,1000.0,94.0,36.3648,3.0,104.336,3086,104.362506162
99.9956828753,349.513,-110.622,1000.0,1000.0,3087,0.0,104.586,1.67378123281,0.112237,22.5348837209,104.289659507,153.497,30.3279354201,1000.0,149.0,37.3913,3.0,104.289,3087,104.315675289
99.9956828753,349.516,-110.744,1000.0,1000.0,3088,0.0,104.362,1.7993527381,0.245433,25.0731707317,104.054673241,153.464,23.1404937485,1000.0,85.0,39.2931,3.0,104.057,3088,104.083624164
99.9956828753,349.543,-110.442,1000.0,1000.0,3089,0.0,104.153,1.83447697058,0.335062,16.3389830508,103.848087769,153.445,16.790443377,1000.0,77.0,45.7226,3.0,103.849,3089,103.884306915
99.9956828753,349.55,-110.598,1000.0,1000.0,3090,0.0,104.497,1.7885178716,0.214538,17.7118644068,104.205028434,153.435,23.3412785204,1000.0,126.0,39.586,3.0,104.21,3090,104.235141637
99.9956828753,349.649,-110.477,1000.0,1000.0,3091,0.0,104.182,1.70153408357,0.0561228,21.8636363636,103.906268205,153.461,19.0078822276,1000.0,64.0,38.2343,3.0,103.91,3091,103.934643538
99.9956828753,349.723,-110.607,1000.0,1000.0,3092,0.0,104.43,1.73660138753,0.0374699,20.3333333333,104.144887978,153.458,20.3986415029,1000.0,96.0,37.6627,3.0,104.151,3092,104.167110031
99.9956828753,349.746,-110.589,1000.0,1000.0,3093,0.0,104.467,1.6577015771,0.0784151,18.0909090909,104.241920734,153.474,26.5551040992,1000.0,151.0,37.5836,3.0,104.237,3093,104.274821038
99.9956828753,349.8,-110.719,1000.0,1000.0,3094,0.0,104.688,1.84548001168,0.0332537,14.8235294118,104.37550677,153.479,14.4445605236,1000.0,77.0,44.1108,3.0,104.383,3094,104.405415872
99.9956828753,349.846,-110.708,1000.0,1000.0,3095,0.0,104.313,1.82154357371,0.0255042,18.5,104.051859834,153.488,20.2207722313,1000.0,103.0,43.1956,3.0,104.044,3095,104.075074763
99.9956828753,349.895,-110.626,1000.0,1000.0,3096,0.0,104.39,1.66976192587,0.0107788,22.5681818182,104.134671649,153.49,22.6458883758,1000.0,108.0,35.2054,3.0,104.138,3096,104.15330092
99.9956828753,349.941,-110.513,1000.0,1000.0,3097,0.0,104.334,1.74268607541,0.00411213,28.1714285714,104.05133901,153.491,29.9069850554,1000.0,146.0,38.7528,3.0,104.051,3097,104.074181936
99.9956828753,349.955,-110.716,1000.0,1000.0,3098,0.0,104.563,1.63331346995,0.0539288,14.2777777778,104.292191171,153.482,15.3235677437,1000.0,70.0,34.532,3.0,104.285,3098,104.324249878
99.9956828753,349.953,-110.706,1000.0,1000.0,3099,0.0,104.314,1.7160055931,0.00351369,20.3469387755,104.026948249,153.508,25.8026663868,1000.0,98.0,38.8721,3.0,104.027,3099,104.052570377
99.9956828753,350.075,-111.02,1000.0,1000.0,3100,0.0,104.681,1.62490010157,0.00753638,16.3833333333,104.438061212,153.466,22.0106729162,1000.0,138.0,35.0415,3.0,104.437,3100,104.452369821
99.9956828753,350.091,-110.783,1000.0,1000.0,3101,0.0,104.53,1.8050669063,0.0111358,19.1132075472,104.214592703,153.474,20.1884147399,1000.0,96.0,38.6295,3.0,104.227,3101,104.229079195
99.9956828753,350.154,-110.776,1000.0,1000.0,3102,0.0,104.586,1.73098365593,0.00681216,18.4905660377,104.285708855,153.53,22.0433728898,1000.0,98.0,38.3444,3.0,104.284,3102,104.308513735
99.9956828753,350.193,-110.548,1000.0,1000.0,3103,0.0,104.596,1.70075911565,0.0146535,21.829787234,104.295461831,153.59,20.6627624247,1000.0,94.0,38.2329,3.0,104.29,3103,104.314341531
99.9956828753,350.21,-110.886,1000.0,1000.0,3104,0.0,104.602,1.63219566511,0.0443948,18.72,104.364625843,153.617,23.256001376,1000.0,99.0,36.5073,3.0,104.359,3104,104.385334848
99.9956828753,350.233,-110.616,1000.0,1000.0,3105,0.0,104.594,1.76813954662,0.261652,24.0,104.288320255,153.627,29.8366766368,1000.0,157.0,38.9556,3.0,104.297,3105,104.315811248
99.9956828753,350.235,-110.581,1000.0,1000.0,3106,0.0,104.556,1.81785433343,0.0355306,16.8771929825,104.260016828,153.636,17.9825160461,1000.0,88.0,41.1077,3.0,104.262,3106,104.283176959
99.9956828753,350.293,-110.854,1000.0,1000.0,3107,0.0,104.474,1.59053346714,0.0272465,20.34,104.221348571,153.701,20.6800483558,1000.0,100.0,32.7716,3.0,104.221,3107,104.241204471
99.9956828753,350.365,-110.784,1000.0,1000.0,3108,0.0,104.697,1.6517331763,0.008469,24.2142857143,104.429005077,153.757,26.7203647272,1000.0,138.0,35.2217,3.0,104.426,3108,104.441534808
99.9956828753,350.394,-110.692,1000.0,1000.0,3109,0.0,104.541,1.6773542784,0.0403246,19.7755102041,104.29607458,153.799,20.1831059948,1000.0,101.0,37.5549,3.0,104.292,3109,104.313526436
99.9956828753,350.394,-110.566,1000.0,1000.0,3110,0.0,104.344,1.71116972078,0.00722517,17.2203389831,104.042581231,153.813,16.5458457038,1000.0,80.0,37.3953,3.0,104.038,3110,104.069230343
99.9956828753,350.429,-110.924,1000.0,1000.0,3111,0.0,104.455,1.51875368012,0.115368,16.0,104.21411189,153.831,18.3422326885,1000.0,90.0,29.9489,3.0,104.215,3111,104.232962054
99.9956828753,350.43,-110.65,1000.0,1000.0,3112,0.0,104.466,1.63728025317,0.0433445,12.525,104.192540132,153.84,14.6713794512,1000.0,78.0,35.9185,3.0,104.194,3112,104.208201829
99.9956828753,350.466,-110.965,1000.0,1000.0,3113,0.0,104.756,1.75274502326,0.0142326,10.9195402299,104.482891973,153.841,12.7281192828,1000.0,87.0,41.0757,3.0,104.486,3113,104.501076873
99.9956828753,350.488,-111.191,1000.0,1000.0,3114,0.0,104.789,1.67732199589,0.176691,11.2857142857,104.508952262,153.858,14.8636925546,1000.0,95.0,38.1857,3.0,104.511,3114,104.519764008
