AveragePolicySurr,AverageQ,Epoch,Iteration,MaxReturn,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,AverageY,AverageAbsY,AverageAbsQ,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAction,AverageReturn,PolicyRegParamNorm,MinEsReturn,StdReturn,MaxEsReturn
-37.7158,37.5775,768,768,5144.5066251,389.187680935,2872.32268656,119.561,4545.51579728,37.5776307626,37.5795596968,37.5796,1.60158,0.0,0.314423835342,0.993457,4828.55087286,119.598,2872.32268656,150.313615235,2872.32268656
-37.6971,37.5583,769,769,3476.24102442,224.791574012,2917.51075281,119.63,-279.321991306,37.5591862435,37.5618713824,37.5609,1.34273,0.0,0.292974621407,0.995171,1295.08261939,119.724,2917.51075281,1225.11355544,2917.51075281
-37.7158,37.5558,770,770,5642.15856557,408.810452223,2809.73998339,119.711,130.096355091,37.5551478422,37.5596012011,37.5604,1.93845,0.0,0.331465825489,0.983345,4071.25895034,119.877,2809.73998339,1711.65037802,2809.73998339
-37.6435,37.4868,771,771,5061.66524083,399.395067313,2826.58312984,119.814,4785.29888165,37.4872600356,37.4904917022,37.4902,1.58956,0.0,0.322411155263,0.979314,4954.81531969,119.906,2826.58312984,76.3327799023,2826.58312984
-37.8458,37.6905,772,772,4815.28866419,377.507748908,3229.9036281,119.886,2879.1080621,37.6922400793,37.6949299832,37.6936,1.89489,0.0,0.332618200519,0.979774,4489.62343757,119.994,3229.9036281,545.300577802,3229.9036281
-37.6888,37.5324,773,773,4591.00170675,301.434740294,3240.87444563,119.99,-112.500155451,37.5331036119,37.5358352948,37.5353,1.71522,0.0,0.32296566414,0.993163,2340.3814684,120.145,3240.87444563,1544.4404142,3240.87444563
-37.8274,37.6691,774,774,4974.58352014,318.280692596,2972.11873746,120.017,-418.981801746,37.6691482122,37.672578642,37.6726,1.15336,0.0,0.287247796003,0.992559,2797.38171526,120.188,2972.11873746,2332.06388922,2972.11873746
-37.9142,37.7543,775,775,5115.23861329,395.87510384,3027.15246179,120.035,4711.7727827,37.7548354759,37.7578553675,37.7574,1.66315,0.0,0.319465909764,0.986886,4900.96779869,120.213,3027.15246179,118.685315561,3027.15246179
-37.6529,37.4998,776,776,5117.42192897,398.883093814,3446.21905285,120.099,4850.49922226,37.5005612541,37.5040641598,37.5034,1.76603,0.0,0.322056956554,0.986871,4977.56063174,120.292,3446.21905285,83.1681975069,3446.21905285
-37.6917,37.5364,777,777,5062.44030643,394.902113315,3329.36377349,120.162,1652.6223177,37.5361099317,37.5389981178,37.5396,1.65001,0.0,0.318475976347,0.988724,4635.4279776,120.321,3329.36377349,996.091567921,3329.36377349
-37.741,37.5928,778,778,5476.35715901,383.986194416,3159.56668318,120.227,-36.9382836928,37.5941091956,37.5971770978,37.5958,1.76853,0.0,0.329648325899,0.986933,2928.93740226,120.487,3159.56668318,2072.03392093,3159.56668318
-37.7518,37.6009,779,779,5216.73750394,410.897007039,363.773612167,120.303,3503.99488942,37.6012484374,37.6049372767,37.6047,1.10205,0.0,0.29239457436,0.97337,4674.03776987,120.548,363.773612167,594.061500036,363.773612167
-37.7566,37.6073,780,780,5045.16181877,295.310005702,3101.02333128,120.344,-169.020743572,37.6073280664,37.609640157,37.6095,1.27899,0.0,0.304397438213,0.992851,2569.30199389,120.659,3101.02333128,1837.65169248,3101.02333128
-37.738,37.6036,781,781,5383.59165937,373.16575081,3166.84069343,120.412,269.985395088,37.6043102362,37.6072278426,37.6066,0.82497,0.0,0.284938897731,0.980601,4320.5568099,120.828,3166.84069343,1401.7988806,3166.84069343
-37.7247,37.5704,782,782,5425.76089791,401.503183251,2932.80465973,120.512,1436.76135447,37.5715594043,37.5751267822,37.5741,1.67181,0.0,0.33264312238,0.98317,4658.29105707,120.9,2932.80465973,1099.71808595,2932.80465973
-37.793,37.6289,783,783,5357.19775016,372.821369005,3237.2977964,120.602,482.24062761,37.6283158715,37.6309914515,37.6316,1.65256,0.0,0.335043409186,0.988476,3244.81860678,120.963,3237.2977964,1690.25150315,3237.2977964
-37.7201,37.5727,784,784,5143.39799855,410.106616703,3185.3208656,120.649,4814.62513331,37.5735136307,37.5767714834,37.576,1.73523,0.0,0.336951639551,0.990794,4959.12573537,121.006,3185.3208656,91.1852876787,3185.3208656
-37.7502,37.5874,785,785,4700.44797744,378.86091721,3114.75230524,120.721,4495.09718399,37.588433394,37.591108873,37.5904,2.35817,0.0,0.364494014912,0.988287,4572.56579209,120.983,3114.75230524,63.870022314,3114.75230524
-37.7212,37.5599,786,786,5649.48607113,418.88143752,3213.47906177,120.775,5121.9656954,37.5596991552,37.5625968787,37.5627,1.84949,0.0,0.31736174148,0.970266,5393.69602234,121.04,3213.47906177,138.607217239,3213.47906177
-37.6078,37.4574,787,787,4971.92523409,395.036447301,2835.3924894,120.834,4679.24323063,37.458904681,37.4631408563,37.4618,1.87549,0.0,0.324243131505,0.986902,4872.49686877,121.113,2835.3924894,89.3027537048,2835.3924894
-37.6085,37.4559,788,788,4935.43743457,397.195114571,3069.53764516,120.93,4759.17049252,37.4562546081,37.4589947417,37.4586,1.80863,0.0,0.309034915846,0.985568,4843.46695197,121.143,3069.53764516,52.2271647762,3069.53764516
-37.7335,37.5773,789,789,5205.84262559,354.044097909,3198.90786566,121.007,-417.559666005,37.5776285531,37.5805265727,37.5802,1.54191,0.0,0.304140471897,0.991644,3620.78500002,121.193,3198.90786566,2268.95928253,3198.90786566
-37.8146,37.6714,790,790,6074.47610151,460.82199935,3280.25460263,121.121,2825.5750311,37.6720962448,37.6744018749,37.6737,1.46026,0.0,0.298028389445,0.990385,5290.41307695,121.268,3280.25460263,1092.56111522,3280.25460263
-37.74,37.587,791,791,5500.08977966,414.993323007,3553.23723623,121.232,4918.81717852,37.5874579047,37.5907871241,37.5904,1.65429,0.0,0.315887560009,0.9958,5266.25066006,121.355,3553.23723623,140.670791097,3553.23723623
-37.7245,37.58,792,792,5113.62062528,405.527742763,3357.20235748,121.334,4962.60666951,37.5808790333,37.5839434319,37.5835,1.55643,0.0,0.308597100193,0.994814,5059.32344891,121.372,3357.20235748,51.1755085073,3357.20235748
-37.8548,37.6898,793,793,5361.5178818,415.56807572,3293.22915428,121.39,5162.94090044,37.6904549637,37.6931432941,37.6925,1.48167,0.0,0.308091786526,0.994115,5258.49490032,121.383,3293.22915428,64.9218629862,3293.22915428
-37.7393,37.6025,794,794,5880.21559465,425.465070658,3236.46454955,121.448,5558.47766814,37.6040150526,37.6065515537,37.6051,1.64391,0.0,0.319275336007,0.987285,5715.41501438,121.428,3236.46454955,87.5479304057,3236.46454955
-37.7182,37.5874,795,795,5356.54270754,407.225021392,3476.9057791,121.548,5099.11110385,37.5865027609,37.5892099606,37.5901,1.57698,0.0,0.304972829199,0.989296,5232.38469718,121.484,3476.9057791,78.5932094111,3476.9057791
-37.7567,37.6061,796,796,5787.16119831,417.231491031,3083.99293652,121.651,1428.28088372,37.6064607884,37.6099724099,37.6097,1.54022,0.0,0.314509955604,0.98979,4808.08655208,121.578,3083.99293652,1158.2001091,3083.99293652
-37.8209,37.6637,797,797,5476.44343728,422.8834266,3226.58073078,121.777,5026.89457181,37.6655115957,37.6681411915,37.6663,1.86033,0.0,0.323066827802,0.994344,5239.30876176,121.624,3226.58073078,117.779752668,3226.58073078
-37.739,37.5782,798,798,5478.87402473,437.160153502,3492.68396937,121.867,5152.00508949,37.5785195816,37.5812846364,37.581,1.80811,0.0,0.322993886841,0.995075,5357.58024597,121.649,3492.68396937,86.5422934671,3492.68396937
-37.7945,37.6362,799,799,4983.68747399,400.63034855,3218.58328664,122.005,4633.76675393,37.6355610513,37.638568164,37.6393,2.28632,0.0,0.337679079466,0.995612,4837.48108826,121.678,3218.58328664,104.17162454,3218.58328664
-37.7844,37.6287,800,800,5397.48809319,365.942705248,3466.00471006,122.072,470.020012093,37.6294034777,37.6334397751,37.6329,1.4708,0.0,0.303583656483,0.993078,3975.13836435,121.708,3466.00471006,1762.39507139,3466.00471006
-37.7221,37.5767,801,801,5069.32722563,383.873742023,3192.62933984,122.164,3051.41851858,37.5782328098,37.582245511,37.5806,1.65738,0.0,0.314700328552,0.995519,4522.72495531,121.708,3192.62933984,543.330327652,3192.62933984
-37.8164,37.6701,802,802,5643.35400129,400.110918864,3099.40135914,122.248,1177.99472192,37.6704246616,37.6742103753,37.6738,1.38449,0.0,0.303861180664,0.993288,3875.18551756,121.764,3099.40135914,1799.52260792,3099.40135914
-37.653,37.4967,803,803,5431.78774765,422.789674825,3079.20979981,122.364,4930.16121889,37.4981572047,37.50157126,37.5002,1.6024,0.0,0.31151547118,0.981674,5253.02668668,121.811,3079.20979981,151.570970031,3079.20979981
-37.672,37.5153,804,804,5749.34804451,414.522822112,3390.35450193,122.481,-16.0008864607,37.5151359423,37.51907819,37.5192,1.77888,0.0,0.331968329567,0.989286,4078.96763363,121.843,3390.35450193,2157.62991225,3390.35450193
-37.6955,37.57,805,805,3425.58833214,256.562505232,1174.38973678,122.565,-299.027061893,37.5715953044,37.5746720423,37.5732,1.8964,0.0,0.330073494186,0.996566,1504.63314268,121.962,1174.38973678,1347.81461656,1174.38973678
-37.7273,37.5733,806,806,4922.09597657,388.593914486,2811.10871484,122.637,4696.66518627,37.5730377169,37.5760641754,37.5765,1.25763,0.0,0.298308606959,0.994993,4822.06847318,121.906,2811.10871484,66.5096426154,2811.10871484
-37.6822,37.546,807,807,4391.91805923,348.197997243,3044.37220824,122.698,4184.25160176,37.546677971,37.5488229295,37.5482,1.43693,0.0,0.30301365892,0.993259,4323.74401369,121.997,3044.37220824,66.2987625469,3044.37220824
-37.7155,37.5844,808,808,5792.86481783,395.75982171,3073.57865613,122.728,-6.12154013373,37.5844383653,37.5868262373,37.5869,1.90925,0.0,0.324660984006,0.993401,4427.4100389,122.102,3073.57865613,2009.67342788,3073.57865613
-37.7158,37.5662,809,809,4932.47826449,378.031409234,2891.18238195,122.833,3849.45898108,37.5677454437,37.5715944907,37.5701,1.54009,0.0,0.298771604785,0.989389,4495.24245679,122.161,2891.18238195,335.347268677,2891.18238195
-37.7109,37.5568,810,810,5251.92156527,396.727628235,2696.16307919,122.89,4915.27244518,37.5556729455,37.5598044344,37.561,1.5046,0.0,0.306760333617,0.990399,5074.17527418,122.216,2696.16307919,115.030655903,2696.16307919
-37.6267,37.4793,811,811,6091.731373,404.61414333,3221.32780702,122.99,-258.965107063,37.4799633988,37.4829764785,37.4824,1.42037,0.0,0.29592782831,0.990995,5231.64702102,122.42,3221.32780702,1842.58539577,3221.32780702
-37.5795,37.4395,812,812,5297.09008245,345.512633918,3112.19842563,123.064,21.0469496137,37.44101255,37.4451058399,37.4437,1.74394,0.0,0.315209698217,0.995162,3224.03415691,122.392,3112.19842563,1880.45680528,3112.19842563
-37.678,37.5508,813,813,4728.98801724,344.221334277,3262.19517245,123.211,457.698546321,37.5518145054,37.5560265097,37.5551,1.6709,0.0,0.322104405881,0.997073,3839.22527673,122.609,3262.19517245,1340.19518948,3262.19517245
-37.6567,37.5142,814,814,5116.99151671,388.458721714,3188.63891164,123.331,3813.75591791,37.513292579,37.5185341776,37.5196,1.71304,0.0,0.307898929208,0.991191,4570.81240511,122.62,3188.63891164,388.921527349,3188.63891164
-37.614,37.472,815,815,4774.9554799,328.589239085,2968.3938162,123.414,1963.76030083,37.474027187,37.4783057062,37.4763,1.55903,0.0,0.309925165759,0.99158,3832.57649498,122.7,2968.3938162,704.399050057,2968.3938162
-37.8162,37.6628,816,816,4185.24635796,344.231451486,3286.41727875,123.459,238.587264375,37.6632940601,37.666739914,37.6661,1.6537,0.0,0.312670255886,0.993618,2238.46336417,122.725,3286.41727875,1478.60830768,3286.41727875
-37.6199,37.4797,817,817,4490.80342783,312.038056319,3221.35867,123.542,560.491656872,37.4796860227,37.4838494581,37.484,1.4421,0.0,0.306790275074,0.995731,2732.20483244,122.826,3221.35867,1177.611081,3221.35867
-37.7243,37.5719,818,818,4659.71988946,384.385208508,3041.54298689,123.621,2204.52021419,37.5722673208,37.5761380364,37.5759,1.39683,0.0,0.307859651959,0.99261,4050.33351959,123.001,3041.54298689,705.358058812,3041.54298689
-37.6427,37.5007,819,819,4214.45266897,313.365738534,3165.20013116,123.669,-296.992795747,37.5013722612,37.5063197291,37.5057,1.2453,0.0,0.301670088469,0.995939,1602.94123531,123.095,3165.20013116,1480.50362679,3165.20013116
-37.5238,37.402,820,820,4542.38666837,341.407463519,3191.36397267,123.749,-45.3833223701,37.4027729131,37.407538847,37.4069,1.58514,0.0,0.326831546914,0.996329,2740.59734683,123.15,3191.36397267,1848.94065121,3191.36397267
-37.6567,37.5219,821,821,5175.68823549,370.736265723,2988.6535929,123.827,-215.127851831,37.5216050178,37.5255145403,37.5259,1.70587,0.0,0.317240102737,0.992965,3666.08998281,123.158,2988.6535929,1806.56724676,2988.6535929
-37.6204,37.4832,822,822,5791.76532536,451.669927712,2636.6742811,123.899,3250.95559243,37.4836773153,37.4870859168,37.4867,1.52871,0.0,0.309479410483,0.995847,5336.3666763,123.22,2636.6742811,708.015126511,2636.6742811
-37.6699,37.5326,823,823,4619.23295224,370.405175336,3281.47487362,123.947,4309.45687862,37.5341127475,37.5382796227,37.5369,1.97595,0.0,0.331714427386,0.994407,4483.21909087,123.225,3281.47487362,79.3292147428,3281.47487362
-37.5662,37.4289,824,824,5083.94830352,372.070156786,3252.67879413,124.061,860.888881325,37.4291681536,37.4335736434,37.4333,1.45117,0.0,0.297904378095,0.994991,4330.52783992,123.342,3252.67879413,1265.07700473,3252.67879413
-37.7073,37.5607,825,825,5425.49100969,379.09698626,3160.95316271,124.166,-326.807950952,37.5614931043,37.5643394177,37.5635,2.00905,0.0,0.334623418689,0.991429,3430.64050746,123.395,3160.95316271,2148.82849912,3160.95316271
-37.4759,37.3394,826,826,3287.08478534,319.496097767,3040.74311095,124.229,-244.944691175,37.340031316,37.3445867658,37.344,1.59558,0.0,0.307983738348,0.996769,1172.5910923,123.527,3040.74311095,1187.51563582,3040.74311095
-37.5004,37.3673,827,827,4340.2014768,321.179284763,3111.92510561,124.327,-189.060472793,37.368358509,37.3731071661,37.3721,1.97188,0.0,0.333469640179,0.99469,3363.77440928,123.599,3111.92510561,1557.99884911,3111.92510561
-37.6196,37.5011,828,828,4171.64856574,323.625562628,2781.57817978,124.4,3891.96054858,37.5016466375,37.505488598,37.5049,1.12648,0.0,0.292352010874,0.996424,4038.06690913,123.535,2781.57817978,85.4734095684,2781.57817978
-37.4699,37.3446,829,829,4689.35528663,363.462037099,2509.76639809,124.526,4430.71682826,37.3449334638,37.3498565801,37.3495,1.77239,0.0,0.321819838573,0.994259,4572.14081888,123.572,2509.76639809,83.6410663506,2509.76639809
-37.5355,37.4296,830,830,4318.95923848,320.262059339,2889.26747113,124.587,3970.24166191,37.4277501629,37.4313307742,37.433,1.47568,0.0,0.304859563945,0.992371,4157.42174689,123.574,2889.26747113,96.5725555546,2889.26747113
-37.5289,37.4137,831,831,4821.50553591,363.407743129,3088.21939891,124.648,4083.13747073,37.4169936522,37.4210105908,37.4177,1.93511,0.0,0.335495060005,0.987549,4491.5396997,123.762,3088.21939891,197.207339825,3088.21939891
-37.4406,37.3115,832,832,4424.71128521,320.022411898,3122.72247927,124.681,51.2178379611,37.3112320736,37.3159585538,37.3161,1.08025,0.0,0.279562149797,0.996669,2692.78958987,123.757,3122.72247927,1748.21179509,3122.72247927
-37.4686,37.3318,833,833,4293.3395255,358.477203637,3294.05658921,124.8,3778.88320017,37.3325548704,37.3359121861,37.3351,1.19477,0.0,0.288244075996,0.993434,4079.94160583,123.89,3294.05658921,182.681483528,3294.05658921
-37.4985,37.3501,834,834,4442.33936424,316.274644746,3024.91551888,124.922,-324.051897176,37.3501864971,37.3538870596,37.3538,1.99653,0.0,0.323120126658,0.997538,2282.18148547,123.942,3024.91551888,1797.28139157,3024.91551888
-37.3746,37.2315,835,835,4918.42461196,381.407685109,3158.08757873,124.958,344.254330771,37.2322588616,37.2367857366,37.2358,0.978785,0.0,0.280443160311,0.994334,2685.00249454,124.071,3158.08757873,1761.08283329,3158.08757873
-37.4127,37.2694,836,836,4275.19022965,336.721770989,3607.01173903,125.065,-180.619620391,37.2708744566,37.2757673638,37.2744,2.00918,0.0,0.332514219372,0.994511,3373.0019129,124.185,3607.01173903,1282.2421676,3607.01173903
-37.4448,37.2967,837,837,5353.68757724,423.184615633,3348.51905016,125.128,4996.67013064,37.2977011821,37.3014477347,37.3006,1.74454,0.0,0.310687897281,0.991975,5161.34287569,124.244,3348.51905016,103.712400905,3348.51905016
-37.426,37.2543,838,838,4903.26130133,362.715228205,3266.55288604,125.208,219.445446895,37.2556834038,37.2595877608,37.258,1.2984,0.0,0.300269605184,0.996281,3882.09634521,124.277,3266.55288604,1713.92975019,3266.55288604
-37.4229,37.267,839,839,4463.5912551,330.541577966,2672.16402383,125.271,45.197358639,37.266704059,37.2716694421,37.2719,1.60077,0.0,0.310095067494,0.99686,3580.58658616,124.353,2672.16402383,1265.24798133,2672.16402383
-37.4754,37.3111,840,840,3876.26348216,314.844623051,2923.05101023,125.349,309.781178193,37.3122881465,37.3171993632,37.3158,1.45888,0.0,0.299593648495,0.994116,3319.57019392,124.361,2923.05101023,1007.59618612,2923.05101023
-37.6078,37.4305,841,841,4251.18749143,355.847451432,3227.29638341,125.4,1.78282714928,37.4305117562,37.4344862844,37.4345,1.55981,0.0,0.305139835983,0.993725,3306.8599688,124.437,3227.29638341,1244.40370307,3227.29638341
-37.475,37.316,842,842,4105.67746318,300.164792036,3206.92394683,125.482,-268.689562538,37.3172887686,37.3221338068,37.3207,1.54134,0.0,0.308693201954,0.99504,1826.85863555,124.484,3206.92394683,1705.96299275,3206.92394683
-37.4761,37.307,843,843,4659.20273562,375.391645179,2994.63975606,125.537,4283.26677109,37.3072392852,37.313529271,37.3133,2.08615,0.0,0.339486408821,0.993796,4450.22238507,124.53,2994.63975606,111.954290045,2994.63975606
-37.6015,37.4331,844,844,4656.69703927,354.900706921,3322.00183425,125.565,1219.6841987,37.4330950016,37.4372191148,37.4373,1.41044,0.0,0.295573800967,0.995326,3791.38946938,124.615,3322.00183425,902.859280778,3322.00183425
-37.5542,37.3811,845,845,3940.31031307,277.722762196,3107.81202413,125.637,-11.8149973492,37.3823080522,37.3872455213,37.386,1.97194,0.0,0.329634287192,0.99815,2218.0818487,124.673,3107.81202413,1722.95222779,3107.81202413
-37.5306,37.3551,846,846,5123.13881457,324.264409069,363.534187371,125.717,10.3833993498,37.356318693,37.3600703254,37.3588,1.51405,0.0,0.312148428289,0.996805,2605.16491068,124.702,363.534187371,2095.47770052,363.534187371
-37.6035,37.4408,847,847,4869.40568573,386.949992932,3310.35129207,125.76,4159.55400676,37.4409736391,37.44501211,37.4448,1.25933,0.0,0.30050538718,0.995488,4630.63906128,124.795,3310.35129207,212.96393314,3310.35129207
-37.5838,37.433,848,848,5135.38645799,397.774065729,3278.25180647,125.854,920.228734355,37.4350654541,37.4376897257,37.4354,1.48058,0.0,0.309929027695,0.994469,4511.7149508,124.804,3278.25180647,1200.7224185,3278.25180647
-37.6045,37.4519,849,849,5052.65998869,349.908890836,3523.11401302,125.933,-42.1214138789,37.451432657,37.4556554884,37.4561,1.10581,0.0,0.291018355474,0.996511,2046.95900228,124.887,3523.11401302,1780.81678912,3523.11401302
-37.6457,37.5031,850,850,4282.54385065,330.342071489,3451.49070363,126.053,-4.29286587143,37.5033839468,37.5080046716,37.5079,1.80888,0.0,0.321920532225,0.99667,2905.63276096,124.945,3451.49070363,1534.57982301,3451.49070363
