AverageAction,AverageAbsY,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageDiscountedReturn,MaxReturn,MinReturn,Epoch,StdEsReturn,AverageReturn,AverageY,AverageAbsQ,MinEsReturn,AverageEsReturn,Iteration,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss
1.0,14.9597371317,253.539,2.81963,-5.50231,5.13371335996,5.41397442423,5.06915312885,1590,142.25701436,5.29475978357,-5.49882824562,15.0162,9.86946390147,100.249229015,1590,96.765,0.0421536789723,409.383260433,3.1297127402,34.86
1.0,14.8939748592,253.465,2.69165,-5.25678,5.13589383499,5.40841213838,5.10610648756,1591,48.1550632044,5.2970996733,-5.26257131158,14.9376,19.7814741837,64.1468124596,1591,96.7649,0.0415455246165,162.682957822,3.08617141361,34.3418
1.0,14.8393272147,253.413,2.53731,-4.82825,5.13476809502,5.41502141984,5.07252546987,1592,255.774815411,5.29582854521,-4.82741317768,14.9028,18.7579539304,209.806374951,1592,96.7622,0.0417153595731,711.888096657,3.09630021762,36.4467
1.0,14.7596129133,253.385,2.20337,-4.32433,5.13605412739,5.40952344549,5.07381194974,1593,226.0808715,5.29699658782,-4.32539514478,14.7995,16.3570683122,152.771076829,1593,96.7649,0.0450674499559,639.121423437,3.05510500841,36.6763
1.0,14.6377325395,253.347,1.69448,-3.37197,5.13640439226,5.40840579136,5.08453091838,1594,232.468825173,5.29751666465,-3.36757033512,14.6792,8.5279282533,115.431935422,1594,96.766,0.0471349338142,766.873686313,3.04891504748,32.9982
1.0,14.9527216527,253.322,1.271,-2.55698,5.13547637547,5.41518025905,5.09476226242,1595,31.8230695075,5.29661026325,-2.56147061339,14.9944,8.24162418892,42.5932253853,1595,96.8029,0.0414631519062,124.270018617,2.991467048,30.8775
1.0,15.2093037408,253.292,0.704156,-1.45167,5.1346194753,5.405466534,5.09609840262,1596,52.9907686364,5.29564973802,-1.45417474278,15.2359,8.79064320008,51.6416508977,1596,96.7433,0.0414166259984,191.834527677,3.12066010623,43.059
1.0,15.3817709401,253.255,0.314894,-0.606226,5.13776256192,5.40765244556,5.11278541129,1597,98.986387994,5.29892506683,-0.605451155301,15.3874,18.725561521,68.2885181662,1597,96.6412,0.0418822221834,465.092955048,2.97773659821,31.7129
1.0,15.6718069191,253.219,-0.122998,0.313929,5.13897076021,5.40636280505,5.09251611437,1598,49.1969697331,5.30020845527,0.311955133431,15.7138,10.5415922599,54.8323197625,1598,96.7548,0.0441158458308,178.717668826,3.09675610583,38.0309
1.0,15.9807950575,253.19,-0.50302,1.05903,5.13535644748,5.41536924269,5.07844948842,1599,188.734719967,5.29657470019,1.05899189818,16.0222,3.99501511188,103.264928039,1599,96.7548,0.0414203447297,633.372284987,2.99584754581,33.2461
1.0,16.1384955866,253.171,-0.878605,1.96745,5.13584461532,5.4063065802,5.07917358776,1600,40.6941069337,5.29697572646,1.97115965697,16.1221,16.8967171407,48.6126840029,1600,96.7497,0.0434137454452,142.11887851,2.96345834871,29.556
1.0,16.183886498,253.147,-1.34018,2.88518,5.13364679138,5.40492700568,5.079743661,1601,89.547344362,5.29461140811,2.88796548121,16.2072,13.2421466576,48.0277982405,1601,96.7506,0.0452760014184,444.147207235,2.92722459371,27.1253
1.0,16.55279442,253.108,-1.55009,3.39816,5.13558879707,5.41691257187,5.06340935545,1602,116.365605393,5.29665530043,3.40165922221,16.5424,21.8113611192,88.6279840681,1602,96.7507,0.041895775953,430.981783476,2.83867628367,25.4671
1.0,16.7756969681,253.067,-1.78661,3.85464,5.13601726145,5.40629429877,5.07796888017,1603,51.4269833479,5.29708243338,3.85783699086,16.7941,14.4540513416,65.340940862,1603,96.7482,0.0434715805864,161.662944479,2.89436209261,26.26
1.0,16.8878596521,253.057,-2.08137,4.2876,5.13346068982,5.40484954995,5.07834142571,1604,178.721828741,5.29443629144,4.28854321736,16.8885,12.9631188027,116.88794779,1604,96.8092,0.0444932502492,621.829462633,2.86918175306,28.965
1.0,17.0870378775,253.044,-2.25801,4.84667,5.13489610454,5.41632289555,5.06276109985,1605,25.2905820281,5.2959223696,4.84882869944,17.0929,5.11202169958,42.3604730901,1605,96.8092,0.0417301328259,97.5862971288,2.84877499935,25.7015
1.0,17.1709831803,253.03,-2.41059,5.03649,5.13740696246,5.40395692822,5.08195585009,1606,93.9435900592,5.29868068626,5.04025242672,17.177,12.7125049592,82.6524892178,1606,96.8092,0.0414570523073,344.695083796,2.77854552824,23.059
1.0,17.3195007415,252.982,-2.57903,5.35609,5.13603583177,5.41422772076,5.09452504009,1607,87.5661544733,5.29708222553,5.35552856741,17.3279,18.2302116642,77.4432437276,1607,96.875,0.0430867556811,323.647128902,2.73351054754,23.3164
1.0,17.498137415,252.941,-2.92383,6.06098,5.13539455435,5.41533306276,5.0952633396,1608,54.0399049125,5.29647395119,6.06558243002,17.4884,11.7448639607,51.193554871,1608,96.9065,0.0414736836574,203.11619505,2.69243508452,22.2025
1.0,17.753912842,252.902,-3.0706,6.40858,5.1381113329,5.40992156916,5.08458717634,1609,89.7742350921,5.29929081483,6.40480208488,17.7678,14.0033811778,85.8310921855,1609,96.9062,0.0404238798495,322.174779018,2.78048271651,25.5995
1.0,17.9528683599,252.876,-3.1464,6.48637,5.13578944714,5.41754444715,5.08227964778,1610,51.4512999569,5.29684174146,6.48810941089,17.9764,1.15319615704,47.2623088985,1610,96.9271,0.0464188983441,183.434574609,2.7097327575,23.284
1.0,18.2165771081,252.864,-3.22699,6.68056,5.13713686688,5.41202969153,5.09065964669,1611,64.1106578587,5.29828180737,6.68602101156,18.2337,11.7485231132,56.9265500085,1611,96.9033,0.0421199733248,209.707020092,2.691816219,23.3323
1.0,18.4313938461,252.838,-3.49301,7.3,5.13564075432,5.41572814033,5.07025553127,1612,19.47661325,5.29667623906,7.30325930554,18.4647,5.9769708393,29.2123122035,1612,96.9025,0.0422398695182,97.659303944,2.72862745836,22.7547
1.0,18.6906759669,252.825,-3.53368,7.39436,5.13582768945,5.40721287621,5.08750113881,1613,70.9620510275,5.29699263431,7.39622030323,18.713,13.9003387382,62.132395088,1613,96.8907,0.0426502336274,243.066768683,2.68320328179,21.7772
1.0,18.7848764902,252.794,-3.46874,7.29744,5.13667377773,5.41867861411,5.0921335967,1614,53.8407103028,5.29779400426,7.29508601578,18.8276,18.0106316136,59.1591374347,1614,96.8836,0.044197050715,236.569712374,2.67202577318,24.7765
1.0,18.854045309,252.766,-3.5597,7.60294,5.13486380588,5.40771026606,5.08253544957,1615,106.172080681,5.29584768049,7.60432829455,18.8961,22.5463122692,97.8587710173,1615,96.8199,0.0418281237806,350.79229453,2.59501639535,22.131
1.0,19.0036142746,252.748,-3.47078,7.42261,5.13634476745,5.41212173628,5.09142609199,1616,110.961050035,5.29746905857,7.42364403283,19.0518,8.97671327332,70.8978326313,1616,96.85,0.0425529074879,338.578765537,2.63544970369,21.0785
1.0,18.8791108706,252.735,-3.46722,7.40383,5.13302136668,5.42118454671,5.09257558262,1617,139.542040979,5.29402201254,7.40695108003,18.917,8.50360948794,77.5385498894,1617,96.8604,0.0423489376499,503.642531846,2.57926217121,20.8788
1.0,18.8953645399,252.724,-3.44192,7.32766,5.13815939705,5.40990232627,5.09781736505,1618,107.236691995,5.29942921895,7.32425825559,18.9604,10.022582526,67.6281870913,1618,96.7912,0.04123078003,410.86043782,2.56557950071,19.7818
1.0,18.9770659939,252.718,-3.32309,7.1199,5.13513960773,5.40325523441,5.0917748786,1619,63.1027163041,5.29613639389,7.12049756076,19.028,9.35595365608,46.5140017757,1619,96.7825,0.0430324972811,273.218118264,2.55770373884,20.1854
1.0,18.888666281,252.709,-3.35285,7.20057,5.13405855167,5.4152516928,5.07252365535,1620,127.478193063,5.2950917228,7.20294452083,18.9582,10.7003120805,111.807890235,1620,96.7571,0.0445503860386,458.364624791,2.56051177752,19.1976
1.0,18.7721802656,252.698,-3.14476,6.89903,5.13574658919,5.40075960986,5.10627971444,1621,99.6110417677,5.29694080918,6.89821433787,18.8271,1.11929188274,59.7662423887,1621,96.7559,0.0409740608078,419.21565466,2.53528481588,19.1636
1.0,18.9830127135,252.675,-3.09003,6.61204,5.13822910577,5.40502947605,5.06813012245,1622,34.3484179991,5.29938623558,6.61174816282,19.0444,11.1376510822,35.371410958,1622,96.7887,0.0441323555952,150.115834683,2.54765802938,20.4371
1.0,18.8289655077,252.663,-2.95403,6.47296,5.1371310286,5.41491615195,5.08116917178,1623,60.1299775463,5.29839498105,6.47506150459,18.8773,3.87329278936,47.1207728832,1623,96.7579,0.0410338768488,290.817025779,2.51319884484,19.3071
1.0,18.8076795985,252.632,-2.92678,6.20728,5.13609286961,5.40537382982,5.09176988869,1624,154.549277489,5.29716757715,6.20528800539,18.882,3.03431819876,98.3189393543,1624,96.7297,0.0424703262161,442.105441329,2.55751485965,20.4957
1.0,18.5740881116,252.624,-2.99518,6.32157,5.13598443059,5.4090767117,5.0942654787,1625,134.285727488,5.29700389006,6.31982701187,18.6196,8.12440210661,98.6640854801,1625,96.8118,0.04136085125,441.077601121,2.55529935945,19.44
1.0,18.8943422141,252.623,-3.2253,6.72351,5.13492041153,5.41579232715,5.08147977811,1626,109.362032171,5.29590879469,6.72836793501,18.9436,13.3292719827,92.2232835259,1626,96.8118,0.0449731922142,347.431129842,2.51848904008,18.9275
1.0,18.6361136621,252.595,-3.23803,6.74444,5.13658366642,5.41424634587,5.08888809857,1627,95.1908959253,5.29776970723,6.74194796071,18.6734,13.0548231715,65.0606679786,1627,96.8112,0.0421956530921,355.384504829,2.48421296512,17.9216
1.0,18.6527383886,252.573,-3.51601,7.15943,5.1356004063,5.41864530693,5.08570919859,1628,116.811261751,5.29655478994,7.16277036452,18.7193,8.12395425117,78.0903485473,1628,96.7993,0.0438204387962,384.72939739,2.576619661,18.9059
1.0,18.5811942391,252.556,-3.86093,7.74446,5.13602734187,5.42635885163,5.09457455758,1629,95.5226802111,5.29715804732,7.74630479498,18.6338,2.9791122627,60.9117980678,1629,96.8206,0.0431268305562,388.590334333,2.5328318378,18.9628
1.0,18.5558168674,252.524,-4.02059,8.08681,5.13363311749,5.41631927335,5.06270823775,1630,81.2370487878,5.29452153755,8.08743787876,18.6337,13.2509202441,62.2456483699,1630,96.82,0.0461400580454,354.552662676,2.62637282291,22.6543
1.0,18.3126750674,252.487,-4.29932,8.62762,5.13580214079,5.40085719636,5.07497153175,1631,66.8218012974,5.296849624,8.62934828116,18.3508,14.7641629743,43.3028654972,1631,96.8203,0.042751521147,340.105089236,2.52230465727,20.0242
1.0,17.7507499918,252.461,-4.22833,8.64476,5.13683752808,5.41589891112,5.07013387617,1632,22.2799467024,5.2978812713,8.64756450351,17.7889,7.56819444124,33.5874564712,1632,96.8202,0.0432472518687,91.5448116518,2.46939140212,17.5819
1.0,17.182052565,252.433,-4.15699,8.6216,5.13540208297,5.40595459507,5.08494631967,1633,64.6746009715,5.29649994929,8.62186614519,17.2402,15.5006245998,47.6465002945,1633,96.8082,0.042636303004,284.534531857,2.44344372228,19.5134
1.0,16.8692214396,252.406,-4.09738,8.46805,5.13897040079,5.41112701887,5.07848234419,1634,84.2064442485,5.30019124349,8.46824423523,16.8866,16.2791991157,76.6908398854,1634,96.8093,0.0424942300561,269.817890943,2.39930849304,17.7608
1.0,16.5524641978,252.372,-4.19935,8.59424,5.13676336938,5.41036656667,5.07330768666,1635,16.9152679763,5.29790448669,8.59686227581,16.5781,3.95384507762,27.141422359,1635,96.7655,0.0436924119994,82.5925622931,2.33900156224,15.5801
1.0,16.3227198893,252.325,-4.12457,8.55375,5.13683670118,5.41429217787,5.0863065614,1636,35.9490223862,5.29793763875,8.55046038751,16.3696,7.94043159651,48.8977445404,1636,96.748,0.0429181173587,130.012999516,2.40272074127,19.2236
1.0,15.9895114298,252.288,-4.19133,8.67922,5.13458711595,5.40457998707,5.07733989133,1637,41.2287587243,5.29558867069,8.68166408083,16.0306,14.5753516999,43.3891915784,1637,96.748,0.0424219989726,212.779318955,2.2314057256,14.8628
1.0,15.6995056688,252.264,-4.30739,8.76365,5.13787381436,5.41563974134,5.10485268444,1638,111.542481365,5.29902596489,8.76583693702,15.7166,3.07712635043,74.787291703,1638,96.7772,0.0419734317214,334.07022086,2.20917759853,17.681
1.0,15.1830662209,252.216,-4.26526,8.77976,5.13480727054,5.4112812311,5.08412422015,1639,35.0280233968,5.29583773311,8.78018235919,15.2244,11.4990101707,45.0113899861,1639,96.7451,0.0417785152157,129.520040907,2.12302375796,13.8681
1.0,14.5493581709,252.185,-4.08254,8.43658,5.13435259442,5.42058735291,5.10840227598,1640,31.2506702325,5.29534852677,8.43213010372,14.6013,6.56584144193,38.8212536464,1640,96.769,0.0425675654225,121.51495093,2.10615593706,16.2173
1.0,14.1628156461,252.146,-4.14846,8.43016,5.13628868639,5.41242802372,5.09168848365,1641,41.9019741335,5.29734057568,8.43338819654,14.1839,8.93559555448,37.1715715811,1641,96.7851,0.0441260611423,206.778126548,2.05178510757,13.6679
1.0,14.0144190768,252.081,-4.12513,8.33669,5.13496774087,5.40836533869,5.07958400767,1642,124.08781413,5.29598233956,8.33539056981,14.0495,7.37234254261,80.2089583834,1642,96.8835,0.0449577874327,401.924062522,2.03965720827,13.0126
1.0,13.6400425897,252.046,-4.25493,8.59721,5.13602355241,5.41741398681,5.07602828149,1643,120.283007138,5.297050356,8.59651527864,13.6429,13.7929872598,88.061313929,1643,96.9276,0.0437447114517,411.560532095,1.94181461484,12.3031
1.0,13.4395299965,252.001,-4.37467,8.7843,5.13510077715,5.4200023532,5.10029092553,1644,77.373986023,5.29596426217,8.78454754387,13.4565,6.7213709784,54.2368885506,1644,96.9272,0.0457602383791,296.684900009,1.95795327677,12.2334
1.0,13.2678701195,251.961,-4.39966,8.95163,5.13653490006,5.42575104222,5.10634779872,1645,76.8875321227,5.29767190313,8.94618571113,13.2893,10.7144164908,41.3873656727,1645,96.8771,0.0427925233196,362.21971453,1.9908210411,13.9839
1.0,12.7104276037,251.908,-4.2396,8.73743,5.13858661287,5.42607764273,5.09130984648,1646,121.604533672,5.29995265731,8.74109830634,12.7356,9.90093463665,101.792858577,1646,96.8957,0.0438340200081,415.409058441,1.84440698489,11.0272
1.0,12.2334444378,251.87,-4.07082,8.44012,5.13502790057,5.41867713392,5.08265384988,1647,87.1147055466,5.29612467545,8.43719984862,12.2595,11.6972098399,49.160967942,1647,96.9014,0.0431806664204,372.372239949,1.86046785756,11.3659
1.0,11.6864604756,251.818,-4.02173,8.28611,5.13799436638,5.41617353365,5.09431004084,1648,54.5460420032,5.2991721084,8.28445024005,11.705,5.72662181883,29.5771668701,1648,96.8781,0.04364374646,288.810684686,1.77963804794,10.3115
1.0,11.3794483706,251.765,-4.07315,8.23035,5.13583829183,5.42080151961,5.07991135329,1649,84.0434946288,5.29688946153,8.23407581241,11.4167,16.9026694744,82.4389728025,1649,96.824,0.0408788345647,254.990094513,1.80807623286,10.6283
1.0,11.1813068156,251.723,-4.15463,8.34521,5.13474633177,5.40610947838,5.0684039515,1650,119.165808584,5.2956483703,8.34445811044,11.2423,9.83714275117,83.1454841696,1650,96.7751,0.0430899290952,414.271948033,1.80810446775,10.3831
1.0,11.0057427544,251.697,-4.35745,8.66275,5.13670665906,5.40776508551,5.08762778041,1651,99.3672154595,5.29790036244,8.6608949551,11.0472,6.39098037337,54.6352564317,1651,96.7802,0.0405921889803,421.807664639,1.75224526342,10.1786
1.0,10.8845873598,251.669,-4.36865,8.6514,5.1353883271,5.41137931165,5.07869789105,1652,91.5256595852,5.29637509987,8.64962677534,10.9147,16.0456270658,85.7016073188,1652,96.7766,0.0449578668853,305.315053393,1.64657192486,8.96193
1.0,11.1407601613,251.641,-4.61202,9.01215,5.13555108923,5.42174096511,5.0742120511,1653,70.5814063283,5.29655804983,9.01376714388,11.193,11.8052667782,62.6359295579,1653,96.7398,0.0444644207622,267.783512604,1.74924536302,10.3536
1.0,11.5262691761,251.61,-4.90392,9.52939,5.13437175394,5.42055147375,5.08537991679,1654,33.3611374226,5.2954584828,9.53050247488,11.557,6.92664153016,35.0836398297,1654,96.7474,0.0421721015802,155.140179238,1.62711690811,8.72613
1.0,12.0041417467,251.58,-5.31582,10.2563,5.13502104668,5.40177103239,5.07996977579,1655,15.9154652901,5.29607985607,10.2541214016,12.0382,6.16839541845,34.8777439526,1655,96.7842,0.0437583840167,60.1945285238,1.65648676391,9.42669
1.0,12.6743623251,251.533,-5.60257,10.9426,5.13777358964,5.41606148299,5.08969128813,1656,124.293587328,5.29900950621,10.9419697123,12.703,6.04923522218,70.1214766328,1656,96.8097,0.0422180134059,368.717593931,1.70419904166,10.1773
1.0,13.0993516083,251.506,-5.7889,11.4946,5.13505337621,5.42881894674,5.08129142761,1657,68.5914841909,5.29602350765,11.4938071312,13.1331,11.7456698139,48.814579286,1657,96.8609,0.0443937760636,299.936458657,1.61281514976,8.55003
1.0,13.3315836251,251.481,-5.82837,11.6976,5.13502241382,5.4110782577,5.08349585966,1658,85.9930754506,5.29616799914,11.6984195294,13.3629,12.810567465,61.2089499461,1658,96.8531,0.041345680254,277.002217765,1.69472379664,9.38462
1.0,13.6203626823,251.462,-5.99081,11.969,5.13319748688,5.41527958644,5.1026650402,1659,75.4473301571,5.29427391376,11.9705177525,13.6411,10.9131858479,47.4629881245,1659,96.8093,0.0424303599235,345.50002432,1.65915615271,9.39131
1.0,13.938445295,251.445,-6.1179,12.2261,5.134503004,5.40037472533,5.09213037726,1660,140.635112576,5.29562815342,12.2247846978,13.9653,9.67606742742,71.2268223629,1660,96.8088,0.0439793684893,588.729071216,1.72342338398,10.0615
1.0,14.0388836788,251.415,-6.13416,12.3391,5.13633593144,5.42232595234,5.09436958072,1661,114.130513104,5.29757094996,12.3398795615,14.0545,10.2946345889,57.7982763831,1661,96.8095,0.0411026432482,495.174415545,1.57756684756,8.7704
1.0,14.1418444771,251.373,-6.12087,12.2999,5.13780922231,5.41323059423,5.07218922705,1662,131.68382137,5.29897886784,12.2987087667,14.1456,9.91691077049,85.6764203997,1662,96.8059,0.0423454331336,471.837765406,1.61783441177,9.09076
1.0,14.1026287839,251.332,-6.00783,12.2146,5.13561443255,5.41820775987,5.08482489063,1663,61.1588578301,5.2966349993,12.2154018169,14.0936,7.62058701043,45.133188497,1663,96.8703,0.0426168229117,270.231170018,1.60094659149,8.49826
1.0,13.9055386424,251.307,-5.75338,11.8506,5.13865294176,5.40830555716,5.07850196742,1664,54.5212560773,5.29984365937,11.8511853114,13.9023,6.09783889021,39.1137834502,1664,96.9044,0.0444362763749,243.988971039,1.63154151492,8.96109
1.0,13.689143299,251.293,-5.53673,11.5361,5.13648470168,5.40609177652,5.09276145841,1665,69.8888245716,5.29766964815,11.5349075146,13.6847,7.76921646948,43.8296604552,1665,96.9031,0.0426710609405,271.190704213,1.53616408187,7.99816
1.0,13.2663793586,251.285,-5.35382,11.1884,5.13640513927,5.430220312,5.09226566999,1666,66.4327887603,5.29755120074,11.1873952506,13.2557,8.76398651583,47.6807476317,1666,96.8549,0.0423064858251,256.81839282,1.50173892312,8.86372
1.0,13.0115788082,251.262,-5.14558,10.7452,5.13606827465,5.42016333121,5.08687411689,1667,87.4190521023,5.29722433191,10.7442201467,12.9987,5.76700591688,54.3946921198,1667,96.8573,0.0431663119263,299.165002108,1.46836564266,7.64316
1.0,12.725352654,251.263,-4.96394,10.4185,5.13275280164,5.40441232072,5.09093570507,1668,93.0743067846,5.29361653492,10.4184804614,12.703,8.68583254151,99.6867853496,1668,96.848,0.0432137373692,300.861744916,1.4771677239,7.29227
1.0,12.5715809477,251.255,-4.86402,10.1903,5.13633169649,5.40818777638,5.09225320287,1669,94.9015221078,5.29751201816,10.1875917952,12.5652,15.0638810008,75.8710256454,1669,96.8486,0.0420231632202,297.904138767,1.38610878345,6.37013
1.0,12.334316837,251.248,-4.71124,9.88388,5.13790172647,5.41920071384,5.08700852554,1670,32.9113689718,5.29920027205,9.88471241683,12.3361,13.825104813,37.8271601845,1670,96.8495,0.0422515793858,124.192186866,1.45680205297,8.03142
1.0,11.9654471557,251.223,-4.56685,9.5881,5.13762746553,5.42506625894,5.09310466807,1671,88.7379696531,5.29869885701,9.58533639568,11.9669,18.048548357,72.6223455204,1671,96.819,0.0417178494425,316.347765487,1.35418099133,6.91687
