PolicyRegParamNorm,AverageY,QFunRegParamNorm,AverageEsReturn,AverageQLoss,Iteration,AverageQ,MaxReturn,AverageReturn,Epoch,AverageAbsY,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,AverageAbsQ,AveragePolicySurr,MinReturn,StdEsReturn
189.182,38.7119288775,204.506,2586.78796607,1.88966,2866,38.7121,3504.20620623,2168.36790375,2866,39.2470806297,2586.78796607,249.267630284,2586.78796607,0.361925224288,996.3168022,0.999854,39.2465,-38.8177,73.6631518127,0.0
189.241,38.6939018548,204.499,2876.22690569,1.79522,2867,38.6933,3025.97183948,1508.82296478,2867,39.2291381494,2876.22690569,207.202423397,2876.22690569,0.352305810007,968.367762069,0.999845,39.2279,-38.8015,376.689522883,0.0
189.274,38.8180505709,204.527,2581.77669614,1.74418,2868,38.8184,2943.45152858,1603.44731012,2868,39.330237265,2581.77669614,247.037261392,2581.77669614,0.35447595013,1136.52636326,0.999795,39.3304,-38.9352,-1076.33727143,0.0
189.224,38.74935333,204.576,2737.379026,1.53158,2869,38.7483,4237.18563478,2570.27386843,2869,39.2611344952,2737.379026,270.757078862,2737.379026,0.348400333717,1755.65390098,0.999747,39.2601,-38.8651,-833.306603486,0.0
189.341,38.4714375991,204.637,2508.09013648,2.15204,2870,38.4705,4275.94161997,3395.86905461,2870,39.010388557,2508.09013648,265.043613485,2508.09013648,0.374994132437,1019.00570622,0.999876,39.0097,-38.5795,571.048025958,0.0
189.451,38.4222952551,204.671,2375.25261965,1.99056,2871,38.4234,4531.27056818,3696.81443466,2871,38.9610539179,2375.25261965,309.679805136,2375.25261965,0.365980061475,547.282742928,0.999778,38.9608,-38.5376,2933.99683402,0.0
189.411,38.5013692945,204.736,2211.75864541,1.70843,2872,38.5003,4845.7036412,4059.21556326,2872,39.0345798496,2211.75864541,340.796512154,2211.75864541,0.356198660077,1512.31383492,0.999866,39.033,-38.6297,-404.491218549,0.0
189.503,38.4155510923,204.785,2599.74107472,2.13552,2873,38.415,4880.05382374,4294.41453702,2873,38.9574050115,2599.74107472,343.874879686,2599.74107472,0.374235447693,424.660605355,0.999833,38.9567,-38.5439,3320.61705125,0.0
189.559,38.3900593837,204.849,2760.07823596,1.74929,2874,38.3886,4491.62831178,4365.27504408,2874,38.9335776981,2760.07823596,345.219337428,2760.07823596,0.3522463493,108.702579778,0.999913,38.9318,-38.5177,4134.13764254,0.0
189.627,38.2880184778,204.873,2519.2445455,1.49847,2875,38.2879,4825.77061808,4623.7064856,2875,38.8448175086,2519.2445455,369.848796955,2519.2445455,0.343182913929,101.76216516,0.999822,38.8437,-38.4232,4476.28573009,0.0
189.656,38.2770241075,204.845,3058.79489406,2.02735,2876,38.2767,5262.9026724,4892.55280049,2876,38.8333963021,3058.79489406,362.248327675,3058.79489406,0.358764989907,290.975385343,0.999867,38.8321,-38.4135,4152.21474227,0.0
189.702,38.3751235638,204.844,2863.53638492,1.78623,2877,38.3744,5201.69508271,5032.26272476,2877,38.914871149,2863.53638492,381.532690374,2863.53638492,0.341698634245,139.277741604,0.999877,38.9149,-38.5243,4809.41793778,0.0
189.857,38.3743923432,204.851,2207.75756004,1.55629,2878,38.3738,5053.28025217,4687.48895762,2878,38.9119546844,2207.75756004,317.751056829,2207.75756004,0.330391146878,270.381558074,0.999861,38.9112,-38.516,4010.33313967,0.0
189.894,38.2862745357,204.907,3327.69243674,1.5998,2879,38.2867,4206.81316303,1561.94415246,2879,38.8405529012,3327.69243674,190.161070322,3327.69243674,0.343930735398,1998.62212804,0.999919,38.84,-38.4155,-879.21826395,0.0
189.813,38.3952859912,204.977,3052.09992698,1.79187,2880,38.3965,5475.55559829,5329.84107864,2880,38.9266573019,3052.09992698,404.334671179,3052.09992698,0.353537008,70.0694505923,0.999811,38.9278,-38.5533,5224.45448192,0.0
189.636,38.3404045462,205.005,2740.78024474,1.66051,2881,38.3367,5262.3383411,4966.22440751,2881,38.8781760933,2740.78024474,388.517059124,2740.78024474,0.345397851065,123.899337236,0.999795,38.8745,-38.4945,4825.3638215,0.0
189.637,38.4582474504,205.005,2858.247161,1.57988,2882,38.4583,5126.50328664,5051.48543521,2882,38.9773764551,2858.247161,389.459129457,2858.247161,0.332078723918,86.6877446287,0.999923,38.9771,-38.6032,4826.44921587,0.0
189.721,38.3545684625,205.053,3032.48343209,1.93441,2883,38.3527,5248.54604229,4764.99651682,2883,38.8820121086,3032.48343209,392.132964242,3032.48343209,0.349813574224,1107.04974274,0.999895,38.8801,-38.4959,1458.35808266,0.0
189.948,38.3177746681,205.106,2949.09447551,1.53953,2884,38.3171,2979.29784528,2409.95825814,2884,38.8426142957,2949.09447551,225.377664405,2949.09447551,0.340193037962,634.175116072,0.999839,38.8424,-38.4512,684.422256761,0.0
189.99,38.4964671498,205.106,2387.29222927,1.64573,2885,38.4973,4007.62422725,2430.76653021,2885,38.9995611332,2387.29222927,316.297297251,2387.29222927,0.353981797322,1496.78171589,0.999879,39.0005,-38.6163,-55.5588083585,0.0
190.002,38.3164180868,205.163,2953.52221196,1.94855,2886,38.3153,3813.74867778,2886.00330024,2886,38.844290218,2953.52221196,262.649012012,2953.52221196,0.376583049698,993.883378979,0.999888,38.8426,-38.4299,287.540561153,0.0
190.077,38.2760709449,205.178,2528.0176115,1.7453,2887,38.2757,4374.22771251,3487.27737106,2887,38.8027082889,2528.0176115,316.534190626,2528.0176115,0.377236772256,946.461298355,0.999865,38.8012,-38.3959,1264.40006603,0.0
190.044,38.367334439,205.206,2324.96177236,2.09842,2888,38.3667,3543.98723689,3206.34774337,2888,38.8647079782,2324.96177236,278.391052541,2324.96177236,0.394968206844,252.677395944,0.999844,38.8634,-38.4932,2707.0112947,0.0
189.939,38.2909407615,205.273,2482.23406672,2.15628,2889,38.2899,4847.25861159,4301.13550253,2889,38.7868191265,2482.23406672,333.51049384,2482.23406672,0.40916660195,601.7247158,0.999904,38.7856,-38.438,2630.52220622,0.0
190.018,38.1994423219,205.311,2622.66899848,2.09261,2890,38.1998,4367.48577209,4278.88818389,2890,38.7038136678,2622.66899848,332.405713426,2622.66899848,0.390189429674,59.6651767327,0.999873,38.7034,-38.3486,4188.98244186,0.0
190.105,38.1158510155,205.329,2950.05146538,1.70648,2891,38.1153,4737.03599131,4552.82099154,2891,38.6337042451,2950.05146538,354.805084076,2950.05146538,0.35822230331,113.362532198,0.99989,38.6333,-38.265,4284.51812695,0.0
190.038,38.1011059909,205.328,3074.25291984,1.57715,2892,38.1003,4686.47849372,4596.89697888,2892,38.623514761,3074.25291984,349.634409041,3074.25291984,0.352645412361,63.7306436656,0.999852,38.6221,-38.2405,4459.10254753,0.0
190.182,38.3648340864,205.35,3084.37312605,1.59414,2893,38.3634,5211.55659249,4376.08558978,2893,38.8530572212,3084.37312605,359.551846356,3084.37312605,0.358903635195,1319.60071008,0.999919,38.8514,-38.508,596.233703326,0.0
190.195,38.2568197593,205.375,2630.23047799,1.29859,2894,38.2581,5456.90138048,4637.67477202,2894,38.7598550049,2630.23047799,360.472417364,2630.23047799,0.342323978902,1065.01511446,0.999888,38.7607,-38.3852,1536.95356824,0.0
190.303,38.07837043,205.381,2900.45696018,1.56121,2895,38.0768,4927.10756335,4270.92316163,2895,38.6098727848,2900.45696018,346.637846109,2900.45696018,0.357932067375,1563.99566513,0.99979,38.6086,-38.2181,-408.733215279,0.0
190.273,38.1892506064,205.376,3130.42054854,1.9632,2896,38.1894,4469.51322744,3984.85747268,2896,38.7036360925,3130.42054854,337.066834821,3130.42054854,0.371610980342,1145.97996737,0.99991,38.7035,-38.336,552.324398004,0.0
190.259,38.2084864504,205.423,3236.69450653,1.89678,2897,38.2088,4411.68977433,3502.87277238,2897,38.7190509246,3236.69450653,322.256335501,3236.69450653,0.363264175221,1060.23031506,0.999864,38.7191,-38.3538,1253.53676068,0.0
190.195,38.3024604682,205.488,3004.55208792,1.64931,2898,38.3008,4080.63079904,3551.34834292,2898,38.796269286,3004.55208792,308.134999597,3004.55208792,0.352107671043,598.571574179,0.999827,38.7942,-38.4477,2174.87975948,0.0
190.131,38.3264772782,205.517,2837.68094824,1.4949,2899,38.3263,3933.64881533,1887.44401045,2899,38.8125962652,2837.68094824,248.872618257,2837.68094824,0.346611559332,1607.44117632,0.99992,38.8124,-38.4627,-96.5078376885,0.0
190.18,38.1813121722,205.504,3139.34048883,1.58265,2900,38.1807,4202.18038557,3682.90200857,2900,38.6741353926,3139.34048883,332.787550538,3139.34048883,0.353773059168,736.936665981,0.999963,38.6735,-38.306,2099.43398927,0.0
190.296,38.2455672012,205.512,3105.67805558,1.19699,2901,38.2452,4149.2044276,2440.28895368,2901,38.7224916806,3105.67805558,309.727751494,3105.67805558,0.334494918787,1505.50858717,0.999912,38.7225,-38.3912,-43.8428386232,0.0
190.406,38.233206778,205.555,2846.52300623,2.06488,2902,38.2315,4687.96790488,3260.87760961,2902,38.7008946213,2846.52300623,304.282348534,2846.52300623,0.376591751857,1404.61994217,0.999906,38.6993,-38.374,744.515374854,0.0
190.437,38.3270642375,205.595,3149.27299469,1.86065,2903,38.3276,4672.10506842,3387.46552231,2903,38.7744837982,3149.27299469,311.471038289,3149.27299469,0.365404274333,1501.40233653,0.999834,38.7747,-38.4658,-46.7660720779,0.0
190.481,38.1881381921,205.603,3304.8787545,1.60521,2904,38.1879,4618.95184444,3454.82003656,2904,38.6484613978,3304.8787545,331.632311477,3304.8787545,0.351747018935,1194.75754202,0.999896,38.6473,-38.3116,1336.41690794,0.0
190.483,38.0873681999,205.647,2944.87064288,1.58449,2905,38.0859,4651.09060193,3070.34721022,2905,38.5689658142,2944.87064288,327.391778786,2944.87064288,0.347495040432,1683.77472307,0.999945,38.5676,-38.206,214.913629076,0.0
190.532,38.2027123608,205.679,3038.68804635,1.42113,2906,38.2024,5039.16723844,4491.80559151,2906,38.6763015373,3038.68804635,387.085214395,3038.68804635,0.336318722933,1179.52497891,0.99985,38.675,-38.3398,964.488869173,0.0
190.589,38.1361706934,205.689,3221.53082147,1.63212,2907,38.1367,5174.35059816,4223.90200045,2907,38.6224112256,3221.53082147,373.530315717,3221.53082147,0.346396747397,1256.05607134,0.99983,38.6229,-38.2742,1883.73906845,0.0
190.681,38.1475258865,205.748,2747.14866416,2.3429,2908,38.1461,5395.676808,5182.99871627,2908,38.624698228,2747.14866416,395.332229209,2747.14866416,0.374294155952,178.216829485,0.999891,38.6227,-38.2958,4832.1309836,0.0
190.671,38.0408169887,205.759,3138.92711503,1.61681,2909,38.0409,4956.12401052,4751.09463577,2909,38.5220097857,3138.92711503,372.631517561,3138.92711503,0.334749544253,98.9472827044,0.999872,38.5213,-38.1876,4569.22124184,0.0
190.617,38.1062482672,205.777,3228.2306301,1.75098,2910,38.1062,4567.68397838,4454.92631497,2910,38.5718006128,3228.2306301,360.491114475,3228.2306301,0.339479292772,81.4300846937,0.999699,38.571,-38.2429,4321.65020794,0.0
190.603,38.2702552064,205.824,2772.08609215,1.60587,2911,38.2693,5239.02428802,4868.0932461,2911,38.7188728191,2772.08609215,376.692733582,2772.08609215,0.332070281592,257.400804858,0.999889,38.7172,-38.4054,4443.19564651,0.0
190.483,38.0349761969,205.867,3236.94121559,2.08616,2912,38.0355,4611.04691344,4531.30692441,2912,38.5086318229,3236.94121559,352.531459942,3236.94121559,0.351386744286,61.5356491581,0.999804,38.5094,-38.1718,4433.16142915,0.0
190.555,38.0797537077,205.883,3006.34802365,1.43967,2913,38.0777,4726.3032305,4644.40422952,2913,38.5466375479,3006.34802365,372.092723945,3006.34802365,0.323683569658,56.1731293912,0.999851,38.5445,-38.2307,4526.96207245,0.0
190.645,38.1803824103,205.933,3097.8028515,1.58298,2914,38.1805,5019.21774954,4805.37989722,2914,38.6278980199,3097.8028515,363.090353356,3097.8028515,0.320694825137,185.406728427,0.999818,38.6283,-38.3376,4528.70048559,0.0
190.561,37.9572392722,205.955,2977.04115965,1.82268,2915,37.9562,4838.7764066,4759.39314632,2915,38.4190339819,2977.04115965,380.575081169,2977.04115965,0.338735696522,66.0599444572,0.999879,38.4171,-38.1094,4664.1154591,0.0
190.548,38.1992246866,205.949,3150.10096491,1.39491,2916,38.1984,4857.77432908,4774.37070004,2916,38.6252309274,3150.10096491,374.805177765,3150.10096491,0.3210540647,42.0467694528,0.999901,38.6245,-38.3545,4723.37073195,0.0
190.612,38.1565120794,205.986,3100.95598221,1.71195,2917,38.1562,5151.55129236,4990.13440102,2917,38.5819184388,3100.95598221,375.954069494,3100.95598221,0.321959011152,92.2740195671,0.999893,38.5814,-38.316,4819.2628024,0.0
190.684,38.1792047499,206.056,2970.05410923,1.26413,2918,38.1789,5123.34199562,5030.18231985,2918,38.6021004356,2970.05410923,400.768714821,2970.05410923,0.313502572334,75.0149936963,0.99991,38.6012,-38.3372,4891.26302558,0.0
190.563,38.2102965836,206.092,2900.77076877,1.56609,2919,38.2088,4922.63498053,4825.44926445,2919,38.6289090527,2900.77076877,381.906047852,2900.77076877,0.325524780842,71.4511000191,0.999866,38.6271,-38.3611,4718.96056154,0.0
190.665,38.2153681178,206.116,3138.07910114,1.1655,2920,38.2152,5037.71102656,4703.26053458,2920,38.6386285139,3138.07910114,385.805127215,3138.07910114,0.299982184535,579.395801343,0.999896,38.6381,-38.3638,3003.92812839,0.0
190.543,38.2309359928,206.126,2922.65354167,1.52065,2921,38.231,4983.9341122,4271.37917957,2921,38.651386426,2922.65354167,377.172571309,2922.65354167,0.322171223574,956.893877014,0.999901,38.6509,-38.3748,2419.52180612,0.0
190.559,38.1016466363,206.146,3083.51443775,1.78224,2922,38.1004,5037.07770209,4349.06290905,2922,38.5301832629,3083.51443775,370.844267897,3083.51443775,0.334072797363,1169.16034295,0.999955,38.5286,-38.2524,948.534107976,0.0
190.599,38.2235848017,206.214,3201.01530208,1.46612,2923,38.2233,4805.11099604,4422.94890759,2923,38.62732877,3201.01530208,383.499421694,3201.01530208,0.321967931444,983.63998483,0.999957,38.6274,-38.3839,1481.03479674,0.0
190.566,38.1573765009,206.226,2790.25781086,1.64266,2924,38.1595,4999.10354811,4048.17787996,2924,38.5778412761,2790.25781086,377.620885708,2790.25781086,0.326811380583,1526.22826974,0.999927,38.5802,-38.3051,972.381837571,0.0
190.615,38.2508472735,206.277,3025.27547018,1.71085,2925,38.2472,4835.08310598,2270.16950406,2925,38.6569156133,3025.27547018,343.19555409,3025.27547018,0.335842689713,1803.39170984,0.999914,38.6537,-38.3821,-242.875895379,0.0
190.465,38.1363572916,206.288,3013.22917177,1.5053,2926,38.138,4980.74888516,4764.21309778,2926,38.5505359578,3013.22917177,378.596862628,3013.22917177,0.320029444428,108.122849928,0.999917,38.5519,-38.2775,4592.03172578,0.0
190.525,38.1444791554,206.362,3024.40629196,1.80958,2927,38.1422,5248.32060304,4782.82923619,2927,38.5507135355,3024.40629196,404.034259129,3024.40629196,0.331113467758,1004.9369766,0.999921,38.5486,-38.2914,1776.78493401,0.0
190.457,38.1765665251,206.407,2850.2861769,1.95649,2928,38.1756,4551.60052171,4474.66233521,2928,38.5793732458,2850.2861769,361.24408561,2850.2861769,0.341255406214,36.8820877921,0.999966,38.5778,-38.3113,4416.99113041,0.0
190.575,38.0017586264,206.44,2879.90644529,1.86124,2929,37.9995,5100.11577536,4957.13951548,2929,38.4172737684,2879.90644529,391.276977866,2879.90644529,0.334390601055,80.4603077492,0.999903,38.4156,-38.1429,4881.55684875,0.0
190.532,38.1835237145,206.46,2928.66406261,1.43234,2930,38.1826,4843.92437393,4733.78618788,2930,38.5893323031,2928.66406261,376.694160632,2928.66406261,0.307721108349,78.8892975145,0.999936,38.5884,-38.3184,4607.84469372,0.0
190.516,38.0422462731,206.492,3140.88068844,2.03865,2931,38.0414,4500.10479059,4419.760309,2931,38.4663507982,3140.88068844,353.584448632,3140.88068844,0.337888509563,58.1671831491,0.999846,38.4659,-38.1676,4300.39458837,0.0
190.474,38.0739877599,206.547,2944.43706806,2.15531,2932,38.0744,4449.92500186,4372.6791354,2932,38.4902187815,2944.43706806,360.516262977,2944.43706806,0.345509893428,45.3972338723,0.999912,38.49,-38.2127,4272.05160163,0.0
190.563,38.0485133553,206.526,2977.11586839,1.53011,2933,38.0451,4751.88051812,4637.24664961,2933,38.4700021929,2977.11586839,375.378398512,2977.11586839,0.318529507559,75.6335077768,0.999921,38.4659,-38.1607,4501.45031248,0.0
190.65,38.0011649803,206.564,3132.53655742,1.95803,2934,38.001,4681.333661,4570.73135825,2934,38.4273852512,3132.53655742,361.937007111,3132.53655742,0.338441648269,85.1532973731,0.999922,38.4265,-38.1162,4352.06380559,0.0
190.737,37.9948774438,206.565,3068.56399196,1.28055,2935,37.995,5004.57801805,4881.47883007,2935,38.422314265,3068.56399196,363.990918441,3068.56399196,0.314322973776,72.9572657535,0.999909,38.4217,-38.1293,4752.88169386,0.0
190.831,38.1121729336,206.666,3187.91054001,1.89734,2936,38.1123,5229.5755499,3857.45482569,2936,38.5195765087,3187.91054001,359.165929861,3187.91054001,0.340516769832,1775.17861109,0.999932,38.5202,-38.2599,-50.9796931622,0.0
190.773,38.1579248432,206.719,3087.6258062,1.5964,2937,38.1569,4727.37917029,1942.48226448,2937,38.5599940409,3087.6258062,308.716596971,3087.6258062,0.331541205139,1882.96390768,0.999912,38.5588,-38.2989,-599.626321068,0.0
190.613,37.8416504808,206.768,3237.23997744,2.19095,2938,37.8409,4715.65000258,3255.29982347,2938,38.2839763793,3237.23997744,339.084474841,3237.23997744,0.362288771875,1633.47659341,0.999886,38.2841,-37.9632,25.7750995067,0.0
190.598,37.9027324114,206.768,3008.50764363,1.82049,2939,37.9015,4748.31603272,4361.5636146,2939,38.3293330688,3008.50764363,366.60885184,3008.50764363,0.345339004722,600.55267175,0.999933,38.3271,-38.0378,2625.30210092,0.0
190.646,37.8838891555,206.81,2711.67875697,2.01913,2940,37.8833,4794.59567314,4723.37033079,2940,38.3096707397,2711.67875697,367.972247726,2711.67875697,0.350921804596,69.6327662731,0.999946,38.3084,-38.0225,4583.49177843,0.0
190.653,37.8522265266,206.83,2918.04092041,1.74786,2941,37.8515,4685.45094514,2530.43675908,2941,38.2821368104,2918.04092041,341.253701468,2918.04092041,0.342943720466,2076.80390715,0.999945,38.281,-38.0024,-114.725754272,0.0
190.692,37.9947875027,206.846,3148.49587445,1.77469,2942,37.9944,4765.5887537,1978.39153103,2942,38.3987264364,3148.49587445,301.742787043,3148.49587445,0.337471676179,1925.80775147,0.999969,38.3978,-38.1415,-263.336511832,0.0
190.71,37.8887150389,206.885,2914.16667346,1.40143,2943,37.8885,4543.52073403,2423.23557164,2943,38.3086489513,2914.16667346,347.396526156,2914.16667346,0.327052580798,1636.39818502,0.999963,38.3087,-37.9973,58.3548752653,0.0
190.751,37.8414345894,206.937,-171.449854999,1.93108,2944,37.8411,4968.59909883,4568.37071725,2944,38.26909274,-171.449854999,371.649090436,-171.449854999,0.357058897375,410.838023423,0.999889,38.2689,-37.9591,3445.32636646,0.0
190.789,37.9611021102,207.022,3046.54562355,1.2558,2945,37.9606,4532.21507443,1376.70217893,2945,38.3714198443,3046.54562355,246.922956301,3046.54562355,0.327963800345,1937.13814145,0.999989,38.3706,-38.0719,-565.148977371,0.0
190.783,37.7309259575,207.033,2763.55631306,2.00162,2946,37.7318,4948.68611859,2791.09067286,2946,38.1672576002,2763.55631306,320.32894577,2763.55631306,0.360842268123,2113.20895062,0.999943,38.1681,-37.851,-426.139291997,0.0
190.756,37.7871820124,207.076,-107.235423514,1.88824,2947,37.7855,4740.1104904,2008.21899125,2947,38.211656318,-107.235423514,282.813136356,-107.235423514,0.363464343949,2151.41470702,0.999934,38.2106,-37.9106,-699.994864427,0.0
190.823,37.6534357262,207.063,848.412434899,2.03978,2948,37.6537,4150.08493472,1068.24751964,2948,38.0814000034,848.412434899,261.987858575,848.412434899,0.363130246419,1428.14011347,0.999957,38.0813,-37.7856,-753.972359183,0.0
