Epoch,MaxEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY,StdEsReturn,MaxReturn,AverageQLoss,AverageY,AverageAbsQYDiff,AveragePolicySurr,Iteration,MinReturn,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageEsReturn
3755,3776.33086279,349.852,38.1078,39.1975801681,0.0,4619.77300083,2.51811,38.1077164982,0.473955912156,-38.2351,3755,-559.820510061,2024.55665206,0.999961,3776.33086279,39.1971,2258.67182017,488.039,239.486066977,3776.33086279
3756,3453.2249262,349.867,38.075,39.1738339013,0.0,4981.64920722,1.92496,38.0760468477,0.443931450204,-38.1983,3756,-552.810926984,1900.0009369,0.999949,3453.2249262,39.1718,3817.30542578,488.042,325.548887991,3453.2249262
3757,3654.98816212,349.903,38.2609,39.3414205677,0.0,4927.78245866,1.77484,38.2603962113,0.451636378038,-38.3822,3757,-464.567666687,1752.71631446,0.999943,3654.98816212,39.3402,3514.39849018,488.096,346.172306941,3654.98816212
3758,3316.03807499,349.909,38.0457,39.1767502301,0.0,5221.50170728,1.38175,38.0459391796,0.427808903634,-38.183,3758,-133.500383236,1505.85560881,0.9999,3316.03807499,39.174,4325.552528,488.082,349.832795197,3316.03807499
3759,3586.66218573,349.957,38.3019,39.3618254881,0.0,5018.76298977,2.54162,38.3016403051,0.470950508074,-38.4343,3759,-563.197652235,1652.22506733,0.99996,3586.66218573,39.3593,3032.80282576,488.118,336.469454906,3586.66218573
3760,3365.38610095,349.99,38.2344,39.2922336603,0.0,5125.03507685,2.24545,38.2345638115,0.45758160293,-38.3534,3760,-538.830901702,1830.4980036,0.999984,3365.38610095,39.2888,3623.96323351,488.101,337.535209893,3365.38610095
3761,3534.76244805,350.024,38.1437,39.2430200196,0.0,4897.62184449,2.22371,38.1427797839,0.46043290541,-38.2615,3761,251.803250442,1476.91901939,0.999946,3534.76244805,39.2409,3710.57877875,488.129,367.930168783,3534.76244805
3762,3433.77240489,350.07,38.0868,39.1578791544,0.0,5240.94294852,2.15128,38.086962898,0.459732517356,-38.2078,3762,-578.04685078,2215.10460674,0.999948,3433.77240489,39.1561,2679.23803376,488.066,299.608124959,3433.77240489
3763,701.165551762,350.121,38.0789,39.1528192908,0.0,5474.12614391,2.03355,38.0794074033,0.463947647627,-38.1996,3763,-538.502565806,2150.11697068,0.999917,701.165551762,39.1511,3002.90232788,488.155,347.544971662,701.165551762
3764,2970.18653486,350.193,38.2521,39.3175729014,0.0,5510.48309665,2.18018,38.253209888,0.470585109631,-38.3936,3764,-223.907345097,2238.61199177,0.999962,2970.18653486,39.3146,3333.18642869,488.253,351.653322493,2970.18653486
3765,3726.42078103,350.218,38.2854,39.3573024511,0.0,5328.68465594,2.26495,38.2850348811,0.479466334365,-38.4159,3765,-562.118929489,2186.27729015,0.999924,3726.42078103,39.3555,3391.09748373,488.334,321.034130843,3726.42078103
3766,3103.9286033,350.238,38.2837,39.3531415327,0.0,5415.54770201,2.10426,38.2842063932,0.461963675208,-38.4186,3766,2817.2610649,921.768632233,0.999867,3103.9286033,39.3526,4443.97893649,488.411,394.869886178,3103.9286033
3767,3556.8436545,350.292,38.0765,39.1783353507,0.0,5303.22910277,1.73428,38.0756702359,0.443677172565,-38.1901,3767,-569.673709141,2131.72268883,0.999957,3556.8436545,39.1767,3823.44779883,488.514,312.979353117,3556.8436545
3768,2820.1123225,350.364,37.958,39.0752858248,0.0,4927.65640921,2.2263,37.9602217944,0.469316738186,-38.0715,3768,-548.996178075,2053.52603711,0.999955,2820.1123225,39.0705,2501.97682795,488.563,282.373014789,2820.1123225
3769,2824.03429779,350.436,38.2517,39.300757717,0.0,4337.94104393,2.44805,38.2511938083,0.475228608457,-38.3668,3769,-585.370131886,1378.87876139,0.999944,2824.03429779,39.2997,888.93982816,488.713,230.644971555,2824.03429779
3770,3222.89295514,350.461,38.2482,39.3061830438,0.0,4687.55175023,2.12686,38.2468953006,0.45543153875,-38.3614,3770,-7.44849624765,1733.29822182,0.999959,3222.89295514,39.3037,2395.73779652,488.794,341.554625322,3222.89295514
3771,3242.42515258,350.536,38.2935,39.3527876231,0.0,4530.81055745,1.99898,38.2939451139,0.458665678202,-38.4077,3771,-513.094687767,1830.36041473,0.999975,3242.42515258,39.3493,2210.65482063,488.728,281.528714722,3242.42515258
3772,3547.86595491,350.577,38.1654,39.21766064,0.0,4710.2990326,1.54979,38.1656186229,0.432599256263,-38.2895,3772,-553.673377513,1998.82678083,0.999982,3547.86595491,39.2159,2274.20394502,488.795,261.795631158,3547.86595491
3773,2807.96480145,350.618,38.3141,39.3678685186,0.0,4129.85159082,2.30702,38.3144025407,0.479422664177,-38.4314,3773,-583.389004076,1345.52511716,0.999984,2807.96480145,39.3648,1176.64219616,488.956,251.215663427,2807.96480145
3774,3301.79118238,350.653,38.1146,39.1819374795,0.0,4888.61311207,2.95468,38.113274074,0.495251572297,-38.2348,3774,-565.061088657,1693.52290786,0.999951,3301.79118238,39.1818,2310.67940074,488.999,329.36796582,3301.79118238
3775,3937.40713817,350.712,38.4101,39.4287250043,0.0,5078.63151417,2.20145,38.4109844477,0.475701391861,-38.5394,3775,-556.58109847,2224.10180303,0.999967,3937.40713817,39.4258,2598.13936173,489.069,275.379297502,3937.40713817
3776,3754.5900475,350.763,37.9844,39.0778592204,0.0,4711.2408713,1.69335,37.985049811,0.444456851256,-38.1115,3776,-332.124127139,1908.58718934,0.99998,3754.5900475,39.076,1799.33101472,489.12,312.163678498,3754.5900475
3777,3132.33540751,350.784,38.3284,39.362710234,0.0,5078.92055596,2.095,38.3284784623,0.457646646632,-38.4525,3777,1052.927483,1523.87416974,0.999946,3132.33540751,39.3613,2879.87157283,489.197,373.834768823,3132.33540751
3778,631.223942736,350.811,38.1034,39.1763262161,0.0,5278.77004557,1.84139,38.1018709572,0.443598901243,-38.2222,3778,-198.63092304,1799.17815178,0.999959,631.223942736,39.1761,2069.87400657,489.211,349.757439686,631.223942736
3779,3213.33607791,350.861,38.2541,39.3277368996,0.0,5023.43724582,1.69872,38.2551921909,0.442015903201,-38.3839,3779,-544.268817925,2111.68560436,0.999967,3213.33607791,39.3249,2034.99399382,489.284,239.339017584,3213.33607791
3780,3128.61689808,350.876,38.2164,39.2706762704,0.0,4885.1522657,2.09953,38.2171301405,0.465004259121,-38.3441,3780,-565.088649921,2259.8055979,0.999967,3128.61689808,39.2691,1778.89636406,489.245,235.216291535,3128.61689808
3781,3217.45956501,350.921,38.2922,39.3440398076,0.0,4910.402529,1.99025,38.2929695965,0.455614374135,-38.4245,3781,179.129150299,1889.80158653,0.999955,3217.45956501,39.3409,2586.58202125,489.234,316.40335107,3217.45956501
3782,3743.55215918,350.894,38.325,39.3905079099,0.0,4442.18570513,1.55534,38.3235253107,0.415584513976,-38.4499,3782,-566.048944802,1757.39060966,0.999969,3743.55215918,39.3893,2106.29673591,489.311,304.388122523,3743.55215918
3783,2271.30954059,350.989,38.4407,39.4617784555,0.0,3699.67370143,2.28378,38.4409574068,0.459654522331,-38.5677,3783,-589.459963424,1262.50409623,0.999967,2271.30954059,39.4606,279.744562873,489.392,134.540675629,2271.30954059
3784,1273.09546929,350.985,38.1556,39.2338876264,0.0,4765.17284585,2.12549,38.1585520263,0.451333529538,-38.2849,3784,-584.999493294,2175.40379309,0.999993,1273.09546929,39.2299,1641.08886033,489.525,174.230394817,1273.09546929
3785,1069.77859466,351.001,38.2069,39.2477032273,0.0,4395.0385487,2.18368,38.205673192,0.453116321605,-38.3203,3785,-601.900718415,1469.02356908,0.999968,1069.77859466,39.2452,1638.75389064,489.463,237.669306318,1069.77859466
3786,2718.75081613,351.0,38.2422,39.3118613745,0.0,4366.89485998,2.02557,38.2408088478,0.452120641738,-38.3715,3786,-584.751040446,1753.61410148,0.999939,2718.75081613,39.3107,1509.13218122,489.595,251.676043193,2718.75081613
3787,3611.27363972,351.02,38.4076,39.4427227093,0.0,4678.4015542,1.86081,38.408821385,0.443353652709,-38.533,3787,1961.88112925,1098.50430955,0.999879,3611.27363972,39.4408,3752.31537936,489.704,337.937467029,3611.27363972
3788,1235.01213874,351.059,38.1847,39.2385427315,0.0,4881.36446325,2.53236,38.185105761,0.463127665713,-38.3024,3788,-568.736359805,2024.73682491,0.999932,1235.01213874,39.2359,3150.36399466,489.788,297.20774324,1235.01213874
3789,985.224493392,351.112,38.4353,39.4568964108,0.0,4868.70177778,2.20861,38.4352466429,0.45687795064,-38.5641,3789,105.964718594,1318.41837712,0.999943,985.224493392,39.453,3493.94502918,489.86,320.916146278,985.224493392
3790,3708.72264827,351.13,38.2113,39.2718490031,0.0,4386.71131231,2.13852,38.2121308836,0.4507205895,-38.343,3790,823.518317737,1011.30421076,0.999931,3708.72264827,39.2712,3664.58078151,489.924,310.263600602,3708.72264827
3791,-281.770876447,351.147,38.1604,39.2007452744,0.0,4484.71453022,1.81686,38.1593719934,0.432574186611,-38.2908,3791,2034.11523614,852.686810074,0.999961,-281.770876447,39.1991,3651.3177417,489.898,347.925424804,-281.770876447
3792,3498.52480057,351.186,38.3185,39.3620054595,0.0,4191.87500019,2.08479,38.319841516,0.453200056047,-38.4381,3792,-436.315043437,1554.03112298,0.999942,3498.52480057,39.3596,2036.20702817,489.995,273.878540273,3498.52480057
3793,1867.49501672,351.229,38.2378,39.2916412844,0.0,4840.75470902,2.0053,38.2369984249,0.447957826442,-38.37,3793,-560.194244578,2267.47806489,0.999933,1867.49501672,39.2904,2370.17818631,490.077,261.758945675,1867.49501672
3794,3059.60700609,351.255,38.0975,39.1550728368,0.0,4642.48494941,2.30636,38.098061297,0.462507841981,-38.2118,3794,-198.292381112,1522.20376051,0.999937,3059.60700609,39.1521,2992.1630833,490.144,315.109726998,3059.60700609
3795,3317.83659795,351.336,38.1351,39.183219523,0.0,4943.32424044,1.66723,38.1356266541,0.428025651056,-38.2466,3795,538.908115543,1530.90896949,0.999975,3317.83659795,39.1809,3569.56122658,490.256,344.757840719,3317.83659795
3796,2649.44979618,351.367,38.1374,39.1852626161,0.0,4731.72917483,2.2347,38.1371418229,0.452054783306,-38.2621,3796,-209.560363165,1565.98309336,0.999939,2649.44979618,39.1843,2088.21031343,490.285,286.741905374,2649.44979618
3797,3379.45179595,351.362,38.095,39.1611189876,0.0,3932.9137474,1.98368,38.0953063856,0.445597370891,-38.2005,3797,-577.318622869,1436.17452037,0.999978,3379.45179595,39.1601,2036.32336087,490.238,244.161040779,3379.45179595
3798,2678.55699583,351.37,37.9835,39.0635306314,0.0,4429.53380181,2.45706,37.9845003367,0.467649559796,-38.0912,3798,127.996777848,1257.43830144,0.999997,2678.55699583,39.0624,1225.22656519,490.241,259.882120553,2678.55699583
3799,201.139299168,351.388,37.9864,39.0430601144,0.0,4162.71860919,2.51965,37.9857316523,0.464904941173,-38.0883,3799,-52.9963724132,1459.86638064,0.999955,201.139299168,39.041,2046.34539639,490.179,299.098329721,201.139299168
3800,906.052403926,351.47,38.0075,39.0642730261,0.0,4755.18222797,2.24815,38.0054603747,0.456397575006,-38.1156,3800,438.127818215,1611.7802527,0.999976,906.052403926,39.0615,2951.42263649,490.255,350.051268429,906.052403926
3801,2882.15686838,351.502,37.8785,38.951512386,0.0,4919.51106584,1.81349,37.8801974864,0.442738717048,-37.9739,3801,465.418562617,1575.6325662,0.999977,2882.15686838,38.9504,3411.00328349,490.285,348.264869125,2882.15686838
3802,1764.07424237,351.531,37.7916,38.8764855705,0.0,5186.98181817,2.14653,37.7920127281,0.464702795524,-37.9069,3802,235.040520731,1789.83125613,0.999929,1764.07424237,38.8723,3199.89431287,490.446,353.937011736,1764.07424237
3803,210.715607164,351.525,37.946,39.0072531383,0.0,4707.9065485,2.27136,37.9450644519,0.465280805725,-38.0654,3803,1120.4953118,999.829068848,0.999932,210.715607164,39.0042,3894.75872616,490.528,329.68733171,210.715607164
3804,3100.78800987,351.57,37.7783,38.8444360304,0.0,5189.82509384,2.26693,37.7801454396,0.465140553811,-37.9034,3804,-57.0994462541,1577.81542749,0.999949,3100.78800987,38.8403,3417.62430656,490.534,345.10872316,3100.78800987
3805,-42.0010242979,351.576,37.8494,38.9290560566,0.0,4789.16211026,1.88747,37.8499700089,0.448340437361,-37.9726,3805,1272.34634045,1110.2728368,0.999908,-42.0010242979,38.9266,4124.47074496,490.53,355.302305375,-42.0010242979
3806,3433.50329158,351.631,37.8501,38.9221564009,0.0,5541.2497558,2.09211,37.8484227081,0.4630665918,-37.9613,3806,-563.134135201,2370.91317544,0.99998,3433.50329158,38.9234,2304.62569923,490.582,281.87280398,3433.50329158
3807,13.5400863615,351.701,37.7812,38.8673084681,0.0,4880.1808695,1.91065,37.7830733529,0.464335828439,-37.898,3807,-548.738231036,1946.54807548,0.999962,13.5400863615,38.865,2622.66795864,490.61,339.28874549,13.5400863615
3808,3330.12071877,351.77,37.8104,38.8681596496,0.0,5053.41189282,1.80957,37.809975026,0.456670255015,-37.9205,3808,-292.597881369,2320.8823808,0.999942,3330.12071877,38.8664,2991.94927772,490.753,307.777830466,3330.12071877
3809,3444.12089402,351.801,37.921,38.9548119846,0.0,5245.61890111,1.96962,37.9236910051,0.46510204186,-38.0327,3809,-415.622222118,2284.22785369,0.999916,3444.12089402,38.9525,2495.8330871,490.808,284.253926834,3444.12089402
3810,3799.0899042,351.852,37.7264,38.7821221529,0.0,4865.74721102,2.36436,37.7249458783,0.476760236538,-37.8351,3810,169.641635396,1955.72932879,0.999946,3799.0899042,38.7787,3099.79466906,490.867,298.093853275,3799.0899042
3811,3450.95442419,351.859,37.779,38.8247622286,0.0,5070.21489373,2.1229,37.7797754347,0.460430533905,-37.8842,3811,1203.23565502,1427.81915281,0.999916,3450.95442419,38.8231,3489.75433126,490.942,319.65611817,3450.95442419
3812,3047.31492674,351.925,37.7787,38.8281081433,0.0,4157.23450103,1.45105,37.779039511,0.432696681463,-37.8898,3812,136.609407576,1354.7609025,0.999946,3047.31492674,38.827,2267.48978125,491.001,309.099277944,3047.31492674
3813,60.9562482481,351.913,37.6017,38.6705028781,0.0,4569.22168402,2.14051,37.6016336664,0.459457439319,-37.733,3813,-66.4361194138,1539.37948374,0.999968,60.9562482481,38.6708,2411.72137891,490.997,293.188317462,60.9562482481
3814,387.144307634,351.997,37.5261,38.5983945328,0.0,4889.48039438,1.76309,37.5260834187,0.450093543553,-37.6483,3814,-476.703100687,1831.05526571,0.999942,387.144307634,38.5954,2660.96328861,491.041,268.949216683,387.144307634
3815,3218.88570594,352.03,37.5251,38.6191399094,0.0,4890.59121203,2.26074,37.5256346858,0.471487141708,-37.6428,3815,-565.42617314,1810.74630064,0.999958,3218.88570594,38.6159,3099.91769243,491.068,300.510994818,3218.88570594
3816,-86.9990590423,352.099,37.3958,38.4949995598,0.0,4419.79777129,2.70997,37.3972833801,0.484559521101,-37.5116,3816,1778.51539109,860.336890421,0.999895,-86.9990590423,38.4913,3711.42785552,491.071,339.910772986,-86.9990590423
3817,-110.359545887,352.115,37.4804,38.5499491593,0.0,4428.50353485,2.45578,37.4786425312,0.479010839326,-37.5901,3817,-83.9841958851,1611.495917,0.999945,-110.359545887,38.549,2906.42450223,491.143,304.474380969,-110.359545887
3818,-282.531734773,352.146,37.3307,38.4241786871,0.0,4768.87545094,2.49803,37.3311972507,0.491304414711,-37.4463,3818,-410.055748197,2131.92995059,0.999954,-282.531734773,38.4195,1899.91112852,491.214,245.328597721,-282.531734773
3819,2620.86944924,352.155,37.4533,38.5205083791,0.0,4095.99250446,1.79294,37.4540783577,0.455565221619,-37.5737,3819,-546.521651993,1496.38651621,0.999991,2620.86944924,38.5172,1169.86787652,491.337,238.991740324,2620.86944924
3820,2865.4755406,352.162,37.4093,38.4861908026,0.0,4673.01340706,2.44617,37.4106307781,0.487057785915,-37.5327,3820,624.409274116,1440.18039386,0.999958,2865.4755406,38.4851,2736.14376054,491.385,329.902442235,2865.4755406
3821,3541.27318125,352.235,37.4315,38.5058767075,0.0,4598.39885748,1.84873,37.4295429742,0.448041725384,-37.55,3821,-60.634794195,1862.97054552,0.999907,3541.27318125,38.5081,2457.45636708,491.482,306.501654414,3541.27318125
3822,1553.23224395,352.283,37.5168,38.5905387973,0.0,4334.70321803,1.65296,37.5181235206,0.451474621453,-37.6358,3822,654.942396598,1074.664816,0.99992,1553.23224395,38.5851,3502.17894101,491.472,319.482370265,1553.23224395
3823,3413.24386427,352.314,37.3485,38.4291070188,0.0,4408.24853209,2.45551,37.3486862151,0.476007396695,-37.477,3823,-576.802468462,1636.76518276,0.999953,3413.24386427,38.4267,3001.18760321,491.534,282.315307805,3413.24386427
3824,256.423103301,352.327,37.2793,38.3634355055,0.0,4158.01594357,1.62982,37.2793941862,0.437598124651,-37.3847,3824,-573.496419214,1676.40907184,0.999965,256.423103301,38.3607,1571.55631418,491.568,236.032019057,256.423103301
3825,3083.43436052,352.4,37.2914,38.3874380451,0.0,4237.50247565,1.76971,37.2900821362,0.432248652189,-37.4032,3825,33.7188229812,1272.70113767,0.999953,3083.43436052,38.3866,3342.83724075,491.608,313.244725127,3083.43436052
3826,2887.6462931,352.442,37.1599,38.2563288089,0.0,4095.07429857,2.25425,37.1621797209,0.452612328222,-37.2706,3826,250.877606167,1479.21808076,0.999977,2887.6462931,38.2532,2357.73928108,491.579,300.049686454,2887.6462931
3827,3261.68300982,352.458,37.3084,38.3898664357,0.0,4322.05376326,1.85187,37.3089023053,0.442565369903,-37.4294,3827,-14.0487988154,1398.13911061,0.999965,3261.68300982,38.3878,2711.70673948,491.597,303.289518514,3261.68300982
3828,2576.04731902,352.59,37.1382,38.2532737606,0.0,4298.62132056,2.26753,37.1382187325,0.472220294599,-37.2615,3828,-401.185244841,1552.85696338,0.999942,2576.04731902,38.2509,3078.25181283,491.694,285.259270204,2576.04731902
3829,3219.46052959,352.607,37.2942,38.3848842435,0.0,4721.97411581,1.86449,37.2936246139,0.452048610961,-37.4141,3829,3576.82543079,359.350561411,0.999884,3219.46052959,38.3831,4330.80650655,491.761,339.901191517,3219.46052959
3830,3506.31204643,352.624,37.3466,38.4412082927,0.0,4800.40222766,1.879,37.3461408414,0.451613505761,-37.4883,3830,-84.9083481561,1673.49170771,0.999986,3506.31204643,38.4399,2899.45401501,491.761,324.604434421,3506.31204643
3831,979.215966367,352.694,37.3372,38.4331859248,0.0,4777.87340326,2.18371,37.3390818189,0.462357028535,-37.4887,3831,-546.605316799,1734.96808588,0.999945,979.215966367,38.4323,1581.22507118,491.84,282.391145925,979.215966367
3832,3292.53702976,352.767,37.3377,38.4179878241,0.0,4991.96329014,2.71445,37.3374305939,0.478784520575,-37.4799,3832,-567.97299417,2216.95676387,0.999969,3292.53702976,38.4168,2245.33663836,491.841,261.177191446,3292.53702976
3833,3727.32440834,352.795,37.2595,38.3587919723,0.0,4684.80359513,1.75301,37.2592859492,0.435122553122,-37.3984,3833,-567.772822377,2178.5425136,0.999966,3727.32440834,38.3555,1308.55704553,491.918,192.943628035,3727.32440834
3834,3258.80206701,352.811,37.4416,38.5112223351,0.0,4821.86470915,2.57375,37.4414920206,0.46722529328,-37.5837,3834,-577.70704878,2133.12163179,0.999978,3258.80206701,38.5082,1442.42656137,491.933,190.764973529,3258.80206701
3835,668.167160028,352.828,37.381,38.4471850866,0.0,5182.28475162,2.39155,37.3812661898,0.458266147281,-37.5307,3835,207.613025161,1671.99969744,0.999972,668.167160028,38.4452,3217.30191634,492.206,343.088332356,668.167160028
3836,3609.12743414,352.818,37.4518,38.5199607279,0.0,4521.2546684,1.99849,37.4523729758,0.439049641615,-37.5883,3836,103.541809527,1326.54774938,0.999976,3609.12743414,38.5181,2074.26868216,492.308,323.742606136,3609.12743414
3837,3218.80715901,352.824,37.3219,38.3912870112,0.0,3669.79565637,2.29351,37.3215936597,0.462337878444,-37.4602,3837,-174.992626737,1316.83220653,0.999947,3218.80715901,38.3919,1317.11205923,492.384,276.358888329,3218.80715901
