Iteration,AverageAbsQ,Epoch,AverageEsReturn,AverageAction,AveragePolicySurr,AverageQ,StdEsReturn,PolicyRegParamNorm,MinEsReturn,AverageReturn,MinReturn,AverageY,AverageAbsY,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,MaxReturn,AverageDiscountedReturn,MaxEsReturn
3073,336354.0,3073,12.9077725527,0.401109,-356469.0,335728.0,12.2566950484,203.047,3.09770935489,1000.24468069,977.302431117,335800.469727,335851.479409,12812.9922271,12.9069904904,2484.97,1.01028e+09,1017.77685352,90.9921793905,58.2794141984
3074,337829.0,3074,18.2572046431,0.221917,-358180.0,337212.0,16.7227940355,203.127,3.24891578652,979.574579466,974.380420353,337252.587652,337302.150752,12937.9999983,3.32000142218,2486.69,1.00086e+09,984.531804671,90.0078510396,76.3582526509
3075,338400.0,3075,13.0795644038,0.430135,-358726.0,337746.0,13.2462142731,203.195,2.82488240122,988.644197738,975.506214174,337787.670392,337846.125833,12927.581489,7.73461413727,2488.35,1.01944e+09,1004.95948691,90.4817704233,64.7126325851
3076,338376.0,3076,24.0888289892,0.489685,-358920.0,337757.0,24.0873687975,203.297,2.77484255047,992.887663487,982.361587243,337772.165463,337823.326479,13118.9799901,12.4127722424,2490.0,1.0666e+09,1028.02645182,91.5515245847,84.7905900858
3077,339010.0,3077,13.3440312151,0.423921,-359254.0,338384.0,11.854107775,203.324,1.71035276556,985.249698941,978.94743434,338443.119706,338496.684321,13047.2389167,6.41872193967,2491.58,1.0435e+09,998.441617581,90.3410057508,60.6213399508
3078,339829.0,3078,17.0125882626,0.388443,-360298.0,339213.0,23.0966998493,203.395,3.43062655906,961.665523972,945.261259303,339216.233807,339261.123803,13074.0560013,9.24572197557,2493.17,1.0672e+09,974.512923824,91.0135575736,105.924484593
3079,340883.0,3079,22.0603537051,0.443028,-361432.0,340313.0,28.9870179897,203.418,3.38975655461,980.265117094,971.890139724,340361.43637,340402.299155,12788.3468017,5.1460132448,2494.74,9.86954e+08,987.404585587,91.2810962281,123.837741062
3080,341272.0,3080,17.2918984829,0.347232,-361269.0,340618.0,27.9802677539,203.498,2.75162696067,1014.26740478,935.980139309,340649.389131,340693.568486,13051.2023545,37.3488875669,2496.41,1.05915e+09,1059.8708134,89.5841396134,176.511256773
3081,341420.0,3081,17.4271047477,0.466326,-362288.0,340803.0,24.7259233805,203.566,3.64603661729,985.070116362,967.330592562,340821.709496,340863.783162,12889.8636338,9.66830491358,2498.06,9.93577e+08,1007.89619593,94.2586377697,107.294237713
3082,342547.0,3082,25.0146070417,0.427654,-362978.0,341922.0,28.9159434486,203.597,3.41311704494,995.283407545,980.319645673,341987.623031,342043.843509,13227.6210169,7.57136669312,2499.76,1.07195e+09,1009.64153334,92.4749849544,130.669843305
3083,344131.0,3083,13.3029508485,0.390011,-364302.0,343523.0,15.1403597329,203.645,3.3136015575,990.961409342,979.598905156,343559.995074,343619.884378,13140.2037513,9.14371148804,2501.4,1.0717e+09,1009.69923091,91.6384688256,84.5923766543
3084,344152.0,3084,13.3316916381,0.359161,-364507.0,343553.0,18.1558195756,203.713,3.41094243549,979.374757053,971.914602088,343593.567793,343637.154891,13257.0468126,3.94902165804,2503.03,1.07631e+09,987.951381922,88.9488138006,94.626199064
3085,343754.0,3085,14.3860070008,0.435041,-364309.0,343097.0,20.2033131338,203.751,3.24056312612,983.949321647,963.760602098,343160.2717,343214.318771,13177.9442624,10.5509684813,2504.71,1.0434e+09,1005.81661895,90.4576134964,103.010197975
3086,345261.0,3086,14.8791694063,0.426519,-365764.0,344657.0,13.2615765851,203.816,3.13744432176,997.440286263,976.717224652,344646.275661,344681.765789,13101.6832951,10.3450015372,2506.41,1.04965e+09,1008.1323244,89.8528360372,55.994030282
3087,345964.0,3087,23.2160123091,0.415506,-366384.0,345350.0,31.9545726142,203.831,2.83146288639,993.556403808,980.044890856,345395.044344,345439.067721,13114.4328891,8.04836909996,2508.08,1.06481e+09,1010.7280066,91.1999672848,140.168714992
3088,345251.0,3088,22.7096419504,0.299102,-366222.0,344641.0,22.4018752723,203.867,3.37812024952,612.232522117,106.756398267,344700.822066,344745.654453,13478.2700162,354.012059132,2509.74,1.11606e+09,1004.79651128,82.5858698499,81.7993099387
3089,347331.0,3089,16.0463337399,0.443423,-367556.0,346762.0,18.7476082576,203.981,2.20293154229,992.501346479,983.104566243,346771.426625,346832.937729,12995.4772956,9.55811842993,2511.32,1.03435e+09,1011.02170587,90.5696560946,90.8956502307
3090,346535.0,3090,13.5083218367,0.454441,-367545.0,345891.0,16.3953055315,204.098,3.09826707469,985.928478577,977.919813791,345952.321754,345998.383544,13663.8043224,8.88886805403,2513.05,1.13625e+09,1008.86720313,87.3659992084,83.5397316775
3091,347165.0,3091,13.4402250141,0.438262,-368223.0,346494.0,13.1678831452,204.148,3.82542376844,1002.00291407,986.711787729,346510.323902,346575.920856,13495.6112915,11.2291199116,2514.71,1.11516e+09,1024.29606528,91.4865944628,63.3476587397
3092,348578.0,3092,13.9940847436,0.452506,-369451.0,347966.0,21.9968750772,204.264,1.85937727905,992.657496846,971.650496132,348020.55437,348064.823792,13247.3438157,15.682836918,2516.34,1.0636e+09,1027.26489277,87.9302200813,130.624794799
3093,349861.0,3093,14.8485917155,0.212459,-370961.0,349275.0,29.2389575483,204.301,3.23290000546,983.346811995,981.454610743,349300.060093,349346.172211,13610.8123776,3.51669303263,2518.11,1.11865e+09,993.800289156,86.7186269874,189.206816827
3094,349738.0,3094,14.0874330497,0.423939,-371020.0,349079.0,12.7152224002,204.352,3.67046517914,988.158679653,968.863029003,349131.857087,349181.948395,13742.0761661,16.1553357431,2519.83,1.14529e+09,1013.22241985,87.7396716536,53.9752101083
3095,351159.0,3095,15.8871832152,0.456949,-372418.0,350534.0,22.2919298385,204.414,3.1438889906,985.574029688,976.658580942,350570.252742,350607.31058,13454.9110967,7.15839064305,2521.4,1.09548e+09,1001.76861428,89.0202258112,133.693064117
3096,351722.0,3096,19.9155668697,0.460399,-372530.0,351122.0,50.5271833011,204.455,2.97404330069,988.653388683,972.496271912,351180.762017,351224.836867,13284.8724586,13.3370957939,2522.99,1.08728e+09,1015.69530761,88.5470822031,326.707043051
3097,352079.0,3097,12.4651959659,0.224979,-372980.0,351438.0,13.587168115,204.52,3.01525464267,983.934174849,983.02984883,351459.230584,351508.566552,13607.0277319,0.610921590778,2524.64,1.1464e+09,985.149970549,87.0931543066,66.689982173
3098,353614.0,3098,16.5565205978,0.229658,-374432.0,352973.0,17.9558374341,204.592,3.75385047594,982.983658474,981.888255802,353017.11672,353070.998486,13553.3922776,0.680819809575,2526.23,1.12526e+09,984.008710332,87.0248207813,71.5238898977
3099,353878.0,3099,18.2469408123,0.255483,-374947.0,353243.0,18.7511059797,204.658,3.60798124869,982.17341865,978.618336833,353266.75198,353314.877868,13716.1850721,2.18148273756,2527.91,1.18098e+09,985.521392329,87.0534627301,69.058085961
3100,353807.0,3100,19.3142477366,0.3197,-375517.0,353214.0,21.7093161791,204.729,3.55563166362,967.708038673,918.165122964,353267.310443,353313.308942,13794.1499884,21.1124853257,2529.58,1.15519e+09,982.472541596,87.690316094,92.7494668839
3101,354856.0,3101,13.9185959547,0.195901,-376004.0,354217.0,13.0240232463,204.778,2.95821826323,989.55804145,982.353061193,354258.275884,354296.591929,13593.2208839,18.7726161234,2531.25,1.14106e+09,1045.84212575,87.453094415,65.691618283
3102,354795.0,3102,19.5277787419,0.43692,-376105.0,354130.0,20.3258385795,204.894,2.70836513679,1005.66420327,994.57509304,354167.658229,354220.034377,13719.304422,7.26522802479,2532.85,1.17723e+09,1019.10026918,93.9708545973,85.518859581
3103,356320.0,3103,12.9656332186,0.372577,-377738.0,355680.0,12.202390261,204.931,3.2400424956,989.476124943,975.623009049,355719.603408,355767.8781,13706.3605977,8.81324982077,2534.48,1.17349e+09,1004.65141206,90.2184137543,62.0256821143
3104,356784.0,3104,22.9082900638,0.179917,-378370.0,356180.0,32.0279784563,204.998,2.21863526885,982.571371789,981.864919775,356198.208273,356255.803049,13875.3457067,0.508879526257,2536.19,1.17188e+09,983.521682404,85.9213285766,163.92974647
3105,357651.0,3105,13.225154993,0.410323,-378679.0,356994.0,14.6023785668,205.093,3.0604613281,983.998565089,967.976853898,357034.024384,357090.742448,13641.2168926,9.58930879307,2537.85,1.15106e+09,1000.83130003,89.0043841558,72.8350810894
3106,358262.0,3106,14.7609064955,0.472599,-379469.0,357628.0,16.2542387561,205.17,2.38322847281,979.482347236,971.287285131,357679.894654,357727.989376,13703.3345672,4.38876009627,2539.49,1.12923e+09,986.369563166,89.1992978636,66.1099059247
3107,358631.0,3107,17.3558167831,0.368602,-379895.0,358011.0,19.8074042828,205.248,3.16565138506,975.632065331,956.917193479,358047.627886,358093.400933,13685.5125562,8.31798556251,2541.06,1.1417e+09,989.310946029,89.0786554747,88.7795517366
3108,359199.0,3108,15.1229067637,0.354903,-380630.0,358533.0,20.0046561056,205.299,2.69547831961,982.351032525,972.264850708,358558.172216,358624.354517,13669.7399332,6.76000445632,2542.67,1.14528e+09,996.475262866,91.8303761648,97.5920724238
3109,359410.0,3109,19.0337901976,0.414966,-380674.0,358697.0,19.6176318833,205.366,3.63970405254,976.01051998,948.037741984,358737.049587,358810.421613,13771.0256089,14.4091120274,2544.38,1.17879e+09,993.164933366,91.6671002621,91.4098790066
3110,360392.0,3110,18.477251558,0.443895,-381898.0,359751.0,23.1847106392,205.427,3.24981293257,1000.41728801,974.467102845,359802.196477,359859.660062,13790.8902245,12.898992144,2546.0,1.15989e+09,1024.57014072,93.3624059278,89.7514406242
3111,360676.0,3111,15.2096655122,0.46073,-382155.0,360007.0,19.7265606068,205.46,3.02469541735,991.092427106,963.034174479,360039.634728,360110.892318,13885.8668633,18.0152513665,2547.61,1.17354e+09,1019.96257734,92.8079555036,101.19790516
3112,361349.0,3112,12.4397791463,0.434979,-382628.0,360673.0,16.9398243257,205.521,2.93129686767,973.71314382,962.473918665,360713.59227,360786.391019,13948.0043825,5.56691782038,2549.29,1.1978e+09,979.49948432,88.2187118763,92.0448627584
3113,361342.0,3113,17.1953837977,0.378263,-382990.0,360690.0,20.7252355854,205.591,3.02956108211,951.513291531,925.405373632,360694.094884,360754.6175,13998.2997474,14.036516605,2550.93,1.19863e+09,972.99565685,88.0129875296,103.636488921
3114,362727.0,3114,14.3703187699,0.471156,-384073.0,362048.0,12.2947394609,205.647,2.01943382105,985.026952894,973.424506761,362094.676862,362150.422303,13942.2097261,11.4398483525,2552.56,1.16742e+09,1012.50855455,88.2173215676,49.6955676125
3115,363100.0,3115,11.8916370163,0.474135,-384520.0,362459.0,12.8896057673,205.718,3.12760324083,975.805969919,971.986156581,362500.424538,362560.223705,13963.5131608,3.08789612084,2554.22,1.21645e+09,983.231076597,87.819971682,68.1322197221
3116,363330.0,3116,15.9976321048,0.412271,-385077.0,362687.0,18.1653184043,205.789,2.9173402608,961.058675406,935.775312609,362750.802845,362785.490936,14128.751838,13.5935367718,2555.94,1.20795e+09,979.841355022,88.2358128065,83.3245486236
3117,363899.0,3117,13.3247990664,0.476474,-385385.0,363275.0,16.6926192927,205.893,2.61853055489,1004.15524894,986.422683022,363267.91963,363316.018071,13869.8291036,10.2571274554,2557.57,1.18217e+09,1021.24663827,92.5512437094,101.244737433
3118,364469.0,3118,12.2786929407,0.422837,-386061.0,363818.0,14.5218717405,205.994,3.0379954352,976.957021854,940.288846058,363879.804857,363942.0025,14049.460798,19.9827186804,2559.2,1.22321e+09,1017.34654581,91.9860294448,64.8578470738
3119,365347.0,3119,14.5159171687,0.478632,-386712.0,364677.0,16.1897618313,206.078,2.34626562503,998.098884012,983.676741299,364703.063502,364776.629247,13813.2163181,7.78112416367,2560.74,1.17049e+09,1008.86092309,90.9276051945,66.082930526
3120,365637.0,3120,18.9267756148,0.440699,-387114.0,364995.0,26.7678419863,206.161,2.83252307483,985.723592442,966.771780037,365026.361326,365073.168276,13872.7159281,11.5608584822,2562.42,1.16613e+09,1013.10333868,91.1942559912,121.407807964
3121,366765.0,3121,15.8913658565,0.413012,-388339.0,366107.0,16.5351903191,206.182,3.08524630409,1028.12767923,1009.70386717,366125.385454,366177.409256,14009.2551662,11.3902488776,2564.09,1.21048e+09,1044.56097702,95.6562042424,67.6115648419
3122,366370.0,3122,12.4837822077,0.473679,-388130.0,365746.0,11.7983062855,206.251,3.01574427015,995.498655426,980.354028902,365808.548162,365846.161999,13904.1317139,9.27066572411,2565.72,1.2065e+09,1008.46074623,88.2889561973,52.8946610248
3123,366993.0,3123,22.4491085631,0.464037,-388845.0,366320.0,50.4590220056,206.319,3.05633767766,1001.96586157,976.691958819,366366.769209,366417.912322,14167.9123609,16.4328997037,2567.31,1.24827e+09,1031.3590962,91.3417637333,315.11072538
3124,367167.0,3124,16.0224688102,0.450237,-389558.0,366490.0,19.2560113221,206.36,3.17719565528,994.337398917,982.885444699,366523.115167,366573.313349,14378.7037628,10.1332709245,2568.94,1.26483e+09,1020.6421184,90.2831414539,91.0955258341
3125,367591.0,3125,17.8098472492,0.414147,-389529.0,366941.0,24.5224765251,206.389,2.90704990508,1004.07331347,982.033716923,366964.489977,367002.072758,14148.2222181,15.6491935773,2570.63,1.21827e+09,1036.8474637,90.4441987461,108.557924796
3126,368689.0,3126,12.0396290984,0.497009,-390896.0,368062.0,14.3594909791,206.488,3.39853335736,979.080110539,972.320739231,368087.343113,368125.949266,14347.0755908,4.35081437928,2572.32,1.25756e+09,987.514912071,86.9188521556,72.6125900215
3127,369140.0,3127,20.83653277,0.466624,-391029.0,368420.0,24.7711295058,206.568,3.23176880334,992.256221321,982.113938955,368458.012705,368518.382707,14214.6858509,5.61171942433,2573.97,1.22665e+09,999.568582781,90.309499067,130.935095893
3128,369650.0,3128,13.4722734021,0.524834,-391514.0,368960.0,19.2172827155,206.64,2.800539468,1002.71814282,980.840656679,368986.494431,369034.966513,14063.4256463,15.8133753361,2575.58,1.20638e+09,1029.75739971,92.3435244346,97.7906466253
3129,370256.0,3129,15.7621033722,0.408914,-392400.0,369550.0,21.0110136722,206.729,2.68619625155,968.209702566,925.01366206,369613.457245,369660.613408,14474.8369894,21.1576767685,2577.16,1.29235e+09,998.259901664,90.1301871139,97.5529303606
3130,371432.0,3130,15.393764328,0.448871,-393279.0,370763.0,17.8314405668,206.796,2.31738850861,987.982392592,968.731025506,370778.785241,370835.128415,14004.9006429,13.4648791298,2578.76,1.21602e+09,1009.27070013,96.1333100343,95.8602361603
3131,372116.0,3131,19.3862818152,0.417619,-394104.0,371462.0,33.9769468711,206.868,2.25002101496,993.270736178,975.305700032,371499.094285,371537.144322,14454.7868851,9.183911311,2580.36,1.31482e+09,1007.3401253,91.3154445463,167.45889192
3132,371342.0,3132,14.3324107845,0.423732,-393907.0,370645.0,13.0157961479,206.934,2.77380416621,947.048223906,910.124690864,370704.997525,370755.953324,14505.2663631,21.4124906289,2581.97,1.28275e+09,977.518527685,88.9570842479,49.18256665
3133,372391.0,3133,13.9836569884,0.452222,-394570.0,371727.0,16.15534143,207.034,3.06210250544,966.788909464,947.831373144,371769.812186,371814.59824,14293.6565375,15.6288247639,2583.66,1.25698e+09,997.298396708,89.9886137763,67.2703165971
3134,373604.0,3134,13.4832351592,0.424579,-395742.0,372973.0,15.3150224349,207.081,2.68971753836,978.739563428,950.239733849,372982.164082,373035.125481,14339.9717205,20.2900082485,2585.32,1.25336e+09,1013.86375673,86.2413740548,70.7578048721
3135,374105.0,3135,9.54025430683,0.199376,-396809.0,373446.0,10.4690816416,207.168,2.09626712884,982.674643424,981.594129464,373476.039756,373526.723029,14765.4257308,0.519821804131,2587.09,1.31852e+09,983.587298273,86.5425007859,62.6609880173
3136,374764.0,3136,14.9958618155,0.510275,-397266.0,374094.0,28.6235084454,207.281,3.18137548475,995.909512573,982.432890785,374127.93575,374179.436272,14487.9770865,10.8422032735,2588.8,1.28357e+09,1014.68659982,86.3849023628,189.320364198
3137,375999.0,3137,16.3034034455,0.352,-398316.0,375342.0,21.9505574111,207.317,3.06831030066,969.391514549,937.827773707,375369.850683,375418.491039,14422.6413441,21.6289821051,2590.46,1.29281e+09,999.807360631,91.5295515289,121.71529421
3138,375843.0,3138,14.3514550919,0.402915,-398255.0,375177.0,20.8125518669,207.336,3.11465070648,994.855928927,988.505788429,375225.215102,375278.490439,14429.4083117,4.29662813775,2592.19,1.28136e+09,1002.15088231,91.5350898713,108.655754124
3139,377303.0,3139,15.9290328459,0.377377,-399675.0,376651.0,14.1070391281,207.391,2.88108655396,1001.28280139,986.192850209,376671.697392,376710.08292,14302.2095933,10.2018950413,2593.83,1.24405e+09,1022.54261449,92.8831299612,50.3668474484
3140,377921.0,3140,16.7572581201,0.406147,-400227.0,377228.0,22.8737988413,207.445,2.05949668412,1025.62088679,984.515603784,377285.495682,377348.836381,14600.9104086,26.5049990415,2595.53,1.30042e+09,1075.03927839,94.2726393435,122.542045617
3141,379193.0,3141,13.7456429705,0.396071,-401589.0,378551.0,11.9899683137,207.517,2.96320049591,985.382571166,977.356633843,378593.923258,378640.701732,14272.5777946,5.85516690987,2597.16,1.24529e+09,992.166162586,86.6465641223,47.6107563526
3142,378411.0,3142,13.4038755316,0.432539,-401348.0,377714.0,18.5696987657,207.562,2.50753456545,998.416974053,984.764287897,377725.610907,377768.649914,14545.9018137,9.211527766,2598.89,1.30198e+09,1019.99430013,91.8230070495,101.503611763
3143,379612.0,3143,14.0647388002,0.498912,-402603.0,378919.0,15.2367694068,207.602,2.53923647101,988.476106521,979.356749648,378975.501838,379016.136369,14855.2814347,7.00297363413,2600.6,1.33504e+09,1002.5227196,89.4182985701,63.686216192
3144,380846.0,3144,15.4023471651,0.455766,-403282.0,380197.0,21.4873517806,207.655,2.76492266265,1011.59015857,980.624399358,380226.12525,380267.567837,14642.9953499,15.3184634348,2602.32,1.32391e+09,1030.38827728,92.333573356,127.560487766
3145,381417.0,3145,15.0036180635,0.470202,-403913.0,380747.0,16.0018299882,207.703,3.24300306152,997.22540169,982.380019121,380794.696992,380842.078456,14677.1333668,11.6869777601,2604.02,1.31442e+09,1022.89049192,87.788793683,69.3702441698
