MaxEsReturn,AveragePolicySurr,AverageY,Iteration,AverageQ,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,AverageReturn,StdEsReturn,MinReturn,AverageAbsY,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,AverageAbsQ,AverageQLoss,StdReturn,QFunRegParamNorm
294.650626121,-739.455,695.984233332,2518,695.956,169.223,135.765568832,0.766393,269.356265087,69.7019372965,257.623801137,697.037851088,42.7464712937,5.03610170087,20.1940397277,2518,289.478547074,698.133,3013.64,7.33751903593,419.022
319.624662282,-741.769,696.398142457,2519,696.347,169.246,136.200388229,0.833948,273.597771409,63.6407854226,260.376235945,697.491462487,32.3098128181,4.01467275816,20.2658772679,2519,285.375446081,698.692,3044.74,4.3190098684,419.117
289.209219856,-743.359,698.394683712,2520,698.413,169.279,137.222934244,0.816994,279.185238927,47.1990579076,263.281849106,699.528747568,27.1817444163,4.88012628057,20.4483926172,2520,298.780991034,700.66,3028.59,5.43148004761,419.265
383.442168868,-743.726,698.95079197,2521,698.894,169.328,135.658674287,0.839019,272.527352037,60.8516662286,257.762257049,699.979900673,31.9805228148,4.77296940651,20.7340197104,2521,290.108694418,701.158,3151.46,5.43573676291,419.383
68.5770052265,-744.589,699.651850145,2522,699.686,169.359,134.119930663,0.795314,266.127361148,17.4441942594,254.462430396,700.701843676,16.1122705091,4.85090838351,20.2160147732,2522,285.232225325,702.01,2992.85,7.67893829373,419.508
293.512460709,-745.804,700.971812979,2523,700.894,169.378,135.904210356,0.827976,273.614952601,50.2302900939,260.620220621,702.023303983,23.2292388121,4.72444693065,20.8283003957,2523,287.701287472,703.111,3306.06,5.31648836094,419.584
322.184509048,-745.151,699.737645746,2524,699.682,169.417,137.125200782,0.774648,278.451964571,70.6755309224,266.781280228,700.841809638,30.2317120719,4.73465106587,20.8142330279,2524,293.43789262,702.049,3304.53,5.93872299665,419.755
326.956376086,-747.148,701.625227436,2525,701.632,169.425,137.847521942,0.82446,276.365777013,77.2223172911,249.972334062,702.603202239,39.6659843202,4.80426600395,20.7325716769,2525,306.841987033,703.93,3163.47,11.0820609321,419.887
292.878823764,-747.097,701.841388886,2526,701.852,169.478,147.356354055,0.800982,320.543388031,50.5989494864,272.836839789,702.946573006,29.3798564148,5.05722243166,20.2365593051,2526,395.07161849,704.277,3084.24,24.0602193174,420.005
370.441606251,-747.568,703.42507369,2527,703.384,169.476,137.950789218,0.798601,281.028605952,80.7432344436,262.380480305,704.471920805,39.3257155015,4.64348778065,20.239182065,2527,321.803201136,705.742,3096.57,13.2768894049,420.114
218.408200566,-748.627,702.653906739,2528,702.614,169.504,168.984207759,0.852836,420.55247316,34.1021052266,363.186682827,703.721701858,20.3605530885,4.5734691536,20.3289879189,2528,706.95628622,704.985,3109.32,56.706851644,420.17
320.176195356,-749.535,705.54703808,2529,705.591,169.572,164.613627534,0.828686,395.627704824,50.1994898389,345.891270199,706.639056541,26.6753747164,4.80131900367,20.0092837868,2529,527.064217803,707.803,2873.09,29.5887553654,420.305
448.253015575,-750.264,705.017922802,2530,705.004,169.61,146.276900891,0.795846,321.670774423,81.3932272588,78.0562536488,705.968457187,32.5877103075,4.94533072612,20.5821960454,2530,430.277841607,707.286,3166.0,65.4025448716,420.419
426.106419776,-751.831,706.881475974,2531,706.847,169.638,100.761013481,0.758222,198.612427435,60.6351631313,69.0898097483,707.910957666,23.3182062881,4.63667617701,20.4771118577,2531,418.277348484,709.089,3228.13,132.372687789,420.461
453.228220515,-749.263,704.098725928,2532,704.076,169.657,157.494808815,0.830766,359.822954208,67.6418573672,266.438097232,705.021517292,26.4554965016,4.78141386219,20.242656695,2532,475.111147032,706.261,3046.96,37.8756088141,420.581
391.659872195,-749.566,704.900238485,2533,704.921,169.641,85.5467900779,0.753171,149.800370731,50.917146062,68.7561048674,705.884240202,19.3692676037,4.85439283131,20.2479677194,2533,383.487479098,707.144,3089.24,108.179297606,420.68
135.611019255,-751.604,707.596368665,2534,707.571,169.706,149.908026956,0.779487,331.801320576,22.4370195523,205.847797474,708.609644709,16.7973490967,4.96367986478,20.6253252881,2534,394.866329246,709.66,3270.14,32.119983128,420.814
216.327627327,-749.981,706.538475244,2535,706.476,169.731,152.907898847,0.754462,341.009236537,39.6587139875,280.58702269,707.529404007,26.3514744891,4.88019350679,21.0978126762,2535,411.868898807,708.661,3361.93,25.9008347984,420.896
93.61290167,-749.707,704.81673905,2536,704.869,169.716,124.027115973,0.55941,573.152050303,20.6231132675,57.2573870596,705.785577768,15.9036255779,4.52041693106,20.3780443735,2536,1147.12219382,706.932,3130.76,343.61143164,420.985
59.1553493798,-751.87,708.348314503,2537,708.352,169.755,140.117484656,0.764965,395.607640422,12.4250397846,64.9633379435,709.138578407,12.781106218,2.01703331092,20.3450398211,2537,1015.97331608,710.308,3118.02,139.728993152,421.138
114.374089691,-749.445,705.02501523,2538,704.989,169.794,144.77798689,0.716109,375.228204845,17.5319965043,63.7612051519,705.88175355,14.4286043002,4.77068614757,20.3177860072,2538,1147.06284649,707.025,3083.98,134.0419815,421.242
159.337424966,-750.376,705.756809941,2539,705.769,169.772,134.961721127,0.779432,292.573512931,36.9484186691,66.9211307819,706.681971284,27.7438777413,4.90594306442,20.6665422493,2539,487.116272601,707.922,3090.46,88.1312326205,421.346
108.520434717,-748.822,704.540454544,2540,704.542,169.822,136.426136969,0.723846,273.765139473,20.9080926575,257.105912608,705.551596981,15.9752887458,4.57128172582,20.6500544648,2540,299.864157843,706.77,3180.8,6.32323949831,421.422
70.8209654707,-748.963,704.605052134,2541,704.536,169.867,104.943184189,0.43029,991.392818878,12.5870469563,970.602028496,705.520487953,11.7965925831,4.36026389215,20.5498653456,2541,1021.77283785,706.629,3158.69,20.7719429554,421.553
65.9841259571,-747.963,703.688372309,2542,703.745,169.93,95.7151232982,0.556984,981.276594633,14.8276920476,975.083889498,704.559841693,14.8771933134,4.10183426773,21.0110460632,2542,986.957843248,705.809,3329.08,3.89728291411,421.682
170.641380169,-747.775,703.978626598,2543,703.947,169.945,126.631911209,0.379113,957.917349332,36.4250092561,420.606508354,704.877096517,22.6445570198,4.58991602309,19.9045210433,2543,1201.67267091,705.972,2871.36,219.239511303,421.768
216.471105741,-746.751,703.625814022,2544,703.672,169.951,113.992081802,0.399819,1022.70931626,34.6520702894,1019.13671837,704.692331093,19.6285453693,3.73006929605,20.4110758675,2544,1023.414827,705.898,3130.27,1.21888478661,421.833
173.58289693,-745.749,701.523403035,2545,701.508,169.966,86.07368911,0.433256,973.084943054,24.5868580313,971.59120485,702.519657292,15.569614565,4.58246575083,20.7922260112,2545,974.534352725,703.763,3269.4,0.802535775649,422.0
209.874051673,-747.114,702.159131519,2546,702.174,169.985,90.4705111512,0.530338,972.85757554,34.2516411685,970.827583129,703.121432566,22.3463828579,4.13269088313,20.6896217388,2546,974.909585606,704.36,3155.2,1.18701183321,422.145
55.404763719,-746.92,702.516295104,2547,702.504,170.019,88.9865546867,0.531746,968.721177825,9.83376249286,967.128087649,703.589870347,11.3636585082,4.03740538922,20.2529072953,2547,970.054190896,704.842,3099.31,0.911013867376,422.203
83.977428339,-744.668,700.233755878,2548,700.254,170.024,98.1223222107,0.570117,968.622805101,17.1361968058,953.591421131,701.317224106,16.1349096113,4.18540551417,20.0692584693,2548,1016.55721229,702.54,2939.32,23.5754643184,422.341
90.264986523,-741.967,698.682297024,2549,698.707,170.052,88.051593525,0.516458,971.225912418,19.2413563181,969.521781598,699.841553788,16.0294989675,4.28177835208,20.5598419905,2549,972.61144077,701.088,3176.86,0.947165065213,422.369
96.7256404102,-743.752,699.827820759,2550,699.804,170.106,88.0915444078,0.44405,967.693679424,18.967277627,965.474718741,700.948206442,16.1380818529,4.32484395292,20.4173898419,2550,969.452116515,702.104,3123.89,1.10228608121,422.444
161.843650154,-739.239,695.889461254,2551,695.906,170.171,98.7677650436,0.580745,990.900140871,32.7699693692,968.835810951,696.992157899,21.7662758522,4.70903757643,20.131255277,2551,1023.37201398,698.294,2976.75,26.0360950159,422.561
170.48988914,-739.346,695.199820962,2552,695.227,170.186,141.169911465,0.796608,543.248538312,29.7276835255,488.972879182,696.319391377,22.5057840748,4.44920574575,20.2300793687,2552,656.059075237,697.647,2963.48,43.9298602568,422.67
119.408898773,-740.378,696.44833785,2553,696.391,170.259,99.1387293624,0.409546,992.128406853,20.5863514813,976.013942473,697.563522502,18.5062873408,4.82377577779,19.9288049205,2553,1026.572539,698.704,2981.49,22.2758601398,422.777
80.3143783878,-738.029,693.783915927,2554,693.843,170.252,87.4028580255,0.659786,973.270344228,14.1701495639,972.503585759,694.872097079,13.7396497126,5.00702451281,21.2653259218,2554,973.803836334,696.145,3387.68,0.308550373033,422.869
112.407338899,-738.354,693.682597287,2555,693.624,170.311,92.9362938861,0.405,982.120288505,22.7554304432,978.685906498,694.759966671,16.5955580763,3.93861627735,21.3052753735,2555,984.343614605,695.986,3442.95,1.87979608464,423.034
180.275024896,-739.523,695.040845323,2556,695.06,170.359,120.745060502,0.304106,918.480812003,26.7315957729,360.014061211,696.064030015,16.331847333,4.73311221446,20.4152733918,2556,1024.29167758,697.273,3121.73,232.470573625,423.088
67.4226414704,-739.836,696.047853583,2557,696.05,170.376,107.451437982,0.515004,852.191347002,13.5081848555,317.664673568,697.003914416,13.9616123287,4.56761405127,20.7414991839,2557,1018.15136374,698.196,3150.34,231.213260947,423.212
105.366529962,-739.805,694.444103059,2558,694.414,170.375,92.5336513872,0.70337,970.397434935,21.4256890191,963.948083202,695.353223824,19.9219076733,4.8215816386,20.2071803934,2558,973.020177568,696.487,3168.64,2.34705951846,423.313
104.773197894,-737.441,693.195171056,2559,693.18,170.4,113.740215595,0.549206,666.254775268,20.5410904512,52.0500917315,694.137872949,17.0505967825,4.58346412733,20.3057701596,2559,1022.1777936,695.369,3082.69,333.382161677,423.412
119.466214456,-737.535,693.664529429,2560,693.678,170.412,132.349479257,0.424554,771.15541782,25.188259124,508.414016727,694.680825889,21.4524780566,4.87194451056,20.4355356845,2560,1022.94974924,695.909,3071.37,219.143262429,423.54
97.2227271008,-736.005,692.753955254,2561,692.725,170.416,112.052219433,0.652697,1011.17136516,21.0865965391,971.135954545,693.888573671,19.9828359282,3.79517972736,20.599765673,2561,1021.61283827,695.092,3097.93,19.6969736864,423.679
94.03047096,-736.42,691.819490063,2562,691.783,170.415,140.543016622,0.741635,656.832997711,18.5508528722,320.121632086,692.8923515,17.7674998071,4.92663081747,20.5594034018,2562,1684.72446746,694.072,3142.78,301.476252667,423.795
101.988274118,-737.179,693.103715683,2563,693.101,170.454,143.895501373,0.727165,372.127668638,17.2743822289,295.779307325,694.096506425,13.7089343462,4.62934669242,20.130569171,2563,1216.73770974,695.297,3025.52,163.80789483,423.899
315.142524747,-737.993,694.247941429,2564,694.266,170.5,137.481393283,0.735273,670.055098666,49.0059429434,464.783902127,695.220175128,25.4078128171,4.21900297642,20.2001423392,2564,1020.93681449,696.47,3077.11,199.159970324,424.029
83.9768855429,-736.701,693.384407964,2565,693.356,170.528,107.12228091,0.731555,387.300170905,15.4486709276,56.81623298,694.371675163,15.7479425272,4.4167720211,20.2866279838,2565,1115.10687215,695.573,3005.0,314.047562004,424.143
195.398739008,-735.181,691.336021534,2566,691.369,170.59,93.9380488884,0.494311,972.043012336,32.7190780634,969.355324865,692.279310669,20.0940353871,4.09615795862,19.8335774555,2566,974.495046416,693.64,2902.89,1.6511320908,424.218
304.795093132,-736.317,692.497204963,2567,692.515,170.613,118.181295566,0.586752,750.596486628,44.4497233108,300.890403192,693.450222901,20.0869456114,1.94845747542,19.9448151527,2567,1023.08700581,694.692,2972.58,297.700230758,424.269
130.439842866,-733.681,689.836815876,2568,689.776,170.605,145.326950322,0.741995,520.679744789,25.3200954333,294.534507836,690.791298792,17.9026814809,4.01497680313,20.2401776078,2568,1148.00195042,691.91,3044.56,182.555642338,424.357
90.1191757959,-734.391,691.002995918,2569,691.031,170.616,87.1218854115,0.559499,266.231914634,20.3995719573,54.8140059364,692.012902843,18.2236183697,4.02592271332,20.2320758467,2569,1009.78155524,693.281,3027.95,264.680598169,424.463
134.384044877,-732.719,689.629853107,2570,689.634,170.68,91.2680471079,0.454465,975.212732041,24.7140891652,972.346030296,690.684266684,16.4899989412,4.1319274988,20.5872633714,2570,977.116514121,691.903,3188.19,1.43769630334,424.566
99.5682741264,-732.543,688.900484365,2571,688.934,170.685,95.8925622996,0.476142,985.206674352,17.4871622627,974.550559441,689.976144627,14.5504233929,4.37716100509,20.2899935294,2571,1026.87285811,691.223,3014.93,19.9406732631,424.712
89.8010975813,-731.847,688.339995469,2572,688.288,170.736,136.770802011,0.731589,481.649916798,18.3239975676,309.177104108,689.237057656,15.7582440612,4.0160984905,20.2440762289,2572,1021.11776563,690.52,2955.12,172.784711918,424.808
293.135780756,-731.0,687.177546261,2573,687.223,170.796,136.667216479,0.809089,387.042759197,38.9281931672,264.140473773,688.193741325,18.5910248068,3.88977343263,20.1775809383,2573,1021.54700402,689.494,2943.93,150.99373273,424.892
373.367476192,-731.541,688.525261629,2574,688.482,170.804,138.325021509,0.714164,354.573200408,53.9006676035,285.769305452,689.592635944,23.1463632867,4.19361388855,20.3271576369,2574,407.746809891,690.73,3059.84,36.7598247566,424.997
79.3633111262,-731.635,688.738729344,2575,688.724,170.817,81.772162491,0.693709,142.086790103,19.9450455347,68.6885674071,689.809755489,19.6100563362,4.09916792828,20.0834937671,2575,371.888069478,691.114,3050.23,99.9962640555,425.074
255.520147963,-728.689,685.922152032,2576,685.948,170.845,139.288991261,0.75532,292.289626204,36.0977832566,65.3276003203,686.990293779,18.7637788059,4.52704246637,20.335659963,2576,323.946995297,688.387,3052.08,39.5085260135,425.171
333.227392777,-730.16,686.68348388,2577,686.701,170.843,72.0729003549,0.67631,122.193529954,52.480439841,61.7275789331,687.751591836,25.106764359,2.67906994624,19.9319329616,2577,438.929706119,688.999,2956.35,105.814434444,425.229
93.8745457371,-728.799,684.50828313,2578,684.546,170.906,140.564833914,0.80673,283.049124885,20.1388455187,75.4248410178,685.738567638,18.0858433777,2.72502405407,20.0494659764,2578,337.321806698,686.978,2891.73,59.8011922033,425.312
145.196559597,-728.11,685.02380936,2579,684.995,170.945,110.035294368,0.801799,218.709116052,21.6369410795,63.8933020379,686.070236613,15.1491943979,4.24830946104,20.6239053914,2579,356.209297729,687.312,3193.18,119.275145711,425.425
73.2890079953,-728.126,686.230642938,2580,686.234,171.022,108.74174079,0.802115,252.326037079,17.2333090538,66.761350056,687.358547074,15.8273348592,4.65903161051,19.5719191176,2580,817.578409061,688.573,2848.25,169.390341865,425.466
136.082034177,-728.419,684.959884894,2581,684.968,171.063,90.076751921,0.373573,973.692946657,19.4746792615,972.719260392,686.162782136,13.1839333803,4.21390819455,19.8623605544,2581,974.531756488,687.349,2925.24,0.483118518418,425.601
273.481590578,-727.338,683.83995553,2582,683.834,171.05,72.952013725,0.701145,126.411398458,59.2272343035,67.0318453218,684.928767688,32.996672282,4.37076036434,20.312134132,2582,365.569521662,686.213,3051.99,107.135725921,425.699
90.0897117811,-728.179,684.460358072,2583,684.483,171.046,101.363696025,0.74059,187.889767166,14.5197648048,67.7077629214,685.558351515,12.6215360219,4.2424746077,20.3106185261,2583,323.906079831,686.762,3006.45,110.499861815,425.783
316.003517751,-725.719,683.170415018,2584,683.187,171.094,153.886681628,0.74252,335.451561711,42.0868308379,227.535268025,684.057069828,18.0309383417,4.24451771299,20.0834350494,2584,390.962849566,685.303,3056.86,33.5251373846,425.944
272.898757155,-726.09,681.825727657,2585,681.803,171.099,114.012719051,0.754564,233.117623297,39.537975863,64.1144115703,682.944770845,19.5983996158,4.33718228244,20.2304576352,2585,829.515842614,684.175,2978.66,131.714658037,426.04
190.682076158,-724.57,682.057517033,2586,682.015,171.087,129.097045182,0.701822,315.716404606,30.6010168836,57.4964931764,683.259605421,20.4105168037,4.23689227674,20.5841814004,2586,1126.98800723,684.516,3179.66,154.66740807,426.101
86.4521452289,-724.134,681.254867967,2587,681.282,171.11,112.680471683,0.644043,290.686166402,21.6688376327,60.6563231169,682.443972017,20.4468033397,4.57838412524,20.3171945722,2587,1022.59973266,683.682,3048.48,235.448735755,426.161
104.449656283,-724.274,680.005608454,2588,680.006,171.142,133.876842967,0.760674,292.452868499,23.9780172337,76.3332799642,681.203871081,19.128371519,4.26779860211,19.8424374452,2588,444.903581376,682.363,2875.43,136.860874103,426.261
