AverageY,AverageEsReturn,StdReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,MaxEsReturn,Epoch,StdEsReturn,AveragePolicySurr,AverageQLoss,AverageReturn,AverageAbsY,MaxReturn,AverageAbsQYDiff,MinEsReturn,QFunRegParamNorm,Iteration,AverageQ,AverageAction,AverageAbsQ
297.478749923,39.7474221329,803.404603444,203.492015275,259.568380583,140.65,310.178584316,2032,71.8951090146,-305.466,477.417,956.715569879,297.598048864,3045.17334616,7.22608395655,3.49950937239,289.08,2032,297.47,0.937639,297.873
297.790828509,120.414145781,701.533361505,255.812314316,641.154090671,140.674,645.314670368,2033,206.715308602,-305.094,428.377,1847.27979439,297.921045294,3374.64428028,7.01091036423,3.3773176721,289.082,2033,297.779,0.945005,298.215
298.635893046,125.955951544,392.669381948,230.077446526,319.501447599,140.703,432.284943213,2034,161.160265825,-305.87,457.958,980.848363528,298.73773471,2030.89159286,7.31091067747,3.4079168074,289.103,2034,298.641,0.932888,299.071
297.223378428,100.802979757,405.393617862,235.771058699,322.085233185,140.735,740.181450525,2035,177.275985441,-304.963,441.61,1000.58599903,297.385406776,2303.43357218,7.21226056416,4.16922087858,289.066,2035,297.194,0.928281,297.682
298.023027958,85.6541407038,437.436204336,255.615459811,818.922719918,140.753,633.551403325,2036,156.209279,-305.499,457.693,1439.37904494,298.152406627,2355.08555469,7.18920316624,3.55803518552,289.091,2036,298.034,0.936079,298.51
298.548442474,36.0377873743,42.2455170461,242.205916564,459.022136787,140.763,310.40663743,2037,66.7557632176,-306.421,438.047,668.688589613,298.700159552,735.670289672,7.36666615838,3.58971942216,289.15,2037,298.525,0.914934,299.005
298.418379279,135.020170102,39.6208127649,206.154306005,426.375898418,140.782,591.059765981,2038,192.793872403,-306.439,535.358,456.643064385,298.575054777,745.790384643,7.92680118866,4.51921266565,289.137,2038,298.401,0.863068,298.805
298.711625689,88.9486124612,625.063339876,239.302938624,11.6088999883,140.814,724.36113711,2039,204.924943753,-306.888,458.858,1315.19235555,298.815072736,3184.16944288,7.4040119249,3.39984860089,289.191,2039,298.708,0.914107,299.145
299.49658904,171.762340788,296.957835333,239.901767058,437.717176555,140.848,1451.46167981,2040,361.390136232,-307.239,471.01,704.081707378,299.581595163,1958.66665941,7.49698157073,4.15252780003,289.252,2040,299.48,0.907895,299.895
299.722116764,89.2731291568,156.682991116,246.848801585,444.707094192,140.873,812.508499632,2041,187.326330445,-307.622,480.648,696.622819483,299.788481884,1098.27036065,7.48470909286,3.59169253931,289.241,2041,299.722,0.893089,300.031
300.062062517,117.856153434,433.975431294,217.641186239,312.095957987,140.876,987.956446245,2042,239.469572762,-307.632,453.184,764.820956693,300.132062045,1951.84021548,7.40615379439,3.89432171101,289.263,2042,300.064,0.872585,300.438
299.611063102,122.324910531,250.011045689,214.329616734,74.472929868,140.921,540.916974344,2043,160.967734143,-306.665,414.243,578.81736856,299.715578738,768.597447727,7.16100403695,3.98224462281,289.328,2043,299.586,0.898598,300.041
298.704677815,63.4565778896,237.908400858,250.280836828,14.6339584515,140.929,413.118103452,2044,109.887813024,-306.383,544.646,834.953197415,298.803597939,1274.2534954,7.87800271593,4.17128659633,289.343,2044,298.675,0.931052,299.096
299.179879014,116.787311384,882.016856053,211.278677415,12.9862845552,140.941,775.536611576,2045,236.890798218,-306.678,461.868,1134.20656516,299.283764655,3243.52637885,7.49440159803,4.43287203623,289.405,2045,299.219,0.932437,299.614
299.196310409,60.7896630322,396.348289125,247.389103339,332.858965098,140.936,870.671828258,2046,167.758097784,-306.996,427.689,927.089400529,299.339998628,2022.06085539,7.15025343178,3.53811546983,289.475,2046,299.157,0.943332,299.654
299.046612842,133.240933517,79.3198758624,225.484404724,414.083350138,140.994,657.386353986,2047,210.034867288,-306.72,435.141,586.221083596,299.177011753,1034.3521716,7.16657230654,4.62852045781,289.471,2047,299.059,0.92697,299.491
298.819974311,92.9934284543,673.229762102,253.134817521,250.161713944,141.043,306.004821487,2048,106.481098219,-306.635,455.248,1395.02560118,298.947905447,3212.68308895,7.20430805164,4.06689544373,289.513,2048,298.796,0.945625,299.236
299.086283641,66.7086990898,365.836385986,253.256862152,305.934535746,141.051,310.871091565,2049,99.7657895371,-306.51,450.609,1124.40749007,299.198754415,1653.17311085,7.06353907717,3.67257834238,289.511,2049,299.088,0.948805,299.501
300.0961603,111.432210391,381.998640261,238.968885507,156.277277265,141.059,600.557296207,2050,169.578446216,-308.258,469.083,1001.54815097,300.211022944,1875.95648157,7.55198179524,4.34619684752,289.488,2050,300.085,0.931895,300.503
299.573171038,106.654701924,709.868143811,256.198882916,496.864842315,141.091,544.917371348,2051,167.60780405,-306.97,442.411,1508.31538937,299.668065997,3105.36671158,7.22176240091,3.30692761527,289.543,2051,299.568,0.947154,299.907
298.691369482,128.918086831,203.001189992,263.223369319,729.746069878,141.139,985.446064423,2052,246.721395077,-306.146,455.835,1066.35113535,298.808534091,1433.74927135,7.31476979216,5.23363997176,289.605,2052,298.697,0.950295,299.173
299.700821149,233.763335128,315.701286012,226.96044826,426.062392491,141.151,1052.88514887,2053,312.226732607,-307.195,457.576,696.994263648,299.839827115,1650.35409891,7.31922273396,5.00420951316,289.613,2053,299.656,0.937751,300.137
299.256600017,99.178850933,63.580377534,241.642926834,428.214973228,141.196,1096.30353646,2054,235.883147916,-306.741,432.846,715.335958624,299.397359234,942.913296347,7.21172129107,4.19377552221,289.663,2054,299.248,0.932798,299.685
299.404608331,79.9641597554,507.78664338,264.043938158,685.001479966,141.2,649.085576272,2055,159.378245186,-306.987,492.632,1241.77797254,299.544361445,3470.22442014,7.60518945973,3.89230860493,289.747,2055,299.405,0.947983,299.823
299.076560977,128.925554805,906.660708057,248.57484083,637.576765678,141.195,494.041135632,2056,161.644965942,-306.57,424.013,1314.01224956,299.201477353,3466.50554276,7.18916607653,4.44230745026,289.757,2056,299.074,0.942921,299.51
298.609456152,113.196971964,1118.51704233,257.853949669,588.291484082,141.275,658.899096663,2057,194.992732505,-306.464,459.986,2198.69714328,298.755351076,3406.59434174,7.4219869155,3.84073054733,289.796,2057,298.611,0.960459,299.113
299.111409011,341.118656311,888.182888364,269.891203652,977.154479913,141.276,796.300727642,2058,292.090020172,-306.709,501.942,2830.73247895,299.256443844,3613.33386664,7.55735826259,5.52348331707,289.861,2058,299.101,0.95907,299.568
299.21068545,109.872758979,405.253099738,264.093547035,667.456523327,141.292,547.855222816,2059,161.5445542,-306.751,468.077,1410.08525043,299.347157586,2310.3867588,7.35515623796,4.16835637631,289.887,2059,299.214,0.955215,299.668
299.005402057,203.127702279,236.667197316,261.263622039,726.504482074,141.276,901.154484308,2060,269.564283803,-306.563,432.191,1173.25332278,299.147663855,1675.49426364,7.18329098524,5.53638217514,289.886,2060,298.971,0.965302,299.437
298.979374508,121.452799388,716.753013106,259.060860075,725.689434418,141.324,655.532158284,2061,197.628963981,-306.885,476.061,1288.98662472,299.095971465,3374.23498868,7.35819637397,4.1875405592,289.932,2061,299.031,0.96086,299.435
299.692002474,84.5735003449,425.76452875,262.210311041,704.874623041,141.371,996.989448629,2062,204.752393103,-306.763,449.485,1121.0508644,299.837308803,2694.54856157,7.22277481741,3.94454484387,290.004,2062,299.625,0.944586,300.023
299.714328767,130.885548684,352.648913883,96.2339849919,5.90957487219,141.401,839.785643543,2063,244.015439196,-307.057,413.744,278.789836536,299.837184637,759.350851676,7.14031057814,4.33286943113,289.994,2063,299.727,0.920632,300.18
299.630266271,46.0825205023,700.752113723,277.372280862,1093.30112348,141.399,563.307430272,2064,105.598153138,-307.27,457.495,2331.980495,299.730081999,3645.65322685,7.36184773313,4.54546672613,290.073,2064,299.611,0.952713,300.051
300.186650181,124.771749054,1007.1922047,267.945274133,728.621785574,141.437,762.798716074,2065,214.551696709,-307.551,484.042,2745.50860979,300.287398489,3501.35569632,7.38348735884,5.46596057539,290.124,2065,300.198,0.956261,300.606
299.586578328,215.024619399,926.11341392,278.505315273,761.357475975,141.498,939.819752288,2066,309.839812366,-307.32,487.554,2075.99122964,299.684396296,3720.24471516,7.36423704255,4.61069602285,290.195,2066,299.584,0.959732,300.019
299.845799569,131.870798294,234.656164985,251.188925434,475.753868725,141.549,596.031360944,2067,184.012330118,-307.145,476.983,882.451739784,299.94329569,1467.015456,7.3599423756,4.46205129439,290.237,2067,299.832,0.933718,300.258
299.188902283,163.092815884,562.379957633,261.774356446,756.848555319,141.574,749.422724583,2068,218.717939709,-306.994,478.253,1316.76688986,299.334278975,3600.57500585,7.39811033233,4.13669216118,290.289,2068,299.18,0.962038,299.662
300.369701117,161.62209277,485.570581546,250.810414584,743.345667257,141.616,639.607074911,2069,203.725197242,-307.864,445.509,958.86135013,300.486200518,3583.44498131,7.30362912748,6.14389925386,290.336,2069,300.351,0.944834,300.761
299.235155926,102.842912449,227.703602242,250.956271535,707.004206217,141.652,830.748362927,2070,218.141324966,-306.997,469.929,850.042687882,299.341618711,1696.35300268,7.436774306,3.42476409531,290.362,2070,299.231,0.944478,299.641
299.36599304,345.2329725,607.330463411,257.402754719,473.309119445,141.708,1007.29969082,2071,403.046949544,-306.954,449.56,1402.45225452,299.455578068,3198.51641455,7.12872517473,4.82521734038,290.399,2071,299.346,0.941534,299.763
299.542857341,142.021750988,785.540282468,268.670906794,738.547407112,141.69,652.083336786,2072,218.341854066,-307.079,442.146,1566.57605781,299.626512488,3593.30248944,7.07963060582,4.79306260539,290.449,2072,299.554,0.949212,299.926
299.701986222,82.6318852633,407.462583892,236.106277864,328.51919942,141.701,900.759199053,2073,178.89631581,-306.965,445.748,843.563088403,299.832522037,2404.90714785,7.16503041031,4.18765250486,290.489,2073,299.701,0.918491,300.097
299.560042495,138.487306495,694.332471737,255.484650601,332.830779183,141.73,906.152121894,2074,253.589338156,-306.972,425.497,1381.93878772,299.706693894,2997.91349148,7.13292496623,4.18972796779,290.49,2074,299.544,0.951845,300.055
299.273778498,67.5162074023,387.255100687,247.969500766,622.222054888,141.726,551.927248963,2075,141.052026248,-306.821,443.148,1054.48349132,299.39104555,2229.07406716,7.2920372506,4.07747782304,290.514,2075,299.263,0.929882,299.679
299.656927825,131.425592926,455.207709936,224.615214846,199.308867654,141.8,729.812384381,2076,242.154194007,-307.125,429.569,843.673133133,299.751436212,2335.90887903,7.23224705768,4.52633294593,290.551,2076,299.673,0.929987,300.123
299.982627893,109.976820792,308.467240489,243.246037202,302.884194434,141.808,593.395753089,2077,184.545395426,-307.489,458.348,823.147987099,300.108931758,1879.8955489,7.36100132773,4.62988254928,290.617,2077,299.966,0.942115,300.431
299.924223619,144.278426418,428.500379894,228.926750555,210.601880393,141.839,733.296155799,2078,187.39420849,-307.595,477.02,856.117228375,300.08345632,2039.31479448,7.50718582064,4.3038749298,290.68,2078,299.891,0.932779,300.415
300.744884594,107.147179147,444.907713955,205.125515978,288.389484294,141.857,977.261322581,2079,232.106302627,-308.382,453.851,644.769322116,300.89287144,2274.85087078,7.20328400742,4.24929351373,290.699,2079,300.775,0.917183,301.266
300.020242523,130.957608159,510.214852454,230.803710886,310.503542294,141.883,773.492684142,2080,235.571364767,-307.491,469.552,977.714285932,300.136323406,2183.7624558,7.34986266697,3.72414502281,290.71,2080,300.008,0.928014,300.448
299.771739103,129.850713524,639.669621431,247.048602015,527.520006707,141.925,1076.32414481,2081,281.730712508,-306.975,461.401,1485.32295826,299.894045861,3045.21128196,7.26017757964,4.44879740669,290.758,2081,299.759,0.934563,300.174
300.098407853,48.6838492931,472.396819138,223.951744637,286.223818189,141.917,475.723036044,2082,110.860091465,-307.554,490.107,1002.18871579,300.246400123,2115.69840568,7.57707799761,3.6412379715,290.812,2082,300.078,0.929041,300.536
300.579693187,95.3031502051,131.652942887,156.431060262,266.610215121,141.886,682.121123409,2083,171.856719396,-308.238,532.235,316.651898773,300.726412192,1062.03041438,7.58159910366,4.3630680039,290.791,2083,300.576,0.861908,301.054
300.872037484,111.141966076,455.180233938,213.569993073,278.228297041,141.943,793.450077777,2084,199.24912549,-308.138,403.229,892.924444746,301.006798673,1954.12440245,6.85373114305,4.35685916846,290.878,2084,300.857,0.916721,301.302
300.984675931,140.059918289,268.245437872,199.120994031,140.343679861,141.986,1050.37124141,2085,247.425091519,-308.105,424.762,578.784349505,301.154391108,1819.57250784,7.11055466518,4.3219175514,290.894,2085,300.989,0.90468,301.463
299.94474032,169.556148353,643.356827496,235.117953985,783.957758828,142.037,1010.46684269,2086,288.22128624,-307.649,446.038,1458.64120039,300.114479456,2796.23802992,7.30598325481,4.06667537097,290.937,2086,299.928,0.932166,300.455
300.18089504,197.556427199,704.903691243,208.221166403,6.68627398101,142.076,955.237694351,2087,282.732003105,-307.719,444.549,1371.55420446,300.302991415,2670.48841315,7.36026485598,5.42826962985,291.002,2087,300.171,0.924602,300.618
300.104551845,116.746644799,486.939516621,206.67744312,435.063301658,142.089,382.536231916,2088,143.466667187,-307.504,475.953,867.251074868,300.2373621,2348.74352036,7.44474629869,4.61865607575,291.046,2088,300.103,0.877092,300.593
300.355898814,94.8193053206,173.835672425,206.295303591,356.011399629,142.123,706.115716363,2089,171.060120927,-307.678,419.61,595.30726968,300.441253998,1208.53179132,7.01133803764,4.56176407274,291.112,2089,300.372,0.906008,300.777
300.565126303,134.890947507,417.961612757,225.496688857,383.987716046,142.152,742.851244464,2090,216.073698895,-308.206,464.129,878.189512216,300.679134889,2031.84096899,7.33958704669,4.21651051076,291.15,2090,300.561,0.918016,300.972
301.018093137,99.0775687905,522.667618258,220.851130379,215.006805998,142.17,963.768229496,2091,201.998616401,-308.414,434.694,898.245505446,301.131013265,2135.70907948,7.17836689092,4.18981277659,291.156,2091,300.985,0.946423,301.404
300.482803748,224.952235268,424.313524097,236.383646976,258.531891861,142.188,917.775753057,2092,297.751293454,-308.02,417.113,1010.57524512,300.587602468,2284.63299288,7.05083818325,5.1718454663,291.199,2092,300.487,0.946927,300.901
300.573920937,159.940676443,379.830773914,189.698006848,291.019337931,142.187,734.898615165,2093,255.687717297,-307.929,445.054,586.117746165,300.657916831,1757.6795501,7.0320596236,3.61766694798,291.262,2093,300.566,0.910689,300.919
300.495109012,81.7787672506,483.744322699,189.357242148,271.837388209,142.261,555.433439635,2094,152.781878553,-307.996,454.966,620.764770109,300.628866913,2485.34457603,7.18100136643,3.75968708935,291.328,2094,300.501,0.911386,300.877
300.706453672,286.760049941,299.171261859,184.949776865,229.499473897,142.3,746.588653795,2095,236.059819696,-308.014,494.296,507.101574429,300.832196832,1212.82076903,7.38184995764,4.77189511725,291.384,2095,300.681,0.931821,301.068
299.434246998,114.120276219,415.921637177,202.379975625,287.25083765,142.323,573.006152726,2096,168.076326272,-306.683,413.82,659.550362932,299.593057998,2155.30624308,6.88086813005,4.15705625159,291.426,2096,299.427,0.915791,299.858
299.010676438,163.676916379,437.206541414,238.792366553,286.881489639,142.286,948.999703581,2097,273.562260007,-305.888,445.632,990.676556165,299.159992829,2223.2067692,6.93870234236,4.49242049099,291.398,2097,299.006,0.962931,299.428
299.871162269,120.708066193,729.08802934,242.690673021,1079.49939398,142.352,475.966432609,2098,144.420157972,-307.27,472.856,2020.49961341,300.016064538,3141.00431761,7.29882688224,3.54613581488,291.454,2098,299.854,0.930822,300.316
299.067002859,130.956375955,1258.84655244,137.928671155,6.10521171174,142.377,828.226028552,2099,230.956554563,-306.969,397.178,972.423458289,299.20015679,3243.45342778,6.86270937042,4.30911487606,291.521,2099,299.075,0.898741,299.491
300.469386413,109.490512533,932.586425336,191.379117285,250.157859272,142.374,526.850751602,2100,156.14511007,-307.892,442.691,974.692002242,300.561187498,3189.46404259,6.97509871119,4.39952406683,291.552,2100,300.464,0.907559,300.837
