AverageQ,StdReturn,AverageAbsQYDiff,AverageY,StdEsReturn,AverageQLoss,Iteration,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageDiscountedReturn,AverageEsReturn,Epoch,AverageReturn,MinReturn,MaxEsReturn
25.6483,607.63762877,0.518102135709,25.6482951975,374.20142389,2.17049,2260,171.21,-25.9768,25.6583429194,117.77737484,125.337,0.999781,25.6715,2528.53844051,225.137553232,542.716695597,2260,2055.81060751,907.15820005,937.031197366
25.7632,25.7560657507,0.507145983461,25.7646407845,202.919851397,2.17671,2261,171.251,-26.0188,25.7714225669,4.72550112573,125.326,0.999886,25.7834,94.7409834212,42.8565202086,114.633866745,2261,52.5373738173,30.9551508353,794.303673393
25.8098,271.140819691,0.50440825834,25.811366156,98.6966252181,1.93869,2262,171.254,-26.0759,25.8196640371,3.61828418244,125.462,0.999561,25.8321,1277.43288219,153.024296685,65.0666193088,2262,376.694621408,29.3570529135,343.065187042
25.7641,236.678233231,0.541725491635,25.7645941894,240.959650535,2.44477,2263,171.305,-26.0559,25.7751801728,29.8351944149,125.499,0.99975,25.7877,1704.44720961,235.534908237,204.375771191,2263,1001.21715133,701.679503581,808.305011589
25.8481,256.689489973,0.50515899559,25.8507325876,363.419775281,2.01849,2264,171.34,-26.1425,25.8580696468,78.6010499079,125.497,0.999601,25.8704,1834.64791354,232.498786256,449.34128848,2264,929.705551904,735.306637465,1201.20674363
25.8618,47.1553541152,0.488614074236,25.8634044549,273.637266322,1.86448,2265,171.331,-26.1417,25.8725976929,8.08993798351,125.554,0.999665,25.8817,913.089983955,221.44935965,387.922075975,2265,793.855494768,713.925518967,712.101125349
25.8704,28.0308703188,0.479367226112,25.8722831049,267.719613546,1.7628,2266,171.384,-26.1582,25.8801864691,28.3423496289,125.527,0.999672,25.893,868.24439782,205.497649693,344.005748693,2266,726.336913366,693.758693792,701.385450459
25.9455,0.663353739495,0.478739832446,25.9470854835,293.345124794,1.74834,2267,171.408,-26.2339,25.9544078326,8.38713860105,125.474,1.0,25.9654,14.3750334137,12.3929664073,296.073221949,2267,13.365884449,12.5005716635,729.541719891
25.96,2.80367638953,0.490024186791,25.9616834866,27.6524026275,1.98769,2268,171.431,-26.222,25.970041243,4.31385038898,125.453,1.0,25.9804,14.9312510229,8.58646632403,16.8401685485,2268,9.0710844572,6.34906706626,219.549039283
25.9606,455.329274296,0.494125493826,25.9614727394,186.504290105,1.99579,2269,171.454,-26.2424,25.9735848383,5.14764486555,125.51,0.999716,25.9882,2204.37245506,48.595190385,103.134649868,2269,199.562763462,13.8663506574,597.038720274
26.0243,60.9027287544,0.500857503346,26.0251011681,343.727020043,2.24091,2270,171.444,-26.3271,26.033481779,10.9162384084,125.488,0.999646,26.0467,975.701510184,231.550785954,297.276263848,2270,826.014190275,756.209895506,844.654037646
26.1286,667.981155362,0.474767309633,26.1311940609,316.022738003,1.94015,2271,171.498,-26.4325,26.142165395,12.4637090692,125.548,0.999778,26.155,3246.52941293,252.048115343,370.609222378,2271,1264.31697879,802.500790458,920.445399673
26.1415,715.977488741,0.477469012607,26.143419548,200.410743886,1.86205,2272,171.522,-26.4425,26.154456904,284.022344938,125.56,0.999636,26.1642,3074.27211941,250.202315042,638.103081358,2272,1725.3406954,874.960383346,888.396449352
26.1764,454.573106867,0.464050200587,26.1778925587,269.719172886,1.84755,2273,171.565,-26.4411,26.186688613,157.362790884,125.589,0.999579,26.1974,3238.01102938,249.980634408,430.407710682,2273,1056.28948853,742.47041616,821.638987253
26.1766,790.44470884,0.48144654556,26.1791209136,172.263225382,1.93318,2274,171.561,-26.4414,26.1869716571,5.75330706435,125.652,0.999665,26.2007,3012.19026145,247.809842594,204.072987027,2274,1498.83679756,738.520232647,479.42992096
26.1871,85.8589986547,0.495929923456,26.1879089776,177.339152791,2.18614,2275,171.62,-26.47,26.1977895238,43.5723152449,125.677,0.999623,26.2103,966.383010089,232.388650025,317.278162107,2275,742.513635296,590.434273561,663.600271154
26.2181,275.670804403,0.476194393453,26.2200767256,240.432745717,1.8685,2276,171.66,-26.5106,26.2302611622,12.2102641791,125.684,0.999449,26.2396,829.141513915,55.8457307289,209.62021359,2276,150.556355962,14.0860390467,665.570485207
26.1252,165.900112533,0.48923382612,26.1271408784,235.147963843,2.02078,2277,171.661,-26.3872,26.1363064621,9.32684154171,125.682,0.999699,26.1501,773.249283754,28.2144618116,222.324471679,2277,59.4232283743,12.802123602,668.487856054
26.2062,250.88164396,0.468562013392,26.2074357681,147.892182106,1.65172,2278,171.717,-26.4356,26.2180848453,10.3946928933,125.718,0.999597,26.2303,653.440070484,105.587759019,141.712925887,2278,254.975349765,13.8502136779,349.895289037
26.1549,730.115291983,0.468652919829,26.1570228763,219.812602181,1.54006,2279,171.747,-26.3948,26.170588559,12.7519581566,125.702,0.999767,26.1859,3001.60862215,250.364022563,239.34765176,2279,1598.07127824,794.251466727,708.190677896
26.1281,99.4124468295,0.480921447561,26.1285566052,214.00004473,1.74885,2280,171.779,-26.3936,26.1415681064,15.1722580297,125.817,0.999748,26.1533,1168.95650567,233.268754863,214.972802113,2280,741.654692106,632.037195843,595.889083022
26.162,575.460429035,0.493496054218,26.1630713491,164.87361483,1.89114,2281,171.868,-26.4237,26.1732057157,202.438351931,125.822,0.999543,26.1871,2780.73230603,245.792540938,511.9357094,2281,1183.63484118,762.811214673,703.626844641
26.1159,763.663827235,0.502018275389,26.1173801945,436.370040412,2.04031,2282,171.908,-26.4013,26.127486844,15.3372484031,125.842,0.999656,26.139,2763.98262153,241.740634044,492.168383347,2282,1436.37894935,597.03333905,1310.77156511
26.1102,808.536731519,0.489130905147,26.1129202336,231.473548478,1.92758,2283,171.99,-26.3998,26.1247518788,194.895740135,125.879,0.99973,26.137,2830.42040504,237.74768869,533.384671321,2283,2018.72598912,709.566012437,809.647824643
26.241,779.696810457,0.488160649666,26.240418035,224.307024995,1.93155,2284,172.056,-26.5274,26.2510723436,158.290330172,125.899,0.999736,26.2678,3281.55393332,258.664853434,528.631703013,2284,2183.50336077,1017.79593807,882.191188023
26.0811,628.56056472,0.519718755505,26.0819370134,383.921333193,2.28896,2285,172.126,-26.371,26.0952862127,12.2332788416,125.871,0.999453,26.1105,2808.74110329,241.958977774,374.92597678,2285,1727.18238355,849.143309715,1211.37567099
26.2452,840.817734436,0.481674279028,26.2475732959,243.82775241,1.75931,2286,172.2,-26.5301,26.2588374235,22.8119713792,125.916,0.99945,26.2697,2992.16320945,240.850531796,267.625273575,2286,1916.11176601,420.091859934,862.812495618
26.2096,772.351898852,0.510550823234,26.2116456591,210.922467668,2.16939,2287,172.28,-26.4853,26.2244877601,188.917632416,125.905,0.999748,26.2387,2896.65574179,185.198398121,492.704651221,2287,852.617423322,159.780215677,738.337917296
26.2167,275.872116087,0.486887609239,26.2173284912,174.466559693,1.70812,2288,172.337,-26.4624,26.2329588274,89.2644396199,125.921,0.999591,26.2487,2114.54945179,130.26551964,287.536207419,2288,264.643015472,191.81497417,652.973213148
26.1621,3.10355959312,0.50447421872,26.1636394753,80.5072072067,1.85046,2289,172.451,-26.3652,26.1761871005,36.0840768988,125.884,0.999477,26.1879,166.050007928,104.656981188,176.796083368,2289,159.610068482,152.262239682,395.593066572
26.1559,764.041125212,0.569195198514,26.1559487034,174.366445348,2.39951,2290,172.48,-26.3411,26.1675362117,140.573020231,125.957,0.999536,26.1825,2461.11326873,214.85621785,281.552719068,2290,1754.82249405,553.844545141,628.061329819
26.0648,775.624310509,0.547565509749,26.0659338514,239.878766793,2.18412,2291,172.509,-26.3268,26.0778656109,51.072113225,126.014,0.999597,26.0918,2728.05900387,228.056613881,346.36916228,2291,1509.20385348,367.347291713,781.4493368
26.1186,386.301092237,0.51281187209,26.120239813,241.120054548,1.88325,2292,172.548,-26.3671,26.1319494554,8.46755453665,126.039,0.999832,26.1441,1472.38042416,175.613653553,243.032634673,2292,534.553466175,194.87621627,683.580389854
26.0811,308.038390334,0.497677282549,26.081461561,223.998576269,1.88732,2293,172.616,-26.3565,26.092342524,7.31319753477,126.1,0.999746,26.1057,997.335485818,110.233793857,198.542410567,2293,282.08219201,42.0934605214,746.44731859
26.0706,322.811732464,0.489583743349,26.071882224,120.004001431,1.95379,2294,172.709,-26.3284,26.082350092,6.81186254682,126.096,0.999837,26.0992,898.374726363,157.482518302,158.387440404,2294,452.131423794,42.355985812,367.878009486
26.0715,376.845568813,0.514628644669,26.0719235629,254.139850439,2.25147,2295,172.772,-26.3123,26.0796817612,23.9853323116,126.114,0.999594,26.092,1806.7247306,217.498983354,252.304926385,2295,925.791725102,547.356966132,682.572030467
26.0682,151.126920032,0.50518475955,26.0700478209,215.835678075,2.1242,2296,172.806,-26.3355,26.0776486103,50.8318809155,126.122,0.999475,26.0869,1270.14627625,200.54964506,299.941138527,2296,611.965164896,454.449387209,618.299864378
26.0834,326.66235957,0.483098291941,26.0850639266,168.378750141,1.89318,2297,172.826,-26.3351,26.0925642543,42.627687478,126.111,0.999749,26.1042,1723.71952096,223.614210561,237.149331888,2297,787.099654424,42.1344024618,644.152660089
26.052,101.076836093,0.504680636289,26.0541486224,259.383496278,2.1307,2298,172.832,-26.2932,26.0639775375,7.76132686697,126.068,0.999759,26.0768,827.157603477,180.445418914,340.544617128,2298,412.29399531,346.66391464,667.868608215
26.0494,109.350769394,0.469921087486,26.0500033593,252.481440607,1.95164,2299,172.89,-26.3217,26.0607370855,54.4486308807,125.967,0.999595,26.072,714.145012606,187.380284321,327.459329207,2299,445.354552236,372.508182747,843.572508135
25.9768,3.67966377339,0.505244332801,25.9769962309,133.093076615,2.31759,2300,172.914,-26.2381,25.9859331151,21.459683403,125.939,0.999564,25.9971,191.041131817,115.059117332,206.276718347,2300,183.358121659,175.059915041,499.180293773
26.0068,137.179591388,0.450756153283,26.0070871137,160.320517666,1.54063,2301,172.982,-26.2696,26.0173497416,27.1498197178,125.988,0.999787,26.0293,899.828365894,189.648560157,216.398049713,2301,477.423426364,357.177105723,591.534201388
26.0385,1035.27487961,0.47869654928,26.0409468167,211.428503793,1.79933,2302,173.004,-26.3165,26.0510683006,67.2305255257,126.046,0.999726,26.0614,2915.79811415,153.23622767,299.396660847,2302,909.586943665,144.23610312,678.585463201
25.9887,594.785751373,0.490765087966,25.9894755865,323.217538997,2.15057,2303,173.023,-26.2532,25.9988913949,161.207739513,126.044,0.999708,26.012,2083.40832141,186.139143347,451.448592085,2303,765.39864246,160.101309907,1155.91487621
26.0314,766.478497384,0.486161895586,26.0353374632,126.623210554,2.01885,2304,173.047,-26.28,26.0443706063,22.9838980495,126.097,0.99961,26.0539,3131.86047668,231.947390503,206.236875464,2304,1372.59534192,376.289484527,419.142343686
25.985,68.0249284874,0.459573433667,25.9858191445,185.144758769,1.7517,2305,173.055,-26.2474,25.9981102472,65.0190144167,126.028,0.999585,26.0107,517.238839863,90.0260115907,306.464729587,2305,136.143314915,117.26402405,607.741191045
25.9602,24.3388290538,0.476969717036,25.9610951371,190.259442172,1.93293,2306,173.087,-26.1457,25.968940304,9.80068077717,126.018,0.999215,25.9837,386.285923801,142.952810356,192.588965648,2306,312.266920565,279.993394912,494.571869357
25.9118,17.8451158628,0.505469307436,25.9134043874,199.339907867,1.95553,2307,173.155,-26.047,25.9227733435,36.7827207504,126.065,0.999494,25.933,362.184827824,143.608335653,241.42209499,2307,299.072864724,274.032010953,694.034861499
25.8923,37.8663113017,0.507595546009,25.8915786801,182.957926035,1.85347,2308,173.215,-26.0713,25.9038718278,2.85623036369,126.173,0.999745,25.9181,456.89699536,186.579306363,281.22179389,2308,424.509328089,139.723012856,481.683065787
25.7022,74.1169012836,0.540733789202,25.7051100668,194.442646737,2.19109,2309,173.192,-25.9286,25.7160391835,31.7758129108,126.227,0.999743,25.7294,640.779318652,214.006498678,298.144608624,2309,571.994756264,406.507294952,604.749036214
25.7239,46.5232376522,0.509275270769,25.7241075857,134.332515559,1.97974,2310,173.226,-25.956,25.7334952211,59.7060331655,126.27,0.999684,25.7474,612.8382062,200.828714059,336.460993735,2310,482.241867561,422.400072749,493.687222007
25.7109,51.6525377862,0.508320690044,25.7126716885,182.549944126,1.86724,2311,173.246,-25.9404,25.7194988834,4.36118551016,126.261,0.999687,25.7319,639.73835049,198.42343246,323.330494181,2311,475.339967273,359.482823172,615.29289891
25.6123,52.7539560326,0.514724160854,25.6114987111,110.642923943,2.13941,2312,173.297,-25.8585,25.621562638,207.62417817,126.334,0.999812,25.6346,660.872805018,212.053681854,355.914381001,2312,520.348696983,447.437381522,518.995409728
25.5631,432.144625511,0.491061774744,25.5650980878,162.479174034,1.78566,2313,173.317,-25.8031,25.5770278114,15.7301325016,126.323,0.99974,25.5888,1722.63706205,167.652970852,249.747502275,2313,485.450179665,180.85776355,490.156899517
25.5617,350.538363514,0.515939725927,25.5633321591,160.327397636,2.16278,2314,173.358,-25.7787,25.5704448924,19.3757023568,126.333,0.999554,25.5831,2597.06556528,40.6948442417,215.279132162,2314,128.352723798,17.0908021455,587.072152571
25.5439,492.653196327,0.484886721343,25.5441098476,194.764581176,1.72639,2315,173.374,-25.7735,25.5534480602,7.23892504584,126.351,0.999606,25.5669,2777.794272,247.777394996,211.36924432,2315,1434.9860254,736.299993257,639.763078094
25.5348,435.869115406,0.475810179796,25.5352541528,326.850120176,1.77656,2316,173.454,-25.7518,25.5455742696,13.3401387992,126.37,0.999558,25.5579,2314.37781912,247.37012916,410.375677903,2316,1269.2861679,705.78282822,971.849027229
25.5469,682.923249125,0.483159030903,25.5491047659,417.505042186,1.70707,2317,173.46,-25.7857,25.5582878504,14.31044758,126.343,0.999674,25.5695,3037.9804988,249.373930194,361.883401009,2317,1538.10996516,820.705318394,1315.74438534
25.4597,291.988965857,0.480875446394,25.4593845634,213.034087927,1.82598,2318,173.513,-25.7059,25.4676722252,14.3237894608,126.391,0.999557,25.4822,1307.79871322,57.2815001284,151.006597325,2318,159.297741667,13.826488486,611.238039286
25.424,117.173556716,0.469537905627,25.424283438,179.997233585,1.57518,2319,173.527,-25.6584,25.4339317926,11.8849088503,126.386,0.999639,25.4467,966.017539438,195.70298284,146.328840248,2319,507.185990934,14.2626831814,582.480067523
25.4092,206.466460107,0.500719450644,25.4119392589,222.302763426,2.0618,2320,173.554,-25.6626,25.4219469326,5.46257459022,126.35,0.999536,25.433,1245.24306739,206.427509728,180.019054128,2320,628.42098163,452.322628413,755.53183757
25.4637,121.264118335,0.466941472136,25.4634243322,225.596066421,1.65956,2321,173.622,-25.7345,25.4727221919,19.2016325904,126.346,0.999702,25.4873,922.051418551,184.937223216,168.74821092,2321,527.055526495,345.505681852,761.856042071
25.4955,137.320533287,0.466886409636,25.4960245686,171.223982193,1.74614,2322,173.618,-25.7738,25.504317119,23.5110831375,126.357,0.999625,25.5168,573.162360324,157.336686567,197.393754002,2322,350.036896331,17.5763167655,519.408448979
25.4707,26.0395488112,0.455426777117,25.4724847053,139.899951466,1.59285,2323,173.623,-25.7395,25.4809200007,9.06026160197,126.346,0.99968,25.4916,125.942525352,70.4244559037,121.255661896,2323,95.1155214655,55.3543081293,511.915660731
25.3685,28.7471469781,0.532126666361,25.3694652846,45.4875294457,2.35897,2324,173.675,-25.5597,25.378154247,4.0848747888,126.341,0.999772,25.3902,263.547948905,71.7326733255,36.2165497639,2324,97.148847092,33.1943721767,227.563184385
25.4078,118.3408301,0.548179381876,25.4078903211,108.019732938,2.42175,2325,173.723,-25.5317,25.4200763062,4.99294833568,126.398,0.999763,25.432,744.381970093,95.7944836857,81.732001529,2325,158.698740512,94.4424588995,525.480295683
25.3623,133.990125307,0.549299152318,25.3626080109,201.367282359,2.34462,2326,173.759,-25.569,25.3761116376,47.7866510766,126.459,0.999654,25.3892,618.496992992,161.153617761,273.254048698,2326,368.809604726,195.6144904,633.506695823
25.3441,163.922525566,0.515451696529,25.3452801943,156.84155644,1.96747,2327,173.795,-25.5949,25.3554176984,196.650902328,126.458,0.99977,25.3649,626.566617095,132.390997787,371.202472017,2327,272.611267205,105.529519953,584.221797313
25.2261,87.7688990198,0.537569553566,25.2267710536,192.663864761,2.01027,2328,173.889,-25.4349,25.2379723662,53.1000126209,126.477,0.999733,25.2514,448.552677933,140.116278392,268.286380931,2328,267.593740519,106.71187886,612.829434263
25.1128,47.755850188,0.533536765367,25.114490913,117.091974727,1.94821,2329,173.903,-25.3174,25.1275176977,103.974101339,126.513,0.999551,25.1391,500.812275001,134.30904517,248.629708636,2329,235.736411939,199.108996645,465.365622905
25.1474,128.172961315,0.533397421555,25.1475583188,137.946764384,2.14089,2330,173.964,-25.3945,25.158550633,10.5326742022,126.531,0.999683,25.1728,746.688187452,146.169034149,203.618916509,2330,298.336680083,167.264497074,586.880349703
25.1846,112.932115568,0.524294706745,25.1881201122,144.783124891,2.14774,2331,174.0,-25.4498,25.1953393951,9.48706904041,126.546,0.999665,25.2029,503.077901221,136.152094415,223.380102458,2331,263.041805988,169.103781928,440.437241556
25.1998,48.2474947488,0.482150057065,25.2015317581,171.527006652,1.71622,2332,174.095,-25.4668,25.2094685583,7.34136258321,126.556,0.999752,25.2216,529.636920443,12.2871978449,171.786405742,2332,16.4488343334,7.74344137322,464.326147615
25.2162,56.7493535388,0.492184865002,25.2162482734,144.587185097,1.86695,2333,174.129,-25.469,25.226570113,5.60412008545,126.569,0.9996,25.2367,646.021014737,131.734718808,85.5022635325,2333,229.924299952,194.889369157,616.421835025
