Iteration,AverageAbsY,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,StdReturn,MinReturn,AverageDiscountedReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageAbsQ,MinEsReturn,StdEsReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageReturn,MaxReturn
1170,658.213254138,17.8016988309,2721.95,212.763759489,658.065723353,1.98583090023,966.444778136,99.5249055495,1170,115.845,0.190497,35.3059175358,658.989,6.51267649746,42.0429151127,287.696,-682.377,658.034,970.444148284,973.205350131
1171,660.364300055,17.7757271511,2571.53,138.401506724,660.230165157,1.14684112254,996.283982316,102.53293747,1171,115.906,0.0980744,32.4996708766,661.149,6.58164588813,29.9344544417,287.924,-684.649,660.235,997.61460315,1000.19319402
1172,663.352445671,17.6889942591,2628.31,144.872986118,663.244605122,16.4870634255,975.427016902,105.309794879,1172,115.89,0.198352,29.8718176903,664.123,5.9175849091,31.5426910646,288.204,-687.596,663.239,987.799215173,1020.73945732
1173,666.219970951,18.3118446442,2648.0,371.309231638,666.085363517,2.26678392598,988.16505747,102.171135035,1173,115.894,0.159688,40.1179511476,666.993,6.30620599505,63.1621587904,288.529,-690.973,665.997,990.528265073,996.451202631
1174,668.102888325,17.5025091239,2443.24,214.794023989,667.985948267,7.0642794897,994.921198367,104.655033661,1174,115.971,0.148407,40.0835387453,668.878,6.73917181522,48.6816311795,288.855,-692.47,667.942,1001.32844898,1021.84149064
1175,669.814941243,18.3523538563,2888.5,180.451911202,669.654878283,4.43415212693,977.668633056,102.081840561,1175,115.989,0.239272,42.5104200891,670.691,7.06333836299,42.3384954896,289.082,-694.054,669.636,983.322154342,989.707970212
1176,672.005033448,17.7857788446,2616.55,114.380153151,671.884028094,3.52797677749,977.798072728,102.961567771,1176,115.993,0.430051,35.4343749564,672.758,5.4646184906,30.0994043964,289.35,-695.911,671.841,981.256789177,987.860756384
1177,674.002763127,18.0644203925,2701.58,164.170814965,673.826334298,0.725460209313,1020.4231287,111.803380373,1177,116.106,0.297243,40.9971556226,674.759,5.53038639944,41.4668000047,289.653,-698.48,673.818,1021.71260628,1022.7680322
1178,676.237883842,17.8858822686,2734.72,204.474270276,676.089582537,1.15396549595,1018.32363644,114.239225476,1178,116.102,0.335245,42.8418425455,677.026,5.79452432986,49.3338892732,289.954,-700.458,676.045,1019.65728922,1021.91537357
1179,679.169116819,18.1005146995,2700.73,155.701893759,678.923349775,1.00765978526,1017.31587994,114.611267759,1179,116.153,0.336352,36.5150740391,680.019,6.74936681039,33.8830321839,290.26,-703.489,678.894,1018.75759321,1020.58516872
1180,679.716723912,18.3096274013,2754.57,116.985171851,679.491857905,0.974902801498,1018.15394448,114.526093159,1180,116.177,0.320547,39.7468937046,680.484,6.81166286491,32.8732128318,290.502,-704.343,679.456,1019.90919778,1021.5122475
1181,685.19919887,18.2246497994,2808.1,141.804110514,684.956571082,3.08135541792,977.524395723,101.676885627,1181,116.242,0.204274,37.5207534308,686.047,5.28221906063,37.9869893343,290.768,-710.229,684.939,981.496938912,986.514932367
1182,687.003245406,18.2382420956,2693.58,141.738701305,686.733224125,11.7622034145,994.015671718,112.489324613,1182,116.23,0.177728,38.60910293,687.77,5.85215225176,36.2927898875,291.012,-711.701,686.711,1008.87527167,1019.02098594
1183,688.5485106,18.2507227437,2832.61,105.690898275,688.245676814,0.58072806981,988.910423856,105.633546701,1183,116.264,0.504412,34.3894751249,689.354,4.40368476706,26.0882688438,291.302,-713.015,688.243,989.488041355,990.671457831
1184,691.762265622,18.2765809385,2837.37,136.192230577,691.478930261,1.94729527026,982.245939935,102.32040268,1184,116.321,0.139032,32.338930305,692.51,7.82443708016,28.5085427482,291.569,-716.448,691.429,985.812718507,988.467755281
1185,693.435560522,18.4310704937,2800.34,118.317806905,693.121406878,0.543191688748,1017.84049483,114.228455585,1185,116.323,0.385495,26.2687785218,694.214,4.65832615807,28.1715516657,291.898,-718.158,693.11,1018.76624144,1019.67147931
1186,695.957993646,18.3582921824,2822.09,125.995573813,695.749544315,2.58271413475,957.641703382,106.49760983,1186,116.362,0.178594,37.022497102,696.726,5.64036938916,32.7401206257,292.198,-720.787,695.684,960.474442574,965.017425267
1187,696.80806203,18.5800883751,2964.21,111.638374466,696.580571754,1.09225943621,1017.80160966,114.217504234,1187,116.428,0.314804,37.5080373729,697.748,6.50936389793,27.0948316411,292.451,-721.4,696.567,1019.05451821,1021.03940026
1188,699.843879305,18.604099074,2851.61,153.637060707,699.631694866,2.32904877499,901.175789549,98.9908978388,1188,116.453,0.231361,30.4288036435,700.722,6.93874683239,32.288415377,292.756,-724.625,699.57,905.354668248,909.200189875
1189,700.178995711,18.4994651151,2862.56,170.786540025,699.936102095,0.480468811374,1018.10286501,113.736376167,1189,116.461,0.262883,33.0618014514,701.003,5.63061845643,38.9106525428,293.004,-724.929,699.903,1019.02253367,1019.92891923
1190,703.174372616,18.9792403326,2999.98,116.067080626,702.953584753,0.979032142286,992.958465421,103.873518296,1190,116.461,0.173078,34.7898946312,704.105,2.97388849265,31.3508979194,293.317,-728.823,702.943,994.373662107,995.713912529
1191,704.417684923,18.6639636824,2887.79,138.26842,704.205914435,0.61769069674,1016.77229582,113.940179151,1191,116.51,0.235336,33.9023180398,705.205,6.81832345258,32.0171409516,293.62,-729.974,704.086,1017.90209973,1018.8502808
1192,707.047225387,19.0576577673,3039.82,347.309940447,706.860749518,2.56066437537,941.162863186,100.026737214,1192,116.544,0.242679,40.5150595328,707.982,3.61108785716,60.7070449701,293.908,-732.352,706.913,945.027352999,948.470940605
1193,709.867167917,19.2439228652,3061.08,160.570588975,709.673660491,7.86252463259,948.610894468,107.134142941,1193,116.611,0.272316,28.0030799099,710.769,5.72986472153,30.3454225032,294.236,-736.006,709.671,961.235277201,976.712148095
1194,710.241713236,19.4550036441,3145.64,119.302595112,710.055913199,0.823183579424,992.652960404,103.659032754,1194,116.624,0.148091,31.2371930256,711.182,5.43914288638,29.7778017721,294.564,-737.122,710.002,994.560367712,995.852883501
1195,712.00620503,19.4784886688,3280.99,118.807526831,711.805277896,0.813144186651,1017.23137415,114.218085182,1195,116.659,0.320934,30.575236617,712.902,6.78179793825,30.8426054729,294.849,-737.231,711.75,1018.29974381,1019.28031687
1196,713.686877617,18.942727391,2949.04,165.490500441,713.440862873,0.838575809877,1016.19617114,114.13020778,1196,116.704,0.324949,29.1823214473,714.626,2.92942857225,35.1045307908,295.159,-739.838,713.427,1017.3805634,1019.02749243
1197,716.049376831,19.224633524,3160.01,196.533572423,715.842904014,366.376624613,33.3480532387,99.3751141956,1197,116.702,0.285186,30.6767207072,716.924,5.71193632487,36.6362180028,295.478,-741.975,715.777,853.281386193,1018.41562111
1198,720.087233254,19.2366983176,3081.96,149.054642728,719.926863008,9.53639657597,996.518459451,112.425236343,1198,116.708,0.276359,39.7783318935,721.003,6.45596746943,37.9551204428,295.792,-746.758,719.926,1011.31742041,1018.45306965
1199,722.760660811,18.8906213108,3098.9,137.23441473,722.586384083,5.39246285479,942.982777017,107.682191052,1199,116.737,0.348215,36.4845734924,723.665,3.78288422998,32.3906757449,296.061,-748.909,722.623,951.793498644,965.24906406
1200,723.121344752,19.411125306,3217.62,144.053900798,722.944099964,0.711741495239,1016.62840963,113.735219386,1200,116.757,0.271791,34.256733194,723.978,6.51976523496,33.5200281129,296.322,-749.275,722.887,1017.90280159,1018.8899873
1201,725.793523107,19.6826614908,3235.96,174.902424415,725.643455043,0.70583706492,997.718154566,110.835378505,1201,116.776,0.498471,41.2850471888,726.645,5.61011925122,39.8316006008,296.641,-752.521,725.62,998.719306739,999.786227906
1202,727.939130335,19.8709033786,3260.58,104.04345996,727.800284494,0.8187149004,1017.7537678,114.407710931,1202,116.801,0.294923,32.1243040831,728.903,2.1095835211,30.0893869743,296.92,-755.053,727.82,1019.13442765,1020.56492462
1203,730.93905365,19.8349040874,3312.19,220.422391012,730.763325107,1.0880344379,1010.14368218,108.44584217,1203,116.826,0.294816,41.9524048578,731.787,6.08295176381,48.2641224126,297.166,-757.384,730.731,1011.96802693,1013.85447269
1204,731.59493581,19.4893504282,3251.13,157.224625239,731.422877501,0.679257536194,994.842639198,103.602273186,1204,116.863,0.64323,31.8325138965,732.532,5.45907636134,37.7783929543,297.448,-758.39,731.321,996.009326665,997.063166047
1205,735.916471632,20.0112789668,3326.55,290.038624449,735.699424464,0.820614026635,1017.84647284,114.445403606,1205,116.902,0.31524,41.3384718101,736.807,6.30834487657,54.2894884546,297.783,-762.961,735.689,1018.77964632,1020.08820475
1206,737.942213655,20.3256788718,3387.6,121.005314843,737.689372357,2.95995145916,965.700535358,101.40721367,1206,116.957,0.268265,31.0279341277,738.861,5.551960488,30.703114271,298.055,-765.273,737.652,968.329893338,976.233317038
1207,738.817398581,19.266435999,3005.26,101.612701238,738.633784891,4.24561511077,961.07347884,102.770816681,1207,116.948,0.2236,30.5194436814,739.721,6.31043086995,28.0462809557,298.396,-765.375,738.59,966.939720862,972.866950609
1208,740.404174675,20.4582631982,3506.73,108.156693733,740.219708303,0.737686356951,1018.24341152,113.835996949,1208,116.992,0.164964,24.2526116649,741.37,5.05362134196,21.0735342061,298.743,-767.88,740.266,1019.50718822,1020.42128618
1209,744.1860937,19.7553886195,3208.85,208.391330492,744.035574386,10.2429083751,992.583234413,110.063079961,1209,117.011,0.340181,48.8237160912,744.976,6.60717905229,49.3015929412,299.057,-771.301,743.978,999.151429104,1019.67922937
1210,744.772128869,19.6122666685,3048.29,145.795542773,744.536161131,0.428098104964,1017.72597145,113.635223921,1210,117.036,0.227995,35.9187434064,745.768,5.56162733226,36.1183423783,299.338,-771.7,744.496,1018.5340861,1019.08244344
1211,746.06574042,19.6521538845,3158.79,112.984542855,745.901656761,2.61726024934,1012.04211726,112.033213355,1211,117.059,0.194173,22.4484656932,746.907,5.46380275976,22.1173065225,299.601,-773.0,745.848,1019.62451965,1021.9266909
1212,749.936266431,20.8841808889,3525.93,191.46710012,749.77889911,0.684285727188,1017.35498215,113.894268218,1212,117.084,0.158705,27.1134306561,750.903,5.23160866236,32.1599810067,299.899,-777.656,749.776,1018.32408282,1019.47888305
1213,750.674521336,20.3170008585,3306.06,106.277335527,750.492102374,4.44506159126,975.607577202,110.971881601,1213,117.122,0.257855,23.4698398558,751.642,5.8448470125,23.5110763681,300.156,-778.393,750.429,980.966296933,987.30949052
1214,753.530696377,20.1693237526,3198.31,161.907512622,753.344024234,0.842472595109,1016.84515774,113.49011836,1214,117.174,0.218371,34.5711532279,754.438,5.93816437944,36.463763016,300.452,-780.687,753.297,1018.92356288,1020.081397
1215,755.096741559,20.6668490095,3514.63,208.496967571,754.937179246,8.87725291248,994.804770955,109.948832304,1215,117.239,0.298274,39.8208525851,756.105,5.72603442825,48.2021783062,300.704,-783.273,754.897,1000.03060888,1017.95680806
1216,757.608099619,20.0738268122,3272.34,184.605385269,757.485828508,0.903822452472,1017.64807325,113.141598385,1216,117.281,0.239513,34.7232920903,758.648,2.8970502219,41.1383380893,300.999,-785.668,757.5,1019.19347319,1020.71552026
1217,758.893778419,20.4242408606,3496.06,123.860040776,758.712953875,1.46492114962,1019.45867913,112.871807614,1217,117.306,0.158346,29.0980223908,759.817,5.60820187971,29.4291172903,301.328,-787.047,758.634,1021.39594288,1023.71013745
1218,760.553831404,20.8860792999,3553.71,148.421032857,760.402887853,0.738111348226,1018.08534125,113.922072279,1218,117.323,0.179614,29.4199277289,761.51,4.44812010347,31.4796677892,301.629,-788.79,760.368,1018.78705913,1020.07519541
1219,763.285992923,20.6312381304,3485.92,75.8333499374,763.056291652,2.33001131445,961.096634886,100.849743396,1219,117.324,0.251597,33.0262491986,764.304,5.1506499101,22.737040342,301.893,-791.052,763.05,964.105720037,968.002504594
1220,765.728818586,20.3303148145,3258.7,124.760418739,765.544527517,2.98130948412,964.03575624,100.440816009,1220,117.372,0.382034,35.2520192073,766.762,3.58131956972,32.5153164783,302.153,-793.672,765.577,968.02607231,972.595610895
1221,767.570781667,20.2469053425,3393.39,148.349775674,767.376776555,0.603990902818,1018.52851414,112.231157584,1221,117.388,0.170098,30.7163093156,768.499,5.65172185624,37.9030687603,302.413,-795.251,767.343,1019.6365549,1020.66062241
1222,771.491570914,20.5369048598,3463.84,136.647786826,771.286987711,0.485901326056,1017.98466372,113.304861417,1222,117.426,0.17083,39.4964821876,772.388,5.53373754842,32.9356578142,302.693,-799.191,771.267,1018.66587236,1019.45411134
1223,769.01759212,21.7201191681,3893.13,158.891340967,768.84566236,0.769561555305,1017.37146775,113.90116212,1223,117.47,0.149906,48.2855604915,770.019,5.85189701455,41.8438361673,302.999,-797.854,768.793,1018.44349978,1020.0822614
1224,772.303407672,20.4213043754,3517.72,113.68267421,772.045636873,28.4138425574,954.412918271,110.578441942,1224,117.501,0.170384,26.4764578044,773.102,4.60465284416,26.7687306506,303.307,-800.615,771.999,1000.3802721,1019.30342055
1225,773.135001149,21.4225247665,3689.72,136.579759284,772.946962176,8.89300044582,988.218849328,112.911953862,1225,117.529,0.309689,28.6223041383,774.09,5.36877451826,29.0145821582,303.615,-801.795,772.924,1014.84877969,1018.51895309
1226,773.874806057,21.4681942315,3745.53,163.782766045,773.670277764,0.70309041993,984.652279472,107.46237913,1226,117.61,0.65349,39.2034202817,774.846,5.97374777271,36.9307416337,303.944,-803.113,773.651,986.572970164,987.283381662
1227,776.756698995,20.6697875825,3402.29,140.623533985,776.50607412,0.682888394731,1017.61200135,113.306668781,1227,117.626,0.226765,35.6435002223,777.721,5.64181259258,35.0034032356,304.25,-805.465,776.49,1018.77941844,1019.79728334
1228,779.735962887,21.0114982588,3557.07,243.097846651,779.470863418,0.878924002121,992.946586387,103.051034493,1228,117.68,0.457459,41.3148665725,780.614,5.18814590306,49.5875316333,304.588,-808.193,779.419,994.086798658,995.72049285
1229,781.602943342,20.7005032849,3644.5,168.408423516,781.36090524,10.8377242176,985.020691134,111.562209907,1229,117.703,0.247311,28.3258295531,782.593,6.30174325809,30.777609144,304.889,-810.022,781.328,1017.51423252,1021.72136769
1230,780.082394625,20.7010637247,3493.99,323.769642054,779.908210756,0.236146675502,988.620652159,108.893436895,1230,117.742,0.563828,51.9507964358,781.054,6.73675742974,65.7939718763,305.226,-809.13,779.851,988.969052434,989.329672468
1231,781.726618973,21.4532855893,3717.49,102.439818923,781.497250444,0.679741587366,1017.20257382,114.008441883,1231,117.779,0.217006,35.8640744822,782.723,7.09304745735,29.0865027804,305.482,-810.49,781.463,1018.45891194,1019.55906119
1232,784.33528007,21.6355106686,3828.67,103.614076393,784.008687621,0.849934337466,1016.52846641,113.733887938,1232,117.792,0.200899,39.6827804048,785.347,6.71248263596,31.6097360895,305.742,-813.397,784.011,1017.90175183,1019.49075936
1233,786.227868368,20.6425974172,3495.62,176.742912671,785.954895722,0.40233919474,1016.50529367,113.391637348,1233,117.8,0.187673,51.462623857,787.111,6.46647465801,48.1370846962,306.051,-815.294,785.88,1017.41016918,1017.99239276
1234,787.362918598,21.2868315541,3690.11,174.915242199,787.095919023,0.717810486338,1016.5667786,113.369609695,1234,117.838,0.178688,35.475861986,788.464,6.1184792384,37.5214657132,306.326,-816.225,787.112,1017.53789206,1018.56841132
1235,787.555740076,21.1433270607,3650.45,307.011657431,787.259646974,0.629237865377,1021.02218585,114.736250378,1235,117.881,0.23131,33.6624097209,788.505,6.15126418173,56.0665866232,306.7,-816.965,787.212,1022.10670134,1023.2523163
1236,789.586422915,21.4512565908,3713.9,206.524679954,789.368542681,0.568384590352,1020.71994831,114.349206654,1236,117.928,0.158964,32.0044146157,790.498,5.73886178811,37.4447606738,306.998,-818.952,789.244,1021.44133749,1022.57968613
1237,792.49615967,21.1885596521,3606.78,111.145853718,792.324780708,0.739891988878,1021.31547703,113.528332676,1237,117.974,0.147006,43.6957930128,793.677,7.45209744384,30.3740393035,307.295,-822.082,792.396,1022.71369812,1024.09971374
1238,793.887466264,21.4587047436,3824.64,97.1135764607,793.646381549,0.738120143559,1019.56576637,113.487649081,1238,117.993,0.140803,25.9221993504,794.878,6.5975824218,22.3633352577,307.618,-823.284,793.558,1020.8977197,1021.81932792
1239,793.96922744,21.4730020574,3756.25,114.231711949,793.812020519,0.564357089266,1020.03023912,112.999039049,1239,118.007,0.181286,30.3480020367,794.95,5.61659136078,27.0629357469,307.917,-823.815,793.823,1021.09349915,1022.00536372
1240,798.129612807,20.696152668,3500.31,106.385029393,797.923395922,6.59322330991,999.957123968,105.496377834,1240,118.034,0.405985,31.562902842,799.113,2.967219699,28.7054432411,308.204,-827.841,797.854,1002.77262121,1022.53064139
1241,799.172879614,21.4170963135,3737.91,110.278728414,798.870672595,0.536745545804,1019.67687712,112.954089426,1241,118.065,0.173928,33.9896511738,800.185,6.66206052996,30.0565768801,308.505,-828.223,798.851,1020.38106451,1021.38875587
1242,798.600886379,21.381707118,3804.85,163.61912041,798.410888526,0.987313594942,1018.25742104,113.067689354,1242,118.112,0.227486,32.9688639834,799.674,6.44632938316,30.5870571705,308.83,-828.496,798.413,1019.23757761,1021.19715426
