Epoch,AverageEsReturn,AverageReturn,MinReturn,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,AverageAbsY,Iteration,AverageAbsQ,StdEsReturn,AverageQ,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn
2628,392.530349234,1152.97022909,788.754942551,244.553,162.036,4.61708050706,0.998969,264.381433724,2628,264.539,312.032544555,264.254,341.237,247.887743029,5.29893187753,3107.32739326,264.258039332,-268.1,949.35335484,529.167119187
2629,288.632771395,1811.92551814,682.566339435,243.115,162.066,3.9811322644,0.998837,264.668003808,2629,264.852,252.786666953,264.569,341.25,245.151556935,5.24882747238,2933.5762369,264.566530247,-267.959,684.032932654,900.576456192
2630,328.920892174,1519.06244813,763.208656786,260.501,162.127,12.5760965324,0.99904,264.62704896,2630,264.749,465.40969656,264.471,341.272,244.550892313,5.50471238389,2759.74964987,264.484206636,-267.95,1482.86099935,663.401878372
2631,486.011100714,1426.03882694,832.205922377,231.148,162.215,203.164478357,0.999297,264.472330075,2631,264.647,239.740003782,264.366,341.291,226.106580427,5.27130761979,2497.59901952,264.355333961,-267.948,925.713284199,471.990445367
2632,425.407606429,1343.94281369,708.22817096,221.874,162.234,34.9422937111,0.998933,264.885591741,2632,265.033,196.904766094,264.786,341.33,237.962447744,5.07018097654,2732.03810013,264.793109883,-268.53,562.911329492,620.576413569
2633,450.351817393,1026.03488173,634.768585684,231.199,162.242,286.744879772,0.99927,264.697000039,2633,264.841,194.713305089,264.614,341.253,233.730079979,5.05232999188,2865.89150683,264.619871759,-268.232,883.166133717,478.685806518
2634,609.782014765,894.788352201,440.391723677,218.486,162.247,93.3999201978,0.998698,264.613636633,2634,264.765,377.101635354,264.504,341.267,233.658420748,4.95935384289,1860.08968685,264.507908985,-268.206,1247.84757266,285.515771864
2635,405.781012022,1151.24094407,418.97413767,217.999,162.282,4.58819217059,0.999033,264.672653467,2635,264.863,258.24562577,264.567,341.307,214.068149915,4.86067831812,2857.07336698,264.561130215,-268.244,771.982671435,824.810487044
2636,266.356726082,395.776731122,313.452631842,201.147,162.281,5.42349208255,0.998762,264.920764214,2636,265.079,234.316958406,264.82,341.332,177.368372005,4.71294390662,898.111413035,264.821313723,-268.5,596.377095828,103.470142907
2637,460.799900736,463.254439168,300.954859146,215.877,162.312,216.837308556,0.999073,264.921765342,2637,265.077,126.519153907,264.824,341.335,191.471165744,4.78748394122,1784.08548043,264.835060464,-268.447,639.370607597,196.41608387
2638,287.38289543,338.738566685,281.81515175,195.143,162.289,9.59609476348,0.998835,265.503022587,2638,265.655,273.706844292,265.419,341.356,167.740599615,4.54343521226,709.026521033,265.413151191,-268.854,871.755462418,66.1986685457
2639,208.894922309,449.551420489,298.957209277,204.228,162.274,21.3990765976,0.999174,265.30448531,2639,265.46,124.639299279,265.206,341.368,189.459603723,4.70673661828,1025.14213448,265.205162904,-268.57,444.348167048,151.93504824
2640,259.754387025,535.266210097,318.839248544,225.898,162.322,11.1020308542,0.99924,264.838732519,2640,265.013,213.728679321,264.741,341.447,194.233178933,4.87145767414,1842.09556466,264.754637184,-268.39,734.9859834,302.869539972
2641,210.027833057,1092.49544717,145.162217004,215.037,162.301,7.33554932062,0.999151,264.079417953,2641,264.243,209.622107301,264.005,341.459,215.831716947,4.83242314475,2553.87598989,263.997896372,-267.562,847.095423924,596.021201553
2642,203.791147033,284.175611833,262.188379461,227.349,162.301,11.1237254224,0.999,265.462978893,2642,265.584,160.171296299,265.368,341.499,152.426509377,4.96158014729,321.052883582,265.38802026,-268.932,526.442957089,14.7560834743
2643,289.875108092,1048.76906193,305.984130808,218.336,162.326,12.8678220651,0.998864,265.500077667,2643,265.646,254.135958329,265.407,341.513,210.312854031,4.86643925033,2992.79792753,265.409253088,-268.988,752.391423738,715.798476008
2644,315.187852801,1146.27124687,695.759462202,216.591,162.414,12.9921546076,0.998958,265.200716898,2644,265.328,166.094675391,265.113,341.53,243.132652215,4.86019392072,2559.0331906,265.117373491,-268.991,644.117823915,433.591838894
2645,297.369542056,2334.5091814,695.295528009,232.322,162.483,31.1152321315,0.999037,265.519158824,2645,265.671,121.746368843,265.458,341.536,238.200320961,4.96818289664,3169.17466341,265.464813809,-269.191,429.256798972,973.146466169
2646,327.122229388,2213.11781782,972.458233947,223.304,162.513,31.905709909,0.999255,265.769202741,2646,265.903,273.049522024,265.699,341.535,240.626344141,4.81181719551,3307.44731951,265.706568055,-269.436,855.54642718,921.669520044
2647,512.847784497,1785.29818756,132.820914091,198.655,162.511,116.0601817,0.999193,265.963280024,2647,266.103,348.298558902,265.897,341.483,197.68852548,4.68850028486,3260.24233472,265.904737049,-269.637,1165.4134711,1329.83817432
2648,420.61673183,2646.07775729,1026.95734188,216.033,162.576,89.1515949641,0.999233,266.33881663,2648,266.499,236.240145839,266.285,341.53,231.997610063,4.82847144346,3173.02905447,266.286689474,-270.084,795.412247888,743.200388007
2649,424.305765062,2494.89828534,934.164809394,207.606,162.594,208.806213361,0.999291,266.423957662,2649,266.581,288.507750537,266.36,341.543,225.533563766,4.66723294585,3064.21139872,266.36618093,-269.903,1028.33303656,773.519211617
2650,366.410100927,1998.18689908,305.332533109,222.48,162.599,169.398315878,0.999017,265.914470881,2650,266.062,163.652198924,265.859,341.556,233.2477874,4.75268488083,3287.20552315,265.863085071,-269.255,672.291695327,1147.81059647
2651,493.593373779,887.073486404,149.143554251,205.706,162.65,76.6091994312,0.999276,266.093447921,2651,266.236,387.478405549,266.037,341.592,169.541834459,4.63986560426,3261.26151887,266.040082177,-269.181,1224.76491821,951.708526337
2652,207.680336498,187.053414429,135.231463701,218.573,162.616,5.06845852479,0.998952,265.368476303,2652,265.503,119.566301982,265.305,341.581,106.550535592,4.79634107484,2620.06188337,265.312246065,-268.536,434.886559159,245.129892899
2653,278.27612062,1803.69063894,642.543025578,201.103,162.626,4.16237167744,0.998904,265.472061936,2653,265.647,304.066683556,265.399,341.603,222.781330331,4.74053257603,2754.19139278,265.402698578,-268.836,896.358126125,771.378879139
2654,216.169785237,375.397685508,279.233931508,204.508,162.615,63.8055546522,0.999534,264.823909161,2654,264.98,124.314499419,264.774,341.665,161.69113401,4.68738726277,1629.80379055,264.759837151,-268.295,389.273065411,248.984074589
2655,327.64081064,350.446518284,110.099376535,200.467,162.599,6.23011925371,0.99931,265.337557429,2655,265.435,340.761230106,265.234,341.639,163.405583231,4.66038155885,706.012057537,265.260693056,-268.798,1007.03147741,83.8189372706
2656,187.82371955,340.543841957,250.730042349,234.933,162.498,12.5019363068,0.999118,265.174034274,2656,265.32,172.237955859,265.095,341.626,157.972971237,4.95715016949,1036.2537603,265.086907402,-268.081,615.38428561,129.239652823
2657,182.855581179,363.209869708,276.777155442,251.535,162.517,5.27862415729,0.999212,265.133525541,2657,265.272,118.330629766,265.007,341.688,160.704256678,5.25718691699,1791.76334058,265.004769004,-267.797,341.030863465,224.449439456
2658,503.263206408,842.981484366,363.681729162,294.735,162.58,176.172479766,0.999325,264.427665958,2658,264.532,185.820325091,264.185,341.706,202.275642706,5.79051464431,2504.00639111,264.191299451,-267.247,716.744683451,581.268222171
2659,200.621645183,1628.62773397,313.109474252,246.662,162.652,8.23322022123,0.998798,264.549048063,2659,264.683,160.033542158,264.349,341.7,202.392342371,5.41858806404,2293.47154662,264.339471153,-268.07,526.878725685,678.301058848
2660,397.506707758,1858.15091888,339.605001132,216.511,162.692,28.6526187925,0.998784,265.35578656,2660,265.481,217.813995722,265.234,341.752,212.516983761,4.91530137617,2496.62719297,265.246413892,-268.754,642.456106818,652.85027957
2661,390.898660368,767.188107092,347.595071725,199.573,162.698,10.7261823386,0.998568,264.986090689,2661,265.138,333.622701162,264.923,341.729,203.818212262,4.81487734688,1869.01288878,264.911891852,-268.457,1027.52069058,384.018070273
2662,662.095541744,506.67226584,339.098613567,223.137,162.668,158.453103478,0.999085,264.687607693,2662,264.842,557.515300991,264.59,341.725,191.39758054,5.01539020762,1557.8070382,264.598158905,-268.171,1514.96606074,239.29975962
2663,376.95104734,1065.87516295,383.433493117,196.32,162.739,257.705150598,0.99887,265.077232824,2663,265.233,70.4638585236,264.992,341.75,218.225952892,4.69242049642,2276.59702424,264.983214418,-268.55,510.59086099,516.232349034
2664,361.564499361,913.54148451,383.758825259,205.139,162.75,22.3234082169,0.999107,265.391176218,2664,265.525,290.770973112,265.304,341.782,204.065512106,4.78677197672,2743.87088031,265.307635152,-268.769,932.36808392,641.069643097
2665,460.243314506,664.139714164,388.375822962,208.104,162.823,107.627767185,0.999026,265.066416675,2665,265.202,317.229844529,264.939,341.773,204.506770505,4.75252601462,2064.25186744,264.951359476,-268.379,1056.33436048,323.189759218
2666,275.888154666,661.917435436,412.503639712,204.544,162.843,13.5579250661,0.998899,265.093169075,2666,265.215,207.525823054,264.98,341.804,205.820754785,4.74553034612,3242.51466153,264.992881185,-268.415,669.465545965,456.698277041
2667,568.359913721,2878.12845343,2686.8576888,187.289,162.884,248.86369747,0.99891,265.036839288,2667,265.205,275.021524111,264.95,341.826,240.407521541,4.55182655814,3013.87439474,264.946204547,-268.433,910.629855115,81.9437697358
2668,367.206684597,2054.08494385,669.381131785,204.65,162.893,114.116940861,0.998868,265.98430383,2668,266.133,270.74598099,265.91,341.841,238.711098963,4.75569618398,2949.28471335,265.902659123,-269.588,856.630409861,959.834014775
2669,342.671921001,1615.34247912,718.416019128,210.775,162.976,61.8581841423,0.998761,266.276181458,2669,266.412,278.395716778,266.166,341.824,221.797824325,4.67680123182,2505.34595611,266.175398309,-269.752,941.959014527,624.529958201
2670,417.530116366,1235.94653517,168.455449728,197.094,163.063,69.9366542425,0.998903,265.774716223,2670,265.901,324.200881838,265.69,341.878,200.232425828,4.55466309556,2442.32166854,265.7017631,-269.227,907.516189805,589.68229017
2671,565.203684238,1253.88823908,852.19575232,191.119,163.091,214.325885819,0.999263,266.235208176,2671,266.378,409.2180986,266.141,341.909,213.445567945,4.53308760064,2563.14756354,266.154002497,-269.424,1228.43629301,480.306730892
2672,421.154922936,1458.64807487,865.606434706,218.346,163.129,19.233177228,0.998952,265.776171527,2672,265.934,255.330588745,265.702,341.929,208.205006941,4.72692477978,2490.21441424,265.687896102,-269.027,818.741838408,508.156405657
2673,505.727243378,1743.98747714,823.45077205,214.314,163.15,6.25351149096,0.998918,265.653563625,2673,265.794,328.931884912,265.547,341.918,218.01644624,4.68953091383,2494.26937602,265.552749224,-268.937,939.391021567,575.060497516
2674,989.764157487,2155.00415251,845.456745865,213.805,163.201,568.753815008,0.998964,265.259648587,2674,265.401,350.68165739,265.164,341.974,229.078620873,4.6817671068,2671.59078726,265.163895159,-268.755,1427.26967209,604.306124692
2675,878.973373602,2268.33400524,733.993435343,205.477,163.178,59.7728343473,0.998921,266.302146889,2675,266.45,597.35191238,266.241,341.987,233.878015878,4.51811132822,3029.17272078,266.242140791,-269.608,1467.254415,977.070671437
2676,408.851824495,2488.74308364,858.076611969,232.982,163.099,5.39055058403,0.998747,265.514407576,2676,265.679,249.755982525,265.434,342.014,237.509625464,4.88282448035,2979.57496025,265.433332083,-268.519,729.153966402,607.323271939
2677,303.667780748,1639.36185378,764.070566431,234.505,163.092,5.93739784458,0.998865,265.669756168,2677,265.83,257.269989682,265.557,342.024,233.771337066,5.02189548598,2879.09860795,265.558019044,-268.961,686.427563334,787.814822583
2678,593.814909385,510.164269145,290.168482711,226.143,163.07,124.954771424,0.999199,265.866412912,2678,266.022,313.455631333,265.73,342.005,175.615860266,5.02478273911,1524.84245297,265.740242994,-268.854,942.109596496,362.782835297
2679,391.050882517,2013.92500682,797.107681122,197.781,163.172,13.8270809997,0.998821,265.410927605,2679,265.558,381.564599445,265.277,342.011,225.923325493,4.89685706586,2606.09023812,265.282474948,-268.753,896.737328671,712.057462396
2680,376.521363826,2654.11513406,2583.4010321,210.358,163.175,84.9924705433,0.998904,265.843398625,2680,265.966,179.3499612,265.716,342.049,227.077415787,4.85184024903,2743.36916719,265.734545782,-269.336,563.842284008,44.1384942051
2681,1115.09464456,2042.95145342,835.381469406,195.953,163.152,807.272060655,0.998866,265.914370946,2681,266.073,271.465206448,265.817,342.037,225.828585275,4.69948829094,2566.05866533,265.799540868,-269.273,1467.6865347,593.101159546
2682,678.794800803,2490.21370045,623.72134522,216.59,163.147,281.715590083,0.999221,265.903582206,2682,266.031,200.684559942,265.782,342.066,231.625510975,4.80543012521,2817.37730416,265.794079201,-268.962,816.814309646,645.577435901
2683,604.609626349,1758.41550853,556.990591808,222.957,163.124,71.3501216288,0.999297,266.297105538,2683,266.431,593.627691279,266.17,342.104,221.221264562,4.901326987,2848.90489138,266.175162609,-269.365,1590.97759233,922.967121213
2684,500.11945728,943.356063039,500.359055857,217.974,163.139,361.422189185,0.99939,265.881325294,2684,265.997,123.870709723,265.754,342.109,210.871821284,4.89005949974,2976.56929124,265.758834955,-268.74,663.546789308,602.24785491
2685,321.605452082,897.457119226,370.002421134,240.599,163.148,39.1151226476,0.999578,265.661553009,2685,265.753,195.572185901,265.504,342.126,207.171115515,5.11403400277,2799.32595793,265.510034769,-268.253,589.934076057,550.882031086
2686,292.074171186,650.651048695,297.583724042,230.96,163.183,19.2797927785,0.999569,265.398101184,2686,265.554,189.646681585,265.248,342.155,197.629796205,5.08477425804,2074.22676802,265.247257233,-267.882,614.612127524,365.170256727
2687,301.132696403,478.099454249,65.2456711348,235.792,163.176,9.41153540704,0.999163,264.388947561,2687,264.511,168.73773397,264.189,342.18,182.472138086,5.23273566563,1688.6116084,264.199091972,-267.011,572.796965431,239.704049317
2688,184.724601032,1644.16535367,393.25083144,240.518,163.29,10.2554571171,0.999259,264.605502551,2688,264.769,194.922706044,264.437,342.165,226.710140703,5.22180972082,2910.63182035,264.431027577,-267.799,702.974902073,889.025182844
2689,381.788788529,1676.58259884,974.030967376,215.617,163.356,124.472594664,0.999318,265.185245072,2689,265.307,169.179801306,265.07,342.093,242.365734818,4.95818994887,3229.9344797,265.066664936,-268.526,625.843026448,646.348660728
2690,547.752363399,1415.58731346,393.939185984,199.619,163.402,183.246381237,0.999268,265.407587853,2690,265.546,229.491666149,265.323,342.136,230.890068777,4.70732887537,2988.81916705,265.332339437,-268.673,837.453560708,812.441331376
2691,324.871617049,468.695159877,365.335627948,194.829,163.429,6.59388474226,0.99928,265.793846632,2691,265.932,270.762015428,265.707,342.127,186.668239359,4.6277615282,759.295984948,265.71604878,-269.062,864.032853441,139.67502264
2692,340.32181573,441.111784744,295.991073905,185.883,163.48,16.3132868792,0.999387,266.094660507,2692,266.247,283.295584768,266.011,342.172,181.316079281,4.51241210326,1051.21503783,266.019164035,-269.164,869.852466312,166.863996978
2693,267.9077738,716.286450797,309.006438418,191.074,163.517,80.9100628484,0.999453,266.116433446,2693,266.299,122.4982827,266.064,342.184,210.845632099,4.61990672107,2335.80805121,266.048123023,-268.957,410.875868819,405.20882082
2694,363.163117383,602.922051203,290.661370799,224.651,163.521,72.4030177426,0.999328,266.28597565,2694,266.419,200.816831754,266.209,342.173,197.352612658,4.6891965504,2776.40490485,266.211592048,-269.119,735.135950737,397.516000803
2695,201.872313422,472.704641153,283.888672698,212.297,163.479,10.6839539733,0.999347,265.60827077,2695,265.737,150.538792981,265.519,342.155,181.799608687,4.73335613544,1265.27058824,265.521156865,-268.78,451.360139521,210.261951916
2696,386.225707356,442.954395033,294.857234604,196.481,163.456,35.3376673239,0.99952,265.785537211,2696,265.932,261.968732377,265.698,342.187,179.98609281,4.62203415391,1087.6606741,265.702461074,-268.878,897.955246018,184.025826349
