MaxEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,AveragePolicySurr,StdReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,StdEsReturn,MaxReturn,AverageY,Epoch,Iteration,AverageQ,AverageAction,MinReturn
70.0,10.8137,3.0,0.843165,-12.0181,29.8306910726,12.5925925926,47.5471,0.365217511992,10.7815484124,68.3494,130.0,71.7171822859,11.3787518873,197.0,10.7767887026,132,132,10.7759,0.295418,85.0
49.0,10.9531,3.0,0.847153,-12.1734,15.8512050503,11.880952381,47.7117,0.365161435098,10.9213424652,68.6552,86.2586206897,57.5889581074,9.68111165634,227.0,10.9160253134,133,133,10.9155,0.306736,74.0
73.0,11.029,2.0,0.822822,-12.3432,52.3674092882,12.7012987013,47.8278,0.369879683759,10.9971352811,68.9702,169.433333333,79.8845174718,13.9051190565,306.0,10.9914204937,134,134,10.9906,0.141159,133.0
73.0,11.1846,3.0,0.856467,-12.5639,4.11538441569,12.5625,47.9456,0.386441419483,11.1506873433,69.5096,83.7833333333,56.8807244433,12.590516024,92.0,11.1432900656,135,135,11.1432,0.215894,76.0
66.0,11.35,3.0,0.879044,-12.7811,1.94978199336,15.96875,48.0185,0.389670629296,11.3152621576,69.834,86.5086206897,58.0733816491,13.7146918827,93.0,11.3077662734,136,136,11.3077,0.241169,81.0
81.0,11.5758,2.0,1.01684,-13.0767,24.7495903445,13.1780821918,48.0629,0.416508143735,11.5392258378,70.1109,134.066666667,73.1869537548,15.0108111412,172.0,11.5343130813,137,137,11.5324,0.199475,97.0
62.0,11.7507,3.0,0.904584,-13.352,24.1745155529,15.4925373134,48.0674,0.397103316306,11.7173262437,70.3902,132.473684211,72.827810903,14.6015467738,184.0,11.7121154313,138,138,11.7115,0.201753,104.0
87.0,11.9824,2.0,1.05166,-13.5912,3.0284439091,15.7166666667,48.0974,0.417500403428,11.9477944594,70.7914,98.5098039216,62.8271942928,19.9408221718,104.0,11.9427046122,139,139,11.941,0.190979,92.0
90.0,12.3193,3.0,1.06095,-13.9413,52.8070370856,15.25,48.1131,0.428671999655,12.2857883552,71.0427,172.423728814,79.4419757076,18.2252047515,236.0,12.2795854885,140,140,12.2782,0.169828,93.0
60.0,12.6062,3.0,1.1029,-14.2766,3.97187316638,15.6393442623,48.1577,0.432620804952,12.5738461682,71.4326,92.2018348624,60.3812815102,15.6509390981,103.0,12.5672049336,141,141,12.5657,0.227788,87.0
96.0,12.7948,3.0,1.14672,-14.543,317.140580027,14.3835616438,48.2434,0.435506705427,12.7636841506,71.6981,511.95,94.011938376,17.8583698477,1000.0,12.7559247979,142,142,12.7546,0.110488,108.0
79.0,13.1619,2.0,1.17343,-14.9198,38.1666592401,14.3382352941,48.2644,0.43074881024,13.1315480289,72.044,179.357142857,82.2429676201,16.7530596803,235.0,13.1242300089,143,143,13.1229,0.23107,102.0
99.0,13.392,3.0,1.20655,-15.2108,9.765456943,13.5064935065,48.2959,0.449802319005,13.3577381381,72.4467,209.395833333,87.7377334878,17.751256313,217.0,13.3497486162,144,144,13.3479,0.17726,146.0
80.0,13.6862,3.0,1.24039,-15.5259,261.508340007,14.3939393939,48.2831,0.445445971507,13.6500326854,72.7536,170.288135593,58.4434067098,15.7757762023,1000.0,13.643086094,145,145,13.6426,0.0675158,64.0
84.0,13.901,2.0,1.31592,-15.8014,0.0,18.9454545455,48.3244,0.464557387471,13.8643689386,73.0854,1000.0,99.9956828753,21.1087385453,1000.0,13.8583110525,146,146,13.8568,0.0193185,1000.0
64.0,14.2912,3.0,1.37712,-16.2575,0.0,13.2,48.4202,0.467244883997,14.2530146742,73.4201,1000.0,99.9956828753,15.6511980372,1000.0,14.2476678361,147,147,14.246,0.0271248,1000.0
83.0,14.5709,3.0,1.31579,-16.5222,0.0,15.3787878788,48.4776,0.459354723015,14.5300357333,73.8049,1000.0,99.9956828753,18.6975651887,1000.0,14.5237384899,148,148,14.5224,0.196455,1000.0
121.0,14.8933,3.0,1.42313,-16.9355,0.0,16.2295081967,48.5691,0.474672007086,14.8549982988,74.2652,1000.0,99.9956828753,23.0241451614,1000.0,14.8456789894,149,149,14.8438,0.204127,1000.0
60.0,15.1369,3.0,1.64847,-17.1908,0.0,15.8125,48.6891,0.510258553369,15.0933197027,74.557,1000.0,99.9956828753,16.291173799,1000.0,15.0844795039,150,150,15.0834,0.0825308,1000.0
92.0,15.4967,3.0,1.44171,-17.6007,0.0,13.2222222222,48.7696,0.473241097583,15.4587706135,75.0089,1000.0,99.9956828753,18.1538350878,1000.0,15.4508904954,151,151,15.4483,0.279137,1000.0
168.0,15.7517,3.0,1.58509,-17.8654,0.0,25.1707317073,48.8745,0.494719022757,15.7123954338,75.4361,1000.0,99.9956828753,34.9835518418,1000.0,15.7057275989,152,152,15.7039,0.0330008,1000.0
80.0,16.0773,3.0,1.42187,-18.1842,0.0,16.85,48.9522,0.480168220659,16.0406977869,75.7547,1000.0,99.9956828753,20.7451399931,1000.0,16.034053764,153,153,16.0321,0.263023,1000.0
104.0,16.3989,3.0,1.71909,-18.5091,0.0,15.746031746,48.9944,0.518922657808,16.3583343364,75.9623,1000.0,99.9956828753,19.6209867023,1000.0,16.3529922844,154,154,16.3522,0.33925,1000.0
54.0,16.5992,3.0,1.77161,-18.7089,0.0,16.2459016393,49.07,0.51773474952,16.5501272047,76.3585,1000.0,99.9956828753,13.4562505894,1000.0,16.5437721795,155,155,16.5422,0.222695,1000.0
79.0,16.8011,3.0,1.82281,-18.9536,0.0,19.2641509434,49.1638,0.523961014021,16.7592473882,76.6981,1000.0,99.9956828753,19.4210068559,1000.0,16.750113369,156,156,16.7469,0.22906,1000.0
119.0,17.0316,2.0,1.90787,-19.135,0.0,31.28125,49.2497,0.527257189542,16.9900967363,77.1617,1000.0,99.9956828753,36.0019395094,1000.0,16.9797220145,157,157,16.9777,0.502194,1000.0
188.0,17.2533,3.0,1.82939,-19.3815,0.0,20.0816326531,49.3315,0.51843560442,17.2128397763,77.4071,1000.0,99.9956828753,34.0257026107,1000.0,17.2031413744,158,158,17.2026,0.25108,1000.0
129.0,17.4617,3.0,1.99801,-19.617,0.0,19.9215686275,49.3688,0.538193227299,17.4182805519,77.6386,1000.0,99.9956828753,30.5754246678,1000.0,17.4093187103,159,159,17.4069,0.525704,1000.0
62.0,17.6384,3.0,1.96014,-19.7644,0.0,13.6712328767,49.466,0.535199150498,17.5919729884,77.9743,1000.0,99.9956828753,14.8130401591,1000.0,17.5823381043,160,160,17.5812,0.531106,1000.0
67.0,17.7985,3.0,1.85193,-19.9767,0.0,17.5789473684,49.5113,0.512127148598,17.7574128014,78.2955,1000.0,99.9956828753,17.0910332173,1000.0,17.7457103392,161,161,17.7443,0.520105,1000.0
229.0,18.0057,3.0,2.14179,-20.1084,0.0,21.2553191489,49.6002,0.563020273856,17.9561865775,78.5946,1000.0,99.9956828753,37.604022015,1000.0,17.9457835433,162,162,17.9429,0.500528,1000.0
136.0,18.1393,3.0,2.07122,-20.2916,0.0,21.2127659574,49.7097,0.540052012902,18.0895033763,78.8915,1000.0,99.9956828753,31.0743351516,1000.0,18.0772791835,163,163,18.0757,0.00643966,1000.0
116.0,18.3608,3.0,2.06823,-20.4454,0.0,15.484375,49.7904,0.55006445544,18.3140301518,79.2684,1000.0,99.9956828753,19.4325694611,1000.0,18.3034284567,164,164,18.3011,0.0787526,1000.0
80.0,18.4428,3.0,2.20353,-20.5318,0.0,14.8529411765,49.9042,0.567841582889,18.3886181281,79.6175,1000.0,99.9956828753,17.4703654175,1000.0,18.3788867587,165,165,18.378,0.00835018,1000.0
120.0,18.6063,3.0,2.01667,-20.7181,0.0,17.6545454545,50.017,0.536107286857,18.5656144002,80.0562,1000.0,99.9956828753,24.2173628035,1000.0,18.5513046382,166,166,18.5495,0.161695,1000.0
74.0,18.6843,3.0,2.22923,-20.8215,0.0,16.9180327869,50.0954,0.562392383689,18.6348392198,80.516,1000.0,99.9956828753,15.3487278076,1000.0,18.6200040817,167,167,18.6186,0.862673,1000.0
146.0,18.9279,3.0,2.31029,-20.981,0.0,17.5087719298,50.1095,0.554728030134,18.8821755503,80.7538,1000.0,99.9956828753,25.888507785,1000.0,18.8699088578,168,168,18.8668,0.764972,1000.0
81.0,18.9474,3.0,2.16792,-21.044,0.0,18.2075471698,50.1583,0.537751321953,18.9012625739,81.1493,1000.0,99.9956828753,18.2811981881,1000.0,18.8875202615,169,169,18.8861,0.778093,1000.0
80.0,19.0691,2.0,2.18721,-21.1171,0.0,16.1875,50.2075,0.558822739778,19.0174406466,81.4385,1000.0,99.9956828753,17.5239791072,1000.0,19.0038863258,170,170,19.0032,0.627486,1000.0
68.0,19.1198,3.0,2.30918,-21.2032,0.0,17.2105263158,50.2227,0.551092420478,19.0705931184,81.6089,1000.0,99.9956828753,17.2593598732,1000.0,19.0571410892,171,171,19.0544,0.844063,1000.0
56.0,19.1592,3.0,2.2855,-21.2093,0.0,14.8115942029,50.2165,0.556052392503,19.1056902244,81.9291,1000.0,99.9956828753,12.930444204,1000.0,19.0934930462,172,172,19.0943,0.463841,1000.0
103.0,19.2684,2.0,2.08206,-21.3063,0.0,17.8214285714,50.2053,0.527618123008,19.212925656,82.2977,1000.0,99.9956828753,19.300358197,1000.0,19.2016689852,173,173,19.1996,0.264902,1000.0
78.0,19.3934,3.0,2.18891,-21.4058,0.0,13.8194444444,50.3486,0.535852805926,19.3443829017,82.5746,1000.0,99.9956828753,13.4921030287,1000.0,19.3329686615,174,174,19.3324,0.556533,1000.0
100.0,19.4295,3.0,2.22793,-21.4705,0.0,14.5217391304,50.5077,0.54197122926,19.3794900606,82.7788,1000.0,99.9956828753,14.4338658693,1000.0,19.3698757979,175,175,19.3674,0.250585,1000.0
63.0,19.4133,3.0,2.43214,-21.4519,0.0,15.5,50.692,0.562476781838,19.360877318,83.2314,1000.0,99.9956828753,13.3229125945,1000.0,19.3506432324,176,176,19.3505,0.398187,1000.0
84.0,19.482,3.0,2.32934,-21.5139,0.0,14.0563380282,50.8731,0.543612327434,19.429799262,83.5207,1000.0,99.9956828753,15.5417541417,1000.0,19.418526646,177,177,19.4163,0.46252,1000.0
97.0,19.6026,3.0,2.26448,-21.5918,0.0,18.6481481481,51.0447,0.535994321507,19.5567375074,83.8764,1000.0,99.9956828753,22.2661987704,1000.0,19.5483946619,178,178,19.5461,0.532928,1000.0
61.0,19.5086,3.0,2.36174,-21.5005,0.0,15.1818181818,51.248,0.527211258589,19.4581126847,84.2335,1000.0,99.9956828753,12.0188098676,1000.0,19.4479675661,179,179,19.4474,0.46762,1000.0
57.0,19.5441,3.0,2.48874,-21.5362,0.0,14.2571428571,51.4519,0.557879334062,19.485411904,84.4983,1000.0,99.9956828753,13.0413471196,1000.0,19.4761615017,180,180,19.4772,0.406594,1000.0
55.0,19.605,3.0,2.31432,-21.5619,0.0,12.9102564103,51.743,0.530663789837,19.5572808385,84.8098,1000.0,99.9956828753,10.29710676,1000.0,19.5485509768,181,181,19.5457,0.0223333,1000.0
74.0,19.5437,3.0,2.3822,-21.4844,0.0,18.3469387755,51.9358,0.543832673976,19.4924714945,84.9987,1000.0,99.9956828753,18.9914599716,1000.0,19.4826393505,182,182,19.4815,0.754461,1000.0
104.0,19.6973,3.0,2.27957,-21.5361,0.0,15.2361111111,52.1145,0.539598097336,19.6403988094,85.2189,1000.0,99.9956828753,17.2211861247,1000.0,19.6310657926,183,183,19.6313,0.377557,1000.0
46.0,19.6254,3.0,2.19529,-21.5703,0.0,11.2413793103,52.3976,0.510373275816,19.5732040542,85.4646,1000.0,99.9956828753,9.99881086866,1000.0,19.5641686949,184,184,19.5632,0.28622,1000.0
42.0,19.5709,3.0,2.353,-21.5014,0.0,13.4605263158,52.5043,0.527541583412,19.5161019318,85.6036,1000.0,99.9956828753,10.7708681044,1000.0,19.5057382844,185,185,19.5033,0.281106,1000.0
58.0,19.6059,3.0,2.42167,-21.5725,0.0,16.4098360656,52.7369,0.543088709879,19.5489409151,85.895,1000.0,99.9956828753,15.2093338999,1000.0,19.5402712676,186,186,19.5391,0.289582,1000.0
100.0,19.5771,3.0,2.24705,-21.5453,0.0,13.3466666667,52.8499,0.509883456452,19.5243372009,86.1176,1000.0,99.9956828753,15.7991504694,1000.0,19.5140629433,187,187,19.5131,0.634637,1000.0
60.0,19.5471,3.0,2.42864,-21.5139,0.0,16.65,53.0287,0.529527385805,19.4946805563,86.2163,1000.0,99.9956828753,16.7489551913,1000.0,19.4844480526,188,188,19.4841,0.609828,1000.0
85.0,19.6023,3.0,2.2083,-21.4787,0.0,13.8055555556,53.1768,0.510008259478,19.5504558221,86.6369,1000.0,99.9956828753,16.978449485,1000.0,19.5424001718,189,189,19.5431,0.100392,1000.0
74.0,19.508,3.0,2.32505,-21.4083,0.0,14.4637681159,53.4313,0.523527294388,19.4500433139,86.8307,1000.0,99.9956828753,13.5139002085,1000.0,19.4390694336,190,190,19.4386,0.465046,1000.0
71.0,19.5433,3.0,2.11605,-21.4204,0.0,17.1896551724,53.6078,0.504890067696,19.4940127672,87.0802,1000.0,99.9956828753,16.2103169538,1000.0,19.480197358,191,191,19.4798,0.518176,1000.0
51.0,19.463,3.0,2.41326,-21.353,0.0,10.2222222222,53.7327,0.525948594612,19.4119784865,87.2861,1000.0,99.9956828753,10.2578430753,1000.0,19.4017826498,192,192,19.4019,0.589303,1000.0
58.0,19.4266,3.0,2.22217,-21.2777,0.0,12.5921052632,53.7813,0.510336985777,19.3723442488,87.5284,1000.0,99.9956828753,12.3695058315,1000.0,19.3610509275,193,193,19.3619,0.517338,1000.0
55.0,19.3685,2.0,2.24351,-21.2222,0.0,10.8645833333,53.8457,0.505474820652,19.315335776,87.7918,1000.0,99.9956828753,10.5006148547,1000.0,19.3045146813,194,194,19.3045,0.473264,1000.0
39.0,19.3688,3.0,2.42459,-21.2254,0.0,9.63461538462,53.8921,0.528929042847,19.3180690877,88.0045,1000.0,99.9956828753,7.83490426566,1000.0,19.3066063572,195,195,19.3053,0.525756,1000.0
35.0,19.3246,2.0,2.29534,-21.1791,0.0,9.42857142857,54.0238,0.507239246769,19.2768937875,88.2086,1000.0,99.9956828753,7.93528244507,1000.0,19.2668854561,196,196,19.2656,0.35944,1000.0
52.0,19.2677,3.0,2.23465,-21.0601,0.0,11.1444444444,54.096,0.49862223725,19.2156228732,88.5136,1000.0,99.9956828753,10.2919182006,1000.0,19.2011639805,197,197,19.2007,0.453981,1000.0
58.0,19.2258,3.0,2.29169,-21.033,0.0,11.5747126437,54.1559,0.504587692589,19.1677180756,88.6566,1000.0,99.9956828753,11.7224925598,1000.0,19.1458153292,198,198,19.1476,0.563267,1000.0
50.0,19.2087,2.0,2.11508,-21.0316,0.0,11.7411764706,54.2999,0.502695036044,19.153197559,88.9022,1000.0,99.9956828753,10.3845506756,1000.0,19.126059488,199,199,19.1257,0.678963,1000.0
72.0,19.0968,3.0,2.07628,-20.9838,0.0,14.7727272727,54.3922,0.484478267848,19.0464797707,89.0467,1000.0,99.9956828753,14.616092682,1000.0,19.0165225256,200,200,19.0146,0.686149,1000.0
59.0,19.0341,3.0,1.9402,-20.8841,0.0,12.5185185185,54.4943,0.475020898849,18.9797287136,89.2234,1000.0,99.9956828753,12.5777690529,1000.0,18.944057553,201,201,18.9454,0.601395,1000.0
39.0,19.1014,3.0,2.18141,-20.8625,0.0,11.1136363636,54.536,0.50105260006,19.0466753585,89.4239,1000.0,99.9956828753,8.7000938059,1000.0,19.0197968805,202,202,19.0204,0.473545,1000.0
57.0,18.9927,3.0,2.16577,-20.8082,0.0,10.8913043478,54.6137,0.512982963629,18.9381040765,89.5844,1000.0,99.9956828753,11.2852891178,1000.0,18.9193659727,203,203,18.9188,0.400269,1000.0
47.0,18.9493,3.0,2.28396,-20.784,0.0,12.9493670886,54.6749,0.511375283685,18.8898446454,89.6953,1000.0,99.9956828753,11.1547216933,1000.0,18.8730460568,204,204,18.8731,0.351662,1000.0
71.0,18.8942,3.0,2.0098,-20.6877,0.0,12.3170731707,54.7685,0.465505939005,18.844920457,89.8791,1000.0,99.9956828753,12.780394712,1000.0,18.8296163159,205,205,18.8299,0.510888,1000.0
50.0,18.9092,2.0,2.18918,-20.7185,0.0,12.9350649351,54.8163,0.488476075803,18.8574819727,89.9595,1000.0,99.9956828753,12.0252306858,1000.0,18.8454278006,206,206,18.8436,0.559456,1000.0
49.0,18.7982,3.0,2.15296,-20.6941,0.0,10.0,54.8875,0.501470871715,18.7486966519,90.309,1000.0,99.9956828753,8.34146270147,1000.0,18.7326841836,207,207,18.7324,0.156541,1000.0
75.0,18.8133,3.0,2.34763,-20.6469,0.0,13.1447368421,54.9564,0.516090095034,18.7561452367,90.4696,1000.0,99.9956828753,14.8134930912,1000.0,18.7424786773,208,208,18.7426,0.328054,1000.0
53.0,18.8117,3.0,1.8588,-20.6211,467.072425346,12.4375,55.0114,0.455335202624,18.764504421,90.7204,609.235294118,75.280941075,11.5767479782,1000.0,18.7530805354,209,209,18.7531,0.364851,44.0
71.0,18.7365,3.0,2.05659,-20.555,0.0,10.7234042553,55.0446,0.475196585882,18.6847087578,90.8263,1000.0,99.9956828753,11.4570467541,1000.0,18.6713483514,210,210,18.6721,0.166477,1000.0
56.0,18.7221,2.0,1.97963,-20.5369,0.0,14.8153846154,55.0956,0.474854593859,18.6708514401,90.9926,1000.0,99.9956828753,13.9954853245,1000.0,18.6587359187,211,211,18.6579,0.668005,1000.0
59.0,18.7402,3.0,2.10459,-20.5244,0.0,11.6629213483,55.1444,0.475825866231,18.6907334639,91.2554,1000.0,99.9956828753,12.8849217865,1000.0,18.6770777952,212,212,18.6779,0.514734,1000.0
45.0,18.5998,3.0,2.00588,-20.4199,0.0,10.1530612245,55.2645,0.478824333414,18.5385349473,91.4367,1000.0,99.9956828753,8.78118587224,1000.0,18.5254523055,213,213,18.5249,0.32575,1000.0
67.0,18.7015,2.0,2.1178,-20.4794,0.0,11.4482758621,55.2828,0.493487316871,18.6419114172,91.6866,1000.0,99.9956828753,11.6980778662,1000.0,18.6321524693,214,214,18.6322,0.445509,1000.0
97.0,18.6517,3.0,2.2576,-20.4564,0.0,12.5375,55.3689,0.497184125585,18.596728568,91.8176,1000.0,99.9956828753,14.3909205317,1000.0,18.588387152,215,215,18.5877,0.502346,1000.0
53.0,18.5498,3.0,2.07187,-20.3677,0.0,9.31775700935,55.428,0.469784030678,18.501063298,92.0098,1000.0,99.9956828753,9.1820610669,1000.0,18.4933759469,216,216,18.4943,0.366916,1000.0
61.0,18.5401,3.0,1.89964,-20.3914,0.0,10.1836734694,55.5677,0.452352971291,18.4947096639,92.1403,1000.0,99.9956828753,10.7488461068,1000.0,18.4869067597,217,217,18.4853,0.353347,1000.0
68.0,18.5224,3.0,2.14431,-20.3651,0.0,11.1666666667,55.6766,0.481888013421,18.4717072573,92.3318,1000.0,99.9956828753,10.4703284465,1000.0,18.4637103119,218,218,18.463,0.460899,1000.0
70.0,18.5565,2.0,2.04209,-20.3524,0.0,11.6860465116,55.8214,0.476789572817,18.5058760175,92.4293,1000.0,99.9956828753,11.6081984139,1000.0,18.4986053785,219,219,18.4983,0.467915,1000.0
61.0,18.447,3.0,1.76343,-20.3208,0.0,12.7820512821,55.8917,0.44690455391,18.3963029838,92.5492,1000.0,99.9956828753,11.1627211965,1000.0,18.390734007,220,220,18.3927,0.57823,1000.0
56.0,18.4451,3.0,1.86508,-20.2555,0.0,13.4520547945,55.9508,0.458241625005,18.3925835183,92.7442,1000.0,99.9956828753,13.0468503478,1000.0,18.3887090437,221,221,18.3878,0.489287,1000.0
65.0,18.4751,3.0,2.05954,-20.2299,0.0,9.24545454545,56.0177,0.482952952213,18.4175555686,92.987,1000.0,99.9956828753,9.63628216089,1000.0,18.4135809057,222,222,18.4135,0.385796,1000.0
62.0,18.3886,3.0,1.81854,-20.1717,0.0,11.9404761905,56.085,0.453232767226,18.3395790535,93.1871,1000.0,99.9956828753,11.1540630975,1000.0,18.3337853806,223,223,18.3357,0.509905,1000.0
76.0,18.4213,2.0,1.78006,-20.1482,0.0,10.5806451613,56.1409,0.449847150824,18.3689264243,93.2353,1000.0,99.9956828753,12.4937167698,1000.0,18.3645736957,224,224,18.3637,0.480626,1000.0
49.0,18.3552,3.0,1.95287,-20.0638,0.0,11.3111111111,56.2424,0.466745684006,18.2970961464,93.3704,1000.0,99.9956828753,10.6266378549,1000.0,18.2902112203,225,225,18.2905,0.503359,1000.0
97.0,18.3266,3.0,2.00688,-20.0846,0.0,10.967032967,56.3224,0.459926258576,18.2781209417,93.6317,1000.0,99.9956828753,14.4042504025,1000.0,18.2714078513,226,226,18.2712,0.540449,1000.0
53.0,18.262,3.0,2.22744,-20.0135,0.0,11.3522727273,56.4507,0.495029978999,18.210342417,93.7354,1000.0,99.9956828753,9.35176183295,1000.0,18.2050451737,227,227,18.2038,0.341957,1000.0
55.0,18.1732,3.0,1.91254,-19.9353,0.0,10.902173913,56.519,0.46617179854,18.1181017691,93.8538,1000.0,99.9956828753,9.26078663976,1000.0,18.1137509621,228,228,18.1142,0.360609,1000.0
94.0,18.2293,3.0,1.9286,-19.9475,0.0,12.0,56.5529,0.448492057732,18.1821629162,93.9578,1000.0,99.9956828753,13.2228353047,1000.0,18.1772994234,229,229,18.1773,0.367064,1000.0
44.0,18.1637,3.0,1.8486,-19.9289,0.0,9.88118811881,56.6171,0.448254706683,18.1107742083,94.1349,1000.0,99.9956828753,8.59805081378,1000.0,18.1057488536,230,230,18.1061,0.401631,1000.0
71.0,18.1939,3.0,2.03616,-19.8862,0.0,13.602739726,56.6816,0.467452986406,18.1438900281,94.3266,1000.0,99.9956828753,13.2207182011,1000.0,18.1359283727,231,231,18.1362,0.438236,1000.0
80.0,18.1406,3.0,2.00924,-19.8984,337.862737797,11.5113636364,56.7305,0.468807112,18.0911972392,94.5658,762.642857143,96.0416220424,12.3821667202,1000.0,18.0829447133,232,232,18.0827,0.550305,115.0
58.0,18.1428,3.0,1.97,-19.913,0.0,9.98,56.8466,0.47642302353,18.0901667817,94.713,1000.0,99.9956828753,9.75600328003,1000.0,18.0789546395,233,233,18.077,0.397015,1000.0
63.0,18.0984,3.0,1.7602,-19.9251,0.0,11.2413793103,56.9627,0.437205877954,18.0557959708,94.7927,1000.0,99.9956828753,11.7384969541,1000.0,18.0442059533,234,234,18.0428,0.575505,1000.0
59.0,18.1235,3.0,1.81542,-19.9414,0.0,10.9010989011,57.1167,0.453946454309,18.0717767389,95.0224,1000.0,99.9956828753,10.9092711303,1000.0,18.0623839851,235,235,18.0637,0.352037,1000.0
53.0,18.0627,3.0,1.85108,-19.8869,0.0,11.4555555556,57.1833,0.457536213027,18.014991429,95.0605,1000.0,99.9956828753,11.2833812024,1000.0,18.006259323,236,236,18.0068,0.252669,1000.0
53.0,18.1233,3.0,2.17202,-19.9734,0.0,10.0808080808,57.2666,0.496349849106,18.0665406178,95.2349,1000.0,99.9956828753,10.8130829546,1000.0,18.0577503806,237,237,18.0593,0.429315,1000.0
50.0,18.0965,3.0,2.14675,-19.9365,0.0,9.4380952381,57.3392,0.493147801008,18.040658202,95.2768,1000.0,99.9956828753,9.21688286273,1000.0,18.0309963462,238,238,18.0274,0.286044,1000.0
50.0,18.1401,3.0,1.96306,-19.9122,0.0,11.7674418605,57.4125,0.474117479075,18.0891657074,95.5207,1000.0,99.9956828753,10.9700166613,1000.0,18.077248117,239,239,18.0782,0.404329,1000.0
50.0,18.0625,3.0,1.84169,-19.8828,0.0,10.5157894737,57.4913,0.445946898074,18.018054614,95.6028,1000.0,99.9956828753,11.0070438289,1000.0,18.0084789737,240,240,18.0076,0.235116,1000.0
82.0,18.1024,3.0,1.76061,-19.8914,0.0,12.6708860759,57.5813,0.438227315073,18.0545448441,95.6701,1000.0,99.9956828753,12.2357864004,1000.0,18.0447805284,241,241,18.0443,0.162992,1000.0
108.0,18.1902,2.0,1.77074,-19.9612,36.2224531983,13.4459459459,57.7296,0.446761989005,18.1418380408,95.7623,988.545454545,99.9946829303,17.2494746429,1000.0,18.1333214243,242,242,18.134,0.23176,874.0
57.0,18.1361,3.0,1.94857,-19.9109,242.920420258,14.3285714286,57.8413,0.466977702063,18.0782703071,95.9465,923.181818182,98.0815440121,13.2672759919,1000.0,18.0710069161,243,243,18.0712,0.154013,155.0
