AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,AverageQLoss,MaxEsReturn,AverageAbsQ,QFunRegParamNorm,Epoch,StdEsReturn,Iteration,AverageReturn,AverageEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageY,AverageQ,AverageAction,MinReturn,AverageDiscountedReturn,MaxReturn
-7998.72,30.7040782662,135.306,25616.8,28.0520987856,7690.9,533.029,1927,0.567522234901,1927,1.43655336704,27.1665885757,7690.40630121,1.24126186597,25.95612956,7689.72066572,7689.68,0.997474,-0.0712383192796,1.56428000141,4.32359623184
-8026.7,26.716955797,135.299,13594.9,28.0820315198,7701.84,533.043,1928,0.66606702059,1928,0.758294963926,26.9285672368,7701.29303464,0.899655493478,24.7924481183,7701.00267694,7700.94,0.999901,-1.44729248155,0.907798541229,4.31385482675
-8012.64,28.1800286647,135.318,19895.6,28.1253884008,7693.33,533.081,1929,0.885533307897,1929,0.976869449137,27.0942983334,7692.86874378,1.12602551768,23.8955284347,7692.66407161,7692.69,0.999319,0.00886001469518,1.10264669453,4.35333897242
-8030.06,27.7158448644,135.256,18472.9,28.2945546243,7705.24,533.043,1930,0.930336811747,1930,0.845119986039,27.0805197903,7704.56734483,0.991425009435,23.7244733508,7704.52988523,7704.45,0.999851,-1.41848005987,0.985216120651,3.04513236929
-8083.73,26.8701865117,135.241,18087.8,28.0502103716,7749.48,533.063,1931,0.920531911176,1931,0.990905573497,26.7055525482,7749.02576931,1.07989556078,23.7769904938,7748.91988075,7748.94,0.99927,-1.43518773102,1.13491773854,3.54010093663
-8084.23,26.0518439566,135.249,13596.0,27.2432894865,7752.56,533.021,1932,0.391077483667,1932,0.71011234598,26.5970333391,7751.98652925,0.998582208608,25.9576216775,7750.9268245,7750.93,0.999883,-1.44108381775,0.87050414505,3.10585082711
-8109.4,27.238536208,135.251,16435.2,28.2514584002,7776.02,533.027,1933,0.573777873133,1933,0.25585201836,27.0450431366,7775.35969513,0.727114176797,26.1573626642,7773.99374654,7774.06,0.999822,-1.38877265755,0.467723614332,3.21511699689
-8142.27,25.4779277689,135.239,14259.1,27.9277317674,7809.66,532.968,1934,0.573122889928,1934,0.429719802847,27.141392758,7809.19088674,0.805981936509,25.2112650528,7808.87588014,7808.83,0.999856,-1.40828131892,0.617371112651,3.09687469069
-8141.77,29.6093183174,135.204,19399.2,28.1913252278,7810.89,532.93,1935,0.804293057912,1935,0.211357624857,27.3003764576,7810.25881554,0.54618535271,24.6261674541,7810.03359585,7810.0,0.999784,-1.05960040221,0.42405784715,3.09248284778
-8147.27,26.0832726706,135.203,14517.8,27.9589464603,7816.9,532.842,1936,0.935901675496,1936,0.104964129223,27.0258129333,7816.39146505,0.438615016745,23.9567263628,7816.35741028,7816.4,0.999917,-1.14533862175,0.335162293394,2.98911678153
-8181.5,29.2810100132,135.215,21353.1,27.9633440299,7852.72,532.785,1937,0.728469784024,1937,0.5214841259,26.9038276641,7852.27753286,0.882885107611,24.9427713164,7851.77296066,7851.71,0.999876,-1.04047511503,0.705702653231,3.03122243266
-8160.4,30.5023292889,135.217,23874.5,27.7531822312,7831.18,532.808,1938,0.645020111866,1938,2.40128760284,26.8242784645,7830.80744327,1.32723199267,24.9894877619,7830.39862697,7830.37,0.99729,-0.0476875912149,2.49321430408,5.19868982727
-8219.8,28.0064436509,135.225,16615.0,28.3351287535,7896.1,532.775,1939,0.660306230792,1939,0.696994028929,27.1108704848,7895.41387553,1.05785291492,26.043482804,7895.36492023,7895.42,0.999424,-1.30616937829,0.881775754616,3.26649485773
-8202.8,25.6334459854,135.234,13232.4,27.9714260655,7871.92,532.741,1940,0.698623795962,1940,0.556408540306,27.1942513458,7871.40506325,0.909350011495,24.8847466643,7871.23101662,7871.18,0.99879,-1.1950914726,0.729854618592,3.59336960897
-8271.31,25.4964224246,135.222,14279.9,28.1603410435,7938.29,532.709,1941,0.998137168736,1941,0.462185880926,26.9197993008,7937.78272654,0.891923974352,23.4833439527,7937.40584412,7937.38,0.999572,-1.39572268803,0.65243568312,3.04337596847
-8242.19,26.6880344866,135.229,15751.4,28.3135600447,7911.81,532.737,1942,0.733977075169,1942,0.121502984313,26.9340433596,7911.46035389,0.499439665096,24.7389702151,7910.41011937,7910.36,0.999468,-1.17328994341,0.34965462365,3.11638519465
-8292.46,27.61806165,135.242,16748.6,27.8836843218,7958.0,532.735,1943,0.648251189989,1943,0.396382756893,26.8853989377,7957.50933362,0.693376930255,24.9656913495,7956.8448661,7956.81,0.999516,-1.07572190278,0.594666907155,5.15436446106
-8305.09,30.1649564273,135.269,18150.3,27.8599116288,7968.27,532.89,1944,0.610570222653,1944,0.886921258501,26.960799699,7967.85935192,1.21413635403,24.9600369103,7967.23898888,7967.32,0.998553,-0.866452529203,1.08406265384,4.90647610431
-8290.17,27.4771425079,135.273,28091.1,28.2812925376,7955.68,532.931,1945,0.672128586358,1945,0.825575136388,27.0709625815,7954.75223201,1.26008204721,25.3126360142,7953.9862784,7953.66,0.998738,-0.966373014466,1.01751137009,4.56419885338
-8341.44,28.003358836,135.286,21075.3,27.7905732029,8000.38,532.991,1946,0.883700517106,1946,0.838809417083,26.8012283222,7999.92028207,1.17104112613,23.8273980132,7999.88453977,7999.87,0.999274,-1.16820930865,1.01876020126,4.09225410444
-8351.13,27.2539854917,135.321,16536.4,28.1223665821,8014.75,533.055,1947,0.831427991435,1947,1.04450270228,26.9743012399,8014.28363747,1.25459443898,24.5703260436,8012.46967847,8012.41,0.999381,-1.46597869626,1.24368199698,5.01930023367
-8378.12,27.3579775322,135.364,16936.1,28.1059469656,8034.98,533.183,1948,0.596640113111,1948,1.17095902674,27.2443690389,8034.41530059,1.23954552824,25.2403555431,8034.22627692,8034.19,0.998796,-0.700178978428,1.34471040132,6.20820745864
-8409.72,27.9363890513,135.413,17533.7,27.9775978635,8069.98,533.276,1949,0.633595989893,1949,1.09302381417,27.2496488599,8069.63422204,1.16453032025,25.6209153007,8069.08703477,8069.07,0.99866,-0.279918771341,1.25195831037,4.14342435021
-8405.45,27.3597549615,135.425,15404.9,28.3952754025,8062.83,533.36,1950,1.11838849858,1950,0.917396915932,27.2304478269,8062.38827872,1.172920346,23.2163081448,8062.12021086,8062.03,0.99895,-1.44291642237,1.09420143746,4.69224687068
-8431.68,26.5430936795,135.472,15726.1,27.4551926419,8083.62,533.433,1951,0.405610501452,1951,4.00378163798,26.9761781099,8083.00491091,0.990648458005,26.173853138,8082.95314237,8082.96,0.997993,1.08011793983,4.03290633566,8.02031122148
-8481.18,29.199974265,135.503,22669.8,28.1093224227,8130.19,533.541,1952,0.623150706303,1952,4.0026484242,27.0908063674,8129.54949657,0.968463687511,25.9769258388,8129.51307601,8129.43,0.997544,1.78256554543,4.03650131482,6.14708082705
-8508.22,31.8713641565,135.507,20634.0,28.3471903492,8152.11,533.759,1953,0.962103793388,1953,3.28882038127,27.1466022225,8151.55650617,0.772085440994,24.3814051229,8150.93569281,8150.9,0.997999,0.611405507309,3.3200360667,4.63825656231
-8517.05,30.2069442378,135.537,20839.6,28.3103712363,8157.79,533.862,1954,0.670190933067,1954,3.65703011745,27.2553090565,8157.04958561,0.48886598187,25.7866080673,8156.86764203,8156.7,0.999491,2.08010115593,3.65459784936,4.47290230841
-8573.72,26.3364996722,135.571,14762.9,28.1391613854,8209.97,533.994,1955,0.963474111648,1955,3.99782215147,26.8464183511,8209.24102112,0.389691965116,23.5740417661,8209.05855745,8208.98,0.998493,2.53147988285,3.96708738443,5.34236654345
-8611.44,28.6515646696,135.565,16434.5,28.1789866163,8251.19,534.129,1956,0.660252592851,1956,3.54003932291,27.0056970843,8250.66061846,0.464826728024,25.4493407713,8250.62613672,8250.51,0.997703,2.0527912763,3.54799711582,4.4790884992
-8648.27,32.442873045,135.549,40383.1,28.230970803,8293.32,534.152,1957,0.664897131208,1957,3.42529393573,27.1747883169,8291.72310738,0.462792085044,25.8616064569,8291.68731992,8291.99,0.99923,1.33402944613,3.45125467328,4.59051582204
-8613.49,32.2785811705,135.554,17760.6,28.7923039778,8261.14,534.307,1958,0.665647190074,1958,3.60391258756,27.0783764917,8260.88697206,0.508100259346,25.8024935004,8260.29221704,8260.23,0.998144,2.51935486841,3.61251159576,5.35421145992
-8677.17,29.6469976744,135.57,20086.7,28.0420058438,8327.52,534.383,1959,0.629592306753,1959,3.75550356118,27.0742769465,8327.02849406,0.394676349483,25.4082038937,8326.85160112,8326.88,0.999062,1.73142104637,3.75271721818,5.39333676432
-8690.46,27.2641743841,135.581,18307.5,28.0813393656,8341.24,534.506,1960,0.523636673224,1960,3.77246219522,26.9755218708,8340.71669157,0.389914948218,26.0124146506,8340.47066159,8340.41,0.99919,1.82741605092,3.76897534677,5.35832220907
-8700.22,27.6999664812,135.579,19861.4,28.194189275,8348.68,534.585,1961,0.627546173121,1961,3.84400148239,27.1197266258,8348.04642736,0.341694290998,25.9962169014,8347.78642762,8347.76,0.999054,2.63309811165,3.82744343615,5.37097742699
-8710.25,29.8144258777,135.58,39515.3,28.1816397989,8362.83,534.657,1962,0.700974659077,1962,2.52968222496,27.0371791128,8361.68868958,0.781539633371,24.7879372957,8361.63426249,8361.86,0.997029,0.910529999608,2.67334528949,4.49442751788
-8732.28,27.6166615364,135.607,19367.8,27.985683137,8389.6,534.712,1963,0.526002399234,1963,3.20881579466,27.0923437477,8388.79404079,0.641083200516,25.588112633,8388.64465315,8388.53,0.999975,0.957784010075,3.26147149328,4.53133558739
-8731.93,25.1649457493,135.592,15129.7,28.2410571367,8386.22,534.76,1964,0.592995230005,1964,3.39659811217,27.1668577941,8385.46944845,0.561518116983,25.4571679941,8385.43468081,8385.44,0.995391,1.23695592791,3.42701983805,4.65266436658
-8750.66,26.0030691645,135.607,18704.7,28.1584996477,8401.65,534.825,1965,0.487482047909,1965,3.91841827983,27.3464279536,8401.13354871,0.267570819533,25.9557522301,8399.72882862,8399.79,0.999553,2.94949792779,3.88775110814,4.47931079459
-8801.68,28.1894648902,135.623,22876.6,28.495872386,8452.85,534.873,1966,0.967898400481,1966,3.36003397271,27.086926809,8452.56888206,0.579433320421,24.6768803157,8450.96339921,8451.04,0.998099,0.937512259606,3.39526689136,4.4609847018
-8797.34,25.680053016,135.635,20961.2,27.9058550958,8447.47,534.829,1967,0.641122955639,1967,3.28129299569,27.0557117118,8446.62226146,0.606877595031,25.1145301877,8445.75137089,8445.48,0.990943,0.910415863222,3.32513987745,4.38322596945
-8775.53,24.834560085,135.642,16985.5,28.3470707589,8422.47,534.914,1968,0.649007035856,1968,3.50809753983,27.1060984521,8421.94856168,0.628727646654,25.8415060139,8421.35937787,8421.56,0.998538,0.92123550582,3.52997653482,4.39826440627
-8841.81,24.9059466733,135.664,18255.5,28.3102170588,8489.1,534.953,1969,0.694408125248,1969,3.71652969194,27.3761809161,8488.55519046,0.342578780332,26.0031579956,8488.43766714,8488.45,0.998008,2.38802789763,3.72175224679,5.02592244767
-8832.58,26.7140417021,135.692,39165.6,28.3296055297,8485.45,534.985,1970,0.970093138103,1970,3.59505141891,27.068782125,8484.15973062,0.430063640338,24.0782547946,8483.5896684,8483.17,0.997316,1.72481841128,3.61371043054,5.42098599603
-8816.48,27.4535074494,135.716,32927.0,28.5751366225,8467.86,534.999,1971,0.597206602602,1971,3.73628540668,27.1523415011,8467.02086751,0.35492544086,26.2459101331,8466.66475175,8466.94,0.999383,2.74687564238,3.74779778951,5.44584518764
-8835.59,25.2578396014,135.724,17751.0,28.1137390476,8491.87,535.089,1972,0.65090866468,1972,3.47898169703,27.170436851,8491.09369777,0.598207568008,25.5802793589,8488.77558345,8488.88,0.995798,0.499153724716,3.51515709771,5.32742737125
-8840.18,24.7483125453,135.722,16891.4,28.3524748158,8494.57,535.18,1973,0.648264059363,1973,3.26302771091,27.0469567585,8493.79566622,0.733018792256,25.4932619592,8493.75975406,8493.72,0.994812,0.746356057056,3.33421433357,4.60964641543
-8858.5,26.4829543814,135.736,40016.4,27.8370965972,8515.37,535.24,1974,0.630229362223,1974,3.34287016772,27.090252645,8514.1526954,0.653956425056,25.7697180844,8512.58692991,8512.18,0.997895,0.275840756882,3.42657870241,4.83456955329
-8880.35,24.9552822373,135.72,17434.6,28.1835954359,8536.88,535.318,1975,0.899704232239,1975,3.35989082917,27.0750347296,8536.20653125,0.66175845681,24.0435578527,8536.04951296,8536.07,0.997651,0.290726712605,3.41738636832,4.24583952691
-8863.87,25.0096601007,135.725,17146.1,28.2073903679,8519.88,535.426,1976,0.5749664871,1976,3.34886363557,27.2750885425,8519.17814327,0.614460481227,26.4419585821,8517.91020817,8517.93,0.99644,0.704886886852,3.3920415941,4.28671519503
-8864.13,25.7948155086,135.726,17298.3,28.3201397687,8519.65,535.437,1977,0.632678947505,1977,3.56811203413,27.2022766024,8518.95816712,0.416308160296,25.5306674843,8518.80167482,8518.81,0.999639,1.41022728314,3.60870538041,4.74183248524
-8886.66,22.19316258,135.721,12186.9,28.4203690633,8543.01,535.488,1978,0.758367603982,1978,2.25807358712,27.0808566562,8542.39556905,0.788916543985,25.3205875615,8542.24886357,8542.27,0.992795,0.0665627288738,2.47144237733,4.27814479827
-8880.38,25.4228102368,135.716,17275.2,28.572716318,8535.06,535.587,1979,0.716244148509,1979,2.53909742169,27.1347751689,8534.51185748,0.740266392814,26.0337786569,8533.98687015,8533.99,0.988738,0.550958198903,2.70388401364,4.2651953587
-8838.99,27.4941559235,135.74,36850.8,28.3474268438,8495.14,535.616,1980,0.692982414281,1980,2.99597836978,27.0896921817,8494.11173291,0.759486089795,25.6875331779,8494.07431255,8493.77,0.993269,0.0395091315496,3.11465499005,4.32921341631
-8894.26,26.7135612903,135.741,22155.3,28.0991058823,8548.68,535.746,1981,0.668586168096,1981,2.20849994873,27.1609147016,8548.75508401,0.784523592473,26.146636721,8548.16260142,8548.27,0.993044,0.101979021684,2.43408425565,4.13772186855
-8863.79,23.2795013223,135.754,15433.4,28.4386530334,8515.31,535.811,1982,0.673434223237,1982,2.92417572071,27.1269657154,8515.23166654,0.799408771337,26.0495189825,8514.76920618,8514.78,0.986817,0.496236622875,3.07924620402,4.16647062437
-8843.5,26.0094283925,135.759,18902.2,27.7507423677,8495.1,535.855,1983,0.439123716806,1983,1.85855476,27.1017108893,8494.82855278,0.821105757331,26.1789694797,8494.28384717,8494.33,0.987108,-0.962349146532,2.1510088066,3.73713553154
-8885.23,24.9815288494,135.771,18770.6,28.1315986433,8536.95,535.881,1984,0.699362666703,1984,3.02241330252,26.8168485058,8536.8056018,0.612109928283,24.6486950952,8536.28020088,8536.33,0.996378,0.528365306131,3.12417151712,4.16107862645
-8895.76,25.0714694712,135.777,17422.4,28.2058094617,8548.09,535.912,1985,0.666716452197,1985,3.44432311312,27.0311814162,8547.74046526,0.511855026241,25.7758022069,8547.08561447,8547.17,0.998527,1.17165054584,3.50733635213,4.64988257457
-8912.38,24.906154491,135.773,17442.3,27.8340018696,8564.64,536.042,1986,0.758073252608,1986,3.3235386105,26.9672324643,8564.61814931,0.563089740311,24.3958372131,8564.58292075,8564.41,0.998138,0.918167997392,3.41103909288,4.69535051769
-8888.61,25.7147484456,135.764,16825.6,28.2651247988,8541.66,536.07,1987,0.670951247016,1987,3.46689759383,26.9804136043,8541.3469894,0.518387923664,25.8366564537,8541.29729332,8541.34,0.997153,0.715318463854,3.52656787853,4.6227228134
-8848.69,27.1557632669,135.779,24642.4,27.983848707,8505.79,536.124,1988,0.515597867203,1988,3.44690755172,27.0157148944,8505.54269802,0.492584734388,26.2690898148,8504.75190075,8504.78,0.998068,1.70687216291,3.5080863176,4.9014725577
-8843.4,23.6044162855,135.781,15861.4,27.705753294,8503.81,536.182,1989,0.506630851086,1989,3.6144510282,26.8880923798,8503.75461888,0.437996225771,25.5979249601,8502.24046698,8502.13,0.999121,2.3718177198,3.64511265612,5.00142641852
-8846.91,24.4377080815,135.775,15528.5,27.6541614088,8514.76,536.33,1990,0.622213211241,1990,2.6086646915,26.8802695257,8514.5547183,0.788821928813,25.6856421116,8512.50600966,8512.54,0.991437,-0.0803495160101,2.78299570938,4.2118473063
-8844.75,28.2512404986,135.802,32243.1,28.4592222193,8517.42,536.477,1991,0.80251653502,1991,3.11523784593,27.1498827489,8516.97630128,0.656787140309,24.8052005225,8513.26483827,8513.63,0.995826,0.46084647565,3.21692049339,4.15030347562
-8824.51,27.9689572434,135.798,24831.7,27.8710744355,8507.29,536.66,1992,0.527933417175,1992,2.51640527128,26.9926418881,8507.53806464,0.859465422599,25.486166976,8500.18522179,8500.21,0.988845,-0.207663036624,2.71100739655,4.16326922596
-8787.75,23.4552138992,135.786,12859.5,28.3242653101,8477.12,536.805,1993,0.710859792938,1993,2.47137279905,26.9371487902,8477.12542052,0.882076555222,25.2388124306,8465.38135779,8465.33,0.989841,-0.134105857849,2.7059966236,4.68850253615
-8726.17,26.4526288113,135.789,16945.8,27.9792936734,8422.16,536.991,1994,1.01470115311,1994,2.85654650582,26.7113020412,8422.24198689,0.766247987078,23.2418565074,8405.79807336,8405.89,0.993332,0.360403555973,3.03166444382,4.20435329108
-8698.78,27.1746171695,135.797,19376.8,28.2775278426,8401.49,537.093,1995,0.611282483616,1995,2.68964868197,27.1449410067,8401.17770978,0.826161078476,25.9341286962,8381.40834117,8381.45,0.992302,-0.0442987150282,2.92286683158,4.25990562126
-8638.38,25.129243213,135.786,14241.8,28.2517268309,8350.65,537.134,1996,1.08123778803,1996,2.56643157226,27.0141549655,8350.61542812,0.81463127528,23.2680192389,8326.94091357,8326.92,0.992582,0.368936441536,2.78797859492,4.20311193435
-8641.97,27.7884095269,135.79,18868.1,27.9289592463,8367.83,537.169,1997,0.702946675263,1997,2.80995914797,26.7657552977,8367.7696661,0.749501826323,25.0852279606,8338.15254986,8338.1,0.99375,0.409388838749,3.01016203751,4.72056302245
-8565.91,29.0653648967,135.8,23121.0,27.9626568789,8312.02,537.223,1998,0.505954712877,1998,2.76349835277,27.0547879993,8311.36545127,0.716401037925,25.8237479641,8271.03351503,8271.11,0.992643,-0.14797993841,2.94910395304,4.52354602498
-8489.92,27.3552707391,135.765,47177.0,28.3247571834,8261.83,537.261,1999,0.756691032257,1999,2.35166623552,26.85033678,8260.52674066,0.861898786282,25.4379125659,8204.22753138,8203.58,0.989007,-0.520070720424,2.57910068119,4.09820475236
-8442.68,22.4303481767,135.681,10439.6,27.7268156671,8229.79,537.331,2000,0.369846955415,2000,2.89806657407,27.0382690585,8229.6879682,0.914056879283,26.1764524974,8161.73649718,8161.79,0.993242,0.40652618712,3.02767343008,4.53983635853
-8386.83,22.0225321953,135.727,9936.24,28.8023245452,8187.73,537.361,2001,0.837092620478,2001,3.10275605038,26.9907450381,8187.64331874,0.832066070515,25.0734420408,8105.35939948,8105.37,0.993221,0.520313901787,3.20809830659,4.45924243955
-8292.47,24.500072026,135.739,10571.8,28.2818117334,8113.58,537.492,2002,0.594877554916,2002,2.91511272395,26.9760471355,8113.44304299,0.915580840253,25.581560688,8014.18236071,8014.34,0.994747,0.642423629065,3.0703965208,4.59593370915
-8258.96,20.6048159768,135.775,5256.84,27.8255103793,8093.99,537.56,2003,0.509447229569,2003,2.69339768543,26.8871024589,8093.65605655,0.961543627208,26.1101940402,7984.61813463,7984.59,0.993308,0.776688845214,2.89489439377,4.72528851025
-8203.84,24.6971425723,135.881,9452.5,27.9971955103,7997.5,537.578,2004,0.69058027582,2004,3.2000964539,27.0526296028,7998.14921122,0.635424019891,25.5419882691,7882.06826754,7882.05,0.994982,1.64391211409,3.2696147195,4.53141594172
