Iteration,AverageAbsY,AverageQLoss,MinEsReturn,AverageAbsQYDiff,MaxReturn,StdEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageY,AverageDiscountedReturn,AverageAbsQ,AveragePolicySurr,AverageAction,AverageReturn,StdReturn,MinReturn,Epoch,AverageEsReturn,AverageQ,MaxEsReturn
4386,14.2797383012,0.22467,667.820173429,0.19995550172,1710.72601283,0.0,211.592,186.159,14.2199140095,125.181020752,14.2797,-14.2555,0.999853,1504.75910815,86.874719659,1385.89803952,4386,667.820173429,14.22,667.820173429
4387,14.3463781278,0.213198,635.632592351,0.196201503511,1573.76575907,0.0,211.582,186.173,14.2972738886,124.959105194,14.3467,-14.3463,0.99315,1366.8661543,193.549809282,968.262828935,4387,635.632592351,14.298,635.632592351
4388,14.2862043726,0.290594,858.51417136,0.198103273391,2045.325354,0.0,211.61,186.204,14.2355739592,165.6660535,14.286,-14.2943,0.996199,1779.37000078,294.385298512,1165.49885072,4388,858.51417136,14.2353,858.51417136
4389,14.2666287101,0.218848,799.976411016,0.192235988919,2099.94323284,0.0,211.609,186.222,14.2155195835,163.812420054,14.2664,-14.2805,0.999099,1904.94311245,103.496260142,1735.77864438,4389,799.976411016,14.2156,799.976411016
4390,14.2034327723,0.213506,879.069237456,0.184971223633,2016.25685546,0.0,211.598,186.222,14.1596760005,160.604127852,14.2026,-14.2286,0.987457,1630.25949859,355.397112329,1052.83333185,4390,879.069237456,14.1588,879.069237456
4391,14.250697334,0.24923,761.825396185,0.191339044505,2152.09118984,0.0,211.643,186.232,14.2105977987,174.09131907,14.251,-14.2833,0.999912,2037.90497621,83.7082178888,1904.49680599,4391,761.825396185,14.211,761.825396185
4392,14.255470118,0.245747,981.956035671,0.19065922785,2291.44144151,0.0,211.686,186.252,14.2040123079,184.080472255,14.2556,-14.282,0.997888,2122.40013702,249.015179622,1389.45816505,4392,981.956035671,14.204,981.956035671
4393,14.3081527623,0.208746,735.995499328,0.187665125674,2323.77791151,0.0,211.707,186.283,14.2620873259,173.845056742,14.3081,-14.3454,0.999894,2179.71122201,76.2362892116,2071.01061867,4393,735.995499328,14.2624,735.995499328
4394,14.2543374659,0.22579,685.564176259,0.190309876818,2525.71671285,0.0,211.752,186.283,14.1941277405,183.648913186,14.2539,-14.2771,0.996919,2202.51869404,318.536283913,1476.28176388,4394,685.564176259,14.1937,685.564176259
4395,14.3462460721,0.176575,1154.39490779,0.187795072941,2163.63499358,0.0,211.838,186.303,14.3057385668,146.988470463,14.3459,-14.3905,0.998698,1841.77092783,224.997235032,1289.74718773,4395,1154.39490779,14.3057,1154.39490779
4396,14.3317774093,0.23572,1264.75697906,0.193720234814,1917.95622099,0.0,211.885,186.332,14.2818899591,130.716228709,14.3317,-14.3632,0.996073,1567.69597848,235.418916011,1235.62037911,4396,1264.75697906,14.2817,1264.75697906
4397,14.2853285868,0.248744,770.389828738,0.193433736135,2247.67318742,0.0,211.883,186.336,14.2382760324,163.497662135,14.285,-14.3157,0.995234,1788.7363768,425.829940733,977.922253131,4397,770.389828738,14.2381,770.389828738
4398,14.3209408354,0.268884,526.740712851,0.198517979401,2686.28566703,0.0,211.869,186.339,14.2736880587,195.322719942,14.3204,-14.3608,0.996747,2308.03296783,415.582333476,1110.72469001,4398,526.740712851,14.2735,526.740712851
4399,14.406517344,0.195029,1382.08092569,0.190194449821,2277.89677382,0.0,211.908,186.316,14.3602419738,176.837326852,14.4061,-14.4495,0.990529,1751.19566816,377.516919445,1180.13026929,4399,1382.08092569,14.3599,1382.08092569
4400,14.4110352131,0.239012,895.811536105,0.193084574845,2489.25043153,0.0,211.9,186.316,14.3519642417,196.750195668,14.4103,-14.4375,0.997101,2234.90733477,359.029363214,1186.23256017,4400,895.811536105,14.3514,895.811536105
4401,14.3835667646,0.21255,1268.88354385,0.189258989237,2383.36724223,0.0,211.981,186.317,14.327966555,189.458650811,14.3836,-14.4151,0.995211,1934.4760193,498.40992187,919.938368266,4401,1268.88354385,14.3278,1268.88354385
4402,14.440315908,0.358164,705.586491094,0.207677369328,2047.01769657,0.0,211.954,186.332,14.4006905668,165.643171913,14.4405,-14.4854,0.986988,1605.46238712,426.569172533,865.15029284,4402,705.586491094,14.4011,705.586491094
4403,14.4206724286,0.261115,1545.9066885,0.194576413279,2260.13643128,0.0,212.023,186.325,14.371883995,147.548204248,14.4205,-14.4565,0.981006,1375.62790134,464.092964516,902.570888361,4403,1545.9066885,14.3719,1545.9066885
4404,14.4625523028,0.199408,1186.56693545,0.19179228756,1728.7537661,0.0,211.998,186.337,14.4181106059,159.042052182,14.4631,-14.4993,0.978227,1256.5792754,281.659300811,914.423596251,4404,1186.56693545,14.4186,1186.56693545
4405,14.5016956018,0.24121,1130.60483707,0.200581663585,1982.34089863,0.0,212.028,186.324,14.4622211708,122.346109722,14.5013,-14.538,0.976586,1146.7426794,291.885489449,932.364696166,4405,1130.60483707,14.462,1130.60483707
4406,14.5291921211,0.258449,1110.27989367,0.203387195818,2295.14816041,0.0,212.009,186.305,14.4806490381,158.790560998,14.529,-14.5605,0.987474,1550.44601763,543.300511264,844.390392758,4406,1110.27989367,14.4806,1110.27989367
4407,14.484704786,0.288424,703.025254211,0.205535877813,2458.72386011,0.0,212.014,186.293,14.4376244264,183.427491461,14.4843,-14.5184,0.985715,1563.22631616,428.849172526,1150.59276257,4407,703.025254211,14.4374,703.025254211
4408,14.4971465934,0.258523,943.660434083,0.205719779741,2309.39548152,0.0,212.063,186.345,14.4527345751,177.694140073,14.4967,-14.5354,0.994187,1926.82727798,344.407944012,1137.20991559,4408,943.660434083,14.4525,943.660434083
4409,14.4797106262,0.213069,679.102898336,0.200189684684,2456.47887782,0.0,212.11,186.387,14.4426682026,185.090714348,14.4795,-14.5239,0.989243,1885.98188881,490.679372504,1017.02055253,4409,679.102898336,14.4425,679.102898336
4410,14.5087444067,0.235751,1309.54876486,0.200151824459,2283.9502533,0.0,212.091,186.431,14.4687475761,161.938231755,14.509,-14.556,0.997203,2085.12005162,303.426349625,1194.43611539,4410,1309.54876486,14.4691,1309.54876486
4411,14.5505502809,0.240531,1381.48707868,0.203265376755,2497.63215804,0.0,212.067,186.458,14.5096496202,179.799122489,14.5503,-14.5969,0.992247,1985.86816008,447.984508437,1015.83245073,4411,1381.48707868,14.5095,1381.48707868
4412,14.6068920575,0.237074,1153.12111819,0.199794121447,2486.84850471,0.0,212.057,186.466,14.5579533737,189.824109445,14.6069,-14.6438,0.997798,2255.1758688,219.223810801,1709.52217322,4412,1153.12111819,14.558,1153.12111819
4413,14.5357544666,0.209799,796.117857459,0.195398493097,2526.65571064,0.0,212.052,186.468,14.4768798144,164.125610005,14.5359,-14.5568,0.995579,2027.97494911,378.037539444,1125.58594775,4413,796.117857459,14.4772,796.117857459
4414,14.5938470759,0.280672,746.986467469,0.205675303968,2553.25826113,0.0,212.033,186.452,14.5499398185,172.167731314,14.5937,-14.6238,0.993027,1956.36176544,411.149163043,1001.1284897,4414,746.986467469,14.5499,746.986467469
4415,14.5727858309,0.290723,1373.12009719,0.20285371957,2584.18332403,0.0,212.045,186.488,14.5239279432,186.780601936,14.5721,-14.6043,0.997061,2237.17997762,420.760757551,1025.85863755,4415,1373.12009719,14.5235,1373.12009719
4416,14.6031899128,0.246031,1370.36505818,0.19717182996,2610.79757965,0.0,212.098,186.476,14.5602229548,189.655410336,14.6034,-14.6493,0.996252,2302.26658933,445.576558014,1001.42052457,4416,1370.36505818,14.5606,1370.36505818
4417,14.5940179214,0.233582,652.455516822,0.197636459543,2761.32918247,0.0,212.109,186.515,14.5471773541,195.961211085,14.5939,-14.6361,0.996596,2060.76161824,691.901553608,305.224816398,4417,652.455516822,14.5472,652.455516822
4418,14.6455047431,0.211802,761.177049271,0.199516045239,2820.73729295,0.0,212.079,186.513,14.6009657796,202.464377051,14.6452,-14.6873,0.9976,2282.47040266,590.88266655,896.065415213,4418,761.177049271,14.601,761.177049271
4419,14.6611628429,0.225216,1459.89591583,0.200931477275,2596.45791143,0.0,212.072,186.522,14.616648836,192.22838892,14.6605,-14.7015,0.995966,2181.8539964,497.532613134,1143.07176119,4419,1459.89591583,14.6159,1459.89591583
4420,14.6221278048,0.278859,871.76753925,0.203726422615,2868.85823943,0.0,212.166,186.568,14.5616044128,202.488231469,14.6224,-14.6437,0.999955,2528.81991705,156.840286479,2322.25391309,4420,871.76753925,14.562,871.76753925
4421,14.6486147034,0.304481,1445.3066425,0.209228675791,2204.84449181,0.0,212.149,186.592,14.5978794182,178.129454629,14.6488,-14.6877,0.99518,1814.63153612,366.057696003,974.239866771,4421,1445.3066425,14.598,1445.3066425
4422,14.7046228809,0.14734,1128.30071711,0.19054769195,1936.9546195,0.0,212.184,186.6,14.6566747747,152.819616681,14.7041,-14.7513,0.988036,1409.86504929,290.111645463,992.699506156,4422,1128.30071711,14.6563,1128.30071711
4423,14.7237293402,0.175244,520.711445396,0.191273072191,1989.34297024,0.0,212.189,186.595,14.6769377315,143.838857329,14.7234,-14.7609,0.987895,1504.43568549,350.229932102,1004.46163286,4423,520.711445396,14.6768,520.711445396
4424,14.7583057067,0.306717,818.325123995,0.208102697242,2407.75315935,0.0,212.24,186.585,14.7171805801,172.428214821,14.758,-14.8058,0.988262,1734.07651102,457.68586669,1111.60304684,4424,818.325123995,14.7169,818.325123995
4425,14.6649736015,0.199071,901.438705954,0.196265976086,2047.94645284,0.0,212.251,186.657,14.6098536492,147.461916723,14.6649,-14.6998,0.981265,1554.20729831,420.288001328,963.366372426,4425,901.438705954,14.6101,901.438705954
4426,14.7153573039,0.207834,1223.71459943,0.199118465422,2292.17792179,0.0,212.24,186.677,14.6559560872,165.271232148,14.7152,-14.7456,0.990353,1743.34532581,342.07480318,1144.17826183,4426,1223.71459943,14.6558,1223.71459943
4427,14.8009053245,0.22984,820.239124233,0.203514374678,1647.18757275,0.0,212.265,186.7,14.7511190947,173.486485878,14.8004,-14.8379,0.974549,1320.15105471,221.631471397,970.503740414,4427,820.239124233,14.7507,820.239124233
4428,14.7682994508,0.212485,1055.70805526,0.199561186351,2289.01083419,0.0,212.278,186.757,14.7226072851,188.971777784,14.7675,-14.8078,0.985273,1759.52343971,362.895441564,1164.94652705,4428,1055.70805526,14.7219,1055.70805526
4429,14.7960868313,0.327794,575.304188746,0.209299215115,2529.77144712,0.0,212.312,186.773,14.7450890065,164.111565663,14.7959,-14.8367,0.977798,1513.69983518,501.281101652,986.02810872,4429,575.304188746,14.7451,575.304188746
4430,14.8029822287,0.262727,632.265029451,0.203493933119,2454.16425421,0.0,212.373,186.759,14.7578746869,187.894682421,14.8027,-14.8495,0.991175,1933.30745428,434.683896026,1050.2166445,4430,632.265029451,14.7578,632.265029451
4431,14.7969677806,0.22333,796.253933635,0.201111733002,2444.14963207,0.0,212.438,186.745,14.7478360141,177.005374215,14.7959,-14.8403,0.994968,2049.7887966,339.436969261,1208.21289194,4431,796.253933635,14.747,796.253933635
4432,14.8243203426,0.279322,692.400924901,0.204173632788,2108.45770359,0.0,212.51,186.779,14.7782463444,180.102281048,14.8239,-14.8741,0.991383,1780.0982505,203.109200504,1431.20027671,4432,692.400924901,14.7778,692.400924901
4433,14.8269042117,0.215378,866.855308972,0.197513866744,2075.0885546,0.0,212.528,186.772,14.7785962807,167.165044434,14.8261,-14.8712,0.992053,1751.03007391,266.723500132,1147.36028711,4433,866.855308972,14.7781,866.855308972
4434,14.800759608,0.258065,545.377353603,0.207158862044,2090.9543763,0.0,212.574,186.757,14.7462920304,161.036608415,14.8008,-14.8405,0.985155,1569.15075386,345.427297178,1102.70536039,4434,545.377353603,14.7466,545.377353603
4435,14.8664718986,0.2161,580.281513768,0.202571814985,2333.2502328,0.0,212.589,186.787,14.8151541497,170.663866063,14.8661,-14.9106,0.990432,1706.29401733,405.314601822,1066.3471722,4435,580.281513768,14.8149,580.281513768
4436,14.9042385602,0.186915,725.436759136,0.197757566302,2233.82542328,0.0,212.548,186.779,14.8548035321,174.928271322,14.9036,-14.9447,0.990422,1661.24588309,416.621852678,1002.58663656,4436,725.436759136,14.8544,725.436759136
4437,14.8584900651,0.381364,473.933412301,0.21865915577,2202.82014506,0.0,212.535,186.828,14.8078981338,177.946184232,14.8584,-14.8961,0.989854,1748.36970907,370.949182089,1024.98604234,4437,473.933412301,14.8079,473.933412301
4438,14.9050379823,0.264191,736.443970506,0.202109884857,2352.76646328,0.0,212.523,186.8,14.8538891254,179.372052525,14.9036,-14.9404,0.987898,1745.05925092,400.774846391,1067.15429803,4438,736.443970506,14.8527,736.443970506
4439,14.9445048682,0.227844,643.377073689,0.198298547187,2204.38021454,0.0,212.485,186.843,14.8992586954,178.715904086,14.944,-14.9911,0.996101,1955.22894181,244.606453908,1434.52089405,4439,643.377073689,14.8989,643.377073689
4440,14.8983250808,0.215074,517.212611217,0.196063838923,2358.00088402,0.0,212.504,186.859,14.8419719267,171.998462819,14.8975,-14.9277,0.993119,2015.3881794,304.96065247,1325.24132781,4440,517.212611217,14.8414,517.212611217
4441,14.949005775,0.309509,926.306395548,0.205352893073,2491.36016897,0.0,212.557,186.86,14.897316185,198.866216347,14.9491,-14.9814,0.997631,2270.44599857,166.31403579,1885.18427625,4441,926.306395548,14.8977,926.306395548
4442,14.8538210561,0.335663,1023.86613819,0.20791816997,2465.64148074,0.0,212.54,186.869,14.7983577435,188.18147131,14.8527,-14.8729,0.989807,1968.82281953,329.166477292,1313.94480736,4442,1023.86613819,14.7974,1023.86613819
4443,14.9224558086,0.219463,850.731013641,0.198758122264,2424.29582029,0.0,212.538,186.882,14.8647446364,166.325683627,14.9232,-14.9446,0.994522,1935.49022057,309.104048552,1271.80687987,4443,850.731013641,14.8656,850.731013641
4444,14.899983244,0.213925,867.577867345,0.198401404352,2309.23736214,0.0,212.513,186.917,14.8360630995,162.927255141,14.8992,-14.9176,0.981721,1650.37476532,413.731763058,932.745153393,4444,867.577867345,14.8354,867.577867345
4445,14.9150705483,0.324712,543.746866047,0.210723650693,2287.35849244,0.0,212.498,186.888,14.8621048415,154.387568293,14.9148,-14.942,0.979946,1546.01366787,499.328775912,991.884108337,4445,543.746866047,14.862,543.746866047
4446,14.9126639647,0.255127,1351.56945649,0.20328933864,2354.96887061,0.0,212.52,186.897,14.851447295,166.670343108,14.9122,-14.9341,0.98897,1778.88338801,420.457963664,1063.85824829,4446,1351.56945649,14.8512,1351.56945649
4447,14.8569222127,0.20465,955.221458855,0.19474005539,2077.56595185,0.0,212.55,186.917,14.8065395461,159.390854352,14.857,-14.8857,0.985136,1575.90254631,345.923211822,1070.46322486,4447,955.221458855,14.8067,955.221458855
4448,14.9011920829,0.201237,655.747885505,0.195469938194,2264.45964388,0.0,212.675,186.934,14.853560268,176.054777374,14.9011,-14.933,0.993103,1844.88434499,357.861846698,1201.09811267,4448,655.747885505,14.8537,655.747885505
4449,14.9552328395,0.23727,618.37683812,0.192962128595,1866.60788483,0.0,212.607,186.932,14.9022182996,145.309266839,14.955,-14.9823,0.998877,1597.26701436,146.833672155,1391.30778947,4449,618.37683812,14.9021,618.37683812
4450,14.8735051819,0.18765,1210.12332529,0.189354246809,2020.1946151,0.0,212.585,186.912,14.8223270834,161.195469878,14.8726,-14.9065,0.992097,1689.64881284,280.590894165,1088.94568939,4450,1210.12332529,14.8217,1210.12332529
4451,14.9171639482,0.213811,1058.0777905,0.194454102959,1965.9736377,0.0,212.582,186.892,14.8567318208,154.38571392,14.9169,-14.9384,0.99166,1519.49518131,390.256859946,876.726070407,4451,1058.0777905,14.8569,1058.0777905
4452,14.9544342684,0.226347,688.66263039,0.194123922308,2058.37380306,0.0,212.615,186.945,14.8931189371,170.470333706,14.9542,-14.9706,0.996034,1766.92920196,232.107190388,1272.19402837,4452,688.66263039,14.8929,688.66263039
4453,14.8691921241,0.281268,834.212197042,0.201215289269,1720.39928764,0.0,212.561,186.962,14.8250421583,145.020543817,14.8688,-14.9063,0.992668,1459.23707936,268.553952786,997.497969619,4453,834.212197042,14.8251,834.212197042
4454,14.9131375109,0.222667,562.987919398,0.199047470237,1802.92820867,0.0,212.619,186.952,14.8620682588,134.139875504,14.9122,-14.9363,0.994087,1461.08680421,336.322853684,817.17180597,4454,562.987919398,14.8614,562.987919398
4455,14.90694193,0.338547,579.263979018,0.202425943441,1464.52916936,0.0,212.579,186.987,14.8534209943,125.606464925,14.9064,-14.9262,0.999704,1409.25758542,53.3419638612,1319.0580439,4455,579.263979018,14.8533,579.263979018
4456,14.8830391824,0.288943,551.201042529,0.201236394901,1574.08709496,0.0,212.594,186.997,14.8227466783,121.476893101,14.8834,-14.8774,0.999819,1418.32267948,87.0130764111,1273.23054756,4456,551.201042529,14.8233,551.201042529
4457,14.8070326443,0.146662,853.530582298,0.185762685512,1371.74681295,0.0,212.583,187.002,14.7640604657,114.654785758,14.8073,-14.8177,0.997672,1275.21191396,93.222667785,1030.56755567,4457,853.530582298,14.7644,853.530582298
4458,14.88116008,0.23514,721.905621771,0.196722699668,1369.64197723,0.0,212.579,187.034,14.8276383686,111.39730582,14.8808,-14.8755,0.996853,1229.23772193,181.797527884,855.221449247,4458,721.905621771,14.8273,721.905621771
4459,14.7602950018,0.314286,526.757019268,0.200665367262,1270.28997421,0.0,212.578,187.009,14.7032039766,106.880322151,14.7597,-14.7457,0.997968,1148.89930997,102.917631359,876.419722545,4459,526.757019268,14.7028,526.757019268
4460,14.7876806796,0.20855,624.172600848,0.191533003909,1084.16970442,0.0,212.641,186.99,14.7274510106,91.6825421597,14.7876,-14.7652,0.996667,997.923240871,58.5739513124,910.038274929,4460,624.172600848,14.7276,624.172600848
4461,14.7175987444,0.170247,494.593511673,0.183304705344,1124.25699279,0.0,212.73,187.021,14.657453333,91.2302238276,14.7175,-14.7039,0.998122,984.917945519,89.0540900199,792.452525707,4461,494.593511673,14.6575,494.593511673
4462,14.7280843615,0.21095,634.096752787,0.186638040425,1215.10336341,0.0,212.709,187.008,14.6777782039,101.889154718,14.7278,-14.7232,0.998197,1093.89978499,92.213967684,915.858205202,4462,634.096752787,14.6776,634.096752787
4463,14.6325218609,0.223175,519.48292051,0.187097157336,1166.87248942,0.0,212.732,186.949,14.5774654213,94.1583035786,14.6322,-14.6158,0.998047,1072.12972684,54.8008543645,966.650756167,4463,519.48292051,14.5773,519.48292051
4464,14.5875487242,0.216846,558.595616599,0.18568653834,1099.73815958,0.0,212.666,186.953,14.515541068,70.7719118657,14.5873,-14.548,0.998913,804.69253943,474.066519851,-598.681385803,4464,558.595616599,14.5156,558.595616599
4465,14.5972810989,0.164847,505.716078479,0.176518777925,1213.04931609,0.0,212.705,187.025,14.5417253886,98.6707984871,14.5972,-14.5745,0.999086,1106.60749252,78.1804592829,983.242624435,4465,505.716078479,14.5417,505.716078479
4466,14.5697659795,0.233047,693.430099184,0.186291752292,1522.16531952,0.0,212.769,187.027,14.5199186241,130.908626718,14.5698,-14.5694,0.999628,1462.6458675,51.4795882167,1317.36782323,4466,693.430099184,14.5202,693.430099184
