AverageQLoss,MinReturn,MaxEsReturn,MaxReturn,AverageQ,AverageDiscountedReturn,AverageY,AverageAction,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Iteration,StdReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch
141.66,705.260185039,993.025911171,3062.8930284,263.883,249.359062198,263.880671344,0.999748,175.11,263.978037352,330.427848758,3440,765.142541609,3.90394918987,312.598,264.04,73.380209417,-265.651,1774.05049371,411.320656998,3440
137.935,905.590773505,1216.25735375,3039.71227343,264.325,244.318964036,264.325039603,0.999765,175.113,264.398225348,410.125495779,3441,609.184769531,3.86622821025,312.585,264.463,63.2016515433,-266.159,1426.86012887,612.710687732,3441
145.686,959.002252358,992.902400211,3099.89773295,263.776,254.622683819,263.790678052,0.999832,175.061,263.858638488,309.282067838,3442,761.881555087,3.93791835964,312.591,263.907,207.718457408,-265.616,2357.23342796,645.516805679,3442
153.792,250.572360148,660.847961868,2578.10201178,263.469,181.975682139,263.464312511,0.999833,175.124,263.544207511,75.1384939795,3443,819.150989963,3.94739494195,312.611,263.611,446.026194447,-265.079,1022.48974269,535.979065092,3443
127.928,267.039692039,1505.78917746,2410.58369157,263.493,196.147466235,263.492242632,0.999878,175.116,263.552432802,620.513031058,3444,820.253532376,3.8315654046,312.649,263.612,33.8730274704,-265.126,1329.47980497,879.254354746,3444
122.871,285.904770672,1114.06555549,2746.28348408,263.699,206.975837865,263.694509678,0.999872,175.122,263.757017188,344.470088164,3445,967.292739023,3.75418156588,312.653,263.811,87.0745086269,-265.372,1482.61251962,418.642638528,3445
142.242,301.785367506,1515.63563365,2621.44356372,263.502,217.162290745,263.510381505,0.999891,175.124,263.579483356,579.315651642,3446,669.716035645,3.94539120259,312.685,263.631,116.955872818,-265.273,1279.678265,710.472044354,3446
146.596,284.510009219,655.25303248,2221.53291165,263.381,201.533217855,263.381546418,0.999807,175.188,263.450884827,188.418115012,3447,614.718920092,3.99103889309,312.695,263.507,124.527630232,-265.213,974.607930502,300.936895219,3447
134.632,295.157564141,1074.76523741,2827.33254687,263.123,211.256564582,263.131054325,0.999978,175.246,263.216391779,347.872031882,3448,704.383783473,3.92440279404,312.718,263.301,53.7705139391,-264.791,1058.53515003,480.165901762,3448
152.298,291.204903276,607.438644957,1469.26662967,262.665,219.984376964,262.653807046,0.999835,175.222,262.72824829,230.750092779,3449,210.246549305,4.00383570422,312.762,262.794,71.4043100589,-264.409,898.177595467,367.416741923,3449
139.434,686.898680937,1099.69201588,1221.23625825,262.361,229.626442775,262.373917744,0.99989,175.293,262.438879272,404.657654182,3450,146.503743273,3.83438978897,312.773,262.489,69.6939380462,-264.147,860.750913571,463.934618482,3450
142.111,172.045240614,1006.08618873,2523.31762205,261.964,212.091813682,261.966263117,0.999795,175.31,262.038360159,116.13863375,3451,381.541013095,3.90362138769,312.782,262.122,725.790246137,-263.884,768.114142924,898.308607664,3451
143.741,179.74832032,601.621237802,952.067760654,262.94,175.859119425,262.949304817,0.999803,175.322,263.029011653,167.810307046,3452,264.133730393,3.93363982206,312.807,263.094,116.451491472,-264.803,460.358827357,355.276649267,3452
137.599,210.619313034,929.906337008,999.33416936,263.037,199.45909257,263.032340384,0.999864,175.282,263.115287094,278.440781508,3453,194.688382284,3.86056532435,312.816,263.181,79.9083460523,-264.929,494.903828344,364.733536379,3453
162.142,333.878112133,464.015523297,1140.66944675,262.449,199.269956278,262.457653419,0.999914,175.252,262.538737563,108.151567374,3454,184.331798688,4.00800146383,312.796,262.602,30.1120285496,-264.196,497.727879462,276.636613323,3454
152.527,347.400216521,501.056708008,1051.57280343,262.812,241.165044231,262.818583855,0.999844,175.24,262.89120384,134.168592795,3455,165.416513914,3.94045237574,312.835,262.96,51.4871237028,-264.617,875.172873228,253.244969438,3455
153.823,341.248692431,655.085647231,917.768470708,262.707,215.211092201,262.707908096,0.999882,175.194,262.767093076,214.529541502,3456,183.457562659,3.87615599734,312.811,262.857,44.5024059476,-264.506,563.50390351,374.80181805,3456
134.921,347.392140806,509.662002378,687.676628104,262.658,216.857265631,262.658921814,0.999851,175.212,262.732826833,93.1184818723,3457,116.887457709,3.80918104465,312.823,262.813,186.444947009,-264.178,550.074304082,315.976436509,3457
152.906,349.967454389,560.362340365,957.160831591,262.744,205.216538497,262.749660298,0.999809,175.264,262.823684933,142.20715723,3458,207.151819137,3.9148077467,312.845,262.887,4.84522340385,-264.336,540.418282353,322.65754293,3458
144.953,363.502829942,776.297716339,1182.60837027,262.636,240.658062661,262.644719045,0.999931,175.273,262.715324842,193.669230316,3459,133.159424443,3.8501266503,312.873,262.789,133.095651475,-264.316,769.303249337,356.149628645,3459
149.517,368.093459276,668.297643093,947.986494212,261.913,228.700343184,261.913846626,0.999903,175.273,261.979293301,200.714280847,3460,130.168928548,3.89157307639,312.863,262.045,26.674189765,-263.613,647.955737177,294.108849627,3460
153.742,572.477391411,726.270904083,967.917730781,262.169,238.394884873,262.173423348,0.999868,175.317,262.242072806,213.950269242,3461,65.6791437961,3.86849955933,312.896,262.326,49.6851726201,-263.874,699.180347154,338.016216063,3461
137.959,356.414281471,634.476877803,884.930614904,262.138,200.167611685,262.139460743,0.999835,175.328,262.213286749,158.013787073,3462,152.914386243,3.8254865771,312.925,262.298,27.9664652675,-263.75,499.562431563,347.112506358,3462
149.98,365.219342344,614.117026765,712.053092004,261.885,200.255645094,261.891149669,0.999887,175.304,261.991269057,87.2325307357,3463,136.913030106,3.8685896418,312.939,262.045,353.553647506,-263.595,495.727270637,443.29627849,3463
152.667,355.053324203,645.623532645,710.479807331,261.767,196.742216592,261.764626176,0.99985,175.337,261.819304442,180.8876796,3464,143.440819013,3.91227926677,312.954,261.888,214.129074422,-263.548,491.959036779,447.722405873,3464
158.614,351.772580459,898.920320546,722.055572072,261.743,190.309267466,261.746115505,0.99988,175.325,261.832651112,211.618259975,3465,116.579240563,3.96116807867,312.98,261.903,225.965278798,-263.402,438.992270142,432.745635703,3465
138.997,358.572412678,597.31054988,732.825633653,261.44,198.517852097,261.439847397,0.999891,175.235,261.530162987,170.145383554,3466,138.61334191,3.88215788316,313.023,261.603,77.2414825278,-263.084,488.880723705,337.309017803,3466
155.82,350.228170934,638.121360334,703.646085114,260.949,184.252905943,260.947898976,0.999709,175.289,261.028596379,182.577611067,3467,82.3611320442,3.95704932895,313.039,261.109,49.3912515573,-262.63,405.158552418,403.970549221,3467
158.466,400.657017272,331.139561888,731.881273139,260.349,224.824770785,260.3576375,0.999932,175.291,260.452357316,81.2232986025,3468,106.727003033,4.07594246489,313.079,260.519,66.7664369117,-261.856,657.059921485,225.221157345,3468
128.402,779.851645516,686.285388398,1993.02527032,261.001,258.764177166,260.997952903,0.999911,175.29,261.10543601,216.869405139,3469,319.647257213,3.83396779254,313.091,261.191,55.9860241459,-262.518,1191.57514038,301.094112014,3469
145.084,770.264030827,884.845344903,2138.64920769,260.353,259.039625956,260.353377081,0.999794,175.26,260.441468744,244.643688862,3470,411.323121319,3.98253272558,313.151,260.506,104.050921269,-261.832,1189.19328732,515.876623288,3470
132.764,913.685802243,754.47462522,2364.46972258,259.979,263.536175168,259.989264462,0.999827,175.318,260.07002125,247.247202628,3471,314.432952494,3.89968760212,313.179,260.14,53.435612358,-261.529,1233.78273753,289.121164469,3471
133.286,814.553287381,729.587111831,2908.73931936,260.197,264.626213334,260.198242692,0.999805,175.319,260.292817898,126.384454095,3472,547.090772484,3.92968615474,313.233,260.343,380.153903128,-261.885,1420.01262841,563.449986742,3472
138.857,808.7122023,1127.05974859,1842.43929557,259.597,255.377852577,259.598822423,0.999838,175.328,259.688726325,288.444802396,3473,187.293814264,3.98804033263,313.256,259.747,278.085920695,-261.364,1161.64750711,596.773179716,3473
151.676,279.171867741,663.084267455,1602.18196578,260.1,224.80283911,260.106688649,0.999862,175.36,260.19868708,200.602554284,3474,318.105611755,3.99843652926,313.262,260.253,71.2409595581,-261.888,747.967612538,398.656202712,3474
142.698,280.899274335,581.932502906,1147.57083639,260.276,193.980095263,260.276007734,0.999903,175.368,260.359707525,163.388293848,3475,231.623212147,3.95713983793,313.293,260.423,48.5133298952,-261.824,486.374818047,208.507925984,3475
147.456,285.225587856,589.452652877,763.149202375,259.529,169.3786515,259.530442959,0.999929,175.382,259.613958284,134.966021486,3476,96.9719116163,4.008588866,313.345,259.674,100.287485292,-260.815,340.791733645,321.581478958,3476
181.924,271.296225053,714.521996644,841.873278756,259.133,172.921002994,259.145281627,0.999818,175.381,259.280621204,199.799845995,3477,175.152952088,4.29823150372,313.384,259.312,51.1720235554,-260.392,377.025836878,270.321488406,3477
163.91,242.869676219,832.57546686,281.682883172,258.736,149.713551791,258.731139077,0.999876,175.442,258.795384965,278.745625181,3478,9.01553374153,4.23398965643,313.436,258.858,68.1510299588,-259.923,270.950177052,377.275238554,3478
160.474,409.754547928,535.292303535,620.890941202,258.647,208.383176655,258.655415833,0.99992,175.473,258.745257746,149.440318212,3479,53.060311187,4.24982069324,313.439,258.824,117.006219866,-260.086,531.552163681,337.517545555,3479
142.867,253.074967317,672.447224694,572.608324277,258.188,181.078804036,258.18651164,0.999862,175.518,258.260845896,213.927510464,3480,54.6538190406,4.07375695792,313.429,258.325,95.8968123664,-259.669,386.8874866,374.488743034,3480
157.624,238.262204843,611.280955825,441.314193542,258.301,173.13633483,258.303331701,0.999913,175.577,258.39982124,175.272607912,3481,64.5274285612,4.16723667974,313.419,258.448,90.9692946024,-259.689,358.716411916,357.914862658,3481
142.722,239.472410633,554.078162366,540.630233281,257.793,181.789594096,257.785477779,0.999849,175.684,257.85836154,55.8621740635,3482,55.0131436907,4.07750026137,313.466,257.923,389.213034846,-259.273,401.157881763,485.81464903,3482
141.819,235.872593833,496.068740948,626.252357907,257.229,182.492338839,257.239756878,0.99985,175.7,257.334740371,159.193815058,3483,132.927412149,4.01978487069,313.485,257.387,12.4187735642,-258.826,438.917586532,288.932615004,3483
154.39,228.852261152,742.345963921,544.354386582,256.736,171.815837794,256.741264105,0.999845,175.683,256.842840538,200.583840493,3484,97.2348340919,4.05672922056,313.504,256.923,220.366408037,-258.338,369.452722097,423.623926388,3484
137.115,213.448234754,602.57235026,532.35810511,257.594,171.329879967,257.590303497,0.999815,175.727,257.681764308,178.34961706,3485,63.9903597475,3.90971793549,313.544,257.724,88.8899689037,-259.249,365.335583782,393.691669846,3485
146.687,225.339255966,775.75011423,545.254475852,256.889,177.33182926,256.896333198,0.999873,175.744,256.97471847,241.711114248,3486,61.2030333437,3.98778920678,313.557,257.031,42.0156693343,-258.538,390.289869109,379.320504243,3486
137.133,348.312679113,553.865938495,554.176458593,256.671,190.417767245,256.666686088,0.999788,175.756,256.73694388,123.430456161,3487,73.5310417965,3.91074868192,313.58,256.811,176.124393969,-258.456,447.191304051,375.143143429,3487
124.924,353.435561873,573.331187975,511.002122398,256.765,182.139131444,256.778830298,0.999885,175.788,256.855033205,182.399993462,3488,47.5846997866,3.86249728039,313.556,256.901,39.6726812926,-258.499,423.756461968,346.438579488,3488
130.046,352.435141573,610.697779894,533.261934147,256.725,183.229115309,256.729649853,0.999761,175.835,256.816093245,162.236393347,3489,53.4904746294,3.83131668322,313.599,256.868,93.0251488269,-258.343,439.103139996,344.960435435,3489
130.946,363.381574212,790.095784743,639.234887767,256.796,196.024372403,256.799721899,0.999942,175.815,256.855192697,212.815737375,3490,60.0677946378,3.88524145783,313.605,256.941,165.045492509,-258.514,497.591328724,482.417874979,3490
136.781,368.255050377,936.499048112,574.155234821,256.747,194.086459365,256.751212165,0.999897,175.824,256.825472669,317.276195305,3491,59.3915161666,3.90603996005,313.615,256.899,77.1223927782,-258.642,476.955686322,587.503631626,3491
117.636,393.613017059,632.828832393,772.335224428,256.483,199.378378779,256.486095777,0.999891,175.885,256.585265138,201.900266295,3492,84.3360424236,3.80781634296,313.638,256.641,139.780879989,-258.348,540.100617948,399.841676433,3492
148.089,351.165101557,649.081032688,620.400423572,256.611,191.445513721,256.611515055,0.999943,175.961,256.690764893,205.867965991,3493,71.2275703586,4.00806518129,313.65,256.765,20.9450008049,-258.393,481.123526072,288.36276808,3493
121.132,365.955462054,675.358347565,812.823168974,256.95,203.341702469,256.956559615,0.999871,176.023,257.048773419,206.142048028,3494,101.653275428,3.75608820622,313.693,257.1,119.534282134,-258.796,538.627663606,388.809999895,3494
136.009,501.441259793,1061.98222019,1286.3227141,256.902,215.745998315,256.912761085,0.999943,176.106,256.994507302,231.092785994,3495,198.085546425,3.91288807526,313.705,257.04,471.191360387,-258.659,784.832514491,681.747301481,3495
129.788,495.300817825,802.932603015,1094.93951561,257.283,221.142235919,257.284482632,0.999921,176.111,257.351628685,281.702842439,3496,133.310516285,3.84470897386,313.723,257.407,61.5466796016,-258.923,770.735532969,615.865445373,3496
145.718,635.654172341,1045.01867203,1511.11310123,257.089,222.133417061,257.094995566,0.999868,176.175,257.157024685,297.198919868,3497,174.699255386,3.91171789653,313.746,257.222,222.81752205,-258.883,807.67733868,546.245670443,3497
128.361,557.57738186,1004.66720709,845.284487809,257.255,214.747955759,257.26278129,0.999881,176.172,257.344075329,320.98082035,3498,65.190821142,3.82333858693,313.728,257.385,208.378080697,-258.966,644.180281949,608.41278954,3498
132.845,546.767279023,671.680033778,1028.03417827,257.0,219.313573757,257.006820467,0.999943,176.152,257.053544818,199.930289608,3499,113.330413962,3.84131315148,313.733,257.118,14.0720746582,-258.833,723.825096866,368.471738773,3499
140.478,406.955537703,847.841619899,1290.21463801,256.858,212.408705483,256.8661856,0.999775,176.247,256.937372799,316.475389019,3500,165.641660699,3.93313715767,313.724,256.981,40.8984056761,-258.731,664.920640366,581.153085481,3500
137.822,694.77368949,574.398718968,2730.89679493,257.799,225.331054807,257.806549163,0.999919,176.278,257.858402415,205.561929762,3501,513.313394611,3.87398788177,313.736,257.917,81.4120183275,-259.575,1152.88581281,333.505944486,3501
145.244,729.734126163,773.424397885,1756.55934659,256.977,220.14221131,256.988714847,0.999775,176.239,257.0502813,221.727617085,3502,267.821494096,3.94792782945,313.725,257.108,168.538405681,-258.758,1005.22770795,607.151371536,3502
152.053,419.138848987,1997.91555817,723.25596966,256.409,212.880443039,256.419885545,0.999937,176.192,256.451650793,723.494694287,3503,73.7698099657,3.98868028025,313.764,256.505,274.631878575,-258.249,595.337612758,747.627148,3503
127.859,607.761692475,904.77658145,843.850691529,257.582,221.712740898,257.577654854,0.999899,176.202,257.628241245,338.344307993,3504,57.9336569205,3.74409379482,313.775,257.689,161.927613414,-259.462,685.924646257,584.57229504,3504
135.769,641.225816196,989.073339164,1119.97486973,257.79,231.927487584,257.799524566,0.999847,176.211,257.847097942,295.091346346,3505,97.9084975644,3.82292172634,313.804,257.913,125.78110319,-259.653,800.462343137,333.866283369,3505
144.033,710.979388033,878.744822427,1443.15636856,257.527,244.003418468,257.534975404,0.999776,176.254,257.575144075,247.260380618,3506,141.27751041,3.82492858065,313.834,257.628,50.6239815495,-259.498,951.878850853,427.900844311,3506
118.467,727.751996891,723.101242963,1573.28435575,257.267,242.20916689,257.281209045,0.999865,176.307,257.323536343,230.862161937,3507,161.837900862,3.70784140823,313.845,257.361,61.342068674,-259.216,1014.98332125,332.553506897,3507
