MinReturn,Iteration,StdEsReturn,AverageAbsY,MaxReturn,MinEsReturn,Epoch,AverageQ,AverageY,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,StdReturn,AverageDiscountedReturn
264.165730378,667,81.0220435238,327.180980442,321.446767082,6.18970126372,667,326.98,326.998957497,358.794,96.068,287.921802032,59.581093467,6.67682822935,-333.641,304.70353382,174.721,327.438,0.628393,9.54864734151,155.757693099
295.469055779,668,164.671759238,327.778083744,2976.06632786,4.69872853062,668,327.553,327.572754524,373.636,96.1013,689.532078576,105.486501992,6.80409476282,-334.239,371.174441282,174.835,328.044,0.649509,340.789104917,161.27042584
897.365479321,669,141.613518957,328.050917394,3327.86427462,3.85940123451,669,327.858,327.868100491,369.454,96.1506,523.378480725,99.6289146115,6.52608726451,-334.35,1830.35054066,174.957,328.36,0.742013,686.418081397,257.958078071
60.9348710833,670,166.62650524,328.176714206,3213.12583489,6.6700141141,670,327.98,327.994491712,400.536,96.2196,520.065073212,155.048317121,6.75020336498,-334.623,2216.06650642,175.102,328.464,0.665983,1200.79658548,208.154741994
729.14949977,671,159.941219831,327.586348237,3272.73445111,5.7540709341,671,327.386,327.38813846,376.922,96.244,743.820783163,101.457446441,6.72213949026,-334.109,2415.3448087,175.18,327.856,0.591204,991.165953028,238.122435249
292.804909838,672,152.181658525,328.084057205,3131.78950419,7.15455081499,672,327.901,327.920977592,372.757,96.3119,597.188745837,103.594675268,6.59625714029,-334.628,1663.53050496,175.333,328.352,0.745877,922.879427972,230.521611695
693.449305061,673,186.017342782,327.800598851,1135.40340155,11.1660025773,673,327.596,327.605004088,413.134,96.3459,628.268440522,130.599077416,6.89669414978,-334.362,767.012178775,175.493,328.106,0.754546,124.462243312,228.09234334
840.615314759,674,137.923358254,327.829795048,3188.0364215,6.00478000427,674,327.627,327.639186555,394.545,96.3768,596.502876315,69.9273322771,6.85660369095,-334.471,1422.25737675,175.644,328.112,0.765788,822.830621337,239.146860249
285.397139674,675,107.297340769,328.24939843,3088.75781378,5.20489334488,675,328.036,328.047712451,357.249,96.4704,397.01097137,77.3963929782,6.69889836849,-334.669,1331.57216658,175.799,328.502,0.76293,811.15667324,229.657083198
303.883938339,676,129.527139415,327.877655042,2255.66607647,6.77937101544,676,327.688,327.715238822,373.61,96.5397,488.999465821,97.902340967,6.69346790035,-334.784,1033.67442432,175.912,328.174,0.784452,412.655853089,231.120152855
677.310349279,677,194.959638491,327.986494157,1632.75632844,8.54563312422,677,327.819,327.827866553,400.192,96.6283,809.155836686,152.365446889,6.79711578602,-334.618,1053.36913925,176.033,328.274,0.776133,239.55676969,247.461736077
277.650204012,678,86.5221425555,328.493929531,2921.00693878,5.55479897355,678,328.33,328.344489144,383.028,96.7091,373.159105863,64.0427708058,6.7639914136,-334.903,1122.98567351,176.183,328.794,0.747935,763.880786664,202.006970469
780.971297443,679,89.9470970312,327.900146673,3198.31890186,6.02381212019,679,327.72,327.725344156,359.298,96.7743,389.065227142,58.5962530629,6.69093615313,-334.758,1641.83541056,176.296,328.184,0.761669,961.614967469,245.153086106
309.100418923,680,181.893810145,328.35032339,3127.73731956,6.53496902024,680,328.135,328.152461957,374.762,96.8299,669.690631023,146.310358439,6.753568604,-335.216,1081.08127453,176.44,328.65,0.694234,600.085500145,225.068028943
744.31059146,681,140.859584938,329.121464495,3255.64044734,5.86761400352,681,328.913,328.934554668,400.625,96.8721,413.541310981,88.0695243015,6.91357907997,-335.931,1553.90880964,176.547,329.442,0.823596,848.60188551,245.014744707
774.041741754,682,167.129467185,329.003132004,2024.92158738,6.61436102649,682,328.831,328.832067851,384.881,96.9871,787.271564262,86.153142128,6.74417145933,-335.801,1054.13246625,176.674,329.289,0.778626,216.473269653,252.19307599
920.45653795,683,108.156886387,329.333496863,2511.16921496,5.21192258359,683,329.123,329.142941344,369.89,97.0587,463.758808499,62.4723830842,6.66944457751,-335.924,1266.26170849,176.776,329.623,0.775771,383.033088005,236.677061585
754.345587698,684,160.650266175,328.752514505,2956.58839573,5.57313721639,684,328.484,328.503664159,374.767,97.1565,657.365563639,93.7698006564,6.80354720486,-335.549,1617.19033976,176.978,329.033,0.769398,644.978595149,242.7970703
406.052169322,685,134.265011146,329.307423745,3225.33905527,6.04343153192,685,329.04,329.068820092,433.144,97.2176,490.665301277,100.137938601,7.15691416875,-335.801,1410.46731723,177.107,329.574,0.781092,816.336935306,240.771761321
383.189751872,686,135.704565441,329.133933411,2971.56070336,6.4100670366,686,328.858,328.861425248,400.573,97.3172,470.995107569,82.2951582408,6.7651585048,-335.681,2223.06010619,177.238,329.386,0.785368,789.789807439,164.984802877
1126.37269712,687,228.690325026,330.122976226,2990.34898816,7.11113886281,687,329.851,329.883710372,363.373,97.3775,798.104120101,158.69277929,6.56039269662,-336.775,2037.60685659,177.409,330.377,0.856871,660.641283885,162.680895535
382.349492078,688,169.194229614,329.399567084,3433.35912818,6.72421086828,688,329.143,329.150863103,391.018,97.4554,718.476938573,84.4846376671,6.96077891423,-336.163,1403.28242576,177.535,329.703,0.773941,922.611657827,235.524281344
296.788350171,689,177.35962631,328.991319717,3269.6352544,6.59744282042,689,328.765,328.760748217,380.915,97.5004,657.059113193,84.4660870008,6.75715973743,-335.776,1623.46537907,177.667,329.306,0.81141,930.21150041,219.745721568
300.900632253,690,201.607280151,329.483108806,3323.76814911,5.44704539619,690,329.211,329.227115535,402.086,97.5477,795.93951172,107.023980935,6.89990634208,-336.155,1497.17319932,177.809,329.757,0.759487,682.8738497,241.747473132
618.556424684,691,78.7408733648,329.09596918,2943.09636376,6.27727917334,691,328.837,328.852303021,414.919,97.5949,300.960969744,65.0345877598,7.01837942852,-335.846,1192.39294001,177.925,329.438,0.789681,638.869248494,230.882235675
956.592912499,692,128.873298712,329.475349351,3317.86387302,5.77165464376,692,329.202,329.202889334,400.935,97.6462,508.115646202,72.2269093924,6.85148329947,-336.214,2610.47222531,178.103,329.763,0.823353,873.654313939,226.807971882
749.306383796,693,182.185113863,329.752171938,2269.85780212,6.10654058663,693,329.483,329.503071608,364.978,97.679,647.247834135,111.902758448,6.75132492568,-336.386,1221.4742647,178.226,330.022,0.838633,367.754713745,247.065902608
1328.3957525,694,204.808693135,329.592425774,3049.84997272,5.79017827512,694,329.324,329.338489068,377.532,97.7138,831.47600695,119.36007491,6.79793251191,-336.215,2032.9485027,178.368,329.908,0.754098,592.511596721,143.394932209
818.307468267,695,210.249274741,330.158684425,3128.23266041,6.40883965094,695,329.871,329.875553141,368.05,97.7471,707.241225221,135.617854749,6.65462047293,-336.748,1208.05462366,178.533,330.44,0.783397,451.064066957,258.071733071
334.335179739,696,176.202565425,330.310937437,3031.65798162,8.64807560084,696,330.027,330.048452445,371.064,97.8391,558.018260696,126.288491966,6.71582874701,-337.071,1568.5123816,178.687,330.571,0.736438,899.793226699,154.999566036
270.710387378,697,217.289986572,329.635528813,2527.9617578,6.29007710674,697,329.358,329.364052734,409.817,97.8763,821.184594608,143.325757068,6.90408480075,-336.123,1079.72462732,178.809,329.945,0.723723,609.343356371,208.996864354
1033.95578423,698,137.101244159,330.559699462,3278.55285364,7.48518410002,698,330.283,330.310437396,398.559,97.919,553.222942906,77.0968364986,6.88737926999,-337.078,2300.4902767,178.946,330.825,0.853553,827.654670448,234.913574077
346.724279751,699,66.8792496002,330.279685343,3323.12482937,5.93113264508,699,330.031,330.030723516,403.056,97.9558,262.103641938,54.0361027705,6.95387441502,-336.706,1455.53364888,179.059,330.594,0.773187,720.220776699,140.169384593
162.285740083,700,90.0916622955,329.796881868,320.737147487,6.01276412878,700,329.509,329.523419041,378.07,98.0198,268.942904358,74.8760875497,6.75767992541,-336.322,226.511569447,179.167,330.111,0.805001,54.8541533482,129.557939473
199.942713849,701,212.723926024,330.215637857,3079.62084384,6.4131103324,701,329.868,329.894038074,399.635,98.0388,647.605327153,150.237400294,6.82299355171,-336.557,729.174082975,179.318,330.477,0.773627,720.498433579,186.950614477
295.743577336,702,115.527044135,328.997459701,2929.45959699,6.68598669157,702,328.658,328.671784079,436.632,98.0511,379.67845514,83.5110252573,7.16389047107,-335.573,1473.86676684,179.485,329.282,0.774499,743.634314127,234.082486499
346.831298093,703,171.180225478,329.842457662,2858.47232958,7.17286787711,703,329.465,329.48110731,372.27,98.1063,585.663064002,160.932206857,6.67565437874,-336.071,1262.34444357,179.615,330.131,0.827369,537.937355612,218.598258697
463.706077376,704,237.370746437,329.43920712,1466.04745588,5.42270113046,704,329.122,329.109389721,391.999,98.1668,959.071643983,144.250680287,6.87342122186,-335.835,997.864536587,179.716,329.769,0.862032,188.366828977,236.222708355
408.914459746,705,138.240633111,330.209895876,2896.69171733,8.31590690077,705,329.85,329.88050293,381.747,98.2332,734.259814905,55.93199075,6.68991630096,-336.41,1377.33262459,179.818,330.463,0.820673,679.073414891,213.383450763
319.696148052,706,132.92271041,329.289831592,3040.01633783,7.45242506836,706,328.961,328.966825703,395.507,98.2927,435.347066148,103.98128379,6.93057660792,-335.801,1990.47544951,179.998,329.572,0.727626,980.768183769,233.303502942
502.627314997,707,212.160034316,329.200392148,2631.611554,6.72571032293,707,328.854,328.872547399,397.253,98.3375,669.801528219,138.995171207,7.00177165127,-335.946,1223.91449753,180.167,329.516,0.56898,691.361855139,108.566665493
877.341865851,708,265.848418597,329.545656894,2828.27884337,6.65429533369,708,329.252,329.27364745,368.133,98.4224,914.810369716,165.864013123,6.85506436333,-336.136,1413.49980344,180.312,329.835,0.735308,681.294410611,246.941372648
1026.82431315,709,147.664337314,329.275060528,2690.17670044,6.64538348274,709,328.96,328.972212264,437.083,98.4708,483.979104525,156.26384834,7.14248018059,-335.954,1912.04575438,180.456,329.586,0.709132,663.624660926,226.502407709
287.344883988,710,306.146047902,329.426710803,3282.53525539,7.54926335852,710,329.164,329.162234326,391.558,98.5035,1144.09830037,188.272355864,6.98001612893,-336.192,1665.9558388,180.594,329.75,0.740256,1266.29810094,209.498578359
309.737115284,711,119.412284999,329.953663736,2810.3426394,6.98890874184,711,329.66,329.685584803,406.451,98.5548,494.598082891,78.3065288066,7.13259559105,-336.572,1184.94397706,180.722,330.253,0.809435,644.57866729,234.448649086
315.632253126,712,195.863115197,330.301612695,3537.27978218,6.459321501,712,330.0,330.017744038,419.723,98.5965,839.299222832,105.850860941,7.03420744697,-336.75,1618.75992805,180.859,330.568,0.800734,747.843222689,251.812835326
157.6555559,713,257.597796676,329.8790964,3214.62932163,6.36665787649,713,329.655,329.651565622,391.34,98.6702,810.213264708,211.609562396,6.73705033005,-336.584,424.315305984,181.025,330.197,0.728851,650.363828569,130.835388157
167.061398033,714,156.282773367,329.946710702,2641.88691607,7.09177103655,714,329.675,329.694591554,407.499,98.7493,477.117374353,190.012402401,6.8858358145,-336.717,831.623296855,181.14,330.234,0.757586,547.261455481,204.639238154
1129.39967035,715,122.10054339,329.547333932,3213.0811239,6.27304586634,715,329.335,329.348357888,393.171,98.836,565.900439788,68.8530034684,6.83505775094,-336.405,1434.36052899,181.222,329.886,0.757187,526.170782058,255.728209201
851.968056868,716,154.971170751,330.391991855,2691.9036173,5.97348439434,716,330.18,330.181019852,377.855,98.8639,635.243776461,100.965377369,6.77309137148,-337.066,1709.54838084,181.377,330.699,0.732982,747.817982469,207.524694093
387.860917819,717,251.754272821,331.150468833,3352.47593426,7.52151375147,717,330.924,330.954989119,389.591,98.9079,1135.36918109,113.361242577,6.72116530706,-337.932,1158.04838228,181.485,331.436,0.79906,641.106862403,255.756502832
784.828074421,718,148.923966635,330.816397932,1704.83592078,6.51335452134,718,330.614,330.59841868,430.318,98.9572,727.553122546,83.120674031,7.02706580697,-337.623,883.231998456,181.578,331.158,0.775241,143.345002491,244.450057613
818.518254964,719,191.67961431,330.680854977,2859.40010045,6.86848287345,719,330.431,330.452398067,386.939,98.9836,814.151896331,128.53199979,6.85414354774,-337.505,1345.75633851,181.699,330.959,0.775064,565.899042525,232.283130737
591.733936587,720,122.770406998,330.651256253,772.439233898,5.9699313105,720,330.403,330.423435657,382.254,98.9987,491.196229287,78.7643167647,6.76399041081,-337.414,673.761478844,181.818,330.943,0.751052,45.3573752797,227.003422817
851.450654604,721,242.67338866,331.696353442,1871.64497504,5.70332597242,721,331.468,331.475007205,401.848,99.0737,981.058971851,165.295152023,6.95977468595,-338.565,1029.55249068,181.911,332.028,0.838117,207.051724598,254.107900898
805.489358188,722,169.832567269,331.351664112,3142.34210723,6.22862868692,722,331.074,331.104520843,402.301,99.103,632.830089315,98.5681478443,7.06148700035,-338.244,1424.62667619,182.024,331.651,0.800907,687.639825853,254.240604372
706.142969023,723,123.336008667,332.042236323,2675.97242697,6.45324702284,723,331.831,331.847705261,404.923,99.1343,408.531144932,98.1030983432,6.82381494922,-338.595,1407.6189255,182.156,332.322,0.852479,611.470195328,239.149856028
212.69874908,724,207.291054848,332.155083141,2704.72369306,6.70246725126,724,331.995,331.992114673,379.85,99.1922,632.575671349,164.417300681,6.72545397582,-338.836,946.609761514,182.28,332.459,0.800307,593.880327305,213.75836081
783.45835417,725,71.4976518204,331.647713907,3040.50654572,5.28761234595,725,331.454,331.463841655,398.266,99.2498,281.909449591,62.8570034508,6.8708663552,-338.347,1536.16393582,182.415,331.983,0.853989,640.733536478,256.130492826
953.70864336,726,161.477463526,332.693693178,3369.02760746,6.33619373376,726,332.506,332.519837513,387.47,99.2899,618.393825875,117.588025547,6.76565220076,-339.355,1541.71407043,182.5,332.988,0.8235,543.760834886,223.769997757
217.735076894,727,150.503811925,331.763401044,3242.15559962,7.15196607579,727,331.57,331.597934772,408.309,99.3402,576.433282918,95.3929701855,7.02116066473,-338.642,1542.88545118,182.643,332.053,0.805813,780.549816669,232.865451966
243.408042917,728,199.068548689,332.140710411,1990.91435012,6.75168659582,728,331.936,331.951730468,411.132,99.4083,612.962512766,160.643399933,6.92749684289,-338.985,847.062873745,182.722,332.453,0.753583,314.020166429,231.586703562
212.359221032,729,218.844537106,332.00972722,2447.16723178,6.14517310761,729,331.822,331.828356223,400.974,99.4666,737.423236084,144.16264508,6.90509990584,-338.863,998.179432935,182.877,332.376,0.82029,538.325589192,225.389402418
320.675335951,730,258.120733078,332.136312467,2750.14866917,6.42268562957,730,331.914,331.915768352,395.922,99.5534,977.022982254,156.192033459,6.79651121766,-338.852,1129.69117616,183.004,332.468,0.763659,492.955173258,235.010976971
894.601234847,731,97.5145626994,332.29140147,3288.77617604,7.24030599847,731,332.083,332.106832107,393.767,99.5688,450.226323644,64.4123874877,6.81489354655,-339.007,1537.35378902,183.107,332.625,0.831585,577.255619497,241.869098797
288.769904539,732,153.031854945,332.230952345,3034.54856674,6.52429846982,732,332.059,332.069405116,413.618,99.6288,627.116735068,98.2582636049,6.97506681533,-339.119,1222.483273,183.24,332.524,0.825596,608.891197858,226.345513272
287.533888623,733,177.457772959,331.736692187,3097.80324469,7.39817166774,733,331.555,331.565523924,432.224,99.7105,729.979687298,119.164702899,7.04422246732,-338.833,716.755293892,183.354,332.096,0.703851,776.396567055,174.261269822
26.3285183041,734,105.052966848,332.328817382,1373.84666225,5.92434329318,734,332.156,332.175128997,402.399,99.7192,354.743750035,79.4041253387,6.95837452125,-339.299,332.424498363,183.457,332.649,0.626662,211.829184127,135.53697994
294.090703648,735,66.3474180462,332.372348219,3243.83078311,6.5748656772,735,332.176,332.185987768,442.748,99.7526,245.490424655,50.0567519934,7.12259440577,-339.546,888.741211062,183.576,332.664,0.745683,608.780823855,211.307715845
1020.176747,736,293.129862992,332.796899979,3074.10952052,9.05074410076,736,332.587,332.612519584,402.184,99.8531,1117.35148511,208.793944625,6.91523912069,-339.53,1576.86777446,183.673,333.095,0.745951,639.697925472,248.618818029
