AverageAction,AverageQLoss,MaxReturn,MinReturn,MinEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageAbsQYDiff,AverageAbsY,AverageDiscountedReturn,StdEsReturn,MaxEsReturn,AverageY,StdReturn,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,Iteration,AverageEsReturn
0.729727,9855.16,1382.79762723,239.613332337,4.8404223584,154.88,375.994,385.113841878,33.4095836045,1214.57979368,157.18593186,18.1289274098,86.1948348828,1214.15475767,239.992550376,2024,1214.16,-1274.82,1215.93,2024,18.1105909677
0.73595,10503.1,627.11328841,177.059028065,5.29213351022,154.92,376.307,245.578490314,34.2894785093,1220.44627898,135.122854417,34.609522302,157.826697773,1220.02720913,50.5245728585,2025,1219.93,-1278.79,1221.7,2025,24.6028558699
0.730297,9978.75,1395.93121082,215.71719628,5.22382981994,154.979,376.639,270.763862787,33.7497107687,1221.92185679,138.831312813,70.9035716465,390.599643072,1221.5185471,144.280439686,2026,1221.45,-1282.16,1223.22,2026,35.1193329675
0.725996,10119.3,1590.03301871,187.197527643,4.58089131562,155.009,376.973,369.121743686,33.8239693658,1226.59793976,100.756467488,38.9090913328,200.397276667,1226.05547253,292.449768305,2027,1226.08,-1286.44,1227.93,2027,24.1550237832
0.733142,10041.7,2300.70019796,229.846558435,5.16751560603,155.076,377.349,770.835896968,34.1846733829,1231.43753166,169.647380894,75.2429381297,415.142702805,1231.03226831,583.556268029,2028,1230.91,-1291.76,1232.68,2028,40.4497941065
0.759173,9766.99,2304.40746007,178.785810444,5.49475920073,155.124,377.777,998.165456829,33.3626199617,1235.36437362,173.612008168,22.7587321465,106.29074252,1234.91095146,706.630543549,2029,1234.9,-1295.52,1236.67,2029,21.7224214396
0.753452,11200.6,2192.20637663,103.693564021,4.54251519494,155.19,378.153,624.181934976,35.4929930061,1238.74860712,156.164004635,48.1928784125,227.47669151,1238.22486035,572.253597911,2030,1238.07,-1298.73,1239.93,2030,25.174611057
0.725905,10250.2,1404.14760688,193.913023838,4.82655280249,155.179,378.509,356.122953097,34.2818744903,1240.69898942,133.755397133,29.4531698651,150.766020763,1240.19133929,256.549252731,2031,1240.13,-1300.99,1241.89,2031,24.1386794881
0.745348,10757.3,1661.17067493,235.182826731,5.11032162618,155.238,378.842,608.849240953,34.5719667246,1243.67139125,186.958022607,30.6035436113,157.944939634,1243.27621013,256.519207476,2032,1243.24,-1304.41,1245.08,2032,26.0531594839
0.539476,10444.6,1735.21125868,931.010116203,4.97865618311,155.296,379.24,1038.60647489,34.7379891103,1249.57888796,97.9919313189,68.4299972437,316.676948644,1249.1333288,224.274831405,2033,1249.2,-1310.69,1250.87,2033,41.0272287314
0.759088,11077.3,2377.08963273,357.238364569,4.62730521124,155.311,379.631,1339.60081131,35.273725895,1253.91405208,195.381277643,25.1786107598,104.42727077,1253.4593652,657.266099532,2034,1253.25,-1316.69,1255.06,2034,25.1032562406
0.72823,11089.3,1980.90745595,152.473993459,4.70652983812,155.324,380.0,937.76164166,35.6653277289,1254.80120914,99.2879415973,45.1751519938,296.896116308,1254.33622157,721.351611746,2035,1254.39,-1317.97,1256.25,2035,28.8085325918
0.744513,10798.6,2429.38710383,318.936613602,4.76281813761,155.355,380.308,1220.48204709,35.1716044953,1260.13783827,167.654741865,25.3039453038,153.94408669,1259.71443314,807.208402345,2036,1259.63,-1324.39,1261.38,2036,20.6257214431
0.762282,11520.0,2421.03607857,580.282992454,5.17025549203,155.389,380.719,1521.00859143,35.9652942272,1264.11547338,205.85258898,36.8142588126,200.324439524,1263.62329154,610.103422525,2037,1263.48,-1328.66,1265.4,2037,29.8123428113
0.766455,11121.4,2104.6792044,1475.99434185,5.49382987619,155.444,381.134,1899.04239195,35.7761520305,1271.68519996,146.332562727,48.4142060502,330.160764435,1271.2433194,163.880605222,2038,1271.26,-1336.59,1273.11,2038,27.5287848303
0.743865,10987.8,2375.57607205,560.671174827,4.46262425617,155.482,381.525,1417.87785347,35.2911655138,1277.55001654,184.575832621,47.7893537395,267.052652347,1277.11080991,617.343272942,2039,1276.98,-1342.67,1278.76,2039,36.7631619272
0.700688,11317.3,948.337715603,149.288959015,4.74390619696,155.529,381.878,320.967359268,35.9604533621,1280.28417067,100.963283595,31.4104233327,158.431081565,1279.763073,253.883980212,2040,1279.68,-1344.85,1281.63,2040,23.291179648
0.715488,11585.6,1892.2293188,824.336469647,4.37910981211,155.537,382.253,1408.60750498,35.725480757,1286.7575169,119.608735432,56.3324048146,261.349175685,1286.16057054,382.402188333,2041,1286.15,-1349.64,1288.11,2041,36.3547409076
0.750423,11281.1,2060.58075057,646.359863612,4.75027139847,155.605,382.637,1675.03828365,36.180747833,1290.85658178,185.242346021,42.1869299958,167.870895816,1290.3676207,514.114309164,2042,1290.28,-1356.06,1292.12,2042,35.1091621392
0.766092,11551.7,1991.23493985,1756.43431581,5.22681262868,155.678,382.995,1822.64871534,35.9412463549,1294.30598699,163.824351431,44.1100439849,172.853682777,1293.81170568,60.911662555,2043,1293.77,-1359.25,1295.64,2043,32.4051116434
0.752459,11361.2,1408.67059771,97.8248956101,4.77735727531,155.738,383.357,452.220409247,35.6702617857,1299.41217164,130.400339642,41.1054802301,242.485216473,1299.01051472,339.242386286,2044,1298.97,-1364.02,1300.81,2044,27.2686057566
0.723998,11828.6,1741.57111637,633.977842396,4.52403121155,155.74,383.731,1217.24967183,36.7366194468,1304.04677388,123.058680223,31.5614352467,185.561436352,1303.54936155,348.27570071,2045,1303.5,-1369.71,1305.41,2045,24.139074762
0.554994,12085.3,956.904857122,923.826088549,5.05969042523,155.819,384.102,944.931007279,36.5266811218,1309.98707691,87.4481416325,26.0367596971,99.2567049165,1309.45759201,10.6121676596,2046,1309.38,-1374.51,1311.32,2046,27.5380633938
0.729945,11603.5,1817.88225067,381.320626639,4.7404685688,155.851,384.39,1142.05627345,36.4131629442,1314.72151556,128.596152623,33.3933229381,141.619867149,1314.27645208,406.60473528,2047,1314.19,-1380.06,1316.08,2047,30.3596967645
0.660226,12224.9,1111.54097863,928.217879717,4.31496411909,155.879,384.774,956.084206384,37.2340519792,1317.87114227,106.328157474,30.005803002,165.607621798,1317.3359265,49.5179881441,2048,1317.15,-1384.26,1318.99,2048,21.4527211469
0.674696,12067.5,946.951325893,919.963584407,4.49818499459,155.918,385.145,930.657638099,36.6154198258,1323.67289954,95.0220580545,35.6362645392,227.053884469,1323.16450426,7.53416796731,2049,1323.1,-1389.27,1325.04,2049,23.9269637959
0.787007,12087.9,1159.36141434,115.374746408,4.7387702876,155.935,385.478,510.209466069,36.8089892463,1328.14695121,161.34724003,26.1449560067,169.765845022,1327.73010162,281.922770247,2050,1327.71,-1393.52,1329.54,2050,19.9922727745
0.754639,12392.2,1568.63076849,389.069961622,4.66593008961,155.991,385.862,800.403697408,37.2371525363,1330.09726813,189.673424082,30.4785812671,165.228006078,1329.55141881,306.407083339,2051,1329.56,-1395.39,1331.41,2051,25.3145001559
0.747897,12070.0,1775.70392632,316.796610809,4.82826659055,156.014,386.241,1008.97012275,37.5148458498,1331.09120418,150.732182419,40.2176291513,234.503218964,1330.64127267,571.504932607,2052,1330.45,-1401.03,1332.45,2052,24.6146185888
0.760402,12250.2,1772.529837,309.692039375,4.70328752819,156.052,386.653,871.831526199,38.3702125845,1338.18618077,173.277971268,33.2278407391,149.130603244,1337.66669929,372.463142317,2053,1337.65,-1408.25,1339.59,2053,25.3036478235
0.715714,12845.5,1705.41162865,560.761875051,4.42960755931,156.096,386.974,1092.35782109,38.0636118072,1347.97535904,132.9094116,31.0814840631,223.629236921,1347.44544761,331.298274238,2054,1347.35,-1416.0,1349.27,2054,18.6458699884
0.778283,12679.5,2138.17447852,176.991078822,4.74937182543,156.133,387.378,813.331381102,37.774976235,1352.33604602,190.497328036,23.7132139718,97.8198079772,1351.93643548,391.063865153,2055,1351.96,-1420.21,1353.8,2055,22.5195311003
0.757146,12452.1,537.908300465,129.479762158,4.78529031809,156.185,387.739,192.681491385,37.7320606511,1357.04581071,113.355951356,102.657257405,660.22922472,1356.59687269,68.0962825525,2056,1356.44,-1425.23,1358.5,2056,40.94490565
0.777047,12873.4,2527.98236674,17.8634413274,4.58398457284,156.248,388.149,1143.10358899,38.601020293,1360.55857299,165.022124515,57.889195647,327.020067195,1359.995606,766.085059127,2057,1359.92,-1430.11,1361.89,2057,37.1210894868
0.751945,12788.8,146.792358155,117.216173901,4.80938870724,156.291,388.612,131.383836223,38.7014271528,1366.55434601,91.0884949341,45.0051206401,272.477858325,1366.08219064,6.56975819264,2058,1366.09,-1436.88,1368.03,2058,29.8142133051
0.739226,13348.5,1502.6759157,161.295482316,4.57981632557,156.346,389.022,399.849605999,38.7909232655,1369.35278231,129.308395011,28.059909493,124.818011539,1368.82495612,297.61735887,2059,1368.61,-1438.42,1370.76,2059,21.8347713063
0.713518,13177.4,1071.18443274,124.204296608,4.35374307893,156.392,389.338,258.786721483,38.3035493209,1375.31790357,114.000765629,71.8652866827,313.025842992,1374.77941726,224.851237413,2060,1374.71,-1441.87,1376.64,2060,40.0727051488
0.762282,13185.5,752.810527802,120.189080582,4.87031800526,156.412,389.72,154.749704614,38.8601452458,1378.94475063,98.0304410565,43.0221480233,236.824600384,1378.39704965,80.6845292836,2061,1378.44,-1447.29,1380.44,2061,31.0327732781
0.761684,13015.2,985.38420475,153.140775506,3.76032196914,156.456,390.096,304.675002495,37.8708284035,1380.75134469,123.058256257,34.285009644,161.479532883,1380.25202394,184.952539219,2062,1380.16,-1448.36,1382.27,2062,26.0509054876
0.765273,13639.7,1944.19277791,1347.93544099,4.79695092614,156.487,390.414,1822.93863342,39.0416247803,1382.31904808,156.150342285,29.8496919344,162.887944261,1381.83870224,157.90818587,2063,1381.74,-1450.54,1383.78,2063,25.4470405208
0.786665,12927.2,2034.26567931,1926.85999703,4.78405227838,156.522,390.854,1983.85282832,38.9744474993,1387.3510886,185.089500105,74.2159642743,426.357797356,1386.79038168,29.6738101416,2064,1386.74,-1457.46,1388.87,2064,45.5832246145
0.747813,14008.6,1935.30273731,1474.8336206,5.51378675603,156.609,391.222,1809.70210119,40.0478307165,1392.40825673,157.005626283,41.3313634594,169.82666621,1391.86749212,123.761946262,2065,1391.76,-1461.96,1393.81,2065,35.8224295667
0.76076,13582.3,2081.02779804,12.684633642,4.76210407275,156.63,391.562,158.23839917,40.221783422,1393.3942248,57.963494586,31.2132481567,157.221829687,1392.92549382,300.966466392,2066,1392.85,-1465.85,1394.93,2066,22.307828293
0.78288,13594.2,1476.08368946,142.35498414,5.19560226152,156.653,391.935,413.69835261,39.4048643282,1397.46504357,146.347195364,29.5524538147,147.09629294,1396.99560217,336.220336648,2067,1397.06,-1468.68,1399.01,2067,21.9682241334
0.784808,13390.0,2400.73380808,200.3940567,4.46897654771,156.683,392.284,574.837812218,39.3165621527,1403.02694569,161.242096321,26.8631536391,124.979391149,1402.47982851,520.184649075,2068,1402.23,-1473.28,1404.31,2068,24.2390638494
0.768293,13615.5,2135.41449421,409.694687918,4.59412587877,156.676,392.646,1189.5595354,39.5408260404,1406.15949672,147.038246664,34.4837956308,210.585883899,1405.66698347,568.878707581,2069,1405.79,-1477.16,1407.94,2069,21.7163938906
0.782216,14203.0,2149.07617801,223.106425183,3.9352665752,156.686,393.049,1146.994986,40.3452979932,1408.96853075,208.037152208,35.871640568,195.031460109,1408.44727337,511.530427328,2070,1408.23,-1481.51,1410.36,2070,28.3158200798
0.778546,13950.7,1335.33705352,113.444520532,4.91970075273,156.75,393.387,396.590083193,39.6843548387,1411.27746406,144.767676482,30.5851681996,127.949933662,1410.75529956,282.842364292,2071,1410.7,-1482.64,1412.68,2071,24.3789650486
0.768192,14416.1,2072.82383771,713.691791815,4.85486951109,156.781,393.796,1427.90901669,40.6599520183,1417.46063824,153.443674792,49.562414324,254.962725338,1416.94272787,447.700732499,2072,1416.89,-1489.66,1418.99,2072,33.8066192522
0.777402,14452.2,1860.50138826,180.878869296,3.00688419827,156.821,394.133,724.137250477,40.5571754615,1418.62372782,163.562209499,61.9382480838,289.479877971,1418.12702192,508.503533195,2073,1418.18,-1490.6,1420.2,2073,37.8836753899
0.772482,14341.5,767.922300773,158.261030928,4.38185342377,156.867,394.561,304.419837362,40.4769616227,1422.07211882,141.069477291,33.2687885655,126.566891233,1421.47578943,150.711980712,2074,1421.24,-1493.24,1423.33,2074,37.8385625112
0.760159,14411.9,916.578271522,163.659327937,5.28258490105,156.948,394.87,260.297480367,40.1600872439,1427.67737662,131.071505621,41.685313889,240.284743977,1427.07498132,141.553601601,2075,1427.11,-1498.45,1429.21,2075,28.3681309697
0.760645,13747.8,803.330494433,149.837975716,4.92571215991,157.005,395.305,272.273496188,39.4524839408,1430.98153854,131.003264992,29.1675267271,127.612281468,1430.54672079,162.777023758,2076,1430.41,-1501.33,1432.43,2076,28.8473884604
0.783644,14490.6,2051.78571251,416.838294379,5.21012063902,157.014,395.675,1027.67968139,40.4091123428,1433.39949885,181.044359087,32.1384699361,120.878861103,1432.82006261,421.678659788,2077,1432.76,-1505.69,1434.79,2077,29.9977006128
0.771312,14930.0,702.803068263,318.803377028,4.86473355263,157.057,396.029,487.387838539,41.6353270366,1435.8519424,182.130319987,26.7095012694,111.936241442,1435.36176575,75.7321536629,2078,1435.28,-1508.76,1437.42,2078,26.3431698056
0.783767,14736.3,1992.56407236,296.966908826,4.97719619598,157.103,396.459,968.503114647,41.0087289201,1439.12515841,173.242577724,54.9062079553,258.869076981,1438.59194148,438.916896099,2079,1438.61,-1511.1,1440.73,2079,38.3927396313
0.794708,14188.7,2290.11850159,210.150062421,5.03721506333,157.127,396.895,930.428845117,40.6634166284,1442.78494377,191.316043538,30.5888631683,135.229000366,1442.17074119,518.149063644,2080,1441.92,-1515.5,1444.17,2080,29.6165399812
0.468781,14688.4,968.112000432,958.09212202,3.73711639774,157.143,397.332,963.776323795,41.3078633376,1443.50735588,88.0988207067,30.6995009849,137.811464698,1442.94365843,3.17300428223,2081,1442.95,-1518.05,1445.17,2081,27.0056395174
0.767847,13837.5,1299.58468408,239.351254328,5.81777399783,157.198,397.747,331.308919807,40.6315527288,1449.18581798,133.048163696,37.6941364103,162.26656718,1448.59757393,180.7687106,2082,1448.56,-1523.56,1450.73,2082,32.9843376324
0.763564,14869.7,1738.60477572,281.943115525,4.82794461939,157.229,398.162,731.496875932,41.5959374525,1449.12878354,181.40698889,35.9426208857,240.426202647,1448.53236265,335.592540125,2083,1448.54,-1524.58,1450.86,2083,23.1095081795
0.776442,15423.6,1535.56890323,269.156401591,4.74475474111,157.256,398.587,523.697081839,42.2943479116,1456.13953195,165.89247769,32.0047316436,146.219933287,1455.62477561,285.473062096,2084,1455.4,-1531.41,1457.4,2084,25.8269625179
0.775559,15299.3,1567.09575672,279.727490754,5.50629822294,157.267,398.959,625.669345168,42.1105624715,1459.54183471,181.259008681,34.1413395249,173.902020609,1458.94545587,268.596462867,2085,1458.83,-1535.37,1461.03,2085,31.4622792223
0.779713,14440.8,1980.93245489,483.408604077,5.07145734538,157.34,399.357,1018.51527689,41.6093782051,1464.58209346,193.764049175,39.3630124011,154.723890605,1463.98556889,403.110129992,2086,1463.89,-1540.4,1466.0,2086,33.5971159451
0.771273,15601.9,1359.86295924,493.088826949,4.93870013716,157.399,399.667,795.989654434,42.6075749993,1471.28317175,194.156262263,90.3492214532,414.91914426,1470.66702779,243.370196924,2087,1470.68,-1546.09,1472.81,2087,47.8021542556
0.762524,15517.9,2148.20554905,194.005271794,4.6737743446,157.432,400.034,643.870048136,41.9208411139,1471.42395937,170.935114335,44.0304888199,256.982836672,1470.87295733,451.083916085,2088,1470.78,-1545.87,1472.93,2088,30.1228713904
0.765024,15337.4,2502.08243135,206.225958708,4.77743521474,157.454,400.422,841.505674459,42.1004275374,1476.35325477,194.516194836,47.1796268287,280.200086527,1475.74113247,451.282842348,2089,1475.75,-1553.21,1477.98,2089,28.262116282
0.76186,15938.7,1767.80587729,213.449597403,4.7401598731,157.485,400.859,715.333201031,42.9998348558,1477.36705665,178.430033015,33.981626918,141.961572097,1476.71163139,374.803547496,2090,1476.47,-1555.14,1478.74,2090,26.1208813564
0.768556,15429.9,1775.1003425,162.35941778,4.52373208251,157.539,401.171,523.089806256,42.3006702485,1484.92308109,163.656434982,46.509299035,180.824554513,1484.3857768,329.636615536,2091,1484.41,-1560.09,1486.62,2091,44.3999810789
0.775826,15641.4,2248.51297778,478.499210977,4.34061687911,157.587,401.582,916.362396338,42.1517281556,1487.55682818,189.857561494,35.4911979451,179.526389429,1486.95212875,350.533932797,2092,1486.81,-1563.98,1489.2,2092,24.4856187849
0.758427,15493.5,2310.29387954,320.873396868,4.63817103812,157.637,401.941,805.013408179,41.9595237546,1489.81052366,175.903773709,32.1765189143,155.867398294,1489.20412787,521.647470565,2093,1489.3,-1564.49,1491.55,2093,24.79108852
0.75759,16306.8,880.663778827,305.435006329,3.94488281332,157.665,402.336,431.308305785,43.1779544827,1491.93724319,140.516238192,28.5465673226,147.266714846,1491.23654655,101.910965282,2094,1491.0,-1569.64,1493.34,2094,25.8947570902
0.768871,16490.8,1248.87959908,164.75709113,4.17466563408,157.688,402.68,442.28505734,43.3178416957,1495.28280515,152.473298395,21.2612229495,90.257566541,1494.58935108,267.561981395,2095,1494.51,-1572.59,1496.83,2095,18.1155983874
0.768828,16027.4,1117.80302876,251.423185558,4.44822803319,157.712,403.071,465.769361658,43.2664176788,1500.57702491,156.761167131,45.0422427203,240.550533297,1499.91781368,204.978555111,2096,1499.91,-1580.59,1502.33,2096,24.1144600333
0.73956,15271.6,1704.16927025,241.970705948,4.85426450921,157.722,403.504,469.76500489,42.2180796352,1508.61277717,159.250783205,41.0571868869,204.504077933,1508.04256852,306.072067218,2097,1508.02,-1586.03,1510.23,2097,27.8907069783
0.675825,16286.5,1103.80913891,339.286795753,4.87734654408,157.748,403.878,680.034000965,43.9609255043,1510.62547394,118.106990631,41.1437944588,211.752388347,1510.0362103,296.596690166,2098,1510.06,-1590.98,1512.33,2098,31.92271225
