AverageEsReturn,MaxEsReturn,StdEsReturn,AverageY,AverageQLoss,Epoch,MaxReturn,Iteration,AverageDiscountedReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AverageAction,StdReturn,AverageReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageAbsQ
18.6524474047,87.8886598794,17.1454782587,18.2192463068,3.06531,2844,1013.38226227,2844,96.198997995,142.023,1.00144144128,18.2623008831,6.4310098582,0.999843,80.3920503967,980.58125195,726.969977141,196.243,-17.6181,18.2197,18.2756
108.897876539,108.897876539,0.0,17.699893282,3.58059,2845,485.117382486,2845,43.2692798825,142.113,1.10776515526,17.7861491191,108.897876539,0.999675,88.2513566935,95.7693947406,15.8691227185,196.246,-17.4803,17.703,17.7917
109.495333209,1094.30148456,259.811424685,17.5556710154,3.62439,2846,270.846351853,2846,55.3721472803,142.216,1.13893783845,17.6780771215,5.49789534757,0.999833,50.2646011145,112.710066585,22.7928601615,196.233,-17.8218,17.5584,17.6766
29.8400084216,139.090555885,30.6923261904,17.9255540051,3.21162,2847,49.3823890349,2847,23.0068935327,142.277,1.08957976656,18.0326810329,8.04464996893,0.999757,7.19910986934,29.6391575805,9.46358482261,196.243,-18.4539,17.9273,18.0264
18.998145734,35.1959012035,7.77629474067,18.3377147468,2.70385,2848,69.0637081027,2848,27.6358601893,142.279,1.00611899883,18.4165599803,10.5931696204,0.999829,13.5126578235,37.9699818464,9.83941518394,196.22,-18.9808,18.3362,18.4167
24.6845868363,50.3475988868,10.8866309919,18.8839540812,2.57372,2849,83.7872131932,2849,26.3002265626,142.332,0.945115306238,18.9270414587,9.37300921154,0.999692,10.3721069374,35.4732368853,14.4282838429,196.169,-19.4534,18.8843,18.9318
16.0084189727,38.5592884332,7.58244996088,19.2126386526,2.2616,2850,12.1075286684,2850,9.76722402143,142.31,0.878298326486,19.2390302226,6.65363194122,0.999716,0.759628128442,9.87129851828,8.56536912373,196.146,-19.6251,19.2106,19.2438
11.295990334,19.5746435298,4.46682318294,19.4401994863,2.00667,2851,14.760329861,2851,10.0134464932,142.407,0.815573525419,19.4570459796,3.82119649255,0.999857,1.07177411762,10.0937930023,8.52061135905,196.103,-19.6428,19.44,19.4687
11.4489653985,38.7855773235,6.3181377515,19.5449209308,1.75974,2852,37.4495440946,2852,20.7138636453,142.433,0.756654544815,19.5608190435,6.59952698752,0.999866,3.95150883062,25.0265085426,16.0349990151,196.034,-19.5673,19.5466,19.568
25.7000987283,52.5282094775,12.2604440285,19.4437106966,1.89499,2853,38.3740081883,2853,23.0925777239,142.442,0.715295490121,19.4598683305,8.04168874775,0.999877,4.9697347924,28.5526019195,13.8052831699,196.047,-19.3713,19.4449,19.4708
24.1956658617,44.0088012342,8.57784029011,19.2955367498,1.49182,2854,83.8517660371,2854,34.8216007,142.441,0.658141212334,19.314769479,10.278454277,0.999865,11.239476927,46.6542305795,24.3489719171,196.009,-19.1745,19.2974,19.3325
31.4327050528,83.5531211406,22.0052139729,19.0891616024,1.59353,2855,78.8806029438,2855,31.9683175446,142.438,0.636694834593,19.1058590657,3.07099194845,0.999844,9.04120795809,42.3417645135,23.4916316612,196.024,-19.027,19.0917,19.1198
31.469976451,78.3223085296,18.9630908172,18.9600388905,1.43562,2856,70.4598059822,2856,27.1124539725,142.478,0.602357234344,18.9769489057,8.37565932096,0.99971,7.9853769939,34.0011688609,15.6192727344,196.022,-18.9069,18.9621,18.9935
43.1859516662,392.369295629,85.1699696863,18.7998968271,1.30673,2857,145.096969951,2857,49.4419041774,142.411,0.564007203036,18.8179394218,11.3779650411,0.999761,18.5240006135,77.6742948563,47.6072315138,196.011,-18.7283,18.8023,18.8322
51.5004417614,162.769343348,41.144547493,18.6711318073,1.03698,2858,129.230796834,2858,43.0043180816,142.372,0.50911055546,18.6860905119,8.24240815547,0.999921,12.670120659,62.3389542634,34.4292983854,195.997,-18.6102,18.6733,18.7008
55.8656609606,99.6716053933,28.6384202721,18.6317161071,1.08503,2859,254.60634923,2859,64.5759224623,142.364,0.499080559324,18.6462819407,10.0662779611,0.999754,40.1402409017,130.468338693,46.8767859599,195.977,-18.6066,18.6338,18.6609
54.6817239305,160.57465703,37.7962466742,18.4992402736,1.13549,2860,190.347504684,2860,53.8911470103,142.306,0.495136182842,18.5126484417,15.2647339342,0.999773,32.8797951375,95.4688681945,29.0381176034,195.963,-18.5001,18.5008,18.5279
51.1991359002,147.622022494,41.5829815321,18.3439787574,1.2918,2861,175.039939663,2861,42.5062494474,142.251,0.499959119407,18.3564787364,10.0650734858,0.999762,28.0023591755,69.8784455728,25.8407432561,195.964,-18.3289,18.3448,18.3685
28.5852857819,126.22784222,27.917914574,18.3131584061,1.28305,2862,1015.1666486,2862,76.735206643,142.268,0.520415252766,18.3272917758,3.16382029521,0.999776,293.791615454,346.633726004,52.9138182624,195.896,-18.2235,18.3145,18.3393
59.3701867155,309.895090414,77.4981654732,18.2361513365,1.52454,2863,151.258145908,2863,37.2787548253,142.306,0.560280756726,18.2532842993,8.4133206159,0.999785,31.5422489998,58.6873117343,14.4230882904,195.892,-18.0745,18.2394,18.2659
48.724326356,195.552790274,52.0239726241,17.9223534753,1.57507,2864,1191.89071538,2864,109.90588934,142.251,0.614454919423,17.9425081293,3.23785611066,0.999818,250.495213969,759.410949734,306.219996879,195.887,-17.6017,17.9232,17.9528
97.1452159401,274.515767172,87.8698576251,17.5687485221,1.9814,2865,601.103719183,2865,136.125757418,142.276,0.687185242863,17.5883793148,17.2703829892,0.999797,89.8277995783,347.227125854,179.633729031,195.92,-17.0891,17.5689,17.5982
206.234549277,447.037904674,90.85285791,17.039212012,1.70536,2866,225.742594437,2866,103.607125611,142.337,0.701884624973,17.0560600728,122.539551324,0.999893,12.7130231409,159.841198244,139.758355582,195.935,-16.5204,17.0404,17.0678
128.490455154,197.421793408,51.4651132756,16.5405553377,1.56361,2867,160.950143588,2867,94.5930787174,142.334,0.715834473855,16.5614119046,15.872397302,0.999831,6.54164477958,141.367144219,127.130898454,195.927,-16.0285,16.5428,16.5714
72.6229965282,287.897673769,77.8436776402,16.0055615128,1.6525,2868,23.802741294,2868,17.9855571376,142.333,0.743188606983,16.0254330095,8.06316288408,0.999781,1.21136574301,19.9605018797,16.9507051862,195.853,-15.5713,16.0058,16.0349
11.4058786587,29.5033529248,3.72383224745,15.6148747062,1.72226,2869,9.47338145586,2869,7.38842914527,142.467,0.785514293318,15.6378189327,5.6620775963,0.999523,0.838801053885,7.74406472636,6.59655777774,195.831,-15.3135,15.6168,15.6473
8.57070216967,58.6810570838,6.28345007401,15.3002924992,1.98051,2870,8.84728899305,2870,6.96090395048,142.527,0.853119602351,15.3268571671,1.52196267167,0.999999,0.948596376291,7.26469205477,6.54564435517,195.848,-15.2753,15.3007,15.3346
8.20790941163,34.114582951,3.74437987014,15.3983144425,1.75758,2871,7.61125549092,2871,6.9309636337,142.532,0.842303778502,15.4257053587,4.25030000496,0.999977,0.657705397472,7.22488131439,5.23539166817,195.841,-15.4595,15.4015,15.4398
7.60848446625,18.9105751313,2.93345912122,15.4744796909,1.72535,2872,7.62404003004,2872,6.90722969617,142.523,0.840339223677,15.5146144895,4.79420996401,1.0,0.696179898645,7.19939794006,5.23092767024,195.901,-15.4939,15.4736,15.5219
8.03514889755,19.6545091695,3.43639051855,15.3435603989,1.79142,2873,6.58814847551,2873,5.98287796071,142.544,0.838903557889,15.4290592834,3.79385633851,1.0,0.532951778519,6.20365526106,4.84500292184,195.97,-15.1771,15.3442,15.4355
6.63754014408,20.3362485344,2.14679833863,15.083492127,1.7773,2874,6.32032739292,2874,5.78919605592,142.497,0.848110322572,15.2634860271,3.86674442032,0.999995,0.537129122064,5.99426866699,4.66674372269,196.041,-14.6177,15.0852,15.2627
6.67911602106,26.0314895188,2.91367310943,14.584519565,1.87557,2875,6.15160135483,2875,5.56983414784,142.568,0.881081366971,14.9036340036,2.77251442857,1.0,0.537626603915,5.75616488283,4.39014406198,196.067,-13.9385,14.5875,14.9016
7.25303355674,40.6920010555,4.64429498698,13.7533366595,1.92565,2876,6.26608566176,2876,5.90508189827,142.562,0.914889731381,14.3151186667,2.46748747984,0.999911,0.243091107413,6.11790956205,4.64734379797,196.071,-12.8385,13.7561,14.3036
7.91886147976,37.151497562,4.59258969875,12.7748460287,2.01725,2877,8.21697250573,2877,6.50441865005,142.547,0.940446165914,13.7297396882,3.83550186538,0.999907,0.740651191086,6.76680936975,6.24145598954,196.029,-11.8581,12.7782,13.7148
8.36573201332,21.6803586721,2.89269344791,12.1581303953,1.99165,2878,9.46015030232,2878,7.68283493392,142.506,0.949774847034,13.4619850816,2.63968796134,0.999731,0.835424009657,8.06615169354,7.18729355367,196.033,-11.248,12.163,13.4424
9.10841795444,39.5956108246,4.6837334266,11.2535645946,1.95,2879,8.84675149826,2879,6.92050320787,142.601,0.943719567595,12.9608531641,5.83964474274,1.0,0.926720661587,7.22061691496,6.54578123948,196.014,-10.2914,11.2588,12.9468
11.2354192429,31.278326094,4.50577278843,10.453925252,1.98985,2880,13.7565843093,2880,11.1878179917,142.574,0.948087131687,12.4226922703,3.98468494085,0.999992,0.577271881797,11.9908787393,9.97544797224,195.983,-9.55445,10.4586,12.4106
24.108491872,211.59385847,34.6452016063,9.92341147336,1.88841,2881,198.744287422,2881,27.482965463,142.561,0.939361153466,12.0169801078,1.83332168776,0.999924,13.2843431831,31.9044310677,24.514891246,195.941,-9.23092,9.92693,12.0111
39.6638683636,314.054134071,64.539363214,9.50360528147,1.75068,2882,15.2488261759,2882,12.6042361014,142.523,0.898385238851,11.57878719,6.08435751317,0.999718,0.455470883241,13.5589600994,12.1536277959,195.849,-8.95748,9.50737,11.5673
20.98603357,121.16184471,22.1224227495,9.07454407039,1.66365,2883,22.4594830009,2883,17.9355922416,142.446,0.873424564794,11.1380395036,4.24224521637,0.999941,0.742347088078,19.8747474277,14.8410846101,195.821,-8.53705,9.07765,11.1332
23.949466241,77.5214824706,12.7263078782,8.94287754701,1.54019,2884,34.5555956087,2884,20.8216319017,142.487,0.845005627557,10.77094843,3.85150713923,0.999953,3.76586104795,23.3698864652,21.0045554189,195.775,-8.41765,8.94646,10.7655
41.9812885849,125.627412351,24.2119934114,8.5345413126,1.45651,2885,85.8407665374,2885,48.2104457566,142.546,0.830961767996,10.2515791511,4.03202611783,0.999865,5.12395796416,60.4322567309,50.3657422841,195.781,-8.00991,8.53653,10.2391
94.3413789138,209.200709957,61.55799617,8.09296436119,1.41707,2886,220.070142101,2886,116.909473345,142.621,0.803201885702,9.67322368712,7.24890413458,0.999924,8.75042003697,188.687895841,162.931529786,195.745,-7.61002,8.09587,9.65921
166.260765148,331.363359859,97.3424988131,7.93346259067,1.376,2887,473.684713254,2887,183.615021622,142.611,0.789041398481,9.40496853273,13.9226396782,0.999851,31.1793450745,382.162703441,334.691664133,195.699,-7.6058,7.9382,9.39456
247.284221253,344.593614437,87.7867938154,7.87994432785,1.20488,2888,480.060039664,2888,183.729313574,142.644,0.760280618337,9.3166657551,67.2905050164,0.999886,26.8751657954,382.397069749,335.81566148,195.652,-7.66909,7.88251,9.30731
264.142129331,368.540181075,57.9951339033,7.89389517752,1.1007,2889,390.068959358,2889,179.443129931,142.709,0.727834206711,9.24253395966,200.393364791,0.999974,9.45182049024,367.861188508,351.929829394,195.649,-7.7652,7.89635,9.23684
313.083601372,446.974348182,89.3333225795,8.09826511779,1.0108,2890,480.860273386,2890,184.294059391,142.797,0.692164320504,9.27267220383,111.539477386,0.999897,21.8752246203,387.529453006,361.9294205,195.63,-8.05544,8.10211,9.26945
218.008485932,431.261847286,118.001927841,8.22800111259,0.921573,2891,382.811223943,2891,176.579568333,142.767,0.656059350151,9.2677927977,20.0397039576,0.999935,7.33650312401,357.58168931,340.482542564,195.622,-8.225,8.2295,9.26577
227.681373511,413.529126762,123.490604772,8.41642382834,0.905095,2892,396.109584998,2892,182.034932793,142.734,0.626563655118,9.2753660076,19.5671015686,0.999862,10.6054603703,375.028052452,355.322708475,195.619,-8.45427,8.41819,9.27733
292.256658079,504.236034579,104.065757152,8.66475696154,0.800652,2893,448.240427105,2893,180.711409403,142.778,0.600047644007,9.37679380247,87.7382586452,0.999861,13.8706397037,370.364728977,348.527173341,195.622,-8.75466,8.66541,9.37866
357.875267421,523.099428553,107.767649474,8.96789605503,0.934805,2894,399.585656762,2894,182.03442777,142.808,0.595413250275,9.53749835534,204.722307919,0.999907,9.03434841443,374.692140668,353.028326264,195.585,-9.09909,8.96896,9.54262
444.005583086,674.456210452,142.004086652,9.25716549176,0.869594,2895,1073.29324557,2895,240.654493513,142.853,0.580748685854,9.68381790288,235.063093424,0.999904,78.2100627341,771.758015312,698.691864994,195.597,-9.42709,9.25822,9.69026
456.501136906,712.37632229,253.70022978,9.69829384793,0.806844,2896,2109.43968737,2896,251.47390004,142.853,0.569725856279,10.0114617867,58.9849731119,0.999954,307.265858263,1223.64208345,838.011234857,195.575,-9.90329,9.69878,10.0171
633.650379283,1036.88898985,232.784548987,10.0340164324,0.820939,2897,3376.5570319,2897,245.783014165,142.877,0.554825893068,10.2570302022,316.419163723,0.99993,794.865557439,1512.45622977,791.356106287,195.568,-10.2683,10.0348,10.259
275.984962482,932.382150833,267.691204898,10.4469048331,0.818031,2898,3204.55807293,2898,239.211763717,142.972,0.556911078268,10.5965915121,27.63200404,0.999928,636.617228094,1476.85733066,803.841493671,195.564,-10.6897,10.4476,10.5998
555.435793432,730.666705394,100.702673734,10.841710534,0.864456,2899,2307.42035293,2899,252.070467279,143.002,0.553628840915,10.9552243741,449.546082384,0.999803,380.91413538,1313.35479463,805.217952732,195.587,-11.0869,10.8415,10.9557
390.440282931,759.831330453,299.840908921,11.2151600924,0.771908,2900,2954.93706221,2900,218.144282774,142.993,0.541944094175,11.3107354244,13.8297380598,0.999855,479.467457225,968.516731124,717.712258715,195.626,-11.4672,11.2167,11.3172
316.206784865,717.973234763,267.050577741,11.6154920331,0.814255,2901,2507.11330103,2901,215.61694164,143.006,0.536165187924,11.6979164113,96.8124014589,0.999901,631.169280297,1224.93808168,294.017025178,195.613,-11.8825,11.616,11.7035
530.330379253,818.140952437,270.687381657,11.9762462255,0.840995,2902,2213.27198642,2902,191.617108718,143.025,0.535491974955,12.0411929473,121.734455033,0.999869,510.703415268,1894.25726172,710.152719118,195.63,-12.2375,11.9756,12.0458
533.393552423,1144.24144727,481.014457231,12.3292002273,0.820419,2903,2387.60947971,2903,200.254625563,142.998,0.537138530299,12.3991506256,28.1203316124,0.999845,286.578442015,2132.53493391,1280.30020101,195.627,-12.5966,12.3278,12.4026
320.446431266,677.037483796,253.726721804,12.6355570797,0.764741,2904,2252.5139546,2904,166.300798791,143.093,0.522294600877,12.7074841498,52.1266917437,0.999945,503.127871856,667.611776204,36.2568148087,195.661,-12.9119,12.6345,12.7121
476.780246628,1114.43483996,419.582341287,12.980128333,0.820974,2905,2537.19121945,2905,165.532458854,143.108,0.510905090722,13.0395909493,36.4800397398,0.999848,717.117516736,712.944385697,226.623418517,195.664,-13.2295,12.9772,13.0419
70.325793791,483.0183821,130.582569328,13.2359577594,0.957615,2906,26.1624544038,2906,21.0624856024,143.171,0.514738762847,13.2933405272,18.3239773396,0.999903,1.76253951568,23.2887763761,19.4144519491,195.647,-13.4489,13.2336,13.2962
44.2239721894,403.442021442,79.4736344078,13.4676298675,0.766452,2907,28.4374192487,2907,20.3660692977,143.23,0.489054880749,13.5173362169,8.11237205344,0.999743,1.31322450943,22.5082614881,19.5322116772,195.635,-13.6633,13.4667,13.5228
80.6609025375,536.407640245,140.33624685,13.6871113357,0.75929,2908,24.4909473177,2908,18.3358316655,143.233,0.485841562072,13.7314655649,14.9508061295,0.999864,1.74293482553,20.096030369,17.9584632208,195.647,-13.8758,13.6843,13.7356
44.74437048,377.115895143,75.8896163023,13.8593928891,0.797907,2909,23.6922376343,2909,17.511440311,143.233,0.48406607828,13.8955741136,13.1178903385,0.999716,1.47245296997,19.1572038837,17.4607088824,195.685,-14.0062,13.8577,13.9029
37.365319152,351.347557683,62.0287780848,13.9796926017,0.763857,2910,1245.72438934,2910,144.598678687,143.233,0.475101770181,14.0079515682,2.94442574677,0.999857,315.540655441,463.476085466,184.133832634,195.673,-14.1044,13.9765,14.0111
329.691659938,595.440089903,219.501530518,14.0869179214,0.811383,2911,1694.73761365,2911,150.631320064,143.269,0.478738630258,14.1129428894,16.2118560371,0.999789,549.606677751,1260.32314274,271.288760698,195.652,-14.2178,14.0846,14.1193
133.687453463,195.51809882,61.8306453576,14.1402289727,0.947197,2912,1674.37012239,2912,159.000289209,143.329,0.484844842067,14.1594562487,71.856808105,0.999655,348.294036359,1395.08946393,477.868806286,195.651,-14.28,14.1394,14.1655
528.083837174,1606.22170247,492.564023972,14.2654744401,0.767499,2913,1691.40519688,2913,152.085914965,143.418,0.453650077597,14.2800797606,172.849185073,0.999912,535.163248389,1382.75488828,179.626468535,195.65,-14.387,14.2638,14.2845
219.016852807,509.45470337,150.015585146,14.3545627099,0.72734,2914,2092.26372828,2914,165.611986496,143.401,0.448282481383,14.3673862945,98.6343288712,0.999816,858.749831635,1359.59778054,235.592858536,195.652,-14.4594,14.354,14.3748
340.896178318,755.862917148,273.734120435,14.3515083654,0.847676,2915,2228.89082675,2915,182.541119057,143.466,0.461866885383,14.3631312564,26.6869113823,0.999901,740.932464784,1402.24559006,244.38040615,195.638,-14.4677,14.3498,14.3721
231.414418298,511.949070992,148.701787034,14.4707717728,0.704126,2916,2270.44460888,2916,177.30957685,143.471,0.438561852114,14.4804911866,63.2278188142,0.999812,831.132583293,1387.86204039,266.021235564,195.617,-14.5804,14.4688,14.4872
533.862880201,1619.03264658,640.550882056,14.5490208015,0.680667,2917,2873.26170754,2917,202.60445467,143.425,0.430197061108,14.5580540673,30.1967008906,0.999834,817.337936526,1272.35129626,286.15871402,195.62,-14.6718,14.5473,14.5648
