Epoch,AverageDiscountedReturn,AverageQLoss,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,AverageAbsY,MaxEsReturn,Iteration,AverageReturn,MinReturn,AverageAction,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageEsReturn,StdReturn,AverageAbsQYDiff,MaxReturn
1272,162.021668645,239.585,35.5199456997,272.561206273,113.052,272.706,209.15037829,272.636724239,745.156681628,1272,1039.78326498,64.6866746021,0.932999,153.245,272.556,-275.251,364.966347963,932.269915889,6.32608262812,3867.08532003
1273,262.199623838,222.828,53.5897362856,272.346178842,113.076,272.507,421.872315309,272.400223333,1280.30704615,1273,1842.98218402,205.139091781,0.945872,153.32,272.33,-275.087,350.010497325,946.431456496,6.32629207705,3540.70801174
1274,191.513626413,236.144,7.74481934932,272.481598906,113.102,272.661,214.27469709,272.536749628,659.876579967,1274,1533.99265212,420.295605588,0.928432,153.377,272.476,-275.218,188.758585053,815.023063498,6.30900626304,2829.99838951
1275,232.757325622,243.297,8.47502969378,272.81396062,113.14,272.94,414.817459494,272.870967718,1015.85827224,1275,1848.21851077,73.0189424226,0.937495,153.424,272.809,-275.52,428.860410259,896.166784033,6.41790353443,3250.6572075
1276,229.47200716,230.832,13.7222455026,272.576030152,113.174,272.708,782.717727741,272.629708391,1908.55411257,1276,1634.38816882,23.8296544719,0.941691,153.49,272.568,-275.422,571.394821036,854.39656891,6.34654779502,3958.00939756
1277,203.627769371,230.853,19.8939874816,272.758852589,113.232,272.894,289.165579435,272.823870642,925.61154553,1277,1536.5854633,211.843621093,0.943733,153.552,272.752,-275.405,452.53909902,904.311235011,6.30920882578,4087.63610803
1278,212.376898011,234.134,237.014257606,273.045382093,113.293,273.169,563.730297023,273.097602494,1578.63767363,1278,2383.45733978,124.586179281,0.942448,153.628,273.037,-275.719,1002.16475946,1139.97929623,6.37777583948,3638.88939313
1279,156.554115034,224.327,18.1236693752,273.214432494,113.363,273.338,288.708950386,273.271298127,831.885180076,1279,1157.82566062,100.45070079,0.937253,153.694,273.202,-275.887,323.618039356,1008.23380764,6.29170206125,3422.57418068
1280,250.785338698,214.403,134.632407858,272.832394478,113.417,272.96,612.845103285,272.888717093,1711.41896862,1280,1186.52082714,98.3387689361,0.937597,153.725,272.825,-275.478,671.054849411,836.318761338,6.24701783817,3553.41833587
1281,203.8251061,241.171,17.6260509811,273.307981622,113.466,273.431,230.318991034,273.357394909,692.829979623,1281,1328.59956857,119.359514405,0.951892,153.809,273.293,-275.961,222.690772886,764.393494238,6.39031379215,2799.12076601
1282,161.611917337,237.641,5.45050118232,273.458553772,113.469,273.602,332.305148262,273.528662327,969.636046281,1282,1156.20490691,276.695321582,0.940176,153.856,273.461,-275.976,361.319812107,801.091263864,6.36663918844,2866.9816734
1283,201.78388225,243.143,-1.02123540207,273.607634222,113.476,273.763,539.803389487,273.679106174,1212.39023397,1283,2564.77532309,332.728770164,0.947781,153.95,273.603,-276.311,633.244292759,998.871082761,6.4108772175,3700.94479017
1284,189.34146193,245.817,21.7420128563,273.605445292,113.507,273.774,822.843820745,273.681425862,2035.38951959,1284,1853.33494983,247.020237906,0.928874,153.977,273.604,-276.347,650.622563062,922.260072853,6.39954163444,3003.26575999
1285,206.76100765,248.956,55.0469711246,273.824037206,113.518,273.977,347.647274382,273.916672744,945.581337244,1285,1974.08711619,275.066168667,0.95027,154.027,273.815,-276.493,489.708391503,886.582858806,6.45481263939,3499.85623459
1286,212.11543062,243.412,24.2410505523,274.472094188,113.535,274.628,260.29714927,274.552321399,649.661620021,1286,1738.28856383,504.482629279,0.935788,154.121,274.451,-277.149,347.505410902,586.689800707,6.43953993163,3002.63752516
1287,227.925355519,243.404,9.32618363918,274.139161124,113.609,274.284,302.972605078,274.210597782,898.399941713,1287,2153.55219948,817.165363608,0.952443,154.207,274.146,-276.744,379.580749155,851.111844892,6.42488589885,3549.99397223
1288,211.930884239,221.731,153.146479852,273.901134217,113.688,274.044,492.9959406,273.977752193,1487.46067612,1288,2722.34776024,455.115655002,0.935484,154.27,273.889,-276.468,648.919615044,1015.12116014,6.29721873248,4080.73737856
1289,206.022134131,224.347,30.6759650804,274.102057396,113.728,274.247,398.028937988,274.178829759,1015.69133576,1289,2051.41150808,159.297980247,0.932406,154.323,274.075,-276.725,568.420196661,1126.3660975,6.36518648477,3707.32954463
1290,210.203242895,244.081,64.4038495155,274.664201105,113.796,274.805,459.287326494,274.717372873,1334.38243098,1290,1902.52513977,171.599342429,0.953085,154.398,274.662,-277.187,436.440828105,1222.03897788,6.3765616102,3647.43742177
1291,250.789546165,225.082,112.285059288,274.248143569,113.794,274.418,298.901077862,274.311267616,829.491289247,1291,2337.6852853,761.046536343,0.956904,154.445,274.24,-276.863,463.466248541,787.127657451,6.31554404873,3714.55619588
1292,255.694116522,235.711,2.50257839263,274.078097423,113.818,274.227,374.789532034,274.130099169,1126.23736866,1292,1924.6850836,267.66870298,0.95241,154.485,274.08,-276.664,353.43131511,1089.63713164,6.32628783123,4223.87490276
1293,273.218591368,237.434,471.545990496,274.589017512,113.869,274.715,173.039070611,274.658222823,888.525547615,1293,2298.04056084,674.474900415,0.941594,154.565,274.563,-277.206,701.988689691,958.755325611,6.42415341046,4389.27163643
1294,274.740198525,227.931,14.7223669398,274.533473799,113.896,274.73,422.518380885,274.600058288,973.94326797,1294,1698.76916474,256.397104012,0.955143,154.646,274.532,-277.189,385.904729896,666.731492291,6.33921499656,3139.75952537
1295,213.084026216,242.64,10.6941411273,274.683194417,113.968,274.838,466.323090215,274.740303863,1350.34167397,1295,1753.6155925,260.488791871,0.948477,154.672,274.677,-277.294,386.314039382,654.919547209,6.42219705067,2789.47575566
1296,215.644078814,235.957,91.1197663543,274.411601247,114.009,274.538,248.495287907,274.458775023,731.602299355,1296,1671.94875135,15.8399750784,0.938536,154.72,274.404,-277.028,387.230876694,1014.15372718,6.34873410268,3362.93766445
1297,199.766865904,232.719,3.30264946423,274.9510246,114.037,275.098,217.501174256,275.009899741,652.23320083,1297,1900.04548433,399.757200876,0.94831,154.782,274.945,-277.584,144.771658771,1080.2400042,6.33215996918,3877.61787357
1298,224.265494263,236.821,5.22095183863,274.722393218,114.078,274.85,512.429686668,274.770846026,1943.53743411,1298,2529.96594973,875.299425906,0.950148,154.85,274.71,-277.402,284.741758262,1068.9662639,6.36874606759,4318.54732319
1299,222.232699179,242.468,-3.9743444397,274.888670279,114.117,275.045,284.9257566,274.949561167,735.107552845,1299,2437.86241608,350.458228826,0.952069,154.928,274.871,-277.648,403.462688623,988.513487995,6.45740829076,3944.49970608
1300,225.56022354,230.326,7.82883795709,275.274391409,114.188,275.422,342.524742349,275.332268118,1012.93530262,1300,2033.2498721,656.280776247,0.95292,154.96,275.271,-277.97,550.563894815,945.097772851,6.27633338112,3611.02925748
1301,269.874344326,261.657,29.395774162,274.781946059,114.247,274.932,422.202481887,274.843614592,1181.34401452,1301,2121.70894422,850.824314736,0.95061,155.027,274.77,-277.528,448.701852659,865.698010166,6.53357061029,3850.41512775
1302,183.160287722,254.656,203.979292049,275.062002534,114.305,275.217,289.328828358,275.120724193,1048.97562241,1302,1784.5922025,146.830079755,0.946449,155.075,275.063,-277.768,494.481179439,1120.17475503,6.46486127479,3627.17263023
1303,200.301328698,247.656,-0.501897946952,275.493107686,114.369,275.617,319.835958482,275.566072735,916.138660657,1303,1736.10264965,515.841556582,0.945625,155.132,275.479,-278.148,566.936402937,962.482635719,6.38917708592,3942.26741729
1304,230.960368269,232.077,41.8929406364,275.537002578,114.427,275.674,241.146798319,275.578034841,702.531061484,1304,2216.46597849,828.348620082,0.952757,155.182,275.535,-278.194,325.801671095,988.130337524,6.39305085424,3730.4557141
1305,175.022520097,236.533,141.692642263,275.151629474,114.461,275.312,294.529737096,275.203144443,853.046664498,1305,1876.66182308,88.6840504906,0.938861,155.221,275.143,-277.868,442.404627738,1352.00616223,6.43339858107,3572.01763688
1306,233.611889262,241.408,40.6187923091,276.141050683,114.485,276.253,318.602469675,276.207483246,892.779863029,1306,2411.33576924,360.73377962,0.955574,155.28,276.129,-278.804,448.266992475,830.650140492,6.38679360467,3923.24209116
1307,189.03837936,240.042,110.400913117,276.014401259,114.517,276.145,305.337448899,276.072985702,907.667586683,1307,1931.24284339,28.1206910677,0.949532,155.359,276.01,-278.719,406.350813715,1324.71159512,6.41454355469,4231.02194317
1308,178.366141449,222.275,21.5137306284,276.035950227,114.549,276.206,358.048976223,276.097040792,1017.43781457,1308,1603.19129624,191.986640672,0.946135,155.396,276.026,-278.777,398.05864861,1024.46950235,6.28228093258,4088.16896597
1309,216.715878784,222.113,12.8514159591,276.406846572,114.597,276.548,245.030991389,276.462112955,711.172608916,1309,1414.23362773,660.588591664,0.949068,155.451,276.392,-279.061,231.384688112,640.622211394,6.28345526194,2888.05883694
1310,201.889067609,251.175,19.5538528747,276.542079049,114.592,276.679,337.545013385,276.606496352,1022.99745922,1310,1318.31415015,104.840295483,0.942898,155.543,276.531,-279.158,403.375437927,736.56096881,6.3848726923,3063.05704248
1311,295.398529132,224.737,31.4822400028,277.262897798,114.592,277.413,127.871634589,277.337892644,425.668242233,1311,1568.77530634,985.044388531,0.947294,155.612,277.259,-279.91,189.879992325,700.619779049,6.33345016462,4173.76501163
1312,236.502816941,257.636,3.68222972671,276.8014547,114.643,276.966,345.498349886,276.861068285,1070.11120725,1312,1588.85500135,94.2150878729,0.949263,155.673,276.791,-279.387,294.716219531,972.829450824,6.4821837663,3268.89315733
1313,170.49398641,250.39,29.6756842109,276.597167384,114.719,276.737,696.871507764,276.656561066,1839.77418234,1313,1316.53654964,38.6918057605,0.94157,155.741,276.579,-279.285,686.778127527,983.575766673,6.42986421547,4076.26005528
1314,242.332344291,231.404,16.5484750623,277.149886911,114.735,277.301,108.227065833,277.207615328,371.477262846,1314,1399.23291058,259.75497057,0.937333,155.859,277.143,-279.814,138.711304737,666.207125191,6.40560068359,3370.69143582
1315,210.468318722,244.896,-4.48501463126,277.177834419,114.784,277.324,497.989799033,277.233443063,1569.63780298,1315,1718.89206435,182.862047164,0.939356,155.867,277.184,-279.814,479.693335734,1138.44707155,6.3972069407,3695.33126255
1316,197.338099332,232.926,77.5764410245,277.335649318,114.845,277.474,259.134320676,277.387619046,765.22979788,1316,2079.30545054,261.129964911,0.950814,155.928,277.318,-279.977,405.725179877,1143.88535551,6.31171348202,3918.98231214
1317,256.536629555,240.622,110.010815925,277.664613731,114.861,277.798,170.095501141,277.707518193,644.82175168,1317,1815.22412766,644.315435649,0.943851,155.942,277.653,-280.413,325.785448896,619.262495016,6.4386672774,3735.45545288
1318,224.20267457,253.176,52.0641784667,277.60104077,114.922,277.762,583.265131322,277.657346651,1821.53311502,1318,2702.56414662,694.05586396,0.938636,155.997,277.607,-280.435,403.695853254,1068.83266277,6.4499459379,4040.79879291
1319,234.07978388,252.625,-1.38539185863,277.888188697,114.989,278.011,268.470547245,277.92946668,870.025530295,1319,2389.88412877,502.739398125,0.925703,156.056,277.872,-280.52,208.301613932,858.189569159,6.5119588705,3337.08184922
1320,197.851574648,232.629,13.8405476583,278.037435308,115.003,278.169,442.663938141,278.093011881,1387.67047458,1320,1700.78209553,368.491487149,0.930219,156.132,278.03,-280.71,347.152480693,699.589108961,6.38948076907,2889.66579374
1321,202.408906178,245.867,57.5077653627,278.395713215,115.021,278.5,288.255967345,278.437194594,900.302211255,1321,2042.39482656,1235.67474441,0.93845,156.204,278.387,-281.081,360.375011729,650.423593857,6.45608155445,3200.55887648
1322,217.958499657,239.123,4.59245797305,278.188841454,115.081,278.344,205.699675478,278.248321482,415.991808929,1322,1797.80094713,180.095658249,0.934414,156.31,278.184,-280.882,210.292133451,1270.90907413,6.42325064379,3570.95068272
1323,195.309191249,257.472,30.4648971645,278.205915598,115.137,278.355,1056.87861961,278.285118724,2931.83229449,1323,2022.21532191,288.804819228,0.923089,156.359,278.192,-280.912,1152.76245115,1089.22754523,6.58762976956,3795.46870197
1324,226.910617472,243.205,-0.596773372602,278.772472112,115.165,278.891,260.399317604,278.828627345,768.933628449,1324,1691.72328778,480.996689618,0.919214,156.418,278.758,-281.408,259.555009434,913.544541271,6.4323803786,3721.78518629
1325,194.930051887,248.795,17.8696530267,279.160441065,115.166,279.29,352.201865924,279.217369639,1134.66911035,1325,1933.18544085,269.242092845,0.941116,156.495,279.16,-281.911,297.782755701,1068.69431878,6.49013363543,3405.10260808
1326,154.921853371,243.389,40.1388048561,278.733249915,115.17,278.915,429.351777485,278.812781166,1283.863508,1326,1889.45594105,120.039907732,0.919314,156.538,278.722,-281.436,404.017772982,1188.63668177,6.44990916475,3227.00757238
1327,203.803795826,246.491,118.069086551,279.192281426,115.232,279.362,180.345534162,279.244342521,615.556593924,1327,1376.79534963,215.278717822,0.929711,156.629,279.198,-281.91,213.446536138,971.597961787,6.43017582635,3243.80027736
1328,189.190358203,239.835,70.0865433868,279.640680404,115.261,279.803,358.892721471,279.731597086,1156.51463432,1328,2555.35044192,430.912766656,0.932648,156.71,279.629,-282.27,724.894719926,941.112853159,6.37708947042,3450.99200625
1329,184.120529686,235.88,25.3414265902,279.48768067,115.319,279.669,493.627448547,279.576213334,1164.09752559,1329,1832.67810237,268.338197265,0.928477,156.762,279.475,-282.087,596.047692548,893.309814674,6.4504184987,3098.3399728
1330,184.312161789,246.385,7.07620727706,279.917476888,115.372,280.076,141.219961513,279.997266242,439.813946575,1330,1849.54536789,117.620842919,0.910396,156.858,279.904,-282.629,157.60745536,889.632161761,6.50182918795,2908.66028155
1331,187.665558465,270.774,1.16661095385,279.73938372,115.392,279.89,182.03739465,279.804043902,503.422423125,1331,1755.04269918,220.263931726,0.92086,156.951,279.729,-282.457,178.006963177,1360.56710614,6.61666767835,3760.48130553
1332,196.888741812,260.507,76.3013080037,279.703854606,115.468,279.866,488.072994929,279.779435446,1307.13226735,1332,2411.52771657,1073.92713257,0.925796,157.032,279.698,-282.433,586.292955634,550.90940245,6.54323843287,2875.90763308
1333,222.731476522,242.766,166.193729157,279.81776364,115.521,279.987,370.165691562,279.867433301,1090.76517573,1333,3340.64351194,2853.62598459,0.936094,157.079,279.805,-282.682,455.499255315,329.816022195,6.4651744543,3851.85710146
1334,220.320571951,254.033,150.747600829,280.253074242,115.549,280.405,136.207277049,280.313977201,445.601844234,1334,2248.9791871,238.564894885,0.938468,157.169,280.259,-282.943,287.341882171,1179.03931444,6.5214105826,3879.56856155
1335,209.752987285,256.313,18.9821399063,280.924359987,115.567,281.06,613.881263215,280.984152721,1557.3805958,1335,2282.14752692,506.977353437,0.926897,157.254,280.911,-283.607,597.694465107,1002.85139366,6.45777138379,3803.98723218
1336,219.25041038,255.725,16.1048750146,279.898864091,115.635,280.074,487.903721749,279.967636487,1292.47880148,1336,3292.48270218,814.628015709,0.920504,157.279,279.878,-282.684,426.455540159,842.902601467,6.57622385601,4291.82897823
1337,194.658867047,231.335,41.6409146088,280.77160631,115.665,280.93,392.497785868,280.818684109,1215.96203705,1337,1429.35642473,26.4737553621,0.934041,157.311,280.777,-283.457,317.122159207,1352.78949801,6.35042311754,4073.62061699
1338,218.530369924,262.904,12.5848073547,280.547944936,115.702,280.672,429.956221967,280.59382355,1487.76851661,1338,2307.17724045,163.078498365,0.939639,157.41,280.523,-283.3,297.503399869,1179.12917056,6.53922401792,4201.14236279
1339,224.998547094,253.376,17.7894643004,281.201155156,115.731,281.333,170.264105321,281.247934508,507.718329713,1339,1888.9112351,143.878547806,0.927795,157.459,281.197,-283.902,201.289576258,1229.55261767,6.51924086767,3861.82398398
1340,236.782896931,251.725,76.2636677207,280.593872206,115.784,280.746,344.789928391,280.660228288,1140.16219678,1340,2292.8659387,319.97247158,0.912996,157.532,280.586,-283.349,608.445725874,1326.85362185,6.60671830879,3869.75695296
1341,219.990480282,248.057,88.3845474895,280.903398779,115.846,281.056,254.760973495,280.966468238,793.817277838,1341,1597.61105271,154.175365799,0.908393,157.586,280.892,-283.589,348.351410782,1034.96619804,6.5286730092,3817.39205893
