StdReturn,Epoch,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageQLoss,AverageReturn,AverageY,Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageAbsQYDiff
2104.13233277,2498,6163.92328867,577.515,425.930470671,3825.36846744,329.441,-526.249771427,3825.36846744,3825.36846744,195.719,577.523251293,0.0,351.099,4176.62547098,577.274585841,2498,0.989144,-579.631,577.261,4.67699917617
1478.36671438,2499,5644.34863249,577.942,413.959629096,4229.16712371,329.498,617.718551306,4229.16712371,4229.16712371,195.828,577.962330475,0.0,322.335,4680.62087773,577.712058703,2499,0.991808,-580.104,577.687,4.56939050624
188.73203239,2500,5532.76508246,577.751,406.301457847,3795.89131515,329.576,4928.45963857,3795.89131515,3795.89131515,195.82,577.719182108,0.0,366.637,5251.52928748,577.488466848,2500,0.991275,-579.922,577.509,4.74061550433
144.815494315,2501,5593.65771451,578.208,412.228525776,3691.4582963,329.743,5022.24552803,3691.4582963,3691.4582963,195.85,578.23869831,0.0,418.74,5261.85484121,578.030056207,2501,0.986312,-580.311,577.992,4.88565291471
851.532608036,2502,5928.79706772,577.714,437.900963455,3964.10825381,329.866,2836.99957367,3964.10825381,3964.10825381,195.86,577.710202472,0.0,397.793,5332.98079348,577.526966212,2502,0.99191,-579.997,577.521,4.78844953888
134.478125923,2503,6005.05838248,577.779,446.958152831,4255.41333262,329.973,5480.91105402,4255.41333262,4255.41333262,195.848,577.780688983,0.0,383.947,5812.19942965,577.636403333,2503,0.990739,-579.99,577.625,4.81135631439
449.762680515,2504,6057.80562372,577.097,441.483545907,3728.51366788,330.112,4460.62701793,3728.51366788,3728.51366788,195.845,577.094967294,0.0,343.17,5776.54055943,576.961045685,2504,0.987658,-579.346,576.956,4.58724738591
161.533375977,2505,6166.96152748,577.385,443.088654805,3848.34870416,330.263,5582.46208938,3848.34870416,3848.34870416,195.907,577.37792731,0.0,429.029,5782.93793567,577.268424608,2505,0.990156,-579.566,577.274,4.93650133914
1750.89737668,2506,6402.05559533,577.973,463.75446064,1711.87289999,330.358,272.43591823,1711.87289999,1711.87289999,195.96,577.991165162,0.0,361.657,5487.87098824,577.86803803,2506,0.989607,-580.138,577.838,4.70587659562
106.531012926,2507,6140.97898078,577.793,457.206217769,3407.93009501,330.453,5789.2554735,3407.93009501,3407.93009501,195.903,577.790103367,0.0,347.247,6018.99374929,577.646521503,2507,0.987189,-580.084,577.637,4.63754585445
123.093600467,2508,5699.30961193,578.171,442.210350718,4249.52845663,330.586,5349.0009245,4249.52845663,4249.52845663,195.874,578.173758356,0.0,366.842,5548.27585247,578.034560607,2508,0.988667,-580.501,578.021,4.70025527157
160.657740996,2509,6580.7760977,577.395,472.958038245,1903.688793,330.733,6030.20745895,1903.688793,1903.688793,195.973,577.386854443,0.0,350.307,6244.21708718,577.243925914,2509,0.989118,-579.644,577.246,4.50674122823
2263.89340379,2510,6137.52077306,578.762,428.274399948,4074.16907655,330.816,-342.232258041,4074.16907655,4074.16907655,195.993,578.769529344,0.0,342.307,3866.91445981,578.637159471,2510,0.99337,-580.99,578.62,4.67323195263
105.312653902,2511,5339.14168225,578.669,402.70927986,3860.56167664,330.942,4935.55166151,3860.56167664,3860.56167664,195.945,578.674909353,0.0,262.862,5115.35893243,578.562144539,2511,0.991252,-580.921,578.545,4.33680535455
279.815333846,2512,6007.53627638,578.519,453.482556935,3873.94971618,331.06,4972.76728084,3873.94971618,3873.94971618,195.976,578.497423614,0.0,431.582,5751.29928265,578.392062267,2512,0.989766,-580.806,578.397,5.0480636359
1073.1072469,2513,5793.5480641,578.617,423.123593803,3685.49257105,331.119,2955.95134386,3685.49257105,3685.49257105,195.967,578.624365554,0.0,245.139,5125.34438203,578.50107057,2513,0.991546,-580.845,578.493,4.23345448436
1194.08273393,2514,6059.124168,578.015,461.11037217,4229.14651223,331.246,1930.90465319,4229.14651223,4229.14651223,196.081,578.018061337,0.0,372.304,5491.2038447,577.86610094,2514,0.989981,-580.105,577.853,4.8042344614
2133.06972704,2515,6302.43315171,578.455,450.14017078,3694.34613051,331.368,-66.7337463973,3694.34613051,3694.34613051,196.146,578.464421047,0.0,431.125,4960.24809422,578.306623637,2515,0.991648,-580.525,578.288,5.02495707036
1286.11653549,2516,6285.79093893,578.512,459.395682278,3924.6762948,331.446,1720.07320261,3924.6762948,3924.6762948,196.155,578.501388002,0.0,453.12,5543.96273654,578.341984052,2516,0.991687,-580.605,578.345,5.09552666655
609.261384617,2517,6546.74369832,579.44,477.713579367,3983.760459,331.624,4272.9088403,3983.760459,3983.760459,196.168,579.444171237,0.0,334.902,6041.73467626,579.276285857,2517,0.98861,-581.641,579.267,4.71795069228
953.353155165,2518,5631.04897494,578.306,428.809923477,3836.24387786,331.669,2294.62355372,3836.24387786,3836.24387786,196.209,578.306346864,0.0,386.019,5141.08080577,578.109734448,2518,0.99246,-580.363,578.102,4.95538304045
86.281206718,2519,5933.72228006,578.519,441.335963126,1116.45007526,331.76,5672.82389105,1116.45007526,1116.45007526,196.244,578.522489808,0.0,382.757,5792.72705435,578.317317919,2519,0.989231,-580.613,578.315,4.85419850143
130.184866734,2520,6239.80581966,578.535,451.011376578,3992.16994069,331.862,5829.42641066,3992.16994069,3992.16994069,196.335,578.555684981,0.0,432.922,5981.39806215,578.354482823,2520,0.989243,-580.719,578.333,5.1427991767
1832.12212024,2521,5923.45306373,579.01,430.119729579,3518.34706364,331.986,-379.408788594,3518.34706364,3518.34706364,196.295,579.016167371,0.0,355.895,5097.63228735,578.825158035,2521,0.991352,-581.236,578.813,4.91896056518
515.169451381,2522,6452.03674594,578.844,463.236740178,4112.98485105,332.082,4451.86288868,4112.98485105,4112.98485105,196.329,578.841670249,0.0,334.872,5940.77752744,578.664665584,2522,0.987293,-581.073,578.661,4.89309659467
2732.28333545,2523,5760.9171276,578.563,377.735640894,3198.06056721,332.241,-869.677913085,3198.06056721,3198.06056721,196.41,578.568665442,0.0,383.588,3477.85908368,578.417861481,2523,0.994176,-580.831,578.406,4.99994838318
97.4521875603,2524,5507.99382129,578.295,422.063788935,3897.56063868,332.335,5186.55912164,3897.56063868,3897.56063868,196.469,578.317577027,0.0,388.25,5331.80372018,578.171734156,2524,0.988844,-580.725,578.145,5.03167171959
98.7247888963,2525,6435.06697518,578.746,474.69312567,3843.11432383,332.384,6102.6496742,3843.11432383,3843.11432383,196.488,578.734143426,0.0,230.694,6219.08677797,578.58917495,2525,0.985247,-581.032,578.599,4.45180049644
88.3479998867,2526,6013.24678448,578.152,454.701968214,4087.10237504,332.487,5749.01341957,4087.10237504,4087.10237504,196.578,578.158919645,0.0,318.925,5915.96666867,577.998444101,2526,0.988834,-580.443,577.982,4.77281470534
2163.94531647,2527,6399.65459003,578.814,449.305301379,4027.36567209,332.597,-911.363311341,4027.36567209,4027.36567209,196.641,578.811976381,0.0,416.79,5182.56959567,578.641635853,2527,0.98914,-581.163,578.634,5.17715872333
761.456097226,2528,5891.45455179,579.957,432.810273957,-133.263255981,332.756,3147.17618657,-133.263255981,-133.263255981,196.69,579.971736581,0.0,496.562,5381.23387352,579.816640486,2528,0.988944,-582.279,579.793,5.33863089451
2107.64537209,2529,5451.02825766,578.916,414.034952343,4102.84797146,332.861,44.0248203338,4102.84797146,4102.84797146,196.735,578.923800475,0.0,352.605,2429.5894289,578.755276542,2529,0.992886,-581.277,578.746,4.66602431434
2068.43113341,2530,5966.27872261,578.401,438.775560789,4012.5749894,332.871,170.393257006,4012.5749894,4012.5749894,196.724,578.397412438,0.0,318.109,3663.63330634,578.201421492,2530,0.990358,-580.705,578.204,4.58490781606
2452.34569076,2531,6187.21212579,579.119,390.616148846,142.069109752,332.967,-781.822826967,142.069109752,142.069109752,196.766,579.10521279,0.0,308.168,1952.3483772,578.909717807,2531,0.993678,-581.428,578.918,4.51113679859
95.5600556424,2532,5689.23092576,579.537,427.885563931,4228.10907862,333.027,5403.36189898,4228.10907862,4228.10907862,196.839,579.57249208,0.0,413.695,5534.7934601,579.378736772,2532,0.986921,-581.836,579.341,5.11489376865
2233.00677426,2533,6159.7546128,579.583,418.823650501,4084.32833154,333.151,-989.271184466,4084.32833154,4084.32833154,196.847,579.589129325,0.0,352.363,4446.31366932,579.370924889,2533,0.991861,-581.82,579.361,4.62479404265
129.252974001,2534,6102.0570625,578.98,437.498471888,3736.61884945,333.231,5673.0026369,3736.61884945,3736.61884945,196.911,578.966246987,0.0,341.222,5834.92654671,578.737572078,2534,0.986742,-581.074,578.752,4.75608101997
167.613453199,2535,6191.99621556,578.175,465.75032957,3994.00091027,333.355,5615.87703331,3994.00091027,3994.00091027,196.94,578.211421674,0.0,515.129,5969.09640398,577.958299003,2535,0.988655,-580.309,577.909,5.33448401799
1050.76811663,2536,6564.41068865,578.104,474.394020443,3907.35443619,333.392,3614.89966805,3907.35443619,3907.35443619,196.945,578.111152192,0.0,415.538,5777.31816872,577.810209949,2536,0.990296,-580.214,577.799,4.82343405656
2585.57105781,2537,6257.91079399,579.121,431.76681339,3887.83414945,333.478,-159.526853332,3887.83414945,3887.83414945,196.922,579.127416287,0.0,375.429,4181.57398215,578.838140842,2537,0.992689,-581.322,578.833,4.79041019572
151.564774707,2538,6297.52694241,578.665,473.620544613,4143.78970805,333.605,5803.72354683,4143.78970805,4143.78970805,196.937,578.678179528,0.0,341.574,6074.58610038,578.376227623,2538,0.986768,-580.793,578.365,4.73342671622
2694.43260611,2539,5244.35726931,578.678,299.09623538,4150.49869231,333.775,-1393.9981753,4150.49869231,4150.49869231,197.009,578.689893178,0.0,400.738,2132.8773867,578.370393558,2539,0.993257,-580.73,578.362,4.85532697814
620.935357178,2540,6057.00920733,579.282,438.165224323,3650.60270188,333.83,3851.7550375,3650.60270188,3650.60270188,197.009,579.292939133,0.0,342.098,5342.33411337,578.977572065,2540,0.989414,-581.41,578.97,4.54150691615
2473.60234409,2541,6070.48567958,579.051,406.139528329,1911.25286537,333.921,-1013.39548176,1911.25286537,1911.25286537,197.054,579.04784326,0.0,392.38,3875.44727616,578.732677761,2541,0.99365,-581.163,578.732,4.85633568344
148.765850549,2542,6407.68133642,579.012,471.307450303,3662.60034251,334.06,5893.64873218,3662.60034251,3662.60034251,197.111,579.012534859,0.0,356.366,6119.19705473,578.690842203,2542,0.988806,-581.125,578.688,4.71135532907
1509.3264444,2543,5898.6760165,579.032,431.514955392,4067.05881606,334.169,1168.61999209,4067.05881606,4067.05881606,197.129,579.061215434,0.0,456.327,4928.85526205,578.740390811,2543,0.990294,-581.203,578.711,5.04654348852
121.603874119,2544,5644.64122853,578.374,437.610302314,4250.81311282,334.322,5169.83953515,4250.81311282,4250.81311282,197.147,578.378559799,0.0,390.473,5411.4495627,578.042361014,2544,0.984614,-580.498,578.036,4.77350133617
137.603278904,2545,5894.47163359,577.953,447.681213015,4361.95563831,334.466,5478.72015774,4361.95563831,4361.95563831,197.175,577.943224521,0.0,454.745,5742.84185373,577.589509038,2545,0.989096,-580.082,577.596,4.99939835977
164.656413344,2546,6268.58821826,578.571,455.723958459,3850.12731252,334.483,5712.47745188,3850.12731252,3850.12731252,197.199,578.588603145,0.0,252.361,6002.77173158,578.24162754,2546,0.989357,-580.658,578.228,4.34656423482
154.377877515,2547,6330.98053282,579.099,463.392360324,4092.79275251,334.515,5936.54614955,4092.79275251,4092.79275251,197.212,579.108642335,0.0,277.02,6090.61279556,578.750957201,2547,0.98771,-581.209,578.737,4.42962508757
1723.65484869,2548,6458.02953282,579.489,478.975744181,3947.85260399,334.596,493.173929631,3947.85260399,3947.85260399,197.248,579.499217587,0.0,419.254,5595.29278237,579.130732549,2548,0.985961,-581.713,579.112,5.00958187107
141.309679266,2549,6702.99093054,579.029,494.776307768,4409.03497075,334.625,6132.86799733,4409.03497075,4409.03497075,197.281,579.03996461,0.0,395.292,6449.1062701,578.648842142,2549,0.986664,-581.244,578.639,4.81090028845
2569.45041186,2550,6191.81699978,578.813,363.974100693,4033.70317628,334.715,-467.93792089,4033.70317628,4033.70317628,197.323,578.825359033,0.0,478.696,2672.47402329,578.429356866,2550,0.992672,-580.951,578.419,5.04394461383
240.08094709,2551,6532.81573118,579.867,457.758725209,3213.69946117,334.816,5735.8532861,3213.69946117,3213.69946117,197.35,579.87487891,0.0,377.93,6076.39439714,579.48270108,2551,0.989444,-581.881,579.474,4.74357972956
335.112425644,2552,5958.58277118,579.16,441.43197144,2909.88228514,334.964,4732.3905557,2909.88228514,2909.88228514,197.401,579.166739369,0.0,388.797,5644.59925398,578.766495605,2552,0.990781,-581.161,578.76,4.90339216262
2146.81958754,2553,6625.71558088,578.595,459.204633019,3678.30875125,335.041,572.022357931,3678.30875125,3678.30875125,197.464,578.599579153,0.0,410.857,4748.51860277,578.178807636,2553,0.990643,-580.584,578.167,4.94047050371
2047.83707081,2554,6036.03708386,578.736,416.407575492,3503.51861808,335.158,-167.678728884,3503.51861808,3503.51861808,197.511,578.728722579,0.0,403.477,4094.66913554,578.297486632,2554,0.989534,-580.786,578.31,4.80796179499
644.061352099,2555,6564.12068021,579.32,475.822277454,3717.81668123,335.203,4536.94285535,3717.81668123,3717.81668123,197.54,579.350513814,0.0,323.646,5866.59940114,578.946777333,2555,0.989791,-581.313,578.916,4.52167277712
1998.81149861,2556,5612.41477474,578.826,389.848974965,4039.76282881,335.292,41.5143768712,4039.76282881,4039.76282881,197.529,578.841399993,0.0,362.269,2747.16864062,578.405133676,2556,0.992207,-580.903,578.389,4.81308359566
1362.41438513,2557,4691.64184661,578.197,381.603412426,4004.74307784,335.37,292.349152561,4004.74307784,4004.74307784,197.535,578.216429957,0.0,383.795,1549.9333093,577.72099493,2557,0.994869,-580.044,577.704,4.8146268584
1491.08719135,2558,5779.48552582,578.41,406.086318211,2177.78178143,335.424,831.546069845,2177.78178143,2177.78178143,197.628,578.418955113,0.0,383.834,4768.91250616,577.910967993,2558,0.987478,-580.123,577.904,4.75802328045
1149.39117526,2559,5883.787624,579.274,427.008640866,3410.79588486,335.455,1904.98129005,3410.79588486,3410.79588486,197.697,579.26783942,0.0,219.955,5024.60691493,578.777789883,2559,0.986573,-581.129,578.779,4.19782051237
2118.57994695,2560,6332.54473533,578.902,415.789309075,3220.97070353,335.585,295.387338448,3220.97070353,3220.97070353,197.741,578.918424692,0.0,361.932,3109.00432326,578.408903132,2560,0.991468,-580.741,578.391,4.7894794486
1457.77915732,2561,6154.07846472,578.834,461.257204227,3776.23810247,335.694,1923.6524001,3776.23810247,3776.23810247,197.735,578.819656906,0.0,360.617,4656.32855247,578.295693698,2561,0.991191,-580.712,578.305,4.71165421602
1170.28763964,2562,6408.59191574,579.158,473.161210635,3997.8875468,335.79,3447.52998282,3997.8875468,3997.8875468,197.725,579.172241426,0.0,409.817,5352.67958912,578.626093434,2562,0.989912,-581.109,578.604,4.89864051309
1894.30207784,2563,6018.00131693,578.836,412.688826922,3953.72905948,335.837,-660.200294935,3953.72905948,3953.72905948,197.734,578.858568112,0.0,309.422,2261.60976041,578.283347722,2563,0.994483,-580.733,578.271,4.61366576623
1884.03306641,2564,5901.22142208,577.933,408.847559207,3948.27164138,335.95,-714.627330508,3948.27164138,3948.27164138,197.845,577.940105136,0.0,424.463,4218.84263239,577.318675916,2564,0.991548,-579.845,577.309,4.83295989268
2392.92427719,2565,6343.38868338,579.621,422.029836621,3835.00111009,336.098,-312.208933206,3835.00111009,3835.00111009,197.897,579.633903446,0.0,443.327,2769.52836603,579.078390601,2565,0.992119,-581.566,579.066,5.00110141529
2098.979072,2566,6677.3919224,578.319,471.3372253,3934.58051788,336.214,-453.153912028,3934.58051788,3934.58051788,197.893,578.330647938,0.0,446.485,5839.80686495,577.751694015,2566,0.989301,-580.172,577.74,4.88220186576
1859.88061519,2567,6155.5492242,578.691,434.780157817,4025.83993903,336.313,-230.170695152,4025.83993903,4025.83993903,197.971,578.699830039,0.0,275.585,5332.42873195,578.093010356,2567,0.98866,-580.514,578.081,4.32038645807
1498.94351576,2568,6468.02121654,579.206,470.093364018,4159.77594861,336.419,1922.12830693,4159.77594861,4159.77594861,198.047,579.21885461,0.0,483.507,5375.85412367,578.614436205,2568,0.988386,-581.015,578.599,5.09738042292
2502.6593,2569,5280.22406024,579.436,291.296784212,4033.73877823,336.517,-914.286528159,4033.73877823,4033.73877823,198.068,579.447323997,0.0,328.53,1501.53613076,578.804419446,2569,0.994651,-581.219,578.795,4.56251903157
142.194895328,2570,5968.77547458,580.461,431.455391946,3854.70150334,336.596,5451.01717132,3854.70150334,3854.70150334,198.038,580.47115881,0.0,327.561,5691.40594417,579.798185294,2570,0.981936,-582.258,579.789,4.58416691432
1483.17569625,2571,6162.61906145,580.276,467.491391258,3829.64580403,336.691,2125.64808212,3829.64580403,3829.64580403,198.039,580.293998564,0.0,459.665,5252.16864646,579.573368822,2571,0.988913,-581.953,579.555,4.93305643548
2118.44474113,2572,6280.49278777,578.37,425.047789947,4024.09748756,336.824,13.8900541092,4024.09748756,4024.09748756,198.11,578.37358125,0.0,440.03,3658.74984786,577.580004107,2572,0.990937,-579.958,577.583,4.89008545309
2384.25053536,2573,5820.6537839,579.038,398.503057475,4034.97568486,336.902,-75.7703978217,4034.97568486,4034.97568486,198.12,579.037343511,0.0,390.221,2643.34738205,578.223108532,2573,0.993698,-580.632,578.224,4.73736543012
2342.04436413,2574,6437.3093306,578.912,448.192321014,3621.51973075,337.028,379.370946046,3621.51973075,3621.51973075,198.132,578.939864322,0.0,403.069,4348.13532989,578.129078745,2574,0.989873,-580.629,578.098,4.8876061281
85.0384306672,2575,5990.40827555,578.839,461.782667279,1539.01037663,337.152,5686.51886826,1539.01037663,1539.01037663,198.127,578.834335612,0.0,422.561,5841.61795265,578.008603855,2575,0.988609,-580.473,578.016,4.76520113079
