AverageDiscountedReturn,MaxReturn,PolicyRegParamNorm,Iteration,AverageY,AverageReturn,StdReturn,QFunRegParamNorm,AverageQLoss,Epoch,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAction,AverageAbsQYDiff,MinReturn,AverageQ,MinEsReturn
173.347719067,2702.02702084,78.4551,437,263.673219828,1165.4359139,710.566850745,114.144,212.063,437,178.178928611,263.868,-267.867,263.746901022,373.64060419,600.363122859,0.933491,6.89030305312,72.6948629622,263.669,169.070712313
111.878196293,1963.43247194,78.4815,438,263.85424007,672.49661494,501.074019427,114.284,215.837,438,336.904997281,264.05,-267.939,263.934935789,293.206190779,1047.1007218,0.938643,6.81710831071,-37.3419290037,263.844,4.28088869168
117.22660111,2053.99399662,78.5828,439,263.6463425,709.538993242,516.384349162,114.342,224.058,439,108.89465988,263.842,-267.727,263.741499618,114.57361504,406.920893328,0.938684,6.96650171457,146.330608728,263.63,2.39373833118
133.871790566,1723.62673749,78.6423,440,264.164709461,642.333738545,466.339793954,114.457,212.528,440,196.943341266,264.358,-268.15,264.236591398,156.872624455,636.707281645,0.935402,6.83611056356,116.586817505,264.155,52.0944162239
148.679260949,1549.77884659,78.696,441,263.866311729,659.487304207,431.010666975,114.566,217.196,441,156.80102995,264.049,-267.925,263.947410823,152.129113941,436.339757184,0.943894,6.90446408409,161.274438588,263.858,0.423600823478
122.776621302,1853.30019447,78.8094,442,263.919450893,578.244721407,428.290364979,114.673,221.631,442,152.923811449,264.13,-268.092,264.016864459,136.30118128,473.19122596,0.946234,6.88059116985,146.3899287,263.91,0.102356711002
121.842184963,2038.18702529,78.9218,443,263.70527983,840.656948942,685.39665833,114.735,213.511,443,293.569768938,263.929,-267.906,263.797581473,280.143248563,890.913129026,0.940811,6.86627910926,91.4035502384,263.696,24.6508545497
140.168775015,2081.10095076,79.0187,444,263.834580092,866.842786543,569.152691269,114.813,221.577,444,313.377080783,264.066,-267.975,263.924076636,279.443663753,807.325768305,0.951587,6.90496955334,89.1993666859,263.832,38.422515385
137.090228115,2536.47207805,79.104,445,263.755908073,1168.20953667,878.290581415,114.902,226.729,445,298.985553894,263.948,-267.917,263.847338768,258.852512471,989.742357455,0.936559,6.95223571498,38.8938318659,263.748,0.417172144238
163.386463242,2747.08021364,79.158,446,263.961310488,1242.27803489,714.572205876,114.955,214.218,446,340.298729188,264.162,-267.991,264.053537371,249.338916636,955.847512159,0.937894,6.84987828231,91.9798878518,263.955,2.28497154816
109.808242386,1904.08642897,79.2345,447,264.181181809,585.199407565,592.777101847,115.082,212.648,447,109.911068916,264.379,-268.202,264.266041439,179.615618101,327.132700147,0.93386,6.87522620708,-18.2262063883,264.174,44.5721209058
137.459795706,2353.81025403,79.3173,448,264.133318432,1045.28717461,786.940797305,115.199,205.341,448,202.721330122,264.334,-268.225,264.215675045,436.247943883,679.008938764,0.939219,6.81636009575,-35.1292934571,264.122,79.6834523096
164.443764434,2444.03272843,79.4102,449,263.759252135,1204.88776954,598.270853133,115.328,211.579,449,459.238749273,263.964,-267.766,263.846979179,473.072927256,1056.51974201,0.94843,6.86843564941,214.781636443,263.754,10.6298478495
173.005761563,2575.05543461,79.4946,450,264.034177532,1164.96648021,794.459449897,115.439,211.276,450,235.785821134,264.229,-267.998,264.126873325,210.817449783,676.128792807,0.937141,6.83340293671,233.266374923,264.022,0.224859113066
120.850742221,2334.17449381,79.6088,451,264.176695881,696.585339983,563.0317007,115.593,224.129,451,226.868216285,264.392,-268.156,264.261268419,218.50129268,660.561949342,0.947607,6.89572871991,162.198712975,264.175,2.4332100538
158.153078776,3152.65472756,79.6948,452,263.589586766,852.786255413,763.765767855,115.681,218.926,452,274.456618438,263.795,-267.567,263.681530775,276.923442376,795.577071125,0.948449,6.92116947755,55.1458256678,263.576,0.193150624725
154.558631438,1998.42973952,79.7691,453,263.345444911,906.366242638,497.348549057,115.791,221.147,453,218.948486247,263.55,-267.297,263.435324689,294.841157131,629.169729459,0.943249,6.93149261492,98.6106072175,263.335,23.4432567237
114.77505097,2327.66372737,79.8153,454,263.334658858,937.154139346,654.008105575,115.877,219.467,454,469.477218866,263.542,-267.301,263.420404845,543.723670529,1270.36360356,0.948357,6.92375591855,47.0743878039,263.325,33.771474986
120.976052624,2886.44856497,79.8811,455,263.684896296,656.141914725,642.614193189,115.983,222.058,455,206.017318619,263.879,-267.626,263.773950638,161.11851339,601.906717263,0.944602,6.91505951138,-37.7539976767,263.683,4.41095757852
158.751800143,2112.53805061,79.9265,456,263.381231616,658.474960984,417.909930605,116.097,220.484,456,261.786944041,263.588,-267.453,263.468544366,360.351600923,738.520517215,0.950849,6.91210567502,110.519112621,263.366,32.4781352405
158.95855332,3073.0800689,80.0063,457,263.277551972,982.513581786,728.618787345,116.186,222.488,457,175.557972306,263.496,-267.33,263.367296603,215.003224929,488.405897899,0.947652,6.98991348169,193.42032495,263.274,-0.246559356311
138.946036818,2189.417264,80.0599,458,263.397435313,980.410357223,639.375596971,116.27,232.714,458,170.110767336,263.593,-267.441,263.479676074,192.091870592,514.142797261,0.941335,7.00778137908,200.655531903,263.389,26.5726410361
141.463101508,2212.43668998,80.0849,459,263.141359117,741.404853813,524.798374062,116.359,208.08,459,241.017768133,263.341,-267.15,263.22471215,234.702684813,654.217316707,0.943125,6.86135668304,58.2594580045,263.135,-0.464804942333
137.880933103,2035.0834214,80.1209,460,263.491839316,616.606018486,516.568511801,116.428,215.408,460,260.429907026,263.679,-267.485,263.574406418,208.580922836,756.235185626,0.959242,6.87126584102,96.091268487,263.485,2.04674671366
122.085633849,1870.29989834,80.1726,461,263.144720606,723.784740537,538.868689687,116.539,220.835,461,300.74358408,263.354,-267.249,263.221911615,295.828561245,908.471450453,0.947303,6.93471228909,-35.3854987222,263.134,1.35417408818
131.714478662,2384.32044497,80.2424,462,263.42045168,1075.42058701,645.155188173,116.617,214.457,462,130.790162847,263.601,-267.382,263.503048164,167.504948915,428.24532892,0.945315,6.81433025167,60.0293509244,263.413,4.81582837616
147.769756411,2499.03706599,80.3425,463,263.508660601,1101.85732658,708.502206697,116.692,218.285,463,297.61509961,263.708,-267.41,263.59789628,204.221210256,1039.4205847,0.943627,6.84899367131,184.220936971,263.499,0.082659635533
154.052711535,2311.90653755,80.4153,464,263.416716539,1159.31428197,705.582347835,116.791,214.005,464,256.975793031,263.616,-267.4,263.490370018,393.71327943,710.963152313,0.952089,6.91858601164,170.373482865,263.412,7.06149961994
144.011184262,2289.77516073,80.498,465,263.527369274,897.670610639,604.53577911,116.86,211.666,465,294.791336294,263.706,-267.533,263.599429065,295.84471337,883.599003114,0.942924,6.83451850363,110.293330734,263.521,14.369711024
112.071654813,1761.66896885,80.5373,466,263.545445341,697.036422603,488.628543809,116.93,200.368,466,120.216288878,263.728,-267.502,263.618786505,105.48362557,411.475828306,0.942937,6.71268284015,131.42621715,263.538,-0.708670954052
167.65327745,2727.91687669,80.6405,467,263.187895564,1429.08862639,703.129461395,117.018,208.113,467,320.0667781,263.383,-267.143,263.266911652,298.270080708,848.75121247,0.936983,6.77107583822,370.748134844,263.169,0.168369455011
157.824485948,2851.13952277,80.6693,468,263.110306811,1261.78425454,663.609288017,117.122,234.043,468,204.959944117,263.314,-267.113,263.187482318,232.382849524,661.852462162,0.949807,6.89551077494,117.098655721,263.112,5.88819986749
143.226712218,2271.8322875,80.7479,469,263.369723528,969.85027249,623.102434099,117.214,205.811,469,107.761681074,263.545,-267.202,263.439789311,150.302089797,304.358837932,0.947361,6.70453303602,76.2511331821,263.352,1.85662317004
162.731002559,2589.2376858,80.8365,470,263.081069033,1029.87104169,590.154504494,117.333,209.012,470,361.380976617,263.27,-267.003,263.157071845,263.663620017,1044.60041965,0.945727,6.78995581688,264.539424333,263.077,-0.86471903618
146.474699272,2815.36887581,80.8852,471,263.173760717,881.521367586,666.739673538,117.4,226.39,471,527.005404908,263.366,-267.124,263.259893181,338.800263,1502.35336236,0.948443,6.8473068756,205.90883821,263.164,33.0966054405
172.02109729,2206.7280048,80.9584,472,262.980098736,1095.17787818,569.635977375,117.538,232.612,472,125.118549109,263.2,-266.878,263.058648569,69.5007751192,507.792982727,0.93843,6.98690548676,230.097662292,262.975,-0.954272286715
92.4364701141,2216.03215457,81.0646,473,262.912712911,745.293136382,628.756971562,117.601,215.507,473,339.796380408,263.12,-266.84,263.001005214,279.170546525,1045.17036244,0.937981,6.81126366438,-31.04658834,262.9,16.8561395901
129.086979137,2510.44924729,81.0963,474,262.699038597,1132.11301326,847.474142232,117.674,220.889,474,183.305398365,262.902,-266.65,262.783217274,155.1572134,504.767995295,0.9298,6.856300521,-27.1087453122,262.698,-2.48462342512
127.087628523,2595.12451021,81.195,475,262.519378996,1167.86121913,773.071850189,117.756,228.251,475,203.019575768,262.717,-266.523,262.604088801,234.038004456,640.093622647,0.943718,6.88175357151,-5.57797017698,262.511,5.76420654495
158.134628563,2347.42416507,81.2569,476,262.725874801,805.103999275,528.66638569,117.854,220.155,476,269.884622473,262.902,-266.656,262.806985615,177.053458186,767.418206661,0.939716,6.87914777053,187.501297132,262.712,-0.558274621253
141.092478309,2580.98766722,81.3112,477,262.603009911,1344.97624638,803.913723527,117.936,204.467,477,161.200974987,262.802,-266.52,262.685779147,259.689939407,497.889538971,0.940602,6.78215228023,130.602016044,262.593,32.7516637003
128.012395268,2475.81346516,81.3792,478,262.638499664,1391.48408126,768.702984072,118.05,212.153,478,235.536078608,262.849,-266.632,262.724423677,256.407970959,708.217248867,0.932563,6.83307339639,124.627392611,262.636,48.6006834385
171.797344667,3221.74514713,81.4198,479,262.481175338,1456.64539461,915.36729949,118.115,213.73,479,371.485484218,262.673,-266.393,262.560828063,391.236947253,1018.07314036,0.950289,6.83555518986,296.179748928,262.467,18.2630289825
134.736924516,2416.65393424,81.4756,480,262.410808275,935.787833206,606.724329517,118.209,209.841,480,167.268465813,262.605,-266.27,262.496639824,351.519520399,659.581000724,0.946285,6.77259821228,-93.5471673883,262.406,94.3223141107
146.606689809,2628.13845638,81.5074,481,262.423758834,1840.2346448,725.329078985,118.291,218.748,481,205.06276552,262.59,-266.264,262.505351684,213.915051752,682.364740263,0.93694,6.78202996791,349.658832862,262.416,43.7892709931
70.2089752104,1908.85706211,81.6011,482,262.382556111,411.988431866,593.488911898,118.396,224.55,482,224.843426301,262.571,-266.209,262.462060254,244.716103575,632.535090346,0.943288,6.86739552379,12.685469705,262.377,9.06506235548
143.393954239,2476.08354598,81.6798,483,262.198483156,1206.00019542,863.260444952,118.507,212.697,483,213.719730176,262.39,-266.108,262.28417551,307.799467908,667.447254966,0.948896,6.81055089488,100.360085578,262.185,-0.182630667719
163.256481687,2423.63171145,81.7492,484,262.531676032,1309.09765339,658.142485356,118.611,208.804,484,275.810359051,262.709,-266.518,262.606057829,218.787978188,822.390020472,0.948621,6.774960028,270.408728209,262.528,4.41021683442
152.138618442,2537.7880873,81.781,485,262.157601153,1691.15215784,655.531717241,118.721,223.451,485,341.610694555,262.359,-266.128,262.23940455,257.466796029,1005.6200624,0.945246,6.84607634234,311.946138359,262.16,0.11933499857
154.406608397,1935.45812512,81.8027,486,262.142287049,739.689022457,498.085884629,118.796,198.688,486,94.3038244726,262.338,-266.041,262.230725198,133.887306578,248.738185486,0.949268,6.6477326447,45.8618439153,262.124,-1.7524572597
171.005088813,2884.4339735,81.8743,487,262.284945978,1594.07196816,924.912584389,118.877,218.302,487,119.390978159,262.498,-266.198,262.384874615,191.241108996,390.085917226,0.949968,6.77216122811,63.3666543592,262.283,43.1357947022
126.454391934,2520.60388835,81.9329,488,262.564559205,758.794814972,731.313280106,118.956,224.328,488,359.287665903,262.755,-266.509,262.639856377,361.817109362,830.831404331,0.93826,6.83049699371,92.0469666804,262.551,4.50457564953
165.470780524,3087.33725343,82.0035,489,262.494383582,1030.14032916,850.498884312,119.049,210.011,489,301.961872922,262.687,-266.418,262.572138656,313.629041848,903.456414253,0.949308,6.77710973255,65.0327360131,262.487,38.9043219928
136.142616866,2840.43692147,82.0559,490,262.277826294,1380.49441149,948.163586688,119.125,216.665,490,275.058869822,262.471,-266.127,262.349856317,292.651402615,827.341256106,0.951586,6.80889472215,147.263810733,262.271,16.6771967043
138.879455239,2895.27064586,82.1272,491,262.39972725,1203.43179079,934.741786317,119.201,211.007,491,230.911818906,262.606,-266.243,262.484697449,208.086132469,694.279370734,0.950277,6.74947481446,97.8452426403,262.39,9.11906591319
154.269898734,2848.88782373,82.1724,492,262.229363913,1263.03171643,805.41582317,119.305,210.334,492,340.287359499,262.434,-266.148,262.321511147,269.297119134,948.137724808,0.948139,6.73109053089,131.331323704,262.223,7.28702314413
168.33398449,2881.23702989,82.2719,493,262.226559905,1739.45971197,885.756478652,119.399,231.325,493,328.492604518,262.403,-266.096,262.296676451,268.370130726,913.548712652,0.934272,6.8902736281,363.586792763,262.214,20.1433959016
130.960555467,1723.596941,82.348,494,262.380942558,684.592127494,506.444361232,119.508,216.014,494,261.621863118,262.588,-266.168,262.481634052,179.921619584,781.658812743,0.952976,6.72776221439,90.7699640775,262.373,-0.577439372884
156.261183524,2636.94456201,82.418,495,262.508159661,1248.57404412,659.108221352,119.563,214.225,495,188.038632988,262.708,-266.344,262.594022148,245.361363315,550.584193952,0.955273,6.80635065672,313.263545311,262.501,19.3121588291
112.735260272,2212.55645829,82.4887,496,262.095751937,744.870207288,521.177808136,119.658,214.317,496,253.110404119,262.313,-266.023,262.181451855,239.323780202,711.212526317,0.933469,6.82215643618,-37.9574191151,262.09,3.97137310114
147.743339802,3164.76823908,82.5616,497,262.056370489,1655.84633634,1022.74697224,119.756,218.35,497,155.883599501,262.259,-265.933,262.145753216,225.428059862,431.277198752,0.939285,6.78523472575,3.46643173203,262.045,-1.70907630092
75.8983211882,2519.60102616,82.6476,498,262.512324105,615.055301635,696.307831233,119.83,199.339,498,305.834631443,262.701,-266.348,262.591086927,323.009869639,706.116549646,0.929102,6.76708214223,-1.404200338,262.5,22.2958237382
98.5294614797,3038.49602097,82.7434,499,262.089101829,833.124297857,751.503831421,119.919,222.927,499,104.37305523,262.308,-266.055,262.179433641,109.395457387,356.873836849,0.951325,6.86724306636,-50.5067968398,262.092,0.255607837591
164.043343977,2797.74338524,82.8293,500,262.299142359,1215.19835198,798.265962059,120.016,221.935,500,201.90630965,262.471,-266.159,262.380382576,191.351317306,691.522601628,0.945775,6.8212780367,213.210401257,262.277,15.411480398
95.3183517563,1959.39885728,82.8745,501,262.120992448,408.333379633,483.203217551,120.116,207.412,501,386.135749583,262.348,-266.019,262.212495237,267.840851749,1180.86292212,0.956931,6.72514241891,32.844107084,262.121,-3.07652307169
110.535095849,1902.76745103,82.9769,502,262.183304295,707.63405757,551.110589373,120.188,216.557,502,105.947158044,262.399,-266.037,262.276531445,140.075832729,320.867168229,0.951127,6.81650816427,-47.7311743522,262.181,-2.47733395221
138.098414971,2439.20854382,83.0114,503,262.102660214,807.255129626,691.317102037,120.265,216.59,503,189.419844687,262.301,-265.903,262.180671238,203.770381706,435.052066763,0.946315,6.75288197518,59.8868310612,262.097,14.1779847869
144.623286362,2873.70861626,83.0429,504,262.380404817,837.158376338,715.394776198,120.349,211.69,504,222.627699241,262.563,-266.256,262.454000226,200.102103712,697.269915219,0.930801,6.77083792826,27.73990367,262.367,0.336711844751
148.437582346,2865.99196455,83.1282,505,262.260955349,868.709530035,735.932996918,120.418,206.201,505,248.991986792,262.441,-266.11,262.331972137,139.720714245,916.171660778,0.938054,6.79742623278,132.423432377,262.25,-0.898577793176
