Epoch,AverageEsReturn,AverageAbsY,MinEsReturn,AverageQ,AverageQLoss,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAction,AverageY,AverageAbsQ,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn,MaxReturn,MinReturn
822,477.453059464,24.7484956432,170.06830319,24.7346,2.27709,339.174631124,118.031,116.757,523.295406745,139.671102535,822,0.994106,24.7392959968,24.7475,778.876798744,-24.9956,0.703171799607,280.640488714,1728.09231499,39.2952093388
823,505.234131456,24.8106404761,195.540301641,24.8007,1.85926,1162.06219193,118.14,116.819,2616.47781776,169.563329351,823,0.994925,24.8030921175,24.8152,991.497801611,-25.0581,0.666905435196,348.108955001,3350.85242049,50.9000700823
824,430.045438862,24.7585963099,-8.14274654535,24.7468,1.78342,931.840284625,118.159,116.88,2603.72074792,221.132256629,824,0.994695,24.7483073828,24.7612,1186.35826215,-25.0059,0.662995205284,480.729110042,3605.28831271,874.518509288
825,385.880471839,24.8600444379,96.289601504,24.8495,1.9809,942.128046871,118.229,116.905,1743.74788044,181.610665585,825,0.996002,24.8513932392,24.8638,925.312090139,-25.0983,0.68500588688,272.722157367,3245.31002673,302.676436297
826,231.493391772,24.9187113237,27.814832981,24.9053,2.08551,1087.21595164,118.315,116.97,1762.13171488,151.358058923,826,0.995743,24.9080235949,24.9203,435.171950563,-25.1718,0.692233252361,203.678558791,3086.48656152,80.2456677958
827,1315.06426972,24.8141959116,242.994734642,24.8036,2.13965,961.231674865,118.331,117.075,2110.65060084,165.038275222,827,0.995571,24.8056923825,24.8155,1996.58990484,-25.0561,0.691744897177,767.318885725,3066.68389773,186.789133318
828,738.947489299,24.9005290905,374.61189067,24.8886,2.15056,686.522212978,118.404,117.103,1720.97772499,155.305659399,828,0.995365,24.8905658927,24.9026,1103.28308793,-25.1503,0.691477578136,364.335598629,2595.03512147,485.368128172
829,418.020606519,24.8811479528,2.42328617594,24.8691,2.04746,756.223556749,118.464,117.185,1166.7817523,165.413584362,829,0.994669,24.8719006421,24.882,1566.79454492,-25.1238,0.691586430725,569.565678416,2495.99433993,136.174189295
830,638.580233096,24.9832882483,21.3529835358,24.9718,1.99519,862.520468784,118.487,117.245,2309.02901519,163.79921727,830,0.994597,24.9740070532,24.9852,1847.94885091,-25.2507,0.681416485078,855.214072879,3368.51528604,679.344382095
831,1028.8353141,25.0166973912,476.665855809,25.0059,1.64958,1089.64737929,118.557,117.3,2023.33724351,177.517492732,831,0.993176,25.0074189641,25.0202,1897.93068436,-25.2701,0.664417503308,622.002118688,3199.07340032,196.31428498
832,290.583319642,24.9302875921,139.671757972,24.9175,1.96672,993.969216243,118.64,117.407,1444.21414572,159.80966385,832,0.993704,24.9202591028,24.933,638.786811889,-25.1728,0.690765224402,204.211456553,3188.49655072,182.623239818
833,776.591698565,25.048500393,131.469880278,25.0345,1.90062,773.346589089,118.71,117.491,2415.83402251,168.96644323,833,0.995195,25.0367586394,25.0488,1414.99369538,-25.2875,0.67747358883,503.828544465,3345.79271705,558.079511202
834,352.564181301,25.0300745795,-1.00396813897,25.0183,2.03393,717.364538674,118.77,117.563,2453.41833676,206.371923785,834,0.994095,25.0201431983,25.0337,1496.53143295,-25.2721,0.680265642661,576.299074239,3640.32890714,1336.24221401
835,136.66143915,25.0561337042,136.66143915,25.0436,2.27212,596.033299417,118.817,117.639,2711.48808091,193.903665978,835,0.994659,25.0457807089,25.059,136.66143915,-25.3035,0.702789463664,0.0,3366.20447432,1417.97154475
836,1855.65361168,25.0177520802,461.962713027,25.005,1.94666,962.158529686,118.873,117.67,1468.38372095,169.599053344,836,0.995065,25.0074504559,25.0219,2942.81887341,-25.2739,0.676352879721,1035.73815761,3076.55753344,530.086337633
837,208.236990669,25.0928937011,166.072027366,25.0819,2.14413,939.934477709,118.933,117.71,2228.78267963,177.408148242,837,0.995186,25.0821853313,25.0957,250.401953972,-25.3371,0.679984061275,42.1649633028,3373.10057719,479.224693793
838,1281.05339478,25.1016775843,222.143742283,25.088,2.21483,1259.17352239,119.018,117.797,2319.32617531,165.195168447,838,0.994774,25.0921725607,25.1041,2339.96304727,-25.3369,0.680850658964,1058.90965249,3618.89929364,68.1114399469
839,1620.9763966,25.1240694918,503.997905275,25.1144,1.77142,1007.89880351,119.05,117.876,3168.61304439,181.993415452,839,0.99389,25.1157271972,25.1282,2495.61209264,-25.3816,0.660810776578,830.934931527,3908.74791681,154.057814031
840,331.734993772,25.1494873088,108.484246546,25.1404,1.9396,1290.90756318,119.131,117.949,2680.00701483,191.421077321,840,0.995835,25.1418992665,25.1515,552.598749309,-25.411,0.668870693153,181.316842733,3844.73168053,171.129828923
841,980.328242496,25.1922370152,127.150357267,25.1803,1.91392,850.7078799,119.153,118.011,1363.86056876,182.330442098,841,0.994786,25.1808674037,25.1947,1924.55201335,-25.4477,0.666490796087,773.992569832,3426.83992373,218.457456499
842,247.269924314,25.1898451582,31.9978691685,25.1763,2.19875,488.720566795,119.222,118.063,3178.12059865,184.304522972,842,0.994577,25.1804807703,25.1896,470.46913982,-25.4508,0.688275444724,150.99820144,3798.44480076,2182.23219905
843,323.718349364,25.2524383393,-1.76038733237,25.2418,2.03478,340.067025419,119.268,118.104,3272.87549342,173.161760493,843,0.993775,25.2433468185,25.2541,866.976152919,-25.5128,0.683695177335,328.864160887,3847.11090378,2587.90600664
844,585.225655683,25.3101854121,229.789377891,25.2959,1.77665,1236.38893267,119.338,118.147,3030.9274391,223.131035237,844,0.99386,25.2991527096,25.3111,1123.04926304,-25.5714,0.665855690584,332.239870566,3969.41570272,249.700294275
845,550.19682144,25.3182754656,73.0495293804,25.3077,2.21011,592.884106325,119.359,118.209,1595.58473271,206.755509871,845,0.994135,25.3087559356,25.3213,1027.3441135,-25.5841,0.68842757918,477.14729206,2837.01493609,432.662011759
846,811.087025875,25.3642038994,295.712526166,25.3553,2.17709,714.795709061,119.428,118.282,3450.70909756,252.307622399,846,0.994462,25.3563810845,25.3664,1781.3149878,-25.6331,0.693747444866,514.163775138,4332.51883857,2101.10661184
847,525.981262252,25.4604329839,104.570897356,25.4504,2.02383,943.048041705,119.516,118.343,1679.58709023,204.192743754,847,0.992663,25.451470903,25.4636,1162.83194377,-25.7145,0.678278914227,347.585603713,3098.47285674,521.77201855
848,631.197742214,25.3913571502,287.015212718,25.3788,2.04883,1233.35686393,119.605,118.419,1884.93461258,187.943214227,848,0.995091,25.381338182,25.3951,1330.69914563,-25.6546,0.682662532214,409.54257731,3774.45341009,166.441683893
849,493.822571575,25.4324797989,0.0948745476809,25.4199,2.15403,473.637913468,119.693,118.472,3353.33780693,217.121944035,849,0.995098,25.4232057446,25.4327,1465.61819106,-25.6839,0.698195729742,522.008987532,3837.34317941,2038.45230796
850,1013.51468878,25.4628273428,502.063551144,25.4509,1.91182,1067.87718715,119.804,118.579,2343.34365182,181.705424845,850,0.995474,25.4527445365,25.465,2032.56536142,-25.7216,0.684880323741,720.579356614,3377.9785339,389.638123408
851,610.221217601,25.4846618832,184.333565225,25.474,1.79226,638.302539949,119.882,118.621,3005.51738111,209.992540568,851,0.995104,25.4769169794,25.4864,1417.08194499,-25.7457,0.684146319858,501.290599196,3784.91749281,1294.71662828
852,680.624387297,25.613684851,195.17065502,25.6023,1.8313,1110.03296827,119.929,118.646,2626.74617736,178.225171836,852,0.993792,25.6036990802,25.6182,1494.04579402,-25.8771,0.677772339101,499.991400376,3576.93727355,326.318679947
853,1048.6220696,25.6264300726,212.19732256,25.617,1.87961,638.481140416,120.006,118.724,2807.31344137,198.748816851,853,0.995291,25.6176127318,25.6303,1866.33101066,-25.8875,0.684405637968,675.426914659,3363.07311776,1002.77661192
854,471.804519744,25.6145951745,34.9569153861,25.5968,2.1772,921.494751973,120.072,118.788,2258.42761284,185.614171428,854,0.995546,25.6028016498,25.6112,1264.81860767,-25.8766,0.70517024766,477.399115534,3254.72465189,754.893065289
855,1236.9552791,25.7231571225,836.63006688,25.711,2.10821,1135.96226705,120.144,118.842,2157.89162471,154.648164483,855,0.994817,25.7114016725,25.7276,1675.97975396,-25.9852,0.698178203944,343.753980821,3370.60410348,132.55870889
856,886.055863707,25.8070826464,45.5315924384,25.7915,1.99374,1141.9196093,120.229,118.925,2031.23630649,178.585035309,856,0.994868,25.7953734123,25.8075,2470.23754511,-26.0565,0.687294510113,1120.88343044,3123.15196537,102.199689523
857,579.564942364,25.7215440234,64.8584144647,25.7062,2.10872,779.669114798,120.276,118.952,2699.02339686,174.259302277,857,0.995798,25.7086484491,25.7232,1382.5805879,-25.9794,0.697999525396,542.35057616,3374.3121271,660.810716076
858,340.539706752,25.676440622,-1.9550262558,25.6608,2.27759,1069.22665994,120.388,119.058,2082.3022386,192.45313134,858,0.995956,25.664798487,25.6795,728.654606237,-25.9404,0.704930362305,302.151651347,3419.45229985,81.3782801708
859,509.315974073,25.7695200584,201.361733275,25.7601,2.36268,893.89765464,120.433,119.138,1043.67616322,162.270290092,859,0.995576,25.7595549115,25.7771,681.057669154,-26.0279,0.701514269029,166.820316153,3624.25769093,133.834263665
860,277.622284598,25.7536357763,-2.86363034295,25.7395,2.05992,1221.55818749,120.498,119.195,1723.90182837,143.751270027,860,0.995888,25.7420214566,25.7565,846.590907411,-26.0008,0.682086016454,266.911936818,3440.62822565,126.382940567
861,853.77291934,25.8059929564,56.7996152133,25.7931,1.8338,888.513185907,120.548,119.282,2180.19220795,165.270092808,861,0.995536,25.796215733,25.8064,1254.40083384,-26.0544,0.678977770247,563.547939767,3172.99925271,303.273218593
862,353.404551302,25.8072862094,14.2884986584,25.7923,2.02353,855.471150096,120.579,119.378,2023.73393799,164.79043736,862,0.99534,25.7961939398,25.8083,1006.13209944,-26.0455,0.689351720617,363.89991839,3057.85821081,444.271941112
863,718.618406993,25.7982350268,308.069682934,25.7879,2.06643,576.665715726,120.67,119.456,2034.41140223,148.626385298,863,0.99631,25.7884404641,25.8022,1496.39091866,-26.0448,0.691169709751,550.252561683,2816.18664257,836.707228409
864,219.064287225,25.8301741692,4.93847219863,25.8184,1.91117,659.491119269,120.738,119.489,1204.77284431,163.425361841,864,0.996266,25.8190548164,25.8336,349.264720875,-26.0705,0.675818187397,125.586197043,2686.8456174,92.4050471418
865,436.274778179,25.8119756461,115.917269199,25.7972,1.99274,995.92173443,120.768,119.564,1507.99014938,183.092477521,865,0.995827,25.8015657966,25.8126,982.634590236,-26.057,0.693289961881,329.146069073,3764.87690282,151.028162308
866,537.218817179,25.8878790445,215.353836256,25.8759,2.19444,1220.04506877,120.81,119.603,1804.27587145,203.417069021,866,0.995971,25.8768611114,25.8889,889.567635485,-26.1306,0.687999689518,228.9198121,3933.26012587,235.946304438
867,692.665605014,25.8563426037,151.471282468,25.8472,1.80071,1069.38179865,120.9,119.65,1780.48994185,179.771656102,867,0.996304,25.8465905498,25.862,1557.35889359,-26.1016,0.667188447342,550.784574934,3132.81306861,201.127041562
868,367.89425358,25.8781431117,11.8548876889,25.8638,2.19116,781.160351178,121.0,119.75,2263.01054429,184.871331201,868,0.995515,25.8667521837,25.8825,926.137607181,-26.1249,0.699554284866,399.702441219,2933.87627727,703.010640049
869,1141.01076075,25.8962080001,473.272967683,25.8799,1.94193,1106.19156654,121.057,119.777,2593.3226988,202.999268324,869,0.995595,25.8840853888,25.8971,1791.43707577,-26.1418,0.691204464409,538.277449783,3702.97931523,131.870025077
870,409.980219077,25.9108333255,24.4776402116,25.8998,2.06133,1109.87369574,121.117,119.841,2685.00201131,209.84193585,870,0.995808,25.9003587966,25.9149,1078.20753134,-26.1484,0.688380941333,332.758307315,3938.94517395,367.612580683
871,304.294156467,25.9049311521,4.53296378093,25.8904,2.15389,1482.22171224,121.182,119.928,2617.76551077,172.842524221,871,0.995143,25.8944252491,25.9052,912.860712795,-26.1353,0.701557267365,328.546331994,4050.75301118,151.276574386
872,356.743172058,25.8512479941,122.648978841,25.8414,2.09789,895.595203642,121.224,119.982,1537.00890224,214.640219973,872,0.996465,25.8425808198,25.8542,764.821499037,-26.0894,0.694435546029,224.645272619,3775.00929784,358.88098596
873,526.243625247,25.8606908488,322.625469262,25.8498,2.21561,203.117734257,121.291,120.045,3337.79986373,228.316012414,873,0.995024,25.8530432295,25.8633,837.885716737,-26.1005,0.701516651393,190.784071586,3647.98341007,3007.335796
874,1124.70296273,25.8517350383,1124.70296273,25.8406,1.99056,301.969116484,121.338,120.086,3378.84818793,205.147966442,874,0.994744,25.8436043512,25.8537,1124.70296273,-26.1021,0.690637257129,0.0,3833.73758233,2641.18226529
875,1219.45278747,25.9596064111,148.505528814,25.9474,2.08872,1467.44172551,121.462,120.144,2140.23821749,192.90021901,875,0.994566,25.9499701064,25.959,2968.9972464,-26.2125,0.696033240458,1168.78111177,3730.26259519,88.0630865222
876,846.345031635,26.009962791,502.401834542,25.9978,1.9488,1120.85645066,121.52,120.2,2403.47264275,176.785468671,876,0.994836,26.0009152606,26.0116,1251.85467908,-26.2546,0.683463854851,309.044454625,3385.68752864,108.550771159
877,647.725275653,25.9272074981,255.063957554,25.9179,1.94657,1242.53976191,121.53,120.255,1764.19387549,207.680706575,877,0.995906,25.9187348453,25.9326,1033.34235713,-26.1838,0.696075580611,270.781180335,3812.94417999,117.312657456
878,818.121439734,25.9663128974,29.085862495,25.9541,2.23384,1157.9956624,121.638,120.318,2132.57659537,197.824114596,878,0.996022,25.9582140858,25.967,2196.89997066,-26.2219,0.713403238296,978.332617416,3488.04908413,272.653160778
879,698.675967237,26.0534827648,274.454826988,26.0454,2.17891,1151.74018177,121.677,120.414,1546.27435833,153.364932314,879,0.995881,26.0454237526,26.0575,938.434099642,-26.3087,0.712667298052,252.589759709,3382.82404375,95.755495943
880,346.232643657,26.0476778018,104.398666077,26.0348,2.12559,954.26770428,121.756,120.481,2998.89612558,188.674916476,880,0.995896,26.0386529742,26.0482,980.910608013,-26.3067,0.701413143456,368.037425196,3770.70994464,124.327452126
881,924.861675448,26.118724075,134.377074448,26.1061,1.84979,1119.72550606,121.835,120.538,1862.32383651,175.722748833,881,0.996195,26.1085504429,26.1217,1775.07771581,-26.375,0.687292397793,617.566297812,3535.05502884,87.9217679227
882,770.489350302,26.0946574314,124.108925302,26.0826,2.22573,1241.08490677,121.828,120.616,2083.70185898,205.175388077,882,0.995796,26.0845377694,26.096,1845.37645153,-26.3586,0.702765023574,765.24678063,3944.53714663,139.672764951
883,455.538314838,26.1222675562,143.202859826,26.1116,2.18483,1057.12267755,121.901,120.683,1419.80215131,178.072503337,883,0.996151,26.1124744083,26.1279,781.176571593,-26.3787,0.709573137077,241.307268948,3201.47773367,144.321775542
884,716.907242679,26.0968795544,508.629041193,26.085,2.0227,1219.26030786,121.959,120.713,1969.853134,205.038762953,884,0.996087,26.0873265845,26.0986,874.170785938,-26.3429,0.700314350392,131.98017206,3987.87595852,372.615872018
885,320.037779027,26.1032169017,1.34826743279,26.0912,2.0559,1013.63327144,121.99,120.778,2177.07695961,197.106491849,885,0.995515,26.0930446517,26.1072,914.71813854,-26.3801,0.705803457434,338.997037713,3967.67852359,456.869810908
886,239.793910931,26.2139447757,-0.33988411632,26.2027,2.20157,908.54971233,122.11,120.808,1140.19378041,169.363816187,886,0.996273,26.203998266,26.217,524.651364067,-26.4726,0.705940293427,193.175400636,3054.82845247,175.786909696
887,822.533288176,26.2801202369,13.7640456622,26.2663,1.90606,959.822112359,122.169,120.866,2124.79124622,202.451510529,887,0.995926,26.268557644,26.2835,2105.6443058,-26.5333,0.689173730907,917.511433315,3309.28279329,353.597635647
888,361.939382235,26.1896471401,71.5404856074,26.1777,2.10108,804.577308988,122.225,120.933,1205.07707309,177.15020649,888,0.995286,26.1808153077,26.1913,748.719668334,-26.4556,0.706383454647,244.462933768,3062.93263205,275.581753519
889,631.925727943,26.1848610505,579.413033889,26.1736,2.29709,930.030206497,122.321,120.985,2923.32103022,207.501686884,889,0.995741,26.1749934504,26.1911,665.363885734,-26.4558,0.710698935455,37.5922481677,3808.60709193,407.563973265
890,443.400933644,26.2285103226,79.2208350681,26.2159,1.98545,1007.78274051,122.415,121.053,2085.34607238,185.208596723,890,0.996524,26.2177957998,26.232,807.581032219,-26.4995,0.693307981389,364.180098576,3287.43074029,118.605591299
891,635.574414749,26.3151237877,100.443224828,26.3016,2.21914,821.413533566,122.476,121.126,2222.34745295,183.731760433,891,0.99505,26.303454623,26.3171,2739.66438118,-26.57,0.698853788511,888.197865221,3003.55164128,951.957763694
892,511.192078193,26.3768732922,94.5552071141,26.3669,2.01153,948.75903925,122.567,121.171,1302.50113467,179.359700845,892,0.996325,26.36768711,26.3805,927.828949272,-26.6279,0.699488415966,416.636871079,3099.18429459,142.023981739
893,968.786351977,26.3308699851,22.2590283615,26.3163,2.11595,788.919009325,122.649,121.262,2340.20875019,203.77635393,893,0.996215,26.3202171661,26.3313,1925.6854064,-26.5849,0.700658056587,924.370779845,3337.89465164,674.968053711
894,806.415193261,26.3767416939,534.432828762,26.3647,1.96201,800.229211887,122.702,121.272,1771.66735416,195.422970656,894,0.996661,26.3665756075,26.379,1194.831494,-26.6293,0.686350807602,281.897434533,2738.24874946,402.396770488
895,340.022743065,26.4029156204,78.9573699819,26.3911,2.35989,232.09593883,122.74,121.372,3498.45869818,197.404904482,895,0.996054,26.3902946445,26.4099,691.173816457,-26.6433,0.717277924528,236.134842964,3854.96208744,3053.09704153
896,618.397972955,26.396964081,188.034153303,26.381,2.16194,917.985496723,122.773,121.464,1194.23579196,185.867168697,896,0.995252,26.3850838509,26.3978,1698.85946114,-26.6492,0.687327226378,626.223499946,3857.90695135,129.861245826
