Iteration,AveragePolicySurr,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,AverageAbsQ,AverageAction,QFunRegParamNorm,MaxReturn,AverageAbsY,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageY,MinReturn,AverageEsReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageQLoss
1962,-13.1061,99.9956828753,0.257701772231,12.0574,12.0981,0.428498,176.234,1000.0,12.0612620152,0.0,58.0,1000.0,10.0810983739,12.0566515449,1000.0,10.9565217391,3.0,1962,104.308,0.698045
1963,-13.1187,99.9956828753,0.255037166509,12.0278,12.0685,0.420534,176.303,1000.0,12.0325462285,0.0,47.0,1000.0,8.50903239402,12.0282008994,1000.0,9.9797979798,3.0,1963,104.298,0.673726
1964,-13.0947,99.9956828753,0.22259619984,12.0675,12.106,0.425707,176.338,1000.0,12.0715961361,0.0,53.0,1000.0,9.29731124045,12.0678109131,1000.0,9.70192307692,3.0,1964,104.314,0.489285
1965,-13.0941,99.9956828753,0.237064844384,12.0149,12.0526,0.340841,176.36,1000.0,12.0183421419,0.0,62.0,1000.0,11.1079772589,12.014784024,1000.0,9.8431372549,3.0,1965,104.342,0.596083
1966,-13.1029,95.0219240467,0.258094699503,12.0231,12.0637,0.439858,176.376,1000.0,12.0269645807,270.231000051,72.0,914.545454545,11.4278015201,12.0227698694,60.0,9.86138613861,3.0,1966,104.348,0.677674
1967,-13.0913,99.9956828753,0.247880704633,12.016,12.0572,0.404601,176.369,1000.0,12.0192113696,0.0,87.0,1000.0,12.0095615412,12.0162994289,1000.0,10.1515151515,3.0,1967,104.379,0.66807
1968,-13.0732,99.9956828753,0.265493105442,12.0159,12.0572,0.294377,176.359,1000.0,12.018856524,0.0,72.0,1000.0,12.1492215967,12.0153095159,1000.0,10.9438202247,2.0,1968,104.381,0.744612
1969,-13.1505,99.9956828753,0.232877004912,12.0819,12.1162,0.29224,176.406,1000.0,12.0859290119,0.0,67.0,1000.0,12.1838272433,12.0819760816,1000.0,11.8604651163,3.0,1969,104.362,0.602978
1970,-13.0923,99.9956828753,0.244113769433,12.045,12.0863,0.212718,176.456,1000.0,12.0494874927,0.0,57.0,1000.0,11.8501970204,12.0451875927,1000.0,11.4318181818,3.0,1970,104.385,0.640475
1971,-13.0787,99.9956828753,0.240378638702,12.0262,12.0665,0.306312,176.457,1000.0,12.0288532111,0.0,40.0,1000.0,7.99322212878,12.0252246147,1000.0,9.78,2.0,1971,104.419,0.632462
1972,-13.0876,99.9956828753,0.2513619392,12.0204,12.0653,0.298231,176.462,1000.0,12.0237453087,0.0,62.0,1000.0,12.1858788969,12.020264506,1000.0,11.4606741573,3.0,1972,104.441,0.680393
1973,-13.0853,99.9956828753,0.240044815086,12.0258,12.0627,0.176095,176.488,1000.0,12.0303679648,0.0,68.0,1000.0,10.2197801257,12.0266286655,1000.0,8.76315789474,3.0,1973,104.444,0.628414
1974,-13.1277,99.9956828753,0.233731825222,12.0789,12.1129,0.200196,176.52,1000.0,12.0808845913,0.0,51.0,1000.0,11.4523818021,12.0778576844,1000.0,13.2432432432,3.0,1974,104.481,0.639507
1975,-13.0953,99.9956828753,0.27053203153,12.0384,12.0784,0.356835,176.522,1000.0,12.0406223307,0.0,49.0,1000.0,12.2883570108,12.0380733642,1000.0,12.4512195122,3.0,1975,104.489,0.752584
1976,-13.1385,99.9802245735,0.233719246281,12.0799,12.1165,0.230051,176.548,1000.0,12.083577568,105.792561722,38.0,966.545454545,8.28379754552,12.0805845111,632.0,9.61538461538,3.0,1976,104.525,0.577083
1977,-13.1409,99.9956828753,0.248253447636,12.0831,12.123,0.227406,176.552,1000.0,12.0859175471,0.0,45.0,1000.0,8.83528628495,12.0826359171,1000.0,9.76470588235,3.0,1977,104.529,0.643955
1978,-13.1582,99.6490983745,0.245317334654,12.0732,12.1091,0.172087,176.594,1000.0,12.0761574618,225.378739878,70.0,851.916666667,12.0319524944,12.0728953249,351.0,10.1414141414,3.0,1978,104.518,0.67235
1979,-13.164,99.9956828753,0.251187257185,12.0497,12.0889,0.154011,176.617,1000.0,12.0525393048,0.0,67.0,1000.0,13.2051710784,12.0502487049,1000.0,13.8888888889,3.0,1979,104.58,0.637329
1980,-13.1957,99.9956828753,0.263606358357,12.1151,12.1564,0.162701,176.668,1000.0,12.1179124108,0.0,66.0,1000.0,9.77131296598,12.1149809352,1000.0,9.34579439252,3.0,1980,104.657,0.71763
1981,-13.1488,86.0518338741,0.256885751738,12.0278,12.0712,0.0535981,176.663,1000.0,12.0308235864,434.54086739,54.0,566.111111111,11.4092453926,12.0272697645,93.0,12.1097560976,3.0,1981,104.675,0.678189
1982,-13.182,99.9956828753,0.258514889618,12.1149,12.1527,0.0945115,176.708,1000.0,12.1185181674,0.0,45.0,1000.0,7.85899545259,12.1154819028,1000.0,9.6,3.0,1982,104.69,0.707761
1983,-13.1498,94.7655776141,0.252738713601,12.0781,12.1165,0.0901119,176.745,1000.0,12.0806184218,271.668398987,81.0,914.090909091,11.5626200675,12.0778229999,55.0,10.1052631579,3.0,1983,104.712,0.668475
1984,-13.1599,99.9956828753,0.248674929805,12.0703,12.1105,0.0853532,176.805,1000.0,12.0742364269,0.0,59.0,1000.0,11.8927285754,12.070987997,1000.0,12.0697674419,3.0,1984,104.733,0.609548
1985,-13.2106,99.9956828753,0.256191613245,12.1113,12.1518,0.0973101,176.855,1000.0,12.1137444859,0.0,81.0,1000.0,13.1505487759,12.1111040156,1000.0,11.9404761905,3.0,1985,104.76,0.642237
1986,-13.2367,99.9956828753,0.249218479886,12.1559,12.191,0.0927582,176.842,1000.0,12.1589936971,0.0,54.0,1000.0,11.561503955,12.1556148826,1000.0,11.7529411765,2.0,1986,104.778,0.620808
1987,-13.2757,99.9956828753,0.256141872389,12.1323,12.1725,0.0324486,176.912,1000.0,12.1362996201,0.0,91.0,1000.0,15.621468459,12.1336355515,1000.0,14.3823529412,3.0,1987,104.814,0.659496
1988,-13.2852,99.9956828753,0.249930718325,12.1615,12.1992,0.0308403,176.926,1000.0,12.1641360267,0.0,69.0,1000.0,13.0313918871,12.1620634246,1000.0,13.1578947368,3.0,1988,104.812,0.601386
1989,-13.2461,99.9956828753,0.241810843498,12.2161,12.2502,0.0905957,176.952,1000.0,12.2194039837,0.0,86.0,1000.0,12.145931185,12.2161940192,1000.0,10.8817204301,3.0,1989,104.809,0.606874
1990,-13.2701,99.9956828753,0.265946419753,12.1983,12.2389,0.101176,176.981,1000.0,12.2006221733,0.0,71.0,1000.0,11.0649046312,12.1982094373,1000.0,9.94059405941,3.0,1990,104.842,0.726687
1991,-13.2384,87.5910555607,0.270899753176,12.1785,12.2171,0.135195,176.994,1000.0,12.1804132857,232.880820736,60.0,335.3,13.904720048,12.1774584361,79.0,13.1184210526,3.0,1991,104.85,0.724035
1992,-13.3269,99.9956828753,0.248346187797,12.2655,12.302,0.167344,177.022,1000.0,12.2681156141,0.0,55.0,1000.0,12.0355717027,12.2664099047,1000.0,12.156626506,3.0,1992,104.892,0.626675
1993,-13.2833,90.0276690963,0.250609677868,12.1904,12.2253,0.117885,177.015,1000.0,12.1947213726,308.1574273,56.0,459.0,10.6550445951,12.1921840964,101.0,12.0120481928,3.0,1993,104.895,0.632256
1994,-13.3178,99.9956828753,0.250828755483,12.1804,12.2166,0.0964229,177.045,1000.0,12.1834811648,0.0,72.0,1000.0,14.0893638838,12.1806967645,1000.0,12.7088607595,3.0,1994,104.929,0.616567
1995,-13.3559,99.9956828753,0.246029024134,12.2423,12.2802,0.0880163,177.104,1000.0,12.2438457999,0.0,66.0,1000.0,9.82909024245,12.2414650371,1000.0,9.67647058824,2.0,1995,104.928,0.649698
1996,-13.4003,99.9956828753,0.264930909894,12.3088,12.3486,0.108473,177.114,1000.0,12.3126585676,0.0,71.0,1000.0,15.078163353,12.3103770222,1000.0,15.1666666667,3.0,1996,104.942,0.67739
1997,-13.3839,99.9956828753,0.251308027593,12.292,12.3296,0.138197,177.16,1000.0,12.2950074339,0.0,60.0,1000.0,11.7635528847,12.2923180301,1000.0,11.6,3.0,1997,104.959,0.648755
1998,-13.4165,99.9956828753,0.256151798663,12.3166,12.3577,0.169589,177.196,1000.0,12.3197014381,0.0,59.0,1000.0,11.6843338068,12.3164650228,1000.0,10.5052631579,3.0,1998,104.994,0.667837
1999,-13.4192,99.9956828753,0.265199309796,12.2804,12.3253,0.122452,177.224,1000.0,12.2838712539,0.0,53.0,1000.0,11.460778844,12.281439549,1000.0,11.5632183908,3.0,1999,105.028,0.716376
2000,-13.4297,99.9956828753,0.260125632935,12.273,12.3099,0.0427732,177.298,1000.0,12.2758004823,0.0,62.0,1000.0,14.1911214847,12.2729201075,1000.0,15.6769230769,3.0,2000,105.056,0.678528
2001,-13.4759,99.9956828753,0.271160641629,12.3359,12.3793,0.0780804,177.332,1000.0,12.3385471889,0.0,85.0,1000.0,13.2952420139,12.3358368414,1000.0,11.5647058824,3.0,2001,105.098,0.748883
2002,-13.4471,99.9956828753,0.273792240536,12.364,12.403,0.068728,177.374,1000.0,12.3677734196,0.0,64.0,1000.0,15.3291682239,12.3646454929,1000.0,15.71875,3.0,2002,105.084,0.821708
2003,-13.4545,99.9956828753,0.248284944797,12.3791,12.4154,0.0198204,177.412,1000.0,12.3807118839,0.0,69.0,1000.0,14.6459607246,12.3786984297,1000.0,16.5901639344,4.0,2003,105.094,0.69686
2004,-13.4241,99.9956828753,0.236101736676,12.3337,12.3679,0.0851919,177.461,1000.0,12.338334994,0.0,77.0,1000.0,16.6933711111,12.3346104281,1000.0,17.8461538462,3.0,2004,105.109,0.636777
2005,-13.4549,99.9956828753,0.248484843898,12.3654,12.4048,0.0797165,177.483,1000.0,12.3685901094,0.0,102.0,1000.0,21.0384830393,12.3658474777,1000.0,24.1363636364,3.0,2005,105.153,0.64973
2006,-13.4363,99.9956828753,0.25298121015,12.3591,12.396,0.0390051,177.517,1000.0,12.3612209411,0.0,136.0,1000.0,21.836155988,12.3579414943,1000.0,20.875,3.0,2006,105.156,0.741709
2007,-13.4515,95.9238086277,0.253572053089,12.3705,12.4063,0.0904436,177.574,1000.0,12.3757369007,277.864674516,83.0,634.8125,17.2025868428,12.3720589237,105.0,19.3846153846,3.0,2007,105.173,0.709685
2008,-13.4308,99.9956828753,0.243736804759,12.3289,12.3643,0.250528,177.609,1000.0,12.3306759112,0.0,79.0,1000.0,15.6737910095,12.3278580724,1000.0,15.640625,3.0,2008,105.208,0.713263
2009,-13.437,99.9956828753,0.238367582455,12.3772,12.4177,0.0950542,177.685,1000.0,12.3804916264,0.0,65.0,1000.0,13.737408376,12.377431214,1000.0,16.5166666667,3.0,2009,105.199,0.637303
2010,-13.4372,99.9956828753,0.262608504312,12.3026,12.3434,0.0758022,177.708,1000.0,12.3048916402,0.0,82.0,1000.0,19.5937472311,12.3018921991,1000.0,20.2916666667,3.0,2010,105.222,0.754538
2011,-13.4651,99.9956828753,0.247776602659,12.338,12.375,0.0633948,177.727,1000.0,12.3401211932,0.0,58.0,1000.0,14.5210226111,12.3370523315,1000.0,17.4915254237,3.0,2011,105.229,0.749647
2012,-13.4768,99.9956828753,0.244246642507,12.4158,12.4551,0.0801683,177.736,1000.0,12.4189499908,0.0,60.0,1000.0,14.1553287964,12.4166043308,1000.0,22.2666666667,3.0,2012,105.248,0.630123
2013,-13.4496,99.2212032996,0.245962359096,12.393,12.4334,0.265801,177.771,1000.0,12.3967562041,217.047239402,93.0,931.363636364,17.4835115776,12.3924633178,245.0,20.3125,3.0,2013,105.276,0.650675
2014,-13.4469,99.9956828753,0.244260412377,12.3572,12.3922,0.232446,177.769,1000.0,12.362309133,0.0,138.0,1000.0,22.0593091423,12.3580101559,1000.0,23.0227272727,3.0,2014,105.322,0.611306
2015,-13.4214,99.9956828753,0.234195980129,12.3181,12.3576,0.252275,177.78,1000.0,12.3220943302,0.0,81.0,1000.0,19.3902173793,12.3179778946,1000.0,23.1395348837,3.0,2015,105.311,0.604522
2016,-13.4541,99.9956828753,0.253225747741,12.3814,12.4223,0.0811851,177.806,1000.0,12.3853368962,0.0,74.0,1000.0,17.5846140411,12.3814186557,1000.0,20.8085106383,3.0,2016,105.28,0.697428
2017,-13.439,99.9956828753,0.260288581018,12.343,12.3846,0.139781,177.871,1000.0,12.3468238203,0.0,56.0,1000.0,16.1756311057,12.343250839,1000.0,21.125,3.0,2017,105.288,0.766997
2018,-13.3907,99.9956828753,0.26411801304,12.311,12.3504,0.0884025,177.855,1000.0,12.3156329774,0.0,70.0,1000.0,16.9389246832,12.3106699841,1000.0,22.4318181818,3.0,2018,105.295,0.784588
2019,-13.3929,99.9956828753,0.260706491999,12.3433,12.3817,0.2182,177.888,1000.0,12.346884207,0.0,80.0,1000.0,19.981779998,12.3432055201,1000.0,25.8974358974,3.0,2019,105.313,0.734819
2020,-13.3973,99.9956828753,0.261173909686,12.316,12.3577,0.146045,177.955,1000.0,12.3198781746,0.0,153.0,1000.0,24.9588504318,12.3152356505,1000.0,23.3181818182,3.0,2020,105.326,0.742294
2021,-13.3158,99.9956828753,0.256814776183,12.2566,12.2974,0.229996,177.959,1000.0,12.2623023902,0.0,80.0,1000.0,16.6178698996,12.2576794011,1000.0,20.08,3.0,2021,105.342,0.69119
2022,-13.3343,99.9956828753,0.260391150444,12.2739,12.3201,0.0939834,178.021,1000.0,12.2791212808,0.0,72.0,1000.0,18.0980642765,12.2738915206,1000.0,20.5416666667,2.0,2022,105.376,0.694003
2023,-13.335,99.9956828753,0.252968438455,12.2741,12.3128,0.100938,178.078,1000.0,12.2796056137,0.0,61.0,1000.0,14.3915277656,12.2742458396,1000.0,17.75,3.0,2023,105.401,0.702364
2024,-13.3233,99.9956828753,0.257485849154,12.2152,12.2545,0.136048,178.12,1000.0,12.2190940733,0.0,78.0,1000.0,16.9527070157,12.2148721705,1000.0,17.7894736842,3.0,2024,105.414,0.728987
2025,-13.3115,99.9956828753,0.25506436931,12.2541,12.2912,0.215524,178.151,1000.0,12.2588841274,0.0,75.0,1000.0,13.4121512991,12.2551004183,1000.0,13.9444444444,3.0,2025,105.451,0.745234
2026,-13.3068,99.9956828753,0.246497765473,12.2266,12.2611,0.234413,178.169,1000.0,12.230169909,0.0,61.0,1000.0,15.7968894003,12.2279667952,1000.0,19.2156862745,3.0,2026,105.445,0.683528
2027,-13.2949,99.9956828753,0.262912643059,12.2217,12.264,0.0881441,178.202,1000.0,12.2244165197,0.0,60.0,1000.0,15.6717690724,12.2220343544,1000.0,20.7234042553,4.0,2027,105.515,0.689708
2028,-13.2808,99.9956828753,0.250332954187,12.2551,12.2912,0.221905,178.262,1000.0,12.2580686466,0.0,50.0,1000.0,12.8550097837,12.2554328591,1000.0,16.6229508197,3.0,2028,105.522,0.738188
2029,-13.2616,99.9956828753,0.250153023555,12.1864,12.2258,0.176028,178.337,1000.0,12.1896589661,0.0,85.0,1000.0,18.5753435616,12.1857172441,1000.0,22.9545454545,3.0,2029,105.551,0.668584
2030,-13.2418,99.9956828753,0.26200224915,12.1672,12.2077,0.210203,178.381,1000.0,12.1697939116,0.0,56.0,1000.0,14.4829496272,12.1666923503,1000.0,18.8518518519,3.0,2030,105.588,0.707529
2031,-13.2471,99.9956828753,0.264967055185,12.1942,12.2344,0.159511,178.403,1000.0,12.1981900739,0.0,55.0,1000.0,13.3190474432,12.193868771,1000.0,17.9454545455,3.0,2031,105.596,0.754038
2032,-13.247,99.9956828753,0.249717553873,12.2072,12.2524,0.157407,178.463,1000.0,12.2122806449,0.0,75.0,1000.0,16.1730479252,12.2072551653,1000.0,17.1896551724,3.0,2032,105.639,0.612957
2033,-13.2258,99.9956828753,0.270509460398,12.183,12.2223,0.0381503,178.508,1000.0,12.1866209482,0.0,114.0,1000.0,19.2637824939,12.1816812779,1000.0,21.1041666667,3.0,2033,105.688,0.801487
2034,-13.271,99.9956828753,0.265787095949,12.207,12.2439,0.279332,178.53,1000.0,12.2098268671,0.0,100.0,1000.0,16.0150631757,12.207977418,1000.0,18.3076923077,3.0,2034,105.719,0.734479
2035,-13.2404,99.9956828753,0.257958659673,12.1769,12.2129,0.26221,178.554,1000.0,12.1781501964,0.0,83.0,1000.0,17.2258558493,12.1766701666,1000.0,19.462962963,3.0,2035,105.769,0.66799
2036,-13.2375,99.9956828753,0.271308694942,12.2178,12.2598,0.210217,178.564,1000.0,12.2193305628,0.0,63.0,1000.0,14.3521296004,12.2175586355,1000.0,18.5471698113,4.0,2036,105.777,0.791726
2037,-13.241,99.9956828753,0.258100843385,12.2068,12.2445,0.245653,178.6,1000.0,12.2087753888,0.0,74.0,1000.0,13.9315077534,12.2063459572,1000.0,19.4038461538,4.0,2037,105.822,0.65984
2038,-13.2804,99.9956828753,0.244838965051,12.2079,12.2451,0.0928138,178.65,1000.0,12.2092768484,0.0,78.0,1000.0,16.5608404952,12.2068560161,1000.0,19.6666666667,3.0,2038,105.841,0.613333
2039,-13.2718,99.9956828753,0.249511966338,12.2061,12.2434,0.18154,178.725,1000.0,12.2086399197,0.0,82.0,1000.0,16.7548578155,12.2056180127,1000.0,20.9375,3.0,2039,105.847,0.610215
2040,-13.262,99.9956828753,0.271511977616,12.263,12.3027,0.160677,178.742,1000.0,12.2661876693,0.0,140.0,1000.0,29.8003645682,12.2636958042,1000.0,27.7777777778,3.0,2040,105.885,0.737369
2041,-13.2615,99.9956828753,0.24116121325,12.2422,12.2769,0.18438,178.805,1000.0,12.2434600842,0.0,88.0,1000.0,21.8699422724,12.2410536768,1000.0,24.825,3.0,2041,105.916,0.591083
2042,-13.2491,99.9956828753,0.250559314386,12.1776,12.2205,0.156808,178.834,1000.0,12.1831455981,0.0,100.0,1000.0,16.570183694,12.177878792,1000.0,18.2777777778,3.0,2042,105.904,0.603251
2043,-13.2675,73.3522197745,0.262083226634,12.2215,12.2656,0.162835,178.834,549.0,12.2261187939,113.568021712,59.0,168.933333333,12.3233883175,12.2213210122,43.0,14.3661971831,3.0,2043,105.896,0.631547
2044,-13.2778,99.9956828753,0.259168457257,12.2285,12.2684,0.12887,178.915,1000.0,12.2324578951,0.0,113.0,1000.0,20.4071969217,12.2287849786,1000.0,21.7391304348,3.0,2044,105.929,0.666972
2045,-13.3068,99.9956828753,0.272979473005,12.2259,12.2706,0.164634,178.992,1000.0,12.2288207529,0.0,59.0,1000.0,13.6815786943,12.2258888033,1000.0,17.1578947368,3.0,2045,105.925,0.717586
2046,-13.3051,99.9956828753,0.277331884532,12.2339,12.27,0.118568,178.969,1000.0,12.2358231925,0.0,67.0,1000.0,13.5283974759,12.2334129799,1000.0,17.9821428571,3.0,2046,105.924,0.769466
2047,-13.3472,99.9956828753,0.277344097689,12.2995,12.3378,0.0793806,179.038,1000.0,12.3015536881,0.0,66.0,1000.0,15.2408819547,12.2991029127,1000.0,17.5,3.0,2047,105.924,0.720153
2048,-13.3262,99.9956828753,0.272972396438,12.2857,12.3255,0.130924,179.087,1000.0,12.2879742146,0.0,55.0,1000.0,11.3908462113,12.2844778895,1000.0,15.2272727273,3.0,2048,105.942,0.766543
2049,-13.379,99.9956828753,0.260079799834,12.3335,12.373,0.112386,179.147,1000.0,12.3372463758,0.0,63.0,1000.0,15.6003887805,12.3328064767,1000.0,17.8035714286,3.0,2049,105.931,0.647361
2050,-13.4096,99.9956828753,0.28047923078,12.3273,12.3711,0.109075,179.187,1000.0,12.3324806919,0.0,66.0,1000.0,16.7180670926,12.3273591022,1000.0,26.0789473684,4.0,2050,105.93,0.687733
2051,-13.4069,99.9956828753,0.285344877626,12.3504,12.3932,0.064686,179.27,1000.0,12.3539990748,0.0,65.0,1000.0,13.3209340987,12.3494166202,1000.0,17.1016949153,3.0,2051,105.954,0.739189
2052,-13.4706,99.9956828753,0.299861095234,12.392,12.4373,0.0835686,179.295,1000.0,12.3958193848,0.0,57.0,1000.0,10.108230633,12.3921144122,1000.0,14.2285714286,4.0,2052,105.938,0.831474
2053,-13.5315,99.0516516435,0.266546225635,12.4391,12.4791,0.0824587,179.371,1000.0,12.4430058479,265.962860294,55.0,881.083333333,9.81836790824,12.4388954135,273.0,12.0963855422,3.0,2053,105.973,0.629691
2054,-13.5457,99.9956828753,0.287907573542,12.4522,12.4951,0.109094,179.394,1000.0,12.4551468447,0.0,52.0,1000.0,11.3569631612,12.4518634738,1000.0,13.9285714286,3.0,2054,105.99,0.765938
2055,-13.6074,99.9956828753,0.297205817991,12.5116,12.5586,0.123605,179.393,1000.0,12.5159242826,0.0,42.0,1000.0,9.57686106073,12.5113579554,1000.0,11.064516129,3.0,2055,106.033,0.777169
2056,-13.6417,99.9956828753,0.286534045266,12.5617,12.6032,0.0170433,179.413,1000.0,12.5651859683,0.0,63.0,1000.0,10.0347992153,12.5617289763,1000.0,12.9868421053,2.0,2056,105.973,0.712262
2057,-13.6376,60.3912182576,0.30730706064,12.5503,12.5973,0.117691,179.431,334.0,12.5533921579,67.2703569304,37.0,109.619565217,7.32158149279,12.5508211407,51.0,11.1666666667,3.0,2057,106.004,0.843064
2058,-13.734,78.1820689636,0.28742892213,12.6159,12.6574,0.296615,179.447,912.0,12.6179203675,167.410391022,79.0,213.127659574,10.0507512157,12.6148413433,68.0,9.68,3.0,2058,106.011,0.697154
2059,-13.8938,75.7997642331,0.303163233556,12.6825,12.7288,0.263285,179.533,169.0,12.6859995465,23.2075330838,44.0,144.557142857,9.41211706842,12.682793044,62.0,10.2680412371,3.0,2059,106.085,0.734758
2060,-14.1982,46.6456254176,0.311602531306,12.8402,12.8855,0.178685,179.577,1000.0,12.8456897682,308.091587642,51.0,163.447761194,9.83633002851,12.8407567437,46.0,9.25454545455,3.0,2060,106.131,0.757077
2061,-14.4828,64.6499531611,0.318562819526,13.076,13.1225,0.087247,179.583,1000.0,13.0831080791,464.099558285,203.0,431.6,30.043901613,13.0774395308,51.0,17.3559322034,3.0,2061,106.185,0.830331
2062,-14.7624,99.9956828753,0.339811818642,13.3091,13.3593,0.0242589,179.615,1000.0,13.3155322249,0.0,54.0,1000.0,13.3488800032,13.3097499691,1000.0,12.582278481,3.0,2062,106.224,0.857795
2063,-15.0145,99.9956828753,0.320699336893,13.5942,13.6393,0.28167,179.683,1000.0,13.6017267823,0.0,102.0,1000.0,14.5063142908,13.5953230825,1000.0,12.0240963855,3.0,2063,106.269,0.765496
2064,-15.2632,99.9956828753,0.322618898081,13.8092,13.8532,0.193336,179.706,1000.0,13.8159152088,0.0,89.0,1000.0,13.6203245191,13.8101694459,1000.0,12.5974025974,3.0,2064,106.288,0.817163
2065,-15.5242,99.9956828753,0.35165916453,14.0393,14.0898,0.455501,179.708,1000.0,14.0435809226,0.0,118.0,1000.0,18.5941672456,14.0396122372,1000.0,13.9166666667,3.0,2065,106.303,1.01164
2066,-15.7594,99.9956828753,0.338479349346,14.2306,14.2757,0.255202,179.74,1000.0,14.238589947,0.0,138.0,1000.0,23.4796911913,14.233235612,1000.0,16.21875,3.0,2066,106.332,0.899915
2067,-15.9904,99.9956828753,0.3561167164,14.4658,14.5104,0.203118,179.756,1000.0,14.4719762063,0.0,80.0,1000.0,13.262292225,14.4659228703,1000.0,11.0222222222,2.0,2067,106.342,1.05533
2068,-16.2349,99.9956828753,0.366776397706,14.6782,14.7274,0.365338,179.763,1000.0,14.6839945141,0.0,90.0,1000.0,15.7086152054,14.6796216019,1000.0,13.5540540541,3.0,2068,106.32,1.04894
2069,-16.4896,99.9956828753,0.36269443992,14.9063,14.9538,0.228704,179.792,1000.0,14.9109141394,0.0,72.0,1000.0,14.9474321255,14.9073160326,1000.0,12.9078947368,3.0,2069,106.349,1.00314
2070,-16.8025,99.9956828753,0.372884142058,15.1968,15.243,0.466092,179.786,1000.0,15.2013843396,0.0,78.0,1000.0,15.3472651881,15.1979327204,1000.0,12.0952380952,3.0,2070,106.385,1.02596
