MaxReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,AverageAbsQYDiff,Epoch,AverageAbsY,AverageEsReturn,MinReturn,StdEsReturn,StdReturn,MaxEsReturn,AverageQLoss,AverageY,PolicyRegParamNorm,Iteration,AverageAction,AverageReturn,MinEsReturn,AverageQ
1000.0,9.12852,99.9956828753,-9.8577,62.836,0.232916794755,133,9.10804096531,26.9459459459,1000.0,20.8442693479,0.0,118.0,0.468921,9.10692854589,40.4923,133,0.363377,1000.0,3.0,9.10661
1000.0,9.15644,99.9956828753,-9.91683,62.9417,0.211646998397,134,9.13934292623,19.2884615385,1000.0,15.6516606866,0.0,70.0,0.394285,9.13808952312,40.572,134,0.345211,1000.0,3.0,9.13647
1000.0,9.14616,99.9956828753,-9.89711,63.1303,0.226909864596,135,9.12466785005,15.8412698413,1000.0,14.4970783583,0.0,60.0,0.444525,9.12246554115,40.6702,135,0.343482,1000.0,3.0,9.12288
1000.0,9.20638,99.9956828753,-9.96633,63.3029,0.206580426282,136,9.1912833769,14.2428571429,1000.0,14.5469051341,0.0,77.0,0.380522,9.18905666267,40.7833,136,0.344454,1000.0,3.0,9.18809
1000.0,9.21839,99.9956828753,-9.97866,63.4463,0.229491645004,137,9.19602087399,13.0519480519,1000.0,11.3616992783,0.0,51.0,0.462796,9.193529658,40.972,137,0.501553,1000.0,3.0,9.19311
1000.0,9.27903,99.9956828753,-10.0273,63.6195,0.224382532959,138,9.25756028161,14.0704225352,1000.0,13.247719914,0.0,77.0,0.431346,9.25481242821,41.1239,138,0.534527,1000.0,3.0,9.25477
1000.0,9.28374,99.9956828753,-10.0639,63.7621,0.229326374206,139,9.26482473044,15.4375,1000.0,10.4938598118,0.0,57.0,0.467657,9.26200823365,41.2796,139,0.618579,1000.0,4.0,9.26173
1000.0,9.31544,99.9956828753,-10.1032,64.0802,0.232666270603,140,9.29692915873,15.671875,1000.0,10.8844135802,0.0,75.0,0.47726,9.29312858723,41.3206,140,0.542138,1000.0,5.0,9.29215
1000.0,9.3384,99.9956828753,-10.1266,64.2526,0.217004291665,141,9.32012503854,16.9491525424,1000.0,10.8039913039,0.0,42.0,0.420467,9.31583907474,41.4694,141,0.535004,1000.0,3.0,9.31609
1000.0,9.40882,99.9956828753,-10.1715,64.4277,0.219127029738,142,9.39236912029,15.0757575758,1000.0,11.3382038635,0.0,70.0,0.428452,9.38615052253,41.5384,142,0.524001,1000.0,4.0,9.38598
1000.0,9.42705,99.9956828753,-10.1741,64.6618,0.24005790928,143,9.40733882549,22.25,1000.0,19.3685839817,0.0,108.0,0.498303,9.40092988458,41.6074,143,0.532106,1000.0,3.0,9.40043
1000.0,9.442,99.9956828753,-10.2126,64.6805,0.236594769101,144,9.42296113056,26.0512820513,1000.0,17.2521997378,0.0,65.0,0.468956,9.41493590554,41.7126,144,0.583348,1000.0,3.0,9.41413
1000.0,9.44549,99.9956828753,-10.2201,64.7957,0.225815079991,145,9.42825273184,22.5681818182,1000.0,14.6588442544,0.0,86.0,0.466958,9.42103478513,41.7268,145,0.53017,1000.0,3.0,9.42063
1000.0,9.51106,99.9956828753,-10.2786,64.9991,0.209886562085,146,9.4940541412,24.9024390244,1000.0,23.534929804,0.0,108.0,0.40029,9.48798240847,41.8016,146,0.549671,1000.0,3.0,9.48714
1000.0,9.53786,99.9956828753,-10.3337,65.154,0.232367947867,147,9.51633701392,19.5294117647,1000.0,16.0896421939,0.0,69.0,0.489338,9.50990015772,41.8159,147,0.402153,1000.0,3.0,9.50954
1000.0,9.57076,99.9956828753,-10.3555,65.3739,0.21439999156,148,9.55477139337,21.0208333333,1000.0,19.2824289438,0.0,85.0,0.410897,9.54691685901,41.9081,148,0.464257,1000.0,4.0,9.54608
1000.0,9.61601,99.9956828753,-10.3646,65.4765,0.230948057616,149,9.59645196988,21.6739130435,1000.0,21.7526153828,0.0,135.0,0.492326,9.58951554457,42.046,149,0.489432,1000.0,4.0,9.58955
1000.0,9.63943,99.9956828753,-10.3932,65.6913,0.235846186773,150,9.61841845331,18.6296296296,1000.0,12.7878650468,0.0,65.0,0.485962,9.61334884336,42.1006,150,0.464133,1000.0,3.0,9.61284
1000.0,9.64534,99.9956828753,-10.4256,65.7991,0.215898931982,151,9.62707798637,21.2727272727,1000.0,17.8699387448,0.0,79.0,0.423238,9.62108311109,42.229,151,0.503165,1000.0,2.0,9.62113
1000.0,9.70357,99.9956828753,-10.4768,65.8497,0.242134214014,152,9.68196832362,24.6744186047,1000.0,15.0282229531,0.0,66.0,0.502595,9.67709962137,42.2937,152,0.591212,1000.0,3.0,9.67665
1000.0,9.74438,99.9956828753,-10.5116,66.0656,0.226502039957,153,9.72462890903,20.6041666667,1000.0,14.8951048773,0.0,71.0,0.467719,9.72069177416,42.3929,153,0.579651,1000.0,3.0,9.72008
1000.0,9.76394,99.9956828753,-10.5442,66.1568,0.22550426639,154,9.74399809645,24.2682926829,1000.0,17.5929924939,0.0,77.0,0.459867,9.73902272195,42.4432,154,0.566166,1000.0,3.0,9.73858
1000.0,9.79115,99.9956828753,-10.5705,66.3093,0.220894824538,155,9.77194275784,24.85,1000.0,19.2464931871,0.0,78.0,0.460242,9.76819688908,42.5007,155,0.546355,1000.0,3.0,9.76836
1000.0,9.84627,99.9956828753,-10.6123,66.3672,0.228972309251,156,9.82597775988,29.1142857143,1000.0,20.7002711212,0.0,98.0,0.483046,9.82210397869,42.5998,156,0.579762,1000.0,3.0,9.82122
1000.0,9.84762,99.9956828753,-10.6182,66.4823,0.217344520615,157,9.82902945174,33.2,1000.0,29.5233241128,0.0,113.0,0.427594,9.82653524552,42.6469,157,0.582071,1000.0,3.0,9.82622
1000.0,9.86012,99.9956828753,-10.6058,66.734,0.234801995295,158,9.83960641686,29.0294117647,1000.0,26.8618308847,0.0,124.0,0.507107,9.83564550493,42.6411,158,0.572764,1000.0,3.0,9.83438
1000.0,9.88737,99.9956828753,-10.6435,66.8578,0.223055607478,159,9.86924389964,21.2708333333,1000.0,13.3506235549,0.0,48.0,0.472561,9.86461345328,42.7546,159,0.556054,1000.0,3.0,9.8648
1000.0,9.87651,99.9956828753,-10.6221,67.0081,0.220718593889,160,9.85875294482,24.925,1000.0,18.8154026,0.0,85.0,0.453872,9.85322086706,42.8052,160,0.47563,1000.0,4.0,9.85301
1000.0,9.89806,99.9956828753,-10.6439,67.1867,0.222748252153,161,9.87861769203,18.5555555556,1000.0,12.4419640385,0.0,50.0,0.464177,9.87314619644,42.8901,161,0.349542,1000.0,3.0,9.87235
1000.0,9.88216,99.9956828753,-10.6432,67.2095,0.224900769832,162,9.86192446799,20.8333333333,1000.0,16.9353345274,0.0,74.0,0.460367,9.85563194392,42.9303,162,0.332285,1000.0,3.0,9.85569
1000.0,9.92031,99.9956828753,-10.6578,67.3234,0.221376694813,163,9.90300451746,25.2307692308,1000.0,22.9128354337,0.0,96.0,0.452931,9.89585900643,42.9265,163,0.0266954,1000.0,3.0,9.8955
1000.0,9.94979,99.9956828753,-10.6627,67.4011,0.232874606021,164,9.92825264776,26.5405405405,1000.0,17.7026408086,0.0,73.0,0.488837,9.92037441426,42.975,164,0.0241431,1000.0,3.0,9.92001
1000.0,9.92188,95.7180149631,-10.6616,67.6545,0.215001474432,165,9.90405569723,25.725,75.0,20.0012343369,265.918803241,85.0,0.426344,9.8927964339,42.9578,165,0.151397,915.909090909,3.0,9.893
1000.0,9.92715,99.9956828753,-10.6655,67.7988,0.215222296389,166,9.91232801758,24.0731707317,1000.0,16.061452481,0.0,65.0,0.430468,9.90066547404,42.9072,166,0.237133,1000.0,3.0,9.90019
1000.0,9.9593,99.9956828753,-10.701,67.9032,0.223155852278,167,9.94049268498,20.4,1000.0,17.754999296,0.0,64.0,0.456938,9.92908710053,43.0148,167,0.315422,1000.0,3.0,9.92818
1000.0,9.97709,99.9956828753,-10.6941,68.0556,0.241866621606,168,9.95734250316,23.1162790698,1000.0,26.033260749,0.0,113.0,0.53998,9.94299945735,43.0705,168,0.324422,1000.0,3.0,9.94249
1000.0,9.99015,99.9956828753,-10.7125,68.2553,0.228552825734,169,9.97699853955,16.5081967213,1000.0,13.5424323442,0.0,69.0,0.493988,9.9600971833,43.0788,169,0.209892,1000.0,4.0,9.95967
1000.0,9.9847,99.9956828753,-10.7057,68.4113,0.219794543944,170,9.96614938179,18.7924528302,1000.0,14.5710471394,0.0,72.0,0.440973,9.95029679704,43.0811,170,0.304402,1000.0,2.0,9.95002
1000.0,10.0271,99.9956828753,-10.7598,68.5089,0.233984786475,171,10.0076599838,19.86,1000.0,15.3948173097,0.0,71.0,0.487548,9.99363850783,43.1318,171,0.382721,1000.0,4.0,9.99368
1000.0,10.0177,99.9956828753,-10.7663,68.6548,0.236595011058,172,9.99822338776,14.4,1000.0,10.5443281978,0.0,50.0,0.507819,9.98576164134,43.0656,172,0.405892,1000.0,3.0,9.9848
1000.0,10.0454,92.3404372424,-10.817,68.8108,0.2097082547,173,10.0280970513,18.5555555556,59.0,15.3305150389,343.152167008,86.0,0.41598,10.0179489435,43.0877,173,0.347672,846.583333333,4.0,10.0178
1000.0,10.0753,99.9956828753,-10.8048,68.8988,0.226732913218,174,10.0582397607,16.2131147541,1000.0,14.8942884356,0.0,77.0,0.464193,10.0483456174,43.1723,174,0.441942,1000.0,3.0,10.0474
1000.0,10.0446,99.9956828753,-10.8102,69.0328,0.228933536934,175,10.0255648801,21.0869565217,1000.0,16.9536786914,0.0,76.0,0.470688,10.0170877696,43.1778,175,0.557158,1000.0,4.0,10.0172
1000.0,10.0667,99.9956828753,-10.8361,69.1993,0.20737780517,176,10.0514334043,22.0425531915,1000.0,21.8125061208,0.0,139.0,0.396425,10.0431790067,43.2232,176,0.567506,1000.0,3.0,10.0435
1000.0,10.1167,99.9956828753,-10.8421,69.2915,0.235239250498,177,10.0977910192,29.1176470588,1000.0,19.9775825922,0.0,75.0,0.495748,10.0906043435,43.2289,177,0.538315,1000.0,3.0,10.0895
1000.0,10.1486,99.9956828753,-10.8755,69.3025,0.220662505465,178,10.1298050775,25.8974358974,1000.0,19.7715087317,0.0,89.0,0.450138,10.1236701757,43.2818,178,0.584589,1000.0,4.0,10.1233
1000.0,10.1652,99.9956828753,-10.9022,69.4454,0.228278850766,179,10.1434550834,24.7,1000.0,18.4474930546,0.0,81.0,0.486903,10.1375745082,43.2436,179,0.613284,1000.0,3.0,10.1361
1000.0,10.1546,99.9956828753,-10.9236,69.5399,0.228258409312,180,10.1358641515,23.4285714286,1000.0,16.6592500505,0.0,90.0,0.501181,10.130153135,43.2494,180,0.543162,1000.0,4.0,10.1303
1000.0,10.1715,99.9956828753,-10.9381,69.6492,0.231172024622,181,10.1514555173,19.8846153846,1000.0,15.6827365231,0.0,82.0,0.513261,10.1459370618,43.2748,181,0.467173,1000.0,4.0,10.1456
1000.0,10.2296,99.9956828753,-11.0157,69.7774,0.236711238998,182,10.2121201932,19.2083333333,1000.0,19.2678038159,0.0,86.0,0.506195,10.2070907501,43.3019,182,0.533534,1000.0,2.0,10.2059
1000.0,10.2355,99.9956828753,-10.9992,69.9307,0.233724375027,183,10.2136869049,13.7564102564,1000.0,13.6852774134,0.0,80.0,0.501012,10.2082574461,43.3178,183,0.547132,1000.0,3.0,10.208
1000.0,10.3148,99.9956828753,-11.0901,70.0579,0.219810178925,184,10.294341202,16.5666666667,1000.0,13.3183665999,0.0,74.0,0.448473,10.2878552681,43.3455,184,0.46115,1000.0,4.0,10.288
1000.0,10.3641,99.9956828753,-11.1438,70.2059,0.241510607084,185,10.3437482164,18.0178571429,1000.0,15.6803916125,0.0,75.0,0.530769,10.3383894271,43.394,185,0.401921,1000.0,3.0,10.3374
1000.0,10.3947,99.9956828753,-11.2088,70.197,0.22391494965,186,10.3742593849,13.0921052632,1000.0,11.781092827,0.0,64.0,0.457564,10.3688892386,43.3805,186,0.413849,1000.0,3.0,10.3684
1000.0,10.4357,99.9956828753,-11.2891,70.4324,0.239248574064,187,10.4137771037,14.1830985915,1000.0,13.4481894264,0.0,60.0,0.533907,10.4064883605,43.4102,187,0.410503,1000.0,3.0,10.4059
1000.0,10.5301,99.9956828753,-11.3667,70.5756,0.236071495816,188,10.5100608072,10.3092783505,1000.0,9.84452417236,0.0,49.0,0.536815,10.5031264406,43.4778,188,0.416933,1000.0,2.0,10.503
1000.0,10.61,99.9956828753,-11.46,70.8059,0.238265748489,189,10.5891205983,14.2142857143,1000.0,17.9514367568,0.0,124.0,0.515297,10.5817146758,43.5279,189,0.465512,1000.0,2.0,10.5813
1000.0,10.7336,99.9956828753,-11.5803,70.9689,0.241570731334,190,10.7138384409,12.5,1000.0,11.1926315047,0.0,43.0,0.52133,10.7064148198,43.5591,190,0.49705,1000.0,3.0,10.7054
1000.0,10.8554,99.9956828753,-11.6922,71.1299,0.240474855609,191,10.8378408358,13.32,1000.0,15.0449637199,0.0,71.0,0.530263,10.8309093628,43.6356,191,0.451563,1000.0,3.0,10.8303
1000.0,10.9184,99.9956828753,-11.7649,71.264,0.25555121982,192,10.8983027233,13.038961039,1000.0,15.578407933,0.0,88.0,0.602496,10.8920715876,43.7039,192,0.456572,1000.0,3.0,10.8914
1000.0,10.9288,99.9956828753,-11.7998,71.4223,0.261031935524,193,10.9071102851,13.3918918919,1000.0,13.3445176187,0.0,62.0,0.642091,10.9019561295,43.7547,193,0.403861,1000.0,3.0,10.9014
1000.0,11.0178,99.9956828753,-11.8865,71.406,0.239243897161,194,11.0011557911,11.3146067416,1000.0,11.4308821856,0.0,55.0,0.53987,10.9953885589,43.7801,194,0.294825,1000.0,3.0,10.994
1000.0,11.1315,99.9956828753,-12.0002,71.5672,0.257020371795,195,11.1118378529,14.0,1000.0,15.3439440731,0.0,97.0,0.609486,11.1064628179,43.8841,195,0.322211,1000.0,3.0,11.1059
1000.0,11.1744,99.9956828753,-12.0914,71.7998,0.2689443286,196,11.1548353322,12.3580246914,1000.0,15.4098803017,0.0,99.0,0.625838,11.1469662212,43.9862,196,0.484813,1000.0,3.0,11.1467
1000.0,11.2983,99.9956828753,-12.2174,71.9917,0.25474279445,197,11.2794488241,12.4320987654,1000.0,11.9401162924,0.0,50.0,0.582095,11.2709214771,44.1093,197,0.444186,1000.0,3.0,11.2694
1000.0,11.4021,99.9956828753,-12.3328,72.0944,0.271253715561,198,11.3828296305,11.6470588235,1000.0,11.380794847,0.0,59.0,0.659426,11.375165907,44.1819,198,0.322542,1000.0,3.0,11.3743
1000.0,11.5466,94.3843467871,-12.4984,72.1703,0.268248684385,199,11.5263689257,11.1666666667,48.0,13.306013678,273.680757498,73.0,0.633729,11.5207020541,44.2446,199,0.533073,913.454545455,3.0,11.5205
1000.0,11.6539,99.9956828753,-12.6226,72.2518,0.262141697764,200,11.6335229335,13.3733333333,1000.0,16.4849614969,0.0,96.0,0.594538,11.6287046437,44.2655,200,0.37608,1000.0,3.0,11.6279
1000.0,11.7877,99.9956828753,-12.7675,72.5025,0.269422250016,201,11.768436493,14.9402985075,1000.0,13.0782725102,0.0,75.0,0.644832,11.7648635519,44.3471,201,0.477657,1000.0,3.0,11.7636
1000.0,11.9224,99.9956828753,-12.8746,72.6215,0.270152738537,202,11.8983046881,12.9090909091,1000.0,11.5513329958,0.0,52.0,0.620825,11.8927179347,44.4114,202,0.383224,1000.0,3.0,11.8922
1000.0,12.0089,99.9956828753,-13.014,72.8136,0.2964426226,203,11.9859352904,14.8088235294,1000.0,16.4649872304,0.0,76.0,0.737402,11.9781651829,44.4703,203,0.588235,1000.0,3.0,11.9774
1000.0,12.167,99.9956828753,-13.1968,73.032,0.290483441602,204,12.1441351075,11.5172413793,1000.0,12.5989071493,0.0,78.0,0.725936,12.1365138307,44.5276,204,0.482785,1000.0,3.0,12.135
1000.0,12.2794,99.9956828753,-13.3034,73.273,0.287880469072,205,12.2586482019,16.9152542373,1000.0,24.2775533738,0.0,163.0,0.74075,12.2502177209,44.6509,205,0.415882,1000.0,2.0,12.2488
1000.0,12.4129,99.9956828753,-13.4483,73.4805,0.302725007215,206,12.3870808013,13.5753424658,1000.0,14.4278249134,0.0,63.0,0.786561,12.3784860788,44.7848,206,0.469033,1000.0,3.0,12.378
1000.0,12.53,99.9956828753,-13.5618,73.5506,0.302392030942,207,12.5078104528,13.7397260274,1000.0,14.1528131646,0.0,68.0,0.793152,12.4951482471,44.9146,207,0.44653,1000.0,3.0,12.4945
1000.0,12.6215,99.9956828753,-13.6621,73.6701,0.290926745257,208,12.5970232013,16.2580645161,1000.0,17.0416335389,0.0,73.0,0.741942,12.584763444,45.0179,208,0.470636,1000.0,3.0,12.5835
1000.0,12.7639,99.9956828753,-13.7794,73.765,0.300051806333,209,12.7400252008,12.972972973,1000.0,14.4268639931,0.0,72.0,0.752035,12.7282400352,45.1536,209,0.487326,1000.0,2.0,12.7273
1000.0,12.8147,99.9956828753,-13.8788,73.9174,0.310503962339,210,12.7875295617,17.2333333333,1000.0,22.0192087859,0.0,117.0,0.806629,12.7752612586,45.2001,210,0.391878,1000.0,3.0,12.7734
1000.0,12.8916,99.9956828753,-13.9314,74.1792,0.308361900939,211,12.8647719633,14.3088235294,1000.0,17.3868250941,0.0,80.0,0.810838,12.853811348,45.3031,211,0.499705,1000.0,3.0,12.8539
1000.0,13.0214,99.9956828753,-14.0381,74.367,0.305118526581,212,12.9973789674,10.7395833333,1000.0,11.3873511623,0.0,78.0,0.867667,12.9846045028,45.4571,212,0.440727,1000.0,3.0,12.9835
1000.0,13.0366,99.9956828753,-14.0874,74.5358,0.29401014452,213,13.0114153516,13.7222222222,1000.0,13.5290040512,0.0,88.0,0.799213,12.997805131,45.7576,213,0.508528,1000.0,3.0,12.9972
1000.0,13.121,99.9956828753,-14.2142,74.6979,0.29472951957,214,13.0977304625,16.0793650794,1000.0,17.7962913805,0.0,90.0,0.77728,13.0870347081,46.0349,214,0.517025,1000.0,3.0,13.0864
1000.0,13.1631,99.9956828753,-14.2206,74.8578,0.301026448919,215,13.1364039119,18.462962963,1000.0,25.3075255701,0.0,150.0,0.831372,13.1281441076,46.1686,215,0.523708,1000.0,3.0,13.1275
1000.0,13.2239,99.9956828753,-14.3232,75.0913,0.311871059267,216,13.1994562176,13.0789473684,1000.0,12.8705734934,0.0,62.0,0.906324,13.1928232416,46.2953,216,0.5053,1000.0,3.0,13.1915
1000.0,13.292,99.9956828753,-14.3715,75.164,0.308015395016,217,13.2645634298,13.698630137,1000.0,16.9840254772,0.0,108.0,0.854876,13.2573609658,46.4707,217,0.503601,1000.0,3.0,13.2577
1000.0,13.3913,99.9956828753,-14.4295,75.3825,0.307876688799,218,13.3650719314,13.6901408451,1000.0,15.1663002529,0.0,91.0,0.880784,13.359363119,46.6542,218,0.57203,1000.0,3.0,13.3574
1000.0,13.3722,99.9956828753,-14.4488,75.4246,0.308847866471,219,13.3482098752,14.7714285714,1000.0,14.3020192666,0.0,59.0,0.919428,13.3441221514,46.8213,219,0.465236,1000.0,3.0,13.3445
1000.0,13.4669,99.9956828753,-14.5065,75.5741,0.298037962088,220,13.4425806061,12.6962025316,1000.0,11.4309754951,0.0,54.0,0.83369,13.4389957417,46.9631,220,0.459841,1000.0,3.0,13.4384
1000.0,13.4969,99.9956828753,-14.5461,75.707,0.310001235406,221,13.4689799496,15.7777777778,1000.0,15.4256480345,0.0,55.0,0.901696,13.464697062,47.1327,221,0.444925,1000.0,3.0,13.4642
1000.0,13.5033,99.9956828753,-14.5684,75.9009,0.306779197043,222,13.4776643494,10.7021276596,1000.0,10.063447431,0.0,47.0,0.888631,13.4726819748,47.2566,222,0.421797,1000.0,3.0,13.4719
1000.0,13.5568,99.9956828753,-14.6091,76.0425,0.28999201715,223,13.5315078052,11.75,1000.0,13.072030301,0.0,77.0,0.795349,13.5273130088,47.4317,223,0.482721,1000.0,3.0,13.5271
1000.0,13.5742,99.9956828753,-14.6316,76.2164,0.29496650024,224,13.5473641128,13.6756756757,1000.0,13.7517646122,0.0,76.0,0.778315,13.5428313922,47.5544,224,0.460697,1000.0,3.0,13.5411
1000.0,13.6121,99.9956828753,-14.6287,76.3748,0.309770353456,225,13.5858330221,13.4931506849,1000.0,11.5617736797,0.0,64.0,0.886895,13.5808685809,47.6954,225,0.691309,1000.0,3.0,13.5805
1000.0,13.5967,99.9956828753,-14.6333,76.591,0.30849842064,226,13.5717139121,17.0181818182,1000.0,16.4300068158,0.0,109.0,0.86352,13.5662008769,47.6712,226,0.536922,1000.0,3.0,13.5664
1000.0,13.5703,99.9956828753,-14.6284,76.8167,0.309635790532,227,13.5415985457,13.2962962963,1000.0,14.556356589,0.0,83.0,0.916826,13.5340193406,47.7511,227,0.470823,1000.0,3.0,13.5339
1000.0,13.5915,99.9956828753,-14.6132,77.0234,0.296550756474,228,13.5687484571,14.3636363636,1000.0,17.7965236337,0.0,81.0,0.839917,13.5612127477,47.8339,228,0.601192,1000.0,3.0,13.5607
1000.0,13.6326,99.9956828753,-14.6185,77.0493,0.316082184583,229,13.6028283545,14.7746478873,1000.0,14.8221353151,0.0,60.0,0.933142,13.597136152,47.9209,229,0.478968,1000.0,3.0,13.596
1000.0,13.5591,99.9956828753,-14.5858,77.3049,0.310553905783,230,13.5316816618,14.231884058,1000.0,17.3932728355,0.0,126.0,0.879926,13.5253969803,48.0517,230,0.543018,1000.0,3.0,13.5257
1000.0,13.5737,99.9956828753,-14.6007,77.4855,0.31726168197,231,13.545071,14.0410958904,1000.0,14.6665572023,0.0,96.0,0.966049,13.5382743042,48.1184,231,0.346547,1000.0,3.0,13.5373
1000.0,13.5697,99.9956828753,-14.607,77.6303,0.308250472652,232,13.5417111966,11.6071428571,1000.0,12.1860750519,0.0,75.0,0.906259,13.535177528,48.2016,232,0.463112,1000.0,2.0,13.5362
1000.0,13.5936,99.9956828753,-14.6503,77.7715,0.276402398803,233,13.5688099621,11.8554216867,1000.0,9.43989550958,0.0,42.0,0.712627,13.5610102694,48.3395,233,0.558253,1000.0,3.0,13.5606
1000.0,13.5256,99.9956828753,-14.6574,77.8154,0.303076904124,234,13.4991935982,13.4025974026,1000.0,15.13339795,0.0,94.0,0.863182,13.4917717945,48.4898,234,0.493027,1000.0,3.0,13.4912
1000.0,13.5921,99.9956828753,-14.6436,77.9978,0.300210124517,235,13.5636693174,16.0,1000.0,12.6332893579,0.0,53.0,0.895656,13.5573143617,48.6873,235,0.611953,1000.0,3.0,13.5569
1000.0,13.5829,99.9956828753,-14.6157,78.1526,0.309188758393,236,13.5531354583,16.9032258065,1000.0,16.7492991451,0.0,110.0,0.949288,13.5459084725,48.7595,236,0.556373,1000.0,4.0,13.5465
1000.0,13.5898,99.9956828753,-14.6209,78.3614,0.313787442443,237,13.5612653989,15.421875,1000.0,13.8629504971,0.0,71.0,0.963232,13.5526267657,48.8671,237,0.448829,1000.0,3.0,13.5507
1000.0,13.5527,99.9956828753,-14.6041,78.4874,0.302349310105,238,13.5265331115,12.5443037975,1000.0,9.90690523578,0.0,64.0,0.881344,13.5156200125,48.9859,238,0.542174,1000.0,3.0,13.5162
1000.0,13.5709,99.9956828753,-14.6154,78.6365,0.29889350454,239,13.5409748027,15.8888888889,1000.0,16.7333059297,0.0,90.0,0.847963,13.5288727155,49.1478,239,0.588702,1000.0,3.0,13.5289
1000.0,13.5606,99.9956828753,-14.6277,78.7268,0.304420211207,240,13.5328967134,15.453125,1000.0,28.5924649643,0.0,223.0,0.839463,13.5217122153,49.2231,240,0.610338,1000.0,3.0,13.5221
1000.0,13.5548,99.9956828753,-14.6115,78.8078,0.292300133961,241,13.5312628647,20.9795918367,1000.0,22.1842836407,0.0,107.0,0.802567,13.5202491784,49.3066,241,0.490483,1000.0,3.0,13.5196
1000.0,13.5806,99.9956828753,-14.5921,79.0362,0.296785032892,242,13.5508806738,20.7708333333,1000.0,37.9430711633,0.0,263.0,0.826223,13.5415916304,49.3549,242,0.467877,1000.0,3.0,13.5406
1000.0,13.5671,99.9956828753,-14.6291,79.1437,0.284018049421,243,13.541156001,17.9090909091,1000.0,20.0683130851,0.0,98.0,0.796365,13.5321471245,49.5011,243,0.599336,1000.0,3.0,13.5315
1000.0,13.5925,99.9956828753,-14.6443,79.242,0.315482153183,244,13.5586123716,16.0476190476,1000.0,17.6297264935,0.0,118.0,0.930348,13.5516359981,49.5592,244,0.592997,1000.0,3.0,13.5531
1000.0,13.6057,99.9956828753,-14.6535,79.367,0.296918193752,245,13.5771593387,17.2456140351,1000.0,14.9810180501,0.0,61.0,0.834053,13.5689023422,49.6145,245,0.562854,1000.0,3.0,13.5672
1000.0,13.6111,99.9956828753,-14.6504,79.5637,0.287598235266,246,13.5836880405,15.328358209,1000.0,12.4749157981,0.0,54.0,0.795228,13.5761980355,49.7066,246,0.520065,1000.0,3.0,13.5747
1000.0,13.608,99.9956828753,-14.618,79.8186,0.303171810455,247,13.5790255041,14.96875,1000.0,18.488145484,0.0,85.0,0.828986,13.5669909885,49.806,247,0.521165,1000.0,3.0,13.5664
1000.0,13.6156,99.9956828753,-14.6447,79.9749,0.295750177328,248,13.5881276044,14.0675675676,1000.0,14.671475433,0.0,69.0,0.816969,13.5702210429,49.8934,248,0.445951,1000.0,3.0,13.5702
