AverageAction,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MinReturn,AverageAbsQ,AverageQLoss,Epoch,StdEsReturn,AverageAbsY,AverageReturn,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,MaxReturn,AverageY
0.674557,284.93392276,103.42,213.727,897.606701011,874,289.480490992,763.692167698,338.423,388.788,874,273.558425291,338.2143267,1103.6431571,338.155,261.807532109,6.92769815128,-343.326,34.8784649234,1711.70561452,338.148467782
0.726916,620.221039435,103.468,213.89,862.599965479,875,255.425821591,160.085535019,338.409,332.534,875,290.92416357,338.170379068,742.680808601,338.125,176.970271768,6.73173520393,-343.34,11.2862627764,2705.04464447,338.11839146
0.501611,261.411596822,103.471,214.003,630.038310779,876,169.662512538,320.405253619,339.15,325.566,876,164.321302454,338.942938335,986.783569467,338.875,164.424553667,6.65771036274,-343.959,9.8976007519,1694.22545846,338.88546645
0.691895,135.80156999,103.54,214.137,840.562615836,877,238.428319686,724.446112323,339.165,385.611,877,271.920772568,338.964782504,966.468428602,338.877,256.373554935,6.84652672881,-343.967,10.5415401819,1405.60968525,338.896050034
0.556869,475.038840753,103.561,214.259,812.712837243,878,224.811469964,321.416985145,338.529,442.403,878,277.191561698,338.309636887,779.992707333,338.233,131.7807827,7.20259674196,-343.261,7.30825067688,1970.82713494,338.244695356
0.715977,251.656792636,103.599,214.318,413.281494908,879,97.0405263203,549.350118872,338.216,378.711,879,121.11789536,338.005854534,1093.72511956,337.942,263.983132462,6.92813226964,-343.266,8.96389542463,1836.13176939,337.943052777
0.768296,251.820229721,103.652,214.425,643.924925403,880,120.518947904,603.264256517,338.283,363.691,880,176.345895455,338.090927365,1019.90246407,338.016,257.675700134,6.7842695627,-343.255,5.4909047832,1480.29793965,338.031889218
0.694069,210.601559444,103.686,214.53,836.100687039,881,279.401153296,458.506544305,339.209,337.295,881,282.538900106,339.019335696,1085.7615232,338.936,265.730498321,6.51285124225,-344.035,18.8397283726,1530.85137478,338.93003162
0.702771,270.881216903,103.763,214.643,716.782560955,882,189.526701203,770.23256449,338.766,390.412,882,207.125962049,338.561476489,1007.62620258,338.483,259.270981298,6.88927020113,-343.611,7.12900304311,2032.47527541,338.497251254
0.72791,263.919335422,103.833,214.833,737.341238739,883,225.21069286,789.426003114,339.1,438.432,883,233.014632093,338.919149412,1229.23149773,338.854,274.362625752,7.13452597046,-344.244,9.96432733935,2061.96660051,338.859605996
0.68012,559.124681913,103.904,215.04,780.328306529,884,292.023729535,273.652863272,339.931,330.911,884,271.629692752,339.734009925,1073.87627629,339.667,246.58434787,6.55293225082,-344.734,22.4307165737,3311.57207928,339.663440652
0.647962,799.061775353,103.966,215.074,591.94129633,885,116.603641205,880.898522774,339.781,392.457,885,175.424702998,339.600645068,1669.73164804,339.496,262.183646768,6.85642454795,-344.736,11.043276188,3568.5227032,339.524941359
0.680593,668.301760855,103.999,215.118,700.381589855,886,170.097939124,1473.54682891,339.432,420.75,886,223.530235296,339.211538712,2288.64359059,339.162,267.259228918,6.98349016831,-344.399,7.02949186272,3577.91715771,339.150493527
0.662337,409.938126531,104.071,215.275,662.962257685,887,271.868047308,1063.61562249,339.434,391.742,887,195.391912901,339.232761544,1530.67204337,339.169,268.460419371,6.87241765473,-344.318,7.64348595911,2547.13169386,339.184031188
0.694541,80.0938228752,104.11,215.391,779.444167551,888,127.774359022,634.121953364,340.399,327.058,888,209.319084872,340.185037139,716.235329524,340.091,245.701126321,6.57043909174,-345.175,7.31220342952,1024.02269534,340.121671894
0.708564,293.013326698,104.236,215.542,594.970975163,889,88.7777254643,702.455744705,339.361,351.154,889,146.951569791,339.095447781,1095.62066772,339.047,257.107319975,6.6367667087,-344.352,2.57680210163,1737.35850899,339.03901976
0.661284,847.687638843,104.267,215.74,857.412070245,890,142.260482614,1124.45821262,339.469,338.347,890,254.182695665,339.239051037,2132.38240643,339.187,270.840872882,6.58870730913,-344.418,7.52873856531,3629.60171248,339.186325538
0.698488,732.946897565,104.318,215.808,413.677635666,891,114.267061543,743.504610878,339.482,406.764,891,135.221941516,339.271240498,1441.92435569,339.161,267.227406665,7.05562796336,-344.504,6.9517344721,3480.76666213,339.202930455
0.773101,560.237496503,104.363,215.904,530.026566256,892,210.634551841,739.725149197,339.878,384.917,892,195.320310144,339.656790808,1683.87445862,339.599,261.504478703,6.92372820179,-344.46,9.82808693446,2883.86124475,339.600626472
0.799768,858.994642217,104.372,215.992,729.390781555,893,191.785780497,271.047958282,339.015,370.243,893,214.558758663,338.785847407,1258.73254897,338.703,216.264453828,6.8566132692,-343.819,3.78763597454,3586.79014154,338.711860688
0.788002,1119.57519,104.414,215.992,555.510204366,894,140.732812511,283.9611374,340.251,351.422,894,163.023555594,340.007653111,1565.52376236,339.935,223.770155154,6.84436362053,-344.921,5.9510695082,3406.23057778,339.94930922
0.733957,1018.15697241,104.512,216.11,842.492155437,895,234.525903168,329.691054119,339.897,364.556,895,246.009576647,339.708312254,1539.49167835,339.647,243.423038989,6.82028755575,-344.693,10.6017330792,3531.75310298,339.659367739
0.735185,125.592155395,104.594,216.19,413.283041793,896,108.547179885,280.413078853,340.394,384.758,896,119.440107712,340.219434377,312.786041525,340.142,158.188108017,7.05140720224,-345.203,7.20828632287,1419.09980609,340.144231521
0.767805,602.442903997,104.583,216.28,1185.18756595,897,137.109808205,335.862846019,340.461,375.542,897,291.827904207,340.27473875,1257.91780367,340.232,257.752000601,6.7838682534,-345.178,3.56105324272,2571.20423195,340.228753424
0.723748,324.781767052,104.635,216.357,557.338577929,898,163.09315189,1084.91984792,340.211,346.674,898,178.052395548,340.003490149,1386.19985457,339.947,270.598424042,6.63205897731,-345.111,5.83882021586,2283.98335305,339.951156445
0.791015,526.477319409,104.732,216.468,932.263715454,899,222.81535002,700.186496036,338.854,352.145,899,316.879432875,338.671176967,1208.34062173,338.601,254.115321368,6.75363881716,-343.681,7.6313320716,3053.20888384,338.608473945
0.760575,432.52489912,104.738,216.559,646.355994535,900,247.386337216,568.378253221,340.157,347.112,900,198.568061877,339.995725013,1149.07900086,339.909,255.199668645,6.74075670384,-344.878,10.2997399292,2080.06887717,339.920951704
0.68535,327.842551999,104.758,216.706,462.860996461,901,129.648782099,753.15034271,340.242,372.646,901,147.396403007,340.081651466,1147.49882731,339.995,265.259061931,6.89858241182,-345.133,7.72397991462,2600.4102719,340.018607722
0.71913,492.927459145,104.738,216.81,616.657721727,902,145.905888563,745.289324831,339.772,388.21,902,175.22260207,339.532481801,1709.56728477,339.485,270.866900896,6.84374257438,-344.718,9.1780730984,2600.96579934,339.471019698
0.733118,276.648654581,104.837,216.96,984.320386364,903,285.869946422,893.943235255,339.885,400.306,903,282.189962004,339.680711784,1192.38195429,339.577,262.734862532,7.06255158984,-344.837,17.2130127228,2041.04748333,339.600373567
0.751099,296.024411672,104.856,217.065,644.881813918,904,89.9958759134,890.374615084,339.856,413.059,904,159.380341548,339.678142008,1296.7107564,339.576,260.823776879,7.06656388394,-344.637,6.82340517861,2110.95393544,339.583467435
0.776381,931.489297838,104.93,217.063,750.200074467,905,129.450631845,142.552384859,339.716,403.134,905,193.151714748,339.466415331,1010.40544048,339.411,189.814090528,6.97675962265,-344.693,5.2940593589,3255.54813537,339.42489752
0.713985,217.00107781,105.013,217.116,720.33676916,906,190.771231798,1022.89739397,340.865,334.128,906,215.226254279,340.672652887,1287.93196003,340.626,262.680195721,6.57806035006,-345.73,5.27739130799,1877.06840152,340.610889328
0.740878,314.366514578,105.029,217.284,705.36745064,907,223.231373303,747.458929837,339.893,361.483,907,226.072251141,339.692157837,1271.15148963,339.626,255.838002319,6.83588765456,-344.926,5.26528216431,1848.15220443,339.638689034
0.707374,369.861539641,105.072,217.333,626.034587258,908,169.358191077,80.0099603603,341.199,394.433,908,214.817859378,340.998514337,744.85868769,340.933,202.532550354,6.93332613113,-346.255,6.01366601647,1582.02701904,340.941494986
0.746346,297.277008695,105.116,217.454,492.580969801,909,98.4788243077,533.219476748,340.032,382.535,909,133.025038307,339.778369524,1237.6859845,339.741,248.16826039,6.80757175608,-344.929,4.6692758802,1754.00381778,339.721476036
0.765303,334.401170994,105.197,217.599,709.314000611,910,184.752209633,512.045863425,340.058,401.009,910,249.387466752,339.828365169,1091.06206175,339.741,258.522466833,6.98444643379,-344.923,4.52964172745,1772.48349246,339.767479323
0.817109,200.051161027,105.204,217.586,887.834384088,911,197.332525578,258.40773533,340.709,404.437,911,259.284110553,340.510502643,358.173228686,340.429,161.540248246,7.03204924891,-345.474,6.22019267558,1311.54134579,340.447905313
0.756887,391.462042235,105.227,217.683,513.657194477,912,112.249814667,623.972861067,341.405,313.624,912,136.588270626,341.184148182,1001.27216608,341.14,258.802330258,6.42807517417,-345.749,6.38479581021,2456.35989766,341.144782702
0.793373,247.109404083,105.245,217.796,786.067999946,913,133.893944886,301.967963463,340.08,371.404,913,191.229296877,339.91499418,353.754913624,339.842,163.628093104,6.90251995897,-345.01,5.93473369757,2341.23674181,339.862634281
0.7573,368.873130728,105.27,217.945,845.543799593,914,110.051844563,256.163205146,339.689,426.315,914,208.111595188,339.503670034,791.738252176,339.442,237.637513594,7.1274642902,-344.655,10.1514866522,2188.07997852,339.441946963
0.739385,732.625387864,105.306,218.028,653.300567972,915,171.707426409,372.443391535,340.033,415.065,915,209.348426887,339.797210659,1236.57381025,339.717,257.776948561,6.91775155568,-344.752,5.68177093122,3312.95932872,339.721875075
0.741686,128.298922978,105.36,218.163,586.964521592,916,142.616913293,328.74381699,339.811,378.032,916,165.402228916,339.586169454,736.612241959,339.534,245.150809499,6.87862515569,-344.745,6.61852087038,1068.05506832,339.532425576
0.781406,147.782554561,105.46,218.241,555.453128781,917,106.524391156,531.797353573,339.516,406.197,917,159.926075456,339.275116813,771.782070247,339.144,247.242849943,7.01884878699,-344.265,7.75985583872,1195.98286036,339.164307154
0.702161,803.171721916,105.528,218.325,806.129889429,918,143.654427413,338.538112915,340.091,396.411,918,244.104793476,339.950530352,1696.50371675,339.816,256.819976251,6.93440627922,-344.874,7.04587955717,3433.17217332,339.810696572
0.723955,409.991726547,105.603,218.368,523.365397361,919,134.181409528,643.357747808,339.288,354.775,919,157.068048249,339.042077261,1201.61545341,338.892,263.950790167,6.76447050951,-344.224,5.47432413033,2128.9306516,338.901477748
0.706603,613.442367727,105.619,218.45,685.589079513,920,244.616633893,344.58606476,340.349,375.733,920,255.911042799,340.153066515,1282.11450838,340.058,255.096577222,6.9936945278,-345.285,8.8773458401,2580.2935125,340.05819609
0.804904,439.481015334,105.659,218.592,746.661515376,921,274.480843664,729.915669104,340.61,418.87,921,296.096414854,340.363291506,1348.26708346,340.278,260.752069831,7.2246911963,-345.145,17.0556353324,2530.33466717,340.266837287
0.762265,333.491456677,105.655,218.653,747.908173083,922,281.115272142,689.849756737,339.799,358.024,922,241.629137284,339.616561155,1201.59808292,339.444,256.074638381,6.80526398355,-344.497,13.9200478904,2101.54215857,339.461321068
0.755256,318.18633706,105.714,218.691,622.297183637,923,463.29492996,797.649290252,339.707,392.235,923,203.687025471,339.481576509,1299.51028806,339.364,262.900437086,6.99980627215,-344.597,17.2285524363,1995.18048017,339.351037123
0.760298,190.821185087,105.731,218.862,722.551926,924,173.963749969,549.290518264,340.483,385.618,924,227.209629218,340.289489576,807.258114038,340.138,252.402851346,7.01228126808,-345.179,4.39136098466,1518.31280522,340.140296542
0.73688,381.986785493,105.777,218.99,649.528193288,925,211.296667088,719.339070445,340.562,361.54,925,208.165901741,340.349156343,1104.59715667,340.241,270.66260762,6.868458074,-345.286,5.03611762847,2281.33734576,340.23124757
0.759341,476.860089502,105.802,219.128,614.222436737,926,173.491576842,358.174421192,340.803,391.008,926,201.090765811,340.575378604,810.91530442,340.435,232.119957979,6.85760271245,-345.474,8.83753477306,2371.43272337,340.457267417
0.752397,519.591916153,105.852,219.238,615.664967104,927,201.064490196,776.713014214,341.325,326.667,927,234.500574682,341.140970131,1515.03947551,341.029,276.363892847,6.6029483621,-345.996,5.53033987341,2879.35578279,341.040490634
0.712128,359.837608566,105.975,219.31,552.880753148,928,156.558101594,307.920157429,341.823,394.763,928,162.26944895,341.645257599,898.407262746,341.553,241.555596816,7.09119781853,-346.757,8.78578288099,2382.97094904,341.555677488
0.766116,564.493804173,105.999,219.421,726.289785727,929,185.066741621,177.483035478,341.221,339.594,929,229.203728404,340.999323284,1483.25362658,340.919,260.799220195,6.64314848764,-346.283,6.08554147877,2613.05229255,340.900682886
0.764339,324.27686727,106.051,219.561,830.222889094,930,349.050028507,274.623476904,341.52,388.195,930,266.894939112,341.30560729,848.929738384,341.2,249.95344585,7.10317602452,-346.571,5.30957932241,1649.20790198,341.211749152
0.69202,560.723299618,106.077,219.737,663.011838605,931,220.858035615,291.111195679,341.948,398.8,931,223.402143949,341.718511543,621.480682435,341.59,182.782215519,6.95729574863,-346.985,5.18450280384,2098.26836023,341.585792393
0.712505,775.451074097,106.124,219.862,516.726640633,932,113.776680893,153.315465827,341.746,337.343,932,140.57963812,341.552401644,1094.46654004,341.435,215.908174113,6.53729228578,-346.803,5.34300430434,3060.35577124,341.425106737
0.752933,594.414173832,106.135,219.952,478.603198395,933,108.420785777,144.5369278,343.092,390.948,933,124.891554609,342.896572159,597.394083201,342.793,184.102074064,6.81011545449,-348.103,5.17940499437,3009.08235517,342.805630817
0.689058,242.105851379,106.194,220.031,582.38023409,934,201.210903313,225.309882806,342.343,371.822,934,166.082509073,342.078599733,621.757261233,341.979,216.553712007,6.88867153815,-347.168,23.645752874,1166.4551232,342.001850516
0.833631,90.7795832307,106.251,220.094,453.527772926,935,135.363571942,260.385402626,343.064,404.512,935,147.58710761,342.854700757,311.603201404,342.783,154.146519694,6.95413957362,-347.961,6.74692219207,668.501294263,342.769481804
0.682875,253.002302418,106.312,220.186,425.392500123,936,91.9426554326,692.831807752,342.565,399.382,936,122.19674686,342.330764728,929.631813044,342.225,253.861845425,7.08319555738,-347.546,5.52879064431,1936.70203822,342.243993626
0.684799,576.195179189,106.366,220.285,384.87491243,937,90.917801958,751.2405494,341.954,381.602,937,107.44347714,341.783243662,1358.10596541,341.665,265.799861762,6.94117224671,-346.882,4.85837389228,2858.6606815,341.694141305
0.71369,442.507484211,106.39,220.385,959.188475695,938,164.041305926,416.528347508,343.026,425.643,938,276.593223584,342.844267016,1177.16851111,342.744,257.014695993,7.05680410451,-348.008,5.27519415486,2121.33888438,342.761377403
0.656815,523.821166982,106.437,220.485,538.405667182,939,163.66476234,753.439054227,342.37,409.654,939,198.990485689,342.161756506,1286.60901871,342.099,259.7855688,6.9224464696,-347.58,5.79486004462,2776.53474931,342.091539434
0.679881,436.183464686,106.487,220.569,944.494402839,940,138.900447666,647.024185271,343.764,375.641,940,253.919108182,343.585340538,1118.85111333,343.507,257.563271235,6.76678203157,-348.584,5.17234965959,2775.46626903,343.529324488
0.694701,367.666667407,106.53,220.638,714.768406763,941,164.835868498,425.111008376,342.771,382.923,941,231.465155584,342.576710474,841.850406042,342.509,233.363504644,6.88058400757,-347.453,5.46075953313,1851.19258615,342.505631685
0.661835,464.464754188,106.577,220.783,539.396992419,942,219.048508651,762.026898506,342.197,408.996,942,215.930636941,342.000225401,1120.08273018,341.914,260.000963601,7.02868424636,-347.057,5.33822710198,3366.49104646,341.907936524
