AveragePolicySurr,StdReturn,Iteration,MaxReturn,AverageY,MaxEsReturn,AverageAction,AverageAbsY,Epoch,PolicyRegParamNorm,MinEsReturn,AverageReturn,AverageEsReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageAbsQ,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss
-9.45188,0.0,128,1000.0,8.61625879784,78.0,0.0393683,8.61876824658,128,45.2937,3.0,1000.0,15.3181818182,99.9956828753,1000.0,14.7639601024,8.6402,8.61647,62.9356,0.241632575213,0.46455
-9.5444,0.0,129,1000.0,8.68526098113,58.0,0.0278114,8.68870067549,129,45.4627,3.0,1000.0,17.1896551724,99.9956828753,1000.0,14.5512849256,8.70815,8.68462,63.1972,0.240820538932,0.458787
-9.62918,0.0,130,1000.0,8.78966622714,62.0,0.070104,8.79234396116,130,45.5824,3.0,1000.0,13.0,99.9956828753,1000.0,13.4516678676,8.81623,8.78929,63.3999,0.24342216401,0.452224
-9.70812,0.0,131,1000.0,8.84798324265,102.0,0.135887,8.85095483996,131,45.7645,3.0,1000.0,19.5576923077,99.9956828753,1000.0,20.7757379407,8.87372,8.84816,63.5997,0.248017067043,0.476594
-9.80644,0.0,132,1000.0,8.94511518403,93.0,0.0435522,8.94807952228,132,45.8081,2.0,1000.0,18.4444444444,99.9956828753,1000.0,18.2489641174,8.96984,8.94403,63.9529,0.254994788815,0.482865
-9.87964,0.0,133,1000.0,8.99032641926,110.0,0.157373,8.99322065641,133,45.8756,3.0,1000.0,13.6712328767,99.9956828753,1000.0,14.8997148033,9.01233,8.98886,64.2034,0.247299293523,0.485453
-10.007,0.0,134,1000.0,9.10706536766,56.0,0.0872281,9.10967572334,134,46.0168,3.0,1000.0,14.6119402985,99.9956828753,1000.0,13.0886246885,9.13151,9.10728,64.2825,0.245965790203,0.468516
-10.0676,0.0,135,1000.0,9.15570675736,74.0,0.0791967,9.15866041498,135,46.1827,3.0,1000.0,18.125,99.9956828753,1000.0,16.0513267142,9.17981,9.15528,64.5115,0.251440393907,0.489827
-10.1664,0.0,136,1000.0,9.26477487897,58.0,0.0783754,9.26860154857,136,46.2822,3.0,1000.0,17.8,99.9956828753,1000.0,14.0484874631,9.29184,9.26385,64.7956,0.25167196371,0.48475
-10.2295,0.0,137,1000.0,9.31948189298,75.0,0.0177851,9.32186668963,137,46.4198,3.0,1000.0,16.125,99.9956828753,1000.0,15.9926741041,9.34395,9.31938,64.9653,0.255659178171,0.498283
-10.3557,0.0,138,1000.0,9.44249420896,53.0,0.0098252,9.44499610375,138,46.4949,3.0,1000.0,17.7450980392,99.9956828753,1000.0,14.6218251285,9.46671,9.44216,65.2047,0.251635501706,0.464224
-10.4106,0.0,139,1000.0,9.53356616212,178.0,0.0234499,9.53645545624,139,46.643,3.0,1000.0,30.5,99.9956828753,1000.0,35.4900566025,9.55718,9.53332,65.4747,0.25555298886,0.515011
-10.4772,0.0,140,1000.0,9.57865273144,76.0,0.0215425,9.58298975705,140,46.7273,3.0,1000.0,17.6101694915,99.9956828753,1000.0,17.1405129654,9.60521,9.57732,65.693,0.26282928102,0.521656
-10.5578,0.0,141,1000.0,9.66245905774,82.0,0.0460004,9.66804649428,141,46.9781,3.0,1000.0,22.7142857143,99.9956828753,1000.0,19.0053698105,9.69128,9.66184,65.879,0.266716882065,0.542246
-10.5909,0.0,142,1000.0,9.71046274718,121.0,0.0050284,9.71578974246,142,47.0835,3.0,1000.0,25.9024390244,99.9956828753,1000.0,26.2769535284,9.73907,9.71144,65.976,0.253525022807,0.514928
-10.643,0.0,143,1000.0,9.73643708124,80.0,0.0145175,9.7418087551,143,47.2025,3.0,1000.0,19.6734693878,99.9956828753,1000.0,17.3938621066,9.76583,9.73457,66.3147,0.280438857097,0.608032
-10.7175,344.511814794,144,1000.0,9.80678665189,70.0,0.0387736,9.81203030828,144,47.3054,3.0,777.615384615,17.8771929825,96.2680724848,149.0,15.627315464,9.8351,9.80735,66.4973,0.254909748093,0.50476
-10.7722,0.0,145,1000.0,9.8431614912,75.0,0.0075174,9.84900957285,145,47.5073,3.0,1000.0,26.2432432432,99.9956828753,1000.0,20.5181599267,9.87324,9.84287,66.6311,0.272579049986,0.580994
-10.8007,0.0,146,1000.0,9.85912364356,99.0,0.00737946,9.86571901188,146,47.593,3.0,1000.0,25.3902439024,99.9956828753,1000.0,22.7926796644,9.89298,9.85802,66.9428,0.281181435561,0.601981
-10.9025,0.0,147,1000.0,9.97828320767,73.0,0.00546433,9.98438858908,147,47.6628,3.0,1000.0,21.4680851064,99.9956828753,1000.0,17.6729762016,10.0079,9.97778,67.0848,0.263028948008,0.552662
-10.9559,0.0,148,1000.0,10.0457552842,121.0,0.00473577,10.0516760233,148,47.7255,2.0,1000.0,26.0789473684,99.9956828753,1000.0,26.2852586052,10.0753,10.0455,67.3229,0.267870068627,0.558289
-10.9966,0.0,149,1000.0,10.0570884509,84.0,0.0524805,10.0639526254,149,47.8159,4.0,1000.0,32.8666666667,99.9956828753,1000.0,23.5184088653,10.0873,10.0568,67.473,0.260400322218,0.553438
-11.0432,5.79209806547,150,123.0,10.109022286,58.0,0.604816,10.1151177027,150,47.9047,3.0,100.46,21.7234042553,63.5051388957,91.0,16.006251608,10.1355,10.108,67.7185,0.259890644217,0.545282
-11.0911,0.0,151,1000.0,10.1756463637,81.0,0.00663879,10.1821210363,151,48.0066,3.0,1000.0,18.8846153846,99.9956828753,1000.0,20.0774019984,10.2066,10.1752,67.8844,0.256398035821,0.543622
-11.1238,0.0,152,1000.0,10.2393799433,86.0,0.00518191,10.2449203362,152,48.056,4.0,1000.0,27.0810810811,99.9956828753,1000.0,23.2150677751,10.2684,10.2394,68.101,0.265670082692,0.567756
-11.1895,0.0,153,1000.0,10.2910549262,130.0,0.00949607,10.2972267335,153,48.2131,3.0,1000.0,30.3636363636,99.9956828753,1000.0,28.7421327121,10.3217,10.2899,68.3361,0.260424281483,0.568054
-11.2345,0.0,154,1000.0,10.3385302728,127.0,0.093942,10.3450846286,154,48.2801,3.0,1000.0,21.4347826087,99.9956828753,1000.0,24.1810671303,10.3715,10.3399,68.5942,0.254110302187,0.526106
-11.2863,0.0,155,1000.0,10.3732300201,54.0,0.00514787,10.3790472811,155,48.3591,4.0,1000.0,20.1960784314,99.9956828753,1000.0,14.3704757352,10.4006,10.3724,68.858,0.257242685969,0.573801
-11.3087,0.0,156,1000.0,10.3929844616,79.0,0.199843,10.3987969012,156,48.424,2.0,1000.0,16.3606557377,99.9956828753,1000.0,15.4538262935,10.424,10.3911,69.0834,0.26605829756,0.605751
-11.344,0.0,157,1000.0,10.4460386223,77.0,0.203317,10.4516294512,157,48.4841,3.0,1000.0,16.9322033898,99.9956828753,1000.0,15.9223373708,10.4747,10.4459,69.2862,0.25678436155,0.569819
-11.3963,0.0,158,1000.0,10.4917481691,84.0,0.188905,10.497598997,158,48.5255,3.0,1000.0,15.5714285714,99.9956828753,1000.0,15.379551757,10.5232,10.4927,69.5123,0.271848880265,0.640605
-11.4472,0.0,159,1000.0,10.5147835399,74.0,0.208655,10.5214852965,159,48.6153,3.0,1000.0,13.2077922078,99.9956828753,1000.0,13.7796553048,10.5477,10.5134,69.6529,0.273420602819,0.629895
-11.4662,0.0,160,1000.0,10.5661606968,76.0,0.11281,10.5734975985,160,48.7054,3.0,1000.0,15.9523809524,99.9956828753,1000.0,14.7631335894,10.598,10.5652,69.8895,0.265482384756,0.592541
-11.5203,0.0,161,1000.0,10.5552699301,65.0,0.1127,10.5640606226,161,48.8706,2.0,1000.0,22.6363636364,99.9956828753,1000.0,19.1027019853,10.5906,10.5549,69.9995,0.272737180734,0.631136
-11.5744,0.0,162,1000.0,10.627812525,87.0,0.462809,10.6352570675,162,48.9963,3.0,1000.0,19.2115384615,99.9956828753,1000.0,17.6170115977,10.6612,10.6279,70.2051,0.272247564202,0.614253
-11.6371,0.0,163,1000.0,10.6941069063,96.0,0.218307,10.7001616134,163,49.127,3.0,1000.0,22.3409090909,99.9956828753,1000.0,18.6010058157,10.7255,10.6932,70.3848,0.267272005607,0.63526
-11.6874,0.0,164,1000.0,10.7270776,99.0,0.221234,10.7342399113,164,49.1569,3.0,1000.0,17.2586206897,99.9956828753,1000.0,18.4106044637,10.7574,10.7269,70.6547,0.255454823624,0.594572
-11.7341,0.0,165,1000.0,10.7976880973,79.0,0.096079,10.8053674762,165,49.1878,3.0,1000.0,18.8148148148,99.9956828753,1000.0,19.1389404038,10.8321,10.7978,70.934,0.282470256358,0.674144
-11.7603,0.0,166,1000.0,10.8343075844,52.0,0.148903,10.8431380601,166,49.3458,3.0,1000.0,12.4230769231,99.9956828753,1000.0,11.58526831,10.8654,10.8331,71.2614,0.261196631095,0.593331
-11.8035,0.0,167,1000.0,10.8766740954,94.0,0.142874,10.883364483,167,49.4442,3.0,1000.0,16.9836065574,99.9956828753,1000.0,17.7149485855,10.9102,10.8749,71.4484,0.27175145548,0.66903
-11.8669,0.0,168,1000.0,10.955825858,63.0,0.101384,10.9604870174,168,49.513,2.0,1000.0,14.2285714286,99.9956828753,1000.0,14.2660149892,10.9896,10.9566,71.6558,0.281082844826,0.722552
-11.9294,0.0,169,1000.0,10.9561369949,49.0,0.170713,10.9602807902,169,49.6201,3.0,1000.0,12.3333333333,99.9956828753,1000.0,10.1031714859,10.987,10.9555,71.8431,0.270029460834,0.672653
-11.9915,0.0,170,1000.0,11.0244683354,87.0,0.438069,11.0302492754,170,49.7732,3.0,1000.0,14.1267605634,99.9956828753,1000.0,14.6959126036,11.0542,11.0242,72.1061,0.272230540427,0.632668
-11.9762,0.0,171,1000.0,11.0367678626,86.0,0.105883,11.0439591827,171,49.8911,3.0,1000.0,14.6268656716,99.9956828753,1000.0,15.4724944403,11.0735,11.0363,72.2209,0.290361283857,0.729809
-12.0041,0.0,172,1000.0,11.0255490609,61.0,0.00461853,11.030696191,172,50.0811,3.0,1000.0,15.7076923077,99.9956828753,1000.0,13.6637905282,11.0572,11.026,72.3437,0.271158666557,0.645332
-12.0491,0.0,173,1000.0,11.1062805781,120.0,0.00517897,11.1109366138,173,50.159,3.0,1000.0,20.387755102,99.9956828753,1000.0,22.0591193845,11.1414,11.1058,72.5526,0.276712663044,0.688048
-12.104,0.0,174,1000.0,11.1380173001,74.0,0.00432155,11.1440308346,174,50.2777,2.0,1000.0,18.0,99.9956828753,1000.0,17.0496600873,11.169,11.1372,72.7502,0.263653420773,0.624543
-12.1872,0.0,175,1000.0,11.1982530959,74.0,0.00444874,11.2028817353,175,50.3637,3.0,1000.0,13.1038961039,99.9956828753,1000.0,13.4150375167,11.2303,11.1979,72.9872,0.271158378181,0.61921
-12.1916,0.0,176,1000.0,11.2157529352,109.0,0.00206113,11.22301728,176,50.5331,3.0,1000.0,14.3333333333,99.9956828753,1000.0,16.4393189558,11.2482,11.2161,73.1846,0.261652325576,0.629607
-12.2077,0.0,177,1000.0,11.2542696458,63.0,0.0152119,11.2609154324,177,50.6405,3.0,1000.0,16.1290322581,99.9956828753,1000.0,15.7986155692,11.2844,11.2539,73.3601,0.270503059066,0.685577
-12.2528,0.0,178,1000.0,11.3021083634,126.0,0.00359375,11.3087783119,178,50.684,3.0,1000.0,20.16,99.9956828753,1000.0,23.7826491376,11.339,11.3018,73.5494,0.283071623725,0.71189
-12.2799,0.0,179,1000.0,11.2984949735,75.0,0.217277,11.3071444575,179,50.8825,3.0,1000.0,21.1956521739,99.9956828753,1000.0,17.6260917827,11.3334,11.298,73.7164,0.269827707448,0.671249
-12.2989,0.0,180,1000.0,11.3264883053,107.0,0.00575627,11.3326151579,180,51.0013,3.0,1000.0,20.44,99.9956828753,1000.0,21.4524217747,11.3603,11.3264,73.9114,0.283019656954,0.73303
-12.364,0.0,181,1000.0,11.3776699711,70.0,0.00599963,11.3829623914,181,51.1321,3.0,1000.0,16.4426229508,99.9956828753,1000.0,16.0435111138,11.4086,11.3767,74.0415,0.258048666572,0.60864
-12.3727,0.0,182,1000.0,11.4038126663,97.0,0.00557627,11.4074770962,182,51.2311,3.0,1000.0,18.9622641509,99.9956828753,1000.0,20.5435223819,11.4356,11.4034,74.2424,0.272570614841,0.684568
-12.3647,0.0,183,1000.0,11.4109994227,65.0,0.00748247,11.4150949343,183,51.3521,3.0,1000.0,13.4594594595,99.9956828753,1000.0,13.0458538398,11.4496,11.4113,74.2874,0.290614510234,0.750574
-12.4305,0.0,184,1000.0,11.4747264305,113.0,0.00403064,11.4780263641,184,51.4373,3.0,1000.0,16.1967213115,99.9956828753,1000.0,22.0058261079,11.5076,11.4744,74.4778,0.268803765519,0.664392
-12.4348,0.0,185,1000.0,11.4665623338,85.0,0.0084284,11.4710858425,185,51.5355,3.0,1000.0,17.186440678,99.9956828753,1000.0,18.7999951102,11.4974,11.4654,74.6309,0.268603584111,0.651146
-12.4441,0.0,186,1000.0,11.4913198512,83.0,0.0127765,11.4949838752,186,51.6878,3.0,1000.0,15.1515151515,99.9956828753,1000.0,18.0481195396,11.5239,11.4915,74.8586,0.26531108559,0.686458
-12.4771,0.0,187,1000.0,11.5024082234,57.0,0.00237517,11.5058143755,187,51.7502,3.0,1000.0,13.1842105263,99.9956828753,1000.0,12.3477150308,11.5316,11.5004,75.0147,0.269658356091,0.66888
-12.4784,0.0,188,1000.0,11.5133496891,68.0,0.0548791,11.5163140391,188,51.8397,3.0,1000.0,14.2571428571,99.9956828753,1000.0,12.6476262192,11.5495,11.5154,75.3139,0.278856571167,0.730687
-12.524,0.0,189,1000.0,11.5679845799,54.0,0.0650367,11.5720153381,189,52.0002,3.0,1000.0,11.9397590361,99.9956828753,1000.0,12.1757703278,11.6022,11.5664,75.5621,0.280662439408,0.691667
-12.5563,0.0,190,1000.0,11.5856156891,47.0,0.0491478,11.5902144389,190,52.1362,3.0,1000.0,12.575,99.9956828753,1000.0,10.2929283977,11.6179,11.586,75.7436,0.274669964777,0.670546
-12.5776,0.0,191,1000.0,11.6324973556,83.0,0.050963,11.6361542382,191,52.2892,3.0,1000.0,15.4615384615,99.9956828753,1000.0,15.8997599625,11.6604,11.6319,75.8809,0.250809230072,0.647549
-12.5604,0.0,192,1000.0,11.6117669351,60.0,0.0171233,11.615126668,192,52.3956,2.0,1000.0,11.2134831461,99.9956828753,1000.0,12.1382225807,11.645,11.6122,76.1155,0.280665312027,0.73241
-12.567,0.0,193,1000.0,11.6127290215,62.0,0.00868694,11.6163373025,193,52.5585,3.0,1000.0,14.4782608696,99.9956828753,1000.0,12.2788951678,11.6466,11.6123,76.2842,0.291189051763,0.780138
-12.532,0.0,194,1000.0,11.5654864848,53.0,0.081586,11.5692267553,194,52.6206,3.0,1000.0,12.858974359,99.9956828753,1000.0,11.574424014,11.5952,11.5645,76.426,0.259798309196,0.680419
-12.6095,0.0,195,1000.0,11.6390993536,71.0,0.0679723,11.6413438574,195,52.6636,3.0,1000.0,10.3645833333,99.9956828753,1000.0,10.9288606753,11.6697,11.6396,76.5766,0.269048378978,0.721464
-12.5858,0.0,196,1000.0,11.6445306799,56.0,0.0752513,11.6467214461,196,52.7654,3.0,1000.0,13.3066666667,99.9956828753,1000.0,12.0277161405,11.678,11.644,76.8268,0.278125192607,0.732076
-12.6113,0.0,197,1000.0,11.6484622087,52.0,0.103318,11.6508157817,197,52.806,3.0,1000.0,10.4270833333,99.9956828753,1000.0,10.1260233965,11.6801,11.6487,77.0123,0.26636383841,0.672448
-12.6504,0.0,198,1000.0,11.7026644138,97.0,0.12348,11.7053066623,198,52.9411,3.0,1000.0,10.7127659574,99.9956828753,1000.0,13.1040210983,11.7333,11.7013,77.1514,0.285907615876,0.766978
-12.6823,0.0,199,1000.0,11.6666925882,78.0,0.136897,11.6688224876,199,53.0059,2.0,1000.0,11.6117647059,99.9956828753,1000.0,12.9715472501,11.7038,11.6672,77.3631,0.293618055858,0.772231
-12.6948,0.0,200,1000.0,11.7298127316,51.0,0.139592,11.7325755035,200,53.1516,3.0,1000.0,15.09375,99.9956828753,1000.0,12.808345363,11.7605,11.7297,77.5863,0.260903138601,0.672126
-12.6839,0.0,201,1000.0,11.7183634445,58.0,0.0564726,11.7217818164,201,53.2259,3.0,1000.0,16.0461538462,99.9956828753,1000.0,14.8804784551,11.7498,11.7179,77.7868,0.263157921581,0.699133
-12.7311,0.0,202,1000.0,11.7466140228,42.0,0.100007,11.7512688143,202,53.3632,3.0,1000.0,10.7888888889,99.9956828753,1000.0,9.07070307755,11.7817,11.7456,78.0191,0.2843541165,0.759728
-12.7181,0.0,203,1000.0,11.7136554935,42.0,0.0718005,11.718304407,203,53.5382,3.0,1000.0,13.0,99.9956828753,1000.0,10.3434526628,11.7511,11.7137,78.1866,0.296744407868,0.796384
-12.7703,0.0,204,1000.0,11.7843285771,56.0,0.0876605,11.7892732794,204,53.6163,3.0,1000.0,11.7701149425,99.9956828753,1000.0,10.8317340812,11.8178,11.7836,78.3204,0.262726924363,0.694396
-12.7357,0.0,205,1000.0,11.7832721327,63.0,0.122904,11.7855609129,205,53.7883,3.0,1000.0,18.6481481481,99.9956828753,1000.0,15.7470248894,11.8121,11.7828,78.4551,0.259919123892,0.701458
-12.7395,0.0,206,1000.0,11.7987650384,48.0,0.102985,11.802296844,206,53.8645,3.0,1000.0,11.7647058824,99.9956828753,1000.0,11.1161218997,11.8335,11.7996,78.7118,0.279789453202,0.72144
-12.7761,0.0,207,1000.0,11.7916171226,61.0,0.259483,11.7951156024,207,53.9855,3.0,1000.0,13.1710526316,99.9956828753,1000.0,11.4804045384,11.8254,11.7908,78.825,0.286036585114,0.794936
-12.7561,352.180706456,208,1000.0,11.7595505772,52.0,0.270632,11.7643602053,208,54.0088,2.0,842.5,11.3295454545,90.4071565631,55.0,10.7065417459,11.7929,11.7588,78.9433,0.282064260585,0.728667
-12.7796,0.0,209,1000.0,11.8178473105,111.0,0.236077,11.8211907095,209,54.047,3.0,1000.0,14.4782608696,99.9956828753,1000.0,17.357793802,11.8504,11.8177,79.0385,0.272537948122,0.693443
-12.8161,0.0,210,1000.0,11.8246994039,71.0,0.309418,11.8289001151,210,54.0994,2.0,1000.0,12.2195121951,99.9956828753,1000.0,14.2914134124,11.8578,11.8249,79.2565,0.269618400887,0.705054
-12.8335,0.0,211,1000.0,11.8272342704,89.0,0.113842,11.8326108846,211,54.1598,3.0,1000.0,15.8666666667,99.9956828753,1000.0,18.0854146268,11.8672,11.8281,79.39,0.29080121883,0.816236
-12.8538,0.0,212,1000.0,11.8686489633,67.0,0.129847,11.8727843337,212,54.2299,3.0,1000.0,12.6585365854,99.9956828753,1000.0,11.7859150252,11.9067,11.8676,79.4586,0.310279105589,0.873156
-12.8819,0.0,213,1000.0,11.8858530209,50.0,0.117179,11.8897654176,213,54.3493,3.0,1000.0,11.8352941176,99.9956828753,1000.0,10.5304567342,11.9152,11.8861,79.679,0.263729137718,0.691113
-12.8987,0.0,214,1000.0,11.8971191805,35.0,0.202741,11.9014052317,214,54.4306,3.0,1000.0,9.87128712871,99.9956828753,1000.0,7.62832575267,11.9298,11.8969,79.7992,0.270517517194,0.714078
-12.8801,0.0,215,1000.0,11.8774164752,121.0,0.113742,11.8820396031,215,54.4906,3.0,1000.0,13.8055555556,99.9956828753,1000.0,16.6304931517,11.9093,11.8762,79.9752,0.270673236903,0.730071
-12.947,0.0,216,1000.0,11.9138303246,44.0,0.173452,11.9194737366,216,54.625,3.0,1000.0,9.66346153846,99.9956828753,1000.0,8.0868014226,11.9499,11.914,80.1541,0.287133507558,0.813708
-12.9685,0.0,217,1000.0,11.9457388463,77.0,0.471846,11.9508115134,217,54.7087,3.0,1000.0,12.3456790123,99.9956828753,1000.0,13.1338414019,11.9789,11.9452,80.3263,0.280214948456,0.774269
-12.9885,0.0,218,1000.0,11.9845374539,83.0,0.0826765,11.9911671422,218,54.8114,3.0,1000.0,11.9285714286,99.9956828753,1000.0,11.7764754553,12.0224,11.9835,80.5167,0.29912519237,0.859597
-13.0024,0.0,219,1000.0,11.9711860163,62.0,0.0895202,11.9762083106,219,54.8886,3.0,1000.0,13.7222222222,99.9956828753,1000.0,11.3336056612,12.0124,11.9713,80.6744,0.31339091493,0.907529
-13.0178,0.0,220,1000.0,12.002280568,43.0,0.135098,12.0053583905,220,54.9969,3.0,1000.0,10.3469387755,99.9956828753,1000.0,9.55660049797,12.0339,12.0022,80.7227,0.280560083521,0.751166
-13.036,0.0,221,1000.0,11.9847275024,35.0,0.148327,11.9890089988,221,55.0614,3.0,1000.0,9.57142857143,99.9956828753,1000.0,8.3367883994,12.0197,11.9841,80.853,0.277132472992,0.747627
-13.0668,0.0,222,1000.0,12.0073020291,44.0,0.172542,12.0107454812,222,55.1214,2.0,1000.0,10.0,99.9956828753,1000.0,9.3252345815,12.0471,12.0074,80.9813,0.300971222297,0.83667
-13.0918,0.0,223,1000.0,12.060308182,53.0,0.487799,12.0638928772,223,55.2267,3.0,1000.0,12.0120481928,99.9956828753,1000.0,11.9824107797,12.0923,12.0597,81.1809,0.263896817692,0.68975
-13.1318,0.0,224,1000.0,12.1536006238,95.0,0.214501,12.1560915522,224,55.3486,3.0,1000.0,12.275,99.9956828753,1000.0,13.5618721053,12.1929,12.1527,81.3638,0.29961088716,0.811126
-13.1545,0.0,225,1000.0,12.1153981828,112.0,0.0951283,12.1186404406,225,55.3826,3.0,1000.0,16.7213114754,99.9956828753,1000.0,21.3135307962,12.1463,12.1155,81.493,0.275435126211,0.745981
-13.1634,0.0,226,1000.0,12.1537175851,105.0,0.40005,12.1581306495,226,55.4584,3.0,1000.0,12.8076923077,99.9956828753,1000.0,16.3134816768,12.1861,12.1531,81.5701,0.283116823885,0.791548
-13.1622,0.0,227,1000.0,12.129112906,65.0,0.262663,12.134930908,227,55.4942,3.0,1000.0,12.1951219512,99.9956828753,1000.0,12.4513090941,12.1665,12.1301,81.7201,0.284192521287,0.794457
-13.1868,0.0,228,1000.0,12.1431768069,69.0,0.168717,12.1484036217,228,55.4981,3.0,1000.0,17.1929824561,99.9956828753,1000.0,16.3797463688,12.1823,12.1418,81.9506,0.310503834914,0.865044
-13.1986,0.0,229,1000.0,12.1679080073,113.0,0.149173,12.1736062762,229,55.5494,3.0,1000.0,14.8823529412,99.9956828753,1000.0,18.5063815796,12.2005,12.1671,82.0854,0.28389113437,0.777301
-13.2451,0.0,230,1000.0,12.2087633915,48.0,0.142773,12.2124102134,230,55.5584,3.0,1000.0,11.5402298851,99.9956828753,1000.0,10.3987229518,12.2443,12.2096,82.3494,0.296097100058,0.843564
-13.304,0.0,231,1000.0,12.273684559,51.0,0.148633,12.2768136429,231,55.6393,3.0,1000.0,11.869047619,99.9956828753,1000.0,10.7601333877,12.3101,12.2734,82.4838,0.30967745575,0.933695
-13.3331,0.0,232,1000.0,12.2612378104,65.0,0.135372,12.2647074856,232,55.672,3.0,1000.0,12.5443037975,99.9956828753,1000.0,12.3511875802,12.2976,12.2609,82.6792,0.299697256303,0.876106
-13.3328,0.0,233,1000.0,12.2580483085,60.0,0.0801182,12.2619472918,233,55.7405,3.0,1000.0,13.7916666667,99.9956828753,1000.0,11.4028961964,12.2916,12.2574,82.8279,0.28305092992,0.767199
-13.3871,0.0,234,1000.0,12.3274051203,78.0,0.0876563,12.3302793366,234,55.8485,3.0,1000.0,11.5280898876,99.9956828753,1000.0,13.2674222009,12.3584,12.3264,83.0138,0.279027356273,0.77115
-13.4009,0.0,235,1000.0,12.3313797035,100.0,0.0888271,12.3347305315,235,55.9323,2.0,1000.0,11.6547619048,99.9956828753,1000.0,15.779352126,12.3638,12.3317,83.0725,0.292965011125,0.817531
-13.4725,0.0,236,1000.0,12.3917525037,65.0,0.0921992,12.393934639,236,56.0478,3.0,1000.0,11.8488372093,99.9956828753,1000.0,11.9830475623,12.4263,12.3928,83.3073,0.289374577534,0.824512
-13.5254,0.0,237,1000.0,12.4495183343,63.0,0.0812051,12.4530559754,237,56.2092,3.0,1000.0,11.4712643678,99.9956828753,1000.0,11.6755359526,12.4816,12.4485,83.5222,0.305955249958,0.903021
-13.5897,0.0,238,1000.0,12.4876577938,48.0,0.0392501,12.4910755811,238,56.2997,3.0,1000.0,9.58823529412,99.9956828753,1000.0,9.14947008128,12.523,12.4871,83.7417,0.309282778657,0.915294
-13.6124,0.0,239,1000.0,12.5143270117,58.0,0.0425987,12.5184472917,239,56.4132,2.0,1000.0,10.5670103093,99.9956828753,1000.0,10.2584209477,12.548,12.5146,83.8186,0.287222074579,0.790815
-13.6576,0.0,240,1000.0,12.5615299538,95.0,0.0840775,12.5654013334,240,56.5591,3.0,1000.0,12.3333333333,99.9956828753,1000.0,15.1836494255,12.5971,12.5597,83.9383,0.306063982371,0.899745
-13.7239,0.0,241,1000.0,12.6089996114,41.0,0.0824521,12.6128704788,241,56.6599,3.0,1000.0,11.0,99.9956828753,1000.0,10.625492878,12.6444,12.6108,84.0906,0.297862923897,0.881633
-13.7701,0.0,242,1000.0,12.6676935075,104.0,0.0231589,12.6720067014,242,56.7345,3.0,1000.0,13.6438356164,99.9956828753,1000.0,16.3919207154,12.7031,12.6666,84.2682,0.290350025632,0.797798
-13.8535,0.0,243,1000.0,12.7088417456,79.0,0.0277374,12.7114721547,243,56.8315,3.0,1000.0,13.9027777778,99.9956828753,1000.0,13.5268865209,12.7439,12.7082,84.4173,0.300728730102,0.852685
-13.8831,0.0,244,1000.0,12.7709107123,51.0,0.0308104,12.7759585068,244,56.938,3.0,1000.0,10.6063829787,99.9956828753,1000.0,9.77863289961,12.8082,12.7716,84.501,0.305567480681,0.900102
-13.9463,0.0,245,1000.0,12.8007643075,145.0,0.0125244,12.8048250695,245,57.0723,3.0,1000.0,11.8915662651,99.9956828753,1000.0,18.1041245705,12.8333,12.7993,84.643,0.303545237202,0.920496
