Epoch,QFunRegParamNorm,MaxReturn,AverageDiscountedReturn,StdEsReturn,AverageQ,MinEsReturn,AverageAbsQ,AverageAction,AverageQLoss,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn,AverageAbsY,MinReturn,AverageEsReturn,PolicyRegParamNorm,Iteration,AverageReturn,AverageAbsQYDiff
1601,278.954,6626.17806265,476.680779205,0.0,587.845,4021.94333102,587.855,0.98093,442.552,587.864491343,-590.436,4021.94333102,214.729072183,587.866194871,5983.24943421,4021.94333102,172.831,1601,6287.17922012,4.71727048571
1602,279.027,6236.45550545,444.613072422,0.0,587.815,3949.44677419,587.819,0.98443,348.602,587.82188443,-590.249,3949.44677419,134.932440209,587.823218657,5728.03422181,3949.44677419,172.926,1602,5853.30874014,4.39445897534
1603,279.125,6848.18693636,488.7451943,0.0,589.037,3807.18230766,589.04,0.979962,325.905,589.032074907,-591.55,3807.18230766,178.898284115,589.036663293,6273.99424837,3807.18230766,172.896,1603,6466.11585726,4.24678209784
1604,279.276,6223.42406959,431.425259353,0.0,588.468,3555.79437391,588.472,0.98421,368.465,588.485477609,-591.035,3555.79437391,166.395175847,588.489820162,5707.31916201,3555.79437391,172.997,1604,6005.39899504,4.50700417967
1605,279.452,6246.3361532,438.638970469,0.0,588.249,4363.8566734,588.252,0.985967,508.861,588.248691079,-590.846,4363.8566734,1832.03584528,588.252200938,474.647172125,4363.8566734,173.048,1605,5145.85263225,4.87974927854
1606,279.562,6605.6355857,488.310159688,0.0,588.028,3675.984543,588.03,0.982575,312.998,588.058070918,-590.709,3675.984543,1760.96513093,588.060552455,998.753899731,3675.984543,173.073,1606,5602.70209965,4.26269572858
1607,279.705,6060.54232875,447.181542121,0.0,587.796,3769.14036507,587.803,0.98186,423.608,587.804613127,-590.464,3769.14036507,535.903491383,587.810338817,4156.39848808,3769.14036507,173.047,1607,5735.01938087,4.63122104803
1608,279.794,6428.60865657,470.589317236,0.0,588.775,4507.25608397,588.778,0.982162,377.814,588.785032395,-591.358,4507.25608397,93.4319277592,588.786731766,6081.08404605,4507.25608397,173.16,1608,6250.68780175,4.50218827445
1609,279.89,6668.47647975,494.515841706,0.0,589.456,3165.72283978,589.46,0.982837,375.544,589.468532064,-592.12,3165.72283978,128.260932769,589.47067384,6239.40308432,3165.72283978,173.177,1609,6517.14306612,4.35714259726
1610,279.977,5881.43444429,431.65101831,0.0,588.092,4135.63735371,588.098,0.982984,353.488,588.097820721,-590.698,4135.63735371,102.329638837,588.103486094,5559.80803083,4135.63735371,173.271,1610,5725.4322493,4.39774040865
1611,280.114,6166.32002546,395.462146284,0.0,588.596,2874.53914648,588.599,0.990591,356.148,588.601445472,-591.2,2874.53914648,2177.60820115,588.602662553,569.659208613,2874.53914648,173.344,1611,3241.4467324,4.52262060321
1612,280.194,6322.51926954,447.321248243,0.0,589.711,1108.58707853,589.723,0.980837,288.011,589.72754985,-592.215,1108.58707853,308.346972273,589.735104574,5246.45724042,1108.58707853,173.397,1612,6050.85399782,4.23972625338
1613,280.285,6715.06641782,442.904552919,0.0,589.019,1759.88391411,589.027,0.983861,456.764,589.038227905,-591.586,1759.88391411,2290.28570003,589.041661652,114.697457527,1759.88391411,173.464,1613,5057.85762988,4.76585295617
1614,280.392,5495.37106154,407.136519632,0.0,588.597,643.036352375,588.602,0.985825,393.719,588.601325449,-591.24,643.036352375,153.286386515,588.605537966,5069.63704102,643.036352375,173.486,1614,5346.16184409,4.54006084306
1615,280.484,5970.95904624,448.006456269,0.0,589.243,3897.54530946,589.248,0.984275,364.996,589.250882414,-591.882,3897.54530946,443.238271164,589.255170542,4480.59298493,3897.54530946,173.536,1615,5581.03691856,4.48406757828
1616,280.522,6431.97522509,467.415697672,0.0,589.631,3927.47717027,589.639,0.982481,394.542,589.634115632,-592.232,3927.47717027,1592.8737701,589.637899721,1269.58382498,3927.47717027,173.539,1616,5315.15068469,4.57402620053
1617,280.628,6589.02217294,458.731640972,0.0,589.39,3774.03013488,589.396,0.980989,375.215,589.399352221,-591.897,3774.03013488,142.273743378,589.403152271,6119.70761847,3774.03013488,173.621,1617,6312.94715162,4.45129007958
1618,280.734,6748.93983689,494.225003206,0.0,589.342,4244.18327569,589.351,0.979672,409.788,589.358495648,-591.739,4244.18327569,933.694180078,589.363697018,3480.36658808,4244.18327569,173.652,1618,6264.86767773,4.60181018006
1619,280.896,6548.1704539,420.151241229,0.0,590.001,3911.60888726,590.006,0.986524,372.966,590.009634898,-592.53,3911.60888726,2646.97490869,590.012980678,18.0480559329,3911.60888726,173.6,1619,3965.37009273,4.45169291364
1620,280.993,6447.85662701,464.470110258,0.0,589.431,4433.06612425,589.433,0.980096,372.798,589.423374625,-591.993,4433.06612425,157.732223889,589.426318419,5877.46709136,4433.06612425,173.678,1620,6162.64996665,4.45060365825
1621,281.084,6210.75862567,455.51281733,0.0,589.245,3850.34992621,589.248,0.977423,406.742,589.278119085,-591.808,3850.34992621,1629.52535657,589.282215028,1072.15936672,3850.34992621,173.675,1621,5257.19977424,4.62171432366
1622,281.18,6373.17091552,463.160189562,0.0,590.516,4129.73838666,590.52,0.97967,346.634,590.520686158,-592.909,4129.73838666,1724.78610574,590.522441361,765.666453383,4129.73838666,173.773,1622,5424.78565377,4.42908405995
1623,281.294,5448.34245679,398.978917455,0.0,589.732,3832.60661927,589.739,0.982749,354.794,589.735830615,-592.156,3832.60661927,108.551217658,589.739481659,5079.22891181,3832.60661927,173.796,1623,5246.9377194,4.39967278548
1624,281.456,6005.71502027,437.795130335,0.0,590.456,3865.03549022,590.467,0.977582,409.056,590.466335749,-592.926,3865.03549022,130.713794384,590.472780175,5593.41625867,3865.03549022,173.861,1624,5769.42059429,4.64633241345
1625,281.575,6347.85162089,463.503966336,0.0,589.857,3430.60694091,589.863,0.98148,387.455,589.864176784,-592.435,3430.60694091,1129.87827896,589.869039358,2269.77247311,3430.60694091,173.911,1625,5621.76608495,4.54432981286
1626,281.699,6010.32966443,411.070802279,0.0,590.313,3154.85827421,590.317,0.98301,334.724,590.316974455,-592.842,3154.85827421,167.762442496,590.321692213,5494.67372788,3154.85827421,174.055,1626,5763.45873601,4.33238641069
1627,281.752,6451.64123291,479.412804715,0.0,590.033,3364.27375355,590.041,0.980816,340.932,590.045032628,-592.54,3364.27375355,837.853269979,590.050091634,3657.43872436,3364.27375355,174.084,1627,5772.71842111,4.27059468802
1628,281.847,6730.47451641,497.044655618,0.0,590.124,3891.51201766,590.138,0.979792,395.757,590.126145359,-592.6,3891.51201766,163.374318206,590.135171448,6202.91942455,3891.51201766,174.157,1628,6408.00594596,4.58818197362
1629,281.921,6446.24328207,478.253014931,0.0,589.804,4049.68038993,589.816,0.988008,345.459,589.819521434,-592.33,4049.68038993,1833.37594181,589.82770471,1882.89759423,4049.68038993,174.214,1629,4586.35753946,4.36922089287
1630,281.959,6559.05866935,444.498474246,0.0,589.451,197.723956604,589.46,0.991054,332.42,589.460758244,-592.012,197.723956604,2208.93562668,589.468622554,563.473953598,197.723956604,174.312,1630,3137.85588331,4.35897265589
1631,282.074,6608.754662,472.6898993,0.0,589.843,3898.48964121,589.853,0.98116,313.78,589.853178159,-592.343,3898.48964121,1669.25447864,589.863030639,756.479937041,3898.48964121,174.427,1631,5742.00389523,4.33558113286
1632,282.242,5765.00599283,421.059260085,0.0,589.17,4259.67185076,589.179,0.986571,482.352,589.185560318,-591.542,4259.67185076,204.374556861,589.191709217,5050.16911859,4259.67185076,174.468,1632,5407.40040618,4.91219536565
1633,282.374,5738.3638343,428.015884922,0.0,588.389,4084.63248206,588.399,0.986503,494.669,588.397165909,-590.795,4084.63248206,1366.4537505,588.402710396,1026.52581794,4084.63248206,174.535,1633,5117.80199863,4.84788255542
1634,282.502,6877.99873569,479.623322475,0.0,589.787,3694.47097237,589.797,0.977411,369.905,589.79431067,-592.172,3694.47097237,209.822652175,589.806399049,6008.37751828,3694.47097237,174.663,1634,6518.19591746,4.44482655312
1635,282.564,6755.46750354,491.505587856,0.0,589.421,1547.81893665,589.429,0.98073,406.451,589.435770185,-591.92,1547.81893665,121.234911539,589.441707417,6421.56689345,1547.81893665,174.68,1635,6583.23589636,4.56655791651
1636,282.634,6806.23320703,456.224355439,0.0,588.818,3869.82069923,588.826,0.98112,326.182,588.815830067,-591.403,3869.82069923,2055.28901813,588.82511864,-252.047995915,3869.82069923,174.735,1636,5791.88449391,4.31636262995
1637,282.766,6640.42498452,475.172785409,0.0,589.095,4313.19507388,589.101,0.982378,390.14,589.086560823,-591.715,4313.19507388,144.741797537,589.091486573,6146.68982759,4313.19507388,174.82,1637,6431.12813399,4.4372494548
1638,282.815,6408.31705789,466.229267641,0.0,589.198,4022.10098416,589.21,0.979495,426.696,589.210781681,-591.735,4022.10098416,111.948862286,589.217336576,6035.55008109,4022.10098416,174.875,1638,6208.41336534,4.67814897407
1639,282.99,5922.2422042,449.990849586,0.0,588.449,4320.22549943,588.454,0.982533,535.962,588.473018551,-590.854,4320.22549943,96.1618847563,588.475623241,5611.02780858,4320.22549943,174.848,1639,5763.35366725,4.91657815627
1640,283.151,6258.45674809,453.454122751,0.0,588.529,4300.44946548,588.532,0.982143,464.878,588.526800879,-590.887,4300.44946548,939.484048039,588.529533788,2996.56380007,4300.44946548,175.015,1640,5788.840599,4.6570610006
1641,283.25,6618.01249132,466.655444207,0.0,589.013,3746.03839335,589.02,0.977385,330.635,589.032873457,-591.475,3746.03839335,181.7841782,589.03636083,6082.72653586,3746.03839335,175.039,1641,6364.61109622,4.3398300789
1642,283.315,7091.47559244,508.277907036,0.0,588.908,4238.39203117,588.911,0.980175,391.578,588.922426573,-591.48,4238.39203117,1465.20352136,588.92390771,2001.73144522,4238.39203117,175.082,1642,6372.81348199,4.53603058171
1643,283.434,6764.65577835,461.620393795,0.0,589.065,4325.82019235,589.07,0.979617,331.667,589.074415257,-591.555,4325.82019235,2027.35200049,589.079899389,-57.3500674491,4325.82019235,175.073,1643,5456.65401149,4.39497825942
1644,283.523,6835.5241788,485.174324354,0.0,588.495,4020.34799823,588.5,0.978631,365.412,588.501050434,-591.039,4020.34799823,206.073270265,588.504698637,6058.31115465,4020.34799823,175.203,1644,6420.40631132,4.5137347452
1645,283.656,6298.25477709,432.806436857,0.0,589.563,4159.12908017,589.575,0.986037,405.204,589.568321199,-592.113,4159.12908017,2218.66104927,589.579414465,195.965464955,4159.12908017,175.234,1645,4443.1069503,4.58986242561
1646,283.712,6322.41945732,462.16673543,0.0,589.754,4218.02379671,589.766,0.981579,376.192,589.760655637,-592.278,4218.02379671,310.10960352,589.76856898,5169.21790515,4218.02379671,175.296,1646,5928.01711253,4.41503753178
1647,283.798,6710.12208353,496.894295849,0.0,589.615,3889.88399187,589.624,0.978659,403.757,589.628438352,-592.133,3889.88399187,151.864026436,589.632361801,6199.12759842,3889.88399187,175.335,1647,6456.71020783,4.52404440792
1648,283.96,6416.06713171,476.48520284,0.0,589.094,4168.52690548,589.102,0.980556,357.443,589.107916367,-591.562,4168.52690548,1601.83520479,589.114005007,923.841549562,4168.52690548,175.27,1648,5722.19923416,4.40150649339
1649,283.946,6476.24587309,478.057173657,0.0,589.366,4040.89031301,589.372,0.978988,364.86,589.375662088,-591.822,4040.89031301,1192.93425911,589.380358103,2211.85997344,4040.89031301,175.388,1649,5765.08365198,4.41057044912
1650,283.984,6452.37631648,473.2802957,0.0,589.079,4359.55128571,589.086,0.977764,428.578,589.088076572,-591.515,4359.55128571,1103.29405271,589.091403153,2653.10163519,4359.55128571,175.421,1650,5786.13329177,4.62286172357
1651,284.016,6139.05091697,452.561929356,0.0,589.656,3949.71036045,589.662,0.985357,324.472,589.666348855,-592.174,3949.71036045,360.32760789,589.66837489,4894.03378198,3949.71036045,175.51,1651,5812.71265828,4.27077279877
1652,284.119,6354.60510344,468.893030546,0.0,589.204,3700.99746656,589.208,0.979332,402.485,589.215418324,-591.704,3700.99746656,131.064927697,589.220304797,5919.00609139,3700.99746656,175.551,1652,6118.79067336,4.515282146
1653,284.211,6231.55286202,451.632276822,0.0,589.748,4043.13476528,589.75,0.978228,315.557,589.758884982,-592.235,4043.13476528,301.638690783,589.761570051,5341.87060324,4043.13476528,175.671,1653,5884.4634784,4.209496286
1654,284.276,6294.15617917,476.501016398,0.0,589.911,4193.50225895,589.914,0.980846,368.385,589.90952007,-592.465,4193.50225895,957.617131515,589.913653473,2881.31576474,4193.50225895,175.582,1654,5728.50365852,4.43086645331
1655,284.402,6061.02449068,460.541875887,0.0,589.846,3962.28341428,589.854,0.98482,377.257,589.864455521,-592.353,3962.28341428,1458.09887116,589.866330455,1015.57475206,3962.28341428,175.639,1655,5363.43588976,4.3978132578
1656,284.453,6586.70539899,484.275865198,0.0,589.095,1881.38781932,589.099,0.983583,368.516,589.101081302,-591.647,1881.38781932,2142.39844362,589.104930334,743.954441059,1881.38781932,175.674,1656,4449.27070494,4.39717429608
1657,284.526,6492.44022475,460.770869872,0.0,589.285,4213.2386351,589.296,0.979979,408.459,589.295595006,-591.878,4213.2386351,125.730046574,589.301172966,6063.12260243,4213.2386351,175.723,1657,6291.68835558,4.56091073292
1658,284.647,6461.47480048,458.863862745,0.0,589.785,4041.63376201,589.79,0.984236,374.858,589.800765323,-592.273,4041.63376201,1622.42680269,589.802781349,869.138617625,4041.63376201,175.839,1658,5708.58511625,4.49257003633
1659,284.766,6264.3503794,443.273469125,0.0,590.467,3773.58357783,590.474,0.984518,398.589,590.469570984,-592.859,3773.58357783,1877.86378064,590.471640648,-193.68056845,3773.58357783,175.874,1659,5428.84848225,4.45419253372
1660,284.844,6368.09997918,469.452980478,0.0,588.868,3694.24322004,588.872,0.984238,379.79,588.871459112,-591.275,3694.24322004,2184.55275977,588.876914828,894.86342804,3694.24322004,175.972,1660,4799.27866292,4.44863921477
1661,284.935,6225.05144552,468.353544148,0.0,589.349,4167.32119982,589.354,0.978781,390.074,589.352238445,-591.743,4167.32119982,120.132629225,589.359584443,5802.32745207,4167.32119982,175.977,1661,6033.29570056,4.42980690385
1662,284.995,6452.10842057,482.702256666,0.0,589.678,3951.07152997,589.69,0.979338,333.344,589.68490744,-592.121,3951.07152997,129.371254172,589.696355112,5975.52368286,3951.07152997,175.987,1662,6233.60653901,4.32101983623
1663,285.107,6718.67251254,508.132453178,0.0,589.247,3981.32109017,589.252,0.979139,373.917,589.26137379,-591.614,3981.32109017,89.2249933787,589.268223366,6407.12705863,3981.32109017,176.027,1663,6510.24324619,4.34474533813
1664,285.224,6641.16044949,492.301152492,0.0,589.171,3811.80600245,589.189,0.980105,403.523,589.177037557,-591.634,3811.80600245,1395.75089221,589.187604086,1822.82779551,3811.80600245,176.077,1664,5986.94697725,4.62868428121
1665,285.34,6125.1765997,459.300040351,0.0,589.277,4336.76576759,589.286,0.980982,446.19,589.288886117,-591.726,4336.76576759,163.483385304,589.297937292,5643.3483836,4336.76576759,176.134,1665,5888.67441124,4.63655565128
1666,285.497,6542.12712941,484.254400883,0.0,589.383,3823.37690269,589.402,0.98283,453.168,589.39387483,-591.824,3823.37690269,160.309657276,589.411102872,6054.24729796,3823.37690269,176.14,1666,6326.31133982,4.65676027357
1667,285.628,6799.0721946,490.659540929,0.0,588.416,3893.01843802,588.429,0.978835,429.238,588.415011423,-590.851,3893.01843802,161.534280797,588.431085011,6230.76322204,3893.01843802,176.155,1667,6554.215964,4.53298669095
1668,285.73,6437.40277533,467.387341473,0.0,589.675,4025.47609529,589.687,0.983894,416.829,589.68222167,-592.255,4025.47609529,175.603608705,589.691792563,5784.48104286,4025.47609529,176.187,1668,6136.33631794,4.51912506388
1669,285.848,6571.36373225,478.585794243,0.0,588.975,3589.06698184,588.987,0.981972,375.973,588.989316368,-591.5,3589.06698184,159.479647667,588.998055848,6021.70390395,3589.06698184,176.249,1669,6317.76185975,4.45909705832
1670,285.991,6883.08389262,492.328246331,0.0,589.556,3760.27348669,589.574,0.982161,356.071,589.562791565,-592.166,3760.27348669,2310.42893141,589.571672376,-56.0464364044,3760.27348669,176.27,1670,5561.57101425,4.42413952821
1671,286.085,6493.70892201,452.074642912,0.0,588.677,2354.61203221,588.692,0.982716,387.191,588.680452808,-591.246,2354.61203221,2101.74782856,588.689967699,-400.497079607,2354.61203221,176.238,1671,5363.06964567,4.56774392892
1672,286.158,6660.95534088,491.557097385,0.0,588.591,1651.86851527,588.607,0.981249,372.404,588.605651259,-591.156,1651.86851527,154.16618726,588.618571302,6210.89827053,1651.86851527,176.304,1672,6423.54491892,4.47515341239
1673,286.243,6306.02802525,468.908697046,0.0,589.446,3876.86761021,589.469,0.982643,357.318,589.456851899,-592.035,3876.86761021,128.809001899,589.470920246,5911.30592304,3876.86761021,176.399,1673,6108.97068509,4.52673455429
1674,286.348,6262.96009349,470.120747027,0.0,589.295,3959.85551805,589.317,0.981318,371.865,589.299741567,-591.861,3959.85551805,653.187355023,589.319576325,3947.12899729,3959.85551805,176.471,1674,5878.02761846,4.54554602382
1675,286.373,6141.17279674,444.553853546,0.0,589.079,3568.14830746,589.1,0.982499,380.888,589.090405402,-591.595,3568.14830746,139.820734286,589.107982887,5735.45340894,3568.14830746,176.501,1675,5936.62196185,4.59188553885
1676,286.488,6588.66153002,500.550739118,0.0,589.56,4183.35174462,589.582,0.981205,446.864,589.579452637,-592.171,4183.35174462,134.360453269,589.597202078,6141.47466617,4183.35174462,176.626,1676,6413.59721542,4.88328705255
1677,286.579,6421.40760092,473.75748635,0.0,589.418,3731.62790291,589.45,0.981404,409.788,589.433667347,-592.161,3731.62790291,80.8535934792,589.460385617,6108.06488884,3731.62790291,176.719,1677,6243.12837971,4.62922557151
1678,286.637,6697.63829993,478.713049679,0.0,588.893,4259.03701567,588.919,0.980521,404.88,588.902876588,-591.489,4259.03701567,2238.92858138,588.924600411,180.62560229,4259.03701567,176.781,1678,5433.4725865,4.67955616742
