Epoch,AverageEsReturn,MaxReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,AverageAbsQ,AverageAbsY,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAction,MinEsReturn,Iteration,StdReturn,StdEsReturn
3708,229.376082346,1091.86069,558.313260695,597.518030302,3.75335499122,-255.375,792.047203646,253.057,252.970866449,177.642,252.842,252.845782138,414.536,140.694,241.673388975,0.959318,7.47067857257,3708,172.481864955,200.613118734
3709,510.728666639,1142.25870298,1084.37606951,796.232287101,3.82341054359,-255.26,967.443241891,253.011,252.895825405,177.703,252.757,252.753208906,414.517,148.279,257.536252274,0.952605,10.1703847588,3709,79.7061028525,338.086569786
3710,268.649615477,3488.49377098,648.031650995,841.769649643,3.77124925781,-254.884,1680.67777435,252.607,252.488359534,177.697,252.334,252.333695642,414.516,141.03,256.71127124,0.940509,10.8468445863,3710,722.852302591,185.347836299
3711,241.948836379,3686.32691458,571.574451035,869.148970479,3.71857267631,-255.915,1797.74521152,253.641,253.520720963,177.743,253.389,253.389120928,414.524,140.686,259.60702554,0.932331,5.70983455697,3711,704.653079674,188.462018865
3712,244.012035784,2052.79588677,543.040598122,537.089421798,3.74977191269,-256.03,1147.26843205,253.592,253.499354288,177.745,253.343,253.341396321,414.542,136.062,246.616965026,0.947897,30.7694482569,3712,409.542685036,186.625719558
3713,284.689632424,3253.30193103,679.973567433,460.538092897,3.70113999121,-255.504,1545.51965456,253.298,253.197816042,177.744,253.074,253.063800529,414.575,136.976,234.688334529,0.951108,6.60692501189,3713,716.907250387,260.574191005
3714,238.946434926,977.565694816,972.523591738,39.9235203118,3.75987373609,-255.315,495.827772001,253.031,252.943899608,177.758,252.778,252.789985846,414.572,142.611,187.512369446,0.968285,8.30183470561,3714,184.720991507,319.354037444
3715,364.0405235,3042.54018128,1001.79039283,492.130401283,3.7065996426,-255.858,1514.86741523,253.742,253.621514601,177.792,253.457,253.45815349,414.612,128.973,238.660244429,0.967143,6.26968630114,3715,581.042538034,310.883203052
3716,261.330842149,3168.29942245,607.601079092,1285.81668374,3.72148060226,-255.774,2337.20263527,253.499,253.380878179,177.816,253.225,253.232495142,414.628,133.277,240.78121833,0.950395,8.51548217613,3716,618.139951943,207.587581119
3717,694.47690871,3320.67172358,1025.2217208,824.655979481,3.73995873376,-256.014,1472.04230087,253.939,253.82557766,177.834,253.681,253.663530631,414.628,136.64,263.48068839,0.966353,522.144227964,3717,617.173151506,200.87319982
3718,490.475913411,3132.32800831,999.755897891,1047.33710726,3.85301989184,-255.288,2015.31240486,253.078,253.01009293,177.876,252.828,252.841984922,414.646,155.802,249.81320281,0.946651,7.22582918629,3718,755.375197888,326.704406298
3719,132.718409611,3051.10917147,519.670937353,852.574650682,3.82805668667,-255.338,1612.58863308,253.294,253.178607097,177.901,253.032,253.030449499,414.636,146.42,249.617418702,0.963924,5.33066612679,3719,633.820537072,175.310840208
3720,263.113118463,2133.88529019,920.263655363,736.660828328,3.77044730226,-255.574,1017.98268495,253.283,253.177885763,177.916,253.032,253.023453852,414.659,146.737,249.645819334,0.973368,33.9321250037,3720,257.751870648,242.681614085
3721,174.404395946,2385.00110028,830.218285868,926.808266731,3.76567723692,-255.739,1172.34957266,253.403,253.333480724,177.928,253.184,253.180161092,414.687,144.71,247.586734574,0.975764,7.22971297892,3721,311.803447287,228.401687531
3722,287.312399762,1972.54054551,732.033260501,872.282913287,3.7843041837,-256.044,1180.58322198,253.71,253.587977199,177.9,253.458,253.467887073,414.718,141.76,250.014971054,0.970896,5.1698736663,3722,243.83114577,259.977468988
3723,134.723675758,2047.26454756,648.628772085,740.108791474,3.86322250481,-255.287,1050.11120695,253.108,253.010395132,177.887,252.884,252.889898177,414.741,148.98,251.263788021,0.970429,5.26475647393,3723,282.522468298,190.382751922
3724,306.920590625,1478.97168348,658.350170451,45.7276505891,3.78910686351,-255.874,944.616997391,253.743,253.651525008,177.867,253.5,253.497560164,414.705,148.026,244.270861192,0.970584,8.43351333582,3724,252.012440384,224.960501066
3725,180.427691453,3177.11283303,539.191101834,990.863720586,3.84018712442,-255.827,1752.46358964,253.584,253.45750942,177.891,253.325,253.328132264,414.733,142.981,251.441393695,0.961889,7.71408205862,3725,848.336187291,179.016546573
3726,482.132050259,3063.36013672,746.934324664,834.041270157,3.71964333335,-255.814,1192.27329447,253.617,253.508814181,177.919,253.38,253.375112877,414.728,135.257,249.560323814,0.971558,35.7101832279,3726,475.560525934,266.87465888
3727,269.558463834,2304.65261608,743.845077,783.349538125,3.80343510529,-256.286,1242.17336137,254.066,253.956005409,177.978,253.837,253.833524569,414.735,144.375,251.485086252,0.959252,9.12582281389,3727,336.623416022,258.716977886
3728,214.754562983,1656.40348058,896.22764262,830.197474465,3.67020896555,-255.998,1134.81387489,253.8,253.727087392,177.998,253.585,253.585650873,414.724,140.181,236.050713786,0.95593,6.81098114098,3728,224.078980651,257.40071638
3729,268.04171988,2245.73838946,807.054378312,711.49842457,3.94141742432,-255.395,1142.3898859,253.094,252.991531999,177.999,252.857,252.856394457,414.727,154.019,230.670755121,0.95438,6.82572114208,3729,369.29628748,307.096229947
3730,186.664115022,2978.34121747,805.787098495,886.064837988,3.97271223957,-255.641,1395.0770723,253.5,253.382768446,178.002,253.256,253.259496062,414.74,166.457,242.610524049,0.954613,5.5162174403,3730,562.848388462,302.203448259
3731,278.027731434,3245.27569516,1082.26185143,815.084155993,3.73079137534,-256.309,2067.87938814,254.069,253.978078513,178.035,253.848,253.845264054,414.743,139.541,257.202013874,0.9519,6.96897893333,3731,927.921771079,329.107149869
3732,676.688390713,3344.24323804,818.278335496,513.116061703,3.94222032115,-256.547,1386.3546517,254.141,254.043232507,178.06,253.883,253.898683385,414.753,150.506,253.897292593,0.959819,281.965339242,3732,812.923565824,204.003899476
3733,144.023783407,3265.00741054,496.354156774,787.549669611,3.7981453913,-256.24,1082.73398232,254.166,254.07306257,178.093,253.923,253.91859321,414.733,148.124,253.98188243,0.964897,4.97874771433,3733,488.370534498,188.753853411
3734,334.893350318,3417.0208935,725.662248927,1228.66993669,3.79023670766,-256.876,2482.14127919,254.546,254.415787032,178.131,254.305,254.29300606,414.759,149.722,262.666473911,0.958653,36.9435451323,3734,767.678408301,199.858972546
3735,410.439089408,3294.0483763,1281.88078779,547.544128344,3.66665043793,-256.549,2297.30226604,254.451,254.353219857,178.141,254.205,254.204180169,414.763,139.798,255.720426387,0.961021,8.96995805445,3735,1032.57046305,447.667507956
3736,193.244927965,1503.14368924,523.583449491,232.138711209,3.85714480766,-257.018,474.027168833,254.657,254.567252865,178.143,254.408,254.41942148,414.804,152.556,183.629393788,0.98145,14.2399010055,3736,266.444141237,135.868191802
3737,442.775548872,1555.94758536,1011.66596571,433.809601729,3.75284241053,-256.549,933.771503977,254.399,254.300337001,178.104,254.14,254.136726316,414.812,140.54,247.385054261,0.982556,30.6037879415,3737,266.09620752,296.836860752
3738,155.884040092,1199.53808718,529.59476642,664.052206672,3.85188509972,-256.562,903.359622643,254.421,254.305962668,178.095,254.188,254.183456031,414.822,153.852,237.297704351,0.979129,7.13695223699,3738,146.453526231,161.05398366
3739,251.550520854,2091.56080784,989.08146057,433.336669205,3.80286958767,-257.106,1061.25042628,255.018,254.909099294,178.073,254.765,254.771807075,414.83,147.162,248.306297585,0.968535,8.6223712272,3739,334.887036793,302.680407743
3740,225.64308391,3295.90736355,654.639744102,903.599891798,3.86012845517,-256.303,1559.36256922,254.127,253.998946554,178.125,253.875,253.866339856,414.833,157.443,255.160766584,0.943955,6.06281516828,3740,635.334221881,245.288346175
3741,388.437861986,1052.17415904,793.652172198,433.377097131,3.76718705722,-255.975,796.382373784,253.682,253.574509763,178.066,253.453,253.44364014,414.806,145.098,237.596720451,0.968598,6.54577597965,3741,160.492738374,269.529032947
3742,276.412161093,1815.59806945,691.443876556,640.207582248,3.79505591358,-256.558,798.749584342,254.476,254.37135719,178.103,254.229,254.23689178,414.824,144.605,235.1160454,0.972311,92.1582866015,3742,251.741487923,172.914003269
3743,191.434658492,3195.72031459,531.953936009,535.254489859,3.58998842712,-256.515,1284.24886425,254.475,254.378907992,178.121,254.25,254.250513975,414.82,122.149,237.787600265,0.960816,6.9512584861,3743,654.5394134,172.337942509
3744,336.125850575,2030.1005689,1004.48272669,932.486009161,3.87152115199,-256.85,1136.85856348,254.706,254.584072437,178.113,254.455,254.449038532,414.808,157.682,259.580727016,0.968683,7.21896943242,3744,185.028299225,316.004153508
3745,422.305621317,1040.21757266,602.663414092,692.36741061,3.62430610385,-256.937,810.949936868,254.874,254.75429206,178.088,254.603,254.600132506,414.817,132.535,236.596408203,0.96941,62.5759977199,3745,76.817300147,186.010944489
3746,281.819632795,1464.01917136,566.21295486,684.345767123,3.88446125024,-256.5,753.64421722,254.481,254.377003939,178.1,254.216,254.223311519,414.866,152.303,232.732118388,0.965683,27.0239409272,3746,125.168644095,186.080114673
3747,217.356064209,1751.26610406,778.988563529,683.223948844,3.84408914101,-256.539,1046.47401011,254.382,254.274442153,178.142,254.104,254.094690304,414.874,152.534,243.41332694,0.950544,5.75308174496,3747,334.74143733,264.873769125
3748,457.75874479,1789.49812004,918.263847615,656.770739368,3.7468959737,-256.104,904.143426648,254.029,253.932336542,178.135,253.757,253.755432684,414.864,145.946,240.520859268,0.959509,17.2658861641,3748,288.859113222,340.404180359
3749,298.617055307,1518.89698472,651.79898679,372.71443951,3.78631776876,-257.37,886.414227564,255.237,255.122767759,178.167,254.955,254.966302453,414.889,142.217,225.330189136,0.96123,9.05143641025,3749,333.629952138,178.682111085
3750,446.719397731,1907.46876508,751.392682882,653.229647506,3.7372098143,-256.994,1222.77881949,254.847,254.729058155,178.136,254.57,254.559989613,414.88,147.478,242.444158868,0.955516,23.3102769007,3750,339.597967947,257.096024805
3751,297.436078798,1439.03648924,722.970084104,644.796329733,3.89195857422,-256.376,987.369799171,254.236,254.161162889,178.156,253.997,254.011870127,414.9,163.977,235.972799657,0.956882,9.00133096624,3751,245.708869323,234.056947683
3752,210.535090047,916.50536016,782.455982662,354.986276627,3.86770640149,-256.53,532.807072262,254.501,254.386715952,178.17,254.242,254.235573185,414.904,159.863,197.073053042,0.967189,5.27242423359,3752,190.122567014,268.702831495
3753,406.860240421,1641.10192092,841.479224092,662.793859057,3.7054914577,-257.044,1098.92697452,254.863,254.756681481,178.198,254.616,254.606924278,414.943,144.984,234.878573368,0.949542,6.72703769194,3753,228.866666541,340.213705001
3754,287.453640787,2689.75850742,1191.44142705,735.230350767,3.65462198949,-256.582,1198.46830582,254.462,254.343018516,178.228,254.205,254.208867109,414.92,143.869,249.968649455,0.958293,5.51582966013,3754,445.015487625,413.243883125
3755,509.513296274,2331.01500368,828.75860376,740.066033039,3.84930757625,-256.035,1157.76604933,253.857,253.757213523,178.265,253.585,253.584960582,414.947,144.046,261.762616188,0.95705,314.234998446,3755,364.375715641,196.820079657
3756,181.765722033,2007.56398384,750.133929011,901.708411528,3.81369462481,-256.312,1267.47093505,254.102,254.002910385,178.251,253.812,253.810890606,414.988,142.438,256.212666936,0.964039,6.40814991637,3756,288.614545541,225.87522023
3757,306.281195434,3293.48971117,612.457125076,850.83244692,3.58073416609,-256.499,1534.67283103,254.48,254.379330249,178.343,254.254,254.253676388,414.984,126.322,245.652060802,0.964806,46.65785139,3757,848.663867427,205.555040284
3758,572.145036714,3375.88121081,2136.18584902,1120.35693539,3.8685573164,-256.72,1681.47921014,254.619,254.526896599,178.346,254.35,254.363801687,414.996,155.654,263.333178808,0.971733,3.76865790469,3758,621.995537006,823.439749933
3759,417.604056246,1686.14531289,802.350620363,832.116454457,3.59983051713,-256.871,1015.04800146,254.702,254.60575568,178.367,254.481,254.465368276,415.008,138.076,255.427952547,0.976686,8.49550960567,3759,196.759819362,308.989570473
3760,369.812552244,1456.84018713,676.133475004,693.226670933,3.69771727708,-256.663,864.663326918,254.541,254.428859803,178.399,254.277,254.28198225,415.007,142.632,239.24951318,0.976875,30.2471865147,3760,139.513813221,214.729911651
3761,252.764055882,4.72347477339,847.721436318,3.43305417958,3.55675103973,-257.027,4.6220666573,254.905,254.807756973,178.408,254.69,254.68670807,415.036,127.492,4.49120950039,0.999387,5.38390138334,3761,0.189962694091,285.182077661
3762,202.391147484,1531.1813781,769.759735669,459.643653774,3.74206532753,-256.523,1031.94559398,254.441,254.320938666,178.439,254.234,254.228915018,415.077,147.009,250.616703583,0.968246,3.24809561748,3762,240.52248998,239.324098554
3763,117.852315468,4.72305246331,719.503447265,4.63118993839,3.92327432216,-256.573,4.67390360065,254.62,254.49922939,178.449,254.402,254.400086348,415.093,160.777,4.54033440823,1.0,3.52312540434,3763,0.020419161329,232.029163143
3764,155.431969885,3040.89935598,721.822352172,398.993791303,4.1690138417,-256.39,1091.61132219,254.397,254.264953019,178.468,254.177,254.163568356,415.114,174.446,241.708323563,0.970364,3.61239985646,3764,443.683439519,204.062590162
3765,314.752331716,1732.14169967,775.449589982,459.044544331,3.87502819674,-257.218,950.355881935,254.842,254.750164477,178.462,254.637,254.640171998,415.143,143.874,235.698754822,0.970454,5.30332269269,3765,373.570749373,265.401930282
3766,455.408373583,242.280341155,828.945032361,203.754409064,3.78506281561,-256.738,215.550115622,254.608,254.492680427,178.486,254.384,254.374849646,415.13,140.772,128.985350495,0.988475,149.228759831,3766,7.06395302191,240.605720503
3767,256.986117282,2989.92606892,660.719416371,395.672166625,3.65290015044,-257.108,1257.43876171,255.068,254.982227917,178.474,254.853,254.864166399,415.153,127.658,237.644745628,0.960501,39.1867508158,3767,649.178450292,175.359627866
3768,215.736972036,1672.85898623,614.86098625,671.758723385,3.8435718948,-257.477,996.618422465,255.321,255.21462184,178.488,255.1,255.0979956,415.189,155.337,245.057615122,0.953998,17.6705957029,3768,223.704245449,179.354750391
3769,568.076192238,3185.53904503,1199.54267205,501.416925351,3.54472090617,-257.616,1744.71666929,255.498,255.410752982,178.478,255.268,255.265301431,415.22,121.988,245.821326854,0.945944,6.86631770852,3769,908.884698047,450.383029884
3770,372.983473594,2802.66213215,678.25877272,869.513097836,3.77633561677,-257.391,1296.22014469,255.249,255.136881791,178.548,255.031,255.026053273,415.237,143.267,240.273662148,0.960578,92.9492233121,3770,494.621673499,218.571650776
3771,473.436636553,2218.11578149,988.602172998,837.199794636,3.85380456958,-257.639,1097.4122925,255.437,255.326451116,178.542,255.202,255.203985623,415.239,149.28,240.967905754,0.95691,66.217090495,3771,281.484809307,271.204195896
3772,372.448660824,2155.65450228,928.357320031,771.790174896,3.7377105868,-257.556,1270.53673786,255.259,255.164276044,178.568,255.035,255.043152426,415.238,143.714,249.672587296,0.957112,70.2560555497,3772,303.334945069,269.923159762
3773,199.042422391,3370.82546173,620.09000119,732.476006564,3.61515118476,-258.063,1650.35711702,255.572,255.472552341,178.572,255.364,255.360223368,415.258,126.704,252.875217422,0.942814,5.71962364031,3773,819.917463145,229.894446352
3774,223.79367243,7.63958828781,654.633459325,5.96319324551,3.84083133288,-258.158,7.31389888223,256.075,255.973318253,178.521,255.867,255.875658275,415.28,148.022,7.05267518913,1.0,5.84637810663,3774,0.399306724858,243.613305371
3775,73.5999313122,3353.14612695,464.049138044,927.239723911,3.90193175822,-257.463,2191.07628667,255.44,255.348031962,178.558,255.218,255.218612056,415.29,156.731,252.971753699,0.948144,3.34814668804,3775,755.758554936,136.465675301
3776,512.805338693,3091.05971026,1072.3778177,998.107853132,3.95315822677,-258.654,1465.25741421,256.232,256.158950685,178.604,256.059,256.057231025,415.31,171.442,237.898297106,0.9722,135.863395323,3776,641.542434892,313.719658574
