MaxEsReturn,AverageAbsQ,AverageReturn,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,AverageY,AverageEsReturn,MaxReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageQ,AveragePolicySurr,Iteration,MinEsReturn,AverageAction,AverageAbsY,AverageDiscountedReturn,MinReturn
43.0,335.075,1000.0,4.91840494293,0.0,365.193,285.113,334.461128233,8.13821138211,1000.0,196.609,2275,7.86194415565,334.465,-353.55,2275,2.0,0.388109,334.577634064,99.9956828753,1000.0
58.0,335.547,1000.0,4.89579100796,0.0,365.322,293.773,334.985304267,7.992,1000.0,196.628,2276,8.65193250089,334.972,-354.13,2276,2.0,0.366584,335.109731859,99.9956828753,1000.0
58.0,335.08,1000.0,5.08591420336,0.0,365.442,323.843,334.490444928,7.64885496183,1000.0,196.644,2277,7.71429095565,334.497,-353.748,2277,3.0,0.367203,334.614805164,99.9956828753,1000.0
39.0,334.753,1000.0,5.26393934955,0.0,365.53,343.271,334.152102493,7.29927007299,1000.0,196.69,2278,6.70043572339,334.168,-354.351,2278,2.0,0.31342,334.25670962,99.9956828753,1000.0
59.0,335.149,1000.0,4.85038167378,0.0,365.595,305.543,334.600795223,7.85039370079,1000.0,196.672,2279,9.09449841497,334.598,-354.494,2279,2.0,0.31464,334.694276248,99.9956828753,1000.0
142.0,334.999,1000.0,5.08846346386,0.0,365.694,335.856,334.441401771,8.63793103448,1000.0,196.708,2280,14.1868057641,334.433,-354.681,2280,3.0,0.363203,334.533062871,99.9956828753,1000.0
45.0,335.699,1000.0,5.12900054546,0.0,365.724,362.254,335.197262496,7.85039370079,1000.0,196.697,2281,7.40406223909,335.206,-354.576,2281,2.0,0.341831,335.263627724,99.9956828753,1000.0
50.0,334.785,1000.0,5.05329304378,0.0,365.829,325.621,334.28346481,9.8137254902,1000.0,196.703,2282,10.1002139292,334.27,-354.139,2282,2.0,0.291471,334.327516367,99.9956828753,1000.0
59.0,335.743,1000.0,4.65328577209,0.0,365.96,282.738,335.284300054,8.13008130081,1000.0,196.709,2283,8.8400045521,335.282,-354.97,2283,3.0,0.342935,335.340487631,99.9956828753,1000.0
72.0,335.351,1000.0,5.01797426707,0.0,366.045,309.684,334.818265453,6.95138888889,1000.0,196.733,2284,7.59050014923,334.821,-354.941,2284,2.0,0.304785,334.911691013,99.9956828753,1000.0
66.0,336.179,1000.0,5.16780568615,0.0,366.151,332.93,335.640549342,7.57575757576,1000.0,196.762,2285,8.32586442152,335.642,-355.475,2285,2.0,0.274015,335.729994889,99.9956828753,1000.0
39.0,336.278,1000.0,4.86548756031,0.0,366.238,330.264,335.794232307,7.70769230769,1000.0,196.792,2286,7.24669277761,335.783,-355.45,2286,3.0,0.352946,335.867236733,99.9956828753,1000.0
48.0,336.454,1000.0,4.91620762832,0.0,366.281,291.9,335.927192971,8.52991452991,1000.0,196.769,2287,8.56505786507,335.932,-356.31,2287,2.0,0.289292,335.993869189,99.9956828753,1000.0
73.0,336.511,1000.0,4.97154380212,0.0,366.431,304.643,335.929971206,9.11926605505,1000.0,196.831,2288,11.6656201309,335.927,-355.341,2288,3.0,0.321905,335.992514859,99.9956828753,1000.0
45.0,335.669,1000.0,4.77974834325,0.0,366.535,288.56,335.131103709,7.41791044776,1000.0,196.866,2289,7.02266959006,335.133,-355.549,2289,2.0,0.356403,335.184804555,99.9956828753,1000.0
92.0,336.221,1000.0,5.2232837339,0.0,366.639,337.287,335.627531753,7.11971830986,1000.0,196.892,2290,9.34659868417,335.621,-356.039,2290,3.0,0.322473,335.68568368,99.9956828753,1000.0
61.0,336.3,1000.0,5.06500053632,0.0,366.716,325.106,335.74870882,7.21014492754,1000.0,196.893,2291,8.20343945059,335.759,-356.151,2291,3.0,0.351942,335.799060009,99.9956828753,1000.0
63.0,336.321,1000.0,5.16523134074,0.0,366.786,330.818,335.73171218,7.47014925373,1000.0,196.914,2292,8.06474759116,335.724,-356.167,2292,3.0,0.353167,335.804673421,99.9956828753,1000.0
39.0,336.452,1000.0,4.99555508245,0.0,366.871,310.377,335.860507825,6.97916666667,1000.0,196.959,2293,6.21095442433,335.859,-356.401,2293,3.0,0.39403,335.968926254,99.9956828753,1000.0
60.0,336.646,1000.0,5.30265819798,0.0,366.903,328.76,336.076853854,6.89655172414,1000.0,196.964,2294,7.99286245211,336.066,-357.051,2294,3.0,0.317816,336.167574871,99.9956828753,1000.0
79.0,337.258,1000.0,4.84051069802,0.0,366.92,294.757,336.710109617,7.34558823529,1000.0,197.024,2295,10.3108870763,336.726,-357.329,2295,2.0,0.311321,336.785606056,99.9956828753,1000.0
34.0,338.737,1000.0,5.0174668222,0.0,367.058,314.833,338.168980881,7.30656934307,1000.0,197.023,2296,6.25674764956,338.167,-358.104,2296,3.0,0.376929,338.249298348,99.9956828753,1000.0
44.0,337.489,1000.0,5.19490874564,0.0,367.187,337.063,336.903566711,8.23966942149,1000.0,197.023,2297,8.2961952779,336.909,-358.043,2297,3.0,0.305565,336.969605245,99.9956828753,1000.0
46.0,338.183,1000.0,4.92762277972,0.0,367.258,318.242,337.6334559,7.63846153846,1000.0,197.053,2298,7.45757626759,337.634,-358.238,2298,2.0,0.320307,337.713622189,99.9956828753,1000.0
62.0,337.787,1000.0,5.4496465808,0.0,367.367,362.96,337.114905964,7.36496350365,1000.0,197.081,2299,8.449831262,337.125,-358.442,2299,3.0,0.269266,337.204741105,99.9956828753,1000.0
57.0,338.097,1000.0,5.15081298094,0.0,367.454,336.149,337.514386141,8.13821138211,1000.0,197.097,2300,7.6767256774,337.493,-358.514,2300,3.0,0.423888,337.628968746,99.9956828753,1000.0
53.0,339.413,1000.0,5.13364960416,0.0,367.521,325.036,338.764635986,8.02419354839,1000.0,197.076,2301,8.17003149763,338.761,-359.037,2301,3.0,0.291437,338.929558574,99.9956828753,1000.0
75.0,339.39,273.324324324,5.26651464998,299.473326345,367.553,322.863,338.702020168,7.29710144928,1000.0,197.113,2302,8.61277229879,338.706,-359.266,2302,2.0,0.447765,338.966458401,64.1184982777,20.0
78.0,338.976,1000.0,5.54901905923,0.0,367.703,384.031,338.230263082,8.91071428571,1000.0,197.084,2303,9.22008054217,338.225,-358.277,2303,2.0,0.320089,338.71411994,99.9956828753,1000.0
62.0,339.652,649.0,5.35449893759,301.901266973,367.814,356.135,338.785582439,8.83185840708,1000.0,197.115,2304,10.2826451048,338.789,-359.349,2304,3.0,0.365373,339.227732672,97.679024656,200.0
48.0,338.472,1000.0,5.40990851919,0.0,367.893,357.634,337.74361842,6.73825503356,1000.0,197.159,2305,6.97877508257,337.736,-358.75,2305,3.0,0.359509,337.955864135,99.9956828753,1000.0
64.0,338.698,604.705882353,5.2672396482,312.418792217,367.974,344.904,338.030887535,8.60869565217,1000.0,197.202,2306,9.90625244122,338.028,-358.675,2306,2.0,0.374555,338.164782966,96.8186021143,142.0
34.0,338.629,1000.0,5.34284551691,0.0,368.007,349.684,338.024542338,8.09677419355,1000.0,197.227,2307,7.30048535156,338.029,-358.494,2307,2.0,0.327338,338.143806639,99.9956828753,1000.0
74.0,338.615,1000.0,5.24763336066,0.0,368.068,333.605,338.007960475,9.10909090909,1000.0,197.288,2308,11.1104745456,338.013,-358.273,2308,3.0,0.356967,338.114552648,99.9956828753,1000.0
71.0,338.296,1000.0,5.0421115885,0.0,368.162,321.275,337.777589294,8.35833333333,1000.0,197.342,2309,9.86728249767,337.776,-358.734,2309,3.0,0.354299,337.85943478,99.9956828753,1000.0
67.0,338.224,1000.0,5.46483479449,0.0,368.237,377.194,337.632443602,7.40740740741,1000.0,197.368,2310,8.62322127342,337.634,-358.207,2310,3.0,0.371176,337.694548555,99.9956828753,1000.0
73.0,338.45,1000.0,5.09464652315,0.0,368.32,333.657,337.906028207,8.91964285714,1000.0,197.403,2311,9.90683241222,337.897,-357.922,2311,3.0,0.375791,337.960837006,99.9956828753,1000.0
44.0,337.039,1000.0,5.51148438016,0.0,368.414,380.308,336.42994341,7.1726618705,1000.0,197.432,2312,7.06285048286,336.428,-357.209,2312,3.0,0.337137,336.492355301,99.9956828753,1000.0
54.0,337.969,1000.0,5.03157864874,0.0,368.485,323.187,337.458210142,7.90476190476,1000.0,197.46,2313,7.88048480846,337.452,-357.777,2313,3.0,0.316675,337.545189212,99.9956828753,1000.0
41.0,337.212,1000.0,5.03966096086,0.0,368.59,313.444,336.664405689,7.4328358209,1000.0,197.496,2314,6.68195136526,336.665,-358.309,2314,3.0,0.281485,336.752127539,99.9956828753,1000.0
44.0,338.367,1000.0,5.00794354951,0.0,368.685,296.833,337.810710069,7.88888888889,1000.0,197.54,2315,7.74414496927,337.813,-358.978,2315,3.0,0.340514,337.906254774,99.9956828753,1000.0
69.0,337.837,1000.0,5.4372274851,0.0,368.719,343.344,337.190926777,8.23966942149,1000.0,197.581,2316,10.1753427407,337.183,-357.883,2316,2.0,0.344563,337.263834904,99.9956828753,1000.0
71.0,337.891,1000.0,5.19886744528,0.0,368.85,325.786,337.248960079,8.7264957265,1000.0,197.588,2317,10.8687774666,337.267,-358.549,2317,3.0,0.339856,337.319888869,99.9956828753,1000.0
64.0,337.017,1000.0,5.07002264994,0.0,368.943,314.448,336.466777768,7.23357664234,1000.0,197.6,2318,8.0257457745,336.469,-358.646,2318,3.0,0.310525,336.545535412,99.9956828753,1000.0
85.0,338.711,1000.0,5.26985490738,0.0,369.074,338.345,338.194732243,7.55303030303,1000.0,197.631,2319,8.91824346914,338.166,-359.506,2319,3.0,0.423842,338.254516678,99.9956828753,1000.0
68.0,338.643,1000.0,5.0141692882,0.0,369.122,292.671,338.087464252,8.76315789474,1000.0,197.653,2320,10.8848056269,338.097,-359.526,2320,3.0,0.324374,338.15546011,99.9956828753,1000.0
57.0,338.566,1000.0,5.54232057571,0.0,369.22,373.886,337.962750967,10.2551020408,1000.0,197.713,2321,11.3984524769,337.982,-359.405,2321,3.0,0.345659,338.02894319,99.9956828753,1000.0
100.0,338.105,505.75,5.30716629243,343.503693575,369.271,333.19,337.466807704,9.33333333333,1000.0,197.737,2322,12.8869730377,337.463,-358.868,2322,3.0,0.367147,337.584781566,92.3753948166,105.0
65.0,338.64,1000.0,5.02270085699,0.0,369.408,317.538,338.12391076,10.4105263158,1000.0,197.786,2323,12.7034970211,338.109,-359.457,2323,3.0,0.349157,338.221370551,99.9956828753,1000.0
105.0,338.469,1000.0,5.17207999174,0.0,369.525,325.402,337.881548037,8.89380530973,1000.0,197.796,2324,12.7351251644,337.885,-359.96,2324,3.0,0.323437,337.973480624,99.9956828753,1000.0
84.0,338.361,1000.0,5.45181751571,0.0,369.558,357.103,337.763536221,7.96825396825,1000.0,197.821,2325,9.84719483699,337.761,-359.907,2325,2.0,0.36015,337.873474787,99.9956828753,1000.0
64.0,339.123,1000.0,5.42435371732,0.0,369.606,364.729,338.499636844,9.71844660194,1000.0,197.846,2326,10.7598836711,338.51,-360.995,2326,2.0,0.358226,338.586325877,99.9956828753,1000.0
35.0,339.211,1000.0,5.32696783775,0.0,369.709,349.578,338.689121158,7.57575757576,1000.0,197.861,2327,7.04866332925,338.675,-360.664,2327,3.0,0.354465,338.785440978,99.9956828753,1000.0
76.0,340.406,1000.0,5.18820873091,0.0,369.756,322.81,339.81782592,7.4,1000.0,197.889,2328,10.8690522262,339.823,-361.963,2328,2.0,0.378791,339.900729662,99.9956828753,1000.0
96.0,340.824,1000.0,5.05120595667,0.0,369.85,307.426,340.294159033,9.72815533981,1000.0,197.94,2329,12.2784792192,340.282,-361.645,2329,2.0,0.271378,340.372639198,99.9956828753,1000.0
56.0,341.07,1000.0,5.15135203763,0.0,369.886,319.13,340.507127092,7.57575757576,1000.0,197.948,2330,9.64374598106,340.505,-362.116,2330,2.0,0.303577,340.598642584,99.9956828753,1000.0
78.0,340.653,1000.0,5.26266204886,0.0,369.999,343.004,340.092705655,11.3522727273,1000.0,197.978,2331,12.8071710849,340.098,-361.665,2331,3.0,0.326573,340.177805214,99.9956828753,1000.0
72.0,340.332,1000.0,5.24934575781,0.0,370.166,345.647,339.781824196,8.1393442623,1000.0,198.038,2332,9.5654051989,339.78,-361.855,2332,3.0,0.296263,339.870860306,99.9956828753,1000.0
68.0,341.384,1000.0,5.28138612385,0.0,370.249,337.173,340.802550394,7.4552238806,1000.0,198.06,2333,9.48180950647,340.792,-361.573,2333,3.0,0.339156,340.885826325,99.9956828753,1000.0
74.0,340.462,1000.0,5.24246238259,0.0,370.357,368.448,339.872715526,8.19166666667,1000.0,198.111,2334,10.9463051859,339.877,-361.883,2334,2.0,0.337001,339.945634383,99.9956828753,1000.0
55.0,340.827,1000.0,5.31979325789,0.0,370.462,330.585,340.257311688,8.92173913043,1000.0,198.15,2335,9.8441311813,340.268,-362.07,2335,3.0,0.354618,340.311450829,99.9956828753,1000.0
56.0,340.749,1000.0,5.33602771811,0.0,370.544,360.729,340.23124569,8.06451612903,1000.0,198.164,2336,7.59747616783,340.221,-362.345,2336,3.0,0.281137,340.307210987,99.9956828753,1000.0
36.0,340.266,1000.0,5.35071024997,0.0,370.604,367.161,339.674921289,7.44029850746,1000.0,198.21,2337,6.52722335201,339.683,-362.21,2337,3.0,0.352765,339.741169135,99.9956828753,1000.0
43.0,340.565,1000.0,5.40631614585,0.0,370.719,342.188,339.95345946,7.54135338346,1000.0,198.189,2338,6.81496725007,339.954,-362.185,2338,3.0,0.317544,340.038657555,99.9956828753,1000.0
47.0,340.968,1000.0,5.32908799851,0.0,370.789,342.694,340.394469806,7.74418604651,1000.0,198.181,2339,7.39817604776,340.389,-362.489,2339,2.0,0.275025,340.53559945,99.9956828753,1000.0
110.0,341.225,1000.0,5.27769746734,0.0,370.888,335.0,340.594447686,8.76991150442,1000.0,198.24,2340,14.3280212181,340.6,-362.965,2340,3.0,0.284116,340.691634839,99.9956828753,1000.0
65.0,341.872,1000.0,5.462368527,0.0,370.933,365.564,341.18621746,7.44444444444,1000.0,198.266,2341,9.21405260632,341.189,-363.671,2341,3.0,0.367845,341.308558743,99.9956828753,1000.0
70.0,342.068,1000.0,5.45412325665,0.0,370.994,353.518,341.469852076,8.16260162602,1000.0,198.286,2342,10.2990835363,341.465,-363.696,2342,3.0,0.324998,341.576906885,99.9956828753,1000.0
46.0,341.674,1000.0,5.42960572899,0.0,371.088,368.362,341.092807718,6.97902097902,1000.0,198.311,2343,6.49741049169,341.091,-363.953,2343,3.0,0.322948,341.206186838,99.9956828753,1000.0
104.0,342.952,1000.0,4.98270828711,0.0,371.132,321.258,342.349255765,9.39622641509,1000.0,198.344,2344,14.3314400686,342.34,-364.529,2344,3.0,0.336231,342.461098885,99.9956828753,1000.0
41.0,342.147,1000.0,5.36639838786,0.0,371.19,356.934,341.574344399,7.25179856115,1000.0,198.362,2345,6.75585919449,341.57,-364.222,2345,3.0,0.341981,341.661535723,99.9956828753,1000.0
57.0,343.396,1000.0,5.57461529167,0.0,371.26,375.241,342.734297363,7.928,1000.0,198.405,2346,8.4552241839,342.744,-365.052,2346,2.0,0.356763,342.856421426,99.9956828753,1000.0
56.0,342.771,1000.0,5.65830888234,0.0,371.383,374.452,342.127305312,7.6976744186,1000.0,198.381,2347,7.54891506262,342.126,-365.169,2347,3.0,0.347171,342.238869506,99.9956828753,1000.0
43.0,343.872,1000.0,5.30733892867,0.0,371.433,349.647,343.223666887,6.89115646259,1000.0,198.424,2348,6.0689118052,343.225,-366.045,2348,2.0,0.315781,343.320752134,99.9956828753,1000.0
45.0,343.798,1000.0,5.40571436448,0.0,371.536,346.473,343.185071254,7.15714285714,1000.0,198.457,2349,6.45564141836,343.179,-366.582,2349,3.0,0.321242,343.267768957,99.9956828753,1000.0
81.0,343.832,1000.0,5.33787013458,0.0,371.62,333.623,343.220974266,8.45217391304,1000.0,198.483,2350,10.0453263875,343.219,-366.109,2350,3.0,0.281104,343.318937767,99.9956828753,1000.0
51.0,344.578,1000.0,5.52075940217,0.0,371.711,373.737,343.929412469,8.63025210084,1000.0,198.513,2351,8.93944666404,343.922,-365.731,2351,3.0,0.338205,344.123775377,99.9956828753,1000.0
47.0,344.746,894.75,5.7268614651,238.553671459,371.768,419.784,344.058906281,8.016,1000.0,198.547,2352,7.50038292356,344.058,-366.877,2352,2.0,0.354495,344.307948887,99.3817028628,273.0
68.0,344.599,91.0272727273,5.68793443659,61.1520398962,371.807,374.736,343.889978473,7.8188976378,355.0,198.565,2353,9.10084994113,343.907,-366.092,2353,2.0,0.460405,344.093565544,54.0997323747,42.0
29.0,343.421,1000.0,5.61233694441,0.0,371.918,374.404,342.741898381,7.6953125,1000.0,198.582,2354,6.45120942362,342.744,-365.792,2354,3.0,0.324503,342.90592989,99.9956828753,1000.0
62.0,344.165,1000.0,5.63044845544,0.0,371.986,349.23,343.508673823,8.152,1000.0,198.596,2355,8.64875112372,343.502,-366.456,2355,2.0,0.35972,343.63243647,99.9956828753,1000.0
46.0,343.722,1000.0,5.62219843389,0.0,372.09,396.249,343.102577152,7.23357664234,1000.0,198.63,2356,6.37314481233,343.099,-366.315,2356,3.0,0.328541,343.213207983,99.9956828753,1000.0
53.0,344.281,1000.0,5.80148637824,0.0,372.181,385.909,343.657723131,7.01388888889,1000.0,198.636,2357,6.86677397885,343.67,-366.408,2357,3.0,0.338569,343.74848427,99.9956828753,1000.0
48.0,343.655,1000.0,5.52495414891,0.0,372.204,396.731,343.088191277,7.56818181818,1000.0,198.639,2358,7.56606577024,343.079,-366.081,2358,3.0,0.373036,343.162973579,99.9956828753,1000.0
30.0,343.257,1000.0,5.66196412009,0.0,372.257,385.89,342.604813124,6.82068965517,1000.0,198.68,2359,5.71829365134,342.612,-366.023,2359,3.0,0.33713,342.694848397,99.9956828753,1000.0
94.0,343.226,1000.0,5.61546121445,0.0,372.388,389.111,342.61748726,9.0990990991,1000.0,198.718,2360,12.8581694541,342.597,-365.931,2360,3.0,0.352225,342.715995853,99.9956828753,1000.0
77.0,342.896,1000.0,5.61797945069,0.0,372.48,364.175,342.255955357,9.11818181818,1000.0,198.726,2361,11.1833738755,342.252,-366.172,2361,3.0,0.350857,342.336323693,99.9956828753,1000.0
76.0,343.528,1000.0,5.19577461448,0.0,372.528,344.615,342.979005277,8.55555555556,1000.0,198.764,2362,10.2627402119,342.984,-365.951,2362,3.0,0.329472,343.04327312,99.9956828753,1000.0
36.0,342.457,1000.0,5.44772369311,0.0,372.613,366.5,341.845941883,7.38345864662,1000.0,198.807,2363,6.52551015436,341.844,-365.459,2363,2.0,0.369743,341.920700548,99.9956828753,1000.0
61.0,342.289,1000.0,5.55262392931,0.0,372.696,355.358,341.675817495,10.6947368421,1000.0,198.829,2364,12.6549958383,341.686,-364.117,2364,3.0,0.323342,341.770166181,99.9956828753,1000.0
82.0,342.176,1000.0,5.38549368538,0.0,372.746,355.199,341.546706324,10.9230769231,1000.0,198.857,2365,12.8450022515,341.55,-364.063,2365,3.0,0.294854,341.640684057,99.9956828753,1000.0
78.0,340.649,1000.0,5.32835386036,0.0,372.86,356.466,340.106391718,7.98412698413,1000.0,198.894,2366,10.0031615058,340.11,-362.478,2366,3.0,0.327099,340.19700807,99.9956828753,1000.0
42.0,341.033,1000.0,5.49335788965,0.0,372.898,347.2,340.440798973,8.89285714286,1000.0,198.919,2367,8.43394199358,340.438,-362.708,2367,3.0,0.307322,340.510268548,99.9956828753,1000.0
42.0,338.987,1000.0,5.31428363328,0.0,372.954,358.305,338.356780048,7.13475177305,1000.0,198.956,2368,6.40834989234,338.355,-361.512,2368,2.0,0.376878,338.473971037,99.9956828753,1000.0
45.0,339.731,1000.0,5.49864260084,0.0,373.052,359.753,339.134389603,8.36440677966,1000.0,198.988,2369,8.17671897051,339.127,-362.046,2369,2.0,0.288011,339.210757725,99.9956828753,1000.0
57.0,338.199,1000.0,5.5570455201,0.0,373.098,371.74,337.544819051,7.21428571429,1000.0,198.997,2370,7.980141168,337.553,-360.816,2370,3.0,0.283731,337.635815772,99.9956828753,1000.0
70.0,339.437,1000.0,5.4365012277,0.0,373.138,361.096,338.807264735,8.29411764706,1000.0,199.043,2371,9.40172784154,338.82,-361.67,2371,2.0,0.263982,338.950264003,99.9956828753,1000.0
67.0,338.93,1000.0,5.3446584466,0.0,373.231,342.066,338.295043024,8.45,1000.0,199.062,2372,8.7653199219,338.295,-361.216,2372,2.0,0.306797,338.416786317,99.9956828753,1000.0
64.0,338.235,1000.0,5.55310295918,0.0,373.29,384.821,337.600411849,8.42016806723,1000.0,199.069,2373,9.57543758863,337.585,-359.428,2373,3.0,0.367064,337.848251755,99.9956828753,1000.0
33.0,338.339,1000.0,5.6393086664,0.0,373.377,390.626,337.631571607,7.08571428571,1000.0,199.097,2374,5.86330686106,337.631,-360.119,2374,2.0,0.359452,337.895822483,99.9956828753,1000.0
35.0,338.248,59.3076923077,5.52574350474,14.8379810107,373.488,379.385,337.582219636,7.51968503937,113.0,199.085,2375,6.14375093012,337.587,-360.827,2375,2.0,0.540609,337.78039145,44.344990658,43.0
55.0,337.412,1000.0,5.43275698205,0.0,373.591,369.93,336.792875418,8.1,1000.0,199.119,2376,8.93812060782,336.792,-359.917,2376,3.0,0.301661,336.905326301,99.9956828753,1000.0
48.0,336.537,1000.0,5.53286802544,0.0,373.682,356.745,335.88026451,7.52272727273,1000.0,199.148,2377,7.11322488886,335.897,-360.05,2377,2.0,0.3261,335.996621218,99.9956828753,1000.0
37.0,337.218,1000.0,5.6342335449,0.0,373.785,347.396,336.498173753,7.89430894309,1000.0,199.212,2378,7.09953967147,336.493,-360.139,2378,2.0,0.367666,336.599600419,99.9956828753,1000.0
84.0,337.075,1000.0,5.514056897,0.0,373.884,355.861,336.465240374,10.3737373737,1000.0,199.248,2379,11.9752150261,336.454,-360.524,2379,2.0,0.363336,336.562582463,99.9956828753,1000.0
106.0,337.386,1000.0,5.54479835303,0.0,373.961,378.657,336.73546683,8.24590163934,1000.0,199.264,2380,11.0796752892,336.734,-360.351,2380,3.0,0.33959,336.821302142,99.9956828753,1000.0
58.0,337.846,1000.0,5.30598849628,0.0,374.013,348.287,337.285638957,7.68461538462,1000.0,199.278,2381,8.22943554975,337.281,-360.902,2381,3.0,0.328233,337.363364958,99.9956828753,1000.0
48.0,337.611,1000.0,5.39642474504,0.0,374.078,347.674,336.939826019,7.29927007299,1000.0,199.317,2382,7.92516546467,336.931,-361.187,2382,3.0,0.323465,337.03686604,99.9956828753,1000.0
84.0,337.853,509.85,5.21070558208,490.15010711,374.19,340.468,337.2958076,10.0909090909,1000.0,199.357,2383,12.6172007886,337.3,-360.834,2383,3.0,0.304282,337.351566473,58.9785692642,19.0
