AverageAbsQ,AveragePolicySurr,AverageReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,AverageDiscountedReturn,Epoch,AverageAction,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,StdEsReturn,AverageEsReturn,AverageY,AverageAbsY,AverageQ,Iteration,MaxEsReturn,AverageQLoss,StdReturn
63879.9,-69545.2,1000.0,1276.59300685,1000.0,3.0,99.9956828753,3621,0.160317,2135.48,348.935,1000.0,10.9973341326,13.9444444444,63791.7661613,63805.1483396,63788.4,3621,48.0,1.96395e+07,0.0
64041.3,-69603.9,1000.0,1274.54559582,1000.0,3.0,99.9956828753,3622,0.160562,2136.19,349.027,1000.0,11.739187195,15.0317460317,63950.5911229,63963.3708557,63945.8,3622,53.0,1.91027e+07,0.0
64027.3,-69656.4,1000.0,1317.24410734,1000.0,3.0,99.9956828753,3623,0.228537,2136.92,349.13,1000.0,19.9642457832,18.7678571429,63923.6676564,63938.1130106,63926.5,3623,120.0,2.03879e+07,0.0
64220.7,-69710.2,1000.0,1266.10293065,1000.0,3.0,99.9956828753,3624,0.173472,2137.68,349.199,1000.0,17.8413289924,17.1206896552,64133.1736214,64148.5161113,64128.0,3624,91.0,1.94318e+07,0.0
64165.3,-69816.2,1000.0,1300.05934909,1000.0,3.0,99.9956828753,3625,0.17317,2138.34,349.294,1000.0,10.9391647507,15.5076923077,64067.199747,64082.9453295,64070.1,3625,41.0,2.00775e+07,0.0
63964.3,-69592.1,1000.0,1314.78067995,1000.0,3.0,99.9956828753,3626,0.129858,2139.03,349.362,1000.0,12.0152368749,15.4153846154,63860.6690341,63873.9821927,63857.1,3626,53.0,1.97563e+07,0.0
64140.6,-69694.4,1000.0,1268.64664669,1000.0,3.0,99.9956828753,3627,0.165986,2139.65,349.439,1000.0,12.7191728386,14.4057971014,64044.0416125,64057.0573899,64049.2,3627,61.0,1.91886e+07,0.0
64095.4,-69722.7,1000.0,1304.33608938,1000.0,3.0,99.9956828753,3628,0.205993,2140.31,349.518,1000.0,11.431473987,13.6756756757,63998.9982691,64010.2688984,63999.4,3628,67.0,2.07263e+07,0.0
64270.4,-69802.2,1000.0,1259.17684312,1000.0,3.0,99.9956828753,3629,0.213253,2141.03,349.563,1000.0,13.2602396493,13.2933333333,64186.0482671,64197.9316325,64180.8,3629,75.0,1.83277e+07,0.0
64208.0,-69831.0,1000.0,1295.56449221,1000.0,3.0,99.9956828753,3630,0.190243,2141.74,349.626,1000.0,16.3986449305,16.4666666667,64109.7751711,64124.2211141,64109.8,3630,81.0,1.93141e+07,0.0
64252.4,-69851.7,1000.0,1293.37505207,1000.0,3.0,99.9956828753,3631,0.141887,2142.52,349.712,1000.0,17.4607098621,16.4166666667,64155.7457542,64168.8197227,64151.6,3631,77.0,1.9926e+07,0.0
64342.7,-69927.0,1000.0,1252.30554693,1000.0,3.0,99.9956828753,3632,0.150078,2143.21,349.816,1000.0,19.0533324764,16.2857142857,64249.1397641,64262.0448778,64246.8,3632,123.0,1.89469e+07,0.0
64461.0,-69984.5,1000.0,1295.86068557,1000.0,3.0,99.9956828753,3633,0.234449,2144.02,349.902,1000.0,15.0584398102,12.6582278481,64368.9027316,64380.7133298,64369.5,3633,123.0,1.98831e+07,0.0
64432.0,-70015.8,1000.0,1274.22693358,1000.0,2.0,99.9956828753,3634,0.228351,2144.73,349.976,1000.0,13.9275337084,14.0985915493,64335.6566017,64349.5509425,64336.3,3634,80.0,2.01947e+07,0.0
64376.3,-70034.7,1000.0,1276.13506851,1000.0,3.0,99.9956828753,3635,0.154149,2145.46,350.062,1000.0,13.8965370132,12.7435897436,64280.7230846,64294.2368915,64283.4,3635,78.0,1.94556e+07,0.0
64270.3,-70023.6,1000.0,1253.43847786,1000.0,3.0,99.9956828753,3636,0.143776,2146.16,350.189,1000.0,9.22725800276,12.0238095238,64179.4064479,64192.6581314,64174.7,3636,36.0,1.93755e+07,0.0
64601.4,-70219.2,1000.0,1276.41559398,1000.0,2.0,99.9956828753,3637,0.127464,2146.87,350.302,1000.0,10.724211457,12.3974358974,64504.1067456,64518.3738559,64506.6,3637,52.0,1.98323e+07,0.0
64577.8,-70274.8,1000.0,1310.15004121,1000.0,3.0,99.9956828753,3638,0.174581,2147.5,350.394,1000.0,12.1553852778,12.7283950617,64491.7534421,64503.109577,64485.5,3638,74.0,2.08207e+07,0.0
64691.6,-70391.8,1000.0,1276.34769991,1000.0,3.0,99.9956828753,3639,0.117949,2148.23,350.486,1000.0,13.5831286912,12.8421052632,64599.4754531,64612.8128173,64600.2,3639,66.0,1.99353e+07,0.0
64479.2,-70200.2,1000.0,1285.58660062,1000.0,2.0,99.9956828753,3640,0.207951,2149.0,350.596,1000.0,11.0913515187,11.5681818182,64387.5468282,64396.152541,64386.4,3640,50.0,2.01044e+07,0.0
64752.9,-70438.5,1000.0,1333.03750478,1000.0,3.0,99.9956828753,3641,0.175855,2149.66,350.693,1000.0,12.3631428089,12.746835443,64654.69195,64664.1758023,64656.1,3641,63.0,2.12854e+07,0.0
64856.5,-70362.3,1000.0,1315.17086201,1000.0,3.0,99.9956828753,3642,0.219563,2150.36,350.777,1000.0,13.3258442509,15.625,64764.8074552,64775.126688,64762.2,3642,65.0,2.02734e+07,0.0
64785.5,-70373.9,1000.0,1327.31736853,1000.0,3.0,99.9956828753,3643,0.198076,2151.01,350.85,1000.0,11.3532178503,16.2666666667,64694.7218757,64705.1048323,64694.1,3643,53.0,2.15682e+07,0.0
64914.5,-70520.4,1000.0,1306.69329804,1000.0,3.0,99.9956828753,3644,0.13534,2151.67,350.911,1000.0,17.5279063211,16.85,64825.6351688,64834.1212526,64825.2,3644,106.0,2.10054e+07,0.0
64856.3,-70531.3,1000.0,1269.99088409,1000.0,3.0,99.9956828753,3645,0.153379,2152.33,351.014,1000.0,11.0535323645,12.0120481928,64762.1425566,64771.6426508,64759.0,3645,49.0,1.84169e+07,0.0
64904.4,-70674.7,1000.0,1304.01498301,1000.0,2.0,99.9956828753,3646,0.139196,2152.97,351.084,1000.0,14.9483156345,17.4310344828,64812.8863714,64823.4711071,64810.4,3646,62.0,1.97269e+07,0.0
64909.6,-70680.2,1000.0,1328.56794154,1000.0,3.0,99.9956828753,3647,0.162287,2153.61,351.18,1000.0,13.7829308811,14.1285714286,64816.0562609,64829.2126201,64817.4,3647,63.0,2.11781e+07,0.0
64841.5,-70563.9,1000.0,1309.06813197,1000.0,3.0,99.9956828753,3648,0.153675,2154.3,351.293,1000.0,12.8783689771,15.1060606061,64754.4795262,64762.8596126,64752.5,3648,55.0,2.08679e+07,0.0
64989.5,-70662.2,1000.0,1299.3174866,1000.0,3.0,99.9956828753,3649,0.149585,2154.97,351.375,1000.0,13.7526414891,15.5846153846,64901.5046143,64912.6500023,64900.8,3649,57.0,2.00514e+07,0.0
65162.8,-70900.8,1000.0,1270.04598185,1000.0,3.0,99.9956828753,3650,0.125095,2155.67,351.46,1000.0,15.5733086447,12.8974358974,65077.2082979,65085.4972146,65076.0,3650,115.0,1.9312e+07,0.0
65095.4,-70979.6,1000.0,1294.85961087,1000.0,3.0,99.9956828753,3651,0.127792,2156.29,351.551,1000.0,13.7605013268,14.4927536232,65005.6279879,65014.6528474,65004.5,3651,80.0,1.95534e+07,0.0
65409.1,-71067.2,1000.0,1310.21358242,1000.0,3.0,99.9956828753,3652,0.217566,2156.93,351.66,1000.0,18.0130898226,18.0363636364,65322.5509518,65331.3544122,65321.6,3652,102.0,2.08399e+07,0.0
65270.3,-71044.8,1000.0,1291.95886774,1000.0,3.0,99.9956828753,3653,0.130483,2157.7,351.791,1000.0,14.7376246122,18.8301886792,65184.4483848,65195.19987,65183.4,3653,69.0,1.94647e+07,0.0
65140.2,-70968.3,1000.0,1308.9740828,1000.0,3.0,99.9956828753,3654,0.140087,2158.43,351.89,1000.0,13.5012117863,16.4918032787,65035.1958139,65049.1284357,65039.2,3654,85.0,2.01059e+07,0.0
65409.8,-71060.7,1000.0,1288.13485304,1000.0,4.0,99.9956828753,3655,0.123808,2159.08,351.977,1000.0,16.6148395286,18.2727272727,65320.0589735,65332.9812523,65314.8,3655,79.0,1.99315e+07,0.0
65456.3,-71111.2,1000.0,1279.36248687,1000.0,2.0,99.9956828753,3656,0.167036,2159.79,352.068,1000.0,17.2528500061,16.35,65362.5847197,65373.8386754,65361.7,3656,108.0,2.00182e+07,0.0
65354.2,-71143.7,1000.0,1313.75642936,1000.0,3.0,99.9956828753,3657,0.166951,2160.55,352.152,1000.0,16.1299354586,16.2258064516,65259.2801374,65272.1796825,65259.3,3657,100.0,2.03661e+07,0.0
65277.5,-71072.6,1000.0,1309.82058715,1000.0,3.0,99.9956828753,3658,0.175527,2161.34,352.247,1000.0,13.9955236102,18.0178571429,65179.7203601,65192.0699068,65179.9,3658,70.0,2.05925e+07,0.0
65618.8,-71319.8,1000.0,1332.3303009,1000.0,3.0,99.9956828753,3659,0.181605,2162.05,352.359,1000.0,14.0634432855,16.1612903226,65532.6312659,65542.7986787,65527.6,3659,97.0,2.11152e+07,0.0
65575.2,-71240.3,1000.0,1312.16313324,1000.0,4.0,99.9956828753,3660,0.165894,2162.74,352.456,1000.0,20.394990103,19.0769230769,65484.0309345,65494.8750363,65487.3,3660,121.0,2.05987e+07,0.0
65689.1,-71347.4,1000.0,1266.84042131,1000.0,3.0,99.9956828753,3661,0.235194,2163.39,352.545,1000.0,13.9833916348,17.7192982456,65600.9885014,65612.5446695,65595.8,3661,75.0,1.92258e+07,0.0
65609.3,-71324.1,1000.0,1320.7019367,1000.0,2.0,99.9956828753,3662,0.135292,2164.13,352.625,1000.0,12.5770869178,17.2413793103,65512.6841244,65525.3439909,65512.9,3662,57.0,2.09032e+07,0.0
65715.4,-71458.2,1000.0,1301.45843724,1000.0,2.0,99.9956828753,3663,0.10111,2164.83,352.714,1000.0,19.6817652177,23.7619047619,65625.1092944,65639.4431542,65622.2,3663,71.0,2.05698e+07,0.0
65832.4,-71560.1,1000.0,1349.55052346,1000.0,3.0,99.9956828753,3664,0.132052,2165.5,352.822,1000.0,11.8322180947,13.1578947368,65738.9004299,65754.7094823,65738.2,3664,52.0,2.11215e+07,0.0
65631.0,-71528.4,1000.0,1294.76928351,1000.0,3.0,99.9956828753,3665,0.103749,2166.22,352.901,1000.0,13.9869828407,12.974025974,65539.4524604,65552.6669683,65538.6,3665,81.0,2.14756e+07,0.0
66158.1,-71799.0,1000.0,1311.92793187,1000.0,3.0,99.9956828753,3666,0.116732,2166.99,352.998,1000.0,13.6548297973,13.012987013,66065.0906354,66077.1002649,66063.7,3666,73.0,2.10797e+07,0.0
65997.5,-71699.1,1000.0,1356.53532181,1000.0,2.0,99.9956828753,3667,0.131535,2167.68,353.118,1000.0,16.7183763864,14.6029411765,65895.9547891,65909.7990267,65893.5,3667,98.0,2.1557e+07,0.0
65995.9,-71776.4,1000.0,1297.56470894,1000.0,3.0,99.9956828753,3668,0.0830255,2168.39,353.243,1000.0,14.7602200356,15.1212121212,65896.5207793,65911.4038219,65897.5,3668,97.0,1.94655e+07,0.0
65946.7,-71884.0,1000.0,1319.14383087,1000.0,3.0,99.9956828753,3669,0.0748015,2169.11,353.379,1000.0,17.9134936413,15.4461538462,65848.3460397,65862.0601279,65847.5,3669,126.0,2.02629e+07,0.0
66297.9,-72012.6,1000.0,1301.919423,1000.0,3.0,99.9956828753,3670,0.124362,2169.85,353.532,1000.0,16.4697977306,17.0,66204.0248776,66216.5051187,66201.8,3670,105.0,2.06356e+07,0.0
66243.1,-72026.0,1000.0,1303.94494597,1000.0,3.0,99.9956828753,3671,0.0978177,2170.57,353.667,1000.0,13.4230473698,14.7058823529,66151.3231142,66161.4292007,66152.8,3671,62.0,2.02981e+07,0.0
66221.0,-72056.2,1000.0,1330.66358201,1000.0,3.0,99.9956828753,3672,0.144773,2171.24,353.738,1000.0,12.9256739097,13.3783783784,66126.170075,66137.4000612,66125.4,3672,79.0,2.16733e+07,0.0
66176.1,-72054.3,1000.0,1344.15808619,1000.0,3.0,99.9956828753,3673,0.148888,2171.94,353.842,1000.0,11.8092396212,14.0138888889,66077.6922868,66089.3515091,66073.9,3673,49.0,2.08487e+07,0.0
66137.0,-72035.3,1000.0,1334.12800087,1000.0,3.0,99.9956828753,3674,0.137138,2172.6,353.973,1000.0,9.3626968361,12.5128205128,66042.4249976,66053.729729,66040.8,3674,36.0,2.15824e+07,0.0
66301.9,-72130.7,1000.0,1351.87880302,1000.0,3.0,99.9956828753,3675,0.117121,2173.27,354.086,1000.0,13.3147160509,14.6086956522,66201.6606039,66213.1028661,66203.4,3675,77.0,2.27204e+07,0.0
66283.7,-72165.6,1000.0,1319.42528255,1000.0,3.0,99.9956828753,3676,0.0968872,2173.94,354.181,1000.0,13.1115943337,14.338028169,66199.3963896,66211.848742,66197.0,3676,61.0,2.16175e+07,0.0
66584.6,-72338.1,1000.0,1347.02309749,1000.0,3.0,99.9956828753,3677,0.102813,2174.68,354.287,1000.0,13.7824096476,16.8965517241,66480.9013813,66491.2405504,66479.7,3677,73.0,2.06966e+07,0.0
66478.9,-72252.6,1000.0,1318.10657297,1000.0,3.0,99.9956828753,3678,0.135102,2175.4,354.445,1000.0,9.70160263822,15.9375,66386.3279269,66395.7732925,66385.0,3678,40.0,2.06652e+07,0.0
66522.2,-72357.9,1000.0,1329.70537402,1000.0,4.0,99.9956828753,3679,0.110181,2175.97,354.49,1000.0,12.4919863201,16.5166666667,66422.8519729,66434.4888811,66423.1,3679,57.0,2.21775e+07,0.0
66502.7,-72257.9,1000.0,1337.63130783,1000.0,3.0,99.9956828753,3680,0.181822,2176.68,354.615,1000.0,13.9791412071,16.8166666667,66407.8913694,66418.9515732,66409.4,3680,74.0,2.13342e+07,0.0
66526.3,-72376.0,1000.0,1335.7685743,1000.0,3.0,99.9956828753,3681,0.168432,2177.37,354.72,1000.0,10.3742573837,14.6911764706,66433.5025777,66444.9865927,66428.5,3681,42.0,2.15392e+07,0.0
66506.6,-72438.7,1000.0,1335.66826669,1000.0,3.0,99.9956828753,3682,0.11104,2178.06,354.815,1000.0,11.6248641078,12.0843373494,66406.0532564,66420.1623757,66408.4,3682,53.0,2.07657e+07,0.0
66423.2,-72347.8,1000.0,1365.08547719,1000.0,2.0,99.9956828753,3683,0.171863,2178.77,354.917,1000.0,12.2134653683,13.5135135135,66318.2469057,66332.22707,66318.6,3683,59.0,2.24425e+07,0.0
66696.1,-72537.1,1000.0,1320.82798164,1000.0,2.0,99.9956828753,3684,0.0863425,2179.48,355.043,1000.0,14.7906273074,12.8205128205,66600.4162381,66615.9509488,66598.4,3684,96.0,2.06691e+07,0.0
66672.9,-72543.7,1000.0,1328.9620387,1000.0,2.0,99.9956828753,3685,0.143988,2180.22,355.137,1000.0,11.1882843585,13.4383561644,66578.216043,66592.9301809,66577.2,3685,53.0,2.11007e+07,0.0
66782.9,-72659.4,1000.0,1353.61618213,1000.0,3.0,99.9956828753,3686,0.176251,2181.02,355.247,1000.0,20.353112383,14.4714285714,66684.9128037,66698.0627616,66681.9,3686,133.0,2.15772e+07,0.0
66791.5,-72557.4,1000.0,1327.92964707,1000.0,3.0,99.9956828753,3687,0.141061,2181.76,355.415,1000.0,12.6577556737,15.196969697,66691.8498821,66709.0169706,66693.0,3687,69.0,2.20539e+07,0.0
66958.4,-72810.4,1000.0,1322.21857011,1000.0,3.0,99.9956828753,3688,0.263212,2182.45,355.527,1000.0,9.83604938411,13.8873239437,66863.6812329,66879.5563438,66860.2,3688,39.0,2.03485e+07,0.0
66839.0,-72749.7,1000.0,1353.9363015,1000.0,4.0,99.9956828753,3689,0.184508,2183.18,355.624,1000.0,11.8263468298,18.3454545455,66738.4993795,66755.6189403,66740.9,3689,53.0,2.12287e+07,0.0
66950.5,-72773.9,1000.0,1317.87718523,1000.0,3.0,99.9956828753,3690,0.171054,2183.8,355.677,1000.0,17.7779583634,17.625,66847.1007434,66863.1906903,66849.9,3690,119.0,2.14202e+07,0.0
67009.9,-72770.0,1000.0,1316.32596617,1000.0,3.0,99.9956828753,3691,0.134205,2184.52,355.751,1000.0,22.6706203001,18.4545454545,66910.2607457,66924.1590938,66907.6,3691,122.0,2.03375e+07,0.0
66991.2,-72866.8,1000.0,1354.9879876,1000.0,2.0,99.9956828753,3692,0.190888,2185.21,355.848,1000.0,16.7928556237,15.0,66897.8624861,66913.0864403,66893.6,3692,94.0,2.22744e+07,0.0
67191.9,-73100.9,1000.0,1367.10162824,1000.0,3.0,99.9956828753,3693,0.129099,2185.95,355.945,1000.0,13.4520408448,13.1232876712,67090.2802409,67105.5145345,67089.2,3693,98.0,2.15722e+07,0.0
67145.1,-73103.5,1000.0,1326.28839159,1000.0,3.0,99.9956828753,3694,0.120471,2186.68,356.098,1000.0,18.9247654031,15.7692307692,67045.6215343,67062.1657857,67046.7,3694,120.0,2.08351e+07,0.0
67209.4,-73128.3,1000.0,1333.72699233,1000.0,3.0,99.9956828753,3695,0.187472,2187.53,356.176,1000.0,11.5663251803,14.5797101449,67106.0613329,67123.5549138,67104.2,3695,62.0,2.09437e+07,0.0
67330.3,-73261.9,1000.0,1392.82149334,1000.0,2.0,99.9956828753,3696,0.167957,2188.26,356.288,1000.0,13.9467259714,13.8082191781,67231.5828489,67247.0838154,67233.5,3696,69.0,2.39077e+07,0.0
67354.9,-73405.7,1000.0,1378.31586076,1000.0,3.0,99.9956828753,3697,0.152383,2189.01,356.367,1000.0,12.2713204554,12.6538461538,67251.8695543,67262.0504649,67250.4,3697,65.0,2.23605e+07,0.0
67316.4,-73427.7,1000.0,1364.33039639,1000.0,3.0,99.9956828753,3698,0.155883,2189.77,356.508,1000.0,11.0913459758,13.0933333333,67216.4574517,67229.2903022,67217.9,3698,44.0,2.24976e+07,0.0
67432.5,-73409.9,1000.0,1361.57922827,1000.0,3.0,99.9956828753,3699,0.137184,2190.49,356.625,1000.0,14.0168549333,14.3333333333,67338.7180125,67351.9418257,67335.2,3699,59.0,2.17195e+07,0.0
67602.2,-73580.8,1000.0,1342.11462378,1000.0,3.0,99.9956828753,3700,0.141685,2191.23,356.775,1000.0,17.2396550862,17.0344827586,67506.2648412,67516.8129703,67505.1,3700,96.0,2.1396e+07,0.0
67608.9,-73545.8,1000.0,1355.34518822,1000.0,3.0,99.9956828753,3701,0.147426,2191.88,356.895,1000.0,11.5023422637,14.4428571429,67512.4578094,67525.1483414,67513.0,3701,60.0,2.22547e+07,0.0
67679.1,-73656.3,1000.0,1331.12649992,1000.0,3.0,99.9956828753,3702,0.128048,2192.65,357.028,1000.0,12.46587162,13.9305555556,67588.6068209,67600.7172095,67583.9,3702,62.0,2.08506e+07,0.0
67704.4,-73653.6,1000.0,1309.06420721,1000.0,3.0,99.9956828753,3703,0.111443,2193.31,357.188,1000.0,19.2624723293,15.1846153846,67610.4617857,67624.9503499,67610.2,3703,137.0,2.07419e+07,0.0
67640.8,-73710.6,1000.0,1351.36993921,1000.0,3.0,99.9956828753,3704,0.104953,2194.09,357.309,1000.0,12.72172943,13.8194444444,67546.7724043,67562.8369988,67542.6,3704,67.0,2.19962e+07,0.0
67745.5,-73663.3,1000.0,1337.23903688,1000.0,2.0,99.9956828753,3705,0.129009,2194.8,357.445,1000.0,13.0992293409,12.4556962025,67644.9750773,67658.5556562,67647.1,3705,83.0,2.15415e+07,0.0
67792.8,-73781.3,1000.0,1354.0271721,1000.0,3.0,99.9956828753,3706,0.0984638,2195.48,357.551,1000.0,13.1965524308,13.9589041096,67700.5319852,67712.7484764,67696.4,3706,62.0,2.26466e+07,0.0
67747.5,-73688.8,1000.0,1340.6282121,1000.0,3.0,99.9956828753,3707,0.158882,2196.21,357.676,1000.0,19.245581311,20.26,67649.2139448,67661.643515,67653.3,3707,105.0,2.22087e+07,0.0
67598.6,-73635.0,1000.0,1350.12517742,1000.0,3.0,99.9956828753,3708,0.16307,2196.95,357.747,1000.0,18.1933343435,16.9491525424,67499.4650969,67511.9037641,67495.8,3708,112.0,2.22369e+07,0.0
68027.1,-73884.2,1000.0,1377.06709703,1000.0,3.0,99.9956828753,3709,0.165306,2197.6,357.858,1000.0,14.0734087318,16.15,67921.0501271,67931.8774476,67922.0,3709,63.0,2.28756e+07,0.0
67989.1,-73944.4,1000.0,1346.04526591,1000.0,3.0,99.9956828753,3710,0.135446,2198.29,357.96,1000.0,12.1593249678,14.6714285714,67890.1689831,67901.3244763,67890.1,3710,64.0,2.22973e+07,0.0
68044.9,-74043.3,1000.0,1329.21322006,1000.0,3.0,99.9956828753,3711,0.113347,2198.96,358.081,1000.0,12.3432392651,13.3333333333,67958.8651178,67969.9171458,67954.5,3711,61.0,2.16812e+07,0.0
68213.9,-74059.7,1000.0,1350.25894897,1000.0,3.0,99.9956828753,3712,0.167974,2199.52,358.143,1000.0,9.5882740887,12.3,68115.1555313,68125.0040733,68116.0,3712,38.0,2.19724e+07,0.0
68241.7,-74212.9,1000.0,1312.99949935,1000.0,3.0,99.9956828753,3713,0.17958,2200.22,358.229,1000.0,15.3214191168,14.3943661972,68146.6973624,68157.3536362,68143.0,3713,90.0,2.11955e+07,0.0
68275.0,-74182.2,1000.0,1347.01874861,1000.0,3.0,99.9956828753,3714,0.183614,2200.84,358.333,1000.0,15.8842182692,15.4285714286,68169.8010035,68183.3090661,68172.0,3714,62.0,2.20369e+07,0.0
68189.5,-74263.6,1000.0,1370.23416643,1000.0,3.0,99.9956828753,3715,0.155411,2201.54,358.422,1000.0,9.76881528468,11.5454545455,68091.3723756,68102.8618013,68087.7,3715,41.0,2.17661e+07,0.0
68202.4,-74150.5,1000.0,1341.89202365,1000.0,3.0,99.9956828753,3716,0.186517,2202.19,358.574,1000.0,15.1072516113,13.1447368421,68095.1933365,68108.2515432,68094.6,3716,93.0,2.19968e+07,0.0
68342.2,-74338.7,1000.0,1361.44021791,1000.0,3.0,99.9956828753,3717,0.203217,2202.89,358.667,1000.0,13.7136527669,14.3913043478,68249.4235926,68259.7262285,68252.4,3717,64.0,2.30238e+07,0.0
68486.5,-74458.6,1000.0,1375.4253052,1000.0,3.0,99.9956828753,3718,0.18506,2203.59,358.774,1000.0,19.024842619,14.7647058824,68392.1610945,68401.8747297,68388.0,3718,132.0,2.3178e+07,0.0
68383.4,-74372.7,1000.0,1360.96210586,1000.0,3.0,99.9956828753,3719,0.111186,2204.31,358.854,1000.0,14.837019673,13.7916666667,68283.2610422,68298.1149617,68281.4,3719,87.0,2.21938e+07,0.0
68568.0,-74578.0,1000.0,1348.9831997,1000.0,2.0,99.9956828753,3720,0.155886,2204.94,358.964,1000.0,15.7291576252,15.3650793651,68469.7774165,68482.3357363,68468.3,3720,99.0,2.16145e+07,0.0
68419.5,-74534.9,1000.0,1378.69995423,1000.0,3.0,99.9956828753,3721,0.0970387,2205.73,359.101,1000.0,11.8564184281,12.756097561,68317.3407517,68329.9791997,68317.5,3721,66.0,2.2485e+07,0.0
68422.4,-74605.8,1000.0,1362.60624535,1000.0,3.0,99.9956828753,3722,0.159292,2206.42,359.197,1000.0,11.6269943583,13.5945945946,68323.1274496,68337.5261774,68322.0,3722,47.0,2.33649e+07,0.0
68474.0,-74603.5,1000.0,1387.75423549,1000.0,2.0,99.9956828753,3723,0.120936,2207.14,359.248,1000.0,17.9254763488,18.537037037,68372.1597124,68384.0100967,68373.1,3723,89.0,2.27416e+07,0.0
68588.8,-74701.6,1000.0,1345.57933606,1000.0,3.0,99.9956828753,3724,0.149826,2207.77,359.37,1000.0,13.8097746739,13.8888888889,68490.8996247,68501.3390753,68490.1,3724,71.0,2.20272e+07,0.0
68533.6,-74644.5,1000.0,1392.32218652,1000.0,3.0,99.9956828753,3725,0.110381,2208.46,359.479,1000.0,13.0315810806,13.6301369863,68437.4004284,68447.186987,68435.3,3725,66.0,2.32093e+07,0.0
68851.3,-74831.2,1000.0,1364.45045845,1000.0,3.0,99.9956828753,3726,0.15061,2209.18,359.57,1000.0,11.6070114723,12.9102564103,68750.3058154,68761.144281,68749.3,3726,50.0,2.2305e+07,0.0
68678.8,-74854.7,1000.0,1363.80051483,1000.0,3.0,99.9956828753,3727,0.12514,2209.91,359.659,1000.0,14.3430583796,14.9104477612,68582.2335726,68592.8389703,68578.8,3727,78.0,2.18827e+07,0.0
68809.7,-74838.9,1000.0,1355.98430629,1000.0,3.0,99.9956828753,3728,0.134446,2210.66,359.755,1000.0,11.4448593896,11.4712643678,68710.4438441,68721.318373,68709.8,3728,53.0,2.19959e+07,0.0
69008.0,-74864.3,1000.0,1341.37932855,1000.0,3.0,99.9956828753,3729,0.0853526,2211.35,359.881,1000.0,11.3009457169,12.8205128205,68911.9411732,68921.5733715,68912.7,3729,65.0,2.10459e+07,0.0
68973.9,-75004.5,1000.0,1353.82568658,1000.0,3.0,99.9956828753,3730,0.121666,2212.12,359.951,1000.0,12.8392220416,14.5373134328,68871.4400968,68882.0592443,68871.6,3730,69.0,2.11778e+07,0.0
68855.1,-75000.4,1000.0,1351.15245269,1000.0,4.0,99.9956828753,3731,0.145632,2212.9,360.029,1000.0,14.3734322817,16.9333333333,68755.8120223,68765.2896098,68754.2,3731,65.0,2.1947e+07,0.0
68975.5,-75051.6,1000.0,1403.93843743,1000.0,3.0,99.9956828753,3732,0.185172,2213.67,360.084,1000.0,13.7743125526,17.1186440678,68876.1325656,68889.0817418,68875.9,3732,73.0,2.34945e+07,0.0
69075.0,-75104.0,1000.0,1399.06947641,1000.0,3.0,99.9956828753,3733,0.267893,2214.42,360.162,1000.0,14.5579415733,15.6612903226,68978.5461867,68990.4059979,68976.5,3733,83.0,2.31128e+07,0.0
69170.9,-75251.0,1000.0,1390.49422853,1000.0,3.0,99.9956828753,3734,0.112517,2215.1,360.248,1000.0,11.5619422434,16.0634920635,69071.2031965,69086.4259602,69068.8,3734,58.0,2.37347e+07,0.0
69024.2,-75217.0,1000.0,1408.55956704,1000.0,3.0,99.9956828753,3735,0.256018,2215.87,360.349,1000.0,9.72856093979,14.5714285714,68914.2638025,68928.5631731,68915.3,3735,55.0,2.35189e+07,0.0
