AverageAbsQ,StdEsReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageAction,AverageReturn,StdReturn,MinEsReturn,AverageDiscountedReturn,Iteration,AverageEsReturn,MaxReturn,AverageY,Epoch,AverageQLoss,QFunRegParamNorm,MinReturn,MaxEsReturn,AveragePolicySurr
2.67466,0.0,2.63665,0.0285790527033,2.67468662658,191.677,0.962764,3768.5667482,194.297409404,2297.24333666,293.195796408,3124,2297.24333666,3962.93678958,2.63662096565,3124,0.00906792,136.585,3262.15059682,2297.24333666,-2.64624
2.6761,0.0,2.63771,0.0275582873947,2.67616883211,191.7,0.984258,3163.19764456,1694.68439412,2540.01849998,294.86048265,3125,2540.01849998,4177.69656654,2.63774343069,3125,0.00737675,136.606,-271.192909996,2540.01849998,-2.6473
2.68388,0.0,2.64791,0.029789535725,2.68405426579,191.714,0.980855,3577.3428151,176.928387912,2357.495292,300.915570474,3126,2357.495292,3854.6735046,2.64801178161,3126,0.0104426,136.62,3243.70547832,2357.495292,-2.6573
2.67769,0.0,2.64052,0.0268448975587,2.67762261852,191.699,0.979755,3689.96111269,219.375748307,2473.71448679,312.874474043,3127,2473.71448679,3829.68986444,2.64046582609,3127,0.00852496,136.657,3041.85997741,2473.71448679,-2.64919
2.68349,0.0,2.64663,0.0278788560119,2.68350706492,191.721,0.98095,3489.90408396,1139.41542727,2526.620999,314.687668179,3128,2526.620999,4036.99901233,2.64662787852,3128,0.00946677,136.628,84.3628770059,2526.620999,-2.65608
2.6822,0.0,2.64478,0.0283004822455,2.6822572128,191.723,0.980105,3887.44344438,134.445015115,2568.15221637,333.959146834,3129,2568.15221637,4022.71193396,2.64485843446,3129,0.0101072,136.653,3530.59911461,2568.15221637,-2.65476
2.67744,0.0,2.63962,0.0262515073213,2.6774866599,191.747,0.984083,4017.62246695,112.869053398,2043.19925947,344.860021432,3130,2043.19925947,4150.16699955,2.63956386507,3130,0.0084035,136.661,3719.32048424,2043.19925947,-2.64947
2.6864,0.0,2.65018,0.0287096538471,2.68645161765,191.769,0.986346,3173.80035384,1632.39328927,2370.20942458,322.410944329,3131,2370.20942458,4305.92773409,2.6501199115,3131,0.0100436,136.666,-132.652914322,2370.20942458,-2.66081
2.6909,0.0,2.65541,0.0266855385908,2.6909115554,191.812,0.986505,3076.77703108,1631.44870138,2707.98444183,312.646848934,3132,2707.98444183,4353.13849569,2.65535749954,3132,0.00687854,136.696,311.994178113,2707.98444183,-2.66524
2.69392,0.0,2.65794,0.0274321540898,2.69384531546,191.906,0.984519,2407.18556828,1303.77340889,1013.48721911,292.897893311,3133,1013.48721911,4053.39691201,2.65786399167,3133,0.00820667,136.737,863.006279744,1013.48721911,-2.66746
2.70144,0.0,2.66698,0.0289537162926,2.70168077825,192.004,0.993605,1411.41227837,1400.08284757,2387.77909557,225.863749912,3134,2387.77909557,3465.85224472,2.66713396869,3134,0.00979343,136.775,-192.520026985,2387.77909557,-2.67649
2.69405,0.0,2.65699,0.0284255646215,2.69405498286,192.068,0.997516,128.83834388,700.469007712,2606.54450143,139.120499326,3135,2606.54450143,1366.13691325,2.65693561239,3135,0.00975587,136.786,-503.746260813,2606.54450143,-2.66579
2.70379,0.0,2.66842,0.0278449458461,2.703868956,192.108,0.992752,1266.16238148,1492.97353172,2239.4755132,190.767942174,3136,2239.4755132,3377.43259572,2.66843551661,3136,0.0103257,136.79,-430.903497772,2239.4755132,-2.67911
2.70216,0.0,2.66526,0.0283048752363,2.70226987918,192.24,0.984484,1697.65420348,925.832019649,2022.38572903,213.852264177,3137,2022.38572903,2517.42830304,2.66525683756,3137,0.00935273,136.825,-313.270901176,2022.38572903,-2.67595
2.69941,0.0,2.66195,0.0290320014823,2.69938534388,192.345,0.992746,1026.77100601,971.533464207,2486.38863088,192.528275284,3138,2486.38863088,2546.84183191,2.66184684296,3138,0.0112075,136.82,-183.798470309,2486.38863088,-2.67241
2.70546,0.0,2.66952,0.0283357623572,2.70559140896,192.352,0.992254,1094.6822495,798.127153465,2127.5131512,192.940070044,3139,2127.5131512,2244.91850975,2.66962078121,3139,0.00864951,136.829,143.75464789,2127.5131512,-2.67859
2.70597,0.0,2.66938,0.0291243768692,2.70600459288,192.306,0.984907,2124.9099998,1166.8637486,1916.64350396,270.771444361,3140,1916.64350396,3397.71624781,2.66932586947,3140,0.00961661,136.85,-117.872238907,1916.64350396,-2.67919
2.70634,0.0,2.66925,0.0275454341504,2.7064184475,192.309,0.979002,4155.5221216,161.446239504,2306.35176244,322.717342165,3141,2306.35176244,4465.90987689,2.66925549998,3141,0.00681135,136.854,3974.21669046,2306.35176244,-2.68018
2.71074,0.0,2.67359,0.0297650088782,2.71057718656,192.288,0.979517,4214.86352219,534.312673278,2145.12774082,324.668605045,3142,2145.12774082,4658.65672608,2.67342149017,3142,0.0109085,136.898,2757.86510201,2145.12774082,-2.68346
2.71557,0.0,2.67877,0.0288668341237,2.7157960416,192.298,0.981242,4020.78400567,1016.79099133,2201.22787884,354.275925878,3143,2201.22787884,4605.00566776,2.67881479526,3143,0.00895683,136.918,992.403809248,2201.22787884,-2.68946
2.71552,0.0,2.67841,0.0285327390187,2.71546594796,192.302,0.992097,2075.22722972,1431.24667986,341.852027059,264.966086723,3144,341.852027059,3837.14465478,2.67837644791,3144,0.0095719,136.956,-372.413851754,341.852027059,-2.6892
2.71429,0.0,2.67701,0.0291603573996,2.71452019624,192.239,0.988801,2174.92273224,1314.11287556,2551.15249806,257.566533223,3145,2551.15249806,3892.01048233,2.6771548057,3145,0.00950793,136.976,394.590574067,2551.15249806,-2.68626
2.71013,0.0,2.67189,0.0301991100119,2.71032694804,192.304,0.991452,1699.41536215,1548.21779453,2145.75847458,252.3397131,3146,2145.75847458,3793.53585282,2.67193917569,3146,0.00953753,137.046,-449.18303621,2145.75847458,-2.68068
2.71497,0.0,2.6785,0.030120119578,2.71496839792,192.315,0.976293,3763.36674018,208.148333223,-215.466462381,324.047542174,3147,-215.466462381,4121.02379373,2.67839807806,3147,0.00871939,137.073,3440.57337686,-215.466462381,-2.68878
2.71174,0.0,2.67465,0.0298883923923,2.7118366695,192.304,0.986091,1896.73920847,1202.25289046,2310.90402471,277.906395548,3148,2310.90402471,3552.63585685,2.67470747642,3148,0.00819784,137.095,65.1685360479,2310.90402471,-2.68575
2.71912,0.0,2.68402,0.0290943627307,2.71932504733,192.422,0.978764,3694.5858821,349.632991609,2535.09492053,306.566343759,3149,2535.09492053,4099.67443182,2.68410569148,3149,0.00722178,137.111,3028.43752512,2535.09492053,-2.69458
2.71738,0.0,2.6831,0.0311653963518,2.7173511865,192.461,0.981797,2647.99783542,1903.58643726,2489.98669948,296.877252993,3150,2489.98669948,4364.26850139,2.68296438517,3150,0.0109436,137.13,-522.367990415,2489.98669948,-2.69473
2.72095,0.0,2.68819,0.0320929473575,2.72110970661,192.494,0.964102,4071.16183549,84.3506810636,2329.62084438,338.361660589,3151,2329.62084438,4199.57261131,2.68832439301,3151,0.0115674,137.162,3929.74859859,2329.62084438,-2.69957
2.72489,0.0,2.69344,0.0293153579759,2.72496749103,192.513,0.970125,3991.81757374,320.745655364,2477.64917819,325.711427607,3152,2477.64917819,4249.05000502,2.69340668385,3152,0.0082801,137.159,3088.55019421,2477.64917819,-2.70444
2.72353,0.0,2.69278,0.0289983399096,2.72360841851,192.51,0.970876,3468.45511666,1179.84828758,2501.74787286,302.849089497,3153,2501.74787286,4050.77597487,2.69284129831,3153,0.00929688,137.174,-48.997291224,2501.74787286,-2.70466
2.72639,0.0,2.69683,0.0296493438905,2.72667932128,192.477,0.972974,3805.04648667,48.3601861519,2430.96368575,323.260634257,3154,2430.96368575,3871.05446947,2.69704220748,3154,0.0108837,137.181,3679.78431209,2430.96368575,-2.70754
2.72183,0.0,2.69179,0.0281894940336,2.72165144374,192.439,0.96377,3724.74518456,75.1919245653,2337.19013869,309.875196218,3155,2337.19013869,3841.55703179,2.69165431879,3155,0.00963333,137.192,3616.9118792,2337.19013869,-2.70256
2.73503,0.0,2.70673,0.027827383224,2.73495505568,192.469,0.966225,3641.71582876,45.759007516,2368.0613216,307.330879764,3156,2368.0613216,3723.47052922,2.70666490769,3156,0.00968089,137.185,3560.75712253,2368.0613216,-2.71831
2.73629,0.0,2.7083,0.0278821400888,2.73617923682,192.495,0.963522,3356.23795176,41.7115834144,2389.99255188,279.393245072,3157,2389.99255188,3410.48590602,2.70819159645,3157,0.0098121,137.2,3282.93643573,2389.99255188,-2.71876
2.73335,0.0,2.70459,0.0268998224581,2.73352818393,192.524,0.957662,3338.21362516,55.6158613169,2261.03603045,278.385180662,3158,2261.03603045,3446.84029082,2.70472654467,3158,0.008542,137.194,3254.25544338,2261.03603045,-2.7148
2.74213,0.0,2.71443,0.0269692756342,2.74205887293,192.575,0.97515,3234.54620489,41.8676772357,2203.7048586,268.045756867,3159,2203.7048586,3290.98051158,2.71439713199,3159,0.00929314,137.186,3151.38534467,2203.7048586,-2.72416
2.73299,0.0,2.70239,0.0281735779882,2.73323390826,192.622,0.97077,3530.26115726,76.1754476001,2215.54074128,298.676906664,3160,2215.54074128,3668.31811659,2.70252474271,3160,0.0106431,137.193,3391.6688485,2215.54074128,-2.71341
2.75014,0.0,2.72106,0.0260187310085,2.75014559975,192.642,0.969229,3249.01198505,30.8180863712,2338.45930014,272.012435384,3161,2338.45930014,3310.08619484,2.72110546557,3161,0.00817055,137.236,3212.22542878,2338.45930014,-2.73159
2.74286,0.0,2.71144,0.0265703697192,2.74303298427,192.73,0.967314,3397.21824527,35.0247822856,2185.10950732,287.779381539,3162,2185.10950732,3450.21612102,2.71153666518,3162,0.00989377,137.244,3342.69022854,2185.10950732,-2.722
2.75005,0.0,2.71915,0.0252644744355,2.75017403448,192.7,0.971941,3519.73820695,58.9008195528,2117.92822181,293.630090907,3163,2117.92822181,3610.42376511,2.71919660597,3163,0.00735391,137.251,3431.81614899,2117.92822181,-2.72839
2.74915,0.0,2.71783,0.0253290862547,2.74927963929,192.738,0.964381,3644.19744311,103.555319849,2284.38731374,297.935481997,3164,2284.38731374,3809.46420117,2.71788279434,3164,0.00727058,137.305,3466.52118435,2284.38731374,-2.72742
2.74881,0.0,2.7165,0.0259244174269,2.74901449594,192.82,0.971079,3665.67644613,314.54371189,2340.51720756,302.303179604,3165,2340.51720756,4011.61766742,2.71661403422,3165,0.00860655,137.321,2786.18192337,2340.51720756,-2.72654
2.7508,0.0,2.71857,0.0262993699927,2.75109833878,192.802,0.96489,4057.40765109,93.3902938296,2299.4675752,337.088101612,3166,2299.4675752,4163.10146818,2.71870261237,3166,0.00861081,137.322,3808.41166281,2299.4675752,-2.72865
2.75498,0.0,2.72401,0.0262269124361,2.75496162124,192.838,0.98595,2669.97168947,1234.87060814,2164.1339668,319.280752348,3167,2164.1339668,3814.11481655,2.72392883613,3167,0.00878003,137.343,558.246872396,2164.1339668,-2.73563
2.75573,0.0,2.72535,0.0285790778319,2.75577847469,192.989,0.984752,2400.78266246,1525.17908745,2416.93146977,260.802408028,3168,2416.93146977,3754.43158312,2.72538140853,3168,0.0115128,137.376,-503.182246357,2416.93146977,-2.73639
2.76575,0.0,2.73759,0.0272202063532,2.76577084857,193.066,0.983986,2338.4751727,1493.35088227,2262.62170638,252.962688612,3169,2262.62170638,3723.18708822,2.73763236066,3169,0.00846045,137.412,-410.023660379,2262.62170638,-2.74764
2.76092,0.0,2.73268,0.0294056530349,2.76102799876,193.095,0.986772,2600.91277798,1432.7962842,2166.55900525,297.567964929,3170,2166.55900525,4024.97210877,2.73271422292,3170,0.0119241,137.418,55.6583610421,2166.55900525,-2.74218
2.75199,0.0,2.72313,0.0287233014746,2.75210137625,193.1,0.98752,2295.54174201,1580.82864723,-8.06189184716,269.09776696,3171,-8.06189184716,3822.41740533,2.72319323967,3171,0.00978373,137.421,-287.378883081,-8.06189184716,-2.73455
2.75869,0.0,2.73144,0.0277334621955,2.75865705849,193.079,0.988133,1941.86620254,1223.85569865,2479.02738058,236.545100127,3172,2479.02738058,3331.37209418,2.73139530483,3172,0.0086294,137.476,-114.735725726,2479.02738058,-2.74282
2.75324,0.0,2.72534,0.028436445223,2.7532762932,193.047,0.980462,2448.77518525,1008.98225632,2153.44610854,259.49522343,3173,2153.44610854,3359.53752701,2.72537820742,3173,0.00846324,137.511,13.5757557575,2153.44610854,-2.73531
2.76306,0.0,2.73697,0.0276354821831,2.7630717325,193.066,0.977,2775.00160822,1348.44738388,2275.68970305,281.664356616,3174,2275.68970305,3772.22562357,2.7369027736,3174,0.00755335,137.539,114.679728866,2275.68970305,-2.74739
2.76019,0.0,2.73392,0.0292907498001,2.76028601235,193.188,0.987353,2008.81884943,1518.28142913,1792.45265729,249.62685122,3175,1792.45265729,3572.18567993,2.73395381422,3175,0.00966689,137.57,-76.0624841679,1792.45265729,-2.74387
2.76457,0.0,2.73821,0.0296906405213,2.7646505704,193.269,0.988764,2524.83292807,1251.96423318,2128.21002942,241.912943127,3176,2128.21002942,3955.03122974,2.73822199194,3176,0.00874699,137.611,-252.144694024,2128.21002942,-2.74762
2.75721,0.0,2.72917,0.0305308895095,2.75728122798,193.291,0.982344,2975.64648484,1156.06020988,2260.21972932,300.115608828,3177,2260.21972932,4057.73053563,2.72916873683,3177,0.0091447,137.62,886.341867501,2260.21972932,-2.73827
2.76004,0.0,2.73295,0.0318693842816,2.76020547967,193.305,0.979274,3211.47142872,971.051833185,-249.64683659,289.77975286,3178,-249.64683659,3691.33989851,2.73299576531,3178,0.0107843,137.661,343.5167991,-249.64683659,-2.74238
2.76397,0.0,2.73674,0.0308492432449,2.76398746363,193.341,0.98083,2992.62877664,389.126869663,2192.02421578,277.476753289,3179,2192.02421578,3529.73164228,2.73675969989,3179,0.00901596,137.671,1964.16337517,2192.02421578,-2.74742
2.76525,0.0,2.7379,0.0298661746606,2.76526238465,193.383,0.978237,3681.47240172,343.925847023,2240.28706547,308.070318227,3180,2240.28706547,4042.60859916,2.73784754886,3180,0.00734863,137.697,2794.87724558,2240.28706547,-2.74729
2.76465,0.0,2.73687,0.0327075250329,2.76467120686,193.418,0.973868,3596.28444452,390.958866946,1189.84854525,312.10472125,3181,1189.84854525,3884.98478474,2.73695083096,3181,0.0110547,137.716,2459.81946314,1189.84854525,-2.74845
2.76624,0.0,2.73875,0.0288880247148,2.76627694307,193.549,0.96981,3560.5002382,160.513685057,2425.64220139,301.310971953,3182,2425.64220139,3775.50907926,2.7387939788,3182,0.00847669,137.724,3337.12579555,2425.64220139,-2.74844
2.76624,0.0,2.73907,0.0290786134547,2.76640535481,193.568,0.968471,3568.74125417,800.598944886,2316.30823217,324.934681331,3183,2316.30823217,4041.73464811,2.73908218224,3183,0.00917641,137.725,1505.83100747,2316.30823217,-2.74969
2.77614,0.0,2.75095,0.0280750186774,2.77638909319,193.595,0.960431,3348.25750546,62.5961767113,2370.94269726,282.91153542,3184,2370.94269726,3433.8912769,2.75112900944,3184,0.00796405,137.691,3220.43235344,2370.94269726,-2.76135
2.77561,0.0,2.74936,0.0275197174375,2.77552817138,193.733,0.951929,3627.94564273,426.752495154,2318.33170952,299.852342842,3185,2318.33170952,3917.20217967,2.74926350484,3185,0.00864854,137.716,2380.52940506,2318.33170952,-2.75914
2.77363,0.0,2.74568,0.0295155519749,2.7737215617,193.752,0.972376,2723.98339632,1326.45176861,2372.05846482,270.424839876,3186,2372.05846482,4147.30681655,2.74574822908,3186,0.011918,137.753,-280.559353189,2372.05846482,-2.75538
2.78412,0.0,2.75732,0.0285185759301,2.78432191556,193.743,0.96501,3164.44448923,1266.37307794,1926.00587511,306.891482014,3187,1926.00587511,3999.29824043,2.75742219291,3187,0.0105474,137.776,-16.6957315129,1926.00587511,-2.76887
2.77584,0.0,2.74791,0.0273179541115,2.77582830538,193.729,0.962771,4151.12401021,111.433619947,2372.89653564,347.250640244,3188,2372.89653564,4326.1165323,2.74790423688,3188,0.0088288,137.776,4001.69688748,2372.89653564,-2.75866
2.77759,0.0,2.75004,0.02634974521,2.77754822255,193.85,0.965816,3583.43426152,1154.42130711,2248.34287831,319.911541251,3189,2248.34287831,4058.60906022,2.74996271131,3189,0.00864981,137.816,129.87106177,2248.34287831,-2.76148
2.77986,0.0,2.7525,0.0278657935131,2.78008237498,193.865,0.974013,3643.45902453,307.884786239,2572.79355374,308.500478384,3190,2572.79355374,3852.21784115,2.75266840397,3190,0.0104052,137.818,2746.22081394,2572.79355374,-2.76325
2.78515,0.0,2.75764,0.0245763218901,2.78501070149,193.941,0.976462,2779.26781433,1695.54391536,2607.75160809,303.951556921,3191,2607.75160809,4252.17386144,2.75749768286,3191,0.00561136,137.853,-206.248240963,2607.75160809,-2.76851
2.78313,0.0,2.7561,0.0299165486067,2.78322934662,193.867,0.973277,4119.70444187,98.5201848517,2393.16535424,337.271338324,3192,2393.16535424,4260.28552226,2.75612740516,3192,0.0144682,137.859,3979.51134538,2393.16535424,-2.76693
2.79108,0.0,2.76522,0.0264307547216,2.79125914881,193.875,0.982874,2802.57887172,1469.55593517,2374.15359438,260.290611969,3193,2374.15359438,3945.19689652,2.76539891463,3193,0.00875757,137.898,-474.254098804,2374.15359438,-2.77556
2.7896,0.0,2.76309,0.0268375702331,2.78961548102,193.933,0.984639,2695.30892226,998.832909481,2385.27087076,271.546446826,3194,2385.27087076,3572.38114985,2.7630686397,3194,0.00944045,137.948,-34.1789497195,2385.27087076,-2.77262
2.78611,0.0,2.75834,0.0247895756132,2.7861768081,193.976,0.988244,2024.88272297,1616.72963074,2419.42895171,236.819938277,3195,2419.42895171,3610.59981777,2.7583518858,3195,0.00689994,137.976,-394.859158906,2419.42895171,-2.7688
2.78543,0.0,2.75807,0.0273425330562,2.78549682773,194.021,0.974641,3498.82724805,887.469491311,2480.68079207,301.944336615,3196,2480.68079207,3981.68948274,2.75809147237,3196,0.00959185,137.964,852.191712564,2480.68079207,-2.76932
2.78909,0.0,2.76292,0.0282611802005,2.7893407917,194.049,0.979404,2311.27241527,1405.6828297,2268.27813472,264.098110701,3197,2268.27813472,3698.50086502,2.76308903069,3197,0.0112551,137.981,-474.181546131,2268.27813472,-2.77322
2.79313,0.0,2.76764,0.0242256919594,2.79310644617,194.034,0.976281,3218.18643791,1233.48121112,2422.24696491,257.406696297,3198,2422.24696491,3798.52694658,2.76761673803,3198,0.00616786,137.97,-465.922515877,2422.24696491,-2.7778
2.78697,0.0,2.76068,0.0262523279738,2.78684179155,194.092,0.986033,1905.63199792,1227.78961407,1578.45536712,255.151229952,3199,1578.45536712,3451.26066418,2.7605814181,3199,0.00885448,137.994,162.984456878,1578.45536712,-2.76937
2.79215,0.0,2.76555,0.0260982742121,2.79248452806,194.093,0.98968,1620.16624244,1484.49907035,2061.33590396,194.0514216,3200,2061.33590396,3566.5372686,2.76580643707,3200,0.00846805,137.986,-518.903858328,2061.33590396,-2.77465
2.79074,0.0,2.7635,0.0271765794992,2.79067773437,194.165,0.972947,2991.94202127,968.386789307,2361.06020864,284.346657172,3201,2361.06020864,3575.93281188,2.76346816821,3201,0.00930779,138.029,261.96721436,2361.06020864,-2.77277
2.79058,0.0,2.76269,0.0272875096697,2.79055557342,194.205,0.976568,3044.65391026,621.428415234,2380.80952903,268.217587766,3202,2380.80952903,3524.86744598,2.76263713618,3202,0.010964,138.041,1341.06754709,2380.80952903,-2.77046
2.79805,0.0,2.77108,0.025544411976,2.79802194956,194.194,0.972138,3558.27153198,137.818243104,2456.42863766,290.101244911,3203,2456.42863766,3774.00902277,2.77105976918,3203,0.00751766,138.069,3362.2244581,2456.42863766,-2.77951
2.79415,0.0,2.76574,0.0276063644617,2.79410527387,194.177,0.969677,3183.74456402,764.315006443,1993.16799278,286.787023486,3204,1993.16799278,3697.12302797,2.76570887481,3204,0.00945902,138.116,951.019433083,1993.16799278,-2.77418
2.79628,0.0,2.7682,0.0265165339865,2.79630194008,194.217,0.983037,2324.88581713,1036.98786516,2104.23441831,241.104332398,3205,2104.23441831,3356.38578927,2.7682485518,3205,0.00912171,138.138,258.242977506,2104.23441831,-2.77739
