AveragePolicySurr,Iteration,AverageY,AverageAbsQ,Epoch,AverageEsReturn,StdEsReturn,MinEsReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAbsY,PolicyRegParamNorm,MaxEsReturn,MaxReturn,StdReturn,AverageQ,AverageReturn,AverageAction,MinReturn
-281.498,2706,273.285948731,273.846,2706,240.663660841,217.758539868,10.9401935397,6.35226028508,352.534,354.857,221.986033981,273.467072618,164.253,738.207219126,1162.20636047,211.726957025,273.273,683.805209834,0.94039,324.482873443
-281.764,2707,273.48507064,274.012,2707,93.9185595325,160.662416038,4.22895409286,6.26667509977,352.526,330.085,204.613534349,273.663047691,164.278,637.726842601,967.680803168,197.174522422,273.475,598.362741592,0.954514,345.989914733
-281.409,2708,273.213980582,273.801,2708,74.3298816505,141.696466169,4.33192903955,6.17800429731,352.639,343.612,228.196383394,273.416813493,164.301,509.414117112,2969.26837733,757.35064246,273.211,1779.38832977,0.927278,827.908996014
-281.983,2709,273.541037963,274.104,2709,198.931220645,195.306645608,5.54932710848,6.45085916833,352.678,361.751,238.392081059,273.765966972,164.331,567.365356153,3093.89846107,711.076556354,273.545,1521.64425532,0.961972,925.093576244
-281.862,2710,273.366245121,273.948,2710,143.806323312,171.45189733,5.96273557215,6.20688681292,352.767,341.798,247.264527971,273.566265322,164.344,618.615434012,2827.80419476,530.149800459,273.375,1528.5744473,0.94099,608.444859294
-282.503,2711,274.046108711,274.593,2711,130.414790068,292.399506708,4.82596268036,6.51819986179,352.782,378.169,242.479635774,274.251549314,164.33,1229.61284398,3087.64600313,687.039720847,274.035,1821.81165093,0.951024,713.179950228
-281.517,2712,273.065695266,273.678,2712,168.637581625,323.166107458,6.92828699837,6.50785225707,352.807,356.892,232.686810923,273.294932769,164.355,1087.33559169,2975.56521908,558.22216122,273.071,1499.55550065,0.954317,301.131425566
-281.759,2713,273.684669146,274.27,2713,117.390172778,202.584508465,6.56677235159,6.41691813481,352.805,375.207,255.59569619,273.90806624,164.362,787.822907711,3364.41899601,858.742685175,273.678,2419.22394372,0.922119,1077.96678669
-282.394,2714,274.160137079,274.736,2714,227.329174119,309.368629408,4.46115714056,6.26038330872,352.808,356.829,232.11150608,274.365604796,164.399,1001.66804969,1659.78681758,299.326459398,274.163,879.33852406,0.961088,414.583589146
-281.976,2715,273.612132643,274.186,2715,155.120580795,231.931854411,4.36339054184,6.3183639715,352.849,362.468,255.929602047,273.81735736,164.45,810.840010583,3290.34676042,484.573239824,273.613,1385.2671027,0.934011,879.13843219
-282.385,2716,273.998211856,274.481,2716,208.202926982,235.742599043,3.49888725687,6.15195959902,352.852,343.068,251.20607633,274.165350368,164.442,672.006610778,1501.97291373,193.57363403,274.005,1018.50071283,0.96326,682.464507313
-281.923,2717,273.901757822,274.41,2717,127.061904276,147.824135878,4.25292474492,6.27407278116,352.9,369.097,248.232740235,274.073847684,164.469,472.729770488,2745.72038584,525.073799282,273.885,1433.12929302,0.947028,976.711948102
-282.24,2718,273.901907401,274.454,2718,166.761436659,236.680337592,3.44621949308,6.17683711925,352.94,345.317,254.219588175,274.122913108,164.489,627.571567047,2397.30038436,330.99946469,273.901,1199.70909826,0.945352,921.913681903
-282.211,2719,274.211178024,274.715,2719,186.870531925,264.025389539,4.28188622044,6.27852902198,352.955,369.483,260.467473797,274.421021299,164.552,671.550511977,3165.94907698,531.815036522,274.214,1538.39144329,0.954175,946.597505103
-281.958,2720,273.764747347,274.292,2720,158.510296039,207.582496125,6.20733907124,6.46444535939,353.006,380.457,237.097290897,273.936769271,164.522,670.124069806,3121.16507251,749.654174812,273.766,1440.66731783,0.973104,545.6438305
-282.003,2721,273.487078609,274.064,2721,234.550834584,307.570426443,5.35961129136,6.26189148277,353.017,349.139,249.004708371,273.686676682,164.529,1017.44850282,3302.90655402,614.81911804,273.48,1444.32745323,0.947555,823.769310696
-281.87,2722,273.461535619,274.002,2722,302.239977056,403.61050506,5.77990746329,6.06348191998,353.045,324.024,260.874565643,273.657837832,164.587,1242.57537263,3329.46820647,905.928094456,273.458,2563.9831194,0.948098,1008.01959012
-282.224,2723,274.057896677,274.606,2723,209.323904142,314.637023065,5.35689398756,6.32201378471,353.077,362.11,260.10156575,274.280266926,164.605,866.707098594,3412.19437842,1042.17221278,274.055,2544.09298988,0.972721,741.853494997
-282.047,2724,273.740327064,274.275,2724,182.510506265,187.63091545,5.47283785453,6.17530520512,353.084,357.025,251.912021766,273.95624211,164.596,583.846246327,3415.29249643,711.750511019,273.728,1390.44863282,0.973612,517.389006857
-282.369,2725,273.769760112,274.316,2725,95.7642053818,165.961316556,3.61399776522,6.39894282976,353.136,386.876,243.562466922,274.001406439,164.593,537.865921504,3055.89223956,621.904281496,273.777,1538.33604989,0.985209,634.788294368
-282.213,2726,274.10312413,274.639,2726,127.576983574,188.739047733,3.64581269434,6.18891602182,353.131,348.472,255.962961108,274.306842071,164.652,570.524696639,3558.23806754,926.84349384,274.091,1871.97732632,0.968452,935.728952042
-283.037,2727,275.082196698,275.608,2727,98.8696605991,139.823336789,3.36810864495,6.15611584881,353.195,344.0,250.958379197,275.300104425,164.679,556.330171245,3361.4906603,840.067557492,275.083,1614.56246731,0.980998,454.40767875
-283.066,2728,274.629670221,275.171,2728,85.4327939736,180.039697256,4.2467877072,6.32602892576,353.233,350.014,232.010991187,274.841781434,164.669,746.505962441,1432.72644683,233.337482086,274.621,887.857354874,0.96135,487.605534427
-282.811,2729,274.663113038,275.204,2729,171.869670113,265.95360854,4.41809136451,6.25268690102,353.261,364.009,244.938065092,274.839082334,164.65,930.951576547,2878.12430254,514.5331528,274.674,1667.22651317,0.960193,934.634077141
-281.985,2730,273.863132009,274.408,2730,119.704337083,190.608254294,5.64656194952,6.29986607047,353.284,368.934,242.190992729,274.087027315,164.638,633.441454679,2228.06961471,456.518875982,273.856,1141.68745595,0.969203,402.860658782
-282.426,2731,274.60892241,275.199,2731,411.795320498,284.941247407,114.979169312,6.14294569952,353.328,342.002,165.661476472,274.817962763,164.693,1062.8131082,2497.24660533,706.687632273,274.605,687.47666861,0.952534,144.395486536
-282.229,2732,274.237540814,274.776,2732,68.8061506714,122.114273523,4.09562690343,6.51696902504,353.376,390.231,142.327935677,274.44675726,164.727,514.386516195,2170.19707397,334.54424502,274.226,345.436503037,0.948832,138.677484996
-282.27,2733,274.167623529,274.775,2733,76.2181477543,99.7026906168,3.8139567306,6.25834183631,353.431,346.023,243.852419444,274.402817306,164.772,366.829231803,2822.62590553,602.838427357,274.136,1358.61663852,0.949542,445.868487515
-281.911,2734,273.61501219,274.22,2734,163.721161798,261.495750623,3.65877764088,6.32703421162,353.485,351.025,250.316414186,273.842342554,164.814,878.527100804,3393.59482088,1002.20451928,273.631,1806.02299862,0.946503,727.664153262
-282.01,2735,273.901535251,274.436,2735,151.245761816,208.808366893,4.15420812973,6.14325976024,353.512,332.836,245.175848845,274.111462403,164.874,710.548519021,3367.88923406,562.653133362,273.882,1070.04448942,0.969082,413.033983056
-282.844,2736,274.680113234,275.234,2736,87.6387649395,118.193183632,4.28434503135,6.07026236315,353.556,320.112,251.141709637,274.893215736,164.924,450.973103932,2023.39520688,372.685396172,274.684,1052.08276191,0.942615,691.283922968
-282.056,2737,273.703403403,274.293,2737,215.2171721,232.392323129,4.58825929842,6.29510930661,353.589,356.53,255.952829054,273.911625403,164.976,699.286221951,2647.86089009,467.115504384,273.717,1272.89144139,0.957053,600.320921775
-283.311,2738,275.264223344,275.83,2738,104.120769629,190.084953649,4.34019410521,6.14273370833,353.62,324.459,246.953908967,275.478965135,165.044,668.847513842,2923.04557323,441.73409134,275.257,1099.60835241,0.975125,632.340057404
-282.895,2739,275.042142267,275.649,2739,198.628363922,309.881431999,4.39959863349,6.18366638595,353.65,341.615,245.541789034,275.307808934,165.061,1063.68095004,3235.73431026,872.824078351,275.035,1947.65161442,0.981787,932.53793871
-282.792,2740,274.89106894,275.462,2740,238.957212053,258.149790239,5.49448174642,6.50873900903,353.681,382.222,256.189414172,275.132748814,165.092,773.721392455,3234.09110664,740.965311425,274.881,1842.35629284,0.96078,1080.73998403
-283.078,2741,274.494177184,275.137,2741,62.8038168717,144.623462235,4.73737683499,6.17332814878,353.729,334.024,272.134103116,274.738781642,165.092,628.502580381,3333.41468309,526.397702232,274.505,1308.37029428,0.966476,889.303689646
-282.652,2742,274.535330277,275.144,2742,226.305147423,297.37475817,5.61563131882,6.43061324866,353.775,375.582,184.706623731,274.7723882,165.105,824.839481461,2698.32857812,723.432786808,274.536,910.494909162,0.9128,32.0704203207
-282.193,2743,274.141133065,274.723,2743,151.372372597,230.413272626,4.2225177434,6.20038301154,353.809,353.616,252.963899543,274.408085396,165.127,913.718233408,1692.56611123,292.356088509,274.144,1184.07719003,0.959545,669.15449724
-283.402,2744,275.138618434,275.702,2744,131.098872378,193.49631487,5.43200037051,6.2905756898,353.855,352.103,232.411997394,275.384424802,165.14,538.41329308,1168.31241151,294.928997936,275.128,736.202449138,0.972366,281.850856704
-283.187,2745,275.082633709,275.651,2745,149.277391547,253.913247911,5.38683474241,6.1945912876,353.879,336.302,235.748243997,275.311094305,165.166,927.269869788,1665.26520849,406.599085628,275.086,849.860802694,0.968362,427.823075629
-282.693,2746,274.524668414,275.114,2746,92.0645157646,129.192004313,4.24721934075,6.23766352451,353.901,354.84,217.912808648,274.7735289,165.182,439.934953163,3109.53745971,1004.21378871,274.513,1208.99344383,0.973027,177.439158089
-281.981,2747,273.889220868,274.498,2747,156.866672797,216.1459776,5.80979321289,6.42877200286,353.907,351.303,254.218569129,274.133332634,165.177,659.555087685,3400.56238401,752.901224174,273.88,1760.79893589,0.972884,159.972416949
-282.805,2748,274.459529827,275.06,2748,207.574946843,336.019301425,6.06493143722,6.39385530311,353.952,349.656,253.015891257,274.689990725,165.157,992.281984103,3325.07289554,701.0547539,274.456,2404.09240035,0.952092,1173.42694409
-282.5,2749,274.243185477,274.832,2749,107.241643928,217.489641261,4.70439806599,6.30786006631,353.997,350.662,246.219355237,274.450038767,165.128,719.36687912,3430.50660555,1006.28495397,274.236,2336.21582636,0.964635,39.2627902509
-284.047,2750,275.496003269,276.047,2750,103.289920352,172.292855035,5.89375425777,6.18790245643,354.009,331.558,265.949688029,275.689369051,165.149,668.071789964,3133.78708943,881.833123253,275.489,1856.1278786,0.972516,814.016635145
-283.79,2751,275.631090932,276.147,2751,307.801064048,253.511707831,11.6447693095,6.43741093822,354.05,368.759,254.937450739,275.833466157,165.198,680.04686723,3212.90069454,934.513897918,275.617,2127.62753213,0.982747,838.243935847
-283.997,2752,275.701119739,276.269,2752,250.490778502,255.953398125,9.57352897865,6.14243502045,354.063,336.467,235.005935106,275.901500291,165.242,838.107575329,3288.17335033,1106.01370134,275.691,2120.43560322,0.95218,326.141805145
-284.388,2753,276.392650198,276.938,2753,191.906580914,204.550441062,4.27000341732,6.49152022621,354.088,380.423,232.285698848,276.583173136,165.299,625.965966737,2209.77601882,463.507650109,276.372,934.957169134,0.958176,416.609246976
-283.715,2754,275.110479015,275.649,2754,59.4774469677,110.847152376,4.36075671439,6.42326044455,354.104,360.261,204.378652665,275.284910922,165.298,418.929548793,1980.98985576,403.875426064,275.113,665.388021899,0.937628,299.019539392
-283.879,2755,275.480057221,276.023,2755,76.1218921839,110.503631835,4.33114726183,6.32592621687,354.124,347.335,108.137201599,275.665724277,165.294,437.397590388,463.768404573,26.0929329192,275.463,171.38772445,0.870766,160.492695003
-284.298,2756,276.115839079,276.651,2756,95.2760856108,102.456474937,4.59374964527,6.11678410952,354.192,315.928,150.095496216,276.286088155,165.312,377.050423715,1070.25844036,325.279259635,276.115,385.087187312,0.939196,33.3705560423
-284.484,2757,276.300758585,276.876,2757,41.9560091164,61.3858058162,3.73523846813,6.36545982685,354.197,354.466,220.500028037,276.508419401,165.334,209.513768195,1946.25686445,333.204467351,276.314,727.70474315,0.954891,392.513300419
-284.6,2758,276.258835732,276.852,2758,108.954419548,142.87946931,4.30997280334,6.38101363795,354.184,340.747,257.661940068,276.490231323,165.388,500.732173031,1811.35643806,261.123134734,276.265,1094.28779348,0.949238,749.89795717
-284.157,2759,276.150559563,276.724,2759,132.487455771,218.75428663,5.44126150379,6.53342617748,354.199,374.706,219.163684344,276.357712297,165.439,685.645550914,3089.43524912,1102.24576517,276.131,1435.97995602,0.962695,201.860457512
-284.35,2760,275.827993402,276.375,2760,113.292304659,220.160547213,4.07319394837,6.382957166,354.241,368.968,139.165409852,276.001260466,165.445,925.818136118,3393.8951191,1256.97348657,275.833,1022.23339527,0.936477,26.9933249743
-284.782,2761,276.75452556,277.201,2761,90.228363604,185.036401078,4.55817798025,6.38700716715,354.24,363.078,240.533230131,276.904746229,165.487,885.969247221,2587.83132944,486.207369329,276.724,1039.81106526,0.938567,455.731710673
-284.088,2762,275.844201736,276.362,2762,133.731547166,212.773623982,4.03447383,6.49318074545,354.263,376.627,243.198778743,276.006876599,165.523,900.195284032,2427.40199585,511.399710824,275.863,1010.42633897,0.934228,440.862490064
-284.004,2763,275.77102483,276.242,2763,181.253660824,271.004774683,4.2381803626,6.22456353988,354.306,338.852,256.284376313,275.928049308,165.569,943.819314057,2355.92139995,536.925138365,275.743,1269.18331341,0.878757,197.327484456
-284.22,2764,275.85401237,276.348,2764,116.178879985,167.998411661,4.48547140187,6.43533516621,354.313,378.423,204.566981192,276.002327591,165.612,556.211779086,3191.6849178,765.560709139,275.886,914.019085911,0.903335,41.3857159531
-284.462,2765,276.209123336,276.656,2765,117.818282128,177.875983234,3.77321951838,6.45153167923,354.326,374.003,242.916393362,276.354447098,165.644,647.180461083,3407.52236985,1038.75169051,276.173,1548.76933805,0.933991,205.709639372
-284.632,2766,276.666419373,277.17,2766,169.607028377,233.740379565,4.77800466067,6.37470203577,354.334,385.59,274.479389891,276.843039539,165.668,782.18978137,3071.6286098,566.005414306,276.694,1450.07344537,0.940886,808.55239262
-284.524,2767,276.617043035,277.115,2767,47.3934498228,80.5976114124,4.83654962939,6.21068567571,354.39,349.725,266.635509542,276.768923566,165.696,384.21875763,3313.80154589,858.980453079,276.622,1983.57160977,0.967968,914.437889699
-285.051,2768,276.601676329,277.098,2768,158.829101317,218.506093683,5.45814558223,6.41200442469,354.484,356.684,228.136573577,276.770366611,165.67,593.613269554,2277.60949408,497.598077797,276.588,1223.88409289,0.958896,323.622521493
-284.591,2769,276.22860773,276.747,2769,110.93358251,252.300258784,4.51230875767,6.28758662397,354.514,345.703,257.72086218,276.404751117,165.721,1231.4412694,3470.44939308,561.258518736,276.218,1092.19792923,0.947892,648.150595043
-284.905,2770,276.921127515,277.388,2770,156.177520313,231.591188331,3.92094340859,6.21096299049,354.515,357.338,274.435605845,277.070436203,165.765,725.520030228,3484.31904209,870.28518925,276.931,1952.51347521,0.963933,907.033793049
-284.516,2771,276.382022086,276.903,2771,114.851745402,160.99197233,4.58799543807,6.12300205177,354.547,341.446,256.076342943,276.585971263,165.822,553.529241521,2834.10951728,583.513284772,276.362,1413.13314851,0.924025,553.265736255
-284.58,2772,276.242694298,276.745,2772,118.437359831,182.711295355,3.75004983504,6.2217890271,354.533,348.176,242.407595759,276.412909388,165.854,654.94447191,2291.17377294,517.964303783,276.244,1005.93162169,0.940234,327.975758827
-283.473,2773,275.343551548,275.864,2773,215.543415457,387.329433293,5.58638956689,6.33290060432,354.621,353.373,239.913276258,275.514393624,165.855,1134.80460463,3164.65417529,730.544606102,275.36,1092.79791501,0.963149,321.164770544
-284.306,2774,276.113748996,276.681,2774,347.879762275,426.545412142,6.51442855036,6.15107926695,354.667,323.876,200.957990664,276.296967947,165.893,1361.44573789,2811.63335588,595.89470928,276.113,711.262172599,0.941182,295.387861102
