AverageQ,MinEsReturn,QFunRegParamNorm,AverageQLoss,MaxReturn,StdEsReturn,StdReturn,AverageAction,AverageEsReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,Iteration,AverageAbsY,Epoch,AverageAbsQ,AverageReturn,AverageY,AveragePolicySurr,MaxEsReturn,AverageAbsQYDiff
636.191,3826.88428772,322.996,457.374,6530.97294052,0.0,1177.45428352,0.982459,3826.88428772,469.567001993,2429.7668412,187.464,2039,636.348559415,2039,636.333,5478.95605088,636.206219764,-639.044,3826.88428772,4.70529561514
635.52,3919.54099398,323.146,453.592,6291.5797122,0.0,167.290986536,0.97976,3919.54099398,463.916797638,5800.5297151,187.55,2040,635.671101365,2040,635.668,6003.85828582,635.535841019,-638.3,3919.54099398,4.76129381781
635.639,4034.53750452,323.209,347.234,6614.53550224,0.0,2292.97115702,0.98612,4034.53750452,462.81970184,695.541178805,187.649,2041,635.795893776,2041,635.794,4732.894122,635.646211685,-638.381,4034.53750452,4.33115635234
635.975,4021.4403764,323.268,485.607,6599.70439373,0.0,1077.19908488,0.979775,4021.4403764,486.443748725,2808.36160017,187.657,2042,636.061696431,2042,636.079,6001.7023899,635.962262067,-638.684,4021.4403764,4.86324821011
635.415,4260.65834315,323.361,362.575,6391.53513057,0.0,1680.83584904,0.981454,4260.65834315,475.650657041,1976.40956413,187.705,2043,635.564830438,2043,635.542,5345.04412754,635.444422403,-638.139,4260.65834315,4.39862282627
635.184,3899.69019666,323.535,545.38,6233.51208083,0.0,1502.47630812,0.981627,3899.69019666,476.925548489,1017.06971125,187.676,2044,635.332153497,2044,635.32,5490.54123769,635.204258587,-637.92,3899.69019666,5.04657011488
634.848,4125.22103326,323.584,402.515,6109.45021534,0.0,1919.52409608,0.983428,4125.22103326,457.470181867,1396.28777898,187.73,2045,634.999061692,2045,635.0,4610.5128356,634.85545468,-637.611,4125.22103326,4.53622895264
635.39,4308.32457834,323.781,368.945,6407.75729738,0.0,2117.04508554,0.982817,4308.32457834,452.460028699,321.347332275,187.716,2046,635.473502606,2046,635.475,4987.88143597,635.397228376,-638.117,4308.32457834,4.46193057555
635.202,4366.17865192,323.952,496.679,6212.73901043,0.0,1721.64040097,0.981041,4366.17865192,444.332392686,312.000414139,187.801,2047,635.295091889,2047,635.291,5464.08672316,635.216881272,-638.029,4366.17865192,4.95231435582
635.183,3960.40710787,324.083,446.879,6507.3550496,0.0,651.178436431,0.977806,3960.40710787,486.731870692,4312.96579108,187.805,2048,635.270314999,2048,635.275,5977.75268998,635.184810259,-637.996,3960.40710787,4.6863094027
634.752,4043.18936814,324.253,503.887,6323.71006167,0.0,264.122112233,0.977138,4043.18936814,467.08593004,5475.60155003,187.899,2049,634.879821528,2049,634.874,5902.55615067,634.760265383,-637.533,4043.18936814,4.88287048459
635.4,4408.62599158,324.318,372.468,6374.33500568,0.0,1435.91428208,0.980841,4408.62599158,464.333763603,1358.10328422,187.957,2050,635.485780693,2050,635.475,5596.16533113,635.416498144,-638.238,4408.62599158,4.47149513182
634.805,4018.57509312,324.384,515.46,6346.86370732,0.0,1268.81999958,0.980743,4018.57509312,462.622435118,2020.76316405,188.046,2051,634.892938987,2051,634.882,5556.47476524,634.821558001,-637.596,4018.57509312,5.03553463096
635.048,4247.52343043,324.485,441.607,6358.63388187,0.0,1609.87099248,0.980639,4247.52343043,461.662687836,753.919363441,188.081,2052,635.114225926,2052,635.114,5560.73642112,635.055042538,-637.831,4247.52343043,4.69479933137
635.043,4212.89051263,324.616,478.504,6625.35094799,0.0,204.540150609,0.978796,4212.89051263,507.876532465,5845.49601348,188.137,2053,635.100262863,2053,635.093,6243.65342384,635.052449667,-637.862,4212.89051263,4.83610206987
634.957,4180.91656328,324.779,480.125,6812.66716947,0.0,2487.86679896,0.981528,4180.91656328,484.410049221,256.02515566,188.212,2054,634.995029194,2054,635.0,5118.90131427,634.95983345,-637.744,4180.91656328,4.83409925064
635.44,3883.71226798,324.848,425.835,6352.82451682,0.0,1153.62295049,0.979763,3883.71226798,480.954643897,3266.6949668,188.238,2055,635.507205373,2055,635.51,5322.08440263,635.441844433,-638.178,3883.71226798,4.61892966974
634.827,3853.87233703,324.936,427.91,6711.1190623,0.0,127.160118081,0.972294,3853.87233703,516.783087961,6297.2608115,188.243,2056,634.884831775,2056,634.875,6563.22183942,634.836933377,-637.586,3853.87233703,4.57820976605
635.582,4062.38271418,325.054,423.923,5855.8572762,0.0,1691.92604909,0.979772,4062.38271418,392.705440292,-126.217380404,188.292,2057,635.666851143,2057,635.64,4919.46561557,635.61112461,-638.274,4062.38271418,4.66138133957
635.746,3866.73960989,325.089,355.461,6252.57526479,0.0,2107.59841868,0.982251,3866.73960989,450.825905079,1113.64650649,188.362,2058,635.774971107,2058,635.787,4506.00791515,635.739607585,-638.521,3866.73960989,4.42778162351
635.193,3973.37049698,325.192,349.427,6589.12620508,0.0,274.057506454,0.979213,3973.37049698,496.146934691,5575.06731836,188.342,2059,635.24136781,2059,635.236,6259.28690128,635.201501164,-638.022,3973.37049698,4.39669156013
635.151,3908.16007058,325.352,454.617,6514.56735727,0.0,2445.95243865,0.984201,3908.16007058,458.60989035,61.3117734475,188.389,2060,635.201813031,2060,635.189,4876.61089079,635.166208804,-638.042,3908.16007058,4.75759826424
635.474,3881.54024326,325.546,481.969,6356.19709281,0.0,178.479086158,0.978885,3881.54024326,462.17970184,5817.0176165,188.386,2061,635.521839865,2061,635.516,6084.97347863,635.486788484,-638.343,3881.54024326,4.76460926078
635.208,4057.65928517,325.706,440.41,6313.30106482,0.0,2054.23617731,0.98299,4057.65928517,452.535941103,123.727854336,188.443,2062,635.238134942,2062,635.253,4933.67293578,635.201512269,-638.043,4057.65928517,4.69319669238
635.516,4166.3252299,325.84,506.756,6021.66521807,0.0,1698.28517044,0.980165,4166.3252299,442.400024566,235.734477455,188.451,2063,635.546569871,2063,635.551,5321.85307427,635.519913253,-638.375,4166.3252299,4.90153820278
635.0,3495.63304144,325.919,403.888,6483.77806474,0.0,133.097394479,0.977754,3495.63304144,491.920185687,6078.15685481,188.529,2064,635.04656078,2064,635.032,6311.28271816,635.019230806,-637.745,3495.63304144,4.55766357686
634.789,4102.16246229,326.107,510.913,6795.15321687,0.0,2020.59860967,0.981877,4102.16246229,486.787506823,992.944952874,188.566,2065,634.826386694,2065,634.826,5002.97589144,634.797110801,-637.559,4102.16246229,4.88816334081
634.715,4368.65050228,326.233,496.284,6744.56244106,0.0,783.476181752,0.977649,4368.65050228,495.432684241,3978.78564447,188.637,2066,634.747841352,2066,634.747,6299.48044673,634.725460477,-637.608,4368.65050228,4.82984615234
635.224,3717.01333749,326.3,449.048,6708.13660464,0.0,137.666691899,0.976863,3717.01333749,500.571086961,6262.34089142,188.749,2067,635.263511475,2067,635.259,6499.64352593,635.240707092,-638.116,3717.01333749,4.78120784221
635.106,4110.80918786,326.387,395.479,6584.21030415,0.0,1550.39099409,0.977459,4110.80918786,483.721961751,1217.28073197,188.784,2068,635.131873363,2068,635.124,5844.85819685,635.119892169,-637.976,4110.80918786,4.54007697811
635.426,3952.31795929,326.465,479.76,6689.19108789,0.0,114.774974482,0.975577,3952.31795929,500.81752011,6267.62115934,188.81,2069,635.441407586,2069,635.448,6444.02218331,635.426326799,-638.316,3952.31795929,4.82425451385
635.716,3553.96088012,326.589,388.82,6594.33418066,0.0,160.328546081,0.974031,3553.96088012,475.683467823,6091.28005978,188.81,2070,635.74426452,2070,635.737,6378.65089411,635.730182057,-638.622,3553.96088012,4.50784527378
635.164,4223.9568007,326.681,434.005,6765.96263243,0.0,179.775495982,0.976262,4223.9568007,489.420507935,6103.66015739,188.777,2071,635.171164659,2071,635.18,6372.04512388,635.162019928,-638.009,4223.9568007,4.75430494226
634.846,3843.8244028,326.828,446.063,6083.86284729,0.0,987.009601252,0.978327,3843.8244028,452.254996105,2611.81558596,188.829,2072,634.887884733,2072,634.861,5555.39757807,634.87104687,-637.729,3843.8244028,4.6621486159
634.998,4141.20686262,326.919,547.843,6446.67425127,0.0,1152.80753474,0.98355,4141.20686262,479.999887685,2522.08104477,188.933,2073,635.017514709,2073,635.015,5687.57599255,635.007487687,-637.895,4141.20686262,4.95606668599
635.293,3434.51573724,327.022,464.247,6200.72550085,0.0,217.428585577,0.978745,3434.51573724,453.171257696,5420.66638096,188.962,2074,635.311687342,2074,635.312,5973.16895663,635.293721577,-638.132,3434.51573724,4.70488028864
634.718,4277.47186386,327.14,453.676,6434.86788469,0.0,899.612154997,0.976673,4277.47186386,489.419138271,3245.63560805,189.01,2075,634.751673377,2075,634.739,5921.53423275,634.737867308,-637.585,4277.47186386,4.75265459131
635.353,4663.48335421,327.256,507.71,6310.74158698,0.0,117.064421597,0.974532,4663.48335421,459.105297579,5871.7114531,189.003,2076,635.374287012,2076,635.363,6090.87638581,635.365036059,-638.187,4663.48335421,4.93339253995
635.353,4353.72486197,327.329,425.915,6354.65180709,0.0,1447.12866027,0.981108,4353.72486197,465.136592495,1360.81598909,189.041,2077,635.364712155,2077,635.361,5664.82096785,635.35589538,-638.136,4353.72486197,4.64067984179
635.757,3951.1891803,327.455,500.816,6364.63640849,0.0,2060.7316158,0.982848,3951.1891803,455.831593172,325.467219206,189.107,2078,635.785143036,2078,635.765,5023.74317445,635.780262129,-638.584,3951.1891803,4.78286874879
635.241,4234.74455698,327.555,367.311,6347.19702041,0.0,705.349820702,0.979051,4234.74455698,472.93958546,3802.83120564,189.164,2079,635.257400658,2079,635.258,5845.59855641,635.242173717,-638.027,4234.74455698,4.33469354707
635.175,3662.55679692,327.642,487.524,6235.35032352,0.0,1459.74731437,0.981855,3662.55679692,455.971572289,1645.44627133,189.165,2080,635.188191499,2080,635.18,5150.95728573,635.183360728,-637.943,3662.55679692,4.78519680229
635.575,3879.61318169,327.804,398.113,6619.40212922,0.0,1578.51507145,0.97627,3879.61318169,490.55990049,1049.5596766,189.253,2081,635.580565659,2081,635.58,5758.01802695,635.576375613,-638.347,3879.61318169,4.44231943581
634.998,4201.36592163,327.899,472.626,6333.297987,0.0,1594.25512689,0.978085,4201.36592163,485.185674603,829.641212592,189.298,2082,635.013873858,2082,635.009,5593.45918299,635.009471636,-637.774,4201.36592163,4.76769406247
635.215,4228.95487466,328.023,417.847,6128.86226327,0.0,112.54727209,0.980123,4228.95487466,462.161572733,5807.04674167,189.338,2083,635.245692188,2083,635.225,5994.29802942,635.235738504,-638.039,4228.95487466,4.62218062458
635.262,4211.46835267,328.09,464.327,6032.34663687,0.0,1508.62626973,0.979775,4211.46835267,446.636582597,919.286859462,189.351,2084,635.279811419,2084,635.275,5442.02060324,635.272945251,-638.141,4211.46835267,4.69210640455
635.137,4140.11276811,328.227,470.029,6061.70908099,0.0,2152.93989596,0.985961,4140.11276811,413.137043095,15.2980917986,189.423,2085,635.142229628,2085,635.14,4530.88448042,635.140282844,-638.029,4140.11276811,4.62750197165
635.181,3580.62125123,328.406,463.212,6022.91755855,0.0,1620.04404103,0.981842,3580.62125123,445.125148916,409.633195807,189.435,2086,635.187236863,2086,635.189,5246.42668377,635.182813004,-637.946,3580.62125123,4.65347077752
635.082,3693.48267206,328.469,369.26,5983.17543809,0.0,191.101702993,0.977711,3693.48267206,434.146653071,5343.47184117,189.45,2087,635.109440968,2087,635.089,5657.4117969,635.103377766,-637.937,3693.48267206,4.39705420349
635.12,4277.25931316,328.561,365.619,6338.27701492,0.0,105.056220458,0.97697,4277.25931316,481.35758821,5980.83267483,189.497,2088,635.132964363,2088,635.133,6120.603559,635.123926998,-637.94,4277.25931316,4.49409708038
635.327,3944.02311726,328.662,435.97,6645.5743865,0.0,1530.67476414,0.976854,3944.02311726,499.284253558,1308.61181389,189.554,2089,635.335067535,2089,635.336,5882.74300176,635.329749009,-638.144,3944.02311726,4.61945304428
634.975,3985.58893147,328.764,458.53,6532.91638803,0.0,199.806804423,0.975931,3985.58893147,483.047104009,5931.18907818,189.624,2090,634.995148165,2090,634.987,6192.38664618,634.989588894,-637.83,3985.58893147,4.78412997693
635.291,3809.70437569,328.872,379.331,6599.75730569,0.0,135.904436165,0.973787,3809.70437569,497.697603928,6061.01796312,189.689,2091,635.29468462,2091,635.294,6367.49189768,635.292382363,-638.196,3809.70437569,4.48548533784
635.367,4070.16523203,328.994,430.985,6588.32308411,0.0,475.605669772,0.977806,4070.16523203,494.461690114,4818.01904337,189.755,2092,635.388458363,2092,635.372,6181.59217792,635.384935606,-638.199,4070.16523203,4.64620504746
635.948,4161.92832363,329.147,431.502,6714.58335658,0.0,2278.09837094,0.981415,4161.92832363,483.70405807,497.994567496,189.854,2093,635.967573237,2093,635.951,4713.9961017,635.965508098,-638.802,4161.92832363,4.6552886434
635.323,4129.59442744,329.253,496.867,6526.26559132,0.0,2027.37279559,0.981378,4129.59442744,476.682542071,1112.98728247,189.839,2094,635.330492283,2094,635.327,5101.67482844,635.328380737,-638.112,4129.59442744,4.7609004535
635.504,3707.90778685,329.361,455.643,6091.70982488,0.0,1501.86569719,0.982914,3707.90778685,443.833639935,2174.24719944,189.899,2095,635.533114447,2095,635.51,4451.27721048,635.530567087,-638.338,3707.90778685,4.64775573641
635.041,3805.13978722,329.407,379.898,6354.70649503,0.0,534.923881427,0.980722,3805.13978722,436.750306023,4537.22528847,189.931,2096,635.039521352,2096,635.043,5606.95321988,635.037447909,-637.844,3805.13978722,4.41296949401
635.313,3965.17037154,329.566,527.067,6244.9831914,0.0,2331.36097789,0.984064,3965.17037154,438.467012615,-135.74686066,189.916,2097,635.325349322,2097,635.319,4227.20805043,635.322763166,-638.15,3965.17037154,4.9142892932
635.977,3745.63409426,329.677,404.682,6084.14782087,0.0,1441.46560953,0.980156,3745.63409426,458.962348225,1131.24483954,189.979,2098,635.997463058,2098,635.98,5442.60185287,635.994475186,-638.831,3745.63409426,4.41470448765
635.356,3998.08249329,329.735,313.222,6622.72726246,0.0,1616.1353784,0.981507,3998.08249329,489.121274437,1366.91777508,190.083,2099,635.360810564,2099,635.359,5530.41354663,635.356169107,-638.125,3998.08249329,4.24813359587
635.149,4015.02956872,329.836,401.974,6287.8868371,0.0,1789.26325765,0.980246,4015.02956872,471.706716407,1692.46283934,190.141,2100,635.158739949,2100,635.156,4916.19908117,635.154151809,-637.936,4015.02956872,4.52058477615
635.565,3929.20322982,329.922,370.528,6344.19726023,0.0,996.970309479,0.982164,3929.20322982,475.221378904,3294.42305493,190.169,2101,635.590000547,2101,635.577,5516.12841688,635.578414701,-638.387,3929.20322982,4.51455731468
635.158,4409.91373843,330.016,473.81,6381.3272322,0.0,1723.70941963,0.985384,4409.91373843,473.050148896,1268.16389707,190.166,2102,635.176675604,2102,635.166,5354.76169019,635.169480891,-638.004,4409.91373843,4.78236173745
635.675,4146.49403088,330.141,459.673,6304.24314733,0.0,2449.11397587,0.987613,4146.49403088,441.307808736,267.643528579,190.233,2103,635.684305033,2103,635.679,4007.52995313,635.682301277,-638.498,4146.49403088,4.74358100161
635.505,3995.60132968,330.161,399.356,6077.35942993,0.0,1492.70477909,0.980767,3995.60132968,465.190173506,1056.83523592,190.271,2104,635.520903003,2104,635.516,5161.80842651,635.516355371,-638.198,3995.60132968,4.5951575296
635.379,3836.05632783,330.216,407.008,6438.99055739,0.0,706.5824844,0.978678,3836.05632783,471.07943772,3933.99554225,190.329,2105,635.384718109,2105,635.386,5957.57827719,635.381023779,-638.115,3836.05632783,4.52648644609
635.221,3857.60626147,330.336,528.714,5903.13742107,0.0,1180.33554643,0.98069,3857.60626147,441.069510546,1815.98522601,190.379,2106,635.240967984,2106,635.225,5332.62165499,635.239487237,-638.04,3857.60626147,4.92116485166
635.6,4030.36718677,330.422,318.58,6470.12123099,0.0,967.671767776,0.977932,4030.36718677,489.496898611,2994.11401186,190.451,2107,635.614791112,2107,635.608,5843.80778959,635.605922259,-638.409,4030.36718677,4.33918115267
635.475,3925.67460429,330.515,388.94,6480.67627608,0.0,1363.12621493,0.981319,3925.67460429,493.136841523,2711.80829255,190.501,2108,635.488361323,2108,635.483,5628.77397203,635.48393455,-638.273,3925.67460429,4.45767771246
635.336,4177.72435319,330.697,461.434,6137.67835625,0.0,347.795811235,0.97903,4177.72435319,464.401365718,5096.17104476,190.541,2109,635.357595895,2109,635.342,5804.80012777,635.350898183,-638.072,4177.72435319,4.6349056872
635.351,3689.18915937,330.817,410.094,6307.41324312,0.0,1719.47508348,0.982332,3689.18915937,494.710691628,1330.73453427,190.608,2110,635.341338961,2110,635.356,4778.04165093,635.340051791,-638.168,3689.18915937,4.62769758147
634.971,3500.1161176,330.934,483.963,5964.03787116,0.0,170.721574923,0.979339,3500.1161176,447.996085004,5346.97162704,190.633,2111,635.001294072,2111,634.982,5709.46644228,634.997445209,-637.728,3500.1161176,4.77706738762
635.368,4160.88404205,330.997,438.941,6262.649507,0.0,1785.60304814,0.983081,4160.88404205,453.330027787,702.004031533,190.693,2112,635.389552409,2112,635.374,4939.74755698,635.384743667,-638.198,4160.88404205,4.70357234145
635.342,4064.21716822,331.079,385.331,6189.82926722,0.0,156.963111945,0.97368,4064.21716822,466.406350412,5687.80964701,190.73,2113,635.356411716,2113,635.344,5993.11447976,635.356005703,-638.121,4064.21716822,4.5629500723
635.727,3667.45467166,331.102,387.095,6147.95012265,0.0,2055.68789329,0.980313,3667.45467166,461.087888276,1049.19074938,190.806,2114,635.736055036,2114,635.733,4414.77463689,635.733777828,-638.587,3667.45467166,4.6840155138
634.993,3911.66012132,331.214,463.243,6684.60361,0.0,1167.76368348,0.979695,3911.66012132,489.584700677,3284.19086103,190.789,2115,634.997024825,2115,634.997,5925.53382656,634.995880963,-637.8,3911.66012132,4.73923666077
635.627,3819.42471973,331.314,372.955,6789.30532949,0.0,2127.55958869,0.978995,3819.42471973,483.247408792,731.653192333,190.866,2116,635.639245172,2116,635.63,5438.91349152,635.637648758,-638.44,3819.42471973,4.49846386743
635.606,3192.31791253,331.375,362.601,6603.91653725,0.0,2100.58071535,0.98069,3192.31791253,483.32727403,1172.13207258,190.792,2117,635.613873449,2117,635.611,4979.43326177,635.610346583,-638.356,3192.31791253,4.45350027398
