Iteration,StdEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageEsReturn,MinEsReturn,QFunRegParamNorm,AverageQLoss,AverageReturn,MaxReturn,PolicyRegParamNorm,MaxEsReturn,MinReturn,AverageAbsY,AverageAction,Epoch,AverageY
701,327.02891978,228.044962695,253.357918974,-2.59429,2.56753,2.56993,0.0483765896222,378.006141345,55.0333136725,89.1431,0.0210663,1159.88456737,1364.63667335,82.6601,1063.39111669,267.611596455,2.56860124214,0.99383,701,2.56741568088
702,302.888485462,246.330280376,628.48537107,-2.59369,2.56537,2.5678,0.0482707032862,362.064443167,145.863094531,89.1947,0.019936,1685.28918019,3284.52511697,82.7036,1016.83587955,997.66103579,2.5664463225,0.994151,702,2.56538589245
703,321.804168859,254.131806233,498.716776975,-2.60138,2.57401,2.5762,0.0477703008839,367.012730815,11.0534612353,89.2289,0.0203008,986.697665141,3400.2391803,82.7344,1048.44946528,622.16796418,2.57499490589,0.995708,703,2.57400399542
704,380.626727284,121.933630114,38.9259848676,-2.5962,2.56674,2.56905,0.047722336787,347.161039621,60.7184795579,89.2722,0.020066,195.360566022,461.810918742,82.777,1100.04699345,164.223506816,2.56770427629,0.993146,704,2.56676999385
705,772.173388933,260.838047346,915.400196826,-2.59781,2.56862,2.57122,0.0466211338462,806.268171744,59.7166097817,89.3009,0.0194134,2586.61047685,3558.31592963,82.8168,2111.2694307,1019.32547524,2.56992938449,0.994654,705,2.56860955007
706,292.17518902,237.413501639,392.920789638,-2.58779,2.56374,2.56622,0.0460796574385,356.77435303,56.6144700215,89.3112,0.0185518,1115.83252027,2787.40856813,82.8066,834.58050803,792.037838613,2.56487407462,0.993069,706,2.56378016276
707,192.725200619,214.18626503,515.684789414,-2.58013,2.5516,2.5539,0.0516344623657,322.350010941,122.357365994,89.3787,0.0236751,1135.34377504,2558.66130527,82.9451,705.648457269,698.040999898,2.5524763422,0.993356,707,2.55154748934
708,424.464201497,238.282711564,694.11202233,-2.58503,2.55716,2.55955,0.0458382943895,691.255972132,134.005013255,89.4462,0.0181958,1542.87760704,3026.8203072,82.9928,1228.37355872,792.742120999,2.55830311797,0.994459,708,2.55718744239
709,475.154734242,210.953138436,345.360883163,-2.58269,2.55582,2.55805,0.0455436495549,533.701277871,23.6278790944,89.4429,0.0169105,845.39685995,1767.71192533,83.0478,1216.72325316,240.356895102,2.55683148186,0.992698,709,2.55589562582
710,369.126687791,240.206139947,466.927451149,-2.58848,2.55951,2.56183,0.0490310521372,542.116767967,204.470268141,89.5084,0.0206714,1450.18885141,2452.73046161,83.066,1244.80925741,906.142057607,2.56036155813,0.993231,710,2.55934617361
711,346.80643562,216.161990292,324.887042581,-2.58538,2.55852,2.56066,0.0478008548245,407.080111653,5.58747666181,89.492,0.0193712,956.681373527,1709.16156825,83.0954,906.556686372,353.137896669,2.55941680922,0.992726,711,2.55846238078
712,408.884059706,230.369699108,443.780319318,-2.57654,2.55029,2.55281,0.0476392211959,634.259491948,243.530938023,89.5374,0.0202399,1228.35886873,2155.01638659,83.1167,1381.8895201,254.393518235,2.55133182859,0.99348,712,2.55030681843
713,141.864615424,216.187572565,567.625675091,-2.57687,2.54765,2.55071,0.0519391261722,361.49580686,207.000337653,89.5889,0.0230966,1263.76282238,2882.20082706,83.2278,628.639227662,269.499681492,2.54896803939,0.99401,713,2.54763184206
714,341.132414961,151.685527404,677.991931461,-2.57816,2.55059,2.5525,0.0479216977609,515.451001758,135.335197186,89.6074,0.0195596,597.056122652,2706.73579245,83.2242,917.751024747,199.371791523,2.55138014886,0.992751,714,2.55054708603
715,359.577190756,235.968840482,547.624573154,-2.57696,2.54975,2.55216,0.0500376725452,218.582009605,7.40756085263,89.6316,0.0211542,1133.11182987,2618.44971706,83.2703,1545.8213654,187.22963238,2.55088436124,0.993986,715,2.54990160948
716,209.98473599,192.478612551,1079.33214619,-2.57763,2.54951,2.55193,0.0490507370482,313.464687561,6.34079355249,89.6747,0.0213928,1234.71441862,3151.1872243,83.3165,705.247996136,146.721587868,2.5503831167,0.992847,716,2.54948628119
717,440.940568869,262.276660489,409.822957984,-2.57483,2.54507,2.54737,0.0500548431635,751.521128453,106.653364513,89.7164,0.0209837,1464.23526256,2948.94663616,83.394,1337.26439219,922.112931536,2.54583921982,0.996426,717,2.54499970517
718,214.779115969,249.516736776,640.301193794,-2.58216,2.55427,2.55647,0.0479075146908,473.487736996,176.855882525,89.7807,0.0200041,1279.4211082,3400.11320864,83.403,740.092200208,795.524989684,2.55512094562,0.994953,718,2.55407799878
719,266.531463951,234.229862373,167.161121931,-2.58521,2.55692,2.55927,0.0485524797207,361.954385887,5.99189373231,89.7832,0.020177,912.833055234,1332.57251931,83.53,843.514124387,548.426366009,2.5579919285,0.992842,719,2.55700454484
720,303.037587165,238.222160534,495.723452539,-2.58499,2.55777,2.55985,0.0474643034455,387.295310853,9.00267212974,89.8268,0.0185877,1092.0831791,2980.62226782,83.5857,906.457509336,566.831393004,2.55848636997,0.993411,720,2.55776282034
721,345.390187484,244.958863866,530.000550751,-2.58918,2.56079,2.56304,0.0480988939484,411.753291349,131.795079793,89.8663,0.0190987,1121.61356379,3145.62346709,83.7004,1047.43830638,682.979694208,2.56152597786,0.990726,721,2.56054546304
722,276.430257397,251.54295361,392.020092774,-2.57953,2.5538,2.55587,0.0483206498833,350.830925338,9.40313096776,89.9444,0.0198028,1110.1935624,2565.44437264,83.7668,874.170640312,845.578611539,2.55431053559,0.989446,722,2.55351082953
723,216.199531148,240.29662983,335.408651799,-2.57779,2.55009,2.55267,0.0501020026313,252.509160069,8.53453908538,90.0047,0.0216823,903.500146074,2208.88916731,83.8199,712.055326168,593.719468846,2.55093986025,0.992336,723,2.55009712559
724,306.600195461,228.662579357,279.875914457,-2.5761,2.54919,2.55143,0.0510240967201,347.759507507,10.5118005102,90.0405,0.0234306,855.560103936,1708.00858928,83.8679,970.172200131,576.587360236,2.5499162105,0.991926,724,2.54905282399
725,323.58298512,226.741185207,376.842241068,-2.57428,2.54874,2.55098,0.0468572375428,397.581837652,8.42449714466,90.0487,0.0174819,985.886273628,2262.07514418,83.9349,934.041452102,607.837472304,2.54944001382,0.993184,725,2.54850700452
726,437.82861752,234.963028845,684.074918182,-2.56938,2.54204,2.54451,0.0471996772188,531.422459932,69.2959779415,90.0852,0.0183193,1077.20116885,2888.90300928,83.9929,1332.29328916,541.772325024,2.54308584386,0.99354,726,2.54221096404
727,387.150690443,244.270333417,644.30030997,-2.56998,2.54265,2.54464,0.0481625625767,480.203362968,12.4899699499,90.1095,0.0198332,1425.95880703,2789.73473022,84.0088,865.013567703,641.817015575,2.54372602349,0.993209,727,2.54286588831
728,445.807433125,227.683293389,412.641984243,-2.57006,2.54303,2.54512,0.0490195144624,482.167918865,5.48137640954,90.1408,0.0201116,1016.98274768,2260.52969999,84.1079,1077.36946893,485.200218873,2.54361951704,0.992787,728,2.54276334774
729,357.63097007,249.029315914,636.350203362,-2.5722,2.54312,2.54557,0.0488733085077,284.493635035,7.36526590863,90.1996,0.0198744,1308.43018911,3194.81546036,84.1969,962.959512999,900.587418843,2.54413224756,0.993346,729,2.54305882789
730,309.301568985,240.492983965,400.11735335,-2.56949,2.54137,2.54442,0.0509418426127,194.59211119,4.44437275717,90.2766,0.0213429,895.306928081,1819.26552346,84.2737,794.481168922,450.163123197,2.54279949501,0.992563,730,2.54141101123
731,937.504989439,120.728628355,419.457832157,-2.57656,2.54897,2.55123,0.0519034373563,964.196246102,7.21344786099,90.33,0.0202146,363.857705997,1625.18542822,84.2736,2237.36452971,11.6775032513,2.54992191244,0.993531,731,2.54900435031
732,314.776223895,241.888036349,697.222128497,-2.57388,2.54726,2.54943,0.0527474604612,346.741636579,6.13766450532,90.3475,0.0201379,1001.60504019,3127.28079147,84.3793,972.29367507,219.493225887,2.54825349364,0.992917,732,2.54735310016
733,177.793582588,230.434993579,210.817922479,-2.57245,2.54753,2.54975,0.0538619453776,246.213747913,4.4071603206,90.3382,0.0211216,932.977292522,1402.7718618,84.3996,496.550590479,565.67886265,2.54823972067,0.99198,733,2.54749553643
734,189.760872023,253.163972564,941.556094732,-2.56038,2.53538,2.53739,0.0542071556013,258.19899974,5.43877839623,90.3651,0.0217036,1595.22359542,3269.36789246,84.3359,575.22067367,481.5398963,2.53611004854,0.99471,734,2.53522831895
735,203.586434014,223.892175918,578.174846037,-2.554,2.52561,2.52821,0.05379052844,302.889357314,15.766449305,90.3676,0.0219646,874.223669569,2892.81252861,84.3774,661.950051027,375.063471987,2.52674450035,0.991,735,2.52576916951
736,250.039530437,204.714972493,681.249766436,-2.56283,2.53355,2.53614,0.0522284266722,261.059717552,4.22614031379,90.4179,0.0219501,905.661746178,2685.08571497,84.4295,735.76552073,325.384422008,2.53452886931,0.99374,736,2.53353823642
737,294.985590404,204.571349803,666.482647698,-2.55504,2.52728,2.52973,0.0520374179367,227.221894642,4.89847155299,90.4626,0.0224874,929.212695971,2847.20306092,84.444,993.508622106,311.328730385,2.52842603003,0.99515,737,2.52725526842
738,266.049555483,228.444827001,381.852164319,-2.5593,2.52989,2.53236,0.0500578688209,250.519781589,5.89314335206,90.4979,0.0196389,1123.41991918,2179.57526401,84.4981,703.16343366,610.101340143,2.53084357136,0.994497,738,2.52983990389
739,320.192518783,239.33020019,453.549697682,-2.56069,2.5329,2.53503,0.0508454161596,312.341480208,5.14062560757,90.5282,0.0206948,1384.19417685,2107.34510063,84.563,855.19350891,775.370795609,2.53398023408,0.995121,739,2.53305409915
740,231.384750622,243.834562442,299.754106543,-2.57086,2.5426,2.54469,0.0485048535061,228.523911341,5.46974982382,90.5573,0.0183756,883.92908847,1965.87012961,84.5883,631.718841178,513.022885892,2.54346389109,0.995996,740,2.54256796528
741,158.43313538,231.849115157,411.972187474,-2.56543,2.53687,2.53924,0.0491003395493,150.153951437,10.2819081487,90.5738,0.0185847,870.432009867,2248.71870847,84.6724,484.826748099,39.3520417162,2.53782091051,0.995543,741,2.5370362271
742,282.333269369,12.8308537798,145.990861499,-2.56128,2.53337,2.53517,0.05178580337,236.424018892,4.45126098738,90.6113,0.0208457,30.6599415993,1417.08768651,84.7375,686.193165336,4.74978000962,2.53405540866,0.984895,742,2.5332679479
743,386.589914667,228.496024787,465.425621426,-2.56649,2.53783,2.53996,0.051947311354,144.044349459,4.2280195806,90.693,0.0221601,880.552388451,2374.79685756,84.8104,1587.04440263,452.89214508,2.53879718551,0.995093,743,2.53801178074
744,206.430673657,192.001589414,642.803115564,-2.56854,2.54055,2.54283,0.0505575420204,224.83197104,31.447646015,90.7052,0.0198278,761.875606393,2762.55527228,84.8602,774.638639076,166.348762757,2.54123144864,0.995415,744,2.54030355255
745,200.69430646,100.170121014,3.3427974036,-2.56186,2.53501,2.53706,0.0477448232948,328.752235263,15.355602387,90.7568,0.0176485,147.573771303,162.910329943,84.9428,641.149390009,140.934643397,2.53579359533,0.994701,745,2.53485628075
746,137.2847757,221.344664612,177.942359752,-2.56159,2.53635,2.53874,0.0506343514165,106.877451395,4.64079067691,90.7774,0.0210423,670.821715353,1477.57146068,84.9724,524.167225121,551.934540152,2.53755099455,0.995941,746,2.53644364273
747,240.008742952,235.353536268,578.917950187,-2.56249,2.53521,2.53736,0.0496543462209,341.695838994,25.1932885183,90.8073,0.0204351,1212.77570487,2801.57614093,85.038,688.136530037,577.106697188,2.53590144357,0.995895,747,2.53515388702
748,302.533928057,231.336875014,265.035860979,-2.55243,2.52638,2.52902,0.0478830525686,228.457023487,4.43661994275,90.8189,0.0187598,994.362052627,1568.12814625,85.0959,802.796397305,716.235252671,2.52760187911,0.995078,748,2.52645970181
749,186.927619072,208.484704876,311.287907079,-2.55714,2.53112,2.53348,0.0501692799426,192.390927909,23.9523692808,90.8619,0.0205031,832.50876729,1750.00915792,85.1726,528.806765057,16.9635467794,2.53193930931,0.995792,749,2.53107319536
750,290.569390705,228.224600381,450.623514027,-2.55811,2.53017,2.5325,0.0491283273206,339.216267036,10.596621219,90.8939,0.0215393,1278.57288696,2420.77255161,85.185,833.279079005,582.882046606,2.53089464679,0.996033,750,2.53007259308
751,286.31782642,220.045580465,236.103781053,-2.55434,2.52883,2.53122,0.0486711124582,245.068668163,8.6453281712,90.9376,0.0201079,807.264642476,1470.47453503,85.3002,1001.39912088,238.546628364,2.52948865656,0.995398,751,2.52864616246
752,153.875357082,227.949606122,318.199346735,-2.54727,2.52165,2.52382,0.050390533645,218.265993471,6.58141020881,90.9081,0.0211939,836.88128952,2578.04332402,85.3327,522.61613062,638.005286882,2.52264567454,0.997148,752,2.52179665076
753,260.027726956,225.407447387,579.564054188,-2.5507,2.52516,2.52759,0.048761609876,213.219850568,11.0007680247,90.946,0.0188087,1060.31936769,2939.56336051,85.3422,827.036889742,591.65178378,2.52614916264,0.996625,753,2.52523340681
754,210.530306442,227.562708952,844.214409522,-2.55677,2.53077,2.53333,0.0473879864296,199.8170679,7.04664409273,90.9811,0.018753,1546.00555544,3038.10666672,85.3385,625.203539049,603.962383247,2.53141730731,0.995672,754,2.53061195914
755,234.200825119,245.413061624,621.831180534,-2.54602,2.5195,2.52144,0.0522999110673,184.854386137,17.9059619597,91.0563,0.0232831,2752.1237961,3281.61949585,85.3933,770.942533011,1251.32655403,2.52042270577,0.996292,755,2.51957396827
756,288.724046064,253.312987117,717.000219286,-2.54085,2.51407,2.51639,0.0500894330015,302.252616634,10.4013936233,91.1161,0.0201054,1877.59563845,3578.62426349,85.4499,1019.65223578,1146.42935394,2.51460397275,0.996549,756,2.51399989526
757,379.905822301,233.138212439,707.063751192,-2.54786,2.51858,2.52103,0.0505413047812,454.958552155,13.7542664919,91.1669,0.0215768,1726.92371308,3124.52535212,85.4939,1009.30176311,987.97694832,2.51959880205,0.995913,757,2.51881244829
758,145.848340874,251.228582759,580.574335224,-2.54802,2.52264,2.52486,0.0473990250045,619.803516392,368.034220504,91.1891,0.0190467,3176.60198815,3511.31532971,85.5641,720.401447695,1352.38462149,2.52333744853,0.996747,758,2.52252727415
759,306.753984626,253.39908082,853.974080601,-2.54646,2.51787,2.52033,0.0485363400193,545.715170572,223.694848831,91.2167,0.0185872,1882.91199395,3320.8513915,85.6086,1127.89465228,971.733326387,2.51890196633,0.99722,759,2.5179121628
760,237.632410722,228.303737168,170.664284471,-2.55181,2.52498,2.52762,0.0504640597145,203.009559146,5.38869918141,91.2606,0.0222707,804.940488786,1195.89330412,85.6635,810.453117556,612.878463105,2.52595965355,0.996587,760,2.52506561735
761,380.314852135,242.167778141,294.740764631,-2.5483,2.52233,2.52436,0.0476706472079,496.918140701,54.5872897558,91.2945,0.0185703,1000.2001813,2274.89624255,85.6898,1153.74119056,733.954371891,2.52310802341,0.996608,761,2.52234701093
762,159.235940241,236.349838098,333.622509192,-2.54474,2.51618,2.51874,0.0489164253919,199.913136991,8.45459711963,91.3743,0.01879,1006.0121558,2099.28896287,85.7155,454.309592806,187.293173655,2.51679096684,0.995343,762,2.5161640571
763,228.831475421,198.511664103,254.642339207,-2.55046,2.52552,2.52777,0.0486471956446,310.475112575,5.32980685731,91.4074,0.0191919,635.420874974,1132.16949746,85.7756,769.352326947,195.097996265,2.52642692442,0.995495,763,2.525379762
764,303.531687933,238.02763035,468.035780501,-2.54843,2.51971,2.52178,0.0500874783037,238.533852005,7.3358924401,91.4414,0.020693,1173.08455668,2858.40207728,85.7715,1007.67638844,724.292587662,2.52059908486,0.99537,764,2.51978694294
765,274.057086914,201.278684543,152.198554035,-2.55169,2.52433,2.52643,0.0512688228819,387.442480936,6.18851351532,91.4769,0.0212666,657.509421818,1194.50117803,85.8821,826.93453531,420.04667726,2.52515712377,0.993641,765,2.52421634751
766,275.42461807,231.959962147,340.764809817,-2.547,2.51849,2.5213,0.0520952868781,200.160202035,4.44917173882,91.5128,0.0211206,939.22774013,1994.17380449,85.9311,889.403361179,643.004919899,2.51953104273,0.992995,766,2.51840404482
767,848.087844011,222.843736022,422.409402881,-2.54399,2.51679,2.51921,0.0504388553929,850.854507885,136.418835229,91.5655,0.0198602,921.874715426,2128.81516376,85.945,2042.37788714,366.061201278,2.51765948604,0.993403,767,2.51665789384
768,244.022311719,201.161403664,240.844235998,-2.55,2.52052,2.52308,0.052985358477,251.856413018,6.44875304649,91.5942,0.0219371,568.674518861,1298.8585385,85.9857,651.647026889,276.396341062,2.52136079992,0.995116,768,2.52057525662
769,300.915398718,254.156916727,844.499702601,-2.55629,2.52823,2.53051,0.0527414877849,266.933146876,41.7911467391,91.6708,0.0241669,1592.45243602,3123.57375742,86.0109,1056.13977925,448.766026546,2.5291250966,0.994854,769,2.5282578602
770,226.974701524,234.766236944,127.472441073,-2.55698,2.52977,2.53241,0.0480887138509,217.279507863,34.5127471985,91.7163,0.0167965,739.461465353,1008.85011149,86.0976,648.030219547,542.690623905,2.53084160044,0.995151,770,2.52978127666
771,233.022545452,218.083316415,366.01527326,-2.55444,2.5268,2.52886,0.0513851919835,405.665635696,119.912498869,91.7232,0.0205774,819.054600586,1678.68719423,86.119,960.195549334,132.197233111,2.52725450458,0.994892,771,2.52659031387
772,273.390131795,226.843509229,418.606849753,-2.5608,2.53325,2.53587,0.0499317179881,303.615824385,10.6694165415,91.7771,0.0188604,932.588616981,2684.51452278,86.1817,824.292107591,630.160340331,2.53429519751,0.996518,772,2.53326164754
773,232.176147619,240.25263927,473.603165359,-2.5539,2.52679,2.5293,0.0494243757716,132.477962185,4.22227769929,91.825,0.0171898,1226.11428003,2501.47700035,86.274,809.479344722,645.504908316,2.52797512483,0.99503,773,2.52676385196
774,449.003916461,203.810487392,14.4907086925,-2.55823,2.52841,2.53097,0.0514596409984,285.120199353,10.1546418218,91.8969,0.021094,465.280393792,508.298903233,86.3195,1483.11726961,422.684808866,2.52959668231,0.994859,774,2.52837154432
775,193.016350154,159.329505904,446.65903611,-2.55718,2.52929,2.53188,0.0527554561685,186.506049315,9.01585018767,91.9553,0.0222051,570.326820618,1588.54194883,86.3481,661.879903464,113.272601395,2.53059470814,0.994142,775,2.52943073036
