AverageAction,MaxReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageEsReturn,MaxEsReturn,Iteration,AverageQLoss,AverageQ,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageY,StdReturn,AverageReturn,AverageAbsQYDiff,StdEsReturn,MinEsReturn,PolicyRegParamNorm,Epoch
0.9999,4584.73578893,78.9827215522,134.489198861,-29.7404,637.203763701,891.897379433,2098,2.92304,29.5496,29.5824,173.681,29.5789559039,29.5534724736,1840.03206882,2164.50751623,0.801373185646,349.417723833,143.131595147,140.399,2098
0.999811,4416.36759905,155.989999333,185.065170584,-29.7944,915.49327538,1309.35951632,2099,2.72824,29.5941,29.6267,173.699,29.624420966,29.5962944638,1876.84131224,2427.34556759,0.786619794635,448.274545522,288.354226975,140.485,2099
0.999768,3953.96957308,729.169498242,174.155087455,-29.7918,1182.0050183,2429.23729597,2100,3.06398,29.5991,29.6302,173.767,29.6274715043,29.6005787341,1135.20700126,3063.50119154,0.79435309267,953.994412799,112.892814803,140.505,2100
0.999768,3706.47544156,1973.47455217,202.163382769,-29.7626,994.706838466,1349.60558534,2101,2.78143,29.5701,29.6008,173.813,29.5965174212,29.5711263939,574.42862748,3358.15918989,0.783818745403,342.024424462,532.64154841,140.542,2101
0.999749,3593.90695982,160.172804191,153.916370195,-29.7641,763.679876723,1810.42420822,2102,2.77329,29.5714,29.5985,173.845,29.5942640501,29.5707653611,1168.97611404,2179.32644662,0.787097033303,646.109265906,100.278390569,140.575,2102
0.99981,3652.90025912,1156.52669603,178.749183516,-29.75,544.587978595,1841.50738663,2103,2.53974,29.5597,29.5936,173.896,29.5865720173,29.560992427,844.71165152,2704.89206959,0.7640202093,751.864563923,1.43851544074,140.607,2103
0.999772,3901.30267669,442.625130485,152.130440297,-29.8287,520.23036306,1240.33421247,2104,2.70621,29.6318,29.6582,173.938,29.6557348322,29.6323045591,1079.85082366,2619.80092753,0.768779299461,481.549851874,19.6316909315,140.634,2104
0.999797,3797.37888534,1374.81685215,167.5096154,-29.8119,482.010104949,1070.70919187,2105,2.48247,29.6163,29.648,173.975,29.6432911134,29.6178165964,927.844004643,3040.21498832,0.769966478803,376.490074389,110.571366129,140.656,2105
0.999825,4022.64720913,277.071795188,166.021185276,-29.7467,491.191057936,1793.37180731,2106,2.70312,29.5607,29.5919,174.018,29.5874887025,29.561677688,1198.16519336,2499.58208917,0.780091623481,667.810107596,-10.7007755116,140.672,2106
0.999879,4086.49441402,8.12451342223,100.1038267,-29.7769,62.3473454175,410.073491954,2107,2.77826,29.5939,29.6306,174.035,29.6239132823,29.5945145245,1278.55310727,2445.6025449,0.783453570094,125.030220767,-43.2824857848,140.713,2107
0.999801,3221.70193351,27.329122738,55.3096775243,-29.7281,83.8361112678,554.707442647,2108,2.91761,29.5342,29.5704,174.061,29.5683707588,29.5353090709,1374.67027796,1982.67757354,0.784186356235,178.81362239,-9.03115638115,140.735,2108
0.999911,3993.39241234,1279.81934271,141.490682838,-29.6675,1110.48439655,1759.60694704,2109,2.90647,29.4826,29.5175,174.077,29.5132512844,29.4843435885,931.98631343,3073.59683516,0.785975083418,621.296800117,150.465269964,140.712,2109
0.999873,3962.66689143,467.747261481,149.715775496,-29.7233,660.8731032,1381.32488334,2110,2.78476,29.5301,29.5636,174.115,29.5620280695,29.5319469646,1183.02717135,2806.41938867,0.785768383737,498.022669669,31.5208268115,140.733,2110
0.999863,1976.6216118,525.189331088,176.294906624,-29.5894,236.013299407,630.117819945,2111,2.94736,29.3908,29.4307,174.195,29.4255690126,29.3896762644,283.865502447,1247.17119467,0.795636267868,231.743237915,1.98624153259,140.69,2111
0.999843,4216.33822153,951.513402357,222.323156481,-29.5945,506.361882886,966.821521847,2112,2.54425,29.413,29.4495,174.222,29.4473384811,29.4140087099,747.582949173,1689.22705253,0.779525258528,318.395877715,-4.4510421924,140.713,2112
0.999847,4223.07543558,116.4092988,174.482654588,-29.7156,874.119320293,1521.25336168,2113,2.73605,29.5427,29.5704,174.314,29.5674351433,29.5424382823,736.310808187,1185.07941497,0.77508992905,637.132553403,7.57901732135,140.798,2113
0.999831,2567.89290215,798.9462748,211.90753889,-29.5635,601.823162296,1321.93019891,2114,2.97666,29.3764,29.4105,174.345,29.408919695,29.3783087814,594.919650883,1474.90685913,0.785564523966,453.94905485,161.377646058,140.817,2114
0.99989,3600.65860878,10.0112700557,175.842853384,-29.6291,242.147341934,656.195114239,2115,2.77208,29.434,29.4716,174.336,29.4678554311,29.4346253165,826.747056056,1217.97922792,0.786429269938,262.868746744,-2.73960832919,140.811,2115
0.999931,2653.2201183,119.839887756,163.295691715,-29.6205,433.128096712,1084.79605775,2116,2.63086,29.4249,29.4613,174.389,29.456480212,29.4254975389,734.400623111,968.067139591,0.786073062562,343.787280538,-5.1554785653,140.871,2116
0.999881,4238.92209804,115.851461785,212.339885014,-29.6323,372.63622874,605.183345961,2117,2.87795,29.4204,29.4634,174.453,29.4636974703,29.4239949334,1174.60575399,1657.46784163,0.814208774345,172.604400324,131.356229691,140.907,2117
0.999817,4428.44826034,333.486458832,212.256177834,-29.6665,275.541950935,845.319056267,2118,2.74171,29.4688,29.5123,174.52,29.5080705778,29.467960263,1171.73477917,2450.75916181,0.79090018586,269.489719798,20.0733094139,140.975,2118
0.999891,3131.96251202,197.698025615,178.861912665,-29.6654,616.763522766,1947.40287302,2119,2.90111,29.4682,29.5162,174.588,29.5103370428,29.4667285333,824.050022501,1266.31907449,0.805571530353,680.579870182,126.291234064,141.001,2119
0.999883,3822.12318742,128.469690778,138.437818998,-29.5823,329.53207651,884.003658591,2120,2.83528,29.3836,29.4429,174.665,29.442144937,29.3865080357,1258.07892642,1858.59395723,0.808186173601,246.493815376,109.513477573,141.005,2120
0.999896,3665.04537265,112.119452473,172.618121557,-29.6654,219.229399081,530.269723334,2121,3.02072,29.4804,29.5435,174.699,29.539998068,29.4821876976,1219.33254743,1842.77398402,0.817538854451,195.523547832,-3.34342506797,140.968,2121
0.999948,4138.01458578,56.5299730383,158.202348344,-29.5709,320.973832477,631.264511437,2122,2.86066,29.3841,29.459,174.803,29.4529694455,29.3824445922,1211.10639434,1820.93577261,0.80438383278,213.41677959,95.9362314858,141.036,2122
0.999858,4212.53491529,407.253358607,181.568285698,-29.5427,691.717438261,1606.56600123,2123,2.71455,29.3674,29.4389,174.821,29.4374864097,29.3684658912,1079.69129524,2031.89429815,0.80701207799,666.704699654,14.7769172388,141.018,2123
0.999857,3881.43739081,647.959085088,192.014681935,-29.5429,1045.95934335,1941.50257136,2124,2.976,29.3566,29.4423,174.864,29.4372809894,29.3555264417,828.853699226,3188.17898318,0.822309492003,895.543228011,150.416115341,140.998,2124
0.999883,3909.74879047,360.584064867,177.888983308,-29.6109,1001.79453816,1024.35127547,2125,2.78104,29.4257,29.4974,174.906,29.4933809391,29.4277202536,1127.5404437,3002.49548394,0.802696217898,24.4836657417,967.766003931,141.039,2125
0.99985,3635.95073392,860.749606925,156.147471633,-29.5005,261.752476427,1037.49604904,2126,3.04367,29.3263,29.4006,174.959,29.3997039254,29.3277833274,905.050557938,2373.10413403,0.821023133652,351.379520845,-1.53476607457,141.061,2126
0.999914,4363.22362927,1905.61543992,212.052720255,-29.5437,330.104099724,886.603729226,2127,3.04542,29.3544,29.4411,175.012,29.4384867603,29.3541556235,737.932516352,3476.82673015,0.831021455677,301.66600328,12.303426814,141.09,2127
0.999849,4252.49180549,151.420901833,206.639355136,-29.5752,271.424924189,562.393242068,2128,2.80304,29.386,29.4606,175.033,29.4575098547,29.3869606104,1350.48662842,2226.82568478,0.815151293509,194.088024972,40.6868702071,141.092,2128
0.999887,4002.95693969,155.820192358,177.180580577,-29.7,1615.64083001,2308.5170903,2129,2.56129,29.4918,29.557,175.125,29.5602220217,29.4933383256,1378.73950323,1481.39947952,0.796063457948,692.87626029,922.764569723,141.155,2129
0.99989,3931.92427757,491.10592224,174.971535846,-29.5911,573.773874911,927.801957669,2130,2.97965,29.3807,29.4692,175.184,29.4673946462,29.3828893473,994.99510499,2187.66945987,0.8210068347,266.282439268,178.80510407,141.181,2130
0.999795,3681.59322835,2169.3254488,194.282290729,-29.5795,588.753176579,588.753176579,2131,2.91371,29.3741,29.4469,175.214,29.4443342748,29.3749265243,403.361406544,3143.70141462,0.805577627519,0.0,588.753176579,141.204,2131
0.999838,2555.75714606,90.7960273042,134.310593018,-29.569,1235.25872655,2876.14506259,2132,3.07673,29.3525,29.4416,175.212,29.4402642319,29.3517793738,841.40867752,1077.89128135,0.831338038576,1024.81247375,124.122300318,141.159,2132
0.999938,3239.1046108,94.2238356583,147.492821748,-29.5792,364.410071122,1150.99044715,2133,2.88946,29.3727,29.4511,175.241,29.4486814428,29.3731763691,907.409487181,1437.43148472,0.813235583703,386.303952875,30.8274416561,141.184,2133
0.999896,3184.63341759,140.439734278,141.488085,-29.7074,292.816820042,590.382903366,2134,3.18827,29.4896,29.5747,175.283,29.5725436858,29.4903017037,941.46952878,1443.65921912,0.813061909336,206.60413217,3.20157101153,141.208,2134
0.999851,3820.80134721,119.591650523,161.818797254,-29.6449,468.75741096,1210.86875093,2135,2.7577,29.4362,29.527,175.329,29.5249680288,29.439038354,1188.0820838,1473.47440083,0.792484127915,395.862668264,123.45804494,141.184,2135
0.999673,2724.55489348,82.1279331437,77.0430854721,-29.643,303.843436475,861.407767055,2136,2.92619,29.4234,29.5039,175.376,29.501231336,29.423458771,714.273616945,538.253407635,0.805381598606,258.437505913,101.621789779,141.169,2136
0.999786,3790.05833229,729.111845256,182.902802499,-29.6276,447.078426913,1516.052429,2137,3.16348,29.4161,29.5115,175.398,29.5056039223,29.4159189495,1078.43138807,2233.66195456,0.82393993516,622.392004645,19.599610733,141.178,2137
0.999787,3803.33174812,243.285801853,168.376354499,-29.6187,452.616549952,856.64212284,2138,2.91361,29.424,29.5223,175.417,29.5230641289,29.4270583994,1141.97101166,2439.4286174,0.810280495561,289.287819778,93.803765006,141.177,2138
0.999843,3857.64813128,145.64391221,137.070127135,-29.5515,423.715650789,1000.72056314,2139,3.1653,29.3587,29.4466,175.434,29.4414689513,29.3586443354,1209.76696913,1666.61074597,0.803995332534,365.150777981,3.97018403251,141.202,2139
0.999878,3583.07938929,591.114633847,171.771536181,-29.6002,405.44654824,880.633299747,2140,3.05154,29.3849,29.4642,175.492,29.463672613,29.3863919266,844.730252403,1474.71455247,0.815402184466,328.984887322,41.2680971981,141.231,2140
0.999726,1203.85870827,127.211493736,99.3993081533,-29.5558,595.197421927,1090.69545724,2141,2.62584,29.3561,29.447,175.531,29.4451409867,29.3579027004,177.856040423,293.464383591,0.794573340496,375.25682223,52.0656175547,141.24,2141
0.999502,1470.63329985,104.91478316,104.040914713,-29.6459,608.0074881,1854.59680024,2142,3.00218,29.4372,29.51,175.576,29.5073362316,29.4367189086,250.679402504,361.594694149,0.804556262581,733.792172142,43.1697459251,141.303,2142
0.999529,3086.01657739,108.570695554,99.7056010042,-29.6399,362.242120315,597.280778331,2143,3.32229,29.4379,29.5017,175.611,29.4979498544,29.4373503631,534.341627706,363.031161062,0.818895967443,146.887059381,178.792231887,141.32,2143
0.999445,305.158663634,239.982507766,102.58442774,-29.6402,974.255473577,2805.2505692,2144,2.64081,29.434,29.5061,175.617,29.5044545654,29.4359298578,13.0602979045,278.937892217,0.788893511435,1294.85422108,35.0113337561,141.356,2144
0.999446,480.957684179,103.530746835,95.3006149377,-29.6038,400.851563184,1188.49394285,2145,2.86134,29.3909,29.4593,175.642,29.4565653167,29.3921252107,66.1704233627,306.413828572,0.804500700764,456.235258036,93.8681269753,141.417,2145
0.999728,403.753618543,103.228524371,76.4967517815,-29.5942,387.113772792,970.791131573,2146,2.98177,29.3823,29.451,175.696,29.4490709974,29.3833470255,64.8034716753,154.677074425,0.811935871081,295.964295142,175.994715159,141.465,2146
0.999703,299.736837078,92.5573761296,82.0642323351,-29.5738,598.98381952,1382.30408498,2147,3.11438,29.3653,29.4418,175.774,29.4358379389,29.3641173602,51.6247491333,164.633297725,0.825942435179,437.424501724,39.4918413446,141.493,2147
0.999611,408.107173939,106.998489028,82.5712761555,-29.5144,186.489890694,389.272376999,2148,3.11029,29.2999,29.3792,175.77,29.3787855375,29.3019487773,84.8629949711,200.668612417,0.828934128181,136.252882008,-5.57699759517,141.546,2148
0.999612,755.712060821,97.468221995,78.5050627168,-29.5734,666.084209508,1526.25730062,2149,2.80006,29.3582,29.4318,175.81,29.4317872853,29.3594269609,124.717584847,210.764485376,0.80089818576,612.183461568,150.970751057,141.59,2149
0.999804,326.444063633,84.3427655148,76.9353142335,-29.5349,1243.43032867,3076.23057587,2150,2.96035,29.3153,29.3819,175.835,29.378107767,29.317530615,77.9752321919,164.826242042,0.810423909056,1306.40441329,125.359242819,141.606,2150
0.999682,495.086321859,86.8886637091,90.5301062301,-29.6355,576.926714185,1071.43705972,2151,2.84697,29.4224,29.4849,175.854,29.4820432473,29.4220363378,124.903493642,276.975037068,0.811921662835,459.628656358,19.2973538311,141.608,2151
0.999657,458.203895968,186.955708005,94.8582097871,-29.5875,476.352715512,1432.81802776,2152,3.02937,29.3701,29.4457,175.886,29.442186101,29.3705432946,60.1302311753,327.252373501,0.833802466413,555.789969596,54.829216674,141.612,2152
0.999744,217.10751911,112.891940109,89.2035772901,-29.5766,892.957520879,1289.26721289,2153,2.7125,29.3653,29.438,175.888,29.4355889814,29.36758167,24.4370133266,180.47397533,0.805849901251,283.762958012,640.157496489,141.603,2153
0.9997,206.60292344,106.174724779,84.4974263571,-29.5932,243.887689021,741.177628873,2154,2.631,29.3783,29.4497,175.938,29.4474521692,29.3779956376,21.9332912596,163.774848284,0.794393434904,216.404369961,47.2667809722,141.628,2154
0.999626,260.426777184,95.7863803071,96.4060927598,-29.5998,419.012120452,1313.11834704,2155,2.53956,29.3789,29.4379,175.954,29.4337888781,29.3781718301,28.0381288798,218.534161231,0.794701219448,409.826291109,73.3992687754,141.622,2155
0.999675,260.783024837,135.82887962,89.8133879177,-29.648,288.773672911,485.636553043,2156,2.68353,29.4224,29.4925,175.988,29.4906471174,29.4215656847,22.6466505339,176.932095352,0.811302819632,160.457047195,2.91280837628,141.633,2156
0.999893,94.206934104,78.8737009782,55.0559257617,-29.654,207.85710435,904.806407929,2157,2.76901,29.448,29.5264,176.058,29.5274286795,29.4494570254,2.85145140445,84.3701929782,0.80973159315,273.12974186,10.6580395012,141.643,2157
0.999745,232.970518073,79.6054251823,69.8244522979,-29.5986,140.627931489,294.552659715,2158,2.79083,29.4001,29.4837,176.074,29.4822582315,29.4006559007,50.0885071001,122.922959431,0.825949910556,74.2142536282,82.1244580881,141.644,2158
0.99992,90.3695134979,81.4947997652,55.0741720996,-29.5875,247.287221966,1095.77652243,2159,2.88079,29.3858,29.4712,176.108,29.4726196624,29.3875838603,1.81020481908,84.3147912767,0.82486991302,324.288554325,67.945071149,141.681,2159
0.999668,160.301367039,81.7275348836,60.244014593,-29.5778,544.579550911,2282.20351476,2160,2.72994,29.3575,29.4516,176.16,29.4494152925,29.357748932,16.5988848354,95.5551764637,0.822924487285,871.181060588,2.17525870787,141.653,2160
0.999788,184.443355751,109.660801673,76.325742868,-29.5705,699.829973803,1282.01703472,2161,3.13696,29.3491,29.444,176.239,29.4438113169,29.3511416458,18.1646038764,135.267086052,0.844597447563,500.08357209,61.0022946221,141.655,2161
0.999773,144.913124478,88.556265321,73.4425903655,-29.531,420.53972427,1364.01903132,2162,3.09319,29.3156,29.4224,176.307,29.4235006952,29.3171789222,13.5903622035,124.151758134,0.858710120231,441.333041235,92.8463496664,141.699,2162
0.999849,118.359095407,82.5315454492,58.7085743754,-29.4411,150.715061232,386.712852912,2163,2.98625,29.2297,29.3509,176.379,29.3514455514,29.2286096976,10.4159696839,91.1584457258,0.832682476764,101.31221825,2.51745337158,141.708,2163
0.999801,131.252642731,82.3622311239,58.3961030224,-29.4807,164.205515381,250.72947713,2164,2.55015,29.2684,29.3949,176.409,29.3944507493,29.2704331887,13.5311846879,91.0817395686,0.825707760507,53.9863827566,90.0698599904,141.716,2164
0.999777,150.987110716,99.7568849666,75.4668947713,-29.4441,201.227861443,503.615389578,2165,2.81444,29.2191,29.3413,176.43,29.3423309346,29.2214617851,6.60073566151,132.453488602,0.838104667377,146.790340887,-3.93504867325,141.749,2165
0.999751,290.090716842,140.634580387,97.5621362425,-29.5527,164.45346578,478.743926973,2166,2.99616,29.3199,29.4493,176.51,29.443840841,29.3181455059,20.6688762074,197.277947043,0.839619068603,173.965196153,-2.97351666403,141.82,2166
0.999692,207.380015018,138.301025013,93.5708158105,-29.5208,407.45598602,1069.42531863,2167,3.30483,29.297,29.4238,176.589,29.4238125535,29.2975954889,12.9169474943,175.149938218,0.859120835365,352.469779169,-3.49699953097,141.873,2167
0.999758,241.763722231,117.769008498,95.4777805072,-29.5476,143.663049333,237.614668095,2168,2.66956,29.3165,29.4344,176.623,29.4327373535,29.3161478751,17.0644719849,184.015892977,0.834002465524,89.9396022766,-3.01320842116,141.847,2168
0.999691,223.031596663,140.615507219,95.0808939882,-29.5784,177.125805851,430.355596786,2169,3.04464,29.3641,29.4906,176.639,29.4930593821,29.3642164975,18.6907376393,180.117251783,0.85443087552,118.407765065,-0.62823077131,141.872,2169
0.999614,281.044164922,106.207979741,96.7000778734,-29.5528,198.743916495,593.218815545,2170,2.85672,29.3378,29.4715,176.662,29.4682965189,29.3390094395,62.2155611658,207.858628988,0.835315442364,223.75741808,-3.34645893185,141.868,2170
0.999746,215.605674807,101.20047151,81.8140011001,-29.5833,518.856088519,871.73082962,2171,2.98941,29.381,29.5047,176.683,29.5032537629,29.3788898998,27.9374028412,147.764163075,0.85411099588,342.736991357,54.6470538203,141.885,2171
0.999669,212.892112834,96.5735547383,68.9515763803,-29.506,485.958482042,1803.66161039,2172,3.3055,29.2892,29.4238,176.717,29.4242812872,29.2911354657,19.7134808284,110.974202621,0.883917511738,617.040600138,-4.16104374364,141.927,2172
0.999698,261.750550535,89.5050836407,92.4885130796,-29.5553,197.551065651,307.013752298,2173,3.13468,29.3355,29.4564,176.813,29.4560223754,29.3340756021,46.8992839087,198.047559814,0.864589654728,86.9607831506,50.1522726517,141.979,2173
