MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageQLoss,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageY,Iteration,AverageQ,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,Epoch,AverageReturn,AveragePolicySurr
2637.88108767,223.168896484,164.048,169.278,694.230148768,0.999931,-2.31117482775,233.723,637.451275681,712.265920045,6.50752844733,233.621059492,3014,233.6,233.712084708,194.172141818,322.067505017,256.942,3014,1757.59490696,-235.356
2687.81768444,249.399668225,164.03,176.967,707.070519714,0.999869,0.312551740962,233.691,299.268866105,762.612401793,6.55905973753,233.547401618,3015,233.558,233.643272654,187.932559529,345.070463696,257.01,3015,1161.15759167,-235.248
2449.81636483,502.056499893,164.026,161.085,681.011904956,0.999965,-7.66069321268,233.587,339.045121568,1435.59355234,6.57354332906,233.438191257,3016,233.416,233.572310235,196.569174531,471.58555284,257.038,3016,1398.46259652,-235.134
2258.50204494,314.381059844,164.031,178.525,570.206372934,0.999933,26.5359365063,234.386,245.753633674,870.4836568,6.59799849112,234.190828269,3017,234.192,234.338892597,197.851677007,515.724792211,257.078,3017,1306.28907875,-236.016
2907.12261676,304.925088074,164.05,171.498,529.86519258,0.999941,135.884717147,234.222,335.077698818,975.494024022,6.59123037453,234.054987091,3018,234.026,234.209595379,192.446728036,547.285988709,257.053,3018,1078.00489186,-235.799
2996.43301091,261.192368236,164.061,156.9,795.751924284,0.999961,1.88413085096,234.914,418.180323799,669.003456356,6.39159661535,234.7032405,3019,234.711,234.880351988,188.741057385,410.107967828,257.113,3019,1523.3713001,-236.396
2956.96337293,376.116640698,164.12,168.98,715.954577914,0.999951,394.68042745,234.655,223.497790767,1414.17229929,6.52076342056,234.529867729,3020,234.512,234.657501335,196.354756062,853.461097846,257.224,3020,1443.89118589,-236.222
2757.9496835,407.354717582,164.176,153.508,714.855719884,0.999887,6.35503586675,234.71,202.122281454,1165.22424636,6.39257084872,234.411651508,3021,234.406,234.67576513,183.407547905,479.966233497,257.266,3021,1462.27804169,-236.093
2605.7588775,111.406726673,164.201,169.446,625.409236054,0.999895,-6.66834243237,234.614,563.421606901,306.694342729,6.52204584454,234.417672632,3022,234.429,234.573118879,178.842938373,164.795928433,257.419,3022,1479.7994954,-236.18
2504.79575996,434.355923975,164.256,155.942,542.475067711,0.999831,22.6055334993,235.48,775.889963414,1163.83710306,6.491186953,235.298553479,3023,235.291,235.469945967,177.50147927,622.131435954,257.489,3023,1813.03297283,-237.008
2980.83249359,140.795573501,164.249,175.162,816.220110727,0.999888,210.557880705,235.812,151.088047768,525.039644325,6.61068782807,235.59414164,3024,235.579,235.811874627,175.489198169,377.267997875,257.537,3024,1358.90471332,-237.311
2844.21289125,817.379004287,164.256,159.427,709.876239026,0.999958,576.359202006,235.325,757.282413133,2211.11721058,6.62766381193,235.151068659,3025,235.139,235.29828585,189.198393757,1393.73820629,257.546,3025,1671.09843207,-236.991
3101.32738668,223.150897769,164.276,158.989,1020.53297334,0.999911,-9.07839453973,235.469,150.015651712,688.337058118,6.47782821459,235.277602337,3026,235.284,235.439179008,170.542782043,283.570309691,257.557,3026,1644.98147823,-237.07
2782.18192537,258.801141016,164.238,172.247,819.792169651,0.999941,279.846531554,236.13,146.315056597,868.738786629,6.53189526112,235.852766446,3027,235.847,236.102837836,184.63052479,572.208609268,257.629,3027,1555.31511639,-237.597
3231.0007509,336.837033395,164.27,174.719,963.219112609,0.999932,-7.09945995224,236.158,159.259648256,801.33622037,6.5287213299,236.002230547,3028,236.007,236.12702426,167.732267957,338.011063769,257.653,3028,1457.01440626,-237.594
3298.13849202,399.575357119,164.237,193.375,1063.78456837,0.999924,-9.83305071661,235.292,150.30271589,1080.22316209,6.75065339846,235.103956539,3029,235.112,235.244098097,156.924972961,371.50821215,257.694,3029,1213.64187479,-236.737
2909.14620024,455.279278438,164.191,162.624,846.120305347,0.999961,-4.56306258458,236.762,179.567691759,1380.15105359,6.53295810828,236.583589681,3030,236.566,236.761447136,173.175122856,382.273244206,257.692,3030,1439.65819105,-238.261
2841.01275967,355.361109751,164.186,160.9,616.284810379,0.999805,50.0524895427,235.945,520.671340408,883.516786309,6.50439715597,235.739854729,3031,235.734,235.945344466,194.279689742,479.615344324,257.725,3031,1289.30733901,-237.27
3135.55815261,135.750974425,164.187,173.818,830.798952255,0.999952,-8.9459497963,236.497,165.368085796,372.62922251,6.62395688349,236.238341144,3032,236.233,236.475611647,182.346043659,167.920144985,257.813,3032,1340.12648406,-237.79
2875.38320691,129.237506155,164.259,173.215,841.622245717,0.999837,-6.17784850376,236.699,149.080918226,447.882935084,6.65994509404,236.407730875,3033,236.402,236.677327454,187.293184245,233.373978081,257.827,3033,1494.35166265,-238.136
2995.70151826,397.832100693,164.317,167.047,1020.52272262,0.999933,167.223560432,236.989,249.957915712,1146.29477606,6.51814803242,236.717696287,3034,236.72,236.960568854,203.437758199,538.21948166,257.852,3034,1514.90609761,-238.385
3002.28988914,802.301560429,164.326,191.559,955.101046238,0.999872,306.060301579,236.785,246.287994747,2074.21344984,6.69287472507,236.602887031,3035,236.608,236.74471573,209.127704273,942.521379507,257.947,3035,1514.85232379,-238.174
3223.22721633,186.806018447,164.311,170.235,853.207927481,0.999885,-8.88212741346,236.152,289.861814128,603.68941895,6.59443979649,235.880946961,3036,235.852,236.151825364,223.342895614,203.406169766,257.975,3036,1603.98851896,-237.538
3005.35623572,189.999335164,164.34,168.509,842.203185891,0.999953,151.478924604,237.129,421.844993622,734.154180338,6.55203523245,236.84102828,3037,236.834,237.079807446,208.178619056,440.443268615,258.016,3037,1540.49440265,-238.471
2574.95834031,212.087096595,164.381,164.884,686.217347794,0.99986,133.487777467,237.042,320.791093167,741.219123778,6.49989404445,236.832323341,3038,236.845,237.018996934,197.92662751,407.548389749,258.068,3038,1129.28172359,-238.413
2831.34186712,189.61234127,164.48,159.684,715.605725601,0.999907,-11.2892599086,236.933,241.260635906,549.029525791,6.55211656297,236.724011979,3039,236.714,236.910060349,180.152860771,168.92555221,258.107,3039,962.316567453,-238.359
2599.34902282,406.056390285,164.489,192.311,891.631921039,0.999914,-8.39328775633,236.641,43.3351806405,1353.06892423,6.73144759174,236.474093192,3040,236.463,236.6118743,145.125095205,306.755380424,258.161,3040,1063.28365025,-237.956
2983.58028493,235.299614391,164.489,167.782,746.089871939,0.999947,-10.2520972724,236.906,-7.62369909532,820.114161538,6.56275405937,236.709343322,3041,236.704,236.880715915,64.4754807427,127.90480378,258.142,3041,397.296995775,-238.105
2759.34179994,231.894764064,164.502,185.145,837.919322475,0.999871,-5.84244422745,236.213,-6.89945901142,628.356562409,6.7285739984,236.006013453,3042,236.017,236.179222722,113.190221207,271.662072286,258.17,3042,680.941356415,-237.521
408.660817908,144.882507301,164.52,166.473,25.0296253384,0.999867,-9.93489581779,237.303,-9.28824794215,426.607373486,6.61418070478,237.025827744,3043,237.016,237.286145495,-5.98575518247,95.60033571,258.243,3043,-5.35932871103,-238.344
2608.18918315,152.405888467,164.563,205.217,410.938816749,0.999854,-10.3582816681,237.104,-8.29407749191,646.845701711,6.98952795047,236.685148224,3044,236.703,237.085185017,26.7389133512,58.7498670614,258.325,3044,129.085210094,-237.701
2821.80897691,287.226333574,164.567,174.175,665.886183627,0.999878,-8.11496350321,236.486,204.318358284,709.938812308,6.92987065812,236.161992572,3045,236.148,236.496867515,179.850499255,319.686138159,258.348,3045,859.58527511,-237.586
3025.35771727,373.038937619,164.545,186.474,829.624242325,0.99992,-11.2146493811,236.657,326.339963161,890.123148034,6.91133201684,236.254292039,3046,236.257,236.62978262,197.263619847,423.596456485,258.392,3046,1371.89889963,-237.882
2988.64589021,529.719426284,164.577,195.107,837.374913352,0.999919,-7.01673075284,236.55,163.862431677,1052.42212182,6.97240058309,236.266441521,3047,236.279,236.52885049,184.957384812,522.702695531,258.386,3047,1270.58774555,-237.942
3163.57853657,794.929235274,164.606,198.435,843.976235382,0.999923,155.17580945,236.574,188.144578798,2182.8588359,6.90898088252,236.253477471,3048,236.23,236.552958109,184.040957907,849.044250789,258.445,3048,1510.91312979,-238.017
2324.38582621,340.119605632,164.658,184.881,628.842348238,0.999931,-7.70356529169,237.074,351.124719439,985.038917261,6.81063660997,236.835870054,3049,236.81,237.089510897,164.54151779,245.573695467,258.487,3049,1090.80404168,-238.425
2567.62024222,177.919367216,164.601,181.45,713.573009719,0.999901,9.78707441425,236.678,538.948851293,550.94832865,6.73866989109,236.43492324,3050,236.422,236.662706017,152.359746533,267.984582734,258.508,3050,1443.8557285,-238.227
2998.57091975,578.164404542,164.614,151.117,802.286653889,0.99993,150.048280719,236.892,16.1196091565,1306.3770898,6.51541472725,236.647919512,3051,236.652,236.85461114,140.601029298,728.212685261,258.536,3051,1013.26383016,-238.503
3384.66586606,580.467274634,164.608,179.066,937.46697029,0.999949,201.912186973,237.426,450.377393679,1721.43471888,6.71560346606,237.181918715,3052,237.149,237.422544654,185.235830266,619.769731264,258.589,3052,1368.26697343,-238.9
2675.74686955,269.484669447,164.633,163.421,780.078378907,0.999925,-5.00584909716,236.485,7.90101404656,746.019547233,6.60564302,236.210901121,3053,236.209,236.442672104,119.41052337,250.067152436,258.609,3053,763.35007205,-237.85
2721.67358698,483.955771667,164.676,157.24,863.969537995,0.999943,162.689602844,237.108,137.387817567,1383.50123901,6.48022399942,236.96789934,3054,236.941,237.08328481,133.051597796,556.812908804,258.636,3054,1203.55923039,-238.595
2833.33055634,183.511507362,164.689,215.654,718.200215748,0.999928,-7.84630085521,237.807,99.3286853395,591.675019986,6.96363778578,237.655943456,3055,237.641,237.810624154,125.016094091,271.411419833,258.724,3055,652.183985157,-239.329
2753.109857,247.522485742,164.643,170.726,779.459998906,0.999939,141.136025351,236.861,93.9288824865,819.355724143,6.65579420645,236.68601036,3056,236.673,236.864144319,154.49634424,440.875639056,258.793,3056,1023.27340554,-238.25
2459.67673504,145.184147779,164.734,184.651,728.088955568,0.999866,-9.3878329151,237.228,106.372278123,413.190565606,6.71900618247,237.061156608,3057,237.061,237.19852426,120.382014021,134.69232362,258.847,3057,672.168980577,-238.654
2528.03945403,174.653653789,164.794,181.527,760.415780339,0.999938,35.730693221,237.563,78.6631163546,534.176602608,6.69000758624,237.27469363,3058,237.265,237.516774574,156.164376065,233.14661165,258.879,3058,1066.27467949,-238.803
2570.01548479,823.474710568,164.835,171.659,771.073604767,0.99992,33.8701226259,237.232,312.771793519,1890.71636137,6.65200404573,237.046751275,3059,237.044,237.197032313,183.396311089,734.84624463,258.91,3059,1255.80739105,-238.713
2646.84213004,386.609347179,164.891,190.047,844.265968543,0.999904,295.987011097,236.77,142.49123242,1246.32031464,6.7702496811,236.550094994,3060,236.531,236.744323001,176.443365334,621.16248009,258.94,3060,1559.01975294,-238.203
2392.28526036,547.732565777,164.891,174.828,710.687846503,0.999903,-8.38853921823,237.527,155.517102845,1407.47531639,6.66120884654,237.258128942,3061,237.247,237.469151433,170.03132725,315.624657209,259.011,3061,1071.23090237,-238.926
2501.73748183,147.981795994,164.897,156.574,645.74356592,0.999915,293.821313576,236.72,198.034556413,615.007763791,6.47617538493,236.525594513,3062,236.517,236.714590963,160.505209554,502.917919899,259.106,3062,1020.25917896,-238.202
2861.13773224,372.231718625,164.94,210.901,817.111907891,0.999917,235.12261169,236.672,195.051532492,1191.81559342,6.85138358813,236.482292157,3063,236.456,236.664349158,163.232456654,709.423920301,259.174,3063,1057.93047566,-238.165
2841.62933505,162.743105285,164.962,165.032,823.890555324,0.999924,208.393191074,237.322,98.7189448943,643.501994656,6.5784257478,237.06854543,3064,237.066,237.289939213,130.148594808,458.35936594,259.238,3064,796.855820485,-238.857
2492.05114455,345.88144223,164.981,160.119,799.037820604,0.999906,-9.68174083349,237.75,159.189473339,896.258427982,6.54388695443,237.567858079,3065,237.561,237.746748039,166.576333065,355.851509217,259.271,3065,1169.55611238,-239.312
2850.13924683,534.823027812,164.98,176.804,810.070022009,0.999964,-7.60428367497,237.096,191.473950719,1397.22933882,6.60908499685,236.936781299,3066,236.921,237.094857757,177.344266661,422.022589247,259.372,3066,1181.24511048,-238.609
3004.40823283,106.365992656,164.977,178.322,1001.75625129,0.999907,-10.6784827019,237.168,274.23308047,293.538033259,6.58119756113,236.902168477,3067,236.903,237.129577801,190.57907492,171.374454148,259.371,3067,1417.06316831,-238.552
2954.34062283,465.382510319,164.98,185.625,991.08489394,0.99992,116.597815546,236.896,373.002624376,1239.1096838,6.70920401357,236.671237154,3068,236.667,236.858180751,195.91742743,620.515287379,259.396,3068,1255.8298764,-238.249
2952.99102189,200.908993115,164.993,169.583,1118.52081896,0.999946,-9.18041237209,236.215,105.237890243,584.28437068,6.5832827728,235.980621356,3069,235.967,236.210357182,166.819462434,409.542241578,259.442,3069,1690.54570616,-237.67
2999.82864378,473.178021982,165.032,163.097,843.21963476,0.999927,19.667420839,236.89,133.642153435,1271.80660009,6.56701230337,236.677504202,3070,236.674,236.842460139,191.716671656,474.818502696,259.546,3070,1264.78185059,-238.485
3064.53678521,329.00003114,165.033,158.755,1054.99717308,0.999929,96.7266981149,236.744,382.63618298,967.015130965,6.52195604543,236.556531039,3071,236.54,236.72045791,192.28164288,441.195048298,259.612,3071,1710.73866225,-238.236
2405.20701484,59.7821610101,165.077,157.5,786.8684955,0.999966,529.214629757,236.829,151.844413351,662.219282044,6.55009938786,236.585124765,3072,236.58,236.795266995,171.694872462,613.402173645,259.672,3072,1066.45318364,-238.255
3069.12041934,438.368860791,165.127,164.968,1117.96390218,0.999884,200.61606145,237.643,229.945833044,1415.76356961,6.56930206634,237.367651015,3073,237.368,237.584247124,173.827882742,783.353200802,259.703,3073,1826.33691914,-239.083
3051.5543078,305.631242412,165.125,165.7,1023.4409255,0.999892,-5.49413324925,237.516,117.4944264,807.185844708,6.57059185538,237.271031382,3074,237.269,237.491379277,180.417770248,324.044931148,259.781,3074,1765.63718622,-239.04
2663.29561505,186.562355945,165.145,161.068,960.866520249,0.999911,-9.78746615668,237.901,277.706562285,490.971521622,6.56079832151,237.703119098,3075,237.703,237.867648461,164.083645535,218.175391415,259.804,3075,1589.72331154,-239.388
2686.98594771,470.194055518,165.113,165.188,890.324268884,0.999877,95.6421339487,237.559,162.594019712,1181.09249171,6.61844165557,237.372859629,3076,237.35,237.545715603,153.116478974,527.202187936,259.859,3076,1134.49032684,-239.018
2903.35112977,283.252449339,165.143,158.692,976.850866435,0.999952,191.829222365,237.237,252.928635871,974.730044441,6.52041697395,237.043865084,3077,237.032,237.215187478,191.30274312,564.988856702,259.895,3077,1450.95757411,-238.81
3052.68255995,502.999702635,165.124,172.433,922.503014315,0.999943,-5.0592127724,237.744,188.897198783,1294.76377185,6.64039414732,237.53275011,3078,237.55,237.66924178,196.168443367,493.448630121,259.934,3078,1222.9936096,-239.427
2900.93962717,155.423924164,165.144,190.809,928.389410551,0.999903,-11.1705562987,237.963,164.921444547,507.347281818,6.71737899188,237.798519808,3079,237.782,237.92634378,205.137316092,133.908416819,259.984,3079,1386.44464567,-239.545
3541.26392314,237.944912968,165.142,153.931,904.7648482,0.999942,-10.2059523685,237.99,161.073744619,777.794027985,6.43504380661,237.850229522,3080,237.843,237.96599088,186.486689472,191.239776436,260.0,3080,990.32657768,-239.653
3309.80806472,193.769166225,165.173,170.093,742.033069057,0.999918,-11.441823034,237.966,142.2945215,502.815768227,6.63593798103,237.840388086,3081,237.821,237.933517561,202.082199841,138.67755509,260.074,3081,980.635037813,-239.675
3306.76382168,360.420085988,165.116,176.893,935.114572849,0.999885,-7.78981860431,238.002,156.394848158,1160.13778431,6.59219113072,237.878128504,3082,237.88,237.959332312,178.678436835,251.455750507,260.1,3082,897.302585458,-239.722
