AverageEsReturn,Iteration,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageQLoss,MinReturn,AverageAbsQYDiff,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageAction,StdReturn,AverageY,MinEsReturn,AverageQ,MaxEsReturn
3538.45685295,2601,2601,-507.794,485.784006356,6558.02379161,6001.12013002,260.573,3729.00225875,3.76900697172,506.054,372.361,207.686,506.072564727,0.0,0.999832,792.697088309,505.645052878,3538.45685295,505.624,3538.45685295
3778.28000264,2602,2602,-508.107,419.570884154,6080.23448493,5394.91215936,350.436,5020.5288149,4.00093802239,506.383,372.531,207.687,506.384253584,0.0,0.999668,288.439899387,505.997345709,3778.28000264,506.0,3778.28000264
3676.80754531,2603,2603,-508.075,493.235302205,6761.87531358,6097.14034071,253.365,4260.90039874,3.73636766822,506.439,372.591,207.722,506.449723784,0.0,0.99982,645.546410797,506.042371013,3676.80754531,506.033,3676.80754531
3475.63485297,2604,2604,-508.387,479.114048833,6572.23972818,5946.36674603,257.24,3876.70203916,3.8205615525,506.743,372.703,207.772,506.751640819,0.0,0.999763,719.565907473,506.349974836,3475.63485297,506.34,3475.63485297
3882.62193108,2605,2605,-508.666,385.551695881,6089.7109586,5077.06364698,284.428,3182.70975831,3.87637294481,506.938,372.766,207.814,506.931228994,0.0,0.999854,706.835915738,506.522995499,3882.62193108,506.528,3882.62193108
3758.45894005,2606,2606,-508.822,353.292374848,4703.68705805,3780.91749208,245.0,1177.82247272,3.72080407526,507.154,372.88,207.812,507.177435356,0.0,0.999738,1009.54785378,506.7693258,3758.45894005,506.749,3758.45894005
3287.90752219,2607,2607,-508.516,460.152422689,5819.20985431,5761.88093585,302.68,5664.81237956,3.93525855485,506.852,373.033,207.914,506.857243344,0.0,0.999783,58.2200076499,506.430780439,3287.90752219,506.425,3287.90752219
3598.73302184,2608,2608,-509.192,476.93831631,6269.95032949,6032.26422569,268.495,5811.53658008,3.69547259164,507.478,373.141,207.949,507.481585605,0.0,0.999867,139.906038168,507.08248256,3598.73302184,507.079,3598.73302184
3920.23397849,2609,2609,-509.984,424.174751812,5516.77022615,5222.38509311,272.992,4729.58229426,3.71564847714,508.151,373.261,208.065,508.157687123,0.0,0.999757,230.018993635,507.791079781,3920.23397849,507.785,3920.23397849
3497.26634893,2610,2610,-509.504,351.689262161,5239.35208985,4361.50373243,323.701,-22.082727805,3.94172003883,507.779,373.441,208.136,507.788509355,0.0,0.999841,1491.04673297,507.395231987,3497.26634893,507.385,3497.26634893
4106.0866942,2611,2611,-509.395,484.344528005,6561.78421418,6392.75287874,251.441,6203.87281355,3.76797113738,507.746,373.589,208.142,507.756091943,0.0,0.999832,128.926076271,507.326284415,4106.0866942,507.312,4106.0866942
4062.64155763,2612,2612,-509.496,455.528987643,5981.39048019,5870.0623074,233.645,5784.99425655,3.60658401138,507.78,373.631,208.16,507.771439938,0.0,0.999883,62.407525855,507.32273137,4062.64155763,507.329,4062.64155763
3897.56093435,2613,2613,-510.115,466.561627375,6066.7510729,5890.87454291,224.622,5524.10712509,3.53858134373,508.415,373.722,208.087,508.432170791,0.0,0.999883,167.750453551,507.998997379,3897.56093435,507.983,3897.56093435
3504.5806517,2614,2614,-509.945,451.630001974,5811.78714382,5646.3207471,304.808,5359.18952017,3.79564827256,508.39,373.884,208.082,508.394770903,0.0,0.999906,133.07088905,507.952938757,3504.5806517,507.951,3504.5806517
3483.07745447,2615,2615,-509.839,430.220516539,5724.64075084,5080.7503726,233.884,629.396618221,3.56775854324,508.363,374.014,208.128,508.373165429,0.0,0.999869,1486.35821856,507.927606539,3483.07745447,507.917,3483.07745447
3528.53024024,2616,2616,-510.033,414.906530995,5256.80438569,5147.39892698,264.624,5020.46466549,3.6991630899,508.52,374.162,208.123,508.525433482,0.0,0.999916,84.393309256,508.109679828,3528.53024024,508.105,3528.53024024
3544.33585489,2617,2617,-510.083,423.022515389,5304.29689643,5190.60081052,254.394,5056.62416664,3.62337269782,508.644,374.332,208.134,508.655548907,0.0,0.999797,77.7804430223,508.243110272,3544.33585489,508.23,3544.33585489
3730.4351751,2618,2618,-509.677,431.691484644,5530.45157626,5386.10587222,254.611,5222.88268502,3.59007282862,508.216,374.435,208.163,508.215496283,0.0,0.999895,81.9222557942,507.786390972,3730.4351751,507.786,3730.4351751
3674.44983689,2619,2619,-510.143,456.056305305,6168.20843754,5933.35853629,277.248,5768.42412659,3.6656405782,508.556,374.549,208.287,508.546893155,0.0,0.999853,123.797472752,508.122647282,3674.44983689,508.135,3674.44983689
3848.59993433,2620,2620,-510.356,400.489321234,5825.0124077,5178.29814126,256.424,4761.99143764,3.57103693791,508.664,374.663,208.285,508.692117396,0.0,0.999817,327.616634368,508.274234948,3848.59993433,508.246,3848.59993433
3281.94913098,2621,2621,-510.257,340.022920445,5461.36349955,4886.40756665,241.102,3952.49553355,3.58953022191,508.648,374.747,208.345,508.654116536,0.0,0.999867,420.027212236,508.227751986,3281.94913098,508.218,3281.94913098
3609.40917751,2622,2622,-510.292,354.759372025,5162.57178125,4313.0262198,257.75,2194.97601614,3.6989582389,508.832,374.889,208.348,508.829387057,0.0,0.999798,925.479907591,508.401888837,3609.40917751,508.407,3609.40917751
3383.63275541,2623,2623,-510.01,287.383004946,4923.50282409,4043.04223548,280.277,3302.39864833,3.84985397444,508.605,375.106,208.393,508.615231837,0.0,0.999791,382.985154698,508.186027868,3383.63275541,508.176,3383.63275541
3548.32975042,2624,2624,-510.063,474.417152944,6034.41387101,5681.77524194,293.39,5149.31895385,3.92408348006,508.479,375.261,208.373,508.486413215,0.0,0.999873,234.075296002,508.054639397,3548.32975042,508.047,3548.32975042
3482.58597688,2625,2625,-509.687,379.721946115,5199.58886769,4935.86057445,314.701,4492.89131456,3.97615697802,508.347,375.463,208.46,508.354756302,0.0,0.999776,212.204080001,507.936665463,3482.58597688,507.929,3482.58597688
3354.28648356,2626,2626,-509.953,469.804389632,6458.07826414,6113.70720199,253.315,5675.83711456,3.77122709638,508.406,375.55,208.465,508.410142821,0.0,0.999816,245.051152067,507.981408013,3354.28648356,507.978,3354.28648356
3805.91926759,2627,2627,-510.068,455.239316598,6200.67360154,4841.63320256,234.608,384.519740949,3.65294021859,508.468,375.664,208.505,508.473198988,0.0,0.999826,1917.28676106,508.014691443,3805.91926759,508.006,3805.91926759
4065.11053354,2628,2628,-510.298,484.934282893,6640.14231852,6071.69848961,233.853,5783.48613809,3.72509187455,508.618,375.769,208.553,508.618001517,0.0,0.999848,237.127247199,508.162288036,4065.11053354,508.163,4065.11053354
3635.96287001,2629,2629,-510.627,367.656241719,5529.69648031,4878.15403501,254.876,3253.70373691,3.9013738359,508.971,375.915,208.593,508.989133816,0.0,0.999858,647.743217972,508.545563189,3635.96287001,508.527,3635.96287001
3522.13614045,2630,2630,-510.469,337.973240471,4349.29817564,3952.52401503,276.552,3681.95271295,3.88811482444,508.918,375.975,208.789,508.917523832,0.0,0.999822,227.964830676,508.467178823,3522.13614045,508.47,3522.13614045
3679.12651632,2631,2631,-510.241,414.744209377,5584.61083698,5229.86959729,317.853,4739.11656053,4.10399878561,508.875,376.131,208.751,508.888103536,0.0,0.999774,247.707182378,508.418973684,3679.12651632,508.407,3679.12651632
3454.1956336,2632,2632,-510.574,457.970836043,6439.15209914,5742.42873382,269.621,1547.27474396,3.91057331773,508.927,376.29,208.753,508.934951305,0.0,0.999833,1412.89693894,508.477283152,3454.1956336,508.469,3454.1956336
3593.88008429,2633,2633,-510.819,478.205290899,6544.6013598,6205.48630634,279.88,5867.04519936,3.87500451016,509.149,376.455,208.739,509.155795069,0.0,0.999885,190.75622823,508.702703313,3593.88008429,508.697,3593.88008429
3775.53449165,2634,2634,-510.798,474.722012782,6461.44239596,6230.38809788,237.894,5839.05779482,3.71174713427,509.195,376.533,208.774,509.200047176,0.0,0.999792,188.668389381,508.703157601,3775.53449165,508.699,3775.53449165
3609.83150492,2635,2635,-511.022,457.693884082,6722.51187005,6306.67372986,281.404,5889.56302104,3.8558146738,509.386,376.579,208.817,509.397036487,0.0,0.999799,273.093790351,508.936742792,3609.83150492,508.927,3609.83150492
3591.42010976,2636,2636,-511.489,487.638020654,6746.74595835,6440.27900747,229.477,6164.05008165,3.68317787989,509.873,376.639,208.779,509.877500661,0.0,0.999879,187.847655813,509.426452631,3591.42010976,509.423,3591.42010976
3385.32645514,2637,2637,-511.171,450.941781845,6133.42030629,5222.34700026,287.896,890.585937699,3.86516890015,509.63,376.814,208.865,509.649478479,0.0,0.99984,1470.589878,509.170446821,3385.32645514,509.152,3385.32645514
3480.13885697,2638,2638,-511.458,308.751937289,3886.99333986,3578.39998009,267.528,3209.65207706,3.8758296107,509.892,376.891,208.947,509.87915525,0.0,0.999745,207.788120611,509.408067239,3480.13885697,509.421,3480.13885697
3504.69802727,2639,2639,-511.407,488.163352828,6690.16902236,6336.85644449,297.217,5938.16499656,3.99931669734,509.842,377.024,208.824,509.851131367,0.0,0.999893,241.943434312,509.394789833,3504.69802727,509.387,3504.69802727
3374.74267575,2640,2640,-511.421,501.410156202,6617.36051421,6413.98546718,303.712,6242.66080183,3.98062542187,509.798,377.149,208.83,509.809337733,0.0,0.999811,128.595361711,509.354736872,3374.74267575,509.344,3374.74267575
3677.62288527,2641,2641,-511.354,489.982722054,6591.12247457,6471.08712155,272.632,6245.16030378,3.78213189333,509.808,377.262,208.842,509.810475708,0.0,0.999856,110.176018463,509.343808141,3677.62288527,509.342,3677.62288527
3642.81580939,2642,2642,-511.624,432.919700465,6278.70127626,5920.15533207,323.48,5509.83583472,3.90327058209,509.985,377.446,208.918,509.999176146,0.0,0.999815,219.171856512,509.540491681,3642.81580939,509.528,3642.81580939
3554.11411407,2643,2643,-511.547,469.999376296,6820.05297952,6259.59655112,295.723,5903.22798215,3.90849084567,509.934,377.592,208.969,509.938069204,0.0,0.999839,299.441880246,509.457787041,3554.11411407,509.453,3554.11411407
3491.55139206,2644,2644,-511.397,450.690477605,6189.9361959,5301.38095678,300.278,2511.56491875,3.85535265167,509.767,377.707,209.032,509.777559359,0.0,0.999752,974.126972515,509.263746739,3491.55139206,509.254,3491.55139206
3775.65122558,2645,2645,-511.836,469.667421605,6006.19477361,5541.86312864,278.276,2324.85713026,3.74262818776,510.21,377.821,208.999,510.202549371,0.0,0.999893,1078.67903004,509.722101683,3775.65122558,509.729,3775.65122558
3668.27847287,2646,2646,-512.14,483.749339364,6434.61689682,5916.97224426,260.769,4323.32569523,3.66250725328,510.502,377.944,209.051,510.531207117,0.0,0.999891,590.987114491,510.06171346,3668.27847287,510.034,3668.27847287
3822.55004798,2647,2647,-512.383,481.396144752,6308.2753223,6004.98028118,246.152,4870.74035542,3.68605780685,510.795,378.046,209.119,510.792821761,0.0,0.999791,396.16899305,510.342960565,3822.55004798,510.345,3822.55004798
3763.72400003,2648,2648,-511.485,467.386341108,6449.20818275,5780.4250795,315.361,5352.93427879,3.86032057303,510.076,378.194,209.091,510.076924216,0.0,0.999904,336.636011849,509.587465302,3763.72400003,509.587,3763.72400003
3521.73379311,2649,2649,-511.658,447.12370201,5932.08274714,4716.65746137,214.274,1172.88459105,3.53033213542,510.251,378.32,209.113,510.271447773,0.0,0.999899,1694.12269107,509.795733977,3521.73379311,509.777,3521.73379311
3780.77967198,2650,2650,-511.532,446.5882814,5940.00811264,5067.18541195,276.728,884.196966725,3.71973314821,510.137,378.436,209.2,510.140184767,0.0,0.999943,1532.91032042,509.67636181,3780.77967198,509.674,3780.77967198
3713.7019454,2651,2651,-511.703,423.491435847,5573.68300293,5169.99227569,269.406,4294.69411058,3.72142786584,510.207,378.609,209.292,510.210473805,0.0,0.99995,344.500762973,509.770292073,3713.7019454,509.767,3713.7019454
3695.22542807,2652,2652,-511.399,375.081175401,5476.37630701,4957.18718249,241.967,4302.96208127,3.58866181714,509.922,378.69,209.355,509.934515272,0.0,0.999859,372.877859805,509.466773446,3695.22542807,509.455,3695.22542807
3589.67630239,2653,2653,-511.318,485.790759922,6577.43361513,6366.25202234,270.056,6207.51450859,3.8005487587,509.88,378.864,209.403,509.884917431,0.0,0.999891,118.899415479,509.405830967,3589.67630239,509.402,3589.67630239
3303.80762398,2654,2654,-511.641,453.29174032,6118.46888378,5458.53171859,191.699,1773.24920361,3.51908623611,510.125,378.978,209.43,510.122181265,0.0,0.999895,1254.44377962,509.637104006,3303.80762398,509.636,3303.80762398
3215.17170524,2655,2655,-511.533,464.706447135,6156.18828456,5465.56058205,281.904,2521.03021826,3.85526784596,510.039,379.119,209.466,510.049352381,0.0,0.999838,999.482339679,509.585201832,3215.17170524,509.571,3215.17170524
3613.76690502,2656,2656,-511.65,448.648942426,6046.08071871,5822.06050161,308.879,5571.33740848,3.8658028501,510.072,379.348,209.446,510.076047588,0.0,0.999901,132.341182791,509.606896422,3613.76690502,509.603,3613.76690502
3523.74754745,2657,2657,-511.456,453.421646768,6211.95583373,5967.2522632,291.964,5712.05152548,3.73796642398,509.907,379.469,209.541,509.914164353,0.0,0.99991,158.305337843,509.440386265,3523.74754745,509.435,3523.74754745
3270.86948591,2658,2658,-511.878,472.322351788,6051.03310225,5949.86129115,288.58,5789.29348156,3.77123474833,510.337,379.595,209.504,510.341939808,0.0,0.999883,81.4169923995,509.908518634,3270.86948591,509.904,3270.86948591
3533.84576037,2659,2659,-511.59,417.850342424,5576.99874049,4410.63775533,288.814,823.191044176,3.75581214033,510.014,379.706,209.54,510.020897398,0.0,0.999856,1749.9095556,509.57773749,3533.84576037,509.571,3533.84576037
3835.29745376,2660,2660,-512.065,377.184040453,5161.06618677,3914.03189741,267.968,1283.63331706,3.70249283792,510.602,379.791,209.675,510.612861311,0.0,0.999916,1389.07189661,510.189554981,3835.29745376,510.179,3835.29745376
3387.38270838,2661,2661,-512.289,449.443517446,5875.94674528,5255.03246766,257.258,3604.02622065,3.64692533317,510.627,379.885,209.721,510.635172493,0.0,0.999835,729.676870262,510.216428177,3387.38270838,510.211,3387.38270838
3901.46940282,2662,2662,-512.052,470.514808366,6157.60305668,5770.65308117,317.374,4436.34642501,3.82546773874,510.454,379.984,209.77,510.465483544,0.0,0.999878,467.393326582,510.027335218,3901.46940282,510.015,3901.46940282
3646.21581802,2663,2663,-512.101,467.404002095,6176.99804836,4724.82229001,266.036,676.111129586,3.61378376184,510.493,380.111,209.832,510.504753392,0.0,0.999935,1999.47183701,510.064048634,3646.21581802,510.053,3646.21581802
3168.45810958,2664,2664,-512.326,471.567101352,6307.99322193,5795.69092624,210.166,2609.23294459,3.40821384941,510.714,380.221,209.869,510.70522161,0.0,0.999881,1067.76708992,510.248824609,3168.45810958,510.257,3168.45810958
3609.53212592,2665,2665,-512.435,457.220218711,6337.56556194,5724.17947318,267.957,2523.30413855,3.68045200339,510.869,380.327,209.992,510.895800342,0.0,0.99995,1080.84571599,510.441993768,3609.53212592,510.417,3609.53212592
3615.92358452,2666,2666,-512.66,445.404638695,5811.52021226,4746.21663249,264.052,1392.64083318,3.67566872999,511.063,380.446,210.01,511.062658998,0.0,0.999865,1649.96946971,510.624494268,3615.92358452,510.627,3615.92358452
3164.07759486,2667,2667,-512.637,391.371687199,5211.45613419,2431.10841362,274.923,112.853125482,3.70411522516,510.965,380.578,210.047,510.967046654,0.0,0.999888,1784.3350321,510.539401197,3164.07759486,510.535,3164.07759486
3806.42864985,2668,2668,-512.934,464.663056832,5892.06347834,5616.90496731,276.551,5014.44771843,3.71074440702,511.176,380.686,210.041,511.180365593,0.0,0.999751,228.380795449,510.745020666,3806.42864985,510.743,3806.42864985
3880.69334411,2669,2669,-513.141,452.813318709,5902.7298516,5724.69837336,284.922,5554.50625713,3.70833676802,511.424,380.858,210.042,511.433778743,0.0,0.999894,122.561466496,511.003840726,3880.69334411,510.993,3880.69334411
3631.96940863,2670,2670,-512.957,431.435458867,5545.59703361,5089.79405655,255.681,2109.48318002,3.61606573508,511.344,380.982,210.032,511.351386478,0.0,0.999863,1000.87944119,510.911280424,3631.96940863,510.903,3631.96940863
3418.62107761,2671,2671,-512.762,395.173066196,5259.38347202,3372.94109557,320.719,537.714825561,3.86707066843,511.192,381.071,210.107,511.200206296,0.0,0.999847,1708.88620818,510.756057133,3418.62107761,510.749,3418.62107761
3609.6579323,2672,2672,-512.806,460.910543352,6109.098295,5808.06131672,239.601,5558.40008757,3.58615260436,511.251,381.188,210.122,511.251204599,0.0,0.999946,186.34550715,510.778573592,3609.6579323,510.779,3609.6579323
3408.49592398,2673,2673,-512.578,436.344664078,5754.51022285,5561.24149783,333.785,5422.45021193,4.0168948882,511.065,381.344,210.112,511.066216248,0.0,0.999953,106.14956915,510.60473354,3408.49592398,510.604,3408.49592398
3678.15299957,2674,2674,-512.817,422.096989328,5741.04331554,4984.34863891,230.705,-45.5407367363,3.63005696064,511.366,381.402,210.126,511.38378734,0.0,0.999943,1679.90101379,510.957343281,3678.15299957,510.939,3678.15299957
3641.88902816,2675,2675,-512.804,369.281908691,5068.33326672,4423.45435758,314.657,90.0010306071,3.92016990658,511.252,381.589,210.069,511.255266173,0.0,0.999883,1447.72787489,510.821332698,3641.88902816,510.819,3641.88902816
3703.77804522,2676,2676,-512.447,406.679986912,5106.15515595,4266.20718325,305.753,1186.09392066,3.87631765076,511.069,381.739,210.075,511.080084445,0.0,0.999859,1430.72774415,510.633000782,3703.77804522,510.624,3703.77804522
3550.84181955,2677,2677,-512.372,426.421264937,5471.8811224,4855.7779635,255.18,415.038626406,3.71093896625,511.011,381.875,210.109,511.012489768,0.0,0.999851,1482.20801028,510.589656133,3550.84181955,510.589,3550.84181955
3570.96734785,2678,2678,-511.524,400.239813106,5448.47601074,5201.91428966,338.041,4828.60390627,4.11782814379,510.191,382.091,210.045,510.207192499,0.0,0.999912,174.441248914,509.739017839,3570.96734785,509.723,3570.96734785
