QFunRegParamNorm,AverageQ,AverageEsReturn,AverageReturn,AveragePolicySurr,PolicyRegParamNorm,Iteration,AverageAbsQ,StdEsReturn,StdReturn,MinReturn,Epoch,MaxEsReturn,AverageAction,MinEsReturn,MaxReturn,AverageAbsY,AverageDiscountedReturn,AverageAbsQYDiff,AverageY,AverageQLoss
417.134,1017.07,9.04504504505,1000.0,-1134.46,126.521,962,1019.8,9.85606996161,0.0,1000.0,962,69.0,0.109566,3.0,1000.0,1017.29162982,99.9956828753,22.7820250462,1017.10525039,5159.43
417.349,1012.71,9.0,1000.0,-1134.65,126.583,963,1015.25,8.89376743001,0.0,1000.0,963,46.0,0.119427,3.0,1000.0,1012.84414873,99.9956828753,22.3787107213,1012.66674716,5223.06
417.616,1015.45,10.3191489362,1000.0,-1134.09,126.669,964,1018.32,11.7393797781,0.0,1000.0,964,67.0,0.0736624,3.0,1000.0,1015.70329366,99.9956828753,23.1275358463,1015.53551992,5295.53
417.898,1016.56,13.0,1000.0,-1136.56,126.736,965,1018.88,14.0460364246,0.0,1000.0,965,75.0,0.206762,3.0,1000.0,1016.75850345,99.9956828753,21.9499436481,1016.53843364,4963.41
418.134,1014.71,8.31666666667,842.416666667,-1137.01,126.749,966,1017.61,8.06224052123,352.367104578,54.0,966,51.0,0.305437,3.0,1000.0,1014.86117773,90.3587260286,23.8378398825,1014.65813205,5446.5
418.429,1018.31,10.8387096774,141.422535211,-1139.24,126.865,967,1020.99,12.9151826321,99.9110395812,40.0,967,78.0,0.45113,3.0,461.0,1018.46754216,66.0055311194,23.3494101037,1018.29738131,5514.67
418.671,1017.45,12.2375,1000.0,-1138.34,126.809,968,1019.95,15.9798652607,0.0,1000.0,968,97.0,0.170585,2.0,1000.0,1017.63201026,99.9956828753,22.8099878075,1017.50504473,5111.33
418.917,1016.35,8.79824561404,1000.0,-1138.78,126.849,969,1018.91,9.17966844236,0.0,1000.0,969,62.0,0.0917156,2.0,1000.0,1016.47964767,99.9956828753,22.7705170608,1016.33875462,5349.63
419.184,1021.07,9.69902912621,1000.0,-1142.97,126.895,970,1023.68,12.0410583603,0.0,1000.0,970,107.0,0.0593109,3.0,1000.0,1021.20446925,99.9956828753,23.1060939274,1021.04396835,5231.88
419.342,1021.69,9.61320754717,1000.0,-1144.59,126.97,971,1023.91,9.46749230083,0.0,1000.0,971,48.0,0.134457,3.0,1000.0,1021.84660155,99.9956828753,22.1582619359,1021.67681437,5174.51
419.645,1023.75,8.875,1000.0,-1147.33,126.984,972,1026.23,9.74782484895,0.0,1000.0,972,54.0,0.103343,3.0,1000.0,1023.89880072,99.9956828753,22.612285886,1023.76905455,5414.55
419.891,1025.81,10.2244897959,1000.0,-1145.65,127.095,973,1028.42,10.3731704679,0.0,1000.0,973,49.0,0.0451031,3.0,1000.0,1025.92551192,99.9956828753,22.3516484862,1025.80958376,5318.99
420.085,1027.64,8.51694915254,1000.0,-1147.47,127.17,974,1030.0,10.8867304167,0.0,1000.0,974,99.0,0.0414946,3.0,1000.0,1027.77854696,99.9956828753,22.3285948965,1027.67209539,5143.59
420.264,1026.04,8.42372881356,1000.0,-1148.6,127.259,975,1028.75,8.8426995453,0.0,1000.0,975,66.0,0.129796,2.0,1000.0,1026.19194977,99.9956828753,22.7770018929,1026.07960351,5194.13
420.524,1027.93,9.54807692308,1000.0,-1150.72,127.353,976,1030.45,12.6010376616,0.0,1000.0,976,92.0,0.204507,3.0,1000.0,1027.96836378,99.9956828753,22.7507393879,1027.86756626,5291.32
420.74,1028.23,9.0990990991,1000.0,-1151.53,127.478,977,1030.74,11.2377700931,0.0,1000.0,977,85.0,0.177503,3.0,1000.0,1028.41090363,99.9956828753,22.8041724653,1028.27718454,5274.09
420.912,1029.11,8.15447154472,1000.0,-1152.88,127.538,978,1031.38,9.66683419002,0.0,1000.0,978,77.0,0.0431821,3.0,1000.0,1029.27633253,99.9956828753,22.5391166166,1029.13320619,5550.05
421.21,1036.44,9.53846153846,1000.0,-1155.63,127.584,979,1038.82,14.8200248345,0.0,1000.0,979,113.0,0.0476185,2.0,1000.0,1036.50247919,99.9956828753,22.1077062302,1036.43075922,5180.67
421.463,1030.58,9.88118811881,1000.0,-1155.89,127.627,980,1032.94,14.4717458619,0.0,1000.0,980,93.0,0.0957927,3.0,1000.0,1030.78886415,99.9956828753,22.7437902752,1030.65631869,5458.62
421.761,1032.13,10.5208333333,1000.0,-1153.44,127.657,981,1034.6,9.81387110024,0.0,1000.0,981,49.0,0.341208,3.0,1000.0,1032.21367547,99.9956828753,22.5065112504,1032.06690902,5403.15
421.917,1034.05,8.68695652174,1000.0,-1155.03,127.688,982,1036.4,8.55911943601,0.0,1000.0,982,45.0,0.242241,2.0,1000.0,1034.12344582,99.9956828753,22.3908057954,1034.00166287,5440.12
422.223,1035.53,8.66086956522,1000.0,-1158.34,127.762,983,1038.13,9.57704407199,0.0,1000.0,983,65.0,0.245447,2.0,1000.0,1035.76672649,99.9956828753,22.4714066679,1035.55705395,5224.02
422.572,1033.13,13.5810810811,1000.0,-1158.87,127.802,984,1036.17,30.5914697335,0.0,1000.0,984,241.0,0.101938,3.0,1000.0,1033.64807362,99.9956828753,23.8614718828,1033.19815395,5721.43
422.781,1038.02,10.8681318681,1000.0,-1162.83,127.922,985,1040.99,13.9930978207,0.0,1000.0,985,105.0,0.133944,2.0,1000.0,1038.57352173,99.9956828753,22.1990552522,1037.95756909,5061.93
423.015,1041.1,8.53846153846,1000.0,-1163.36,127.992,986,1043.96,8.03575180272,0.0,1000.0,986,50.0,0.0288311,3.0,1000.0,1041.72292127,99.9956828753,22.7022812806,1041.10466952,5390.13
423.302,1042.5,7.57894736842,1000.0,-1162.95,128.041,987,1045.67,7.09464536654,0.0,1000.0,987,54.0,0.112703,3.0,1000.0,1043.077132,99.9956828753,23.2281350209,1042.52357863,5473.12
423.628,1042.25,9.11926605505,1000.0,-1165.36,128.133,988,1045.23,8.54209734107,0.0,1000.0,988,42.0,0.171711,2.0,1000.0,1042.64468617,99.9956828753,23.3861850786,1042.2198355,5546.28
423.84,1044.66,7.56818181818,1000.0,-1168.2,128.238,989,1047.49,9.07393301334,0.0,1000.0,989,75.0,0.360337,3.0,1000.0,1045.08502091,99.9956828753,22.7225162199,1044.66611522,5483.11
424.155,1047.41,8.62727272727,1000.0,-1168.08,128.333,990,1050.14,11.1883535964,0.0,1000.0,990,96.0,0.253841,2.0,1000.0,1047.74404307,99.9956828753,22.78513504,1047.42854917,5486.46
424.278,1045.75,10.56,506.05,-1169.53,128.363,991,1048.58,16.0663125825,455.235266099,43.0,991,109.0,0.489604,3.0,1000.0,1046.01873162,72.0368900729,23.4018613143,1045.77019941,5616.27
424.552,1047.79,10.7741935484,1000.0,-1171.51,128.433,992,1050.49,14.0820399856,0.0,1000.0,992,84.0,0.205888,3.0,1000.0,1047.99110281,99.9956828753,23.8156670555,1047.79566958,5846.0
424.773,1045.62,9.38317757009,1000.0,-1170.98,128.512,993,1048.21,13.4001289294,0.0,1000.0,993,90.0,0.0468947,3.0,1000.0,1045.84365295,99.9956828753,23.0370276051,1045.64005844,5230.42
424.898,1046.32,9.98,1000.0,-1171.92,128.553,994,1049.11,14.7356574336,0.0,1000.0,994,76.0,0.0255834,2.0,1000.0,1046.4932418,99.9956828753,24.114115965,1046.34534355,5780.07
425.121,1045.5,9.00900900901,1000.0,-1171.31,128.618,995,1048.06,15.3959720341,0.0,1000.0,995,156.0,0.252925,2.0,1000.0,1045.70319306,99.9956828753,23.1731034913,1045.54944179,5476.1
425.29,1046.91,12.2195121951,1000.0,-1171.92,128.669,996,1049.47,17.0787447347,0.0,1000.0,996,108.0,0.248422,3.0,1000.0,1047.04037761,99.9956828753,23.2889736059,1046.87049544,5376.79
425.578,1047.87,10.3125,686.4,-1171.94,128.745,997,1050.41,18.0677616327,443.501341599,54.0,997,125.0,0.166077,2.0,1000.0,1047.98285896,81.6014732538,22.8323820799,1047.83458278,5367.71
425.959,1048.29,9.71844660194,1000.0,-1172.76,128.774,998,1050.52,11.7435522286,0.0,1000.0,998,80.0,0.244233,3.0,1000.0,1048.44869257,99.9956828753,22.4720409623,1048.27804684,5516.63
426.165,1048.79,10.9565217391,1000.0,-1173.24,128.812,999,1051.48,13.5790063697,0.0,1000.0,999,92.0,0.06957,3.0,1000.0,1048.93386835,99.9956828753,23.8927277154,1048.84419793,5951.02
426.417,1052.24,8.27272727273,830.923076923,-1174.24,128.895,1000,1054.76,8.57345509298,310.879512039,159.0,1000,64.0,0.471592,3.0,1000.0,1052.31644646,97.8322915733,22.919721916,1052.21089829,5529.96
426.648,1049.34,8.70796460177,1000.0,-1171.97,128.906,1001,1052.05,9.45757309131,0.0,1000.0,1001,56.0,0.368082,2.0,1000.0,1049.4858714,99.9956828753,23.6250349238,1049.37337707,5801.4
426.967,1054.13,8.75652173913,1000.0,-1176.82,129.028,1002,1056.52,9.0693859668,0.0,1000.0,1002,58.0,0.0840679,3.0,1000.0,1054.17214386,99.9956828753,22.9222569721,1054.08579374,5581.33
427.276,1052.54,7.875,1000.0,-1176.8,129.127,1003,1055.07,8.98262211161,0.0,1000.0,1003,80.0,0.314019,3.0,1000.0,1052.61476114,99.9956828753,22.8469070861,1052.49070343,5437.04
427.491,1056.47,8.77192982456,1000.0,-1179.88,129.179,1004,1058.76,9.65822537159,0.0,1000.0,1004,60.0,0.281537,3.0,1000.0,1056.64574314,99.9956828753,22.4384481308,1056.46563365,5310.82
427.71,1055.93,11.375,1000.0,-1179.81,129.248,1005,1058.64,14.3109243873,0.0,1000.0,1005,86.0,0.167816,3.0,1000.0,1056.14208872,99.9956828753,23.9127700877,1055.93656563,5943.41
427.978,1054.47,8.52991452991,192.20754717,-1178.49,129.376,1006,1057.39,9.05970004746,144.74862511,56.0,1006,77.0,0.417632,2.0,659.0,1054.76405986,75.5471114697,23.5486246578,1054.50159164,5543.38
428.233,1059.03,8.15573770492,1000.0,-1181.39,129.46,1007,1061.85,8.69522244156,0.0,1000.0,1007,42.0,0.150097,3.0,1000.0,1059.30437658,99.9956828753,24.5557643213,1059.03784129,6102.15
428.426,1060.4,8.25409836066,263.710526316,-1181.77,129.512,1008,1062.87,8.06282856787,187.485144379,56.0,1008,45.0,0.289003,3.0,827.0,1060.62006908,81.2899290269,22.4235551567,1060.32369199,5279.11
428.673,1058.78,8.92,1000.0,-1181.56,129.555,1009,1061.73,12.2202127641,0.0,1000.0,1009,110.0,0.134045,2.0,1000.0,1059.14326585,99.9956828753,25.1773008618,1058.79565452,6160.64
428.869,1057.97,9.39130434783,886.25,-1180.13,129.601,1010,1060.89,13.4718357757,250.595997906,118.0,1010,110.0,0.184458,2.0,1000.0,1058.37241285,97.4400006687,25.7768909445,1057.98697156,6795.98
429.215,1057.95,8.07142857143,914.545454545,-1183.56,129.685,1011,1060.76,8.44325463034,270.231000051,60.0,1011,40.0,0.0726516,3.0,1000.0,1058.31972749,95.0219240467,24.8535799339,1057.95842775,6198.07
429.435,1064.5,9.43925233645,1000.0,-1189.16,129.75,1012,1067.12,8.92667698855,0.0,1000.0,1012,38.0,0.0701278,3.0,1000.0,1064.86588049,99.9956828753,24.9528131822,1064.468362,6178.27
429.673,1064.3,9.47115384615,351.0,-1191.64,129.807,1013,1067.15,10.1365264218,240.741956574,57.0,1013,49.0,0.184857,3.0,1000.0,1064.57371024,87.2931625684,25.4322597904,1064.29153256,6170.59
429.856,1064.08,9.44761904762,1000.0,-1195.63,129.88,1014,1066.72,9.24994821337,0.0,1000.0,1014,46.0,0.178029,2.0,1000.0,1064.39885186,99.9956828753,25.9162356484,1064.11375642,6537.14
430.073,1071.8,8.27642276423,1000.0,-1202.81,129.904,1015,1074.38,8.04590570324,0.0,1000.0,1015,49.0,0.0541111,3.0,1000.0,1071.98389528,99.9956828753,25.9515539608,1071.78387351,6312.56
430.307,1075.95,9.90909090909,1000.0,-1207.77,129.933,1016,1078.59,11.6507171575,0.0,1000.0,1016,79.0,0.113759,3.0,1000.0,1076.13977433,99.9956828753,25.1165484213,1075.92681016,5835.01
430.502,1085.01,9.61320754717,1000.0,-1212.76,130.01,1017,1087.54,11.5477440047,0.0,1000.0,1017,59.0,0.191131,2.0,1000.0,1085.21100764,99.9956828753,25.4082164422,1085.0509924,6237.02
430.736,1086.77,12.6794871795,1000.0,-1216.44,130.054,1018,1089.49,13.9325238292,0.0,1000.0,1018,68.0,0.133951,3.0,1000.0,1086.91165992,99.9956828753,25.3610259718,1086.75172176,5958.25
430.967,1089.03,8.30327868852,1000.0,-1221.9,130.193,1019,1091.68,7.6714174041,0.0,1000.0,1019,39.0,0.225508,3.0,1000.0,1089.23696884,99.9956828753,25.3548088913,1089.1017274,6335.36
431.234,1096.51,8.79824561404,1000.0,-1225.32,130.281,1020,1099.19,8.7159662171,0.0,1000.0,1020,44.0,0.116036,2.0,1000.0,1096.63066143,99.9956828753,24.9889038837,1096.48958149,6088.63
431.551,1097.23,8.26890756303,1000.0,-1228.88,130.292,1021,1099.71,8.36227772336,0.0,1000.0,1021,64.0,0.0293922,2.0,1000.0,1097.37876876,99.9956828753,24.6192275849,1097.2767,6211.94
431.777,1101.96,10.8709677419,1000.0,-1233.66,130.349,1022,1104.81,12.028841511,0.0,1000.0,1022,54.0,0.023778,2.0,1000.0,1102.11988028,99.9956828753,26.1955015476,1101.99599252,6610.64
432.1,1105.05,10.2551020408,963.545454545,-1237.95,130.448,1023,1107.44,12.4624425362,101.865654517,644.0,1023,80.0,0.140911,2.0,1000.0,1105.2589147,99.9818010216,24.2124486373,1105.13160753,5981.03
432.44,1107.27,7.35294117647,361.103448276,-1241.26,130.475,1024,1110.01,6.18172045794,234.956979896,111.0,1024,30.0,0.333894,3.0,1000.0,1107.4054501,90.4314293355,25.4852697005,1107.23547334,6444.02
432.654,1109.69,7.45801526718,1000.0,-1243.95,130.684,1025,1112.5,9.58550077296,0.0,1000.0,1025,76.0,0.0276804,3.0,1000.0,1109.96058139,99.9956828753,25.188709547,1109.76386439,6337.32
432.93,1115.54,7.375,1000.0,-1250.49,130.75,1026,1118.2,8.36742414156,0.0,1000.0,1026,79.0,0.235409,3.0,1000.0,1115.6976871,99.9956828753,25.8017612751,1115.50770615,6727.78
433.156,1118.02,9.08108108108,1000.0,-1254.28,130.82,1027,1120.88,10.8794666794,0.0,1000.0,1027,78.0,0.396204,3.0,1000.0,1118.21481192,99.9956828753,26.0837912884,1118.04017444,6597.38
433.407,1125.13,8.31092436975,1000.0,-1259.38,130.903,1028,1127.64,8.35931312682,0.0,1000.0,1028,51.0,0.335059,3.0,1000.0,1125.40189733,99.9956828753,24.9205755407,1125.19160906,6348.59
433.697,1128.68,10.0202020202,1000.0,-1263.8,130.972,1029,1131.21,14.017290764,0.0,1000.0,1029,94.0,0.30807,3.0,1000.0,1128.90854767,99.9956828753,25.5791532929,1128.67052227,6623.15
434.003,1135.62,8.50833333333,1000.0,-1269.89,131.049,1030,1138.35,10.7144729481,0.0,1000.0,1030,63.0,0.129151,3.0,1000.0,1135.92192632,99.9956828753,25.5922284514,1135.66787139,6875.5
434.308,1136.7,9.67326732673,1000.0,-1271.47,131.097,1031,1139.85,9.35240627785,0.0,1000.0,1031,51.0,0.322624,2.0,1000.0,1137.05619439,99.9956828753,26.1547272179,1136.78315764,6625.12
434.463,1140.9,11.3626373626,1000.0,-1278.46,131.163,1032,1143.78,20.2422235691,0.0,1000.0,1032,138.0,0.0956815,3.0,1000.0,1141.16118606,99.9956828753,25.6345078716,1140.90096622,6504.22
434.831,1142.72,9.60576923077,1000.0,-1280.01,131.263,1033,1145.67,15.457396953,0.0,1000.0,1033,136.0,0.381276,2.0,1000.0,1143.05770086,99.9956828753,25.5708454299,1142.78498584,6466.57
434.989,1144.6,9.01801801802,1000.0,-1283.61,131.373,1034,1147.55,12.9913221085,0.0,1000.0,1034,93.0,0.305445,2.0,1000.0,1144.85601032,99.9956828753,26.5687696714,1144.62971853,6942.87
435.269,1150.02,8.25210084034,1000.0,-1287.45,131.44,1035,1152.92,11.1130315565,0.0,1000.0,1035,76.0,0.159076,2.0,1000.0,1150.25764464,99.9956828753,25.6551282385,1150.07681077,6863.88
435.641,1150.81,9.68932038835,1000.0,-1290.26,131.517,1036,1153.51,14.1208577576,0.0,1000.0,1036,101.0,0.254747,3.0,1000.0,1150.91118383,99.9956828753,26.8884729134,1150.75550862,7474.01
435.994,1155.07,9.57425742574,1000.0,-1292.88,131.588,1037,1157.51,14.1864155735,0.0,1000.0,1037,99.0,0.0261589,3.0,1000.0,1155.28779826,99.9956828753,25.0552099911,1155.12349361,6522.31
436.294,1157.57,9.42342342342,1000.0,-1296.29,131.599,1038,1160.4,10.1817267421,0.0,1000.0,1038,61.0,0.0272143,2.0,1000.0,1157.73382793,99.9956828753,25.7931049922,1157.58696731,7041.06
436.551,1164.64,8.87037037037,1000.0,-1303.6,131.728,1039,1167.18,9.05854680582,0.0,1000.0,1039,57.0,0.0300061,3.0,1000.0,1164.82388416,99.9956828753,25.3976990903,1164.71688573,6867.88
436.783,1165.94,11.1276595745,1000.0,-1304.93,131.762,1040,1168.54,13.8818985477,0.0,1000.0,1040,77.0,0.0341774,3.0,1000.0,1166.08122268,99.9956828753,26.2327009896,1165.96921861,7314.62
436.991,1168.85,7.68992248062,1000.0,-1307.59,131.906,1041,1171.66,7.75376722604,0.0,1000.0,1041,40.0,0.0725727,3.0,1000.0,1168.98983533,99.9956828753,25.9781758241,1168.86863715,7164.01
437.332,1171.64,8.65217391304,1000.0,-1309.43,131.958,1042,1174.61,10.8299451829,0.0,1000.0,1042,92.0,0.104339,2.0,1000.0,1171.79708995,99.9956828753,26.6312365315,1171.68868795,7222.44
437.587,1172.92,9.65714285714,1000.0,-1311.36,132.037,1043,1175.62,14.2800750775,0.0,1000.0,1043,133.0,0.0283858,3.0,1000.0,1172.99832407,99.9956828753,25.7930781505,1172.91424473,6847.14
437.796,1177.44,12.0481927711,1000.0,-1317.92,132.114,1044,1180.2,12.1842319734,0.0,1000.0,1044,60.0,0.197092,3.0,1000.0,1177.57744155,99.9956828753,25.9259666866,1177.4760675,7324.75
438.104,1174.42,9.80392156863,1000.0,-1315.78,132.191,1045,1177.16,17.5521850579,0.0,1000.0,1045,162.0,0.375707,3.0,1000.0,1174.51760469,99.9956828753,26.2602020544,1174.43321851,7501.09
438.356,1176.53,8.74107142857,1000.0,-1319.52,132.312,1046,1179.15,8.94002390508,0.0,1000.0,1046,54.0,0.136247,3.0,1000.0,1176.66983346,99.9956828753,25.8905557892,1176.58074914,7060.74
438.695,1181.39,8.7652173913,1000.0,-1320.79,132.409,1047,1184.09,9.84252568751,0.0,1000.0,1047,56.0,0.124576,3.0,1000.0,1181.49691511,99.9956828753,26.4193283223,1181.3839988,7489.8
439.064,1179.22,7.36029411765,1000.0,-1319.3,132.499,1048,1181.93,7.89701432236,0.0,1000.0,1048,73.0,0.0219675,2.0,1000.0,1179.38373487,99.9956828753,26.8982761205,1179.28979037,7552.55
439.372,1186.18,8.36666666667,1000.0,-1327.28,132.583,1049,1188.81,9.96655518332,0.0,1000.0,1049,65.0,0.0578699,3.0,1000.0,1186.2144637,99.9956828753,25.3557064279,1186.12243305,7187.13
439.553,1188.2,10.9456521739,1000.0,-1328.87,132.713,1050,1190.92,16.0916965696,0.0,1000.0,1050,108.0,0.0481513,3.0,1000.0,1188.39707196,99.9956828753,25.87829421,1188.28036197,7267.59
439.797,1186.57,7.7,1000.0,-1327.34,132.835,1051,1189.54,7.0314130323,0.0,1000.0,1051,41.0,0.0250545,2.0,1000.0,1186.6827713,99.9956828753,26.8661532333,1186.54126701,7576.88
440.143,1189.67,9.09090909091,1000.0,-1329.72,132.922,1052,1192.76,9.66676166003,0.0,1000.0,1052,51.0,0.0378752,2.0,1000.0,1189.86430701,99.9956828753,26.893556871,1189.73076195,7208.23
440.443,1193.88,15.9047619048,1000.0,-1332.61,133.02,1053,1196.79,29.1741972786,0.0,1000.0,1053,166.0,0.035409,3.0,1000.0,1194.03595524,99.9956828753,26.8802511272,1193.90410877,7586.79
440.738,1192.81,8.27118644068,1000.0,-1333.07,133.09,1054,1195.47,9.76213804811,0.0,1000.0,1054,79.0,0.121469,2.0,1000.0,1192.87745768,99.9956828753,25.5748529237,1192.78361429,7125.64
440.91,1192.45,9.10714285714,1000.0,-1335.75,133.116,1055,1195.48,10.8540291588,0.0,1000.0,1055,68.0,0.0253943,2.0,1000.0,1192.65271024,99.9956828753,27.8783628262,1192.51716862,7860.92
441.292,1193.47,9.39047619048,1000.0,-1333.1,133.125,1056,1196.25,11.1496275728,0.0,1000.0,1056,66.0,0.252488,2.0,1000.0,1193.53413317,99.9956828753,27.1790183724,1193.44114903,7881.85
441.594,1193.09,10.2727272727,1000.0,-1334.24,133.158,1057,1195.87,13.7273730681,0.0,1000.0,1057,78.0,0.214979,3.0,1000.0,1193.27579048,99.9956828753,26.1820195365,1193.13762114,7433.87
441.876,1195.24,10.7608695652,1000.0,-1337.98,133.187,1058,1198.05,13.4304727856,0.0,1000.0,1058,89.0,0.375073,3.0,1000.0,1195.36844295,99.9956828753,26.6005067486,1195.25465995,7254.0
442.203,1199.69,13.2894736842,1000.0,-1339.59,133.243,1059,1202.39,19.8307415456,0.0,1000.0,1059,124.0,0.363254,3.0,1000.0,1199.84964197,99.9956828753,26.4536850455,1199.71244772,7492.17
442.565,1194.62,10.8043478261,1000.0,-1336.39,133.302,1060,1197.5,17.0084628107,0.0,1000.0,1060,94.0,0.267555,3.0,1000.0,1194.71104667,99.9956828753,27.3428790059,1194.60290787,8051.27
442.839,1196.86,11.202247191,1000.0,-1338.52,133.372,1061,1199.91,15.5853429959,0.0,1000.0,1061,101.0,0.249924,3.0,1000.0,1197.10351354,99.9956828753,26.8777893654,1196.96594511,7694.7
443.151,1191.56,9.6,1000.0,-1335.18,133.461,1062,1194.13,9.17615958677,0.0,1000.0,1062,44.0,0.118235,3.0,1000.0,1191.63981952,99.9956828753,26.2209551492,1191.48708938,7444.14
443.503,1192.68,7.65891472868,1000.0,-1336.38,133.526,1063,1195.78,9.50927423606,0.0,1000.0,1063,75.0,0.347502,3.0,1000.0,1192.87381712,99.9956828753,27.8292810011,1192.71723797,7573.35
443.735,1197.64,9.73076923077,914.272727273,-1337.57,133.578,1064,1200.62,14.1409326542,271.093439413,57.0,1064,120.0,0.105275,2.0,1000.0,1197.84879291,94.8696645188,27.0140375144,1197.66012176,7468.01
443.967,1193.87,11.2643678161,1000.0,-1338.09,133.578,1065,1196.55,16.3661128521,0.0,1000.0,1065,93.0,0.287391,3.0,1000.0,1193.98264965,99.9956828753,27.2334320794,1193.79499807,7445.57
444.157,1196.39,8.91071428571,1000.0,-1336.51,133.628,1066,1199.2,10.2002744811,0.0,1000.0,1066,70.0,0.391443,2.0,1000.0,1196.71777935,99.9956828753,27.4225022361,1196.45995099,7801.64
444.388,1195.84,9.39047619048,1000.0,-1337.22,133.739,1067,1198.66,11.0371625392,0.0,1000.0,1067,75.0,0.370512,2.0,1000.0,1196.0758465,99.9956828753,26.6704202614,1195.76064306,7103.29
444.581,1193.61,9.77227722772,1000.0,-1336.63,133.754,1068,1196.81,9.51484633375,0.0,1000.0,1068,49.0,0.0439689,2.0,1000.0,1193.91661375,99.9956828753,28.2951433652,1193.6252136,7989.76
444.911,1190.66,16.5,1000.0,-1332.62,133.827,1069,1193.53,20.562846232,0.0,1000.0,1069,79.0,0.0327129,3.0,1000.0,1191.08350192,99.9956828753,27.5053384013,1190.77286472,7677.41
445.199,1192.8,9.93203883495,1000.0,-1330.43,133.825,1070,1195.72,13.446233916,0.0,1000.0,1070,92.0,0.195519,3.0,1000.0,1193.06395494,99.9956828753,26.8105386293,1192.70910745,7170.52
445.529,1191.48,11.1444444444,1000.0,-1329.0,133.922,1071,1194.71,17.1208522056,0.0,1000.0,1071,102.0,0.226265,2.0,1000.0,1192.10132329,99.9956828753,27.3125027489,1191.48672047,7257.72
