MaxEsReturn,MaxReturn,AverageQ,AverageAbsQ,Iteration,AverageAction,AveragePolicySurr,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,Epoch,StdReturn,PolicyRegParamNorm,AverageAbsY,MinEsReturn,AverageEsReturn,AverageQLoss,MinReturn
705.918269167,2615.39198421,342.458,342.823,1282,0.845442,-349.626,290.0,830.457919298,166.928437106,6.79188265179,342.455374547,192.422195387,1282,609.418737994,127.971,342.531055398,6.72083410545,109.090022715,464.695,310.525438983
415.707496135,2490.3147413,342.863,343.219,1283,0.836833,-350.184,290.144,447.617405324,129.976358051,7.09498272739,342.854633953,159.992652086,1283,503.926692054,127.965,342.939643121,9.33716873239,117.932805416,478.534,257.341246326
426.60034615,2532.24693184,342.126,342.487,1284,0.853477,-349.783,290.238,441.311004812,98.148064122,7.03806584486,342.138941679,161.268091144,1284,418.44465427,127.966,342.235590189,7.1791594824,76.2693389069,521.451,255.821592782
561.702114952,2520.93109365,342.351,342.718,1285,0.829179,-349.953,290.331,487.64707405,123.759146454,6.94136179269,342.355482626,166.574738221,1285,476.4499779,128.04,342.455148671,6.49136772542,61.8658161432,459.084,271.981274818
326.867752691,41.2032904922,342.27,342.7,1286,0.817226,-349.83,290.452,31.5532928249,97.7879450927,6.9446054339,342.267732936,27.5358775016,1286,2.75100034861,128.123,342.344608005,5.24269578628,68.7959420738,473.764,22.9936302238
856.601692679,1407.82569826,342.855,343.236,1287,0.821177,-350.66,290.58,838.155771287,164.278489502,6.91119739739,342.86224053,177.521430909,1287,264.618943603,128.177,342.963627619,5.80806952068,70.9657028014,444.396,409.729320941
499.691642685,2014.58491818,343.123,343.461,1288,0.864008,-350.655,290.658,988.754310504,108.572664996,7.08704514848,343.112954969,214.817477152,1288,261.249457919,128.18,343.193847766,3.9530166812,61.2903819523,519.91,706.758940341
552.238048598,2827.98881816,343.03,343.401,1289,0.807063,-350.391,290.757,2021.15265876,185.793328214,6.66094309026,343.062655662,210.841821949,1289,926.17073872,128.218,343.149748632,5.98433813721,153.805215591,438.474,314.203119179
639.889080672,2616.56599765,343.002,343.406,1290,0.836261,-350.515,290.825,1198.53244495,152.666098251,7.03652896624,342.990335255,192.31101052,1290,937.405906124,128.235,343.077325565,4.47602992883,81.6842484879,479.9,275.508497278
527.660629332,2734.12220685,343.573,343.979,1291,0.835833,-351.143,290.961,1367.29684756,100.937669917,6.88563791354,343.573607796,233.340816391,1291,795.598091018,128.264,343.688092373,5.51837925904,53.3887286352,479.665,620.087488896
453.697662853,2558.4761045,343.437,343.839,1292,0.852031,-351.067,291.092,1191.99216781,109.138261716,6.80586730974,343.439217664,217.604770868,1292,608.332664974,128.266,343.555742726,4.51714307305,79.4083340133,445.314,336.864307848
459.91422597,2550.94161538,343.617,344.006,1293,0.827432,-351.448,291.2,1487.16354341,98.0854271097,6.84551163867,343.624582731,203.479988909,1293,906.196498041,128.341,343.740635754,5.91163637316,75.4267731542,448.408,119.822778227
671.060854992,2526.79060316,343.483,343.897,1294,0.830183,-351.402,291.302,1610.17758244,155.514324848,7.10189650868,343.47897275,214.436019707,1294,742.07344468,128.424,343.572302266,5.77226745903,97.262228805,514.918,415.150219699
256.579439049,1843.35702374,343.818,344.206,1295,0.814093,-351.362,291.405,805.282246927,67.9403992073,6.86348371192,343.833372721,193.02049411,1295,405.165757727,128.45,343.935765047,5.87203215374,75.7479778456,455.863,225.341401209
472.420808845,2520.03792785,344.524,344.917,1296,0.852756,-352.269,291.51,2176.37589739,97.9732786618,6.89812520907,344.526869485,222.365093079,1296,473.230810481,128.495,344.611866472,4.75189171731,62.5146724206,463.354,1155.87010127
459.972126241,2785.07862983,344.52,344.885,1297,0.849604,-351.979,291.623,2151.11802157,107.155396861,7.00096628391,344.504646652,241.175758479,1297,804.107533988,128.513,344.57550171,5.08247635271,65.8455208318,488.061,821.154908715
467.417917205,2788.08052812,344.41,344.725,1298,0.843292,-351.812,291.731,2174.67646898,97.0274993096,7.16865225883,344.436852918,243.477747532,1298,601.417332857,128.468,344.497358436,5.52427275476,68.8121158368,497.727,1140.97316103
131.088028641,2477.38119655,344.775,345.113,1299,0.843586,-352.27,291.832,2015.35657263,30.6857688104,7.1111869975,344.772067159,213.23002489,1299,584.091272003,128.51,344.83357894,5.31685418483,35.667837034,499.738,368.775365801
443.521819798,2540.09357186,344.596,344.995,1300,0.855495,-352.107,291.931,1345.17489306,111.933611691,6.97178513763,344.598147167,226.455320861,1300,562.47922596,128.554,344.67725949,5.25788869417,70.1924738001,462.069,404.630575251
309.465452131,2438.3419348,344.278,344.637,1301,0.841716,-352.002,292.073,1332.95739237,88.4626198124,7.19027428988,344.288549679,201.431839094,1301,787.59694236,128.586,344.343612962,4.25853237007,79.3000978183,519.841,251.388501074
555.342767537,2457.84621859,344.813,345.175,1302,0.853166,-352.923,292.188,1986.31814249,155.437310589,7.08627809102,344.810558254,220.949595622,1302,583.517159785,128.61,344.886559288,5.52870686845,123.246492731,501.455,856.469362078
563.545441395,2451.38742142,344.793,345.198,1303,0.881659,-352.475,292.312,1533.66694294,102.60560511,7.20539417888,344.796877063,214.240379327,1303,711.57765788,128.669,344.885359864,4.96907307326,62.0613895933,501.205,552.215348333
481.970592709,2653.16801739,344.875,345.234,1304,0.875444,-352.781,292.461,1538.83810616,127.258109787,7.02184185334,344.89293455,233.803293367,1304,663.854984917,128.669,344.992219073,5.60656884518,119.365768141,480.45,766.937094191
251.655207552,2534.00237019,345.243,345.601,1305,0.877293,-352.851,292.533,1590.55000164,61.1353073788,6.99764866683,345.236548095,225.607415102,1305,673.907456186,128.748,345.318240246,5.03327246087,60.9127750756,504.674,792.454011106
668.114710275,2480.42593862,345.284,345.658,1306,0.865965,-353.073,292.63,1949.58504,134.727265941,7.20182355342,345.288764197,214.588644538,1306,722.193863498,128.78,345.36832911,6.01619674463,70.4747082328,508.694,314.570175016
517.417435931,2607.7265498,345.908,346.284,1307,0.861467,-353.766,292.717,1926.64029209,108.952890539,6.98907944089,345.928629526,220.184477745,1307,753.684571284,128.823,346.026834915,5.98892771346,65.1076456308,489.907,281.552614101
508.025058954,2660.45729023,345.595,345.963,1308,0.883987,-353.676,292.814,1858.85908993,122.87018879,7.16273891413,345.59618501,229.413873769,1308,707.835227774,128.841,345.685721357,5.21785393157,75.1612327813,508.616,803.864016613
299.834309414,2527.46330849,345.791,346.179,1309,0.88735,-353.721,292.958,2231.50315488,69.4922520776,6.95769978126,345.781142501,226.938490482,1309,352.484545955,128.877,345.862282648,5.20799367378,56.4452018339,475.536,1438.43403401
389.823869066,2606.37359463,346.698,347.043,1310,0.879547,-354.551,293.047,961.54430232,118.787601873,7.04571143657,346.710035838,179.600269527,1310,902.98639553,128.937,346.779552771,5.38897218279,102.036724776,516.019,291.472025869
626.450371019,2482.45943899,346.961,347.282,1311,0.850876,-354.792,293.132,1116.20001378,158.478632987,7.02488347142,346.949878055,195.601602835,1311,776.966177511,128.944,347.009619088,6.56327175173,105.696638174,481.96,274.661875475
420.741997133,2246.43119322,347.314,347.659,1312,0.84905,-354.989,293.263,987.697087036,108.879157994,7.01781423088,347.334948027,184.657665264,1312,680.689910686,128.992,347.397530465,6.5804659383,80.3756688233,491.747,239.73338173
487.456647977,2393.34036626,346.85,347.254,1313,0.863388,-354.617,293.387,1669.4769523,90.4106851063,6.97296645727,346.859035878,197.658779333,1313,851.678847694,129.033,346.931417053,6.94450811569,62.3553827596,478.228,248.648651687
398.354770693,2518.77689459,347.046,347.466,1314,0.840049,-354.579,293.5,2413.00588525,66.8302586561,6.95421130049,347.040369468,227.342344022,1314,176.548439692,129.081,347.14620397,5.63790869291,37.1983281141,465.23,1865.81922392
529.174053433,2614.25813114,347.225,347.611,1315,0.866453,-355.141,293.608,1606.55508517,126.381588278,7.23256865519,347.239417304,221.033577533,1315,718.762077089,129.17,347.315283895,5.6830098298,67.6463925146,531.341,487.351646094
487.388901945,1008.05308294,346.794,347.214,1316,0.851297,-354.439,293.688,457.908734359,158.841503691,7.16843014216,346.78194253,175.035489693,1316,194.418390304,129.207,346.890410092,6.54106436518,123.888875499,521.964,261.536448998
515.093814348,2794.24568477,347.321,347.734,1317,0.881124,-354.975,293.803,1743.85325567,130.852200113,7.05669705671,347.345259676,237.013658724,1317,975.899308899,129.267,347.412519668,7.34099203616,89.3796300566,508.895,529.575339307
749.249457278,2649.30013417,347.558,347.911,1318,0.829594,-355.313,293.882,1904.4349611,175.010879774,7.12859513852,347.549882536,230.49528534,1318,679.770348149,129.333,347.628636601,6.29241851101,88.9753959345,515.298,685.269422223
723.600743033,2646.45148873,346.978,347.395,1319,0.836104,-354.732,293.997,2044.57245869,165.560621101,6.92739900219,346.96368407,222.379621731,1319,726.870192367,129.376,347.063948665,6.69476747251,100.723944803,493.494,399.05637801
765.369022146,2758.63219126,346.6,347.021,1320,0.85089,-354.662,294.101,1558.08391341,190.725980392,7.31465843054,346.625004011,228.943092354,1320,938.813060575,129.472,346.737369125,4.0454435791,99.98588003,540.856,415.266981174
217.328227975,1578.7341629,347.217,347.614,1321,0.838387,-354.843,294.238,932.827221344,57.8830174004,7.00686484641,347.215626388,237.215111073,1321,246.01397718,129.565,347.31525509,5.59462545154,47.5496327971,488.087,486.176234507
782.778833689,1926.63378782,346.997,347.42,1322,0.794437,-354.834,294.267,921.34588256,174.922966391,7.04613710701,346.997523765,211.511115698,1322,383.267492587,129.612,347.093329163,4.83592304612,87.4008269182,505.642,485.067065748
542.125244296,2656.05707571,346.998,347.392,1323,0.823291,-354.934,294.391,1435.98216918,116.731028911,7.10263569458,346.998104281,228.234977801,1323,849.461490946,129.652,347.067341332,6.02129905985,72.7818493063,502.89,514.243951962
158.195487495,2720.60305985,347.322,347.719,1324,0.867495,-354.915,294.45,1351.90915873,45.5298081953,6.9984400205,347.334456869,221.069979354,1324,738.842001294,129.672,347.443569819,4.99659774324,45.1519796538,487.314,320.89797799
538.101760251,1726.52276894,347.603,347.99,1325,0.80484,-355.361,294.572,451.873082406,121.463055593,7.11244980959,347.600239162,166.588034743,1325,319.733089736,129.703,347.700110787,8.18797936923,79.4433907362,514.936,256.493729641
531.5329751,2673.48283979,346.932,347.361,1326,0.851192,-355.018,294.712,1847.59561237,146.597691309,7.25449975135,346.940807803,230.470894059,1326,811.594189691,129.727,347.041394886,5.78814943896,88.8097076355,503.005,626.055503606
622.032566134,2805.56211628,347.889,348.294,1327,0.862576,-355.639,294.829,1976.56811174,143.501760883,7.08832069292,347.884445664,234.067086518,1327,831.981455633,129.787,347.995663783,4.90741132521,87.204615527,484.848,542.271660041
547.029163403,2593.22502394,347.607,348.035,1328,0.865854,-355.32,294.958,1055.64414614,126.702033765,7.05326311294,347.617143297,218.805009615,1328,516.011727365,129.796,347.721708653,4.87609230745,75.4002699785,481.278,417.466561231
516.678093369,2509.61694099,347.898,348.273,1329,0.847433,-355.549,295.074,1237.59569945,146.631097972,7.17855449071,347.889531138,214.418275289,1329,707.255473583,129.86,348.005553069,5.54955087092,89.518611301,500.263,458.511690968
269.88280266,2554.95082364,348.247,348.643,1330,0.864501,-356.111,295.179,1576.899464,70.1064906762,7.17532483343,348.249613522,219.589005516,1330,573.407072884,129.909,348.364248761,4.11623177896,51.2895492769,478.939,733.103682893
225.009851114,2555.41103951,347.884,348.284,1331,0.846329,-355.898,295.299,1603.44625888,59.110075397,7.16201804086,347.879794296,220.4950509,1331,730.076002932,129.973,347.9753976,5.68655657357,43.28446061,494.031,324.475624674
537.635056104,2502.1648717,348.407,348.781,1332,0.844444,-356.106,295.385,1198.7765887,135.267249125,7.16681398949,348.419860346,204.772355705,1332,729.813126794,130.063,348.511115466,5.15989244186,97.0017700178,520.885,303.249308146
294.034260832,2287.96860526,348.306,348.697,1333,0.863465,-356.109,295.437,1052.12989267,91.6759312806,7.29495029206,348.319797489,209.238072427,1333,548.324962453,130.069,348.394475284,5.70282492894,71.006942979,533.241,305.812596619
578.368941565,2385.81645763,348.031,348.337,1334,0.839331,-356.06,295.564,1733.81403287,171.052805249,7.21165701325,348.029025484,206.929461319,1334,781.689264597,130.083,348.104200114,5.5905039327,101.706125261,516.294,256.998245285
557.329423518,1780.6871922,348.3,348.674,1335,0.865743,-356.553,295.677,843.321249053,107.791179568,7.29689892191,348.293896058,206.98272657,1335,359.150710443,130.125,348.360239952,5.50070598627,57.6301768941,522.86,298.864539963
466.246289121,1353.8514197,348.756,349.107,1336,0.864034,-356.621,295.762,601.158629105,106.687856884,7.26177902022,348.778056278,178.824838493,1336,304.576525206,130.125,348.827232864,4.61178341872,72.1942242847,520.841,178.986672264
257.558705226,2296.36486448,348.789,349.166,1337,0.857892,-356.821,295.895,748.88853116,61.1166065785,6.97128267466,348.788938765,175.174193987,1337,534.903444824,130.153,348.840470882,5.09931111767,45.902099255,484.759,257.033552007
163.212312692,1677.02389567,348.774,349.114,1338,0.870428,-356.898,296.029,447.340415492,45.936503555,7.20930400393,348.787577961,163.205197075,1338,294.543453371,130.23,348.850873272,5.28164827614,42.8699369403,538.136,98.8966587169
615.766201774,2349.81056844,349.178,349.517,1339,0.821717,-357.234,296.15,398.60204279,169.324755538,7.25199257954,349.176993158,146.230409337,1339,460.753871791,130.262,349.227983621,4.8972071773,90.7846047153,527.447,228.822343294
525.894528681,2216.82523358,349.58,349.941,1340,0.843798,-357.488,296.225,715.029886821,149.39422667,7.08821780943,349.587139179,171.47667548,1340,509.406075731,130.318,349.660237959,7.17571273186,102.674027627,507.743,184.563790951
576.033102719,2414.09434145,348.88,349.275,1341,0.853544,-357.091,296.348,1875.97428124,112.982256912,7.25788433332,348.875497406,204.138506053,1341,782.917597018,130.361,348.939432173,5.44737696064,74.8928806382,508.942,291.858946599
280.732779862,2119.37628537,349.637,349.989,1342,0.840541,-357.84,296.439,577.867766908,69.9142062303,7.02559813421,349.649550254,172.359550596,1342,477.676213413,130.378,349.720834741,4.82704678928,45.4221126207,484.194,281.527647205
401.996756619,2368.15785544,350.137,350.502,1343,0.866462,-358.136,296.539,656.624969697,130.410236849,7.10685325689,350.132221943,173.491647583,1343,568.154718389,130.428,350.219438062,5.81253780921,112.575755037,502.98,275.779690202
380.187214615,2298.87296363,349.837,350.226,1344,0.861133,-357.949,296.662,1945.06836458,108.716892303,7.17917589371,349.847128888,206.738552873,1344,306.467158532,130.443,349.932609218,5.3725333457,88.8280407198,491.646,1228.3897678
259.390471159,2453.93341798,350.358,350.709,1345,0.831009,-358.473,296.769,1834.95217316,76.083265684,7.24887347283,350.374076606,208.192736263,1345,612.808534781,130.43,350.446758749,5.10051343075,59.2013834945,509.935,676.628592119
421.452436044,2360.26926607,350.244,350.606,1346,0.852297,-358.585,296.866,964.146151171,103.671122398,7.29937174735,350.241657402,193.767826994,1346,715.558370561,130.484,350.309494759,5.96120091258,60.8709324729,517.457,305.105579435
206.902679044,2271.52335761,350.506,350.867,1347,0.83129,-358.54,296.96,835.236562125,39.138127569,7.17721001079,350.490404152,170.164181007,1347,667.912102973,130.519,350.573194188,5.27648604895,31.0285849773,516.24,217.27876342
475.343787792,2380.39874981,350.559,350.935,1348,0.82657,-358.399,297.031,1324.51274697,138.585280634,7.14415342337,350.556232161,180.784867879,1348,998.120518409,130.579,350.623201314,6.51383969184,119.510811629,498.283,272.715853236
222.114273426,2640.25852274,350.412,350.761,1349,0.845358,-358.286,297.146,2169.97733412,51.1392212584,7.08534771078,350.419492766,230.392713014,1349,611.993307929,130.608,350.499482602,4.8811190515,40.2971075506,515.215,790.211663916
269.73679957,2587.59517816,350.598,350.983,1350,0.84873,-358.708,297.26,1994.50558276,63.2452495408,7.13296440189,350.610635568,218.975189436,1350,685.76462545,130.679,350.688769101,4.65826675698,51.1137591881,493.834,694.016289249
918.300221602,2429.21739209,350.577,350.954,1351,0.86333,-358.881,297.376,1508.65138889,216.597657972,7.23408361055,350.583996885,207.63694765,1351,703.562828359,130.748,350.643025527,5.61753010413,117.800882278,509.404,247.488234953
