Epoch,AverageY,AverageQLoss,AveragePolicySurr,Iteration,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,AverageQ,MaxEsReturn,MinReturn,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY
1036,166.844549984,118.475,-182.041,1036,167.429,99.9956828753,12.730540706,3.93263490809,1000.0,17.0,1000.0,0.0,166.836,66.0,1000.0,345.676,0.010243,126.492,3.0,166.885815011
1037,167.040856889,103.467,-182.308,1037,167.577,99.9956828753,16.5958681456,3.62891356319,1000.0,18.0555555556,1000.0,0.0,167.045,98.0,1000.0,345.647,0.012687,126.495,3.0,167.0655817
1038,166.64760852,115.268,-181.871,1038,167.194,99.9956828753,15.0026013379,3.72667407779,1000.0,20.0196078431,1000.0,0.0,166.643,76.0,1000.0,345.604,0.118318,126.525,3.0,166.666122759
1039,166.590335678,107.427,-181.951,1039,167.126,99.9956828753,11.3801038566,3.52587731017,1000.0,16.0967741935,1000.0,0.0,166.587,48.0,1000.0,345.62,0.0547046,126.555,3.0,166.615399533
1040,166.718662681,114.055,-181.349,1040,167.272,99.9956828753,15.6924575239,3.65245845618,1000.0,18.2363636364,1000.0,0.0,166.715,66.0,1000.0,345.602,0.0683909,126.571,3.0,166.740985002
1041,165.979230882,125.99,-180.448,1041,166.499,99.9956828753,11.6478954918,3.71959828386,1000.0,15.9047619048,1000.0,0.0,165.974,53.0,1000.0,345.569,0.0851784,126.585,3.0,166.016750317
1042,165.040697015,110.432,-180.034,1042,165.535,99.9956828753,15.7958920002,3.59086870499,1000.0,20.1428571429,1000.0,0.0,165.037,87.0,1000.0,345.54,0.153435,126.588,4.0,165.057760887
1043,165.154423672,109.54,-179.423,1043,165.669,99.9956828753,15.2885036266,3.58572907122,1000.0,21.5319148936,1000.0,0.0,165.158,75.0,1000.0,345.508,0.190636,126.563,3.0,165.176829751
1044,164.391854367,110.285,-179.056,1044,164.961,99.9956828753,15.3622499814,3.6066395114,1000.0,17.9642857143,1000.0,0.0,164.393,70.0,1000.0,345.528,0.0800127,126.571,3.0,164.414732628
1045,164.075794452,93.3293,-178.637,1045,164.583,99.9956828753,22.6095241873,3.31947732037,1000.0,21.1489361702,1000.0,0.0,164.076,109.0,1000.0,345.527,0.0643799,126.573,2.0,164.105852266
1046,163.576017914,84.0009,-178.424,1046,164.064,99.9956828753,20.2169812623,3.18463122432,1000.0,19.3461538462,1000.0,0.0,163.58,101.0,1000.0,345.55,0.0712009,126.582,3.0,163.60309125
1047,163.114387194,101.572,-177.053,1047,163.615,99.9956828753,12.6996702759,3.42803372206,1000.0,17.2631578947,1000.0,0.0,163.119,57.0,1000.0,345.586,0.0801992,126.618,2.0,163.138815281
1048,162.463245578,113.604,-175.891,1048,162.914,99.9956828753,15.7936021801,3.56136517166,1000.0,19.1538461538,1000.0,0.0,162.458,72.0,1000.0,345.589,0.112809,126.617,4.0,162.486143655
1049,161.529542151,150.784,-174.911,1049,162.024,99.9956828753,17.3040273602,4.01161106301,1000.0,17.7894736842,1000.0,0.0,161.535,108.0,1000.0,345.602,0.0857027,126.598,3.0,161.556862116
1050,160.71315606,167.187,-173.905,1050,161.208,99.9956828753,11.2285498801,4.35623909701,1000.0,13.1578947368,1000.0,0.0,160.713,74.0,1000.0,345.609,0.12142,126.664,3.0,160.743427415
1051,159.182000083,146.564,-172.638,1051,159.69,99.9956828753,7.7477431424,4.08605194481,1000.0,9.71844660194,1000.0,0.0,159.188,52.0,1000.0,345.621,0.14739,126.635,3.0,159.225279841
1052,157.977272929,125.849,-172.293,1052,158.451,99.9956828753,10.4527110825,3.87143370588,1000.0,10.5368421053,1000.0,0.0,157.983,93.0,1000.0,345.59,0.200671,126.679,3.0,158.01735727
1053,157.919702651,106.258,-171.974,1053,158.429,99.9956828753,12.2198347165,3.7682136927,1000.0,12.2317073171,1000.0,0.0,157.926,86.0,1000.0,345.572,0.187562,126.732,3.0,157.941408287
1054,158.087971713,116.978,-172.438,1054,158.647,99.9956828753,10.6186418885,4.03085673572,1000.0,13.3333333333,1000.0,0.0,158.097,59.0,1000.0,345.561,0.301148,126.802,3.0,158.111740403
1055,157.405992877,108.826,-172.015,1055,157.894,99.9956828753,13.8480015445,3.81570706534,1000.0,18.462962963,1000.0,0.0,157.401,59.0,1000.0,345.514,1.39583e-05,126.853,3.0,157.428878121
1056,157.395243695,102.214,-172.098,1056,157.917,99.9956828753,19.8715575761,3.65531400784,1000.0,20.2448979592,1000.0,0.0,157.386,89.0,1000.0,345.512,0.315022,126.871,3.0,157.410815144
1057,158.028870556,99.6928,-172.224,1057,158.554,99.9956828753,30.9913479674,3.61793599103,1000.0,35.4074074074,1000.0,0.0,158.034,131.0,1000.0,345.487,0.440356,126.885,6.0,158.052118545
1058,158.309678694,93.0585,-172.483,1058,158.76,99.9956828753,28.8992797029,3.30911507938,1000.0,37.2142857143,1000.0,0.0,158.316,114.0,1000.0,345.468,0.524475,126.906,4.0,158.323023965
1059,157.716641453,101.751,-172.097,1059,158.31,99.9956828753,36.1992940385,3.61426945625,1000.0,41.1666666667,1000.0,0.0,157.711,155.0,1000.0,345.457,0.499503,126.914,3.0,157.738874201
1060,157.645808274,100.736,-171.738,1060,158.095,99.9956828753,40.8117340129,3.32986136758,1000.0,38.6923076923,1000.0,0.0,157.639,175.0,1000.0,345.466,0.737401,126.944,3.0,157.656139762
1061,157.092981416,89.8418,-171.257,1061,157.518,99.9956828753,23.2000753524,3.06137889301,1000.0,32.5806451613,1000.0,0.0,157.094,91.0,1000.0,345.439,0.668363,126.935,4.0,157.108988455
1062,157.481443481,96.9008,-171.067,1062,157.989,99.9956828753,20.9185697296,3.43509145272,1000.0,23.6216216216,1000.0,0.0,157.48,95.0,1000.0,345.44,0.524561,127.001,3.0,157.495383949
1063,156.572197997,89.3539,-170.364,1063,157.083,99.9956828753,25.7973220732,3.13492429416,1000.0,29.8918918919,1000.0,0.0,156.576,138.0,1000.0,345.515,0.525644,127.053,3.0,156.585852001
1064,156.427081072,85.2525,-169.926,1064,156.927,99.9956828753,24.1589574028,3.12357780664,1000.0,27.5135135135,1000.0,0.0,156.424,104.0,1000.0,345.499,0.528316,127.089,5.0,156.441046308
1065,155.975287809,86.4164,-169.532,1065,156.423,99.9956828753,16.7361053481,3.02113257466,1000.0,20.6666666667,1000.0,0.0,155.977,81.0,1000.0,345.552,0.587815,127.142,3.0,155.993279295
1066,154.969967559,101.651,-168.563,1066,155.462,90.404903896,14.448920307,3.2811382991,1000.0,16.5573770492,722.428571429,358.035456003,154.972,75.0,25.0,345.551,0.583981,127.143,3.0,154.994561839
1067,154.41496981,118.043,-167.587,1067,154.868,86.6600682432,11.8151385942,3.54951398838,1000.0,12.55,365.785714286,276.373757947,154.418,63.0,64.0,345.648,0.587928,127.15,3.0,154.436014119
1068,153.788434583,122.044,-166.896,1068,154.34,92.5555640121,11.2938939616,3.5799313057,1000.0,14.0714285714,630.8125,320.636908892,153.794,49.0,56.0,345.591,0.539902,127.178,3.0,153.813394795
1069,152.810225365,119.61,-166.091,1069,153.35,95.6402383325,11.7514855278,3.6896268142,1000.0,15.890625,601.722222222,305.415892324,152.814,64.0,89.0,345.579,0.623322,127.172,3.0,152.837423709
1070,151.966073577,118.251,-165.558,1070,152.471,90.0616829368,11.4290867281,3.65232680789,1000.0,15.53125,527.0,334.340828308,151.966,47.0,61.0,345.569,0.501498,127.236,3.0,152.000597328
1071,151.796390128,110.335,-165.454,1071,152.326,99.9956828753,19.1951827721,3.54256891543,1000.0,16.9491525424,1000.0,0.0,151.798,130.0,1000.0,345.59,0.691566,127.301,3.0,151.829847887
1072,152.258213184,101.338,-165.406,1072,152.752,99.9956828753,21.6432367777,3.49699447958,1000.0,18.5740740741,1000.0,0.0,152.263,130.0,1000.0,345.653,0.751753,127.359,3.0,152.29595223
1073,151.371415439,112.864,-165.077,1073,151.884,95.3852803654,21.9148549976,3.75719165265,1000.0,21.0,899.083333333,263.971418381,151.369,95.0,59.0,345.659,0.801659,127.379,3.0,151.395369273
1074,150.911146657,115.3,-164.355,1074,151.405,99.9956828753,15.5880612753,3.64404346744,1000.0,18.5555555556,1000.0,0.0,150.913,61.0,1000.0,345.653,0.786459,127.412,3.0,150.938057908
1075,150.91308675,91.4235,-164.209,1075,151.394,99.9956828753,15.4467459988,3.30639611305,1000.0,17.8103448276,1000.0,0.0,150.917,63.0,1000.0,345.667,0.839239,127.479,3.0,150.933514693
1076,150.629560579,91.3825,-164.101,1076,151.103,99.9956828753,18.1407019823,3.40683337904,1000.0,24.2926829268,1000.0,0.0,150.622,63.0,1000.0,345.689,0.725335,127.528,3.0,150.638672383
1077,151.241339,97.7113,-164.465,1077,151.771,99.9956828753,12.9031955507,3.40105597504,1000.0,18.6296296296,1000.0,0.0,151.249,54.0,1000.0,345.689,0.757232,127.574,3.0,151.250743715
1078,150.861556465,93.0548,-164.051,1078,151.307,99.9956828753,19.081136713,3.20551744979,1000.0,23.1627906977,1000.0,0.0,150.857,75.0,1000.0,345.675,0.559332,127.644,3.0,150.876731229
1079,150.767570157,89.1301,-164.212,1079,151.283,99.9956828753,21.219883287,3.17575626898,1000.0,23.9523809524,1000.0,0.0,150.762,89.0,1000.0,345.647,0.546478,127.656,4.0,150.775434602
1080,150.613996344,82.2784,-164.192,1080,151.075,99.9956828753,29.6599992508,2.93677592466,1000.0,30.8666666667,1000.0,0.0,150.626,129.0,1000.0,345.693,0.512982,127.666,4.0,150.623479072
1081,150.70816839,69.8072,-163.691,1081,151.16,99.9956828753,25.0852357808,2.84672315267,1000.0,32.0606060606,1000.0,0.0,150.708,119.0,1000.0,345.646,0.589412,127.698,6.0,150.719339477
1082,150.006669137,73.8115,-163.225,1082,150.421,99.9956828753,37.8056433177,2.85675836308,1000.0,33.0,1000.0,0.0,150.002,186.0,1000.0,345.651,0.651025,127.734,3.0,150.01254137
1083,150.186592686,78.8135,-163.071,1083,150.648,99.9956828753,33.5685492686,3.03308568282,1000.0,44.95,1000.0,0.0,150.186,131.0,1000.0,345.598,0.765917,127.717,4.0,150.1943357
1084,149.648504454,78.7426,-162.751,1084,150.027,99.9956828753,24.1046643929,2.8893691806,1000.0,28.8717948718,1000.0,0.0,149.649,131.0,1000.0,345.612,0.552271,127.777,3.0,149.661548231
1085,149.510008,69.3908,-162.684,1085,149.939,99.9956828753,35.2520978099,2.92333057995,1000.0,38.64,1000.0,0.0,149.508,116.0,1000.0,345.627,0.628238,127.779,3.0,149.515005406
1086,149.26810527,82.795,-162.219,1086,149.793,99.9956828753,18.2834337753,3.17341913853,1000.0,28.7777777778,1000.0,0.0,149.274,86.0,1000.0,345.631,0.625991,127.747,5.0,149.276257045
1087,148.777775271,78.0492,-162.033,1087,149.203,99.9956828753,22.998184761,2.94812955905,1000.0,24.4871794872,1000.0,0.0,148.771,104.0,1000.0,345.619,0.7673,127.803,3.0,148.787505779
1088,149.567594494,73.6963,-162.262,1088,149.98,90.4129271756,17.0692823516,2.87789399703,1000.0,20.86,708.066666667,412.870676551,149.572,72.0,118.0,345.628,0.7147,127.826,3.0,149.575602838
1089,149.321672523,94.6891,-162.117,1089,149.761,95.4062036249,16.1412566205,3.29949127647,1000.0,18.0727272727,915.272727273,267.931161752,149.322,79.0,68.0,345.62,0.697411,127.847,3.0,149.329641407
1090,148.842576915,80.1421,-161.821,1090,149.244,99.9956828753,17.8919194892,2.96849050418,1000.0,19.9591836735,1000.0,0.0,148.838,76.0,1000.0,345.621,0.594926,127.861,3.0,148.859507588
1091,148.415666074,80.2572,-161.72,1091,148.847,99.9956828753,19.7770439996,2.97543690591,1000.0,24.8780487805,1000.0,0.0,148.415,95.0,1000.0,345.635,0.644451,127.858,3.0,148.431118792
1092,148.747137883,80.4958,-161.684,1092,149.232,99.9956828753,23.5901992361,3.08979569345,1000.0,24.95,1000.0,0.0,148.743,109.0,1000.0,345.623,0.662867,127.895,3.0,148.773067404
1093,148.711344388,73.786,-161.732,1093,149.172,99.9956828753,25.5230777925,2.92205348472,1000.0,24.65,1000.0,0.0,148.717,120.0,1000.0,345.603,0.308952,127.881,3.0,148.744187974
1094,148.634957707,75.8251,-161.809,1094,149.058,99.9956828753,23.5259197931,2.88770120926,1000.0,23.8604651163,1000.0,0.0,148.634,94.0,1000.0,345.602,0.742994,127.909,3.0,148.670086553
1095,148.619092355,82.4396,-162.02,1095,149.073,99.9956828753,17.0756080093,3.08413216727,1000.0,20.5833333333,1000.0,0.0,148.618,83.0,1000.0,345.621,0.318468,127.956,3.0,148.643000996
1096,148.713463111,85.2571,-162.087,1096,149.235,99.9956828753,20.1213016489,3.10579490739,1000.0,24.119047619,1000.0,0.0,148.722,110.0,1000.0,345.607,0.346692,127.949,3.0,148.743978024
1097,149.08519707,87.8119,-162.393,1097,149.564,99.9956828753,16.9142169293,3.08720916372,1000.0,19.4509803922,1000.0,0.0,149.078,69.0,1000.0,345.632,0.285713,127.957,2.0,149.112343593
1098,149.645682864,83.7908,-162.923,1098,150.118,99.9956828753,13.5608539706,3.12876450818,1000.0,18.9056603774,1000.0,0.0,149.645,69.0,1000.0,345.61,0.430955,127.976,3.0,149.678075976
1099,149.49191298,74.3306,-163.085,1099,149.985,99.9956828753,21.0694444066,3.00856089591,1000.0,22.8181818182,1000.0,0.0,149.49,89.0,1000.0,345.634,0.372555,128.007,3.0,149.520957072
1100,149.563973501,83.677,-163.262,1100,150.007,99.9956828753,15.0030672969,3.10727356359,1000.0,17.5087719298,1000.0,0.0,149.558,66.0,1000.0,345.659,0.042482,128.017,3.0,149.594556079
1101,150.399161234,75.5233,-163.904,1101,150.806,99.9956828753,19.9138309011,2.92920274523,1000.0,17.9454545455,1000.0,0.0,150.39,121.0,1000.0,345.653,0.028366,128.04,3.0,150.433707013
1102,150.798076169,74.1057,-164.558,1102,151.249,99.9956828753,25.5479720422,2.95982447379,1000.0,20.5102040816,1000.0,0.0,150.805,126.0,1000.0,345.679,0.0215617,128.075,3.0,150.820182138
1103,151.600753161,86.8723,-165.347,1103,152.066,99.9956828753,18.6862238894,3.27648274955,1000.0,14.4492753623,1000.0,0.0,151.599,114.0,1000.0,345.659,0.0935283,128.102,3.0,151.631091782
1104,152.138870899,88.5655,-165.917,1104,152.614,99.9956828753,14.9927240693,3.18962923761,1000.0,13.6891891892,1000.0,0.0,152.139,73.0,1000.0,345.665,0.0951541,128.1,3.0,152.167075853
1105,152.742875466,82.2046,-166.958,1105,153.26,99.9956828753,9.65934409122,3.2177640708,1000.0,10.101010101,1000.0,0.0,152.736,42.0,1000.0,345.628,0.0652355,128.076,2.0,152.768355777
1106,153.495762847,92.564,-168.012,1106,153.999,99.9956828753,23.9479034752,3.30516543482,1000.0,17.2586206897,1000.0,0.0,153.499,112.0,1000.0,345.638,0.0561523,128.063,3.0,153.52231308
1107,154.932441705,98.4062,-169.995,1107,155.432,99.9956828753,19.3909147301,3.54346485643,1000.0,14.8507462687,1000.0,0.0,154.921,104.0,1000.0,345.625,0.0652428,128.057,3.0,154.956547392
1108,156.633830831,91.6908,-172.296,1108,157.116,99.9956828753,24.4384540655,3.31909248457,1000.0,15.390625,1000.0,0.0,156.627,124.0,1000.0,345.693,0.0428381,128.045,3.0,156.657218653
1109,158.597763322,94.1707,-174.896,1109,159.065,99.9956828753,19.9116876764,3.42063793019,1000.0,14.5571428571,1000.0,0.0,158.595,122.0,1000.0,345.694,0.104763,128.05,3.0,158.633224202
1110,160.619736184,95.3932,-177.314,1110,161.083,99.9956828753,18.0608532582,3.39363997925,1000.0,14.6617647059,1000.0,0.0,160.607,98.0,1000.0,345.7,0.128532,128.058,3.0,160.63966032
1111,162.781344132,108.244,-179.336,1111,163.316,99.9956828753,20.3215461979,3.61067737404,1000.0,16.813559322,1000.0,0.0,162.778,88.0,1000.0,345.681,0.00463411,128.077,3.0,162.806213254
1112,164.370606055,104.27,-181.206,1112,164.939,99.9956828753,17.9354887257,3.61156091321,1000.0,11.8518518519,1000.0,0.0,164.366,117.0,1000.0,345.694,0.10093,128.073,3.0,164.391341453
1113,166.826176824,107.977,-183.508,1113,167.402,99.9956828753,17.3519032909,3.6992534272,1000.0,13.6363636364,1000.0,0.0,166.829,76.0,1000.0,345.729,0.09407,128.105,3.0,166.846122065
1114,168.19464596,100.91,-184.766,1114,168.648,99.9956828753,23.2729217953,3.54923051199,1000.0,16.0666666667,1000.0,0.0,168.185,124.0,1000.0,345.739,0.516529,128.131,3.0,168.20767172
1115,169.541257114,111.684,-186.137,1115,170.056,99.9956828753,21.5813154007,3.60254089615,1000.0,15.0895522388,1000.0,0.0,169.525,117.0,1000.0,345.742,0.425625,128.157,3.0,169.567059491
1116,170.814795424,109.613,-187.082,1116,171.285,99.9956828753,23.8296493946,3.48029816324,1000.0,15.9836065574,1000.0,0.0,170.803,117.0,1000.0,345.711,0.522616,128.148,3.0,170.845418706
1117,171.473466394,106.782,-188.403,1117,171.97,99.9956828753,19.8408221819,3.54601947169,1000.0,16.1846153846,1000.0,0.0,171.463,83.0,1000.0,345.714,0.519629,128.144,3.0,171.497787563
1118,172.321977765,97.5807,-189.852,1118,172.876,99.9956828753,26.3886220747,3.43407998343,1000.0,19.875,1000.0,0.0,172.317,129.0,1000.0,345.727,0.0332506,128.158,3.0,172.354274049
1119,174.103040487,102.449,-191.363,1119,174.584,99.9956828753,19.645088406,3.54787548926,1000.0,13.2405063291,1000.0,0.0,174.099,89.0,1000.0,345.723,0.301535,128.162,3.0,174.141152535
1120,175.344235293,114.722,-192.747,1120,175.905,99.9956828753,23.1559744811,3.73241398664,1000.0,18.3921568627,1000.0,0.0,175.341,124.0,1000.0,345.751,0.690015,128.189,3.0,175.376741448
1121,176.421946782,101.419,-193.977,1121,176.874,99.9956828753,32.9545046238,3.38980744087,1000.0,26.475,1000.0,0.0,176.415,149.0,1000.0,345.778,0.757072,128.195,3.0,176.447470861
1122,177.34174911,124.29,-194.598,1122,177.849,99.9956828753,22.7645375731,3.715316748,1000.0,17.9107142857,1000.0,0.0,177.334,112.0,1000.0,345.753,0.6354,128.197,3.0,177.362989748
1123,178.272769673,131.041,-195.703,1123,178.885,99.9956828753,34.3059405814,3.95294577042,1000.0,18.7115384615,1000.0,0.0,178.266,179.0,1000.0,345.779,0.691382,128.233,3.0,178.301961166
1124,179.146699413,105.941,-196.517,1124,179.661,99.9956828753,22.4035270592,3.39567240809,1000.0,22.7555555556,1000.0,0.0,179.145,83.0,1000.0,345.848,0.680357,128.248,3.0,179.180484255
1125,180.44661834,109.283,-197.623,1125,180.934,99.9956828753,20.5481548239,3.47785320156,1000.0,15.8,1000.0,0.0,180.441,103.0,1000.0,345.787,0.763462,128.275,3.0,180.469161021
1126,180.818841494,119.604,-198.445,1126,181.375,99.9956828753,24.3712514924,3.6559259079,1000.0,21.1458333333,1000.0,0.0,180.812,93.0,1000.0,345.789,0.793427,128.299,3.0,180.850734675
1127,181.655997483,122.759,-199.186,1127,182.279,99.9956828753,17.8052251226,3.76851232472,1000.0,20.125,1000.0,0.0,181.644,83.0,1000.0,345.84,0.795412,128.302,3.0,181.70186018
1128,182.268770036,111.193,-199.752,1128,182.79,99.9956828753,19.3060261221,3.4818862556,1000.0,18.4909090909,1000.0,0.0,182.259,77.0,1000.0,345.873,0.750906,128.309,3.0,182.307935885
1129,182.874894395,120.102,-200.229,1129,183.44,99.9956828753,22.3756561115,3.49708357043,1000.0,21.5744680851,1000.0,0.0,182.875,91.0,1000.0,345.928,0.757049,128.328,3.0,182.923353469
1130,183.462260847,102.484,-200.855,1130,184.012,99.9956828753,32.3691199199,3.31424562271,1000.0,22.6086956522,1000.0,0.0,183.465,172.0,1000.0,345.922,0.733103,128.291,3.0,183.530190866
1131,184.170601564,115.465,-201.352,1131,184.693,99.9956828753,18.9135917352,3.50730777943,1000.0,17.9607843137,1000.0,0.0,184.171,64.0,1000.0,345.926,0.711616,128.312,3.0,184.21254885
1132,184.369621686,111.05,-201.746,1132,184.938,99.9956828753,18.4046694086,3.60915618388,1000.0,13.1097560976,1000.0,0.0,184.352,101.0,1000.0,345.866,0.799773,128.347,3.0,184.400852391
1133,184.813321671,115.282,-202.103,1133,185.383,99.9956828753,23.3245876467,3.57779900659,1000.0,16.7166666667,1000.0,0.0,184.82,126.0,1000.0,345.847,0.748475,128.36,3.0,184.855045858
1134,184.829127842,127.455,-202.132,1134,185.385,99.9956828753,28.22164502,3.71742887698,1000.0,21.8695652174,1000.0,0.0,184.822,107.0,1000.0,345.903,0.776947,128.352,3.0,184.864177679
1135,185.690373381,110.649,-202.753,1135,186.187,99.9956828753,30.387497429,3.51801465757,1000.0,24.5,1000.0,0.0,185.683,164.0,1000.0,345.908,0.751505,128.347,3.0,185.747397071
1136,185.961181902,112.761,-203.127,1136,186.497,99.9956828753,26.2652141773,3.59491920408,1000.0,21.4255319149,1000.0,0.0,185.952,110.0,1000.0,345.95,0.712968,128.353,3.0,186.017768061
1137,185.795259169,119.943,-203.546,1137,186.366,99.9956828753,25.1117363251,3.62311060047,1000.0,16.606557377,1000.0,0.0,185.8,111.0,1000.0,345.98,0.604931,128.384,2.0,185.839522223
1138,186.1462296,110.25,-203.514,1138,186.652,99.9956828753,30.5781497581,3.45156126139,1000.0,23.3095238095,1000.0,0.0,186.142,142.0,1000.0,346.01,0.805541,128.391,3.0,186.18963069
1139,186.096162692,116.627,-203.466,1139,186.616,99.9956828753,25.6080552044,3.43274217007,1000.0,29.8529411765,1000.0,0.0,186.092,86.0,1000.0,346.035,0.682079,128.381,3.0,186.144161211
1140,186.215212849,116.796,-203.44,1140,186.796,99.9956828753,26.8870949334,3.52846529026,1000.0,17.2586206897,1000.0,0.0,186.215,122.0,1000.0,346.019,0.624889,128.402,3.0,186.264790917
