AverageAbsQ,MinReturn,MinEsReturn,MaxEsReturn,AverageEsReturn,AverageAbsY,Iteration,MaxReturn,AverageReturn,AverageAction,StdReturn,AveragePolicySurr,Epoch,AverageAbsQYDiff,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY
33.1995,198.717090512,190.093754294,1245.50510739,538.186132337,33.1928953873,3241,2848.06896419,1292.40552038,0.999932,611.72526199,-33.3561,3241,1.01231361575,351.219572269,234.57029039,390.902,33.1546,398.998,4.20876,33.1575202835
33.203,151.840823492,64.2631613648,545.757437586,260.508721285,33.1955121959,3242,3981.7985836,1555.10285979,0.999957,1141.71657899,-33.3605,3242,1.00924286332,132.546602858,224.319809186,390.989,33.1542,399.083,3.95062,33.1540614137
33.2102,145.109957226,1.75626681393,381.295241068,222.057118176,33.2018930083,3243,3181.30173792,1138.40435362,0.999932,847.20339653,-33.3623,3243,1.01031753407,137.766301493,211.200929901,390.945,33.1651,399.155,4.15004,33.1635515315
33.2469,175.239010167,5.88095817835,394.107587712,210.584271104,33.2366446934,3244,1791.47318034,843.526271337,0.999926,501.996671845,-33.3827,3244,0.989708869947,107.021729881,205.640331418,390.985,33.2031,399.178,3.85271,33.2034724388
33.1602,147.202935691,45.3026526435,360.09950706,223.004296512,33.1580745913,3245,3508.706441,1205.2657424,0.999897,976.120048113,-33.3215,3245,1.01891248927,90.3179637317,208.828263235,390.992,33.12,399.224,4.16193,33.1212117644
33.1502,229.984244117,-2.98869719777,324.685792349,171.773453537,33.1436173473,3246,4532.26357962,1547.28529783,0.999931,1140.21476547,-33.3132,3246,1.03370800566,94.5475567776,224.944460521,391.118,33.1049,399.25,4.32302,33.105064276
33.2169,131.102771017,-3.87087003185,396.063445423,225.125546981,33.2104116876,3247,2967.64445731,1071.31956107,0.999947,719.604573911,-33.3889,3247,1.00658414417,132.850725369,216.322528538,391.163,33.1713,399.282,3.90251,33.1708600008
33.0845,209.566792948,101.922668873,468.063195886,228.844736673,33.0783752988,3248,3162.43009732,1560.05263496,0.999932,938.981188357,-33.2392,3248,1.01211025958,119.332321328,228.971900471,391.252,33.0385,399.332,3.85104,33.0402929018
33.1695,139.506246296,133.94364364,1600.75595055,610.213353836,33.1662323405,3249,3286.22287412,859.777729025,0.999906,874.086246306,-33.3341,3249,1.02549885534,475.270094954,176.848386648,391.301,33.1209,399.374,4.25958,33.1223455501
33.1992,117.72422208,48.0059228105,684.038802634,300.901684911,33.1900763544,3250,4829.10140183,1955.01295671,0.999925,1610.69488995,-33.3681,3250,1.00570033976,244.924876596,206.853807592,391.406,33.1542,399.418,3.79343,33.1528150701
33.0978,284.251533015,36.7318986028,1140.63935272,288.001608122,33.0930751295,3251,4869.9543808,2989.10748282,0.999937,1686.27317138,-33.2927,3251,1.05865258488,357.032293984,227.857955546,391.47,33.0507,399.465,4.79258,33.0528661691
33.2846,119.472699747,135.641260284,1340.12364667,530.705025709,33.281941815,3252,4662.14670209,2574.03923179,0.999949,1635.32380595,-33.4615,3252,0.992485900744,433.972411804,209.755836844,391.514,33.2467,399.547,3.92695,33.2474540952
33.1149,425.591217465,11.8252501302,1099.91677287,599.361002659,33.10659028,3253,5035.41676059,3840.39855645,0.999893,1566.2081195,-33.2952,3253,1.0234898928,412.22363116,223.282783921,391.524,33.0742,399.587,3.86278,33.0738975296
33.1328,178.035069515,160.195205413,3075.22423615,1617.70972078,33.1243127619,3254,4847.17026487,2682.30287223,0.999936,1738.10939887,-33.3181,3254,1.03305841449,1457.51451537,198.738131532,391.563,33.0849,399.672,4.42256,33.0863509222
33.1968,950.204702265,252.5243265,1257.46393954,830.80168735,33.191652575,3255,4410.21762379,3540.98057205,0.999894,978.376417261,-33.3819,3255,1.03391427757,424.041084758,234.27050509,391.594,33.1457,399.692,4.18118,33.1472471993
33.1635,180.428718886,-0.29815222926,1057.75357552,402.626003182,33.1602412776,3256,4372.86396224,3121.30080123,0.999945,1417.36667675,-33.3455,3256,1.02689717753,383.050163604,190.417999306,391.649,33.1234,399.804,4.26671,33.1263581184
33.2181,190.647600305,14.6758837128,1125.1782081,427.431740633,33.2097978265,3257,4185.53951675,2113.47159308,0.999944,1502.42905746,-33.4122,3257,1.00459798281,427.836517912,209.79221207,391.674,33.1811,399.848,4.04859,33.1797975321
33.2965,901.212890387,66.3177295547,2092.33322923,747.647237299,33.2897191926,3258,4231.71232638,2832.21512298,0.999922,1155.43796406,-33.4967,3258,1.01482837816,694.155875051,237.27365279,391.726,33.2564,399.893,4.05535,33.2565140692
33.2269,301.10954131,149.220247982,932.613540772,483.192631013,33.2210524905,3259,4173.65291481,2650.94204696,0.999884,1462.00175944,-33.4298,3259,1.02821207301,336.960548465,221.974436035,391.758,33.188,399.938,4.43754,33.1906664574
33.2935,204.778692526,162.381415035,837.463414955,419.622254926,33.2907908669,3260,4304.53768849,3387.16559906,0.999954,1351.80251187,-33.4855,3260,1.01962722993,254.265736708,232.190524605,391.721,33.2535,399.991,4.18543,33.256539609
33.2788,517.343669296,144.721349166,956.046389954,548.842850024,33.2735750834,3261,4295.78309216,3042.89164488,0.999938,1254.76278753,-33.4636,3261,1.01455339615,339.98192443,227.317637822,391.732,33.2392,400.024,4.19147,33.2412791751
33.2219,100.839467592,-8.93289545769,1322.05982531,443.752683143,33.2170217613,3262,4602.64906494,3274.18538662,0.999941,1709.79064265,-33.4153,3262,1.01765737815,467.453938156,221.652366555,391.804,33.1853,400.1,4.25193,33.1872100811
33.3208,1868.3594778,29.8703240566,801.140064426,251.740051101,33.3121437217,3263,4497.73131901,3618.99877893,0.999937,884.06108779,-33.5313,3263,1.00648123111,265.369527723,243.154106787,391.838,33.282,400.16,3.98434,33.2822196073
33.3582,2410.36105069,2.48724062962,1191.60893351,311.53615936,33.3523543242,3264,4335.63533653,3850.95320533,0.99994,504.443998217,-33.5545,3264,1.0192858466,343.937315064,242.845419925,391.887,33.3205,400.23,4.23402,33.3228136331
33.3003,562.348614388,76.188523643,645.07147868,305.861646835,33.29073938,3265,4716.03291128,2973.0546647,0.999901,1206.70719511,-33.5046,3265,1.0099376385,222.284977486,222.860320692,392.083,33.2657,400.273,4.14352,33.2653973858
33.3509,84.0389744194,228.883828943,1355.8511887,719.836203145,33.3460770798,3266,4658.70591171,2500.00613043,0.999949,1514.59410786,-33.5538,3266,1.00489236423,471.378282912,221.213321644,392.108,33.3154,400.324,3.9615,33.3178962012
33.3703,80.5451808907,55.1954235136,2757.4388173,968.452452795,33.3640418205,3267,4385.33842454,3200.99027225,0.999947,1435.65547269,-33.5887,3267,1.00644852585,1091.65554143,220.675350988,392.131,33.3357,400.343,3.94882,33.3369133048
33.4689,765.456624986,40.2766170957,1540.33066335,366.097944984,33.4661245842,3268,4366.59723858,2827.77925056,0.99995,1139.73046296,-33.6637,3268,1.02339179997,489.771829386,234.05929257,392.172,33.4326,400.398,4.47399,33.4355811982
33.4099,961.123462059,65.6544482767,919.59015009,386.857921501,33.4069546159,3269,4249.45635365,2164.02430669,0.99996,993.212688116,-33.5996,3269,1.00242074965,330.995438943,243.126376696,392.19,33.371,400.47,4.0654,33.3762352879
33.3471,134.464944094,28.1917616377,1703.65757628,485.539085115,33.3397258494,3270,4529.00521165,2388.26365652,0.99995,1342.15883889,-33.5396,3270,1.03424703863,596.646531,227.908196389,392.29,33.309,400.578,4.59395,33.3100664285
33.48,603.355228523,17.8949318502,1512.85678165,449.129253534,33.4744796666,3271,2670.41782971,1377.89441251,0.99998,534.347773338,-33.6654,3271,1.0039385194,535.131633247,232.369808192,392.363,33.4432,400.615,4.00201,33.4422630504
33.3099,237.184835943,129.673493447,981.138949953,476.09460275,33.3013442958,3272,1953.24979303,930.529714827,0.999841,436.620310245,-33.4845,3272,0.982581701811,375.571979841,214.770495845,392.482,33.2711,400.628,3.62535,33.2710851484
33.3458,258.398622231,14.1047498695,1104.44482043,404.783312561,33.3393167429,3273,2549.25603744,899.872430265,0.999949,564.95365069,-33.519,3273,1.00500776955,338.539200527,191.574334445,392.493,33.3007,400.692,3.73876,33.302338874
33.4385,1020.69139876,50.7101261893,608.594056011,316.843873366,33.4332047818,3274,4241.78603953,2028.09169572,0.999932,880.764511899,-33.6486,3274,0.98318457628,178.475805944,211.040375249,392.688,33.4024,400.742,3.43042,33.4035499988
33.4336,1336.1291229,78.2336592723,874.298872475,551.459263419,33.426107541,3275,4452.57288252,2763.12888607,0.999906,1097.24346565,-33.6343,3275,1.02669312812,324.285881884,222.746699207,392.731,33.3854,400.791,4.12118,33.3857823204
33.4054,1469.41042361,59.8094167167,1502.66315895,557.173165311,33.4045971924,3276,4810.71821234,3706.11710449,0.999967,1178.0425774,-33.6072,3276,1.04846186958,481.767110355,260.796523642,392.83,33.3622,400.857,4.50784,33.3641391469
33.3731,1378.02302385,119.42271905,838.820983469,335.056633802,33.3621363994,3277,4727.54503755,2973.05251343,0.99991,1184.46710569,-33.583,3277,1.03724010458,229.537638158,260.057360634,392.884,33.3317,400.875,4.4206,33.3282722059
33.5386,548.946141532,11.7952348252,1110.66426863,497.42397989,33.5364189418,3278,4463.62907006,3089.08536726,0.999884,1274.28509719,-33.739,3278,1.0182667354,400.479752367,240.107262982,392.962,33.4959,400.929,4.19287,33.4989800895
33.4453,2082.27504639,166.275928428,2553.34606917,1359.8109988,33.4418170933,3279,4426.73051228,3452.7462544,0.999919,585.70255515,-33.6411,3279,1.04148933031,1193.53507037,233.461058376,393.011,33.4019,401.004,4.70404,33.4034529417
33.4382,1656.46648655,374.848646283,1168.92419912,794.162758095,33.4301056641,3280,4217.36945113,3634.90104712,0.999941,669.174762755,-33.6179,3280,1.06001293961,325.707129447,239.65860168,393.092,33.3897,401.059,5.04991,33.3893699603
33.4383,282.002355135,820.077820969,2437.70293711,1628.89037904,33.4343078809,3281,4633.25546829,2962.51187135,0.999894,1401.21659025,-33.6193,3281,1.01342042733,808.812558069,220.088809839,393.115,33.386,401.11,4.15374,33.3882439811
33.4923,934.262993388,532.782592441,1267.59766271,843.949234442,33.4865358503,3282,3810.05320248,2246.58378925,0.999945,1020.93438447,-33.6777,3282,1.02158763882,278.616655755,225.062803952,393.165,33.4438,401.165,4.41149,33.4451960184
33.4426,760.539173764,198.201848499,1900.04211079,1049.12197964,33.4399866901,3283,4116.55313817,2844.82578064,0.999928,1043.45747254,-33.6225,3283,1.02620770847,850.920131144,239.409413019,393.193,33.3916,401.218,4.28942,33.3929457319
33.5078,682.598399985,1070.21589714,1979.27627975,1589.05168597,33.5003860541,3284,3990.25869318,2261.01742323,0.999969,988.367261022,-33.6799,3284,1.01605651706,382.102363621,242.962661693,393.2,33.4544,401.265,4.14826,33.4534406192
33.5134,1037.69491043,133.961866858,1126.20533726,527.483589007,33.5055008913,3285,4218.1879318,2778.42276016,0.999939,984.061337076,-33.6899,3285,1.02620426754,415.064032072,230.1358763,393.29,33.4576,401.324,4.27856,33.4573862876
33.459,1231.29150091,294.650618813,986.609532107,537.696582345,33.4530698385,3286,3821.53285602,2279.45187851,0.999929,816.500174053,-33.6451,3286,1.0223372587,245.84198903,234.498778934,393.309,33.4101,401.354,4.21356,33.4150595402
33.5007,670.243986246,108.436326525,2425.38072075,932.82450599,33.4959136633,3287,4664.51132201,2085.16204961,0.999893,1110.18077999,-33.6774,3287,1.01661836454,1057.32184442,241.946193804,393.337,33.4531,401.383,4.34453,33.4540673143
33.4726,952.988638906,535.513348707,2016.82556937,1081.07121752,33.4646915628,3288,4089.8276749,2209.29910022,0.999967,1047.77551526,-33.6569,3288,1.02853024967,568.361782184,263.594559291,393.333,33.4252,401.454,4.63646,33.4246825341
33.5498,1027.38248879,48.985978919,1240.79501238,678.869127854,33.5442487344,3289,4710.43564224,2186.65469871,0.999904,937.246682868,-33.7344,3289,1.00844120512,488.921149334,238.676041385,393.394,33.5051,401.517,4.18213,33.5064706449
33.3792,1004.55312205,-1.75767201962,801.141175335,368.161086085,33.3710430479,3290,4158.91762556,2614.78734592,0.999923,1130.97681886,-33.5582,3290,1.02351397854,287.528031883,244.283557468,393.424,33.3312,401.577,4.29858,33.3303007369
33.4506,781.969450906,-4.55837819816,806.228291371,290.808641282,33.4484846366,3291,3692.14072237,1767.70072367,0.999906,817.423578714,-33.6347,3291,0.998044869899,268.976106362,229.530229756,393.496,33.4051,401.627,3.81454,33.4077534644
33.4444,504.105763218,2.38389596319,895.914569422,448.15839406,33.4385563722,3292,4517.92392838,1683.84932424,0.99987,900.883870556,-33.6362,3292,1.02425049694,298.847513414,243.976697245,393.496,33.404,401.692,4.23681,33.4028988902
33.5428,909.706054103,69.2922379815,1211.41744568,661.201570948,33.5344288444,3293,4692.69588235,2522.23351833,0.999944,1264.53049839,-33.7256,3293,1.00306150708,429.864854796,254.13665275,393.564,33.4938,401.766,3.79399,33.4922714906
33.5253,968.983105962,270.158961253,2091.8220939,1077.31848348,33.5160311161,3294,4166.82337371,2123.34848499,0.999904,987.263575967,-33.7259,3294,1.03335282615,758.005198042,250.133418643,393.569,33.4802,401.804,4.60335,33.478201871
33.5245,999.162350295,194.870644421,754.707255564,559.111140421,33.5193663414,3295,4332.72645859,2061.50994267,0.999894,1065.19640694,-33.7295,3295,1.03541878136,225.76862684,258.684963807,393.749,33.4766,401.873,4.20444,33.4772375849
33.5507,901.112060876,-3.26891521922,746.245801105,428.778757072,33.5489889053,3296,4706.33311433,2523.60943572,0.99995,1204.1124819,-33.7377,3296,1.01223049141,291.158479322,258.384457725,393.761,33.5065,401.885,4.16199,33.5092493534
33.583,1026.07508643,222.105567211,1670.69831091,673.210878888,33.5771486772,3297,5324.0192356,2529.64700766,0.999911,1447.17572388,-33.7757,3297,1.03344447482,589.471200981,260.467636888,393.792,33.5403,401.926,4.59379,33.5409948107
33.6408,573.855294152,-4.71747760652,1952.02930514,533.968075565,33.6282390893,3298,5085.68132806,1813.93461164,0.999923,1198.2729584,-33.8314,3298,1.02238856134,653.566557463,246.669764601,393.845,33.5941,402.007,4.15163,33.5906132379
33.6575,654.617141649,55.3659894898,1665.25873136,714.690042168,33.6542132626,3299,5004.61778203,2793.80570574,0.999935,1378.94165824,-33.8361,3299,0.991349324912,688.745835464,245.727977486,393.914,33.6085,402.049,3.84663,33.6093113553
33.709,326.48099608,-2.01604917233,1743.5262708,685.213882712,33.7038794047,3300,4932.66758104,3120.62869388,0.999907,1371.53728797,-33.8868,3300,1.00930358305,677.822800458,230.155948421,393.976,33.6601,402.096,4.29946,33.660059691
33.7282,73.6075249136,13.0979429582,2409.55280087,807.855742684,33.7217029259,3301,4641.98363227,2612.73105383,0.999949,1245.97474004,-33.9134,3301,1.00884315408,896.124115316,221.637749636,393.968,33.6842,402.123,4.02633,33.6840847888
33.5349,1022.37479396,2.70301617719,677.661182571,261.316005881,33.5259799939,3302,5199.42146902,3403.54078697,0.999955,1102.0259311,-33.7117,3302,1.0174279078,290.7171857,255.015887052,394.023,33.4778,402.138,4.04922,33.4766318462
33.6982,1801.88515,689.942636935,1982.63609808,1323.86202347,33.6909010081,3303,4860.45555125,3539.21927848,0.999908,1009.16117283,-33.8857,3303,1.002353549,528.032456552,198.721273792,394.126,33.659,402.197,3.86456,33.6587348077
33.6761,4221.57319902,-78.6073959409,1462.90323186,568.381927117,33.6738209073,3304,4797.54575483,4541.27025196,0.999942,214.013916032,-33.8561,3304,1.00234066398,668.426940335,205.889965925,394.145,33.633,402.214,3.97655,33.6359195872
33.6135,3431.85375261,-17.1465384297,2149.20007298,613.090975301,33.607434994,3305,4720.77011896,4036.92586453,0.999921,297.809670097,-33.7794,3305,1.02488442001,839.118053125,195.88555952,394.18,33.5708,402.249,4.51605,33.5715272199
33.6939,3690.91754882,99.4355057106,1663.05386703,632.962081853,33.6840406825,3306,4309.87059946,3939.56712366,0.999903,176.096285676,-33.8641,3306,0.99426073996,622.863969038,193.884198859,394.218,33.6503,402.301,3.87806,33.6498368116
33.7284,1254.42570302,-51.0608698179,666.849097141,242.274133846,33.7167039885,3307,4173.74349407,3585.14776234,0.999934,763.823339952,-33.9015,3307,0.992307216788,273.621082999,226.697475357,394.26,33.6884,402.34,4.04668,33.6863023572
33.5609,859.670930976,-182.731727786,1066.29949608,270.149498322,33.5550677902,3308,4513.30305947,3466.86905647,0.999958,1117.97490934,-33.739,3308,1.01898792025,479.851681795,228.649323372,394.299,33.5161,402.44,4.41491,33.516432708
33.5862,1148.28455193,-5.42771533185,1611.59238817,1021.49216905,33.5765765694,3309,4472.82536568,3822.58945779,0.999944,1092.74417226,-33.7693,3309,0.99250275236,632.822628512,279.661107453,394.278,33.5486,402.514,4.13943,33.5434435483
33.5557,1870.81688608,150.373464271,824.588793824,450.594899341,33.5526751843,3310,4046.66351974,3415.70621608,0.999882,539.187669836,-33.7158,3310,0.98626188813,266.179101729,186.289789941,394.271,33.5076,402.579,3.90883,33.5106938088
33.5757,695.248643365,163.100175253,2280.50522875,983.695398555,33.5688887801,3311,4677.76265747,3481.47338233,0.999938,1346.05149123,-33.7514,3311,0.996635232975,927.69833603,206.690738425,394.346,33.5361,402.617,4.13222,33.536734986
33.5358,2043.8761235,344.505200318,1157.19631822,750.850759269,33.5288328432,3312,4564.71023463,3901.26883819,0.999901,645.165865017,-33.7135,3312,0.993337111398,406.345558951,231.03757909,394.362,33.4919,402.683,3.86788,33.4922109847
33.5845,1201.92321029,-6.87376655711,2098.18966669,833.031474157,33.5834320387,3313,3806.87020839,3147.75403741,0.999951,851.598522294,-33.7641,3313,0.97228767878,851.786499696,173.998286423,394.39,33.5443,402.724,3.64168,33.5493465781
33.6189,3022.30923423,62.7433615576,2813.70719539,1089.40246316,33.6110330535,3314,3789.14001255,3374.61024385,0.999937,229.442374461,-33.8034,3314,0.973719016474,1226.64381497,164.335910331,394.482,33.5835,402.782,3.9293,33.5832840909
33.5636,867.32336022,27.5943595518,27.5943595518,27.5943595518,33.5526376011,3315,4592.1644101,3089.09564474,0.999946,1216.64876975,-33.7488,3315,0.970444717583,0.0,157.98561468,394.556,33.5249,402.824,3.94856,33.5233554658
33.578,1892.0524012,-3.15221290611,3526.99246745,1310.23385485,33.569876554,3316,3945.52061937,3511.10769599,0.999894,544.394065774,-33.752,3316,0.969527546786,1299.42717435,162.16187361,394.657,33.5404,402.865,3.88507,33.5381116447
