AverageAbsQ,QFunRegParamNorm,AverageReturn,MinEsReturn,StdEsReturn,MaxReturn,PolicyRegParamNorm,MinReturn,AveragePolicySurr,AverageAbsQYDiff,MaxEsReturn,AverageY,Epoch,StdReturn,Iteration,AverageQLoss,AverageEsReturn,AverageAction,AverageDiscountedReturn,AverageAbsY,AverageQ
89.9845,128.93,1000.0,3.0,13.4924391302,1000.0,49.5636,1000.0,-97.3078,2.06476459916,75.0,89.7937912356,131,0.0,131,34.1822,15.1212121212,0.24314,99.9956828753,89.8544901923,89.7918
90.4346,129.302,1000.0,3.0,11.5858227408,1000.0,49.8059,1000.0,-97.9154,2.05612926106,51.0,90.263900715,132,0.0,132,33.8429,13.8194444444,0.278014,99.9956828753,90.3115584162,90.2642
90.8415,129.867,1000.0,3.0,9.62935247386,1000.0,50.0418,1000.0,-98.296,2.0643752231,50.0,90.6631518825,133,0.0,133,34.1278,11.9294117647,0.296302,99.9956828753,90.7189724541,90.6601
90.9506,130.212,1000.0,2.0,10.6520457451,1000.0,50.3086,1000.0,-98.7539,2.07454814575,47.0,90.7784431466,134,0.0,134,35.6678,14.4637681159,0.249631,99.9956828753,90.8274345142,90.7739
91.7618,130.584,1000.0,3.0,11.5202670427,1000.0,50.5123,1000.0,-99.3226,2.12531192992,53.0,91.590294727,135,0.0,135,37.4088,15.453125,0.199104,99.9956828753,91.6431220908,91.5877
91.8296,130.977,1000.0,3.0,13.3632730522,1000.0,50.7098,1000.0,-99.5756,2.11332725928,77.0,91.6491645949,136,0.0,136,37.1267,13.36,0.217185,99.9956828753,91.6984628338,91.6521
92.1196,131.341,773.928571429,3.0,10.1242028561,1000.0,50.8741,81.0,-99.9261,2.16248039589,51.0,91.9359714505,137,308.366309139,137,37.2503,11.4772727273,0.24914,96.5009704854,91.9869654578,91.9321
92.2919,131.715,1000.0,3.0,8.62476022211,1000.0,51.0084,1000.0,-100.05,2.08775727716,49.0,92.1101324356,138,0.0,138,36.0986,13.0133333333,0.229013,99.9956828753,92.154125792,92.1068
92.7392,132.016,1000.0,3.0,20.9202676847,1000.0,51.1951,1000.0,-100.71,2.07472235402,79.0,92.5507650227,139,0.0,139,35.3545,20.32,0.253594,99.9956828753,92.6023005011,92.554
93.3567,132.389,1000.0,3.0,15.5982121708,1000.0,51.3836,1000.0,-101.039,2.04737313444,69.0,93.1875482596,140,0.0,140,36.1272,16.813559322,0.241219,99.9956828753,93.2356391457,93.177
93.8857,132.693,1000.0,4.0,8.94339406424,1000.0,51.5483,1000.0,-101.627,2.05098191187,41.0,93.7044259766,141,0.0,141,34.6584,12.7974683544,0.246722,99.9956828753,93.7500054552,93.7066
94.0672,132.995,1000.0,3.0,8.62867215062,1000.0,51.8477,1000.0,-101.889,2.14839789366,54.0,93.871723521,142,0.0,142,37.3636,11.2921348315,0.267473,99.9956828753,93.9206358989,93.8661
94.5441,133.503,1000.0,3.0,8.87937911647,1000.0,52.0932,1000.0,-102.357,2.16357631062,38.0,94.3345982952,143,0.0,143,38.6079,12.0,0.267075,99.9956828753,94.3824811244,94.3376
94.9849,133.787,1000.0,3.0,11.3174066376,1000.0,52.2976,1000.0,-102.73,2.13728653177,54.0,94.7964017202,144,0.0,144,38.5473,13.6712328767,0.254836,99.9956828753,94.8466812648,94.7928
95.046,134.119,1000.0,3.0,9.16308223932,1000.0,52.5121,1000.0,-103.009,2.16081003424,60.0,94.8457154661,145,0.0,145,39.412,11.6705882353,0.259684,99.9956828753,94.9158652,94.8447
95.512,134.486,1000.0,3.0,11.6179244332,1000.0,52.7622,1000.0,-103.194,2.17163086972,62.0,95.3013713004,146,0.0,146,39.9552,13.6164383562,0.319194,99.9956828753,95.3791382531,95.301
95.6822,134.823,1000.0,3.0,9.7478435625,1000.0,52.9063,1000.0,-103.467,2.14010811472,54.0,95.4845065574,147,0.0,147,38.1728,13.7808219178,0.221374,99.9956828753,95.5666197011,95.4824
95.9468,135.156,1000.0,3.0,9.24117822575,1000.0,53.0927,1000.0,-103.874,2.09392427031,45.0,95.745254913,148,0.0,148,37.401,12.475,0.309773,99.9956828753,95.811667948,95.741
96.0264,135.315,1000.0,3.0,9.76985738784,1000.0,53.3399,1000.0,-104.149,2.15391352352,57.0,95.8290353865,149,0.0,149,39.6196,12.0476190476,0.312418,99.9956828753,95.8974000882,95.8303
96.406,135.722,1000.0,3.0,10.5983194423,1000.0,53.5192,1000.0,-104.48,2.19324109376,58.0,96.1988384835,150,0.0,150,40.5553,12.225,0.338549,99.9956828753,96.258217589,96.1949
96.4999,136.227,1000.0,3.0,10.2864737044,1000.0,53.7448,1000.0,-104.721,2.17241325015,56.0,96.2911111193,151,0.0,151,40.6149,13.8378378378,0.230717,99.9956828753,96.3585375293,96.2929
96.9704,136.44,1000.0,3.0,8.36726417106,1000.0,54.0446,1000.0,-105.103,2.20501542883,44.0,96.7701213545,152,0.0,152,40.5814,10.9887640449,0.280405,99.9956828753,96.8291539842,96.7701
97.2497,136.674,1000.0,3.0,11.2320920605,1000.0,54.2755,1000.0,-105.439,2.1386296393,80.0,97.0768976279,153,0.0,153,41.7521,13.2467532468,0.245499,99.9956828753,97.1335789141,97.0685
97.6609,137.032,1000.0,3.0,9.94839603919,1000.0,54.4623,1000.0,-105.608,2.17634815331,48.0,97.4585712941,154,0.0,154,41.0843,12.3580246914,0.253078,99.9956828753,97.5287133969,97.4619
97.7397,137.314,1000.0,3.0,10.9872990765,1000.0,54.7334,1000.0,-106.041,2.1501197373,54.0,97.5536921134,155,0.0,155,39.7844,13.1710526316,0.289985,99.9956828753,97.6238322751,97.552
98.2751,137.6,1000.0,3.0,11.3109352336,1000.0,54.9477,1000.0,-106.569,2.18751286744,45.0,98.0695406023,156,0.0,156,41.5732,15.484375,0.373881,99.9956828753,98.1260919806,98.0698
98.4513,137.943,1000.0,3.0,12.0374836118,1000.0,55.0257,1000.0,-107.106,2.24305690898,78.0,98.2476697665,157,0.0,157,43.2108,14.1690140845,0.329678,99.9956828753,98.3182966272,98.2432
99.1404,138.37,1000.0,3.0,11.0238307203,1000.0,55.164,1000.0,-107.751,2.20841454406,49.0,98.9352422781,158,0.0,158,40.618,12.4875,0.363736,99.9956828753,99.0050330981,98.9346
99.4472,138.797,1000.0,2.0,12.828663513,1000.0,55.3017,1000.0,-108.12,2.2433354501,77.0,99.2367655205,159,0.0,159,43.9465,12.2345679012,0.313816,99.9956828753,99.311066909,99.2371
100.171,139.021,1000.0,3.0,12.5142479352,1000.0,55.4687,1000.0,-108.798,2.18260437074,55.0,99.976485086,160,0.0,160,41.3191,14.7352941176,0.367433,99.9956828753,100.053848217,99.9718
100.493,139.338,1000.0,3.0,13.3448039502,1000.0,55.6151,1000.0,-109.164,2.20921452389,63.0,100.303009072,161,0.0,161,43.6822,15.2878787879,0.397896,99.9956828753,100.367945899,100.3
100.92,139.605,1000.0,3.0,9.71094282336,1000.0,55.7428,1000.0,-109.545,2.17829857478,39.0,100.718956662,162,0.0,162,40.7963,13.4594594595,0.424633,99.9956828753,100.793894132,100.718
101.386,139.838,361.321428571,3.0,13.2042069147,757.0,55.9167,128.0,-110.02,2.16824844065,73.0,101.180552849,163,161.89658374,163,40.3869,13.8055555556,0.214403,93.3423222551,101.247994876,101.174
101.925,140.172,1000.0,3.0,12.3792962893,1000.0,56.1561,1000.0,-110.726,2.3176410118,52.0,101.702109761,164,0.0,164,47.9054,16.6393442623,0.301554,99.9956828753,101.765569758,101.704
102.313,140.695,230.181818182,2.0,13.3383733386,776.0,56.4417,53.0,-111.103,2.1739512167,68.0,102.10157006,165,151.034955726,165,42.5832,14.3623188406,0.270312,81.9301101913,102.166127713,102.098
102.852,141.163,1000.0,3.0,12.5572029081,1000.0,56.6677,1000.0,-111.699,2.2242667205,59.0,102.658916268,166,0.0,166,44.421,13.1184210526,0.27288,99.9956828753,102.724897207,102.659
103.298,141.55,1000.0,3.0,10.759595201,1000.0,56.9502,1000.0,-112.216,2.16465217651,45.0,103.114528459,167,0.0,167,41.0627,13.3333333333,0.38768,99.9956828753,103.182116516,103.115
103.705,141.956,1000.0,3.0,13.664814422,1000.0,57.2374,1000.0,-112.603,2.38437902995,85.0,103.472980361,168,0.0,168,47.9323,12.7948717949,0.369834,99.9956828753,103.546042668,103.471
104.084,142.31,1000.0,3.0,9.51980391955,1000.0,57.4918,1000.0,-113.024,2.21100415177,50.0,103.890192209,169,0.0,169,43.5133,11.2,0.38197,99.9956828753,103.953310161,103.887
104.478,142.602,1000.0,3.0,12.7291371795,1000.0,57.7828,1000.0,-113.501,2.2451869399,58.0,104.26402851,170,0.0,170,44.0673,13.32,0.395455,99.9956828753,104.334224995,104.26
104.825,142.86,1000.0,3.0,15.0765763689,1000.0,58.1088,1000.0,-113.932,2.3212174387,80.0,104.624554249,171,0.0,171,46.9177,18.2592592593,0.466793,99.9956828753,104.687657343,104.622
105.231,143.357,1000.0,3.0,12.1536081029,1000.0,58.3627,1000.0,-114.418,2.33258506351,59.0,105.032132025,172,0.0,172,45.9205,13.6621621622,0.497742,99.9956828753,105.100371803,105.03
105.694,143.571,1000.0,3.0,13.4004327405,1000.0,58.5476,1000.0,-114.646,2.36119971867,65.0,105.491743106,173,0.0,173,48.6096,15.4615384615,0.391012,99.9956828753,105.562586963,105.487
106.018,143.959,1000.0,3.0,13.8786285836,1000.0,58.7962,1000.0,-114.986,2.30020198917,69.0,105.799055983,174,0.0,174,46.8553,15.2461538462,0.447118,99.9956828753,105.871105387,105.799
106.471,144.252,1000.0,3.0,13.6559119143,1000.0,59.024,1000.0,-115.512,2.31767530617,58.0,106.268736914,175,0.0,175,46.6573,15.0303030303,0.49441,99.9956828753,106.334821682,106.268
106.815,144.529,1000.0,3.0,12.993154365,1000.0,59.2878,1000.0,-115.779,2.28160621193,63.0,106.589570887,176,0.0,176,45.958,15.8709677419,0.53396,99.9956828753,106.671240525,106.586
107.182,144.968,1000.0,3.0,15.2271307279,1000.0,59.367,1000.0,-116.144,2.43462851528,111.0,106.948004812,177,0.0,177,51.5197,14.6142857143,0.398978,99.9956828753,107.036692148,106.947
107.152,145.321,1000.0,3.0,13.8726055113,1000.0,59.4526,1000.0,-116.391,2.42356604552,61.0,106.932875062,178,0.0,178,50.3152,14.4714285714,0.449402,99.9956828753,107.015561696,106.931
107.92,145.507,1000.0,3.0,13.1865377909,1000.0,59.5769,1000.0,-117.039,2.34192944193,69.0,107.684712571,179,0.0,179,47.8815,11.8214285714,0.382722,99.9956828753,107.761764819,107.683
108.534,145.813,1000.0,3.0,16.0747184561,1000.0,59.6939,1000.0,-117.408,2.32021867531,76.0,108.319327054,180,0.0,180,47.1796,15.9841269841,0.437064,99.9956828753,108.40387821,108.313
108.579,145.977,1000.0,3.0,11.1201937276,1000.0,59.8075,1000.0,-117.697,2.39782155132,51.0,108.347971534,181,0.0,181,49.7328,12.5949367089,0.359304,99.9956828753,108.422932936,108.347
109.093,146.528,1000.0,3.0,13.1120114304,1000.0,59.9218,1000.0,-118.346,2.41767657074,60.0,108.863925588,182,0.0,182,48.8918,12.5125,0.42622,99.9956828753,108.935053007,108.864
109.321,146.887,1000.0,3.0,11.6800457785,1000.0,60.0276,1000.0,-118.767,2.40903425024,57.0,109.100041885,183,0.0,183,50.3701,11.9285714286,0.320765,99.9956828753,109.160094298,109.098
109.755,147.065,1000.0,3.0,12.1036625828,1000.0,60.1226,1000.0,-118.962,2.37270958446,75.0,109.533601192,184,0.0,184,52.8648,11.6744186047,0.29558,99.9956828753,109.596336841,109.529
109.796,147.296,1000.0,2.0,8.97792923209,1000.0,60.1643,1000.0,-119.16,2.40157082696,59.0,109.563821019,185,0.0,185,52.7146,10.4315789474,0.303572,99.9956828753,109.630677643,109.567
110.058,147.564,1000.0,3.0,9.66522244665,1000.0,60.18,1000.0,-119.58,2.4411148569,43.0,109.828554837,186,0.0,186,53.2472,12.0119047619,0.393349,99.9956828753,109.904912695,109.823
110.728,148.044,1000.0,2.0,7.27874666954,1000.0,60.2768,1000.0,-119.927,2.46311300282,41.0,110.502477138,187,0.0,187,55.0165,9.42452830189,0.396154,99.9956828753,110.579676403,110.503
110.847,148.341,1000.0,3.0,8.58998295594,1000.0,60.3776,1000.0,-120.096,2.33240782936,56.0,110.602492973,188,0.0,188,48.0253,10.8043478261,0.379023,99.9956828753,110.698945621,110.596
110.922,148.552,1000.0,3.0,10.1368388898,1000.0,60.4512,1000.0,-120.293,2.40540771615,49.0,110.674222427,189,0.0,189,53.751,12.0243902439,0.487384,99.9956828753,110.777656413,110.673
111.115,148.768,1000.0,3.0,10.2882206978,1000.0,60.4855,1000.0,-120.48,2.42322375951,51.0,110.877996819,190,0.0,190,53.6076,11.6744186047,0.4931,99.9956828753,110.963136084,110.882
111.328,149.026,1000.0,3.0,9.32237451869,1000.0,60.5908,1000.0,-120.942,2.44630564513,44.0,111.100599145,191,0.0,191,53.0533,11.2666666667,0.468705,99.9956828753,111.195966698,111.092
111.516,149.23,1000.0,3.0,11.2299615287,1000.0,60.6714,1000.0,-121.096,2.4870855442,64.0,111.256580289,192,0.0,192,54.8556,11.5057471264,0.358557,99.9956828753,111.337223216,111.256
111.928,149.599,1000.0,3.0,8.06756089239,1000.0,60.7324,1000.0,-121.388,2.4736073854,36.0,111.685307809,193,0.0,193,54.8661,10.847826087,0.422948,99.9956828753,111.762509046,111.684
112.18,150.004,1000.0,3.0,7.14732003435,1000.0,60.8911,1000.0,-121.671,2.3301240689,50.0,111.961708658,194,0.0,194,49.0349,8.92857142857,0.430173,99.9956828753,112.043000695,111.957
112.334,150.257,1000.0,3.0,7.86671478104,1000.0,60.9808,1000.0,-121.878,2.43933084239,43.0,112.075826927,195,0.0,195,53.3788,11.2840909091,0.458136,99.9956828753,112.162424847,112.077
112.52,150.605,1000.0,3.0,8.9755104215,1000.0,61.0892,1000.0,-122.237,2.4901755042,61.0,112.2774748,196,0.0,196,55.606,10.4479166667,0.470353,99.9956828753,112.36665725,112.272
112.812,150.831,1000.0,3.0,10.7293082515,1000.0,61.1805,1000.0,-122.52,2.39347132707,65.0,112.56954371,197,0.0,197,50.7025,10.3333333333,0.377986,99.9956828753,112.663628385,112.569
112.988,151.223,1000.0,3.0,13.2597599787,1000.0,61.3389,1000.0,-122.763,2.48281266808,84.0,112.764241483,198,0.0,198,55.4654,11.1011235955,0.363799,99.9956828753,112.848239978,112.758
113.482,151.523,1000.0,3.0,8.02973349117,1000.0,61.4884,1000.0,-123.196,2.34075528659,37.0,113.250750145,199,0.0,199,51.0211,10.1683168317,0.369941,99.9956828753,113.34722575,113.253
113.615,151.855,1000.0,3.0,11.8181748902,1000.0,61.6683,1000.0,-123.633,2.59030672542,66.0,113.352751037,200,0.0,200,58.2352,12.0987654321,0.305215,99.9956828753,113.444367733,113.347
114.095,151.958,1000.0,3.0,14.0503406011,1000.0,61.8048,1000.0,-123.863,2.42689976144,67.0,113.833409834,201,0.0,201,53.4593,14.8153846154,0.410397,99.9956828753,113.931379928,113.834
114.242,152.36,1000.0,3.0,11.6057325532,1000.0,61.9237,1000.0,-124.252,2.42476055714,60.0,113.990707608,202,0.0,202,55.0742,11.1290322581,0.332001,99.9956828753,114.078782376,113.989
114.331,152.891,1000.0,3.0,11.1454517069,1000.0,62.0678,1000.0,-124.501,2.45346147544,59.0,114.088569729,203,0.0,203,55.2216,12.4375,0.411045,99.9956828753,114.177099897,114.085
114.815,153.285,1000.0,3.0,13.5269932314,1000.0,62.1992,1000.0,-124.817,2.3885973721,63.0,114.595900928,204,0.0,204,55.5336,13.9178082192,0.395262,99.9956828753,114.691188912,114.594
115.236,153.473,1000.0,3.0,13.4564581378,1000.0,62.2673,1000.0,-125.163,2.3812184793,73.0,115.005606605,205,0.0,205,53.3692,12.9743589744,0.43678,99.9956828753,115.094275133,115.003
115.717,153.538,1000.0,2.0,17.8181209449,1000.0,62.3251,1000.0,-125.687,2.41835282903,72.0,115.486586232,206,0.0,206,54.8068,17.1206896552,0.460405,99.9956828753,115.576003624,115.482
116.11,153.762,1000.0,3.0,14.624078386,1000.0,62.3729,1000.0,-125.972,2.61831355403,65.0,115.848838729,207,0.0,207,60.798,14.6307692308,0.443509,99.9956828753,115.926355295,115.851
116.142,153.932,1000.0,3.0,12.8004583251,1000.0,62.5104,1000.0,-126.323,2.4101081954,58.0,115.900675547,208,0.0,208,54.5992,13.96,0.555152,99.9956828753,115.972325669,115.903
116.847,154.322,1000.0,3.0,14.2263465352,1000.0,62.6337,1000.0,-126.896,2.47244589999,67.0,116.608484726,209,0.0,209,54.8759,13.025974026,0.484596,99.9956828753,116.677602261,116.602
117.013,154.521,1000.0,3.0,13.614721084,1000.0,62.7303,1000.0,-126.977,2.65142607704,71.0,116.756378927,210,0.0,210,61.4957,12.8552631579,0.5248,99.9956828753,116.841392574,116.753
117.458,154.698,1000.0,3.0,12.4685962863,1000.0,62.8657,1000.0,-127.601,2.5253916237,60.0,117.231462874,211,0.0,211,60.0289,13.1447368421,0.425266,99.9956828753,117.31805718,117.227
117.659,154.919,1000.0,3.0,14.3407451441,1000.0,63.0945,1000.0,-127.677,2.60972617859,78.0,117.393871234,212,0.0,212,63.2646,13.7123287671,0.425241,99.9956828753,117.471348081,117.393
118.198,155.339,842.333333333,3.0,14.681718467,1000.0,63.2367,219.0,-128.23,2.52157196172,76.0,117.964643126,213,262.511057968,213,60.3199,14.7,0.296387,98.8819919175,118.041292646,117.961
118.353,155.686,1000.0,2.0,15.9189112599,1000.0,63.3099,1000.0,-128.345,2.53509877342,100.0,118.1013911,214,0.0,214,61.7181,12.8076923077,0.402847,99.9956828753,118.184472993,118.099
118.16,155.948,1000.0,3.0,13.2308821107,1000.0,63.4977,1000.0,-128.767,2.55810366736,77.0,117.917612661,215,0.0,215,61.7341,12.0740740741,0.346006,99.9956828753,118.001216434,117.919
118.825,156.242,1000.0,3.0,9.39583946798,1000.0,63.6941,1000.0,-129.128,2.60233463568,38.0,118.540348413,216,0.0,216,61.7916,12.0235294118,0.414707,99.9956828753,118.637825881,118.537
119.225,156.56,1000.0,3.0,9.83041813767,1000.0,63.8333,1000.0,-129.453,2.52337735498,46.0,118.971930246,217,0.0,217,57.7701,11.8536585366,0.371198,99.9956828753,119.076706676,118.969
119.633,156.869,1000.0,3.0,15.7166522483,1000.0,63.9787,1000.0,-129.801,2.48599854184,82.0,119.399133391,218,0.0,218,62.104,13.5,0.420744,99.9956828753,119.48274194,119.396
119.766,157.157,1000.0,3.0,12.1022018199,1000.0,64.0149,1000.0,-129.834,2.56561650169,57.0,119.49470353,219,0.0,219,59.4892,13.1733333333,0.38121,99.9956828753,119.581694817,119.498
119.8,157.314,1000.0,3.0,12.0111511305,1000.0,64.1836,1000.0,-130.029,2.61670328524,57.0,119.536328686,220,0.0,220,64.8456,12.9615384615,0.385654,99.9956828753,119.634080875,119.527
119.879,157.573,1000.0,3.0,9.60806710595,1000.0,64.2652,1000.0,-130.273,2.50328782317,43.0,119.626661754,221,0.0,221,58.3313,11.1931818182,0.43055,99.9956828753,119.708018484,119.63
120.259,157.815,1000.0,3.0,13.8116623621,1000.0,64.4106,1000.0,-130.574,2.5991478908,93.0,120.015443114,222,0.0,222,64.2364,13.2077922078,0.421758,99.9956828753,120.102077622,120.006
120.359,158.111,1000.0,3.0,11.4195724877,1000.0,64.5588,1000.0,-130.749,2.52820993933,52.0,120.115745047,223,0.0,223,62.9919,13.8055555556,0.401815,99.9956828753,120.19563823,120.126
120.594,158.637,1000.0,3.0,11.8981820502,1000.0,64.7119,1000.0,-131.124,2.52209051202,53.0,120.343474272,224,0.0,224,59.4677,12.6582278481,0.371044,99.9956828753,120.430482995,120.336
121.302,158.759,1000.0,3.0,11.1618875345,1000.0,64.8703,1000.0,-131.641,2.62190937218,49.0,121.060171587,225,0.0,225,64.5006,13.16,0.353933,99.9956828753,121.145493614,121.052
121.128,159.004,1000.0,3.0,8.39467618406,1000.0,65.0231,1000.0,-131.532,2.53332286946,37.0,120.870438761,226,0.0,226,60.6589,12.0,0.419043,99.9956828753,120.960877315,120.873
121.305,159.249,1000.0,3.0,10.0219734802,1000.0,65.1488,1000.0,-131.747,2.53028663905,73.0,121.048947858,227,0.0,227,61.4131,10.7931034483,0.380246,99.9956828753,121.136842384,121.048
121.382,159.506,1000.0,3.0,10.1198357946,1000.0,65.3105,1000.0,-132.006,2.58968437354,64.0,121.143133287,228,0.0,228,63.4067,9.74311926606,0.373066,99.9956828753,121.219651362,121.139
121.538,159.823,280.944444444,2.0,11.7801394992,461.0,65.5486,187.0,-132.244,2.54197380291,49.0,121.285142435,229,73.013295762,229,61.3835,13.8405797101,0.231145,92.4866027117,121.362035538,121.283
121.959,160.209,978.818181818,3.0,8.87846655041,1000.0,65.6774,774.0,-132.419,2.65414025816,47.0,121.66897302,230,64.8001377409,230,64.1341,11.5842696629,0.186555,99.9922426708,121.759501894,121.669
122.237,160.463,1000.0,3.0,8.65610792648,1000.0,65.796,1000.0,-132.878,2.60865961317,42.0,121.987141386,231,0.0,231,61.8173,11.6395348837,0.418013,99.9956828753,122.074954688,121.987
122.104,160.605,1000.0,3.0,10.0757461836,1000.0,65.9314,1000.0,-132.784,2.70327436491,52.0,121.825764461,232,0.0,232,68.4407,12.5454545455,0.467494,99.9956828753,121.900510422,121.828
122.691,160.979,797.230769231,3.0,9.87533695212,1000.0,66.0696,413.0,-133.015,2.56111739278,51.0,122.447173679,233,235.843544569,233,62.1697,11.4505494505,0.267375,99.7026311332,122.524554029,122.441
122.308,161.214,1000.0,3.0,15.090872802,1000.0,66.0814,1000.0,-133.068,2.64501363205,65.0,122.057771813,234,0.0,234,65.7972,15.6984126984,0.363131,99.9956828753,122.137046563,122.053
122.925,161.407,1000.0,3.0,17.3112208509,1000.0,66.1144,1000.0,-133.352,2.73905495186,119.0,122.64882054,235,0.0,235,70.0081,14.4857142857,0.468723,99.9956828753,122.731500372,122.649
122.936,161.657,720.571428571,3.0,12.5330125714,1000.0,66.1588,295.0,-133.457,2.55569818688,69.0,122.697234942,236,275.443205005,236,63.21,12.6753246753,0.247862,98.9905812856,122.782908838,122.692
123.134,161.859,1000.0,3.0,10.3278715404,1000.0,66.2235,1000.0,-133.766,2.55752804899,45.0,122.885027634,237,0.0,237,62.8696,13.7916666667,0.438192,99.9956828753,122.980806739,122.887
123.211,162.177,1000.0,3.0,8.18415494458,1000.0,66.2636,1000.0,-133.693,2.68059913651,41.0,122.966576052,238,0.0,238,68.032,10.0,0.318352,99.9956828753,123.054725806,122.967
123.44,162.41,1000.0,3.0,8.9812049222,1000.0,66.3135,1000.0,-134.084,2.59011153033,52.0,123.19855413,239,0.0,239,64.6507,10.6989247312,0.34,99.9956828753,123.275982322,123.198
123.431,162.593,1000.0,3.0,11.3505824525,1000.0,66.3662,1000.0,-134.185,2.6753037629,68.0,123.176988378,240,0.0,240,67.3612,11.7558139535,0.368678,99.9956828753,123.261237017,123.181
123.933,162.902,1000.0,3.0,10.9860991712,1000.0,66.4396,1000.0,-134.527,2.65894229195,46.0,123.693803693,241,0.0,241,67.1936,12.425,0.303525,99.9956828753,123.765776281,123.688
124.137,162.969,1000.0,3.0,11.2071728433,1000.0,66.4872,1000.0,-134.701,2.55857572982,70.0,123.907829071,242,0.0,242,61.8074,11.1136363636,0.336588,99.9956828753,123.975794395,123.901
124.1,163.187,1000.0,3.0,11.7809031001,1000.0,66.518,1000.0,-134.79,2.6046487555,58.0,123.857016602,243,0.0,243,65.1419,13.1688311688,0.384807,99.9956828753,123.924617477,123.857
124.27,163.444,1000.0,3.0,10.0594874826,1000.0,66.5669,1000.0,-134.889,2.68108942765,48.0,124.013466647,244,0.0,244,71.5226,11.7126436782,0.362498,99.9956828753,124.085288589,124.016
124.062,163.742,1000.0,3.0,9.51009983177,1000.0,66.6453,1000.0,-134.89,2.60512228806,43.0,123.823639951,245,0.0,245,64.1683,12.1463414634,0.371213,99.9956828753,123.891728386,123.819
124.286,163.977,1000.0,3.0,10.888060502,1000.0,66.7044,1000.0,-135.173,2.61715234144,67.0,124.044517224,246,0.0,246,65.958,12.9473684211,0.340652,99.9956828753,124.104012792,124.044
124.521,164.246,1000.0,3.0,10.1384578982,1000.0,66.8165,1000.0,-135.296,2.72634503015,55.0,124.274530492,247,0.0,247,69.376,13.1298701299,0.327682,99.9956828753,124.340774266,124.272
125.018,164.515,1000.0,3.0,10.52435997,1000.0,66.8801,1000.0,-135.683,2.69909046532,43.0,124.762769737,248,0.0,248,67.4835,14.0416666667,0.332491,99.9956828753,124.835782969,124.761
124.905,164.861,1000.0,2.0,8.62551552898,1000.0,66.997,1000.0,-135.837,2.62536631303,39.0,124.647824585,249,0.0,249,65.1306,11.630952381,0.385886,99.9956828753,124.717097196,124.652
125.089,165.242,377.814814815,3.0,15.2719755369,921.0,67.1071,122.0,-136.158,2.6878394067,67.0,124.865557925,250,204.815189873,250,69.0387,14.9253731343,0.294934,93.1256662711,124.931170868,124.862
