AverageAction,StdEsReturn,Iteration,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQLoss,AverageQ,PolicyRegParamNorm,Epoch,MaxEsReturn,AverageY,StdReturn,AverageAbsQ,MinEsReturn,AveragePolicySurr,MinReturn,AverageAbsY,MaxReturn,QFunRegParamNorm,AverageAbsQYDiff
0.999746,207.352736509,2243,201.675408811,333.842366229,2258.57036582,487.721,378.941,153.054,2243,630.777171779,378.965397674,1254.15746797,379.257,92.9086738403,-382.069,183.777815292,379.193904985,4331.2371276,214.983,10.6014058811
0.999771,410.047425034,2244,183.48886469,483.031383875,1091.33410779,449.715,379.874,153.077,2244,1137.42582566,379.865622346,940.791833957,380.162,110.451973429,-382.801,161.774522824,380.059505506,3627.1823367,215.026,10.4335488016
0.999813,536.734812227,2245,137.679404593,383.291154404,710.39497138,492.217,379.373,153.088,2245,1770.82862578,379.403682821,893.729447823,379.69,-9.5700442644,-382.234,70.9935171055,379.629861409,3711.07070288,215.061,10.5512407567
0.999767,215.52071198,2246,205.124357552,331.292173286,1580.84019208,456.229,379.734,153.097,2246,673.584125922,379.740162064,726.823866297,380.053,-8.59521554642,-382.509,588.794105646,379.958251199,3357.04827407,215.109,10.4294548197
0.999794,219.423895817,2247,186.86847131,238.691875298,2752.43018116,493.53,379.565,153.152,2247,743.404795073,379.571379239,868.223794598,379.887,80.6563394873,-382.43,1230.31243584,379.818251097,3701.99872828,215.177,10.5787377922
0.99974,181.802571956,2248,133.524823315,389.55664916,608.575556735,484.097,379.357,153.173,2248,708.589817322,379.373128904,818.613835508,379.735,188.31554941,-382.151,22.0591531998,379.642364638,3453.36792176,215.238,10.6700644905
0.99976,654.84944245,2249,169.264100605,568.126647623,1706.25802151,481.271,378.929,153.232,2249,1494.18897622,378.94266538,1455.00753293,379.274,98.159268323,-381.823,121.546112794,379.18140072,3718.62432728,215.259,10.5615760037
0.999853,891.273361903,2250,189.34281267,939.087854433,2510.97580848,476.263,379.373,153.25,2250,2260.39337345,379.388964911,1189.0603479,379.718,22.4441304687,-382.237,274.584742895,379.663815477,3559.34710733,215.298,10.5699089981
0.999794,210.375558129,2251,150.56439741,239.155464662,1588.17776759,491.05,379.125,153.284,2251,577.21848934,379.137589612,1427.22296117,379.549,0.913679851501,-382.154,95.5027483269,379.47321046,3951.47822179,215.341,10.5298875069
0.999749,524.18202646,2252,191.310595603,816.872585502,1875.57833311,448.355,379.315,153.253,2252,1448.20102154,379.309655132,1436.77672659,379.69,94.9971514479,-382.28,202.135727857,379.573488075,4086.03618073,215.392,10.548264659
0.999826,1030.11872975,2253,176.641182112,882.201587494,1087.09403777,515.642,378.584,153.232,2253,2572.25890901,378.61728317,893.484556603,378.956,2.97658131525,-381.449,131.496021259,378.90359255,4151.21485961,215.486,10.8063148331
0.999792,124.837982188,2254,175.136069204,202.758012705,1096.18793754,452.929,379.298,153.297,2254,529.569121634,379.290197741,1208.24920602,379.711,117.408377107,-382.163,161.134012176,379.613434953,3893.44033074,215.536,10.5397332438
0.999809,107.626655132,2255,190.136416374,154.562950003,2567.72718945,455.141,379.801,153.352,2255,267.776722457,379.813408473,1667.37992644,380.159,0.746700803853,-382.799,123.864041496,380.082309402,4407.24210602,215.598,10.482838283
0.999867,331.915352047,2256,165.375680817,653.086675896,1880.9971321,456.48,378.77,153.397,2256,955.7698987,378.770228053,1721.29978234,379.17,148.732630899,-381.788,94.8485562924,379.084286289,4249.91259587,215.588,10.5010142417
0.999792,707.559701324,2257,158.482985187,540.240682271,1956.12826048,480.283,379.437,153.456,2257,1891.38721312,379.463129319,1635.04848552,379.804,-5.07143846568,-382.378,159.472696376,379.735677656,3916.24099513,215.614,10.6713443971
0.999755,582.571190496,2258,201.069865617,465.837844061,2117.42505049,447.549,379.136,153.501,2258,1744.59281273,379.125179427,1482.21977979,379.537,3.46979928074,-382.015,208.556602692,379.441855341,4153.10489222,215.665,10.4434828331
0.999787,603.300936907,2259,174.101648075,547.411915675,1847.61108432,466.639,379.539,153.533,2259,1571.5058522,379.548605681,1559.29419611,379.899,-6.72042239557,-382.543,312.116090369,379.816977184,4316.66967127,215.713,10.5321102903
0.999697,570.793250082,2260,191.772762299,745.526100291,1729.37685578,507.077,379.388,153.578,2260,1492.02358796,379.388211737,1646.67105326,379.744,25.7608147764,-382.361,218.699294033,379.667939788,4703.56529116,215.752,10.7289976428
0.999739,595.316290575,2261,145.029941184,675.301635332,1297.35441361,504.074,378.933,153.584,2261,1313.39841953,378.93763439,1118.3702702,379.295,43.2167240343,-381.81,89.878397529,379.211277568,4632.82579553,215.777,10.5805191586
0.999721,353.324906318,2262,211.688430697,275.473267322,2672.2904881,484.796,379.288,153.638,2262,843.937273165,379.314541695,1425.19370025,379.636,-10.6908066065,-382.19,174.301288491,379.579082117,4653.6475195,215.804,10.5735625022
0.999787,636.031684513,2263,141.223571717,404.036212764,1399.00063354,451.473,379.026,153.67,2263,1811.14448912,379.031448551,1615.88750185,379.386,-6.21903654668,-381.976,66.6478167962,379.299950286,4499.16069849,215.873,10.4610149668
0.999725,163.508439579,2264,157.750025939,201.24849188,1088.95842217,492.112,379.22,153.7,2264,508.10422388,379.239004459,1337.23648621,379.559,-7.12282869322,-382.126,101.770107126,379.468229875,4181.77413404,215.917,10.6003625336
0.999855,108.567979283,2265,162.432655609,196.882552505,962.309586128,513.327,379.065,153.748,2265,417.900371871,379.092049617,1237.09687918,379.41,20.5325681454,-382.049,97.9652099117,379.349369882,4270.22878067,216.0,10.8002487115
0.999735,172.760867714,2266,163.912634202,186.026589454,730.158778864,459.026,378.791,153.775,2266,488.794069529,378.791047008,1008.96517615,379.178,-11.2502472784,-381.783,114.229257737,379.091705836,4682.84434663,216.046,10.5455721472
0.999699,105.987162153,2267,144.173902978,133.9495659,392.401721453,495.968,379.022,153.741,2267,329.202884574,379.022944507,430.554277836,379.384,-10.5398064557,-381.929,137.467565443,379.292481606,2334.06157762,216.096,10.7715469705
0.999709,265.883803636,2268,169.988955552,482.72269943,783.583272422,477.337,379.164,153.75,2268,765.572764215,379.173396072,1057.9611582,379.536,-1.43004077104,-382.166,179.61906931,379.439040785,4705.44436199,216.132,10.5403178356
0.999825,391.961266725,2269,217.053037803,493.893785346,2025.44997775,487.594,379.36,153.788,2269,1214.67697192,379.372178762,1546.15401174,379.682,172.654890537,-382.224,175.170083493,379.61684778,4667.06882527,216.15,10.6218208997
0.999833,265.779005488,2270,167.935776991,525.174654579,1035.19115532,461.047,379.073,153.82,2270,726.37832447,379.070603524,1274.31842699,379.46,15.0047171114,-382.108,118.187015346,379.369703975,4271.65390462,216.2,10.4878006363
0.999787,953.697534978,2271,161.312483425,588.70359911,1160.47490705,495.696,379.473,153.842,2271,2485.33205719,379.483158895,1213.0904586,379.837,4.4133961683,-382.371,43.6067571069,379.777493135,3788.33633117,216.257,10.7429109343
0.9998,288.684593111,2272,229.693094528,224.085475504,2621.79049136,469.78,379.067,153.876,2272,929.202005935,379.099943575,1262.96063307,379.43,-6.94737480771,-381.974,506.170002614,379.381653843,3832.49749484,216.341,10.6636560203
0.999743,409.202285311,2273,80.8465075088,181.338775394,148.263132965,444.768,379.505,153.914,2273,1606.16710482,379.499657133,243.838201756,379.899,-12.782660028,-382.398,-11.8140822569,379.805877644,2785.62968761,216.394,10.4665724912
0.999805,445.385756392,2274,153.408177075,424.414054927,1011.93595863,503.526,379.578,153.975,2274,1058.62295235,379.586790373,1408.4569367,379.963,-8.71409364034,-382.44,101.200730983,379.903634105,4300.12587419,216.429,10.7230972028
0.999787,375.406688644,2275,207.677799488,381.48375993,2034.55466714,450.772,378.569,154.007,2275,1316.73615898,378.59164578,1547.44188467,378.959,109.503189784,-381.5,165.301043441,378.853777664,4407.50157038,216.485,10.5846509958
0.999832,560.323464668,2276,245.809069652,597.389804548,3220.01681562,450.08,378.95,154.064,2276,1512.85060228,378.949446459,1385.33915047,379.357,135.785085488,-381.973,108.356302914,379.244756579,4884.4961655,216.535,10.5350871959
0.9998,406.626832824,2277,254.832291213,760.275180063,3890.34662272,461.627,378.988,154.127,2277,1163.45836302,379.011160781,589.898559111,379.358,30.9614473774,-381.993,2787.38557583,379.31311467,4523.18710588,216.564,10.549746103
0.999855,566.922740159,2278,211.567405525,724.457211914,2746.81487039,477.371,379.879,154.138,2278,1487.52807441,379.876790804,1634.73058322,380.256,129.862553989,-382.936,260.402580135,380.165962503,4854.38361061,216.613,10.6006037901
0.999805,346.729693278,2279,243.767697198,583.978517865,2504.89419263,469.41,379.336,154.198,2279,1209.32868202,379.343621832,1376.67942335,379.711,173.628488853,-382.343,129.777432119,379.635299024,4555.47384849,216.658,10.5902216414
0.999761,369.233472874,2280,158.487002463,704.508752467,1210.61981943,507.314,379.561,154.158,2280,1184.91284663,379.56471586,1559.87752339,379.874,171.029749314,-382.641,186.553023498,379.800500706,4820.25025707,216.661,10.6910652162
0.999733,487.535884618,2281,156.385276921,502.344638093,613.096997694,474.914,379.506,154.154,2281,1344.8915628,379.530992848,784.698564033,379.902,168.533648268,-382.595,190.900258541,379.846050301,4136.76975585,216.704,10.5676522723
0.999787,494.243400899,2282,195.33730766,639.013047336,1230.04960818,502.432,379.324,154.169,2282,1376.31951793,379.334683825,1269.49511421,379.723,5.31131755004,-382.472,175.437093926,379.643433727,4228.10538778,216.742,10.8214171529
0.999816,368.843201227,2283,195.127409805,478.882948924,1336.18048564,482.055,380.326,154.163,2283,847.726150152,380.347004727,1262.86417069,380.76,110.039747697,-383.43,196.163607733,380.684241571,4503.58497255,216.791,10.6493855068
0.99973,789.315938153,2284,165.620176891,577.054576691,1257.75254397,508.304,379.988,154.152,2284,2631.46728757,379.994264481,1218.38564185,380.397,115.732610717,-383.005,93.1665656185,380.306838175,3606.39634352,216.808,10.8653531694
0.999784,245.041604696,2285,211.630683366,239.693882194,1536.42688689,470.917,380.078,154.156,2285,714.807705286,380.070446648,927.986897961,380.447,1.82973804476,-382.809,344.20622014,380.345395628,3691.7073587,216.902,10.6326792299
0.99983,248.387287103,2286,187.055542933,382.780471123,1788.69313814,486.128,379.864,154.179,2286,838.095691619,379.868228369,1029.50559057,380.251,87.532435837,-382.612,311.531389699,380.122132432,3634.85529364,216.965,10.7873231467
0.999832,663.812154067,2287,182.243412032,604.031147243,1297.42084408,486.179,380.008,154.198,2287,1537.47560646,380.034890767,1080.28226193,380.336,50.8164612919,-382.82,104.48578507,380.282326959,4164.69993379,217.046,10.7545428252
0.999941,302.140044721,2288,207.316022836,292.468914004,2653.46912066,465.852,379.771,154.246,2288,934.402012204,379.778225331,1310.98370254,380.144,-7.19187105855,-382.762,587.22744773,380.069059926,4335.7466622,217.053,10.708113371
0.999842,309.501655032,2289,185.520252934,602.101821023,1997.8115151,520.177,380.445,154.254,2289,1043.94216979,380.447874187,1505.68222513,380.823,153.224342488,-383.462,127.770325284,380.720831903,4266.3209775,217.114,10.8729565485
0.999716,638.889776596,2290,201.324775693,516.778305414,2075.7849615,534.408,380.197,154.295,2290,1777.17575006,380.203321314,1554.3633267,380.577,32.1967014367,-383.143,102.538649774,380.465836967,4666.16509749,217.185,10.9035161738
0.999821,156.840193766,2291,214.956690599,232.086110917,2201.28879365,502.733,379.318,154.379,2291,538.981413146,379.320920649,1480.71395262,379.696,115.116314534,-382.228,136.868062701,379.60526224,4540.2941613,217.214,10.82690682
0.999757,718.958174561,2292,251.856452964,613.000254391,2717.88038753,498.626,379.955,154.384,2292,2111.1457822,379.973256676,1436.11254207,380.277,123.106238683,-382.89,232.484899133,380.20438383,4657.1317709,217.277,10.8022145794
0.99985,377.381410605,2293,245.1361287,1227.21607938,2582.69660355,489.718,379.646,154.368,2293,1648.06006245,379.658391772,1341.64111117,380.02,732.553256784,-382.596,492.172549956,379.962614029,4385.34026711,217.343,10.7283405625
0.999831,350.986054985,2294,138.022761646,478.235259914,1164.13662612,467.003,380.549,154.475,2294,1051.46028097,380.542816155,1468.70499866,380.879,118.925968659,-383.399,92.2145405276,380.77987231,4068.31471132,217.397,10.6114589859
0.999753,1523.81141607,2295,227.599911985,1559.39341683,3397.74053276,501.418,379.705,154.528,2295,3083.20483289,379.709118121,1266.96017069,380.051,35.5820007603,-382.534,984.581991816,379.96445665,4418.84965471,217.453,10.794121049
0.999865,569.155306005,2296,191.705576896,836.606317978,3078.56279838,534.078,379.049,154.534,2296,1607.41788877,379.066760792,1240.69990336,379.396,250.467413043,-381.902,108.350701683,379.304158579,4391.1827784,217.493,10.9561359446
0.999779,592.845581136,2297,107.050361135,685.420311852,460.231935914,503.304,379.959,154.553,2297,1671.63953235,379.961749198,980.020158249,380.311,149.914002659,-382.908,90.7357721179,380.236551028,4467.9432347,217.582,10.7873871031
0.999884,363.128576908,2298,233.41659848,529.257091874,2340.61864955,485.327,379.818,154.562,2298,1207.582158,379.815342517,1629.94782557,380.145,129.717396352,-382.843,95.5003439894,380.066375048,5132.92774302,217.605,10.7514473619
0.999709,437.474693334,2299,241.525154429,371.365877563,2643.00985353,504.431,379.426,154.576,2299,1307.04634737,379.456294044,1436.9928639,379.793,29.2099973528,-382.451,479.265827229,379.705231327,4510.04290207,217.668,10.8543828608
0.999765,427.923415785,2300,243.712970959,723.644161336,3448.96257146,433.776,379.602,154.653,2300,1135.38144665,379.609951906,1590.65695013,379.903,98.4300599327,-382.419,482.736232893,379.840134578,5020.06608106,217.688,10.5417816429
0.999796,395.860462407,2301,254.575052433,414.86348324,3436.77978066,446.022,380.012,154.686,2301,1108.1655353,380.019225051,1188.80100991,380.374,99.303014624,-382.737,982.400349343,380.288204836,4841.25766064,217.754,10.5853197429
0.999775,68.215460681,2302,197.088729717,159.047816076,2156.70819892,457.675,379.211,154.693,2302,303.284406115,379.218396903,1515.64521636,379.55,90.870080008,-382.126,91.0482065308,379.486318975,4729.35441982,217.774,10.7201708676
0.999829,239.145954757,2303,155.45078909,300.453412058,1910.20203611,477.997,379.558,154.72,2303,832.285610839,379.559393903,1752.59604418,379.929,112.2784097,-382.526,111.458319232,379.8521102,4184.03962997,217.854,10.7993373386
0.999703,476.914802358,2304,136.726300467,275.266545667,730.988795727,502.625,379.127,154.72,2304,1600.87007591,379.114589876,1251.76720644,379.496,-6.82303617421,-382.095,113.544497754,379.407064237,4394.18829644,217.932,10.8173297098
0.999879,448.382631758,2305,140.094129632,386.578943965,896.387441799,528.586,379.543,154.7,2305,1379.14160224,379.573376026,1455.52789822,379.944,100.307750921,-382.557,106.192519271,379.874474901,4964.05292862,218.019,11.0457768807
0.999886,252.16770051,2306,117.846805248,198.045718981,339.224830151,509.456,378.76,154.718,2306,840.019376554,378.762286527,668.058815556,379.157,-6.49266821178,-381.787,126.825514233,379.069339173,4433.00178609,218.088,11.0313100325
0.999844,498.841964553,2307,171.670535433,753.198839148,1823.77116417,498.85,380.071,154.76,2307,1440.03281943,380.072853647,1820.99859868,380.46,-6.65063519664,-383.068,137.448317527,380.393956981,4637.62313029,218.134,10.8845865174
0.999828,91.9483768484,2308,240.284591574,129.927277861,3117.79594024,538.295,379.4,154.769,2308,280.045156582,379.413452441,1208.04070131,379.818,-9.4889214146,-382.352,693.228250431,379.731850675,4514.95479337,218.204,11.0665768994
0.999871,495.003391078,2309,98.3256344603,564.904072557,410.961035591,508.369,378.437,154.78,2309,1429.08582208,378.44129869,855.054468185,378.844,124.699325847,-381.385,87.2918784086,378.762158962,4316.16054636,218.241,11.0272555558
0.99974,493.119917422,2310,159.689565365,545.55508574,1049.55048223,479.889,378.649,154.8,2310,1236.9913447,378.665657519,1331.21228773,379.08,121.174358521,-381.697,85.2589738942,378.996113965,4384.00864673,218.297,10.8429512644
0.999799,572.136262835,2311,222.716753512,464.396105768,2621.37910452,485.954,379.261,154.812,2311,1588.38498133,379.266678718,1626.77492287,379.671,78.3841146988,-382.121,97.2414844145,379.606075692,4862.34647329,218.34,10.8726900578
0.999769,775.660221773,2312,180.668795861,551.701677794,2267.25028006,518.812,379.492,154.888,2312,2338.73037186,379.504705241,1584.84050676,379.86,103.287146283,-382.575,84.6700002782,379.767772534,4290.85454423,218.406,10.9419533374
0.999751,284.846306105,2313,217.600277332,537.206934871,2914.28950641,509.553,379.378,154.903,2313,839.901755662,379.390572292,1261.62248493,379.769,75.346494748,-382.437,265.15159765,379.687622675,4254.61394747,218.456,11.1040991862
