AverageReturn,MinEsReturn,MaxReturn,AverageQLoss,QFunRegParamNorm,StdEsReturn,AverageDiscountedReturn,AverageQ,AverageY,AverageAction,AverageAbsQYDiff,Iteration,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,AverageAbsQ,AveragePolicySurr,Epoch,StdReturn,MinReturn,MaxEsReturn
1002.94398247,4.18927040086,1003.8909241,1.65663e+11,6617.26,32.7244013448,101.626424004,4.19777e+06,4198326.00739,0.0899641,158892.647692,4828,296.837,4198428.45605,29.6100476698,4.20575e+06,-4.42576e+06,4828,0.48374291715,1002.29684785,128.635528549
1002.5238521,3.85207678396,1003.55834804,1.59965e+11,6619.57,28.3248537579,101.256314967,4.21461e+06,4215563.51618,0.0709818,154665.743886,4829,296.884,4215670.07645,26.9236258393,4.2218e+06,-4.4364e+06,4829,0.56515454181,1001.7721669,124.464236314
1003.91029446,3.82191381681,1005.93766578,1.68559e+11,6622.19,26.1459908781,102.263016441,4.21507e+06,4215643.50042,0.09005,159678.096933,4830,296.963,4215716.32525,26.4060478031,4.22243e+06,-4.44118e+06,4830,0.958646283292,1002.61966944,114.142382756
1003.6648163,4.32601232043,1004.43350409,1.6997e+11,6624.78,27.5583859786,102.071508165,4.22232e+06,4222680.8676,0.0483503,160472.787615,4831,296.977,4222808.10966,25.781393122,4.22978e+06,-4.44425e+06,4831,0.434363230048,1003.04171084,111.324891322
1003.79519347,4.59122142522,1004.90857607,1.615e+11,6627.28,52.4691836482,102.343496494,4.22661e+06,4227571.66585,0.0913163,155262.933941,4832,297.018,4227648.14496,44.9439432811,4.23376e+06,-4.44661e+06,4832,0.749596185019,1002.64403553,188.117565021
1002.99648462,4.39643552371,1004.27644473,1.67407e+11,6629.88,25.7479983091,101.727984088,4.22946e+06,4229972.67987,0.0740372,159089.985807,4833,297.066,4230085.71884,25.3638971279,4.23707e+06,-4.45451e+06,4833,0.923837675822,1001.60894565,103.263414696
1003.82795452,4.25316838723,1004.65630941,1.64074e+11,6632.26,26.8141981228,102.303359304,4.23224e+06,4232927.1172,0.0735452,157714.609528,4834,297.101,4233058.54762,25.7789697499,4.23978e+06,-4.45638e+06,4834,0.706371027531,1002.46253225,102.643233879
1003.63194831,4.31242719416,1004.68038106,1.70339e+11,6634.75,27.971458105,102.153448748,4.23744e+06,4237928.17023,0.0843799,159796.700615,4835,297.112,4238052.70399,27.195398852,4.24466e+06,-4.4604e+06,4835,0.651571826819,1002.40891172,121.550006609
1003.54352564,3.21594196273,1004.38589363,1.72688e+11,6637.09,20.9102716282,102.269809781,4.23834e+06,4238693.58069,0.122225,160415.199874,4836,297.145,4238805.23849,19.0775441372,4.24573e+06,-4.46182e+06,4836,0.529135666266,1002.53744434,84.0787810272
1003.78404486,4.03051032927,1004.91344228,1.58881e+11,6639.36,24.0956169791,102.388753028,4.25446e+06,4255145.71282,0.0945234,152955.714971,4837,297.215,4255211.25105,25.0480900616,4.2615e+06,-4.47083e+06,4837,0.663628265841,1002.33267006,92.4397414294
1003.74343441,3.6264340796,1004.17773002,1.71678e+11,6641.82,21.9832463233,102.252381338,4.24917e+06,4249629.60073,0.0876308,160051.168931,4838,297.28,4249780.83966,21.860233058,4.25655e+06,-4.47544e+06,4838,0.526982816586,1002.35661608,101.582421424
1004.50389657,4.21665932106,1005.76005955,1.73793e+11,6644.33,30.523869875,102.844161137,4.25625e+06,4257058.12085,0.0953146,162078.609011,4839,297.351,4257199.35098,27.2708848123,4.26322e+06,-4.48265e+06,4839,0.696686645767,1003.28230421,111.941986261
1002.62824665,3.96649304526,1003.46423966,1.68451e+11,6646.71,21.58047144,101.371894296,4.26392e+06,4264327.47087,0.0957759,158496.402177,4840,297.369,4264439.35393,23.0711866658,4.27156e+06,-4.48584e+06,4840,0.620560387456,1001.29900499,80.7103690724
1004.00377948,3.46712203976,1005.1184961,1.71377e+11,6649.1,26.7359063501,102.475653817,4.26154e+06,4261984.74225,0.0983289,159969.59318,4841,297.424,4262057.42358,21.9338344917,4.26887e+06,-4.48879e+06,4841,0.684766105042,1002.62979888,96.4159434875
1003.38360159,3.69651471579,1003.98125334,1.73755e+11,6651.59,20.0034016358,102.087831065,4.26586e+06,4266714.26444,0.122243,161544.019708,4842,297.498,4266773.09301,26.3034367794,4.273e+06,-4.492e+06,4842,0.336808688479,1002.72770383,75.3161044475
1002.38860863,4.63819758838,1003.19988882,1.69324e+11,6654.15,43.0980929208,101.158121047,4.27113e+06,4271363.82887,0.0724207,161842.627265,4843,297.558,4271416.83364,35.9312753466,4.27809e+06,-4.49955e+06,4843,0.495892992958,1001.63972688,201.441805045
1002.82506467,3.8942587933,1004.58118978,1.69366e+11,6656.6,34.498989411,101.563888856,4.27722e+06,4278065.94429,0.0800099,158443.074628,4844,297.596,4278170.55204,28.70734647,4.28459e+06,-4.50246e+06,4844,0.72468606627,1001.99938551,153.556558215
1002.78950308,4.41698773497,1004.03721986,1.69421e+11,6659.07,33.5146298597,101.476212073,4.27953e+06,4280582.21895,0.0906806,160565.316155,4845,297.646,4280640.03024,36.240388455,4.2877e+06,-4.50735e+06,4845,0.840273903942,1001.56752158,128.8329369
1004.12460187,3.24888440663,1005.03765749,1.72852e+11,6661.66,26.6664022092,102.616636101,4.28604e+06,4286629.37848,0.0968954,161038.041696,4846,297.648,4286720.23589,25.0711622847,4.29309e+06,-4.51437e+06,4846,0.711129982525,1002.58092395,122.509134733
1002.00366301,1.83096577959,1003.17990538,1.76503e+11,6664.1,25.1364968179,100.773895277,4.29186e+06,4292501.25154,0.0687508,161068.882256,4847,297.686,4292585.22019,24.3416207418,4.29942e+06,-4.51769e+06,4847,0.69332205985,1001.14178772,97.7400087962
1001.93394983,3.53172297322,1002.9480588,1.72641e+11,6666.6,22.2437274726,100.69169202,4.30032e+06,4300670.21536,0.107798,160218.918437,4848,297.733,4300732.70072,22.6158149043,4.30733e+06,-4.52503e+06,4848,0.692525350955,1000.93448366,90.7037759966
1001.99316697,2.58088234671,1003.04771699,1.69451e+11,6669.06,19.8131888414,100.715308696,4.30024e+06,4300803.52553,0.0950454,159412.807053,4849,297.809,4300905.76516,22.6910830903,4.30775e+06,-4.52728e+06,4849,0.563288413542,1001.08490991,72.315159386
1002.395261,4.13415326017,1003.37360465,1.70851e+11,6671.67,36.7304108839,101.229928602,4.30607e+06,4306740.56309,0.121635,158397.397573,4850,297.853,4306838.78237,42.8545169098,4.31374e+06,-4.53118e+06,4850,0.510691270052,1001.85894825,123.240855973
1002.60645811,4.04351704727,1003.35023496,1.68679e+11,6674.03,32.0620951586,101.333513467,4.31692e+06,4317897.06053,0.0885593,157741.084959,4851,297.851,4317941.47053,29.4146409311,4.3243e+06,-4.53975e+06,4851,0.60603612031,1001.06406231,137.887249026
1003.39267277,4.0227864881,1004.72752175,1.74973e+11,6676.43,27.3214807493,101.923751187,4.31778e+06,4318142.40292,0.0739435,159774.773307,4852,297.902,4318271.52663,23.5803237862,4.32555e+06,-4.54222e+06,4852,0.588125437358,1002.57009602,132.217012122
1002.74107288,1.86250007168,1003.89680108,1.70796e+11,6678.96,18.5285158303,101.232827587,4.30784e+06,4308925.40047,0.0895763,161104.85898,4853,297.91,4309039.22598,17.8726453349,4.31546e+06,-4.53989e+06,4853,0.703788580436,1001.3792372,99.0463932386
1002.83893555,4.04211302089,1003.50257632,1.69205e+11,6681.22,25.0368307864,101.555252542,4.32623e+06,4326814.02906,0.0738119,157675.733126,4854,297.935,4326904.63648,27.0350321073,4.33421e+06,-4.5493e+06,4854,0.540300370123,1001.58159159,90.5751259328
1001.26823205,3.32776463318,1002.37947563,1.74314e+11,6683.7,17.8773437005,100.33178866,4.32323e+06,4324171.30976,0.0805626,160949.889982,4855,297.953,4324303.401,19.0553592801,4.33074e+06,-4.55115e+06,4855,0.577841649968,1000.40476517,91.7498493284
1002.03473709,3.72590773935,1003.56538583,1.67081e+11,6686.18,26.8760368293,100.836037258,4.32891e+06,4329768.30993,0.0843181,158776.06428,4856,297.978,4329860.9402,24.7468321373,4.33666e+06,-4.55698e+06,4856,0.627790785273,1001.16477571,116.659322366
1002.84285894,3.48840035921,1003.63864116,1.71539e+11,6688.56,26.2355055612,101.547049196,4.34357e+06,4344238.36168,0.0903911,158346.916747,4857,298.014,4344367.40592,21.6049365419,4.35126e+06,-4.56716e+06,4857,0.618584020896,1001.61007343,99.7236728487
1002.98758762,3.23732304241,1004.97644748,1.7056e+11,6691.11,34.7189954935,101.665671321,4.34469e+06,4345312.81112,0.117772,159761.944824,4858,298.078,4345425.5874,32.2079318139,4.35208e+06,-4.57247e+06,4858,0.81971011704,1002.0098402,126.909851614
999.777096371,3.84432699286,1000.71116202,1.76612e+11,6693.54,20.3520290241,99.8083123153,4.3388e+06,4339089.12215,0.181456,161030.601438,4859,298.162,4339195.86005,20.2119393508,4.3465e+06,-4.56683e+06,4859,0.725046823887,998.718017825,109.106568817
1003.59082949,4.08413104178,1004.70384049,1.73207e+11,6696.04,19.8910601448,102.237406463,4.3485e+06,4349134.31998,0.0900146,160600.123167,4860,298.149,4349222.60705,20.3345059984,4.35565e+06,-4.57416e+06,4860,0.536860387284,1002.95592434,79.7651474203
1002.44468262,4.08145242362,1003.27305405,1.80361e+11,6698.46,37.5853134658,101.140714112,4.34993e+06,4350605.55185,0.0980031,163323.827966,4861,298.17,4350662.62688,29.1579777281,4.35785e+06,-4.57934e+06,4861,0.584085365289,1001.62316376,152.811056536
1002.36149554,4.01316585266,1003.50939505,1.74441e+11,6700.84,39.6083166015,100.992619638,4.35923e+06,4360192.11042,0.0936918,160840.166312,4862,298.221,4360320.24364,26.2994531502,4.36682e+06,-4.58389e+06,4862,0.809288848985,1001.1411939,227.772969669
1002.7248955,3.9591733357,1004.14062329,1.77055e+11,6703.31,20.8264754923,101.501488476,4.35982e+06,4360178.50894,0.10711,161690.884156,4863,298.26,4360414.60036,22.7269850195,4.36766e+06,-4.58546e+06,4863,0.908735201566,1001.2379788,113.113213663
1001.96642825,4.32847717322,1002.65604632,1.76689e+11,6705.71,33.1858004828,100.596220775,4.364e+06,4364420.66107,0.0948087,160647.229189,4864,298.258,4364647.76786,25.2577423391,4.37166e+06,-4.58888e+06,4864,0.433371851294,1001.34676179,146.328388367
1002.69557128,4.24835882574,1003.13688553,1.79949e+11,6708.12,27.8410747573,101.451756432,4.35882e+06,4359745.84607,0.10809,162743.93724,4865,298.277,4359942.58938,28.1131133954,4.36698e+06,-4.59132e+06,4865,0.374709951059,1001.92250115,91.646065996
1001.67131472,4.3638162837,1002.43806652,1.792e+11,6710.64,38.3860587644,100.698429954,4.37044e+06,4371164.61317,0.099783,162709.279748,4866,298.324,4371346.63611,33.8800970557,4.37819e+06,-4.60084e+06,4866,0.477157773189,1000.85373324,178.583624547
1002.36454636,4.09946190955,1003.45666878,1.75533e+11,6713.07,26.7759438059,101.358901566,4.37356e+06,4374442.08306,0.0867837,160576.904658,4867,298.35,4374570.99205,25.1458978571,4.38156e+06,-4.60144e+06,4867,0.788715819721,1000.70152249,100.614820748
1001.37028487,4.52296251576,1002.53701793,1.73904e+11,6715.68,24.4669205526,100.561574835,4.37256e+06,4373038.58233,0.092419,160810.45932,4868,298.39,4373107.87673,23.422427869,4.38026e+06,-4.60077e+06,4868,0.635037572319,1000.71731845,109.382108402
1001.94407936,3.26936269229,1003.15752276,1.7278e+11,6718.3,28.5997986622,100.921268218,4.37728e+06,4377863.64113,0.101115,161739.103245,4869,298.396,4377953.74644,27.4124539154,4.38499e+06,-4.61008e+06,4869,0.819799652497,1000.61990669,116.450652123
1002.10788398,3.92623909743,1003.26454213,1.71302e+11,6720.78,32.9358246996,100.973760612,4.39667e+06,4397204.2031,0.0887757,158307.244318,4870,298.407,4397367.82356,31.9821108495,4.40405e+06,-4.62186e+06,4870,0.793007406667,1000.71146736,143.799195358
1003.14247209,3.92305071599,1004.69865088,1.77184e+11,6723.35,24.4754129836,101.781158921,4.39048e+06,4391518.21988,0.0917832,162815.14272,4871,298.471,4391807.87096,24.3366263467,4.39801e+06,-4.62311e+06,4871,0.924429050005,1001.35444925,87.3511044482
1003.37716636,4.46777407822,1004.58416206,1.73729e+11,6725.75,21.3643392862,102.042270602,4.40442e+06,4404905.09306,0.0986744,159607.605893,4872,298.523,4405253.00854,24.0534968117,4.41208e+06,-4.63235e+06,4872,0.714129892253,1002.37406018,76.561397575
1003.433394,1.82801064734,1004.64702248,1.75256e+11,6728.17,32.7255766726,102.149138596,4.40454e+06,4405615.44728,0.0706999,162031.749612,4873,298.537,4405935.17328,28.5208387506,4.41253e+06,-4.63196e+06,4873,0.693391362285,1001.96398046,125.26435207
1003.17179623,3.71761496008,1004.12291688,1.69533e+11,6730.55,19.3217092698,102.157957911,4.41894e+06,4419418.78455,0.0997167,156857.334213,4874,298.576,4419540.71604,21.9975159041,4.42652e+06,-4.64497e+06,4874,0.651481256271,1001.55218758,84.2467965216
1003.98075676,4.09613930053,1005.01129108,1.7973e+11,6733.09,32.1272280513,102.675043981,4.40206e+06,4402543.07807,0.0882799,163890.497252,4875,298.612,4402623.16968,28.4866417453,4.41029e+06,-4.63662e+06,4875,0.737049322554,1002.4878692,159.24631044
1004.04229724,3.72296225608,1005.22886508,1.84104e+11,6735.65,28.4443232939,102.773556055,4.40306e+06,4403852.82414,0.0917541,166019.840602,4876,298.641,4403929.39159,26.1812667841,4.41073e+06,-4.63998e+06,4876,0.572853325843,1003.04439287,120.198943264
1003.53085276,1.90256705695,1004.53634468,1.75802e+11,6738.2,21.7588212982,102.338810871,4.41807e+06,4418643.98545,0.0913106,162288.829177,4877,298.656,4418687.00767,26.7354581221,4.42621e+06,-4.64866e+06,4877,0.573308381632,1002.64910942,92.5096186489
1002.63043045,1.83124344489,1004.20668504,1.82419e+11,6740.76,49.4065497951,101.584815851,4.42255e+06,4423392.49684,0.0954648,165417.415536,4878,298.668,4423447.29036,31.0511422459,4.43031e+06,-4.65667e+06,4878,0.678750486253,1001.77645822,214.329927574
1003.46776387,3.45183046005,1004.68060416,1.81858e+11,6743.26,17.9425455647,101.964631055,4.41981e+06,4420342.60519,0.0895479,163567.262986,4879,298.684,4420452.10517,17.2959777378,4.42833e+06,-4.65127e+06,4879,0.787698028828,1001.80874871,92.4706738147
1002.94301936,2.64534908698,1003.63700873,1.86358e+11,6745.74,22.0418364032,101.81428133,4.42908e+06,4429484.39111,0.0912365,164238.345517,4880,298.731,4429586.31614,22.7547644986,4.43653e+06,-4.65939e+06,4880,0.4438773554,1002.22774024,101.817324729
1002.66146234,3.66323376382,1003.43333159,1.86351e+11,6748.26,14.2937707565,101.587539325,4.43453e+06,4435279.18399,0.114873,165342.909704,4881,298.769,4435302.13562,13.6224425043,4.44202e+06,-4.66714e+06,4881,0.505810212719,1001.96736935,76.8621202216
1002.12050067,3.97022128803,1003.08106095,1.81674e+11,6750.76,22.1421129851,100.917599665,4.43891e+06,4439428.52645,0.0762946,165140.37944,4882,298.797,4439536.01166,24.5523547865,4.44592e+06,-4.67277e+06,4882,0.604999752043,1000.9500634,119.424256703
1001.55752338,4.03991809818,1002.84075537,1.86484e+11,6753.18,26.6965590734,100.623833907,4.44431e+06,4444784.84443,0.0967245,165027.215545,4883,298.823,4444885.73993,24.0220684438,4.45243e+06,-4.67674e+06,4883,0.677884902188,1000.50914234,124.837857034
1002.94493796,4.29654868111,1003.62086931,1.76836e+11,6755.59,23.4886189356,101.772714881,4.4483e+06,4449076.36065,0.0829461,162704.056984,4884,298.858,4449145.94661,25.5286584916,4.45593e+06,-4.68186e+06,4884,0.408910219084,1002.30001828,93.8711619437
1001.97659849,1.86746069053,1003.59116776,1.87276e+11,6758.08,28.2697829473,101.174785541,4.45339e+06,4454104.6462,0.113525,165637.92066,4885,298.861,4454175.16532,30.7720656434,4.46123e+06,-4.68837e+06,4885,0.96119902075,1000.45900961,95.4769485907
1001.96516237,3.47674113357,1002.71599738,1.80488e+11,6760.61,20.5804355416,101.075932799,4.45888e+06,4459844.0311,0.121813,164518.173976,4886,298.877,4459938.55621,21.5219537457,4.46654e+06,-4.69436e+06,4886,0.418007224004,1001.40780246,91.2540125196
1000.76955284,3.8655171945,1002.35244273,1.85865e+11,6763.02,19.2788140786,99.9414943345,4.4661e+06,4466267.67966,0.0958666,165058.581485,4887,298.914,4466377.78713,20.8215491456,4.47357e+06,-4.69904e+06,4887,0.679363916536,1000.08523533,71.2820786465
1002.70046469,4.26183920804,1003.96457685,1.78067e+11,6765.51,34.6809295793,101.45754339,4.46775e+06,4468698.04607,0.074478,162461.550037,4888,298.944,4468802.932,23.0327027303,4.47574e+06,-4.70182e+06,4888,0.907291710177,1000.66059208,148.058033797
1003.07360967,3.91364255349,1004.26776104,1.78757e+11,6767.89,23.0742743839,101.801760792,4.48122e+06,4481416.75105,0.0890676,161909.18761,4889,298.989,4481582.42212,20.8881107708,4.48891e+06,-4.71324e+06,4889,0.712848200903,1001.87955101,89.548406262
1002.41607816,3.5905875344,1003.31472721,1.79059e+11,6770.33,34.7240168572,101.161663345,4.4895e+06,4490181.37239,0.102942,160289.299913,4890,298.984,4490263.55629,33.7998484702,4.49645e+06,-4.71796e+06,4890,0.599262532212,1001.5433403,122.717291835
1002.24035681,4.15544465598,1002.86580284,1.81756e+11,6772.84,28.7950940432,101.010929291,4.48851e+06,4488955.7856,0.101146,163493.461346,4891,298.983,4489002.71013,32.3372997013,4.49572e+06,-4.71945e+06,4891,0.523100401546,1001.34222379,91.8751776516
1000.81418774,3.89160578447,1002.01187274,1.80953e+11,6775.34,18.5385659316,99.9001798423,4.48897e+06,4490209.62962,0.106919,161211.591788,4892,299.024,4490330.91827,17.0446800132,4.49694e+06,-4.71852e+06,4892,0.635534623595,999.82799234,82.8142547102
1002.36523494,3.98481477687,1003.09812679,1.89725e+11,6778.09,25.4316963812,101.226722305,4.4866e+06,4486658.81023,0.0875076,167536.487703,4893,299.024,4486750.81371,27.4137158205,4.49453e+06,-4.72115e+06,4893,0.521518030451,1001.33449527,88.1053965512
1000.72307663,3.18017598001,1001.66623929,1.76204e+11,6780.48,19.7088612159,99.8687736559,4.49012e+06,4491155.77095,0.0799251,161884.554,4894,299.066,4491260.73042,23.7207272985,4.49823e+06,-4.72181e+06,4894,0.631006220059,1000.06777757,77.1212781885
999.646601961,3.77474777029,1000.83343278,1.82659e+11,6783.05,26.6584349753,98.9185348905,4.50594e+06,4506616.56105,0.0920614,163946.170014,4895,299.074,4506689.06056,24.7317479429,4.51326e+06,-4.73823e+06,4895,0.486014299598,998.929095003,93.4101891179
1001.3869073,4.0803739098,1002.15152072,1.88948e+11,6785.64,18.0257198042,100.522004165,4.49794e+06,4498444.79355,0.0917005,167252.191291,4896,299.092,4498539.642,18.1037623293,4.50588e+06,-4.73696e+06,4896,0.728617783347,1000.01990964,84.761750878
1000.58699287,4.2568425377,1001.32510183,1.87896e+11,6788.17,20.1444341032,99.6794275031,4.49724e+06,4498014.88517,0.087846,167267.644862,4897,299.145,4498081.81824,24.8121897666,4.50521e+06,-4.73593e+06,4897,0.535500062264,999.864948039,82.5252770246
1000.97182249,4.05629455498,1001.64454209,1.87067e+11,6790.66,60.6385435653,100.065906703,4.50751e+06,4507924.75483,0.097561,165225.378609,4898,299.174,4507979.36635,33.7168695444,4.51553e+06,-4.74353e+06,4898,0.516752110014,999.790945491,345.222367079
1000.95059601,4.25889737944,1002.30328787,1.93671e+11,6793.15,22.6931086441,100.155239561,4.51495e+06,4515830.77207,0.0856156,168986.871807,4899,299.213,4515868.18332,22.214126361,4.52291e+06,-4.75269e+06,4899,0.745308535268,1000.12803044,98.0056230124
1000.40039531,4.42307804862,1002.09596237,1.81104e+11,6795.53,30.127716551,99.5139680535,4.52638e+06,4527285.14361,0.0784075,162220.780346,4900,299.171,4527345.6523,27.1548306001,4.53418e+06,-4.75892e+06,4900,0.758890871634,999.533343756,146.441040928
999.951096492,1.8379130368,1001.22264016,1.86782e+11,6798.08,41.6516546741,99.2786060606,4.52346e+06,4523758.19345,0.139791,164526.085243,4901,299.178,4523823.29558,32.4204516811,4.53128e+06,-4.75907e+06,4901,0.692048115332,999.056829485,191.848555691
999.154166711,4.00198626063,1000.10740807,1.86841e+11,6800.49,19.1689282378,98.6349577401,4.53041e+06,4531268.15226,0.100805,165237.855202,4902,299.192,4531346.08099,19.0773520072,4.53841e+06,-4.76458e+06,4902,0.627269983621,998.126074626,84.723508009
1000.56490489,3.90973128483,1001.35405662,1.90229e+11,6803.14,19.6454098725,99.8675488452,4.53344e+06,4534020.06639,0.108885,167168.058827,4903,299.261,4534078.65738,19.6170930203,4.54118e+06,-4.7676e+06,4903,0.61790645016,999.52753723,76.3083954652
1001.85446307,4.14086001678,1003.3204867,1.85884e+11,6805.43,32.0706512943,100.793062621,4.54328e+06,4544162.46413,0.0849854,164364.038782,4904,299.295,4544224.15784,24.5176250432,4.55131e+06,-4.77462e+06,4904,0.65654129432,1001.07450872,161.75033241
