Iteration,AverageQLoss,AveragePolicySurr,QFunRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageAction,StdEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,MinReturn,AverageAbsY,MinEsReturn,MaxEsReturn,StdReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageEsReturn
1640,308.833,-318.017,182.885,315.082,315.09963349,258.191450485,0.999304,898.159408471,8.04447435642,1640,3627.35191984,487.410093479,315.201768997,25.3518271515,2492.36939542,858.854632005,315.24,1766.74741341,134.184,756.617414637
1641,300.127,-317.477,182.985,314.607,314.618329792,246.715458109,0.999265,310.810086101,8.02186850972,1641,3713.17099306,525.881619389,314.742743152,159.945876343,1018.53832527,837.100179162,314.78,1932.01666618,134.2,533.142023809
1642,269.772,-317.831,183.056,314.891,314.892124486,259.506941826,0.999428,366.351796054,7.9216406021,1642,4355.42259075,721.335361467,314.985221212,38.782059513,832.506611803,852.380547627,315.059,1724.39942422,134.259,556.503470578
1643,315.817,-319.103,183.089,316.14,316.151386276,226.292185865,0.999174,788.26732698,8.03972466968,1643,2904.90354839,127.88008762,316.251594476,551.515649844,2423.21993987,808.909893836,316.312,1468.37514387,134.287,1294.0691579
1644,309.289,-319.271,183.128,316.395,316.408662643,262.2679008,0.999349,439.210758682,8.05830935692,1644,4339.18294847,617.432915713,316.501243316,229.746442192,1372.38756071,1214.67866158,316.564,2128.03355521,134.339,505.382679946
1645,278.493,-319.386,183.194,316.507,316.511034578,256.175200259,0.999439,615.509150947,7.83756233552,1645,4179.14092919,416.096052292,316.63944661,195.674131687,1426.69243358,1118.78682179,316.704,1737.86238876,134.37,811.183282634
1646,306.192,-319.59,183.27,316.649,316.656908586,271.303010857,0.999449,721.796940641,7.95273637638,1646,4149.24019163,548.300707658,316.761971919,364.113712273,2395.29437118,837.297945639,316.822,2489.14976947,134.403,1038.57565556
1647,306.661,-319.233,183.368,316.293,316.304958541,251.259259163,0.999283,339.712979226,8.07115174581,1647,4635.08576138,961.159251877,316.422390697,9.12438487253,997.635264745,1136.33305741,316.471,2553.40897966,134.454,314.136531978
1648,279.732,-320.543,183.41,317.618,317.631761151,210.23471904,0.999233,501.670400728,7.85682383848,1648,4193.04295194,92.6237416049,317.742887928,-6.71554642029,1366.84522351,1449.15432988,317.789,2024.45779058,134.525,442.096185085
1649,311.936,-319.685,183.47,316.863,316.859350824,238.515274103,0.999295,513.98780248,8.03018501517,1649,4656.03100685,125.860963882,316.97904716,25.9170163636,1419.44678778,1548.11407393,317.069,2856.7799459,134.537,660.426279292
1650,296.481,-320.647,183.522,317.72,317.723325407,236.042493555,0.999266,227.526279959,8.00102805661,1650,4109.40613331,463.804014253,317.872900704,273.780561199,918.198954145,1074.86611237,317.936,2344.32277894,134.58,499.994007774
1651,285.794,-321.108,183.582,318.247,318.264803233,244.902108201,0.999123,401.794515849,7.92092632557,1651,4338.18320054,1837.68541916,318.380047097,2.83972219855,1193.34636595,799.650697158,318.431,3272.05750797,134.628,661.324409985
1652,304.516,-321.306,183.64,318.348,318.364538042,246.005040789,0.999292,489.072292972,8.08839189554,1652,4057.51123348,124.549180675,318.458592557,-4.97098033057,1318.71595016,1222.40815964,318.518,2055.16030356,134.658,518.754294669
1653,268.829,-321.826,183.672,318.875,318.874263929,264.219440997,0.999526,593.487387515,7.86110718315,1653,4056.89026634,968.014920194,318.994842686,-4.72126020045,1622.58800137,1091.71899773,319.07,2962.08587208,134.689,505.651772739
1654,292.04,-322.566,183.722,319.631,319.63414996,242.078659504,0.999414,342.499530679,7.91727596426,1654,4386.97821611,85.9765190203,319.760869775,-0.304661751919,993.575969117,1341.56283483,319.795,2494.46196462,134.771,432.349781384
1655,273.343,-322.2,183.779,319.327,319.338882244,271.656330695,0.99932,126.175824315,7.76736312137,1655,4556.95590285,1079.79183957,319.443137784,905.204702989,1210.98202004,946.778752911,319.509,1946.70289333,134.793,1071.07496461
1656,288.046,-322.769,183.851,319.845,319.855455829,238.879862237,0.999195,439.115079717,7.90868031734,1656,4459.8775674,175.316868072,319.984575291,5.87588221381,1060.4981275,1200.71142342,320.043,1918.66983542,134.808,616.515366322
1657,300.202,-323.029,183.894,320.131,320.141046534,240.143503639,0.999224,479.693949158,7.94072772898,1657,4037.05334171,147.637647147,320.260850938,-10.187851523,1579.05734105,895.664879464,320.305,1663.50240046,134.839,328.923871176
1658,297.849,-323.396,183.956,320.412,320.421538359,258.851523082,0.999375,471.190365582,8.00064225733,1658,4035.61002913,628.606558585,320.545377957,2.34492426664,1429.45218695,1057.18860451,320.612,2383.23885435,134.847,302.174921739
1659,303.257,-322.966,184.016,320.087,320.096017468,266.995312961,0.99949,882.416153692,8.00672081806,1659,4658.2660638,1155.37818847,320.219216567,2.15175715587,2260.76186761,1081.31597429,320.269,2681.13453348,134.892,759.042727668
1660,304.782,-323.545,184.064,320.66,320.683125532,234.81762242,0.999346,376.162466847,7.98852809271,1660,4373.15947749,210.480142558,320.78352611,11.0370079253,1157.65872645,1149.07077549,320.839,1938.66480829,134.919,422.850286171
1661,296.511,-324.26,184.088,321.371,321.375275831,267.445845674,0.999414,650.439126074,7.86587363864,1661,4701.98010043,244.672422302,321.484387512,79.7307032519,1827.41338464,1320.39144637,321.54,2430.42050747,134.926,533.703421414
1662,288.903,-325.29,184.12,322.382,322.390018956,242.174719727,0.999243,1086.79520926,7.87009560957,1662,4223.5839656,125.580984266,322.513672399,144.464068856,2318.05448737,853.630266397,322.584,1732.10544459,134.949,1231.25927811
1663,310.352,-325.331,184.17,322.387,322.39643858,267.797510436,0.999107,426.239540275,7.95595445754,1663,4141.49942305,507.219030213,322.504662483,1556.8386117,2409.31769225,1126.11176398,322.562,1978.09336972,134.999,1983.07815197
1664,275.974,-324.838,184.257,321.98,321.990297683,266.072361483,0.999304,443.827441393,7.7965754057,1664,4581.41186561,713.583180534,322.118936568,127.237047854,1193.29886084,1350.34571646,322.169,2803.96874572,135.04,669.339572819
1665,297.574,-325.184,184.307,322.357,322.375034711,280.969939244,0.999217,554.1234836,7.8904379886,1665,3594.11049552,258.427493303,322.49440519,-3.74945241524,1618.95797626,915.511383323,322.553,1653.81734519,135.028,548.583403778
1666,291.738,-325.671,184.356,322.909,322.903734017,261.542562447,0.999231,491.958518834,7.92519332375,1666,4499.71199563,1224.4386023,323.026475759,-5.47290464508,1531.24369614,930.259967062,323.097,3510.14650739,135.104,500.168049505
1667,322.754,-325.698,184.451,322.782,322.794927233,248.58050066,0.99924,703.09442642,7.96996849796,1667,4450.06440921,174.525832272,322.907390294,-2.21533280223,1403.97352004,1293.4131274,322.961,2655.15975086,135.195,700.879093617
1668,310.154,-326.205,184.531,323.377,323.380164039,260.362552751,0.999281,786.321913028,7.93355916974,1668,3948.14458746,590.563112161,323.521526516,295.528739037,1979.39009604,909.328632571,323.593,1978.51501729,135.21,1159.28493367
1669,278.094,-326.024,184.534,323.306,323.318537479,260.077690698,0.999225,453.343655155,7.7798284448,1669,3184.88243142,738.741852304,323.437537144,-2.65718183072,1153.3616033,721.11175619,323.514,1628.36490009,135.249,564.201865501
1670,305.657,-327.049,184.603,324.108,324.107910222,252.984620332,0.999143,305.703948825,7.95173925094,1670,3429.42851103,967.939543173,324.230373189,204.862772113,1013.95991775,685.868191069,324.312,2005.41214953,135.289,576.288739046
1671,292.326,-326.825,184.674,324.004,324.006609106,211.909917125,0.999228,139.262785576,7.92412966429,1671,4403.35011637,1499.3126131,324.137315878,116.644413529,565.334688104,801.356869295,324.191,3671.77023692,135.332,346.089613957
1672,280.024,-326.868,184.713,324.011,324.027976386,241.216960764,0.999534,486.620707292,7.90575056048,1672,4203.03224767,167.61722208,324.174742983,400.676688415,1584.08139958,1159.37169169,324.226,2920.87938295,135.369,951.196962359
1673,289.467,-327.266,184.794,324.338,324.346968716,246.735528562,0.999339,300.395022827,7.842066371,1673,4358.38428933,156.830163464,324.473396278,250.034525317,1089.79614241,1203.98800971,324.522,3132.79918056,135.418,524.068928552
1674,292.507,-327.413,184.827,324.493,324.50937324,233.669761825,0.999512,272.873130387,7.85836748173,1674,4099.33899759,1106.50255271,324.646858647,63.8696717577,904.211976273,864.51582481,324.704,2460.12312675,135.431,418.297520471
1675,287.122,-327.14,184.867,324.302,324.321062977,238.459694254,0.999465,720.395910928,7.84585864505,1675,3834.49875525,205.985130852,324.454803204,-0.424431843821,1923.10613169,1138.96182097,324.51,1667.25040008,135.46,836.906348239
1676,331.126,-326.882,184.943,323.995,323.993946287,266.033878065,0.999293,267.740049091,8.0599184147,1676,4681.40157248,1321.93706283,324.130996859,9.17929275768,711.748235938,1051.05682881,324.202,3316.27912448,135.495,263.028340119
1677,310.289,-327.853,185.007,325.086,325.088149545,254.258535534,0.999276,452.203643543,7.87620517608,1677,4499.4830679,841.082952011,325.204155728,-3.28314973518,1567.73148506,1218.66963613,325.258,2552.10574726,135.489,261.991628535
1678,307.245,-327.74,185.052,325.016,325.023682019,256.145512872,0.999332,613.644264089,7.91798880852,1678,4384.23592532,1035.31223917,325.127667865,465.430469786,1968.51471685,1027.5656745,325.197,2262.48085716,135.61,1219.76310289
1679,311.778,-327.704,185.133,324.887,324.890958007,274.642819304,0.999368,502.990277047,7.98709087127,1679,3587.29453539,760.572201069,325.040870285,141.356308966,1552.95124691,819.702643217,325.093,1971.68413493,135.65,804.713009807
1680,333.359,-327.804,185.188,324.979,324.992064719,257.283544866,0.999276,631.006502369,8.08023406338,1680,4613.22040057,1247.12980094,325.142871362,6.83767032037,1709.70446329,844.720044398,325.215,3748.54796454,135.709,482.932109134
1681,278.216,-327.649,185.224,324.832,324.840675908,296.197219616,0.999548,233.260666228,7.84037498916,1681,4524.4695824,319.32117092,324.994318728,-9.7906963765,761.898107521,1298.43713036,325.056,3141.57185454,135.72,193.948461429
1682,285.885,-328.46,185.261,325.604,325.601498644,243.565902944,0.99919,732.478196314,7.79942684403,1682,4227.30581494,-7.20896801594,325.725864249,15.8664290035,1796.65880895,1233.06655281,325.796,3513.10794894,135.732,667.675142718
1683,337.995,-327.93,185.311,325.07,325.089000114,225.90823022,0.999545,495.688026445,8.11912876668,1683,4279.70993334,1093.54357139,325.226162228,-7.13817301611,1395.46627701,918.972600116,325.266,3381.66075804,135.735,449.257629645
1684,289.544,-329.069,185.397,326.124,326.142476808,250.246082872,0.9995,465.731967107,7.9494094156,1684,4359.87969707,632.962176286,326.272818976,-2.86200161675,1369.63096167,1285.89376761,326.324,2561.91542789,135.733,384.264598716
1685,322.192,-328.499,185.427,325.501,325.48831843,260.474385343,0.999551,533.284754714,8.1161682863,1685,4415.17771707,1120.38434763,325.600093326,51.3804492824,1464.53464475,985.09476542,325.712,3680.60047158,135.798,453.382725258
1686,308.911,-329.222,185.491,326.357,326.379247519,156.642466602,0.999299,396.110946329,8.02838794287,1686,3804.54818775,139.578654445,326.49916571,74.1795799631,1203.0029936,994.027636421,326.54,767.382403854,135.859,359.786521126
1687,279.966,-329.241,185.55,326.397,326.392228726,285.830559277,0.999095,393.560806408,7.91079358097,1687,4497.63995168,531.714287923,326.526203499,-1.11968104587,1099.93427967,1370.6963562,326.594,2114.83832728,135.863,463.19187166
1688,323.611,-329.497,185.626,326.573,326.592787969,299.901487443,0.999137,381.904216978,8.04640839067,1688,4650.3019868,1181.96733181,326.72826798,619.703366878,1551.22372559,1167.03736883,326.786,3273.26318587,135.907,1110.25401311
1689,315.522,-329.577,185.659,326.609,326.627258381,258.410287395,0.999143,727.525239467,8.09890392639,1689,4626.1624418,171.801503987,326.754048142,63.0678293573,2070.70519285,1617.1840931,326.816,2851.02194326,135.971,826.980900668
1690,294.165,-330.848,185.724,327.816,327.815705164,225.988158465,0.999071,1175.71849093,8.00335447113,1690,3955.81201883,2996.02748556,327.931540204,6.15546682983,2557.94710339,287.540031989,327.993,3742.2457113,136.001,896.668005874
1691,277.903,-330.842,185.778,327.825,327.824791411,243.640451278,0.99924,483.525473663,7.88867827034,1691,4322.36509882,1558.15994847,327.939511059,342.305010383,1466.48500161,739.502934437,328.008,3640.68454526,136.049,796.768859308
1692,310.07,-330.436,185.853,327.544,327.559172439,251.000541411,0.999306,573.755021147,8.02931057163,1692,4570.94668081,1088.93309546,327.683412897,273.562612246,1731.19878731,1115.20406744,327.716,3211.99233112,136.083,780.84762258
1693,311.688,-331.291,185.907,328.311,328.317964884,234.207590297,0.999442,305.122140904,8.02858731848,1693,4397.29595841,2326.61832918,328.430702465,-3.65766712676,845.739933208,776.391992021,328.491,3532.97505186,136.132,302.190120618
1694,310.422,-331.348,185.945,328.321,328.32657317,252.291250725,0.999586,455.480495518,8.12905368227,1694,4570.59506023,1031.7453497,328.473333229,-0.549792988052,1381.05055276,1139.22739716,328.527,2788.10674627,136.142,583.541813906
1695,277.297,-332.643,186.042,329.686,329.675090983,261.352346984,0.999542,251.030012195,7.95835189696,1695,4532.1605951,1325.11175204,329.808368317,25.9775165743,751.488180715,1065.94845587,329.882,3359.97718591,136.179,357.240659514
1696,295.799,-332.418,186.124,329.542,329.569825284,231.537713015,0.999313,327.72650469,8.05916290279,1696,4141.75437295,2108.92508647,329.688670125,532.890034631,1188.34304401,569.284092228,329.709,3673.46575771,136.214,860.616539321
1697,299.472,-332.728,186.17,329.711,329.721524344,227.262415067,0.99939,742.403986201,8.0947332495,1697,4149.79707756,517.827391433,329.827828543,551.68423205,2316.92272222,1273.73543649,329.901,2924.75161747,136.24,1308.17023238
1698,305.347,-332.588,186.23,329.645,329.652586498,254.531632497,0.999462,466.485813319,8.09340840558,1698,4091.13694948,477.018581053,329.776971234,25.7904668253,1328.96535233,1136.35811272,329.815,2975.17158916,136.269,604.460038141
1699,297.307,-333.031,186.282,330.147,330.143900645,246.055236465,0.999462,648.146559543,7.96267946804,1699,4559.57703123,144.603821287,330.260187996,41.5070631567,1822.41000546,1409.27458758,330.346,2391.1711477,136.332,1050.53958671
1700,293.175,-333.293,186.328,330.41,330.429923522,255.064071187,0.999389,305.168908693,8.04478088594,1700,4460.42285777,1111.17591122,330.52338162,247.533721361,1088.23920134,1257.35993001,330.58,2997.26397675,136.392,728.432334228
1701,297.989,-332.59,186.401,329.635,329.640364007,255.494644808,0.999352,230.159509017,8.05633652654,1701,4304.18770072,265.469414615,329.768297558,671.098360362,1131.4173784,1183.42271786,329.851,2894.76952665,136.437,901.257869379
1702,301.581,-334.009,186.467,331.128,331.133504632,283.130477527,0.999339,852.450732716,7.97027506028,1702,4678.67520951,632.121037999,331.259691565,-5.11456334719,2452.67399106,1351.62816397,331.319,3268.58888142,136.454,546.858845699
1703,311.191,-333.351,186.519,330.468,330.472396747,240.865816255,0.999457,439.276065385,8.13954430149,1703,4404.92212836,744.351426386,330.601852166,0.164132239999,1227.54061871,1308.70785085,330.649,2926.48446124,136.487,625.249604298
1704,286.038,-333.457,186.554,330.58,330.583579491,231.617897352,0.999307,294.028245202,8.00469332443,1704,4085.94430672,115.327999018,330.689373588,126.533965814,851.052703228,1233.6896973,330.756,2513.67169788,136.556,487.250650488
1705,280.283,-334.479,186.606,331.495,331.503900846,244.378946952,0.999479,602.709430476,8.00392042437,1705,4222.68209334,243.540527921,331.612438122,1.95194541956,1532.39803645,1011.52592847,331.7,1969.0779181,136.542,957.303727898
1706,299.235,-334.636,186.642,331.651,331.669321806,206.356802961,0.999417,354.183016134,8.03359415329,1706,4078.11512751,280.81953413,331.780999466,34.0467672376,1031.46417569,1241.76221075,331.847,2611.58482374,136.61,404.661076986
1707,279.862,-334.89,186.672,331.89,331.904726716,260.251968531,0.999411,546.114012112,8.06718367269,1707,4466.42899712,2032.44997051,332.024704022,718.806321823,1811.03434605,661.179427634,332.074,3937.11408765,136.601,1264.92033394
1708,309.632,-334.978,186.716,332.076,332.080114584,270.563337878,0.999364,592.209111983,8.07240594845,1708,4224.61769032,730.071354676,332.182534736,108.994040827,1664.09344486,896.477046337,332.234,3380.48897753,136.588,794.630780684
1709,313.068,-336.265,186.796,333.279,333.294326389,248.992838195,0.999339,533.508810076,8.1280269593,1709,4054.76581928,544.653488871,333.418004863,-1.9630682162,1602.30520841,1216.46298474,333.467,3058.9545333,136.622,367.552114877
1710,305.513,-336.09,186.864,333.149,333.150233017,221.638883944,0.999292,348.709639808,8.10616879712,1710,4296.13580993,327.415884968,333.277277475,139.82321053,1066.36458175,1088.00562614,333.337,3720.60698744,136.693,499.800819416
