AverageAbsQ,AverageAbsQYDiff,StdReturn,MinReturn,MinEsReturn,Iteration,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,AverageAction,AverageQLoss,MaxReturn,AverageReturn,Epoch,AverageQ,AverageEsReturn,AverageDiscountedReturn
30.4417,0.24217776966,1172.14842982,-510.197776616,2345.33932149,2272,160.306,-30.3848,2345.33932149,0.0,166.508,30.4407679023,30.3019675148,0.984079,1.33331,3538.56715914,2992.28493054,2272,30.303,2345.33932149,256.530391406
30.3902,0.241044651862,982.330118806,295.176719677,2346.33706444,2273,160.35,-30.3478,2346.33706444,0.0,166.574,30.3913924992,30.2537889075,0.993381,1.18908,3683.72941155,2772.29010644,2273,30.2527,2346.33706444,278.823400996
30.4221,0.226154759118,1272.03444681,-267.53887618,2120.46433417,2274,160.338,-30.3794,2120.46433417,0.0,166.685,30.4224330673,30.2830069725,0.998246,0.938901,3998.21700599,2472.19736889,2274,30.2831,2120.46433417,256.998966438
30.4122,0.225425130437,93.1366623149,3755.45497569,1985.61738734,2275,160.358,-30.3747,1985.61738734,0.0,166.62,30.4129269762,30.2709364707,0.964551,0.860267,4088.86432694,3884.33445429,2275,30.2703,1985.61738734,316.756945403
30.4241,0.231875209121,83.7479145518,3752.19757743,2396.91379243,2276,160.388,-30.3826,2396.91379243,0.0,166.617,30.425577536,30.2799386961,0.954418,1.05417,4013.02767423,3844.09876048,2276,30.2786,2396.91379243,308.398517349
30.4429,0.22493013356,441.160457805,2341.54978047,2246.976398,2277,160.429,-30.4017,2246.976398,0.0,166.681,30.4429173238,30.304952799,0.968049,1.10708,3978.56605765,3621.48900768,2277,30.3051,2246.976398,310.529551765
30.4023,0.223064920877,155.905269867,3483.57922706,2366.36439266,2278,160.43,-30.358,2366.36439266,0.0,166.655,30.4024864874,30.2565127124,0.976898,0.910404,4025.7066267,3788.13297778,2278,30.2564,2366.36439266,327.712190219
30.4212,0.232458328171,76.4110706525,3887.86161926,2196.52531155,2279,160.429,-30.3782,2196.52531155,0.0,166.631,30.4223576005,30.2761339872,0.953248,1.15388,4172.68226995,3972.15839762,2279,30.2755,2196.52531155,326.354281633
30.4076,0.232501922998,192.654455405,3097.16931615,2509.85616579,2280,160.451,-30.357,2509.85616579,0.0,166.717,30.407137255,30.2579007297,0.925898,1.07618,3797.29258088,3398.33477339,2280,30.2584,2509.85616579,290.792152836
30.4555,0.230957410305,133.173076416,3156.73947993,2320.91259942,2281,160.469,-30.4244,2320.91259942,0.0,166.769,30.4558768904,30.3221234382,0.925417,1.04154,3615.06752868,3425.21944245,2281,30.322,2320.91259942,282.205371975
30.4441,0.217999400246,37.0547723362,3721.27981584,2286.37052313,2282,160.497,-30.4046,2286.37052313,0.0,166.792,30.4447278221,30.3004849255,0.992004,0.829398,3831.93490922,3787.25549738,2282,30.3002,2286.37052313,308.537920507
30.4203,0.220838096663,47.8790447886,3291.81358458,2363.65465289,2283,160.517,-30.3657,2363.65465289,0.0,166.774,30.4209265991,30.2725860084,0.939124,0.971479,3456.35259437,3343.60852781,2283,30.2725,2363.65465289,273.732758855
30.4124,0.223171305815,49.6088540434,3730.59131101,2377.19700201,2284,160.543,-30.3566,2377.19700201,0.0,166.827,30.4127489679,30.2618275053,0.98892,0.967155,3887.57242879,3832.61987203,2284,30.2614,2377.19700201,314.260349201
30.4738,0.198805903285,30.1394871089,3687.3350922,2425.631348,2285,160.542,-30.4373,2425.631348,0.0,166.909,30.473561763,30.3371306697,0.954658,0.577838,3777.89875494,3739.49556918,2285,30.3376,2425.631348,310.582682843
30.4779,0.215057072786,33.883135179,3440.92929355,2421.72282734,2286,160.588,-30.4538,2421.72282734,0.0,166.941,30.4789316544,30.3499948184,0.941369,0.78403,3539.66862436,3497.17168781,2286,30.349,2421.72282734,294.778678247
30.4562,0.232798332208,189.671486535,3565.81850517,2215.73065408,2287,160.609,-30.4248,2215.73065408,0.0,166.994,30.4562600951,30.3167410257,0.946291,1.12463,4248.63840219,4055.45057236,2287,30.3167,2215.73065408,330.008966693
30.4682,0.231521832544,105.914089219,3870.69518357,2442.45682872,2288,160.65,-30.4326,2442.45682872,0.0,166.951,30.4698106314,30.3272704515,0.995251,1.17871,4218.2731655,4115.57397306,2288,30.326,2442.45682872,333.745866631
30.483,0.219899858512,92.5168926265,4022.0356875,2466.14925854,2289,160.69,-30.4606,2466.14925854,0.0,166.972,30.4837020935,30.3512460537,0.990519,1.0038,4321.89094558,4213.66273959,2289,30.3508,2466.14925854,350.157918412
30.46,0.217532365655,63.5776825674,4020.62720466,2573.54727056,2290,160.713,-30.4304,2573.54727056,0.0,166.973,30.4608484517,30.3185494976,0.996859,1.02898,4207.56009497,4120.32675231,2290,30.3177,2573.54727056,334.069798871
30.485,0.211563991974,81.7708672203,3463.08678329,2687.06100697,2291,160.732,-30.4403,2687.06100697,0.0,167.065,30.484774682,30.3392704027,0.999363,0.925762,3711.46738646,3602.53764329,2291,30.3397,2687.06100697,297.457974445
30.463,0.243137850641,71.8027594748,3528.34963952,2187.41719898,2292,160.759,-30.4196,2187.41719898,0.0,167.138,30.4642776726,30.3260184076,0.995364,1.34506,3789.11701651,3651.83623463,2292,30.3249,2187.41719898,294.829854663
30.4666,0.222343341267,55.1569069075,3612.13432209,2490.20505464,2293,160.789,-30.427,2490.20505464,0.0,167.176,30.4648564927,30.3296715701,0.983429,1.05778,3780.61932787,3698.44267534,2293,30.3313,2490.20505464,299.868772172
30.4695,0.212118408276,44.0626558605,3728.65872596,2417.56710449,2294,160.787,-30.439,2417.56710449,0.0,167.067,30.4715020087,30.3359469973,0.948586,0.811915,3858.89091407,3791.31488316,2294,30.3342,2417.56710449,310.482431306
30.4788,0.218147607551,81.5970317494,3691.95422065,2366.46998618,2295,160.812,-30.4363,2366.46998618,0.0,167.191,30.4786758016,30.3383578702,0.954644,1.00163,3898.70478026,3805.35308771,2295,30.3384,2366.46998618,305.684432425
30.5213,0.220535405467,73.0080372935,3861.72537858,2361.90374754,2296,160.85,-30.5075,2361.90374754,0.0,167.224,30.5217824035,30.4043054979,0.959014,1.01494,4147.64063252,4008.70774836,2296,30.4038,2361.90374754,323.540205697
30.4574,0.234367691071,78.0590888668,3865.96539737,2383.6973891,2297,160.885,-30.423,2383.6973891,0.0,167.301,30.458317117,30.3173637263,0.965947,1.15917,4105.40468909,3992.46214402,2297,30.3163,2383.6973891,320.486140306
30.4757,0.2347850855,735.077145274,1301.25655545,2318.93423545,2298,160.937,-30.4497,2318.93423545,0.0,167.368,30.4758639861,30.3435295866,0.990394,1.23849,3841.38391084,3120.28645466,2298,30.3435,2318.93423545,309.456647675
30.4429,0.225242279092,1075.69514124,860.365239274,2320.73411817,2299,160.956,-30.4087,2320.73411817,0.0,167.43,30.4444347754,30.3022167319,0.974141,1.01266,3843.91933121,3035.78548726,2299,30.3008,2320.73411817,294.08610522
30.508,0.227902686853,344.742348558,2647.81093253,2340.74379861,2300,160.973,-30.493,2340.74379861,0.0,167.482,30.5080516526,30.3855737085,0.962896,0.884077,3958.0245906,3364.87339975,2300,30.3858,2340.74379861,244.038869404
30.5151,0.218261286444,54.334495153,3613.08260546,2364.66246329,2301,161.006,-30.4979,2364.66246329,0.0,167.507,30.5159574975,30.3914884077,0.995291,0.854168,3808.94024014,3715.76602935,2301,30.3908,2364.66246329,305.513859527
30.5043,0.236175346691,1500.03648256,-384.16639672,2300.47516277,2302,161.034,-30.4792,2300.47516277,0.0,167.594,30.5045418474,30.3771149047,0.994126,1.13161,4014.99321192,2937.31850018,2302,30.377,2300.47516277,282.396059941
30.5028,0.210615065158,136.822357092,3182.38051087,2367.84715881,2303,161.07,-30.4632,2367.84715881,0.0,167.625,30.5033805774,30.3684141761,0.995159,0.749715,3650.23358457,3533.72596486,2303,30.3678,2367.84715881,297.284015392
30.5058,0.224657393726,573.941834535,2113.30691477,2477.45605703,2304,161.047,-30.4646,2477.45605703,0.0,167.749,30.5054511762,30.3659235465,0.99639,0.979374,4179.84152774,3775.3793633,2304,30.3662,2477.45605703,315.860241945
30.4758,0.232394339734,1236.17374872,-476.217823106,2240.13086787,2305,161.06,-30.4279,2240.13086787,0.0,167.715,30.4764140489,30.3329022356,0.982139,1.00514,3798.69633256,3201.49497498,2305,30.3326,2240.13086787,266.324213082
30.5262,0.2300967608,158.494683354,3561.30103968,2144.37585703,2306,161.056,-30.4938,2144.37585703,0.0,167.632,30.5269039858,30.3949043712,0.987549,0.919399,4055.39284473,3873.06244769,2306,30.3944,2144.37585703,298.075567123
30.4654,0.255689461094,134.455907367,3769.59256044,2359.07088404,2307,161.093,-30.4362,2359.07088404,0.0,167.631,30.4663115292,30.3268720641,0.997929,1.36165,4225.42592197,4071.12163788,2307,30.326,2359.07088404,330.437952441
30.5144,0.24021644836,123.26803759,3570.97174735,2539.74741127,2308,161.097,-30.4893,2539.74741127,0.0,167.681,30.5137302715,30.3812073202,0.983798,1.12616,3977.7181126,3797.00549831,2308,30.3818,2539.74741127,317.951071298
30.5169,0.234847296897,1064.07566286,378.634038365,2594.62033348,2309,161.152,-30.5039,2594.62033348,0.0,167.665,30.5169345768,30.3919120118,0.987008,1.05867,4181.46721472,3479.60889398,2309,30.3919,2594.62033348,306.276294073
30.5033,0.22201887193,1177.17875206,114.606094934,2476.33250667,2310,161.177,-30.4748,2476.33250667,0.0,167.621,30.5046098998,30.3731809899,0.986609,0.896523,4083.31031987,3472.3240434,2310,30.372,2476.33250667,313.784191469
30.5138,0.234337569931,1159.88674037,655.207310662,2425.90231216,2311,161.154,-30.4954,2425.90231216,0.0,167.608,30.5148353042,30.3853870165,0.983231,1.06726,4043.97327917,3077.16748878,2311,30.3846,2425.90231216,311.68400554
30.5408,0.209933514925,1230.53126998,850.510618024,2299.01703697,2312,161.173,-30.5067,2299.01703697,0.0,167.576,30.5403679058,30.4040048989,0.995999,0.784244,4124.88517336,3295.73160993,2312,30.4045,2299.01703697,308.222907933
30.5622,0.241663750373,126.593961987,3774.73870247,1944.67627268,2313,161.199,-30.5618,1944.67627268,0.0,167.71,30.5624038282,30.4461641618,0.996951,1.17066,4213.37861064,4016.38455857,2313,30.4459,1944.67627268,324.934648532
30.5637,0.216198936143,60.7012299062,3782.41591606,2143.09908242,2314,161.226,-30.5477,2143.09908242,0.0,167.655,30.5636864375,30.4378315182,0.998542,0.891785,3967.50702438,3872.28691581,2314,30.4384,2143.09908242,319.66216725
30.5906,0.219424302403,70.8985232361,3668.54579952,2410.21068429,2315,161.231,-30.5762,2410.21068429,0.0,167.699,30.5915149601,30.4654552849,0.998789,0.886548,3911.21016207,3807.73072153,2315,30.4646,2410.21068429,308.838458067
30.5862,0.224174234189,64.4511079742,3762.7589789,2540.30881072,2316,161.276,-30.5679,2540.30881072,0.0,167.686,30.5878633664,30.4638877438,0.998498,0.99008,3961.26362275,3880.517412,2316,30.4623,2540.30881072,313.32547834
30.5762,0.221933710985,90.5256211585,3741.40521962,2690.34625189,2317,161.29,-30.5531,2690.34625189,0.0,167.661,30.5761411527,30.4480200715,0.995122,0.969533,4032.20811625,3889.5385109,2317,30.4482,2690.34625189,320.177322346
30.5895,0.219629928104,74.1208944234,3724.60372953,2480.70242792,2318,161.313,-30.5472,2480.70242792,0.0,167.652,30.5894604545,30.4600122824,0.998709,0.946149,3996.13063624,3864.01605713,2318,30.4603,2480.70242792,317.448842861
30.5996,0.224647948066,429.867442417,2308.87599238,2284.12572729,2319,161.345,-30.5729,2284.12572729,0.0,167.764,30.5997995254,30.475559079,0.996967,1.01145,3917.46994779,3413.33128074,2319,30.4754,2284.12572729,291.748434246
30.5667,0.234185152953,1137.34113756,32.5018143512,2366.69202018,2320,161.409,-30.5206,2366.69202018,0.0,167.795,30.5687436807,30.4324772657,0.994922,1.05186,3657.8033603,2686.26574152,2320,30.4303,2366.69202018,267.015280357
30.5343,0.228973242241,103.473294265,3835.6274668,1858.43179379,2321,161.426,-30.4911,1858.43179379,0.0,167.839,30.5345182796,30.3945250628,0.995045,0.933887,4166.31987195,3995.21108621,2321,30.3945,1858.43179379,326.231894579
30.5899,0.245758276383,393.026532984,2654.60948199,2038.98883368,2322,161.466,-30.5796,2038.98883368,0.0,167.812,30.5899182524,30.461338052,0.961531,1.14593,3940.55340648,3565.03722845,2322,30.4612,2038.98883368,309.032009174
30.5733,0.228674239091,1075.61089934,768.146985855,2333.86453842,2323,161.489,-30.5473,2333.86453842,0.0,167.893,30.5744507813,30.439772177,0.981113,0.94163,3929.16786797,3261.77443013,2323,30.4389,2333.86453842,311.848797231
30.5934,0.230232960164,1143.14001505,203.53407016,2522.28252247,2324,161.531,-30.5645,2522.28252247,0.0,167.907,30.5929230538,30.4633547346,0.95704,0.973937,4213.83820008,3614.66089243,2324,30.4642,2522.28252247,314.034025548
30.6062,0.248470882662,1416.81707535,-202.304622431,2528.23762419,2325,161.584,-30.5938,2528.23762419,0.0,168.002,30.6065272868,30.4764370441,0.979669,1.33313,3722.21168504,2053.79515397,2325,30.4761,2528.23762419,270.224823218
30.5677,0.236217530609,1114.22756797,528.363773619,2009.44472458,2326,161.631,-30.5243,2009.44472458,0.0,168.115,30.5678902812,30.4261755892,0.974249,1.18204,3673.17015917,2502.53663081,2326,30.4266,2009.44472458,288.728768639
30.6598,0.23005010158,509.115502034,-380.211431867,2252.40240149,2327,161.625,-30.6507,2252.40240149,0.0,168.193,30.6608903875,30.5445965199,0.998087,0.949522,1154.81488007,93.8729304331,2327,30.5434,2252.40240149,122.91261805
30.6172,0.254087382291,55.4930232701,3749.3210523,2298.58465531,2328,161.654,-30.5981,2298.58465531,0.0,168.094,30.6182153381,30.4914349564,0.993827,1.30275,3925.39320144,3862.5334471,2328,30.4902,2298.58465531,319.319285264
30.6181,0.239312891484,1594.80059413,-298.701469112,2511.58533027,2329,161.694,-30.5987,2511.58533027,0.0,168.248,30.6192839055,30.4837928383,0.994246,1.05409,4071.54740124,2370.42097392,2329,30.4831,2511.58533027,289.161100907
30.6596,0.237701631078,43.111585526,3475.87562183,2648.09470799,2330,161.714,-30.6374,2648.09470799,0.0,168.228,30.6591154973,30.5247724092,0.99212,1.13342,3613.09506139,3533.41036457,2330,30.5254,2648.09470799,293.025490049
30.655,0.231484041777,62.5251094768,3358.5869505,2663.28354351,2331,161.765,-30.6274,2663.28354351,0.0,168.26,30.6570196077,30.5209147764,0.977439,0.963829,3565.92655285,3469.20274077,2331,30.5191,2663.28354351,288.950624308
30.6837,0.222697797388,56.9287394954,3418.94517479,2389.22619641,2332,161.78,-30.6584,2389.22619641,0.0,168.302,30.6850515584,30.5473214257,0.985061,0.821686,3597.68293029,3510.88879043,2332,30.5461,2389.22619641,297.179115734
30.6785,0.234354038303,62.1184401105,3518.63695001,2544.46670183,2333,161.826,-30.6374,2544.46670183,0.0,168.341,30.678777619,30.5363607853,0.990322,0.969335,3741.19161099,3613.50186019,2333,30.5362,2544.46670183,304.348154214
30.7087,0.232861205252,61.3537964502,3349.16831005,2406.54369298,2334,161.86,-30.685,2406.54369298,0.0,168.401,30.7090818483,30.5822072159,0.999181,1.0448,3558.33579229,3490.00319017,2334,30.582,2406.54369298,287.535448944
30.7124,0.238075496671,329.615312441,2469.99729177,2322.04046973,2335,161.864,-30.682,2322.04046973,0.0,168.499,30.7112422298,30.5830890237,0.979609,1.13446,3711.84055391,3298.84166991,2335,30.5843,2322.04046973,267.521795025
30.7052,0.231994611386,52.9591687496,3287.90296163,2358.85006464,2336,161.863,-30.6768,2358.85006464,0.0,168.51,30.7066967588,30.5714431666,0.999554,1.03334,3478.67915366,3378.32539569,2336,30.5703,2358.85006464,276.202783943
30.6961,0.221006564731,48.7380478094,3382.75945681,1677.00242607,2337,161.926,-30.6596,1677.00242607,0.0,168.51,30.6976767293,30.551183384,0.999745,0.865496,3563.28242042,3492.2979999,2337,30.5496,1677.00242607,284.2348347
30.7143,0.235735272829,115.157801454,3503.08769319,2477.59708195,2338,161.975,-30.684,2477.59708195,0.0,168.505,30.7146411506,30.5734760168,0.996794,1.05749,3907.81138129,3753.23785417,2338,30.573,2477.59708195,297.927545192
30.7056,0.227575449864,69.7661347051,3548.00896432,2529.01105162,2339,162.002,-30.6607,2529.01105162,0.0,168.551,30.7059800116,30.561518192,0.997394,0.895528,3806.96343285,3652.16631383,2339,30.5614,2529.01105162,298.832233607
30.7194,0.213525465536,54.8056507591,3729.06459992,2541.88412208,2340,162.026,-30.6671,2541.88412208,0.0,168.606,30.7204434751,30.565935267,0.997877,0.828594,3908.31280085,3843.13240695,2340,30.565,2541.88412208,312.910946118
30.7378,0.234975810711,54.7726580289,3599.80826676,2704.19891077,2341,162.052,-30.7093,2704.19891077,0.0,168.619,30.7387899605,30.600488748,0.977197,1.04868,3799.44869992,3713.51697778,2341,30.5997,2704.19891077,298.048573169
30.7279,0.229279579207,50.1955086585,3839.33757052,2668.29175956,2342,162.069,-30.6901,2668.29175956,0.0,168.614,30.727844855,30.5788615081,0.988234,0.989129,4018.56387378,3934.84006469,2342,30.5791,2668.29175956,323.819775182
30.7525,0.216696693747,43.5580606977,3774.07072876,2450.86625152,2343,162.07,-30.7102,2450.86625152,0.0,168.605,30.7519805253,30.6088996696,0.963345,0.878847,3943.37245176,3832.34950609,2343,30.6094,2450.86625152,308.476592894
30.7474,0.239964511481,25.4056065838,3939.56646077,2541.01204334,2344,162.106,-30.7131,2541.01204334,0.0,168.668,30.7491858724,30.6116105279,0.994445,1.14286,4037.86879259,3971.80024552,2344,30.6099,2541.01204334,322.254970186
30.7583,0.221656583129,58.1432085327,3724.87918475,2489.98196612,2345,162.109,-30.7238,2489.98196612,0.0,168.785,30.7592360294,30.6195639276,0.991322,0.905759,3921.20537105,3842.98320193,2345,30.619,2489.98196612,313.63398586
30.763,0.231545233038,57.3141576181,3519.28034747,2553.86100843,2346,162.129,-30.7445,2553.86100843,0.0,168.685,30.7638925262,30.6276134982,0.99974,1.12396,3710.26112357,3629.38116831,2346,30.627,2553.86100843,304.804448217
30.7933,0.205144324008,53.863765963,3592.83063401,2476.11833906,2347,162.163,-30.7585,2476.11833906,0.0,168.659,30.7938975967,30.6522903064,0.99975,0.724688,3739.26978573,3684.31949964,2347,30.6519,2476.11833906,302.201519918
30.7631,0.22504581004,40.2304752495,3585.20742741,2453.61467138,2348,162.162,-30.7268,2453.61467138,0.0,168.652,30.763596961,30.6185377767,0.997852,1.01413,3701.43500695,3634.02659406,2348,30.6182,2453.61467138,298.375625362
30.743,0.238030864598,62.5274019736,3799.90925673,2413.69215122,2349,162.19,-30.6979,2413.69215122,0.0,168.739,30.7436439207,30.5857008753,0.995069,1.24361,3986.84850896,3883.12385815,2349,30.5848,2413.69215122,304.163341964
30.7929,0.220196301827,82.4393603885,3781.16403108,2532.85243004,2350,162.202,-30.7682,2532.85243004,0.0,168.795,30.7934869873,30.6528593009,0.999513,1.01782,4059.67520182,3905.07711253,2350,30.6528,2532.85243004,312.017077664
30.7722,0.241595125023,69.1509816479,3655.6044909,2601.07959879,2351,162.212,-30.7397,2601.07959879,0.0,168.771,30.7736562742,30.628302157,0.999465,1.41866,3930.71735899,3820.25351763,2351,30.6271,2601.07959879,310.841814097
30.7891,0.228757538887,35.6126289582,4003.11245171,2456.06630552,2352,162.248,-30.7581,2456.06630552,0.0,168.835,30.7901404222,30.6466386354,0.999658,1.19244,4127.75393502,4040.7132845,2352,30.6459,2456.06630552,325.828899655
30.8186,0.207722597774,79.8228848862,3639.79635286,2560.89113475,2353,162.295,-30.7855,2560.89113475,0.0,168.9,30.8197170391,30.6810254646,0.99499,0.888076,3925.29972076,3824.47301613,2353,30.6798,2560.89113475,309.269968338
30.8015,0.229962342113,126.082264895,3683.09837661,2522.68706942,2354,162.326,-30.7704,2522.68706942,0.0,168.912,30.8017117442,30.6581414622,0.974256,1.1767,4165.51625424,3971.18676943,2354,30.658,2522.68706942,310.456196095
