AverageQ,Iteration,AverageAbsQ,AverageAbsQYDiff,Epoch,AverageY,AverageDiscountedReturn,AverageAbsY,AverageReturn,StdEsReturn,QFunRegParamNorm,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageQLoss,MinEsReturn,StdReturn,AverageAction,AveragePolicySurr,MaxReturn,MinReturn
55.3597,3775,55.5047,1.22344812673,3775,55.3624951289,99.9956828753,55.3774104685,1000.0,19.7923724278,279.047,107.0,17.4406779661,141.138,11.9635,3.0,0.0,0.119128,-59.73,1000.0,1000.0
55.3671,3776,55.4955,1.17301724735,3776,55.3697876984,99.9956828753,55.380939502,1000.0,11.2166395231,279.064,68.0,13.4324324324,141.165,12.1715,3.0,0.0,0.164475,-59.7166,1000.0,1000.0
55.2098,3777,55.3374,1.16298784491,3777,55.2112356231,99.9956828753,55.2254560407,1000.0,15.0004444379,279.026,79.0,13.4,141.135,11.9818,3.0,0.0,0.170807,-59.6575,1000.0,1000.0
55.1272,3778,55.2782,1.16478229732,3778,55.1308334057,99.9956828753,55.1492016812,1000.0,16.4613993742,279.058,80.0,13.698630137,141.134,11.9414,3.0,0.0,0.0033946,-59.7327,1000.0,1000.0
55.1724,3779,55.3126,1.14433838394,3779,55.1740128823,99.9956828753,55.1878600949,1000.0,14.5888846577,279.07,78.0,13.2666666667,141.137,12.2976,3.0,0.0,0.0761711,-59.7176,1000.0,1000.0
55.115,3780,55.2503,1.08677941906,3780,55.117149047,99.9956828753,55.1314709579,1000.0,12.9076080089,279.04,66.0,12.7820512821,141.12,10.6189,3.0,0.0,0.0233972,-59.6102,1000.0,1000.0
55.2831,3781,55.4069,1.07033073862,3781,55.2848182945,99.9956828753,55.302827259,1000.0,10.2687425858,279.085,40.0,12.7435897436,141.122,11.8691,3.0,0.0,0.0648183,-59.5547,1000.0,1000.0
55.1509,3782,55.2875,1.06009126003,3782,55.1535789551,99.9956828753,55.1681201177,1000.0,13.2374162262,279.107,53.0,15.8870967742,141.103,11.4945,3.0,0.0,0.0750955,-59.4153,1000.0,1000.0
55.1145,3783,55.2522,1.0605837057,3783,55.1144666798,99.9956828753,55.1327414493,1000.0,17.2531076106,279.099,80.0,17.1166666667,141.103,10.9798,3.0,0.0,0.196534,-59.2451,1000.0,1000.0
55.124,3784,55.2592,0.973887380482,3784,55.128892486,99.9956828753,55.1425881386,1000.0,18.432004229,279.112,104.0,16.3606557377,141.097,9.98929,3.0,0.0,0.036437,-59.2265,1000.0,1000.0
54.8253,3785,54.9652,1.02135934895,3785,54.8278457379,99.9956828753,54.8444176974,1000.0,11.9127486437,279.076,51.0,13.9444444444,141.11,11.0853,3.0,0.0,0.0624425,-58.945,1000.0,1000.0
54.5423,3786,54.6773,1.00089311484,3786,54.5463889743,88.3774350998,54.5594091651,727.8,17.2633088121,279.104,110.0,14.9104477612,141.136,10.4766,3.0,376.680094156,0.162085,-58.5827,1000.0,44.0
54.5489,3787,54.6594,0.977650183595,3787,54.5492603645,65.7924067743,54.5623496309,111.388888889,12.2236527962,279.122,53.0,14.9850746269,141.133,10.7445,3.0,32.9598053003,0.145228,-58.6417,271.0,51.0
54.1255,3788,54.2691,1.02377890678,3788,54.1287277017,99.9956828753,54.1420671763,1000.0,12.5845533315,279.121,51.0,15.1515151515,141.131,11.8442,2.0,0.0,0.153124,-58.2479,1000.0,1000.0
54.1977,3789,54.3335,1.02974819609,3789,54.1954356487,99.9956828753,54.2067522246,1000.0,11.3001955919,279.091,48.0,14.6617647059,141.109,12.3964,2.0,0.0,0.0144169,-58.1027,1000.0,1000.0
53.6652,3790,53.8068,0.973043467259,3790,53.6693900497,99.9956828753,53.6858753271,1000.0,12.8218934567,279.098,102.0,11.8048780488,141.083,10.3632,3.0,0.0,0.121319,-57.9158,1000.0,1000.0
53.6255,3791,53.7389,0.919428037268,3791,53.6270948025,99.9956828753,53.6422957192,1000.0,11.4226224186,279.13,60.0,13.2077922078,141.086,9.50276,3.0,0.0,0.135869,-57.69,1000.0,1000.0
53.3656,3792,53.4899,1.02015442071,3792,53.361699468,99.9956828753,53.3729698164,1000.0,9.40763032728,279.119,60.0,10.5425531915,141.097,11.7419,3.0,0.0,0.158099,-57.4007,1000.0,1000.0
53.3627,3793,53.4939,0.963760637354,3793,53.3672507278,99.9956828753,53.3807021099,1000.0,14.2852538297,279.09,61.0,13.2727272727,141.086,11.1092,3.0,0.0,0.135234,-57.2387,1000.0,1000.0
53.0439,3794,53.161,0.925604900334,3794,53.0444789705,99.9956828753,53.0542618215,1000.0,13.0288403544,279.096,84.0,12.7088607595,141.092,9.73795,3.0,0.0,0.108702,-56.941,1000.0,1000.0
52.8312,3795,52.958,0.896805063754,3795,52.8328313957,99.9956828753,52.8421877052,1000.0,10.6074454983,279.153,48.0,9.89,141.111,9.09175,3.0,0.0,0.173948,-56.6983,1000.0,1000.0
52.6308,3796,52.758,0.957295996442,3796,52.6310491018,99.9956828753,52.6409692836,1000.0,10.9693497822,279.113,66.0,10.0099009901,141.109,11.0041,3.0,0.0,0.122405,-56.4669,1000.0,1000.0
52.2507,3797,52.386,0.93093558028,3797,52.2545354547,99.9956828753,52.2688233122,1000.0,9.91573694087,279.122,59.0,11.0,141.107,10.4779,3.0,0.0,0.10366,-56.1579,1000.0,1000.0
52.0875,3798,52.2205,0.926553251251,3798,52.0896696314,99.9956828753,52.1031212183,1000.0,9.57851263417,279.126,50.0,12.8271604938,141.154,8.66559,3.0,0.0,0.181952,-55.9559,1000.0,1000.0
51.7756,3799,51.9109,0.939679442224,3799,51.7757850944,99.9956828753,51.7850255488,1000.0,9.99068305494,279.129,44.0,12.1604938272,141.193,9.56941,3.0,0.0,0.174688,-55.6141,1000.0,1000.0
51.6129,3800,51.7264,0.841651801276,3800,51.6127481607,99.9956828753,51.6220245544,1000.0,14.5353824769,279.15,67.0,15.9375,141.211,7.50926,3.0,0.0,0.161951,-55.3611,1000.0,1000.0
51.3854,3801,51.5233,0.927732939383,3801,51.3901955075,99.9956828753,51.4004595466,1000.0,11.2296868766,279.169,48.0,11.5357142857,141.251,9.7166,2.0,0.0,0.159707,-55.0575,1000.0,1000.0
51.1533,3802,51.2729,0.893310808165,3802,51.149271903,99.9956828753,51.1580886179,1000.0,11.5453071699,279.167,75.0,12.0,141.288,9.31991,3.0,0.0,0.298625,-54.8959,1000.0,1000.0
50.8846,3803,51.0092,0.888803590808,3803,50.8850799506,99.9956828753,50.8965079873,1000.0,14.9471329152,279.128,90.0,14.1408450704,141.349,9.19621,3.0,0.0,0.323765,-54.6838,1000.0,1000.0
50.7051,3804,50.8254,0.851527774006,3804,50.7064724577,99.9956828753,50.7195315345,1000.0,10.34699188,279.121,55.0,12.0,141.389,8.34977,3.0,0.0,0.25852,-54.4937,1000.0,1000.0
50.4519,3805,50.5807,0.902052271195,3805,50.4534936395,99.9956828753,50.468276961,1000.0,12.9610114453,279.099,53.0,14.5362318841,141.415,9.07669,3.0,0.0,0.317191,-54.1767,1000.0,1000.0
50.2415,3806,50.376,0.886833991985,3806,50.242383722,99.9956828753,50.2540916841,1000.0,13.3950049927,279.058,58.0,13.3287671233,141.395,8.77575,3.0,0.0,0.286539,-53.9161,1000.0,1000.0
50.0025,3807,50.1476,0.951970118703,3807,50.0005218284,99.9956828753,50.0121380091,1000.0,11.8367806012,279.07,58.0,12.875,141.401,10.4607,3.0,0.0,0.205355,-53.7465,1000.0,1000.0
49.7681,3808,49.8993,0.921587847369,3808,49.7689916264,99.9956828753,49.7788554512,1000.0,9.62741634903,279.114,44.0,10.8260869565,141.388,9.60122,3.0,0.0,0.273164,-53.4693,1000.0,1000.0
49.5889,3809,49.7001,0.850331856338,3809,49.5933315778,99.9956828753,49.6040421882,1000.0,10.5489163619,279.153,57.0,11.3370786517,141.404,8.60228,3.0,0.0,0.245311,-53.2374,1000.0,1000.0
49.5705,3810,49.7057,0.948593361098,3810,49.5659853939,99.9956828753,49.581273425,1000.0,12.7819208259,279.193,67.0,12.15,141.402,9.92967,2.0,0.0,0.304911,-53.2131,1000.0,1000.0
49.3627,3811,49.4871,0.86308397153,3811,49.3643092267,99.9956828753,49.3816968423,1000.0,9.14650911337,279.225,39.0,11.4157303371,141.396,8.6944,3.0,0.0,0.271996,-53.0929,1000.0,1000.0
49.0676,3812,49.1952,0.874150887413,3812,49.0644228077,99.7508619847,49.0915744622,826.923076923,9.1898052632,279.207,39.0,10.5894736842,141.369,8.68158,3.0,219.166765286,0.32127,-52.7147,1000.0,388.0
48.9072,3813,49.0398,0.917262302645,3813,48.9076067298,99.9956828753,48.926214435,1000.0,7.80157450411,279.202,41.0,8.07317073171,141.368,9.08342,3.0,0.0,0.222808,-52.6375,1000.0,1000.0
48.597,3814,48.7238,0.881383731852,3814,48.5953514449,99.9956828753,48.6182090682,1000.0,7.35489838958,279.193,40.0,8.51724137931,141.387,8.53826,3.0,0.0,0.310564,-52.4129,1000.0,1000.0
48.8923,3815,49.0191,0.849881298251,3815,48.8914585991,99.9956828753,48.9142589761,1000.0,6.42683586969,279.171,29.0,8.39344262295,141.395,7.65672,2.0,0.0,0.214699,-52.4907,1000.0,1000.0
48.5575,3816,48.6831,0.883726931832,3816,48.556805646,99.9956828753,48.5763372847,1000.0,6.69531190228,279.208,38.0,8.39495798319,141.395,8.83277,3.0,0.0,0.285493,-52.1353,1000.0,1000.0
48.277,3817,48.4085,0.889751079967,3817,48.2769069509,99.9956828753,48.299342904,1000.0,9.95834898431,279.218,49.0,11.4712643678,141.411,8.73223,3.0,0.0,0.346707,-51.9149,1000.0,1000.0
48.1708,3818,48.3032,0.841204201068,3818,48.1694110648,99.9956828753,48.1967338746,1000.0,8.44503646854,279.217,44.0,10.1212121212,141.356,8.37047,3.0,0.0,0.31489,-51.7729,1000.0,1000.0
48.1588,3819,48.2751,0.840030130213,3819,48.1612761771,99.9956828753,48.1826938585,1000.0,8.04861727714,279.224,50.0,8.78947368421,141.31,7.95429,3.0,0.0,0.289171,-51.6138,1000.0,1000.0
47.7132,3820,47.8602,0.841794939477,3820,47.710612391,99.9956828753,47.7298953466,1000.0,8.14700744928,279.23,38.0,8.76315789474,141.314,7.81285,2.0,0.0,0.234781,-51.3558,1000.0,1000.0
47.6373,3821,47.7513,0.836229108847,3821,47.6388910814,99.9956828753,47.6582239734,1000.0,8.64717294843,279.21,48.0,9.92,141.287,7.89022,3.0,0.0,0.226495,-51.1945,1000.0,1000.0
47.5586,3822,47.6787,0.822972464135,3822,47.5589473676,42.5180694734,47.5700889043,59.6863905325,7.21845802782,279.224,40.0,9.7572815534,141.332,7.74712,3.0,31.9098562706,0.350899,-51.107,198.0,20.0
47.1611,3823,47.2879,0.8335168872,3823,47.1586412544,99.9956828753,47.1774846243,1000.0,8.76851832297,279.218,48.0,11.1555555556,141.346,8.50613,3.0,0.0,0.22707,-50.7461,1000.0,1000.0
46.9517,3824,47.082,0.819553549173,3824,46.951789866,99.9956828753,46.9801792322,1000.0,10.1321525446,279.22,64.0,9.74509803922,141.379,7.81961,2.0,0.0,0.278273,-50.4407,1000.0,1000.0
46.7316,3825,46.8648,0.81853167089,3825,46.7295579425,99.9956828753,46.7517162245,1000.0,7.58045006187,279.259,46.0,9.13636363636,141.373,6.81173,3.0,0.0,0.19963,-50.2797,1000.0,1000.0
46.7016,3826,46.8535,0.842222500917,3826,46.7034648106,99.9565161328,46.7289114388,958.272727273,10.6225600099,279.307,55.0,10.4736842105,141.403,7.78482,3.0,131.953222365,0.314829,-50.1627,1000.0,541.0
46.1955,3827,46.322,0.767391367312,3827,46.1943527072,92.0214849578,46.224811712,441.695652174,10.3711335739,279.298,50.0,10.7956989247,141.4,6.801,3.0,301.578951345,0.327011,-49.7788,1000.0,119.0
46.2933,3828,46.4175,0.823002599635,3828,46.2944957848,99.9956828753,46.3192487793,1000.0,8.66018046089,279.272,35.0,9.65346534653,141.408,7.66323,3.0,0.0,0.334342,-49.7733,1000.0,1000.0
46.2216,3829,46.3414,0.803232910417,3829,46.2199626819,87.5906263238,46.2397065928,289.885714286,8.78741627597,279.288,51.0,9.78095238095,141.418,7.30323,3.0,176.187687494,0.323643,-49.6131,749.0,129.0
46.175,3830,46.3083,0.827155610849,3830,46.1737053597,99.9956828753,46.1928222224,1000.0,7.45490408683,279.33,36.0,8.31092436975,141.424,7.37031,2.0,0.0,0.235286,-49.5764,1000.0,1000.0
45.6946,3831,45.8348,0.841392480624,3831,45.6935826373,99.9956828753,45.7105041672,1000.0,9.540536708,279.311,41.0,11.2134831461,141.44,8.01935,2.0,0.0,0.180468,-49.1922,1000.0,1000.0
45.2838,3832,45.4174,0.771243776178,3832,45.2827099289,95.4975420721,45.3043489666,915.454545455,6.93535677191,279.329,35.0,8.36363636364,141.443,6.89208,3.0,267.356202178,0.379008,-48.7461,1000.0,70.0
45.4066,3833,45.5466,0.800019667329,3833,45.4041192581,70.9134354971,45.4281724483,379.035714286,6.83825419196,279.341,38.0,9.16513761468,141.454,7.70758,3.0,427.477274429,0.296599,-48.8827,1000.0,75.0
45.1172,3834,45.2513,0.788330468359,3834,45.1179720115,68.9585574412,45.1405305351,357.233333333,8.17266057979,279.344,43.0,9.4,141.449,7.35775,2.0,420.938212674,0.363258,-48.6825,1000.0,66.0
44.8702,3835,45.0008,0.782381591264,3835,44.8677222403,99.9956828753,44.887617555,1000.0,9.58830273962,279.354,48.0,12.2289156627,141.428,7.24123,3.0,0.0,0.344408,-48.3967,1000.0,1000.0
44.9227,3836,45.0473,0.754586036306,3836,44.9221735581,75.9666721484,44.9486092523,280.611111111,9.65826687121,279.406,51.0,9.68932038835,141.465,7.45382,2.0,326.240732331,0.353688,-48.2315,1000.0,90.0
44.7468,3837,44.8895,0.769308043021,3837,44.7435897561,88.38886553,44.7692963456,481.857142857,8.06492195163,279.394,43.0,7.88976377953,141.481,6.96794,3.0,347.762547028,0.226086,-48.1141,1000.0,79.0
44.6174,3838,44.7508,0.769754065523,3838,44.6209394654,92.3800895309,44.6472098634,846.333333333,12.0417222913,279.389,75.0,9.60784313725,141.478,7.2143,2.0,343.612992899,0.403651,-47.9298,1000.0,74.0
44.2417,3839,44.3817,0.722508805615,3839,44.2398094402,99.9956828753,44.2723501414,1000.0,10.2726323717,279.389,67.0,9.33944954128,141.514,6.1481,3.0,0.0,0.340406,-47.5745,1000.0,1000.0
44.005,3840,44.1652,0.800897917251,3840,44.0065316637,94.8696645188,44.0453935998,914.272727273,8.1280906437,279.374,42.0,8.27966101695,141.489,7.72657,3.0,271.093439413,0.192841,-47.4075,1000.0,57.0
44.0189,3841,44.1618,0.727615795541,3841,44.0164122424,99.9956828753,44.0510804147,1000.0,13.7043085401,279.379,90.0,9.4380952381,141.46,6.34646,3.0,0.0,0.176388,-47.2475,1000.0,1000.0
43.7051,3842,43.8547,0.777089398589,3842,43.7035330227,99.9956828753,43.7398568235,1000.0,11.0652814476,279.419,55.0,9.8380952381,141.45,6.62401,3.0,0.0,0.268061,-46.9735,1000.0,1000.0
43.3974,3843,43.5434,0.750384763597,3843,43.3964310513,99.9956828753,43.4343955822,1000.0,8.88312264094,279.444,49.0,8.46610169492,141.444,6.73691,3.0,0.0,0.222578,-46.7388,1000.0,1000.0
43.4385,3844,43.6091,0.779939877407,3844,43.4397847643,99.9956828753,43.4841938835,1000.0,10.8276420736,279.435,53.0,9.87878787879,141.405,7.12516,2.0,0.0,0.36384,-46.7442,1000.0,1000.0
43.0446,3845,43.1946,0.721017835865,3845,43.0410400467,80.5085187926,43.0936102024,618.882352941,9.59010137479,279.458,56.0,9.82692307692,141.348,6.22539,2.0,455.522825973,0.4375,-46.2467,1000.0,74.0
42.8701,3846,43.0226,0.772333068774,3846,42.8680319827,99.9956828753,42.923132962,1000.0,10.2486257047,279.498,53.0,10.2989690722,141.331,7.22446,3.0,0.0,0.0882879,-46.1923,1000.0,1000.0
42.7019,3847,42.8811,0.757818233811,3847,42.6998191513,99.9956828753,42.7701359906,1000.0,11.4741846586,279.497,60.0,11.1444444444,141.337,6.74744,3.0,0.0,0.367335,-45.95,1000.0,1000.0
42.3816,3848,42.5774,0.753626842974,3848,42.3825569757,99.9956828753,42.4626879059,1000.0,10.6604335883,279.549,53.0,11.7529411765,141.314,6.49546,2.0,0.0,0.247512,-45.7226,1000.0,1000.0
42.0924,3849,42.2866,0.73657507753,3849,42.0916152414,96.8303103758,42.1893586967,819.0,12.100833526,279.57,61.0,10.3936170213,141.321,6.65239,3.0,331.638821148,0.143081,-45.2959,1000.0,135.0
41.9217,3850,42.1499,0.765737471748,3850,41.9161797851,89.1008554038,42.0239431949,742.428571429,10.1306130671,279.528,44.0,10.4081632653,141.299,6.78463,3.0,407.453365304,0.503634,-45.2385,1000.0,79.0
41.6555,3851,41.8854,0.787417503521,3851,41.6524330937,59.9373663055,41.7627912051,94.2897196262,11.6094553857,279.551,57.0,12.3827160494,141.286,6.76872,3.0,26.234032739,0.348461,-44.9665,157.0,43.0
41.7123,3852,41.9317,0.714442041698,3852,41.7113658507,58.1622080978,41.8325122827,90.2589285714,10.7933968224,279.569,59.0,9.48571428571,141.271,6.44246,3.0,29.3822545862,0.323492,-44.8493,214.0,60.0
41.5384,3853,41.7775,0.772996563618,3853,41.5331229481,76.768234281,41.6724782803,186.527272727,10.5685684224,279.582,80.0,9.22018348624,141.337,7.04998,3.0,110.948776804,0.21881,-44.6984,499.0,62.0
41.0765,3854,41.3615,0.773182898197,3854,41.0769895554,99.9956828753,41.2332955807,1000.0,9.03634333927,279.59,61.0,8.55652173913,141.352,6.29188,3.0,0.0,0.188117,-44.3569,1000.0,1000.0
41.0554,3855,41.2943,0.686630906489,3855,41.0540312806,99.9956828753,41.2016432878,1000.0,16.9642714615,279.576,128.0,11.8023255814,141.344,5.58947,2.0,0.0,0.745195,-44.183,1000.0,1000.0
40.8159,3856,41.0768,0.755922463582,3856,40.8134557958,99.9956828753,40.9699342693,1000.0,12.1678078774,279.615,64.0,11.2134831461,141.404,6.75422,3.0,0.0,0.069467,-43.8749,1000.0,1000.0
40.6433,3857,40.8941,0.722442204451,3857,40.6403516321,77.4021344288,40.7950639245,612.823529412,10.9431244112,279.624,74.0,9.26851851852,141.433,6.18346,3.0,462.764612417,0.414707,-43.7374,1000.0,59.0
40.4053,3858,40.6766,0.718724164243,3858,40.404523365,99.9956828753,40.5721943183,1000.0,16.792514346,279.633,113.0,14.6617647059,141.452,5.9342,3.0,0.0,0.02067,-43.5612,1000.0,1000.0
40.1915,3859,40.4653,0.739553441991,3859,40.1896329722,97.0510469971,40.3604702427,894.25,9.18451062698,279.639,49.0,10.4947368421,141.45,6.46322,3.0,259.446245235,0.356342,-43.2425,1000.0,104.0
40.0702,3860,40.3618,0.728449019205,3860,40.0678720069,94.6593773235,40.248589225,913.909090909,6.29728096876,279.637,34.0,7.45925925926,141.451,6.0379,3.0,272.243358562,0.230693,-43.0549,1000.0,53.0
39.9755,3861,40.2366,0.669982623815,3861,39.9745420659,99.4305936609,40.1436204583,813.461538462,6.1326656783,279.654,43.0,7.25362318841,141.468,5.40429,3.0,257.601246827,0.211984,-42.9858,1000.0,319.0
39.6415,3862,39.9453,0.736751003641,3862,39.6386418482,99.9956828753,39.8334197768,1000.0,11.7327831069,279.644,53.0,10.3369565217,141.482,6.37346,2.0,0.0,0.161179,-42.685,1000.0,1000.0
39.3366,3863,39.6621,0.757367099791,3863,39.3323834122,99.9956828753,39.5405370013,1000.0,10.494892921,279.663,51.0,9.36607142857,141.54,6.3145,3.0,0.0,0.450573,-42.2862,1000.0,1000.0
39.0109,3864,39.3223,0.70297917528,3864,39.0067436117,90.3411966666,39.2215391906,678.866666667,10.6381542296,279.665,55.0,11.2613636364,141.571,5.66249,2.0,400.922414218,0.272095,-42.1014,1000.0,59.0
39.1593,3865,39.4787,0.734674817625,3865,39.1580025102,99.9956828753,39.3830890226,1000.0,10.9649058108,279.643,57.0,10.752688172,141.597,5.87518,3.0,0.0,0.714107,-42.1202,1000.0,1000.0
38.7867,3866,39.1149,0.691806750953,3866,38.786325117,99.9956828753,39.0195993835,1000.0,10.4559501482,279.639,53.0,9.87254901961,141.621,5.49304,3.0,0.0,0.420626,-41.7655,1000.0,1000.0
38.6778,3867,38.9972,0.697168791253,3867,38.6736186741,82.5364237814,38.9011440517,728.285714286,8.34954672755,279.647,39.0,8.20833333333,141.647,5.61362,2.0,429.618007831,0.544336,-41.6333,1000.0,49.0
38.504,3868,38.8252,0.726910234558,3868,38.5021459937,99.9956828753,38.7145467815,1000.0,9.11915581455,279.65,51.0,10.6315789474,141.661,5.81872,3.0,0.0,0.168011,-41.4954,1000.0,1000.0
38.4193,3869,38.7504,0.712769019209,3869,38.4177016649,99.9956828753,38.6381539644,1000.0,8.29428333251,279.602,44.0,7.808,141.71,5.89693,2.0,0.0,0.38768,-41.3053,1000.0,1000.0
38.0218,3870,38.3541,0.730149447184,3870,38.0199435979,82.5685395533,38.2509750187,476.217391304,11.9483972508,279.636,48.0,11.8372093023,141.738,6.21726,3.0,416.058624268,0.17074,-40.9969,1000.0,74.0
37.9508,3871,38.2584,0.663338603605,3871,37.9488626774,99.9956828753,38.174117348,1000.0,15.1422972063,279.647,155.0,8.61206896552,141.759,5.03372,3.0,0.0,0.0236421,-40.8919,1000.0,1000.0
37.6024,3872,37.9451,0.700891773916,3872,37.6037791493,99.9956828753,37.8433974246,1000.0,8.81918039985,279.617,63.0,8.74137931034,141.793,5.42579,3.0,0.0,0.531855,-40.5166,1000.0,1000.0
37.4626,3873,37.8088,0.709641855912,3873,37.4579432436,99.9956828753,37.6843867569,1000.0,12.9946710532,279.595,82.0,10.5744680851,141.84,5.5319,2.0,0.0,0.0236654,-40.3556,1000.0,1000.0
37.2053,3874,37.579,0.677077964948,3874,37.2070034609,92.6098259967,37.4714448215,847.833333333,10.4266514869,279.569,51.0,10.8764044944,141.844,5.31769,3.0,340.554898495,0.445421,-40.1299,1000.0,52.0
37.1472,3875,37.5222,0.725826610287,3875,37.144184962,65.9200845649,37.4054264858,114.125,9.55563254728,279.532,45.0,9.81904761905,141.845,5.63812,3.0,41.3378025596,0.194329,-40.0343,307.0,70.0
37.0219,3876,37.3852,0.685115458885,3876,37.0220888684,88.9449243471,37.2783766412,786.461538462,10.0360936526,279.529,54.0,8.61739130435,141.853,5.39492,3.0,389.951005874,0.32463,-39.9125,1000.0,56.0
36.7598,3877,37.1243,0.708855312968,3877,36.757757844,80.4363973077,37.0322863159,528.0,9.2002919465,279.547,44.0,9.00909090909,141.855,5.85373,3.0,448.369326149,0.0939729,-39.5708,1000.0,59.0
36.6501,3878,37.0219,0.650297240924,3878,36.6470711811,99.9956828753,36.9229852389,1000.0,8.88176484106,279.556,47.0,8.8347826087,141.873,4.84451,3.0,0.0,0.055742,-39.4452,1000.0,1000.0
36.2904,3879,36.6845,0.751792090623,3879,36.2877807979,99.9956828753,36.5763922029,1000.0,15.058867785,279.603,116.0,10.8068181818,141.928,6.35515,2.0,0.0,0.169124,-39.0793,1000.0,1000.0
36.2333,3880,36.6344,0.678090489751,3880,36.2335138319,39.9118974229,36.5339482178,50.6818181818,10.111032441,279.625,60.0,9.6880733945,141.983,5.33424,3.0,0.465770489362,0.122754,-38.956,51.0,50.0
35.9128,3881,36.3223,0.713230479501,3881,35.9095250477,99.9956828753,36.2221640735,1000.0,11.3213089242,279.641,61.0,12.7792207792,142.045,5.53469,3.0,0.0,0.232004,-38.6811,1000.0,1000.0
35.914,3882,36.2995,0.663189828209,3882,35.9109965441,99.9956828753,36.1921531687,1000.0,16.0993232347,279.641,59.0,24.0476190476,142.063,4.71768,3.0,0.0,0.0191254,-38.6118,1000.0,1000.0
35.6618,3883,36.0515,0.651731474767,3883,35.6618438597,68.3578162433,35.9599896747,145.710144928,21.1815002597,279.647,97.0,27.2162162162,142.107,4.84547,3.0,154.914010879,0.251288,-38.3672,1000.0,62.0
35.4046,3884,35.7781,0.695793224818,3884,35.4048522562,99.9956828753,35.6842718499,1000.0,23.0426526159,279.646,92.0,25.1025641026,142.097,5.36175,3.0,0.0,0.0143883,-38.1709,1000.0,1000.0
35.1379,3885,35.5188,0.65204212679,3885,35.1347710207,72.9462487615,35.4228867043,257.025641026,14.7614226957,279.677,73.0,20.02,142.121,4.92001,3.0,319.720670328,0.1194,-37.9366,1000.0,63.0
34.9799,3886,35.3462,0.67103368969,3886,34.9802779018,83.8454014718,35.2500535495,690.866666667,24.1633559051,279.71,113.0,30.6363636364,142.157,5.04167,3.0,437.217850606,0.109951,-37.7428,1000.0,54.0
