Iteration,AverageReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,MinEsReturn,AverageQ,AverageAbsY,MaxReturn,AveragePolicySurr,AverageQLoss,AverageAction,StdReturn,QFunRegParamNorm,MinReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,StdEsReturn,AverageY
1030,1174.09572279,782.616165549,1030,101.175742779,782.616165549,12.6679,12.6679103749,1223.88705407,-12.7278,0.179037,0.976653,28.768704502,149.386,1130.02086462,782.616165549,218.613,0.110523719765,12.6679,0.0,12.667869639
1031,1033.78367684,910.294649202,1031,86.6604035313,910.294649202,12.689,12.6894779443,1148.770017,-12.7532,0.140085,0.978486,70.8765241838,149.413,920.944335518,910.294649202,218.693,0.105926726038,12.689,0.0,12.6894473443
1032,1222.77840369,751.854466196,1032,108.01926036,751.854466196,12.6924,12.6925832446,1272.13813116,-12.7535,0.149862,0.975169,31.3056354933,149.408,1173.52848938,751.854466196,218.688,0.107059124402,12.6924,0.0,12.6925376604
1033,1186.03315363,821.252377842,1033,102.570998319,821.252377842,12.6939,12.6949655629,1283.83137927,-12.7505,0.162803,0.967919,67.4665041616,149.471,1091.19549184,821.252377842,218.737,0.112096960923,12.6939,0.0,12.6949518656
1034,1133.75650077,798.750388567,1034,94.8218697197,798.750388567,12.6917,12.691832026,1212.00443305,-12.7495,0.166313,0.963615,50.2494307408,149.505,1037.20249212,798.750388567,218.854,0.107826802072,12.6917,0.0,12.6918107063
1035,1047.68571072,859.122491519,1035,96.2644802238,859.122491519,12.6914,12.6913863161,1217.12402026,-12.7508,0.160319,0.967792,74.9602280412,149.54,930.481904044,859.122491519,218.881,0.10770041272,12.6914,0.0,12.6913530667
1036,1220.34803862,875.869227853,1036,109.344955701,875.869227853,12.6977,12.6979586497,1348.2544571,-12.7531,0.119458,0.957332,75.3101569557,149.555,1097.98686387,875.869227853,218.929,0.100314424475,12.6977,0.0,12.6979217895
1037,1110.08312423,809.703573283,1037,95.9563962997,809.703573283,12.6977,12.6977181027,1170.88595769,-12.7549,0.165607,0.970956,43.151494866,149.596,1015.18630053,809.703573283,218.982,0.107237795624,12.6977,0.0,12.6977045262
1038,1142.00097173,902.485669455,1038,101.289675736,902.485669455,12.6883,12.6885868519,1243.7402573,-12.7427,0.196524,0.971155,55.9209289022,149.632,1038.20741074,902.485669455,219.075,0.112912583948,12.6883,0.0,12.6885539932
1039,1183.49759416,885.927817173,1039,105.210201773,885.927817173,12.6828,12.6823576086,1258.94604969,-12.7386,0.21604,0.971672,50.1798295039,149.65,1095.20508426,885.927817173,219.207,0.113720597518,12.6828,0.0,12.6823335907
1040,1154.92435416,868.833087568,1040,97.6365911122,868.833087568,12.68,12.6808217122,1218.22820965,-12.7379,0.165229,0.975791,57.7215648665,149.667,1014.56239889,868.833087568,219.249,0.106350943148,12.68,0.0,12.6807889564
1041,1116.44526667,862.049479387,1041,101.982149118,862.049479387,12.6877,12.6887098262,1211.55657632,-12.7464,0.141245,0.97038,58.1317701025,149.679,1026.72472929,862.049479387,219.34,0.102999858525,12.6877,0.0,12.6887007146
1042,845.452582045,811.756976046,1042,95.1375650511,811.756976046,12.6876,12.687480886,1119.10856831,-12.7449,0.151189,0.975931,407.892370882,149.656,-351.815783188,811.756976046,219.403,0.107099966027,12.6876,0.0,12.68743227
1043,1169.53352291,820.093423919,1043,99.5535962351,820.093423919,12.6817,12.6823010772,1302.61414895,-12.7378,0.146339,0.969445,53.6666986382,149.652,1085.99668158,820.093423919,219.458,0.105238673397,12.6817,0.0,12.6822400572
1044,1000.20342555,837.56744802,1044,92.085215504,837.56744802,12.6795,12.680044735,1241.81759636,-12.7405,0.217267,0.974534,185.269624288,149.686,492.77334716,837.56744802,219.461,0.118315264935,12.6795,0.0,12.6800056982
1045,1171.16983982,800.181232939,1045,100.403151933,800.181232939,12.6783,12.6782046682,1266.97890816,-12.7348,0.169461,0.964428,55.0951150564,149.712,1058.99111142,800.181232939,219.568,0.107259619974,12.6783,0.0,12.6781671664
1046,1257.12928931,858.599945087,1046,111.548997535,858.599945087,12.6876,12.688284832,1332.96790489,-12.7433,0.121195,0.955602,36.2470909957,149.706,1188.13040323,858.599945087,219.598,0.102956343432,12.6876,0.0,12.6882711193
1047,1082.16624982,893.237761425,1047,87.5992410641,893.237761425,12.6715,12.671691085,1131.84019714,-12.7274,0.205137,0.955689,41.8180844175,149.77,1015.9887661,893.237761425,219.707,0.114481287474,12.6715,0.0,12.6716584398
1048,1137.14759676,750.676334923,1048,98.8590062043,750.676334923,12.6754,12.6757349594,1221.17840423,-12.7322,0.124766,0.962456,50.3024370935,149.814,1061.15827297,750.676334923,219.73,0.102111892455,12.6754,0.0,12.6757174921
1049,1125.5318398,782.028952765,1049,93.9400983345,782.028952765,12.6784,12.6784969896,1191.46856007,-12.7415,0.180588,0.963989,54.1104681135,149.822,1006.30720665,782.028952765,219.838,0.109847605584,12.6784,0.0,12.6784645625
1050,1110.83530042,729.462301689,1050,99.4408197162,729.462301689,12.6759,12.6766931539,1177.85680124,-12.7352,0.206869,0.965913,49.484806887,149.852,1011.68217668,729.462301689,219.858,0.11438917802,12.6759,0.0,12.6766479859
1051,1157.54280525,824.711472819,1051,93.1650966679,824.711472819,12.6816,12.6813274348,1230.98710613,-12.7351,0.156498,0.970513,41.7621651061,149.883,1086.68527924,824.711472819,219.908,0.108477945318,12.6816,0.0,12.6813039732
1052,1195.85485363,811.583514231,1052,102.192922482,811.583514231,12.6689,12.6699112064,1250.983528,-12.724,0.196354,0.971789,46.68022088,149.908,1112.54272067,811.583514231,219.996,0.114900526452,12.6689,0.0,12.6698811917
1053,1159.72821525,883.157143693,1053,97.2881276465,883.157143693,12.6706,12.6705825531,1221.07661148,-12.7287,0.184478,0.959578,56.5385444504,149.942,1068.17925844,883.157143693,219.999,0.113479137099,12.6706,0.0,12.670551108
1054,1193.37818804,832.08192643,1054,102.138071532,832.08192643,12.6665,12.6670639125,1262.28969114,-12.7256,0.218481,0.969939,61.2659352679,150.007,1048.08822178,832.08192643,220.052,0.1180996127,12.6665,0.0,12.6670149611
1055,675.211767074,772.742461286,1055,66.8263885802,772.742461286,12.6635,12.6638992737,729.064354979,-12.719,0.209961,0.969933,24.097585109,150.041,641.563428758,772.742461286,220.173,0.112187138571,12.6635,0.0,12.6638753001
1056,1070.32097641,751.701647634,1056,92.1308083869,751.701647634,12.6697,12.6699263197,1155.09061442,-12.7256,0.133781,0.9608,65.85312535,150.068,954.437132984,751.701647634,220.272,0.101942414507,12.6697,0.0,12.6698926484
1057,1137.13266823,734.648789959,1057,104.642183515,734.648789959,12.6622,12.6625175544,1203.54890686,-12.7198,0.175644,0.975387,48.4586580992,150.102,1044.45574307,734.648789959,220.27,0.1087354956,12.6622,0.0,12.6624929283
1058,1173.67051208,788.353633552,1058,104.135110345,788.353633552,12.6638,12.6641797112,1235.91070547,-12.7257,0.181636,0.967657,37.5164132016,150.095,1095.16003842,788.353633552,220.298,0.109309951113,12.6638,0.0,12.6641559116
1059,1127.8541214,746.706819604,1059,95.8490634506,746.706819604,12.6703,12.6707323147,1250.84823121,-12.7304,0.180582,0.96894,82.580006044,150.088,990.783696932,746.706819604,220.317,0.110685612767,12.6703,0.0,12.6707020076
1060,1298.91214598,791.913380118,1060,114.05448575,791.913380118,12.6697,12.6699215608,1366.84610336,-12.7259,0.169961,0.958709,33.6265528897,150.138,1247.29652797,791.913380118,220.419,0.108415572397,12.6697,0.0,12.6698842089
1061,1200.81069876,749.509748681,1061,106.441804101,749.509748681,12.6732,12.6735348298,1264.09698383,-12.732,0.161771,0.958351,46.6248663766,150.154,1112.04532228,749.509748681,220.503,0.108488722359,12.6732,0.0,12.6735215659
1062,1118.51822588,830.404374477,1062,92.7599138458,830.404374477,12.6724,12.6727991762,1197.91761102,-12.7312,0.189034,0.965061,61.8107637608,150.159,1010.94419093,830.404374477,220.539,0.110719928069,12.6724,0.0,12.6727645455
1063,1036.18345987,805.386435207,1063,90.6074627476,805.386435207,12.6824,12.6825259002,1133.19936844,-12.7412,0.160629,0.968529,88.941315083,150.168,903.19104708,805.386435207,220.654,0.107118549612,12.6824,0.0,12.6824917553
1064,1181.73605418,767.559978109,1064,104.321681339,767.559978109,12.6728,12.6734546828,1256.47486947,-12.7289,0.22291,0.977259,39.2582595366,150.198,1129.67045442,767.559978109,220.67,0.118154974576,12.6728,0.0,12.6734227502
1065,1204.94807969,856.298444213,1065,98.8979363782,856.298444213,12.6621,12.6622601017,1252.148245,-12.7171,0.171849,0.965614,30.9557530785,150.25,1162.76981724,856.298444213,220.702,0.110645989789,12.6621,0.0,12.662230116
1066,1230.35813952,773.661765191,1066,101.552246564,773.661765191,12.6545,12.6547854208,1273.51783381,-12.7115,0.182525,0.963997,29.0655372544,150.293,1175.96500547,773.661765191,220.714,0.109928450907,12.6545,0.0,12.654754583
1067,1158.81264521,898.413198749,1067,90.5451863765,898.413198749,12.656,12.656279967,1221.71918363,-12.7084,0.140927,0.961966,33.3644149123,150.297,1112.86519354,898.413198749,220.788,0.104224335555,12.656,0.0,12.6562594544
1068,1189.30995743,852.53470493,1068,102.908215108,852.53470493,12.6465,12.6468492179,1257.46028629,-12.7021,0.205959,0.959229,42.837864803,150.319,1132.1994931,852.53470493,220.834,0.112839670147,12.6465,0.0,12.6468047274
1069,1218.99420338,859.555598077,1069,102.876402891,859.555598077,12.6434,12.6436944194,1278.88687994,-12.6956,0.195429,0.96808,36.0249083608,150.342,1158.19615207,859.555598077,220.891,0.111062670658,12.6434,0.0,12.643676034
1070,1097.1881843,768.339997522,1070,96.0695758111,768.339997522,12.6397,12.6395832649,1181.73766635,-12.6955,0.172596,0.972654,46.4094649357,150.371,1030.01013424,768.339997522,220.948,0.107033753317,12.6397,0.0,12.6395311158
1071,1203.85745336,841.744600385,1071,104.927945622,841.744600385,12.6346,12.6352576329,1254.00123214,-12.6924,0.219725,0.967894,37.1566774682,150.449,1124.93240992,841.744600385,220.982,0.117504580507,12.6346,0.0,12.6352185778
1072,1209.57869951,815.229173916,1072,101.98879405,815.229173916,12.6415,12.641828222,1276.04231976,-12.702,0.165702,0.966797,41.2976543267,150.462,1119.92046838,815.229173916,221.049,0.107603807555,12.6415,0.0,12.6417949725
1073,1109.31839772,904.057661586,1073,97.1244526537,904.057661586,12.6406,12.6411203338,1167.70233524,-12.6976,0.169241,0.964286,32.4321305709,150.467,1067.74013194,904.057661586,221.058,0.110505909403,12.6406,0.0,12.6411055319
1074,1254.46171685,828.028612179,1074,107.24784627,828.028612179,12.6339,12.6342291972,1331.84610448,-12.6881,0.169522,0.965599,49.8470217103,150.502,1182.58723149,828.028612179,221.129,0.110081642722,12.6339,0.0,12.6341953551
1075,1200.98339952,824.04225486,1075,96.3696596044,824.04225486,12.6304,12.6305481495,1269.61245626,-12.6858,0.17476,0.961849,47.9705324983,150.537,1125.45152497,824.04225486,221.148,0.110019505855,12.6304,0.0,12.6305078256
1076,1102.68533894,876.985064702,1076,92.5900749149,876.985064702,12.6327,12.6332197531,1188.09085419,-12.6914,0.155426,0.966215,47.0295999758,150.56,1025.54825395,876.985064702,221.241,0.106467726025,12.6327,0.0,12.6331929741
1077,1152.02272779,854.47586559,1077,98.1762031342,854.47586559,12.6349,12.6347634717,1234.20371283,-12.6945,0.159577,0.957127,44.5841026427,150.57,1089.34197276,854.47586559,221.328,0.105273316166,12.6349,0.0,12.6347435873
1078,1052.12951445,832.729769396,1078,84.5090102669,832.729769396,12.6381,12.6391792858,1117.45218317,-12.6959,0.176584,0.961148,39.0111646651,150.582,995.515318104,832.729769396,221.386,0.113812282178,12.6381,0.0,12.6391513593
1079,1157.90038713,804.232199376,1079,98.2883477379,804.232199376,12.6341,12.633276858,1198.45128885,-12.6935,0.198121,0.969771,25.5056530185,150.608,1110.90321434,804.232199376,221.415,0.110762910904,12.6341,0.0,12.633249322
1080,1122.98935354,933.669149029,1080,93.6110616881,933.669149029,12.641,12.6420624829,1197.87432666,-12.7001,0.159144,0.972203,62.8629745038,150.624,1027.6199369,933.669149029,221.424,0.107643924971,12.641,0.0,12.6420031964
1081,1125.51700457,838.5084518,1081,89.4479530222,838.5084518,12.6302,12.6303153869,1227.01046573,-12.687,0.223799,0.970579,54.320729468,150.667,1044.72459189,838.5084518,221.497,0.114585123578,12.6302,0.0,12.6302591811
1082,1147.18571732,809.577004423,1082,96.1657777877,809.577004423,12.6226,12.6228903208,1271.8821074,-12.6829,0.244799,0.96563,79.3229391039,150.706,960.554147064,809.577004423,221.549,0.120760035327,12.6226,0.0,12.6228631118
1083,1198.66265795,754.923397326,1083,96.5692658798,754.923397326,12.6284,12.6292178014,1239.24897453,-12.6839,0.174089,0.958185,26.2955635448,150.743,1144.1853457,754.923397326,221.625,0.108841430892,12.6284,0.0,12.6291628663
1084,1011.05453141,762.243846931,1084,87.3437338762,762.243846931,12.627,12.627306078,1098.98450002,-12.6825,0.17127,0.964443,64.4068688586,150.755,884.105336676,762.243846931,221.632,0.108276929816,12.627,0.0,12.6272789892
1085,1117.0624866,806.711115741,1085,98.3701539931,806.711115741,12.6292,12.629531957,1199.77992339,-12.6829,0.134186,0.971322,59.9807064178,150.757,1019.62844007,806.711115741,221.715,0.100140605689,12.6292,0.0,12.6295172672
1086,1040.73791005,757.259431311,1086,98.4447396449,757.259431311,12.6288,12.6286670521,1136.91648456,-12.6869,0.184214,0.966663,65.893037738,150.768,935.566111188,757.259431311,221.762,0.107233381039,12.6288,0.0,12.6286287739
1087,1148.96808774,786.927999827,1087,97.8912550537,786.927999827,12.6288,12.6293265163,1235.91221668,-12.6842,0.155685,0.972326,50.5314836038,150.803,1092.23831015,786.927999827,221.782,0.104377945559,12.6288,0.0,12.62931002
1088,1110.7464501,888.21667252,1088,85.8756632168,888.21667252,12.6257,12.6257958191,1183.33154358,-12.6837,0.163244,0.961295,49.7450381728,150.828,1040.25739768,888.21667252,221.884,0.105663626871,12.6257,0.0,12.6257517796
1089,1110.64671667,828.071056226,1089,91.6795287494,828.071056226,12.6231,12.6237769675,1172.87374619,-12.6842,0.182245,0.96749,36.9577512982,150.856,1035.66712049,828.071056226,221.983,0.110986377298,12.6231,0.0,12.6237526422
1090,1098.94699905,753.660442091,1090,95.5973828004,753.660442091,12.6249,12.6254687049,1176.23376753,-12.688,0.179479,0.963925,48.0759270365,150.859,1011.90083966,753.660442091,222.021,0.111094917573,12.6249,0.0,12.6254303991
1091,1033.41575423,742.869417718,1091,88.2820223009,742.869417718,12.6319,12.632077901,1114.35892026,-12.6881,0.199131,0.972544,59.6679031057,150.901,913.265999417,742.869417718,222.067,0.110531871208,12.6319,0.0,12.6320584914
1092,1145.87854455,734.889508045,1092,102.482762785,734.889508045,12.6324,12.6329066795,1291.35412001,-12.6848,0.145881,0.96226,75.8558739612,150.924,1011.43686061,734.889508045,222.125,0.104582307174,12.6324,0.0,12.6328949253
1093,1059.40331906,826.848540564,1093,98.6181317892,826.848540564,12.6242,12.624474686,1134.78175156,-12.6743,0.171594,0.968814,43.1987644959,150.968,976.392913257,826.848540564,222.197,0.107603404975,12.6242,0.0,12.6244382248
1094,1139.0035542,810.627519621,1094,94.8025137907,810.627519621,12.6179,12.6181889135,1198.59765316,-12.6668,0.174241,0.969023,50.6781000761,150.975,1019.49280385,810.627519621,222.288,0.104745673126,12.6179,0.0,12.6181808054
1095,968.561993009,713.112711098,1095,88.0443138834,713.112711098,12.6073,12.6076072225,1011.95197235,-12.6581,0.173013,0.968201,33.0067532703,151.012,905.235055613,713.112711098,222.324,0.104549602377,12.6073,0.0,12.6075799546
1096,1149.54138533,724.154888063,1096,98.3896286215,724.154888063,12.5979,12.5981187893,1250.55149822,-12.6489,0.193372,0.961162,59.1632844228,151.02,1036.29885322,724.154888063,222.413,0.10752156185,12.5979,0.0,12.5980758446
1097,1001.43947188,775.20524801,1097,82.9638408454,775.20524801,12.5936,12.5938520028,1085.77282317,-12.6476,0.131338,0.957895,56.8656607551,151.036,908.477016607,775.20524801,222.475,0.0966559562215,12.5936,0.0,12.593824431
1098,1074.76356699,741.1021253,1098,98.058742603,741.1021253,12.5956,12.595998479,1180.16136181,-12.6501,0.188007,0.964569,74.8831949969,151.096,919.406497986,741.1021253,222.52,0.109246353196,12.5956,0.0,12.5959831909
1099,1062.48442587,727.162714764,1099,96.1423498828,727.162714764,12.5924,12.5925581,1152.6609304,-12.6446,0.166584,0.962043,61.7623173478,151.137,957.223761814,727.162714764,222.661,0.103712054514,12.5924,0.0,12.5925309582
1100,1028.66740238,793.914433072,1100,89.0479999592,793.914433072,12.59,12.5904233628,1135.11914931,-12.6441,0.216806,0.972118,64.5119003415,151.171,922.956243371,793.914433072,222.713,0.108852191669,12.59,0.0,12.5903823647
1101,1126.12195666,798.550765198,1101,94.5724159364,798.550765198,12.5843,12.5846892314,1197.30916723,-12.636,0.177815,0.97168,48.6895951648,151.179,1030.32622625,798.550765198,222.839,0.105952498935,12.5843,0.0,12.5846550006
1102,1048.98953866,755.257220956,1102,83.199967766,755.257220956,12.5736,12.5735742666,1118.68623559,-12.623,0.207565,0.959796,42.3470875961,151.234,948.064483761,755.257220956,222.884,0.107850171231,12.5736,0.0,12.5735249111
1103,1149.49156496,736.514395849,1103,98.2194596244,736.514395849,12.5771,12.5777360241,1239.46357408,-12.6296,0.131269,0.968805,50.5836116861,151.251,1050.58133292,736.514395849,222.965,0.0962733441502,12.5771,0.0,12.5777082031
1104,1232.33831466,780.509539922,1104,99.0363811893,780.509539922,12.5727,12.5731416328,1287.69012402,-12.6257,0.175744,0.973218,35.8272962883,151.259,1182.86037135,780.509539922,222.99,0.103163573956,12.5727,0.0,12.5731047079
1105,1096.78673856,879.864983015,1105,95.7034604003,879.864983015,12.5749,12.5747773735,1199.58191978,-12.6287,0.116486,0.976142,60.494563771,151.307,986.66815931,879.864983015,223.009,0.0973040750045,12.5749,0.0,12.5747609725
1106,971.93990521,797.283540863,1106,96.1386768603,797.283540863,12.5655,12.5656616909,1211.14490671,-12.6169,0.175417,0.977048,205.398404289,151.338,414.134896102,797.283540863,223.062,0.104443095032,12.5655,0.0,12.5656212016
1107,1165.09980599,821.778625473,1107,102.42519066,821.778625473,12.5652,12.5656729593,1239.09188913,-12.6215,0.16567,0.973756,52.3475822785,151.368,1073.90792952,821.778625473,223.13,0.10511199556,12.5652,0.0,12.5656298121
1108,916.249065845,858.808772833,1108,84.6580918797,858.808772833,12.5553,12.5552653338,988.266607071,-12.6065,0.228657,0.97994,58.2720238282,151.397,811.645736385,858.808772833,223.157,0.114015218328,12.5553,0.0,12.5552403306
1109,1174.89455119,763.132176793,1109,99.0092148241,763.132176793,12.5448,12.5451459613,1286.01374049,-12.5972,0.22353,0.978234,63.0575257297,151.406,1097.31683479,763.132176793,223.203,0.113961098431,12.5448,0.0,12.5450823027
