AverageAbsY,AverageAbsQ,MinReturn,QFunRegParamNorm,StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MaxReturn,AverageAction,AverageDiscountedReturn,AverageQ,AveragePolicySurr,StdEsReturn,MinEsReturn,AverageY,AverageAbsQYDiff,Epoch
144.095012966,144.312,1000.0,355.505,0.0,1000.0,62.7389,166.275,93.0,4790,30.0,1000.0,0.869727,99.9956828753,144.055,-151.866,24.1485302897,4.0,144.056767284,2.37208890132,4790
143.588393628,143.862,167.0,355.539,339.935104737,646.352941176,75.3887,166.299,123.0,4791,26.1794871795,1000.0,0.838845,95.6361364261,143.56,-151.798,31.8907363729,3.0,143.561868642,2.5219394502,4791
143.905644029,144.151,124.0,355.556,193.072097831,328.09375,63.292,166.311,60.0,4792,18.4230769231,814.0,0.847516,90.03536198,143.88,-152.039,13.3522486638,4.0,143.880495538,2.36575040697,4792
143.865522076,144.141,102.0,355.592,160.195610873,224.413043478,69.0158,166.324,104.0,4793,22.652173913,997.0,0.838902,83.0045921836,143.836,-151.906,21.2860613623,3.0,143.838847883,2.48915474128,4793
144.189298754,144.497,82.0,355.591,90.23265114,178.706896552,65.5228,166.334,88.0,4794,21.652173913,465.0,0.83307,77.9091615716,144.174,-152.032,20.4037692504,3.0,144.16514922,2.34891070304,4794
143.728590493,143.952,83.0,355.633,182.961086927,236.279069767,55.7329,166.355,69.0,4795,22.1111111111,870.0,0.849274,80.046926944,143.695,-151.411,15.9488379545,4.0,143.696785008,2.25610193067,4795
143.876829667,144.152,88.0,355.644,106.120306266,189.905660377,69.6525,166.371,75.0,4796,24.641025641,572.0,0.830111,78.9721921028,143.852,-151.833,18.6732870762,3.0,143.841478679,2.40872065163,4796
143.798406926,144.064,92.0,355.635,91.0649689178,165.241935484,70.8119,166.38,85.0,4797,33.1290322581,524.0,0.786937,75.7715491678,143.756,-151.701,22.6142146783,3.0,143.764590387,2.44155721306,4797
143.888745823,144.165,82.0,355.649,118.054648363,168.0,52.813,166.39,73.0,4798,19.137254902,613.0,0.747599,72.7502871808,143.879,-151.719,17.5175202022,4.0,143.867637333,2.19223665959,4798
143.13328718,143.452,89.0,355.649,82.9596019491,166.733333333,64.1504,166.402,114.0,4799,30.7575757576,586.0,0.822136,76.6370967535,143.086,-151.07,30.5832498254,4.0,143.093353863,2.41849941705,4799
144.01395783,144.294,77.0,355.672,90.4809920224,151.909090909,60.3184,166.42,104.0,4800,29.6764705882,416.0,0.844334,71.3721162358,143.979,-151.785,24.5293588658,3.0,143.986608921,2.3907698348,4800
143.512125325,143.778,77.0,355.695,64.7925709278,131.116883117,64.3235,166.407,120.0,4801,26.9473684211,369.0,0.787266,69.0790028729,143.485,-151.277,26.5121098134,4.0,143.479356544,2.37485613647,4801
143.344897822,143.663,95.0,355.717,289.717886376,441.739130435,73.7664,166.427,153.0,4802,31.75,1000.0,0.861411,89.9482112724,143.311,-151.437,31.3090869968,3.0,143.317945134,2.52342909474,4802
143.069458698,143.359,72.0,355.714,234.333324275,170.169491525,68.6856,166.458,115.0,4803,20.0727272727,1000.0,0.77129,64.2473537431,143.036,-150.843,19.1784486485,3.0,143.033795773,2.50840572601,4803
143.407848269,143.721,72.0,355.722,64.7310891715,96.5384615385,65.1833,166.47,100.0,4804,20.0,600.0,0.722959,58.5917376002,143.387,-150.908,21.6465107713,3.0,143.373194059,2.42977408642,4804
142.599151943,142.864,58.0,355.716,173.689384716,218.326086957,72.771,166.53,73.0,4805,24.4285714286,795.0,0.801269,77.5158150213,142.526,-150.431,18.4934259325,3.0,142.546606021,2.62745889613,4805
142.46503903,142.82,162.0,355.748,268.589294619,751.071428571,70.4785,166.513,81.0,4806,20.875,1000.0,0.753555,98.3811825536,142.426,-150.534,19.996484066,3.0,142.409928954,2.57193430223,4806
143.010698473,143.284,49.0,355.777,96.21231522,133.48,69.0862,166.559,83.0,4807,23.7317073171,580.0,0.694043,65.8272628686,142.976,-150.555,20.5758849974,3.0,142.981557608,2.54025335091,4807
142.273343972,142.536,48.0,355.787,260.484638537,281.444444444,60.18,166.561,100.0,4808,15.8870967742,1000.0,0.658999,78.5947552348,142.244,-150.347,18.6539841275,3.0,142.243470687,2.3013652576,4808
143.283966472,143.595,47.0,355.832,14.8640675557,65.0324675325,75.6928,166.565,93.0,4809,15.3235294118,133.0,0.60066,47.4176612165,143.257,-150.769,16.8343496673,3.0,143.252171183,2.60932467169,4809
143.071338014,143.378,155.0,355.858,273.145057107,732.666666667,72.0517,166.569,118.0,4810,21.1276595745,1000.0,0.6348,98.0263818232,143.031,-150.554,25.4086741943,2.0,143.023741881,2.53626622017,4810
142.805945886,143.077,47.0,355.901,46.9956252916,88.0877192982,63.2359,166.581,67.0,4811,18.2592592593,336.0,0.603542,55.1146477905,142.763,-150.302,14.6984317445,3.0,142.761539477,2.33873045896,4811
142.272799765,142.549,51.0,355.942,87.5415335007,138.513513514,57.6952,166.581,90.0,4812,20.0,403.0,0.735777,67.449167998,142.234,-150.226,19.7787765041,3.0,142.231581474,2.33156392409,4812
141.858615036,142.121,50.0,355.947,29.3492377261,71.5285714286,56.5635,166.576,96.0,4813,26.0,256.0,0.720475,49.6394262467,141.813,-149.601,19.8455575343,3.0,141.819458951,2.2920249219,4813
142.377145404,142.673,47.0,355.952,60.2573091887,97.7619047619,61.4216,166.571,71.0,4814,30.5454545455,333.0,0.760083,56.9383000646,142.349,-150.223,18.2027152638,3.0,142.341575557,2.43263998323,4814
142.413551611,142.655,54.0,355.976,161.860410231,204.26,61.4268,166.564,101.0,4815,27.6,870.0,0.764914,76.1029749815,142.376,-150.067,26.1339407121,4.0,142.376445247,2.39755180448,4815
142.187836197,142.471,52.0,355.981,40.9228909366,84.4369747899,58.9048,166.581,105.0,4816,32.0625,276.0,0.85267,54.4683133521,142.161,-150.259,30.3962759849,3.0,142.154465652,2.34947336464,4816
142.672408563,142.976,52.0,355.962,37.5775655752,82.7131147541,63.1858,166.615,105.0,4817,24.025,335.0,0.757367,54.2917534715,142.627,-150.485,20.6573080289,3.0,142.637894714,2.51017449459,4817
142.527320632,142.787,51.0,356.015,44.9336928913,94.5754716981,57.6177,166.677,164.0,4818,29.1428571429,352.0,0.795833,58.5288512561,142.499,-150.517,29.6851505515,3.0,142.496747445,2.303671618,4818
142.742117056,143.0,54.0,356.039,90.078498003,140.444444444,61.6333,166.713,105.0,4819,35.1379310345,616.0,0.888963,68.9351254763,142.698,-150.853,29.1414199095,4.0,142.702147878,2.38229147191,4819
143.258619648,143.517,53.0,356.079,33.2619517222,97.854368932,59.6941,166.724,109.0,4820,29.75,211.0,0.862745,60.8581282999,143.225,-150.855,28.0122740955,3.0,143.219627849,2.34736839286,4820
143.26418487,143.589,54.0,356.116,81.1756330338,156.78125,79.4959,166.741,223.0,4821,43.5416666667,393.0,0.822924,73.6218756567,143.236,-150.702,50.1165135515,4.0,143.228205065,2.65841969182,4821
143.013302203,143.314,1000.0,356.154,0.0,1000.0,71.4167,166.763,90.0,4822,26.1578947368,1000.0,0.775497,99.9956828753,142.975,-150.823,23.313116159,3.0,142.982439415,2.53952862486,4822
142.655614427,142.932,45.0,356.151,41.4305418251,89.2857142857,61.9547,166.797,88.0,4823,25.7567567568,292.0,0.87631,56.3685341729,142.632,-150.715,22.5321456919,3.0,142.619233347,2.44320832815,4823
143.176445485,143.44,86.0,356.176,135.458909162,179.75,66.1546,166.822,82.0,4824,28.6486486486,732.0,0.852304,75.0304766027,143.127,-150.906,20.7367231588,3.0,143.137742653,2.40071518825,4824
143.02623426,143.336,50.0,356.191,31.5909853934,76.4545454545,73.086,166.854,123.0,4825,32.6666666667,228.0,0.875965,51.7152233824,143.013,-150.521,28.095472154,3.0,143.000728549,2.55887352665,4825
142.762024367,143.026,79.0,356.191,43.4198171539,110.164835165,63.6162,166.869,78.0,4826,28.8529411765,266.0,0.844406,64.4909670999,142.73,-150.795,21.6457200673,3.0,142.731346855,2.51646915256,4826
143.134027342,143.367,75.0,356.223,68.323061719,130.102564103,57.4895,166.871,106.0,4827,30.6470588235,362.0,0.776218,68.1255199067,143.095,-150.908,27.4031796705,3.0,143.089816326,2.28060736793,4827
142.715766146,143.007,48.0,356.241,44.4984774576,88.7168141593,64.2955,166.879,73.0,4828,27.5,296.0,0.844827,55.7862005723,142.664,-150.82,21.9057323802,3.0,142.666513165,2.45980372793,4828
143.429906868,143.719,87.0,356.237,263.384098542,440.652173913,65.9263,166.888,86.0,4829,26.0,1000.0,0.800907,92.6953353443,143.39,-151.331,22.1145343966,3.0,143.389964985,2.4650979832,4829
143.432156097,143.736,1000.0,356.266,0.0,1000.0,71.3542,166.904,97.0,4830,34.5517241379,1000.0,0.756817,99.9956828753,143.414,-151.196,25.0373324112,4.0,143.402709212,2.61873272925,4830
143.698697373,144.013,1000.0,356.324,0.0,1000.0,62.3507,166.918,79.0,4831,28.3611111111,1000.0,0.659262,99.9956828753,143.667,-151.297,21.5795077405,3.0,143.667826505,2.44464227816,4831
143.101776328,143.383,1000.0,356.364,0.0,1000.0,63.6483,166.934,79.0,4832,21.3695652174,1000.0,0.511301,99.9956828753,143.074,-150.642,20.9526990019,2.0,143.074940119,2.44422047381,4832
143.435421363,143.698,1000.0,356.384,0.0,1000.0,72.2644,166.92,81.0,4833,27.4,1000.0,0.63712,99.9956828753,143.405,-151.006,20.3879516241,4.0,143.405401171,2.50644573229,4833
143.168447577,143.474,1000.0,356.441,0.0,1000.0,69.5884,166.936,101.0,4834,25.119047619,1000.0,0.669348,99.9956828753,143.144,-151.095,21.143728532,3.0,143.13549294,2.57802568151,4834
142.924271107,143.206,1000.0,356.474,0.0,1000.0,78.2505,166.947,133.0,4835,25.5897435897,1000.0,0.636832,99.9956828753,142.899,-150.665,25.8414474755,3.0,142.890450636,2.61138851029,4835
143.290940962,143.548,1000.0,356.511,0.0,1000.0,66.9753,166.954,125.0,4836,23.4210526316,1000.0,0.621412,99.9956828753,143.258,-150.813,25.1350369624,3.0,143.260532591,2.42172713657,4836
142.927356074,143.177,1000.0,356.54,0.0,1000.0,59.6411,166.945,117.0,4837,24.8181818182,1000.0,0.587755,99.9956828753,142.904,-150.873,23.180392113,3.0,142.898178159,2.37540119382,4837
143.354123861,143.652,1000.0,356.596,0.0,1000.0,59.1898,166.943,135.0,4838,27.6216216216,1000.0,0.66391,99.9956828753,143.324,-150.997,26.7029215441,4.0,143.328807687,2.3759054546,4838
143.841422183,144.15,1000.0,356.634,0.0,1000.0,68.9993,166.954,90.0,4839,29.0588235294,1000.0,0.651728,99.9956828753,143.799,-151.236,23.0395327471,3.0,143.802438938,2.50051243395,4839
143.339994937,143.646,1000.0,356.668,0.0,1000.0,70.6044,166.977,75.0,4840,33.5666666667,1000.0,0.661353,99.9956828753,143.309,-151.2,20.8513522077,4.0,143.307966674,2.55091717978,4840
143.315797034,143.612,1000.0,356.701,0.0,1000.0,61.9077,166.996,88.0,4841,32.3870967742,1000.0,0.738581,99.9956828753,143.273,-150.857,24.5982918622,3.0,143.278202331,2.48954253991,4841
143.792515905,144.111,1000.0,356.704,0.0,1000.0,74.3617,167.005,158.0,4842,28.0285714286,1000.0,0.532649,99.9956828753,143.773,-151.308,35.7263293979,3.0,143.770596129,2.60021662095,4842
143.352514645,143.648,1000.0,356.723,0.0,1000.0,63.6369,167.011,81.0,4843,17.7636363636,1000.0,0.684585,99.9956828753,143.306,-151.165,20.7144777095,3.0,143.307765285,2.52312383582,4843
143.612273022,143.93,1000.0,356.724,0.0,1000.0,68.4878,167.007,88.0,4844,20.0,1000.0,0.385033,99.9956828753,143.554,-151.635,23.5663435649,2.0,143.558558641,2.61109056964,4844
144.027456063,144.34,1000.0,356.736,0.0,1000.0,64.8436,167.008,117.0,4845,26.3947368421,1000.0,0.395144,99.9956828753,143.999,-151.596,25.5544202312,3.0,143.995050203,2.54079348075,4845
143.942536097,144.212,1000.0,356.759,0.0,1000.0,60.559,167.024,138.0,4846,30.0909090909,1000.0,0.566435,99.9956828753,143.903,-151.588,33.9110812642,4.0,143.906725101,2.41850253815,4846
143.252575209,143.525,1000.0,356.813,0.0,1000.0,67.237,167.019,127.0,4847,27.8611111111,1000.0,0.496619,99.9956828753,143.202,-151.211,27.2347335195,3.0,143.200118547,2.50312403465,4847
144.040575467,144.275,1000.0,356.855,0.0,1000.0,62.7957,167.02,120.0,4848,24.9756097561,1000.0,0.348886,99.9956828753,144.002,-151.709,25.8036562023,3.0,144.004849591,2.34235553262,4848
143.660786614,143.94,1000.0,356.866,0.0,1000.0,71.6612,167.044,91.0,4849,24.8157894737,1000.0,0.440273,99.9956828753,143.622,-151.551,22.3993130336,3.0,143.625849829,2.58808890993,4849
143.823392645,144.06,113.0,356.866,18.6253348012,150.850746269,59.527,167.065,88.0,4850,20.2115384615,215.0,0.547963,77.6724283915,143.782,-151.704,20.4077064426,4.0,143.781766082,2.31109822827,4850
143.816104792,144.119,1000.0,356.894,0.0,1000.0,65.1166,167.101,94.0,4851,20.5102040816,1000.0,0.267705,99.9956828753,143.772,-151.661,17.1060586581,3.0,143.775533621,2.46386556134,4851
144.274182039,144.542,1000.0,356.922,0.0,1000.0,65.8421,167.103,102.0,4852,23.3333333333,1000.0,0.637113,99.9956828753,144.222,-151.971,26.071026307,3.0,144.227282455,2.46637217965,4852
144.193191184,144.48,1000.0,356.95,0.0,1000.0,64.6487,167.124,149.0,4853,24.5853658537,1000.0,0.270636,99.9956828753,144.166,-152.097,32.8944917991,3.0,144.155335065,2.43490035089,4853
144.733046676,145.017,1000.0,356.995,0.0,1000.0,72.4571,167.12,175.0,4854,32.6451612903,1000.0,0.3916,99.9956828753,144.71,-152.66,33.2512899455,3.0,144.701146492,2.59785898471,4854
144.649106493,144.875,1000.0,357.019,0.0,1000.0,61.6856,167.122,108.0,4855,25.8684210526,1000.0,0.251262,99.9956828753,144.6,-152.522,29.6312166941,3.0,144.615984054,2.30714690124,4855
144.757141267,145.053,1000.0,357.077,0.0,1000.0,73.5206,167.14,169.0,4856,30.28125,1000.0,0.434003,99.9956828753,144.731,-152.099,33.6537835679,3.0,144.721023232,2.52923318016,4856
145.130914919,145.386,1000.0,357.079,0.0,1000.0,59.5163,167.167,80.0,4857,25.3414634146,1000.0,0.230287,99.9956828753,145.082,-152.92,23.6906997869,3.0,145.076830581,2.34215764722,4857
145.236028682,145.47,1000.0,357.124,0.0,1000.0,63.4108,167.177,91.0,4858,22.1111111111,1000.0,0.249838,99.9956828753,145.194,-152.715,20.4876355365,3.0,145.204173898,2.34931398822,4858
144.691274009,144.974,1000.0,357.19,0.0,1000.0,81.6868,167.179,147.0,4859,23.1666666667,1000.0,0.284947,99.9956828753,144.661,-152.446,27.7470862191,4.0,144.662641179,2.64364455964,4859
145.227838665,145.44,1000.0,357.189,0.0,1000.0,56.6615,167.177,106.0,4860,21.8723404255,1000.0,0.234494,99.9956828753,145.172,-152.53,24.280818996,4.0,145.178283668,2.17151547578,4860
145.140232194,145.427,1000.0,357.217,0.0,1000.0,81.0957,167.18,164.0,4861,25.9210526316,1000.0,0.209736,99.9956828753,145.106,-152.692,34.8601579087,3.0,145.103533851,2.57158556126,4861
145.327087636,145.532,1000.0,357.273,0.0,1000.0,66.0965,167.176,156.0,4862,29.6129032258,1000.0,0.216864,99.9956828753,145.277,-153.025,32.0641266933,3.0,145.286899785,2.31560910125,4862
145.399476247,145.678,1000.0,357.344,0.0,1000.0,59.6237,167.184,114.0,4863,24.0,1000.0,0.384021,99.9956828753,145.363,-153.101,26.2375511607,3.0,145.365887274,2.27550209176,4863
144.777905079,145.058,1000.0,357.365,0.0,1000.0,57.8103,167.177,150.0,4864,22.9130434783,1000.0,0.424659,99.9956828753,144.748,-152.994,31.7954235748,3.0,144.745368574,2.36332828702,4864
145.221189163,145.497,1000.0,357.395,0.0,1000.0,77.7894,167.176,161.0,4865,18.1636363636,1000.0,0.228069,99.9956828753,145.194,-152.947,27.188743417,3.0,145.185834132,2.53462028619,4865
145.186140915,145.517,1000.0,357.42,0.0,1000.0,65.9462,167.174,61.0,4866,17.75,1000.0,0.331414,99.9956828753,145.166,-152.986,15.3800078952,3.0,145.159950342,2.37978678987,4866
145.49603296,145.791,1000.0,357.435,0.0,1000.0,71.9356,167.155,94.0,4867,20.375,1000.0,0.308766,99.9956828753,145.456,-153.087,18.8011801491,3.0,145.462878154,2.55025241294,4867
146.083641718,146.384,1000.0,357.43,0.0,1000.0,77.6285,167.147,81.0,4868,13.9444444444,1000.0,0.206206,99.9956828753,146.061,-153.529,16.023324049,3.0,146.05349505,2.57027117936,4868
145.553357244,145.82,1000.0,357.486,0.0,1000.0,59.6698,167.169,127.0,4869,18.5636363636,1000.0,0.631575,99.9956828753,145.524,-153.014,19.5910588478,3.0,145.515056006,2.29082089599,4869
145.756584681,145.995,1000.0,357.516,0.0,1000.0,72.0443,167.165,125.0,4870,21.6666666667,1000.0,0.713712,99.9956828753,145.724,-153.405,22.9230597143,3.0,145.725986088,2.50537411468,4870
145.972996325,146.232,1000.0,357.518,0.0,1000.0,64.6912,167.168,93.0,4871,17.9824561404,1000.0,0.363602,99.9956828753,145.923,-153.486,19.8948915493,3.0,145.922589858,2.32960886795,4871
145.913948985,146.19,1000.0,357.557,0.0,1000.0,61.9279,167.17,117.0,4872,18.537037037,1000.0,0.379291,99.9956828753,145.869,-153.523,20.8048364774,3.0,145.864635878,2.35186507738,4872
145.571752084,145.826,1000.0,357.614,0.0,1000.0,75.0142,167.154,51.0,4873,16.7021276596,1000.0,0.339825,99.9956828753,145.532,-153.202,14.5132586391,3.0,145.534563172,2.49613708407,4873
145.177922593,145.449,1000.0,357.681,0.0,1000.0,68.5108,167.128,222.0,4874,22.75,1000.0,0.217679,99.9956828753,145.139,-152.961,32.7689316978,3.0,145.1407901,2.49722611947,4874
145.684024631,145.977,1000.0,357.745,0.0,1000.0,61.5987,167.132,65.0,4875,17.5084745763,1000.0,0.326711,99.9956828753,145.642,-153.163,15.3880570919,3.0,145.640814297,2.27633452552,4875
145.245868614,145.522,1000.0,357.774,0.0,1000.0,65.6117,167.088,99.0,4876,23.7142857143,1000.0,0.265925,99.9956828753,145.192,-153.026,28.6042668431,3.0,145.192778285,2.34052949768,4876
145.839499923,146.125,1000.0,357.792,0.0,1000.0,69.7109,167.064,82.0,4877,16.393442623,1000.0,0.518625,99.9956828753,145.784,-153.193,14.2475522068,4.0,145.780873883,2.40945438008,4877
144.396780745,144.683,1000.0,357.812,0.0,1000.0,72.7338,167.077,122.0,4878,22.6136363636,1000.0,0.258471,99.9956828753,144.342,-152.407,27.7703372726,3.0,144.343022225,2.50132608458,4878
145.842335632,146.076,1000.0,357.853,0.0,1000.0,59.3447,167.051,268.0,4879,23.380952381,1000.0,0.4036,99.9956828753,145.781,-153.232,41.5795006618,3.0,145.780758083,2.25424912387,4879
144.779997905,145.044,1000.0,357.875,0.0,1000.0,70.1285,167.032,91.0,4880,21.0,1000.0,0.478454,99.9956828753,144.743,-152.469,20.7315199242,3.0,144.738252109,2.38669338323,4880
144.469398482,144.715,1000.0,357.905,0.0,1000.0,63.8244,167.009,114.0,4881,16.1612903226,1000.0,0.322598,99.9956828753,144.42,-152.375,17.9238474668,3.0,144.42048775,2.28294297209,4881
145.426527161,145.741,1000.0,357.95,0.0,1000.0,70.0538,166.979,127.0,4882,26.3157894737,1000.0,0.430971,99.9956828753,145.391,-152.877,27.8417570369,2.0,145.381173863,2.38289659967,4882
145.270159944,145.582,1000.0,357.983,0.0,1000.0,69.7926,166.959,69.0,4883,16.1129032258,1000.0,0.200808,99.9956828753,145.216,-152.808,16.7111174495,2.0,145.229770699,2.48833697501,4883
145.367468085,145.647,1000.0,358.017,0.0,1000.0,58.4991,166.947,59.0,4884,14.0845070423,1000.0,0.285148,99.9956828753,145.329,-153.046,11.6712557453,3.0,145.329926275,2.30227599665,4884
144.97886271,145.259,1000.0,358.043,0.0,1000.0,60.1892,166.936,152.0,4885,19.54,1000.0,0.07488,99.9956828753,144.937,-152.682,24.8943447393,3.0,144.937106892,2.27515776138,4885
145.171676381,145.478,1000.0,358.045,0.0,1000.0,65.3441,166.953,102.0,4886,17.8035714286,1000.0,0.127945,99.9956828753,145.146,-153.014,19.6817715184,3.0,145.150314762,2.28099741342,4886
145.380571565,145.698,1000.0,358.078,0.0,1000.0,71.4603,166.955,159.0,4887,23.5476190476,1000.0,0.304952,99.9956828753,145.353,-152.89,29.867327571,3.0,145.350782361,2.53221334521,4887
144.507401796,144.765,1000.0,358.1,0.0,1000.0,63.4474,166.965,108.0,4888,26.9459459459,1000.0,0.296917,99.9956828753,144.454,-152.465,23.5727120594,4.0,144.459433182,2.33573728004,4888
144.792686529,145.049,1000.0,358.114,0.0,1000.0,59.8291,166.974,141.0,4889,27.0277777778,1000.0,0.600777,99.9956828753,144.759,-152.562,33.976696353,3.0,144.754564404,2.26680076525,4889
144.157302851,144.451,1000.0,358.148,0.0,1000.0,68.5819,167.0,97.0,4890,28.8055555556,1000.0,0.356611,99.9956828753,144.111,-151.798,26.9235743917,3.0,144.1206307,2.39641705915,4890
144.607313294,144.867,1000.0,358.199,0.0,1000.0,62.1585,166.974,147.0,4891,22.9285714286,1000.0,0.507762,99.9956828753,144.557,-152.213,27.3621156739,3.0,144.565678235,2.31310553899,4891
144.568072027,144.872,1000.0,358.237,0.0,1000.0,71.3784,166.966,246.0,4892,28.3783783784,1000.0,0.188986,99.9956828753,144.542,-152.469,47.5322657703,3.0,144.534211006,2.39449540871,4892
144.887003505,145.199,1000.0,358.214,0.0,1000.0,68.7562,166.973,174.0,4893,25.7435897436,1000.0,0.372396,99.9956828753,144.861,-152.262,31.9636957113,3.0,144.858159849,2.37925390842,4893
144.447204225,144.684,1000.0,358.244,0.0,1000.0,73.2419,166.971,127.0,4894,20.02,1000.0,0.107662,99.9956828753,144.378,-151.918,21.5104532728,3.0,144.389048013,2.4018083247,4894
144.965462979,145.264,1000.0,358.274,0.0,1000.0,64.0094,166.954,114.0,4895,16.7457627119,1000.0,0.352385,99.9956828753,144.955,-152.034,19.4836682764,3.0,144.939622651,2.32661329821,4895
144.268514015,144.554,1000.0,358.308,0.0,1000.0,62.2933,166.979,109.0,4896,18.9245283019,1000.0,0.138374,99.9956828753,144.223,-151.943,20.0356748398,3.0,144.227958088,2.30910851372,4896
