MinReturn,AverageAbsY,AverageReturn,AverageY,StdReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,Iteration,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,QFunRegParamNorm,Epoch
-312.655700275,31.2934079843,2410.58021013,30.6617539566,1439.12981159,0.0,-30.7608,221.86908061,3935.56988228,2029.87311418,30.6613,1.30553,225.731,2029.87311418,0.999949,4215,31.2908,2029.87311418,0.321627051212,203.051,4215
3142.16756748,31.3215715693,3649.74403286,30.698372359,332.737515906,0.0,-30.7947,295.326789469,4160.36768435,2576.31008238,30.699,0.78798,225.785,2576.31008238,0.999907,4216,31.3218,2576.31008238,0.290655139054,203.089,4216
347.044794161,31.3820362989,3515.795588,30.7732060709,1070.89562383,0.0,-30.8794,321.254874646,4124.91451592,2939.15040868,30.7725,1.08404,225.904,2939.15040868,0.999931,4217,31.3802,2939.15040868,0.315141235685,203.107,4217
182.335580213,31.3962660272,3312.66212178,30.7951765313,1204.97740471,0.0,-30.8989,307.55766518,4209.97433324,2539.68079614,30.7947,1.37006,225.794,2539.68079614,0.999926,4218,31.3949,2539.68079614,0.325632607142,203.136,4218
3297.41891266,31.4214989047,3456.97084726,30.8207888316,124.414165381,0.0,-30.9354,279.024059187,3723.26259403,2772.75464721,30.8212,1.06033,225.815,2772.75464721,0.999925,4219,31.4205,2772.75464721,0.305619647731,203.135,4219
-150.985040496,31.3675674779,3097.2359115,30.760831926,1227.24321731,0.0,-30.8647,288.567004661,3961.03628852,2808.44774956,30.7613,1.47113,225.932,2808.44774956,0.999911,4220,31.3667,2808.44774956,0.330108442144,203.149,4220
3271.57930638,31.4433895528,3883.83242877,30.849698531,352.402535001,0.0,-30.9629,333.297100164,4498.51102424,2504.30662928,30.8491,1.22239,225.93,2504.30662928,0.999966,4221,31.4421,2504.30662928,0.306293928197,203.183,4221
-416.341294572,31.5088648562,2784.67417602,30.9228795301,1139.87318847,0.0,-31.0387,255.735375013,3600.01821895,2481.08867432,30.9227,1.25528,225.971,2481.08867432,0.999905,4222,31.5072,2481.08867432,0.314468084471,203.183,4222
-171.027886187,31.3723742309,2122.96024955,30.7564022439,1194.77198361,0.0,-30.8677,233.803541334,3053.74306123,2870.469678,30.7567,1.08665,225.976,2870.469678,0.999901,4223,31.371,2870.469678,0.303206868277,203.209,4223
234.387279701,31.4402108326,2443.80536174,30.8434259316,1017.96996555,0.0,-30.9449,208.108062072,3436.54664494,2582.69507739,30.8432,1.41503,225.985,2582.69507739,0.999975,4224,31.4399,2582.69507739,0.328399349432,203.241,4224
300.014552476,31.4957653437,2833.97247189,30.9137891334,1157.04636066,0.0,-31.0175,259.456395264,3867.84844692,2767.46474768,30.9136,1.21266,225.837,2767.46474768,0.99992,4225,31.4946,2767.46474768,0.310932854076,203.272,4225
2481.58299167,31.3857605121,3287.0140521,30.7865717567,343.646047056,0.0,-30.8824,265.718081591,3705.61589001,2455.80147426,30.7862,1.52031,225.929,2455.80147426,0.999939,4226,31.3837,2455.80147426,0.326202069049,203.276,4226
747.446626164,31.3387642839,3163.00310199,30.7266331594,926.82314329,0.0,-30.8233,274.236451277,3885.23009712,2664.69720212,30.7267,1.19972,225.98,2664.69720212,0.999947,4227,31.3369,2664.69720212,0.311078962968,203.308,4227
2068.71921323,31.3212610197,3759.22296736,30.7076182053,571.685975421,0.0,-30.8076,312.867399974,4087.98060707,2712.67776095,30.7084,1.12041,225.91,2712.67776095,0.999943,4228,31.321,2712.67776095,0.315302737861,203.337,4228
2762.9017958,31.4954241516,2999.42059578,30.913340616,188.769063134,0.0,-31.0197,255.612149219,3284.8050312,2586.8952567,30.9129,1.14424,225.903,2586.8952567,0.99989,4229,31.4932,2586.8952567,0.309189135152,203.375,4229
952.226060332,31.4379116448,3120.11575202,30.8486238162,762.143211776,0.0,-30.9524,252.225419106,3783.42919868,2661.21161314,30.8495,0.968532,225.887,2661.21161314,0.999961,4230,31.4377,2661.21161314,0.290491096104,203.388,4230
3345.77932439,31.4574579098,3721.35727864,30.8703002615,262.571049137,0.0,-30.9666,294.010439539,4176.04928552,2574.36324982,30.8698,1.26403,225.783,2574.36324982,0.999924,4231,31.4551,2574.36324982,0.309392406328,203.383,4231
3655.51269872,31.5049648972,3999.89108212,30.9299162378,177.010614514,0.0,-31.0282,315.889519154,4244.81998613,2770.68182273,30.9293,1.07079,225.765,2770.68182273,0.999919,4232,31.5039,2770.68182273,0.287274087566,203.401,4232
3294.13022268,31.4642857387,3558.16160514,30.8867590559,193.853121883,0.0,-30.9966,291.400418408,3923.19842867,2939.09963303,30.8879,1.02163,225.804,2939.09963303,0.99993,4233,31.4645,2939.09963303,0.283516544358,203.426,4233
3362.84346222,31.4713860406,3701.33411397,30.8916314126,219.237043362,0.0,-30.9855,297.411088245,4171.38928099,2683.84385463,30.8909,1.0973,225.716,2683.84385463,0.999979,4234,31.4697,2683.84385463,0.284234078345,203.443,4234
-5.33026352593,31.4104968443,3331.8649177,30.8210592914,1545.12534045,0.0,-30.9268,312.002312963,4414.53820233,2747.47043974,30.8209,1.34213,225.814,2747.47043974,0.999958,4235,31.4092,2747.47043974,0.302709286136,203.483,4235
-394.093550697,31.4572799755,3384.01582315,30.8770555655,1267.66588287,0.0,-30.9832,291.809736041,3998.69694737,2855.03994945,30.8769,1.18217,225.886,2855.03994945,0.999926,4236,31.4558,2855.03994945,0.303193900955,203.512,4236
321.123107324,31.4143598382,3066.23250821,30.8311355991,1058.58301214,0.0,-30.9328,271.01788,3808.3182219,2604.5787673,30.8315,1.25243,225.842,2604.5787673,0.99992,4237,31.4128,2604.5787673,0.30370805984,203.547,4237
-396.42853976,31.3863834928,1951.33316392,30.8000804206,1554.72209746,0.0,-30.8772,236.261375735,3630.33719188,2824.83583992,30.8003,1.22841,225.941,2824.83583992,0.999982,4238,31.386,2824.83583992,0.303121566119,203.626,4238
-202.14188026,31.4096883679,3040.79872829,30.8270019797,1583.3473303,0.0,-30.9118,295.552500665,4047.33541285,2599.04099133,30.8263,0.797183,225.934,2599.04099133,0.999927,4239,31.4082,2599.04099133,0.2846499555,203.647,4239
-116.129008435,31.4078428263,3136.78131771,30.8254269905,1109.85482663,0.0,-30.9082,271.080221157,3939.41561434,2584.98039327,30.8251,1.10652,225.909,2584.98039327,0.999912,4240,31.406,2584.98039327,0.314231625021,203.694,4240
244.982307992,31.3347635974,3473.46613033,30.7494110007,1086.99972557,0.0,-30.8473,305.123844838,4053.12880889,2830.31323821,30.75,1.00387,225.937,2830.31323821,0.999985,4241,31.3345,2830.31323821,0.30770746311,203.703,4241
3537.90202755,31.3788698349,3808.45062047,30.801171763,141.01015406,0.0,-30.8886,301.580834672,4048.18662756,2521.82347352,30.8007,1.18232,225.936,2521.82347352,0.999978,4242,31.3775,2521.82347352,0.323360394402,203.765,4242
1732.08170634,31.4163172749,3716.93974411,30.8479039376,678.445638798,0.0,-30.9321,319.040674817,4094.00623508,2428.9139043,30.8488,1.20821,226.015,2428.9139043,0.999927,4243,31.4157,2428.9139043,0.315728865297,203.781,4243
3987.11851217,31.3814851162,4186.62639246,30.8145531878,95.8307189859,0.0,-30.9185,331.151368871,4320.15300536,2747.70824726,30.8144,1.08196,225.906,2747.70824726,0.999941,4244,31.3801,2747.70824726,0.31665412283,203.801,4244
3915.63604363,31.3334556733,4076.31002166,30.750730094,98.1164128813,0.0,-30.8626,339.090019853,4230.23269913,2622.72107491,30.7506,1.37106,226.042,2622.72107491,0.999883,4245,31.332,2622.72107491,0.324971280391,203.822,4245
1942.36875263,31.3512462976,3502.66389614,30.7730340001,810.776258273,0.0,-30.8823,310.643574687,4211.65247588,2562.86877906,30.7726,0.993051,226.06,2562.86877906,0.999975,4246,31.3496,2562.86877906,0.303594909161,203.809,4246
3442.17522638,31.3137112782,3672.14784867,30.7295281771,115.403650903,0.0,-30.8458,288.805331921,3804.93755203,2497.28638494,30.7298,1.22054,226.127,2497.28638494,0.99995,4247,31.3129,2497.28638494,0.312462598459,203.818,4247
3683.80136057,31.3468061732,3831.91251085,30.7599106336,85.0566101442,0.0,-30.8761,301.014778412,3998.15079231,2807.30976451,30.761,1.11264,226.089,2807.30976451,0.999935,4248,31.3466,2807.30976451,0.30097463801,203.854,4248
3738.42584948,31.4030977666,3933.31256462,30.830418527,143.126672698,0.0,-30.9376,313.822184729,4142.32044223,2706.39051365,30.8291,1.23229,226.187,2706.39051365,0.999963,4249,31.402,2706.39051365,0.307651903973,203.847,4249
2325.33578608,31.5158668319,3841.52461059,30.9612571795,520.312931934,0.0,-31.0627,321.865296744,4219.71398231,2909.57171286,30.9616,1.00105,226.234,2909.57171286,0.999951,4250,31.5148,2909.57171286,0.292971864539,203.86,4250
621.754020597,31.483300382,3382.21133447,30.9273781447,926.18679915,0.0,-31.0275,289.552148924,3949.27304791,2532.99347363,30.9274,1.46107,226.225,2532.99347363,0.999937,4251,31.4819,2532.99347363,0.312656356946,203.884,4251
3791.16035072,31.3571885406,3924.8956943,30.7785492407,86.8912435148,0.0,-30.8795,327.447330617,4028.5042571,2785.35307748,30.7789,1.24655,226.226,2785.35307748,0.999931,4252,31.3563,2785.35307748,0.310779378888,203.923,4252
3385.79631582,31.3443650069,3747.61306976,30.7592236892,168.890269306,0.0,-30.8722,311.783629904,4014.04561838,2795.21354247,30.7589,1.16788,226.356,2795.21354247,0.999962,4253,31.3429,2795.21354247,0.305367091432,203.932,4253
2535.20782119,31.4152208838,3700.96786409,30.8462569389,537.890121032,0.0,-30.9406,294.645683891,4363.67475361,2815.54485303,30.8464,0.871052,226.475,2815.54485303,0.999952,4254,31.4146,2815.54485303,0.285416357693,203.953,4254
319.165656321,31.4408077292,3135.89936298,30.8725885156,1629.51304721,0.0,-30.9836,313.887872507,4447.3971119,2529.97235004,30.8732,1.16987,226.495,2529.97235004,0.999908,4255,31.4407,2529.97235004,0.309087303443,203.986,4255
-228.085377559,31.3843459663,3109.25157016,30.8044602363,1397.82875709,0.0,-30.9066,272.858377842,4335.3575657,2800.83736336,30.8041,1.04711,226.491,2800.83736336,0.99996,4256,31.383,2800.83736336,0.296491684454,203.978,4256
-112.414596781,31.378848026,3243.45061921,30.805643011,1169.15461523,0.0,-30.8932,301.500289051,3996.22731198,2999.66495807,30.8053,1.27087,226.507,2999.66495807,0.999942,4257,31.3778,2999.66495807,0.315096653188,204.0,4257
3397.9287041,31.3716265135,3845.64062925,30.7988540148,210.020250171,0.0,-30.9133,297.797585551,4118.75461067,-298.881332392,30.7985,1.05943,226.489,-298.881332392,0.999992,4258,31.3704,-298.881332392,0.302295279514,204.018,4258
85.8990018286,31.4437089464,3227.23306009,30.8786060647,1109.23066399,0.0,-30.9894,302.113310358,4120.4335812,2779.21743564,30.8788,1.28298,226.61,2779.21743564,0.999972,4259,31.4429,2779.21743564,0.309761841011,204.037,4259
-542.08385872,31.5070281068,2334.41773469,30.95163005,1500.38560985,0.0,-31.0616,257.561768334,3933.0479702,2570.45364229,30.9518,1.07708,226.641,2570.45364229,0.999955,4260,31.5055,2570.45364229,0.305018667441,204.041,4260
1652.29935381,31.5326156968,2986.65401149,30.9808519294,545.311696297,0.0,-31.0724,258.616141679,3489.10895612,2607.15775577,30.9808,0.754736,226.683,2607.15775577,0.999889,4261,31.5326,2607.15775577,0.2945851065,204.064,4261
782.678186915,31.5456837131,3271.05783902,31.005593075,905.675424027,0.0,-31.114,315.455754066,4053.02270144,1069.79905213,31.0068,1.15985,226.838,1069.79905213,0.999935,4262,31.5447,1069.79905213,0.326164619859,204.108,4262
3371.25662709,31.5082810002,3703.17362847,30.9578127595,183.920092429,0.0,-31.0394,293.016342732,3947.16176632,2369.92119144,30.9571,1.45332,226.821,2369.92119144,0.999937,4263,31.5059,2369.92119144,0.348676622869,204.132,4263
3599.76923276,31.5772788051,3745.19618205,31.0439011841,92.8224102131,0.0,-31.1597,306.183672526,3902.45374295,2338.1812268,31.0449,1.24076,226.765,2338.1812268,0.999905,4264,31.5777,2338.1812268,0.343344863268,204.159,4264
3019.47709246,31.5327918123,3222.75667668,30.9812059462,159.303209836,0.0,-31.0866,241.624391702,3553.0392079,1519.38256991,30.9811,0.81207,226.775,1519.38256991,0.999943,4265,31.5314,1519.38256991,0.313472252737,204.177,4265
-24.7309177757,31.4818786717,2811.48072309,30.9316398296,1300.50688796,0.0,-31.0382,269.460413142,3816.91922517,2395.92662132,30.9306,1.52854,226.842,2395.92662132,0.999951,4266,31.4796,2395.92662132,0.361534411932,204.216,4266
2643.39057862,31.4666078991,3284.34789795,30.9099622259,326.066606179,0.0,-31.019,286.282536773,3634.14656323,2424.7737971,30.9102,1.40134,226.827,2424.7737971,0.999933,4267,31.4649,2424.7737971,0.35337642032,204.232,4267
-265.405480352,31.5116806856,2303.53363449,30.9617811395,1283.09555387,0.0,-31.0674,235.585289788,3407.151144,2608.25566797,30.9615,0.882994,226.943,2608.25566797,0.999904,4268,31.511,2608.25566797,0.316108791429,204.227,4268
-296.802679584,31.4875593501,2508.40478411,30.9375999729,1324.14575314,0.0,-31.0383,244.882307821,3585.90057909,2205.14874012,30.939,1.45223,226.982,2205.14874012,0.999966,4269,31.488,2205.14874012,0.347535611517,204.212,4269
86.3734583969,31.5291733341,2177.27871224,30.987440792,1054.2714141,0.0,-31.0719,274.303543828,3230.9828338,2433.91722426,30.9868,0.990115,226.993,2433.91722426,0.999982,4270,31.527,2433.91722426,0.316076672536,204.236,4270
-168.183745304,31.488073132,2172.59816008,30.9428485433,1318.66972788,0.0,-31.0222,278.16170308,3465.48259134,2455.86566307,30.9432,1.32748,226.978,2455.86566307,0.999941,4271,31.4878,2455.86566307,0.338241309981,204.299,4271
2051.80941151,31.458473343,3291.39938788,30.9119784411,650.629394889,0.0,-31.0126,293.120730272,4123.40036888,2530.82607608,30.9119,1.11426,227.063,2530.82607608,0.999905,4272,31.4569,2530.82607608,0.323612919746,204.304,4272
261.206418094,31.4579746216,1893.91537822,30.9134652179,1048.04050595,0.0,-31.0055,266.055076901,3459.54306469,2663.35147565,30.9135,1.10853,227.028,2663.35147565,0.999958,4273,31.4569,2663.35147565,0.327227659088,204.327,4273
872.022208275,31.4277430406,2821.2200049,30.8714502214,702.217783009,0.0,-30.966,255.486949829,3588.20462558,2530.14985075,30.8716,1.29386,227.057,2530.14985075,0.999935,4274,31.4268,2530.14985075,0.335339924929,204.378,4274
-38.8090093298,31.406476519,3042.65033596,30.8539416208,1035.48071488,0.0,-30.9623,266.686178495,3621.06130837,2228.47143442,30.8536,1.18856,227.057,2228.47143442,0.999934,4275,31.406,2228.47143442,0.333161144782,204.406,4275
3667.41770063,31.4362105031,3791.32408852,30.8881467747,62.9811146022,0.0,-30.9963,313.89711728,3867.64998353,2290.10781933,30.8884,1.21332,227.068,2290.10781933,0.999918,4276,31.436,2290.10781933,0.337120104643,204.428,4276
-313.756451768,31.4408030447,2561.41491767,30.8919753215,1627.76731503,0.0,-31.0058,287.181308279,4135.34752682,2224.24165369,30.8914,1.78341,226.983,2224.24165369,0.999969,4277,31.4379,2224.24165369,0.360816612343,204.43,4277
-286.173336424,31.3897676293,1865.39623372,30.8342024934,1642.45878091,0.0,-30.929,293.44032984,3949.9272902,2485.24164882,30.8351,1.54397,227.173,2485.24164882,0.999976,4278,31.3896,2485.24164882,0.336630817429,204.474,4278
332.353612562,31.3124101908,2568.59485321,30.7463574163,1223.90877108,0.0,-30.8397,311.69374596,4059.44075142,-455.778821396,30.7468,1.25555,227.129,-455.778821396,0.999974,4279,31.3113,-455.778821396,0.331312836187,204.524,4279
1644.51936619,31.4069149621,3245.37907543,30.8657196352,864.921875058,0.0,-30.9602,343.380426624,4166.52176351,2840.01049268,30.8649,1.11674,227.204,2840.01049268,0.999936,4280,31.4053,2840.01049268,0.329415828031,204.558,4280
-340.151820687,31.3935688847,2086.99399567,30.8426087458,2005.13917814,0.0,-30.9488,284.250673903,4426.67176339,2776.72510245,30.8426,1.1621,227.268,2776.72510245,0.999929,4281,31.3923,2776.72510245,0.324382870087,204.587,4281
44.8542293027,31.3758778808,3399.67118165,30.8299638685,1476.41305703,0.0,-30.9398,317.262193633,4363.63265809,2370.22243218,30.8303,1.24868,227.286,2370.22243218,0.999937,4282,31.3751,2370.22243218,0.331920855812,204.646,4282
-617.968804244,31.3615364853,265.430035486,30.8020189751,1103.19851122,0.0,-30.9018,146.529366108,2931.98156096,2969.44183498,30.8017,0.820013,227.355,2969.44183498,0.999966,4283,31.3609,2969.44183498,0.302155389652,204.633,4283
-604.831214078,31.3604998371,766.121786832,30.8070469092,1283.94167324,0.0,-30.9007,232.343510745,3238.09532427,2638.20797799,30.8068,1.15331,227.548,2638.20797799,0.999989,4284,31.3588,2638.20797799,0.323459325814,204.626,4284
-322.544988612,31.2664901835,799.383100558,30.699903519,1178.65220648,0.0,-30.7886,212.136158468,3868.16866486,115.980928985,30.699,1.80502,227.591,115.980928985,0.999995,4285,31.264,115.980928985,0.358459445304,204.648,4285
-390.733671819,31.2967422037,349.292939293,30.7364267405,543.670456795,0.0,-30.8276,204.958285527,1183.25229363,3158.57469739,30.7374,1.10363,227.566,3158.57469739,0.999983,4286,31.2966,3158.57469739,0.342995438649,204.686,4286
-385.349150616,31.3078144261,1400.66349758,30.7503194099,1016.46374535,0.0,-30.8393,235.134887005,2945.58191168,77.1407359848,30.75,1.09345,227.573,77.1407359848,0.999967,4287,31.3065,77.1407359848,0.345788657149,204.693,4287
-525.278020091,31.2013012419,1825.35778936,30.6305773116,1974.15775725,0.0,-30.739,309.183155036,4929.28725974,1086.55972823,30.631,1.74204,227.481,1086.55972823,0.999968,4288,31.2001,1086.55972823,0.377992314657,204.718,4288
4216.98581454,31.2673677791,4582.5592099,30.7076383148,136.808340043,0.0,-30.7914,363.082489049,4718.64263346,691.427337424,30.7084,1.34224,227.563,691.427337424,0.999996,4289,31.2664,691.427337424,0.352576476327,204.754,4289
3611.29827378,31.292624943,4483.04984485,30.7439524932,334.013822028,0.0,-30.847,360.477254478,4858.2308409,2965.23919865,30.7433,1.23157,227.605,2965.23919865,0.999956,4290,31.2902,2965.23919865,0.348896947861,204.786,4290
3672.65587026,31.2319112239,4206.30622952,30.6715575648,273.122225834,0.0,-30.7809,349.798470888,4503.98873017,2523.23915245,30.6719,1.321,227.629,2523.23915245,0.999971,4291,31.2309,2523.23915245,0.347225526884,204.804,4291
2194.80138668,31.2239590421,3925.79575658,30.6613275103,737.883413824,0.0,-30.7798,351.329090524,4552.2363604,2563.17805711,30.6613,1.56681,227.664,2563.17805711,0.999928,4292,31.2227,2563.17805711,0.359057323101,204.819,4292
-548.005119711,31.3030335245,1824.35510727,30.7462291868,1510.23744449,0.0,-30.8626,214.065188928,3298.70498657,-33.4175403894,30.747,0.826608,227.732,-33.4175403894,0.999939,4293,31.3032,-33.4175403894,0.317739838406,204.833,4293
-41.5557531716,31.3371165568,2673.83805708,30.7862088701,1546.66387178,0.0,-30.8806,280.629583844,3877.22143622,2918.63508697,30.7849,1.13957,227.736,2918.63508697,0.999969,4294,31.3351,2918.63508697,0.336881721401,204.858,4294
-72.6200515203,31.2854405886,2591.45885472,30.7252522486,1396.4266831,0.0,-30.8352,253.168343011,3819.07623926,2462.23415371,30.7258,1.26442,227.821,2462.23415371,0.999978,4295,31.2846,2462.23415371,0.333749202246,204.872,4295
-337.73123258,31.3604172024,1147.53586491,30.8177658828,1192.89289417,0.0,-30.9225,253.942507373,3354.92024432,2072.33819017,30.8182,1.48226,227.859,2072.33819017,0.999987,4296,31.3592,2072.33819017,0.348078257903,204.892,4296
52.8289831785,31.3294721952,2794.61620956,30.7777299376,1153.914881,0.0,-30.8788,285.68973787,3759.10586154,2742.07843476,30.7771,1.3012,227.93,2742.07843476,0.999964,4297,31.3274,2742.07843476,0.337962248112,204.893,4297
