Iteration,MinEsReturn,StdEsReturn,AverageAction,MaxEsReturn,AverageAbsQ,AverageQ,AverageEsReturn,AveragePolicySurr,QFunRegParamNorm,AverageReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,PolicyRegParamNorm,StdReturn,MaxReturn,AverageAbsQYDiff,Epoch,AverageDiscountedReturn
119,-38.820486982,80.674959531,0.943771,213.675055367,3.37799,3.37025,72.6213225793,-3.48606,41.1117,270.906688213,3.37057736693,155.331282973,0.0442628,3.37600059484,41.7447,66.8654405968,451.785445561,0.124852598016,119,102.572210954
120,-77.2713045546,142.392687364,0.948091,315.043381853,3.36798,3.35978,151.035287273,-3.47973,41.306,163.659554868,3.36004855582,64.7696576367,0.0460859,3.3657424778,41.9073,55.533846384,356.429502951,0.125558142811,120,91.7200756581
121,8.32805504504,78.7653640052,0.931882,229.105353321,3.35923,3.35052,131.013837648,-3.46651,41.5032,190.046137119,3.35082567025,-159.989625953,0.0455799,3.35759421761,42.0446,96.2254948462,444.839441742,0.124811181683,121,79.4485699385
122,-9.97780993805,102.785862507,0.936479,281.929536956,3.33625,3.32821,98.7625276176,-3.44968,41.6977,170.560232876,3.32849063858,-315.049424181,0.0469114,3.33454268681,42.2144,153.34975595,425.455321845,0.127081812055,122,73.4162150872
123,34.7704770954,47.118019915,0.94851,162.572148926,3.32909,3.32052,105.282794988,-3.44113,41.855,278.561423717,3.32057311834,165.184588897,0.0458877,3.32686954789,42.3713,94.9238389463,578.873280267,0.127113616142,123,99.7101374457
124,-42.0766609452,148.066557752,0.944023,327.011884446,3.31571,3.30712,103.879794168,-3.42666,42.0406,154.498907897,3.30734369631,-4.78185321973,0.0506552,3.31363062093,42.5184,58.9587392466,371.614861482,0.129548057331,124,71.3606406875
125,-50.607939175,78.8004340383,0.941361,149.638653572,3.31172,3.30357,64.5215932929,-3.42043,42.2236,181.001147176,3.30386995632,-76.1506702751,0.0460715,3.30981930758,42.7069,120.949036304,428.114199557,0.127091096839,125,79.5392513772
126,10.3427044582,102.757854784,0.944714,289.992946679,3.28581,3.2788,173.542257837,-3.39695,42.3555,56.1346293722,3.27894546529,-255.673752158,0.0418077,3.28416913812,42.8738,155.308576565,512.529549485,0.124075969571,126,13.1223034245
127,-18.9636037998,41.6659228333,0.93779,103.189863083,3.29935,3.2926,25.6473355925,-3.41065,42.5052,79.6746527734,3.29286967476,-473.816656392,0.0447608,3.29798380894,43.0282,255.358218852,1039.95308993,0.125499606258,127,28.778711805
128,-27.4813729977,76.5861274508,0.933422,170.61877075,3.27853,3.27106,65.4543677994,-3.38797,42.6732,214.473390974,3.27128251729,-178.824461668,0.0474202,3.27644693506,43.1849,182.400983378,757.222954933,0.125270216795,128,73.3094333189
129,46.6687729104,106.119081024,0.934799,350.996728715,3.28245,3.27539,166.161118265,-3.39137,42.8546,281.480408917,3.27564665177,59.6091784461,0.0441994,3.28096117059,43.2984,177.395458408,1001.24693239,0.123302727552,129,93.6070016864
130,24.378154369,65.9757204808,0.94035,266.65801807,3.26122,3.25388,135.626681455,-3.36195,43.0009,217.920498036,3.25375179387,111.017980744,0.0400274,3.25893597706,43.4997,101.915711502,546.813879241,0.119840939126,130,92.8930421732
131,37.57971558,60.7243312352,0.964042,212.254840248,3.2483,3.24106,127.320150462,-3.347,43.157,134.852745246,3.24147668136,92.7358909771,0.0453035,3.24706257961,43.6692,53.2568107663,429.419381282,0.122426719011,131,85.2532477929
132,126.462461096,97.0693030635,0.946886,357.031257415,3.24223,3.23405,224.981995831,-3.3354,43.3055,80.1908856996,3.23414820755,-243.711192298,0.0404237,3.23986671526,43.8223,164.026937013,536.54139859,0.119347810861,132,59.7426749678
133,9.77221975153,100.944936946,0.94976,297.138290457,3.20132,3.1929,123.290850482,-3.29634,43.4619,112.372127987,3.19305285975,-380.330116221,0.0388488,3.1989956741,43.9649,149.936659694,564.525431225,0.118132249862,133,67.8041637727
134,82.7773753727,103.255526717,0.950976,372.675392414,3.18936,3.18107,225.173152747,-3.28425,43.6282,91.2021762377,3.1813684372,-228.03023844,0.0426866,3.18736966576,44.0984,186.86319436,717.029215635,0.119974419228,134,49.5320338565
135,24.4899418135,99.6655549887,0.954263,292.083347633,3.18577,3.17825,97.2751910329,-3.28377,43.7825,155.662116493,3.17850622867,-70.5519103954,0.0433982,3.18346491815,44.2608,173.053798129,706.696189443,0.119433588221,135,70.2052851255
136,10.0330642302,98.9604082898,0.924573,291.372674749,3.15698,3.14908,158.369254423,-3.25395,43.9357,188.404090181,3.14923651489,-75.9662888475,0.0435358,3.15463924046,44.3779,167.286818583,697.88418348,0.120711538085,136,81.1217562114
137,-4.57062192514,74.5408371934,0.914926,174.351578771,3.14785,3.13927,73.843587627,-3.2354,44.0836,204.481081715,3.13929688252,-43.6847569379,0.0398123,3.14569694754,44.5457,220.828839636,942.042204413,0.116563152025,137,77.8358563903
138,-4.65107797742,68.8168818118,0.951458,191.321448981,3.13508,3.12392,77.9409254273,-3.22049,44.2306,186.409024445,3.12410223451,-21.5152674745,0.0453672,3.13278659572,44.6561,114.484096469,449.038075836,0.118880876157,138,91.9155146587
139,-16.1925889793,118.848606113,0.944479,345.93605148,3.11985,3.10762,148.613774823,-3.21102,44.3568,76.9244125219,3.1077763451,-232.509240099,0.0365099,3.11806814993,44.791,159.2387058,485.234406461,0.113669738976,139,46.2087742586
140,-38.4323510144,150.756359179,0.951091,330.024101423,3.10844,3.09769,98.8932457697,-3.20275,44.4814,203.919128268,3.09807166592,-57.6898794314,0.0446948,3.10682304999,44.8874,132.575423063,636.684438612,0.119076145884,140,72.1618843738
141,35.9207743189,244.793706991,0.939244,693.76689875,3.10644,3.09474,317.357148892,-3.19647,44.617,442.860773965,3.09477482642,113.321567112,0.0382843,3.10449515928,45.0461,184.543365525,1010.30090688,0.113987284022,141,96.7859988745
142,13.1874869653,182.360224053,0.949589,456.793520313,3.08823,3.07814,202.445352197,-3.18069,44.7485,231.647828553,3.07834423791,-233.772287903,0.0372281,3.08593408549,45.1342,168.674185351,977.718694239,0.113328775872,142,87.792679654
143,20.2024208919,81.3191371178,0.946359,241.071489025,3.09653,3.08777,138.856410528,-3.183,44.898,271.865151319,3.0878600588,93.6927461817,0.0387176,3.09435240234,45.2904,150.580460873,711.869054627,0.113270615785,143,84.473793129
144,19.0449930493,67.1265635488,0.941134,207.826810896,3.04671,3.03779,146.561492101,-3.13255,45.0643,109.790916184,3.03789388272,-131.865456519,0.0342025,3.04484703433,45.4269,185.059504377,691.628207385,0.111311007856,144,59.3003365392
145,60.4041985863,157.624539752,0.930935,523.554363408,3.03827,3.02871,183.053534356,-3.11884,45.2327,348.782179889,3.02864410572,185.407454446,0.0380544,3.0360043176,45.596,118.5957142,717.860183629,0.113239989401,145,88.4387806472
146,-102.471694249,101.44310714,0.945369,237.769704523,3.03266,3.02428,102.632427509,-3.11771,45.3794,345.660269951,3.02472950986,128.362668691,0.0359101,3.03087100041,45.7483,164.179200429,966.752243407,0.109437402782,146,118.487889419
147,25.0651301609,61.0318843711,0.935436,187.065071594,3.02357,3.01512,103.661448863,-3.10667,45.5511,497.563368491,3.01513688314,180.140163965,0.0327338,3.02118078039,45.8877,200.009792983,908.342997482,0.108251965087,147,106.98196349
148,154.26778655,71.0537584121,0.953386,328.135325909,3.01482,3.00658,243.472720839,-3.09669,45.6791,158.423590031,3.00645915846,-270.065775364,0.0342989,3.01260531881,46.0674,140.220987245,496.548965244,0.109098578222,148,73.8757005939
149,49.4393455706,154.273500891,0.945813,519.623822142,2.9922,2.98346,274.375885072,-3.0706,45.8293,310.206416816,2.98347432366,97.2777808242,0.0392529,2.99017722248,46.2393,125.240325996,632.372114758,0.111236134281,149,102.494180115
150,133.843399442,95.6628454839,0.943617,386.259472573,2.995,2.98713,261.683149122,-3.07998,45.9731,268.576373467,2.98729949914,-32.4767592508,0.0351183,2.99313602379,46.3923,122.941579506,561.463975325,0.109233608643,150,88.9997878528
151,62.323315205,114.799112881,0.937366,386.246765041,2.98886,2.98062,218.014469858,-3.06937,46.115,294.764661925,2.98062628083,-26.0453199562,0.0340993,2.98678065339,46.4959,275.973060307,758.908939167,0.108086760386,151,65.9868000042
152,-7.11813958005,160.343503815,0.938727,375.696250184,2.9739,2.96636,128.593123048,-3.04862,46.2361,239.432456548,2.96654739749,14.8701030307,0.035707,2.97222298684,46.6994,179.433069467,862.602458131,0.107977625064,152,81.762559978
153,24.0623118959,78.853392224,0.919354,249.029049864,2.95525,2.94751,113.166121227,-3.03449,46.3429,450.061222583,2.94754604132,-52.740248613,0.0334647,2.95332980394,46.8409,285.306388151,946.661791497,0.105674410805,153,88.2856253451
154,-1.05755008059,109.514941247,0.939492,261.836084545,2.93412,2.92623,160.042606553,-3.01235,46.4916,357.596500578,2.92628055415,3.37808045656,0.0381633,2.93211491907,46.9793,237.218878028,1061.70264142,0.110338885848,154,83.9281500496
155,16.9451219437,118.860866499,0.869692,288.163813705,2.9316,2.92355,183.115683372,-3.00759,46.6056,849.593533892,2.9235434929,99.5877112225,0.037239,2.92928559044,47.0802,249.534861408,999.111805557,0.108897308917,155,79.0574058041
156,71.5008273842,60.4302668368,0.926805,238.68794663,2.91109,2.90189,147.080233242,-2.98473,46.7647,213.399299795,2.90209445297,19.6582214765,0.0327852,2.90936306979,47.2058,95.4756019527,547.051727161,0.103976568286,156,92.8504980778
157,0.41491539512,159.973604267,0.922444,432.192069076,2.9116,2.90256,179.40647958,-2.98648,46.8926,509.969317861,2.90239328362,194.124015856,0.031057,2.90945964272,47.321,253.466250896,1163.59232694,0.10332528495,157,114.504999818
158,21.1061893063,135.898832227,0.93025,373.382965897,2.90734,2.89848,240.586711654,-2.97897,47.0301,239.909407398,2.89857376142,-118.353047811,0.0314546,2.90539799527,47.4963,255.370231316,983.068075471,0.103397094562,158,56.3843030312
159,-1.59745985258,212.263406915,0.929295,517.90370111,2.87926,2.86981,287.33704503,-2.94898,47.1676,500.524782606,2.8696854624,59.2146764339,0.034116,2.87650137758,47.6133,280.877604758,997.703212643,0.105794531658,159,101.37106877
160,7.48721005747,77.310125113,0.939687,203.811065372,2.86879,2.85995,123.157099993,-2.94003,47.3175,241.917925086,2.85994243094,-73.645929897,0.0325479,2.86685086689,47.7767,215.786080513,766.610875026,0.104090333342,160,45.8125398697
161,-10.8790257696,87.3000156408,0.92819,233.730742694,2.85797,2.84825,132.758429018,-2.92708,47.4747,378.669158597,2.84819611163,24.8876393196,0.0315784,2.85568433347,47.9117,245.114965368,1028.15476818,0.102761398592,161,96.8538592831
162,26.7259439766,148.257816224,0.937397,434.793728861,2.83836,2.82774,191.439006679,-2.9089,47.6047,828.598492069,2.82767976845,291.1336391,0.0320297,2.83624875165,48.0307,364.398748102,1515.94242544,0.102678329056,162,110.11925996
163,1.74715736426,199.609872714,0.916069,666.698796496,2.82916,2.81774,161.15321299,-2.89526,47.7226,582.576120008,2.81764138948,74.5381620458,0.0313517,2.82651799012,48.1811,309.210621773,983.367168608,0.102913416073,163,86.7767276197
164,-3.3721159757,125.010326984,0.926647,377.794933317,2.82213,2.81052,128.432590884,-2.89049,47.88,335.700210678,2.81067823786,38.8039321976,0.0361032,2.82023870069,48.33,246.425629371,932.759104003,0.104248260643,164,76.3016893354
165,150.14960171,109.429900867,0.896757,369.009403444,2.8037,2.79249,259.579502577,-2.87284,48.0266,568.559223358,2.79250310306,56.8741336867,0.0289253,2.80172969574,48.4417,315.885153741,983.461721875,0.0988327232438,165,82.0900048818
166,31.3185456757,212.92680488,0.911461,641.968508809,2.79642,2.78525,248.863291244,-2.86108,48.1401,734.583265254,2.78512768887,133.376261299,0.028068,2.79448682071,48.5833,258.892299347,1159.3563201,0.099069361463,166,88.793502545
167,203.076748582,31.8948604295,0.936621,272.622498342,2.78634,2.77473,248.125328714,-2.85191,48.3143,522.299225419,2.77468534407,65.5135676663,0.0302726,2.78422379621,48.701,327.996879682,1143.91864164,0.099678439502,167,100.798107636
168,254.425172356,363.869833936,0.940939,982.164840228,2.79364,2.78147,618.295006292,-2.85792,48.4169,538.983985217,2.78135937283,77.3301520626,0.0241433,2.79207823618,48.8332,369.932534563,1028.16977635,0.0942325977145,168,93.1250333261
169,0.471317040665,188.120454968,0.903023,518.76428451,2.77489,2.76236,209.044902156,-2.83564,48.5557,310.694801293,2.76246824369,4.8696132436,0.0298654,2.77315471823,48.9848,327.441240947,996.628861018,0.0991162935865,169,84.2356886332
170,27.6803725792,118.284451028,0.877116,316.069985089,2.76465,2.75201,165.75873399,-2.82548,48.6536,990.873451668,2.75153869832,913.268450909,0.0302581,2.76192722852,49.1064,35.6719034592,1009.97367321,0.09941222959,170,100.556626321
171,73.1366172208,134.854260129,0.934243,424.134651641,2.75097,2.73901,207.587075138,-2.81135,48.8095,348.640788223,2.73915501653,71.0587835363,0.0308421,2.7493338826,49.2265,230.422042904,974.584331537,0.0982815356244,171,78.1252945761
172,249.572537698,0.0,0.919649,249.572537698,2.74999,2.7382,249.572537698,-2.81128,48.9219,446.261307234,2.73816877301,80.5776726867,0.0284038,2.74816640113,49.365,275.110268065,889.512433135,0.096698013337,172,57.2135515943
173,44.991101472,393.148975407,0.944499,1116.61055934,2.7169,2.7043,505.304301318,-2.77838,49.0221,315.547157455,2.70414123557,49.1653789821,0.0284068,2.71484188969,49.5078,259.730578557,1300.01979451,0.0960475726585,173,74.2836882679
174,14.9272909794,90.1136578169,0.932319,245.481966755,2.71367,2.70169,140.626725268,-2.7715,49.1668,414.190746994,2.70159271925,0.479451423668,0.0278591,2.71200503187,49.6299,394.273551581,1088.85314861,0.096632103032,174,64.3984981642
175,20.8578441206,90.0251435093,0.938706,278.470527145,2.69721,2.68517,155.303425506,-2.75591,49.2893,349.349474216,2.68510972662,64.2195027825,0.0301817,2.69541843722,49.7665,245.075319375,1045.44407674,0.0973495507637,175,104.784705565
176,10.4584804676,106.490856494,0.898542,292.492341115,2.68226,2.66968,137.174758131,-2.74222,49.4252,407.076921024,2.66980185046,26.1897995512,0.0305739,2.68047088907,49.8542,402.937552011,953.109994496,0.0966451906805,176,52.4450689304
177,0.733217136269,336.396014532,0.936044,792.152351721,2.68149,2.66993,210.193841074,-2.74468,49.5674,55.2786683426,2.6699959169,2.86773941304,0.0299579,2.68000321928,50.004,133.806659588,797.837381923,0.097054532958,177,18.7248013668
178,-0.355229173651,115.901473815,0.942437,334.946981534,2.67925,2.66761,118.244058407,-2.73588,49.6628,73.4067951396,2.66756874252,-2.29882752514,0.0313958,2.6773924577,50.111,154.261651977,863.112320481,0.0961428832902,178,23.3796735712
179,-2.96269551062,53.5724953916,0.932301,142.623837988,2.65843,2.64724,41.9109585891,-2.7125,49.7986,257.935374398,2.64730860024,-29.2923999122,0.0287485,2.65674940112,50.2347,221.910503882,825.498124719,0.0931636944622,179,77.7755777328
180,28.9168004439,270.558020371,0.949,667.303485641,2.65624,2.64411,399.484824294,-2.71171,49.929,369.615902014,2.64405622004,31.2126596096,0.025773,2.65439018818,50.3482,255.155775412,1093.37296039,0.0922071366722,180,100.060007209
181,307.39765069,69.6895486798,0.955165,461.616312281,2.63905,2.62736,405.634379946,-2.694,50.0304,382.212317971,2.6273542757,-89.9484566924,0.0268028,2.63701676949,50.4787,257.416133128,955.945073173,0.0920898659525,181,64.8178291619
182,120.956004479,219.906355367,0.961494,560.768715213,2.62238,2.60989,340.862359846,-2.6746,50.1408,253.391457238,2.60977751441,-27.1149786032,0.0282375,2.62040824081,50.5855,220.54662732,1104.04439968,0.0938350515675,182,87.2231880059
183,59.494320355,217.225508907,0.946666,544.663174905,2.61799,2.60558,290.373058592,-2.66976,50.3158,180.66571983,2.60572138038,-182.76559685,0.0284205,2.61639350202,50.6943,145.509761301,545.428218758,0.0932530657085,183,74.3431696751
184,47.8546725337,266.409225565,0.949323,756.652796887,2.60966,2.59802,260.015417199,-2.66399,50.4125,265.751068591,2.59788127466,-26.9434866074,0.0271543,2.60813093655,50.8131,217.156534518,650.668505741,0.0910417555018,184,75.0658223461
185,0.256271866528,96.1200661902,0.960319,273.136346861,2.59044,2.57826,145.527980402,-2.64147,50.5442,251.252058071,2.57805538312,7.41713678524,0.025597,2.5885011655,50.9364,185.61734093,728.354647049,0.0921301384996,185,69.099772494
186,6.56377114499,187.585650957,0.957818,472.454176559,2.57509,2.56196,153.326028548,-2.62248,50.6271,265.021798963,2.56173819938,10.4475906611,0.0263041,2.5731290222,51.074,256.969314068,1017.54915601,0.0910191107167,186,77.5805143193
187,-0.688778007067,105.472849007,0.950651,349.231237163,2.57284,2.55924,100.925099036,-2.62343,50.7832,620.770971066,2.5590652832,58.2888358138,0.0253155,2.57081136457,51.1876,402.657150817,1314.14458464,0.0912947783082,187,106.146995232
188,177.095814375,0.0,0.945013,177.095814375,2.56482,2.55258,177.095814375,-2.61556,50.9276,418.75063904,2.55231936973,27.1723302241,0.0234589,2.56294526243,51.2846,243.228594607,942.232230931,0.0906484195723,188,80.9504212999
189,53.7695140839,319.396437753,0.914046,837.701243947,2.54703,2.53462,419.335538287,-2.59781,51.0537,576.825306329,2.53446437942,105.332046737,0.0251567,2.54528122011,51.4576,221.906824531,779.163114356,0.0902488327404,189,76.2119844223
190,28.3483523242,73.2243663784,0.944618,227.68183002,2.53982,2.52769,160.511104914,-2.59153,51.1466,381.919494557,2.52759893699,82.9234554038,0.0235244,2.53804609708,51.5732,239.622037962,919.231386047,0.0878794834513,190,108.915337907
191,64.1291681825,242.313518279,0.919897,724.257842376,2.55094,2.53974,254.855797613,-2.60478,51.2624,936.498192099,2.53976316402,434.74867504,0.0241256,2.54935416142,51.6844,201.912259753,1173.53038307,0.0893475228951,191,111.44960015
192,0.445733275024,105.209634927,0.926802,278.844080588,2.52376,2.51167,132.179348333,-2.57481,51.3957,910.088728723,2.5114096292,387.581271762,0.0272929,2.52171334252,51.7938,313.399933488,1281.7812265,0.0919026662508,192,115.435172399
193,287.438774296,0.0,0.852467,287.438774296,2.52386,2.51242,287.438774296,-2.57269,51.5104,1031.89213454,2.51260583036,798.884475738,0.0279584,2.52242129098,51.9541,115.575404089,1157.68708215,0.0904226876486,193,102.218511187
194,992.326071949,0.0,0.883497,992.326071949,2.51976,2.50848,992.326071949,-2.56814,51.6227,830.75084185,2.50844114258,72.1503420118,0.0264216,2.51830499852,52.0761,390.78396129,1082.36226402,0.0910639719493,194,100.157610625
195,54.658469999,296.534446031,0.966265,788.210296674,2.50596,2.49496,355.198868019,-2.55261,51.7554,155.569428727,2.49459858863,-7.4525881491,0.0254655,2.50428864115,52.1532,89.7167420566,446.597779174,0.0874499427401,195,75.2178033907
196,33.5243533509,88.8825840313,0.959226,254.11611398,2.49647,2.48525,101.278667892,-2.54202,51.8646,343.740625521,2.48510590358,30.6058824638,0.0243336,2.49507128635,52.3156,306.092746083,1181.81741851,0.0886846821564,196,98.3582211366
197,-4.79662290631,192.73346921,0.916545,450.444639306,2.48263,2.47134,258.917098607,-2.53125,51.9607,670.510175378,2.47133356118,198.925283175,0.0260303,2.48122867447,52.4075,274.393748168,981.234059017,0.0895981334669,197,102.873260197
