PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,AverageQLoss,Iteration,StdEsReturn,AverageAbsQ,AverageAbsY,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageReturn,AverageY,AverageAction,MaxEsReturn,AverageEsReturn,Epoch
154.468,497.388,207.122284652,31.5294185644,-973.437,3.40231695415,6545.7,2357,14.6439120316,910.699,908.485396379,969.308886675,76.6846515362,334.976733679,906.706,714.503340812,906.628107553,0.453242,110.412790609,11.5155465474,2357
154.502,497.497,97.0602824601,29.3991070554,-972.756,3.16508802536,5834.9,2358,34.1061894404,908.2,906.124963886,982.194449322,77.494906629,281.673431209,904.279,794.059304038,904.235313999,0.56787,279.144678431,12.4540120329,2358
154.552,497.628,76.4861193177,30.5472214968,-972.464,2.6384980861,6414.97,2359,7.24104397647,908.051,906.056244994,839.009190325,98.2366725942,177.648822193,904.055,387.164033923,903.979429825,0.738189,36.9136040947,8.77204275316,2359
154.556,497.722,35.2455130736,30.7401060666,-976.331,3.21951728408,6140.17,2360,10.8456061861,911.777,909.887990594,973.392417934,34.7034753447,179.328804607,907.807,89.9680680669,907.807188915,0.542942,49.1393530482,11.7218651555,2360
154.592,497.787,39.109928724,31.1650503003,-973.894,3.30097809152,6546.84,2361,11.2037452543,911.479,909.558546024,970.997630522,58.9753358503,446.968996887,907.328,523.201182374,907.435483019,0.360326,62.9228639048,9.60480822328,2361
154.595,497.908,41.2301986586,30.9031884057,-971.62,1.84225419493,6538.77,2362,13.4928761449,908.668,906.764930023,967.048447068,32.4742408927,93.832447706,904.448,61.4080399434,904.432270758,0.593732,66.1235583634,10.9813971193,2362
154.59,497.992,38.2385423247,30.8663769657,-971.087,3.2924746809,6482.03,2363,10.4046489018,906.771,904.987640851,972.224112569,38.1208268978,226.428826041,902.701,121.463748889,902.683420067,0.498675,84.5823096126,8.41980400341,2363
154.673,498.032,963.25675132,30.5069582934,-973.439,3.16565890559,6352.66,2364,8.56064225241,909.822,908.00322845,970.018475837,79.3474265704,1.7857002813,905.909,968.037749033,905.960486327,0.391456,44.4761319903,9.68109736439,2364
154.683,498.128,190.653988401,29.7360913554,-975.86,3.42972349622,5901.35,2365,14.7958678416,911.7,909.826196662,1198.00059029,83.846621269,312.282734201,907.679,569.715611218,907.690706072,0.617413,79.2691223255,12.6259058704,2365
154.722,498.213,59.0008058989,30.89490838,-973.5,3.86655584704,6312.59,2366,16.8159467241,910.417,908.383791005,969.754569815,58.8485780966,433.279403733,906.224,447.017152531,906.16027438,0.395717,91.8036480765,13.364619294,2366
154.731,498.341,201.300855903,30.7085924374,-973.952,3.46791712341,6124.85,2367,10.5992430147,910.559,908.780409281,970.022472994,77.9904999976,218.353609463,906.64,891.38562238,906.584555705,0.430363,58.183257801,12.3492620531,2367
154.742,498.366,191.966375711,31.170763758,-973.298,3.36611676813,6585.55,2368,20.6923113962,909.95,907.985620206,972.154917508,77.97216509,223.110430591,905.868,897.438952043,905.879104387,0.359122,150.328474759,12.0959801241,2368
154.773,498.46,966.580406305,29.8299520612,-975.917,3.83378825434,5992.36,2369,14.2828653301,912.548,910.54242223,976.212573387,78.4660589858,2.45543703714,908.734,970.273777955,908.757127183,0.303881,81.196311953,12.047276169,2369
154.768,498.559,77.7788100638,30.2660206482,-975.564,3.3878749962,6112.39,2370,23.8808413454,910.541,908.517442276,969.76453103,70.7304339775,377.484085139,906.665,729.547337147,906.652376276,0.356424,96.4849667664,15.8133723316,2370
154.812,498.645,44.2032071879,31.4490431529,-978.507,3.14151277902,6498.61,2371,8.49439869563,914.529,912.529612343,964.997578133,56.9251295662,451.366946603,910.453,536.01197681,910.381404411,0.415635,44.5581849728,8.73152518286,2371
154.867,498.717,966.975766813,31.1809998704,-977.449,2.55412458968,6718.79,2372,8.28871164224,913.626,911.852568654,981.605713341,83.1108848866,3.96888485647,909.622,974.288465528,909.648799891,0.349975,42.0955353149,9.44999589971,2372
154.936,498.811,46.4835696002,31.5712249832,-980.703,2.51943977478,6538.35,2373,69.3366927933,916.52,914.68717126,971.778723979,69.6821475145,371.259583698,912.722,764.831491742,912.644497102,0.311634,475.992924181,23.3754890902,2373
154.936,498.886,270.52937855,30.39157081,-983.257,1.84737280122,6224.59,2374,10.7229443948,918.916,917.210604732,976.898295312,86.1290077636,242.265876923,915.004,864.652493668,915.111319278,0.389885,63.583469794,9.96975823437,2374
154.979,498.99,965.421334351,30.2896387904,-981.061,3.33394792356,6353.5,2375,17.5688593065,917.488,915.588497473,968.661654452,80.3220410708,1.12421872078,913.723,967.068012411,913.672503352,0.37676,96.1054020034,13.6677253383,2375
155.029,499.025,178.91487581,32.0138979162,-977.657,3.37545055735,7117.11,2376,12.613246771,914.259,912.299188883,975.121056561,80.4140420045,227.18223265,910.214,897.250086382,910.241128072,0.401962,74.0329428987,10.3372535595,2376
155.068,499.127,964.823271656,31.3141529262,-980.815,3.55977484563,6419.37,2377,9.88671291274,917.174,915.299872785,967.515811237,79.4671293825,0.926127648511,913.098,966.364422583,913.068810005,0.371774,40.8440122748,10.1625973575,2377
155.028,499.233,38.9836934945,29.9443846376,-981.131,3.24820443298,5947.81,2378,10.0424634037,917.167,915.305304426,966.266306608,42.3805790831,351.337886211,913.165,225.463499757,913.231320916,0.455522,70.7775552506,9.34740118883,2378
155.058,499.346,28.1257806556,30.1344508587,-979.642,3.20506511288,6096.73,2379,10.1690133886,915.843,913.807437278,965.487615814,29.3328304353,95.6737684331,911.699,56.7598295562,911.642884867,0.575649,39.0966036028,11.3678399661,2379
155.092,499.459,46.7006790302,31.3974558462,-981.358,3.44279312175,6593.08,2380,12.2787789455,918.409,916.397958607,968.828376737,65.6653415666,421.992797491,914.171,668.418485027,914.169028206,0.408641,52.2441297936,13.1572176737,2380
155.138,499.536,38.1300894313,31.7254337306,-985.132,3.38636781553,6768.99,2381,13.4965116104,920.777,919.042973384,969.012887336,48.8205972453,415.872107414,916.742,344.506396754,916.782073889,0.41257,80.0639314207,12.3839143573,2381
155.134,499.637,34.5718378314,31.0704817394,-982.426,2.31036556747,6383.87,2382,12.0293334315,918.4,916.460466233,970.553529003,32.9709428786,178.538936589,914.198,86.6719551526,914.184946454,0.549389,76.0162837553,9.92626216176,2382
155.179,499.74,26.4601451119,30.5304973509,-982.966,3.13889839504,6107.83,2383,7.01709584646,919.803,917.871118489,965.367184063,31.9474225977,254.87318291,915.86,121.55564819,915.820148402,0.528996,41.9460161555,8.74382366827,2383
155.216,499.827,30.9532649018,31.4090060254,-980.199,3.15850415301,6484.31,2384,8.13084239518,917.093,915.061449296,49.642583396,24.6629228061,3.74903181859,912.943,36.8208830405,912.961155605,0.595815,56.4825201078,8.57077215719,2384
155.237,499.977,27.2446100699,30.8936658193,-981.185,3.37206909049,6450.16,2385,8.91384793483,916.202,914.265527618,59.2999499674,23.849279765,5.59523472502,912.122,34.1393438015,912.105634298,0.630676,48.192563798,9.42105728049,2385
155.258,500.081,55.8338468211,31.1493602494,-980.462,3.03497927479,6412.45,2386,7.7325540437,915.85,913.866805039,971.824792653,73.8361885395,262.396661228,911.439,885.595877733,911.396208765,0.379954,35.7834653004,8.08757797427,2386
155.335,500.151,965.674298114,31.1857441715,-981.505,3.33546077548,6739.61,2387,11.1368709585,917.701,915.752875595,969.906706452,80.4385121424,1.26105618287,913.369,967.438469842,913.40452304,0.436654,64.1285821345,10.1721826939,2387
155.333,500.226,97.5231528976,31.4413569776,-979.465,2.96820356592,6778.17,2388,12.5273546565,916.571,914.51400604,974.510597919,80.2715766225,250.94918835,912.106,867.787062999,912.074227222,0.370314,68.1794224354,10.2668770114,2388
155.36,500.322,43.2633965661,31.0745789952,-979.205,3.26187621417,6570.61,2389,19.7319701475,916.174,914.336138019,972.817971278,46.2745010991,397.404523187,911.876,295.032038687,911.934208032,0.437383,115.524094292,13.9094621639,2389
155.383,500.391,35.2807323115,31.0359674253,-981.675,3.54286673284,6529.68,2390,16.1607119708,919.433,917.46168383,957.042697438,28.4745543566,89.3983936624,915.314,51.720087212,915.273336691,0.634302,104.865054653,12.0403282582,2390
155.39,500.51,65.1086203998,30.7070263155,-978.899,3.64571124581,6308.79,2391,16.3722904042,917.347,915.342642964,970.680982207,75.9401407935,259.656183143,913.095,886.2035512,913.125801709,0.413916,136.350454447,9.87730797349,2391
155.386,500.589,94.2574099189,31.2979773172,-977.498,2.73526910718,6628.98,2392,7.56557503201,913.821,911.882497952,1036.54090664,79.8286627646,319.448866759,909.553,724.380593246,909.513253128,0.688879,37.1592438787,9.41815108834,2392
155.369,500.693,48.4246763385,31.0350362797,-978.866,3.29093232938,6794.09,2393,9.34301691588,914.132,912.00456616,970.253635125,58.678048482,447.508685034,909.977,519.30443316,909.923471439,0.38731,58.1072107596,9.41787505135,2393
155.334,500.775,53.4369060605,31.3408902296,-980.196,3.94250121406,6645.54,2394,11.2131891025,918.334,916.314080819,973.65546796,62.2718364611,415.476101357,914.072,466.865332885,914.144778526,0.455321,54.7102196641,10.7373859805,2394
155.384,500.879,33.2965973897,30.0822297324,-982.611,3.36268483041,6035.12,2395,12.1810689071,919.265,917.098694818,969.000801226,29.5605476965,93.019320778,915.205,55.330680782,915.14020511,0.632133,92.4718548793,10.0636339274,2395
155.396,500.981,43.4413172949,30.4422211549,-981.901,3.33011142781,6140.53,2396,9.00993040122,915.276,913.152339162,968.838984958,46.6286174862,398.238617599,910.822,302.146373265,910.898194746,0.398394,59.7082696578,9.36755356292,2396
155.391,501.042,27.0928264696,31.4574341755,-986.43,3.21241468314,6550.98,2397,9.6712298339,920.664,918.770807544,968.960531577,39.9855206486,348.40043197,916.369,212.721245423,916.395633521,0.473093,52.7089411846,9.23790670225,2397
155.418,501.155,113.718495721,31.131375002,-988.21,3.14147906004,6505.18,2398,12.3655153819,921.939,920.032149489,970.058146973,76.8269295673,245.665129049,917.496,890.574764863,917.456194612,0.314285,55.9775500859,11.54696195,2398
155.459,501.222,38.8779181545,31.5007887807,-988.142,3.46802879025,6750.01,2399,11.3454807895,923.264,921.049961713,972.804885491,58.7935454642,458.034944858,918.724,559.814709174,918.697032151,0.384227,71.5504819734,10.094617237,2399
155.487,501.356,23.4872266343,31.1485326388,-989.201,3.41517956294,6594.49,2400,11.6903529089,924.619,922.697800027,32.9392050833,20.3958007306,1.82825857794,920.121,28.0154513658,920.122941626,0.65168,54.8053050868,10.3569263292,2400
155.549,501.456,39.0474567274,31.3923502392,-992.405,3.60264726048,6594.48,2401,9.45619903984,925.215,923.232884934,968.27973012,57.3493282037,422.045567515,920.494,435.433522645,920.562679973,0.437584,61.1909006217,9.17140388166,2401
155.557,501.544,28.0013740472,31.547523742,-997.372,3.59336666901,6499.76,2402,11.7845187137,931.847,930.031760446,46.3292332692,25.1389613172,3.75850320692,927.532,37.3739913676,927.544406207,0.640342,63.6010834457,11.7880704219,2402
155.581,501.672,33.4736611207,31.9321992792,-995.05,1.32453484673,7000.34,2403,9.83932787438,931.246,929.51576067,970.1926066,33.4340134999,251.824322238,926.915,120.514598,926.960970395,0.524574,53.3835613925,9.7425886099,2403
155.603,501.78,42.9632790311,30.4585484889,-1000.24,3.5782439938,6361.56,2404,9.15263328682,933.777,931.726600304,66.6437287898,32.2196920757,5.37353844657,929.551,53.175352345,929.497602852,0.589701,58.2134576661,8.45083692226,2404
155.654,501.852,44.0742777343,30.9315853729,-999.474,3.86708123091,6650.68,2405,9.81818888496,934.422,932.466277493,965.756704287,36.5480168531,210.375695889,930.097,110.197264847,930.132872876,0.563012,44.4723704811,10.4164995407,2405
155.671,501.938,30.7404874534,31.1006047599,-999.23,3.23980933925,6354.21,2406,14.4802098339,933.868,931.91245864,48.1349860678,25.5307860059,3.80894680545,929.682,37.9215335161,929.70024499,0.622855,71.7547586521,10.9894598537,2406
155.669,502.061,39.4283841975,31.4738738695,-998.903,3.257268288,6945.44,2407,10.2897024506,934.327,932.354636937,974.124752328,46.3959208102,424.711636423,930.084,346.552791549,930.092084934,0.428137,68.83911119,9.43297217395,2407
155.67,502.128,25.9513580565,32.5604101183,-999.593,3.43661855719,7029.13,2408,12.1994536416,933.147,931.139124924,38.5883923708,21.4698554213,2.71435946335,928.721,31.0627206061,928.732338806,0.629123,55.781377607,11.2925817668,2408
155.709,502.177,34.113128849,31.9437787163,-997.266,2.47692924736,6923.84,2409,9.64089958714,932.59,930.475038983,56.1938471718,29.1448608608,3.48057453213,928.186,45.3974008672,928.187506275,0.611556,61.9625845528,9.48207795424,2409
155.764,502.298,960.294574808,31.1447603035,-1001.96,2.82620918662,6381.04,2410,8.19569367471,935.951,934.19056292,969.799547651,79.6365953308,2.46125908895,931.892,966.976865072,931.888416352,0.316601,52.3038433249,8.7097160571,2410
155.762,502.383,963.307128111,31.8524466803,-1001.36,3.47113845416,6845.27,2411,20.3091108936,934.203,932.165646487,968.225968143,78.6781956296,1.73452878309,929.82,966.401949153,929.879506109,0.357689,125.72764421,15.2809700077,2411
155.761,502.524,58.392539345,32.001038252,-1007.02,3.44704671837,6962.77,2412,14.5285041136,937.791,935.943445354,968.883099423,72.7858017316,260.745930286,933.406,882.923517276,933.435341895,0.343974,78.7480118055,12.6343560214,2412
155.797,502.596,30.5421431434,31.6704266896,-1008.48,2.81317105615,6723.74,2413,10.8386509316,941.033,939.213332133,53.5925318756,26.1490170396,4.97781191583,936.662,40.1877155801,936.696448965,0.59257,66.2152565762,9.67953756753,2413
155.802,502.674,63.1435058708,33.2799299457,-1011.14,2.99523051385,7578.29,2414,8.52470243193,943.266,941.348085058,967.083722663,64.3068764048,432.311687539,939.143,604.473913494,939.153193726,0.387741,62.3457310139,7.6040691721,2414
155.823,502.799,25.9567694126,31.321602822,-1011.55,3.07277426656,6520.33,2415,9.8083484466,942.815,940.925881605,106.567471784,27.9306939117,15.5617244501,938.628,45.2315020034,938.603615436,0.567611,58.7212308069,9.56474064703,2415
155.835,502.889,38.0458508222,32.2600210128,-1013.81,2.70403566037,6986.49,2416,7.32065094,945.608,943.640902344,963.96896805,45.8672742427,388.668015865,941.31,298.959901655,941.327194898,0.441551,46.3041301973,8.22386398468,2416
155.889,503.035,48.7060048803,32.35238486,-1015.61,1.78720060604,6980.41,2417,10.8227279284,949.222,947.290794943,968.774321034,56.8603150286,442.736511903,944.902,477.916094143,944.915864116,0.363969,59.1494252303,9.11364179383,2417
155.91,503.116,32.2340171282,31.4598446939,-1019.48,3.00081292961,6562.3,2418,8.23362478421,950.471,948.423120221,954.21748562,29.4753738579,91.1132499466,946.089,55.1074682559,946.064613137,0.591064,44.4773847467,8.11706582965,2418
155.944,503.222,37.3359823856,32.2087924924,-1021.1,2.78134235106,6950.37,2419,9.007101487,951.992,950.002795703,507.838503815,37.742541544,79.7840003288,947.744,82.5327879838,947.747088195,0.561933,50.5184777189,8.79626360485,2419
155.963,503.304,31.1123679699,32.2792664043,-1023.35,1.96423295653,7089.5,2420,6.66669352728,953.501,951.594045336,46.6875310519,25.271017587,3.26313152728,949.318,37.7415514507,949.286423988,0.606384,51.3013492504,7.55363591963,2420
155.979,503.426,78.1222571266,32.3207045767,-1023.67,3.30070075401,7128.5,2421,9.6274804508,955.515,953.617131258,963.860368701,73.6198928321,254.194168656,951.071,881.949145866,951.19120929,0.433422,50.8701783094,9.53034354576,2421
156.016,503.567,43.9307145219,32.4960663002,-1021.94,3.60705728687,7146.07,2422,6.1742397521,953.965,952.045355067,968.63122343,52.862339465,433.414802721,949.605,406.810662714,949.568410604,0.358019,33.1797219261,8.086068452,2422
156.074,503.683,30.6170827663,32.5813001279,-1028.43,3.07543636495,7164.86,2423,5.7295273296,958.42,956.521382729,947.142945822,31.1510498221,273.624821793,954.172,135.225542947,954.166716505,0.504595,35.6798670863,7.05796107469,2423
156.1,503.778,70.0666962777,32.7731590188,-1026.7,3.04822753341,7277.75,2424,11.9485220526,958.636,956.618789901,963.408380801,74.7915884158,256.275638931,954.264,880.471276126,954.228946532,0.358363,80.8226188532,9.54580800703,2424
156.099,503.89,30.5039107494,32.3099331783,-1029.55,1.87045677371,6932.38,2425,10.5681774398,958.856,956.793839569,46.7643498856,24.8285900245,3.87830892809,954.34,37.4457805417,954.448607148,0.594232,69.3273697715,9.29386700796,2425
156.064,504.013,960.576940859,32.3673392029,-1028.79,1.15997785225,7058.38,2426,6.45853729376,960.227,958.247248097,967.598650923,78.0586924858,1.92785490829,955.704,965.28627565,955.689947071,0.350397,47.4105859245,7.48786910547,2426
156.072,504.169,36.1990847381,32.5598658421,-1030.28,3.12313117638,7063.3,2427,10.4273074818,960.28,958.084341279,961.451434711,28.2923251546,89.6917579643,955.643,52.1860377401,955.518201423,0.588205,71.4546652219,8.73604916894,2427
156.084,504.255,965.908848166,32.2791364837,-1025.9,2.94684800285,6944.06,2428,8.99563931239,958.29,956.346747295,968.49025266,77.2426718073,0.760889673956,953.649,967.245511203,953.79487089,0.339407,56.6889627802,8.38608496612,2428
