AverageDiscountedReturn,AveragePolicySurr,PolicyRegParamNorm,StdEsReturn,AverageQ,MinReturn,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,MaxReturn,StdReturn,AverageReturn,Iteration,AverageEsReturn,AverageAbsQ,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,Epoch,AverageY
176.84818772,-815.109,139.196,33.1134912565,780.424,150.561802128,0.908287,324.743,5.58290878456,3540.06,918.712134376,174.667681836,529.120706407,1678,30.0102217667,781.724,147.398813371,780.78813561,21.4621615787,1678,780.388488342
172.686613555,-816.766,139.251,76.9212420408,782.13,200.126196139,0.895239,324.863,5.16568558688,3684.77,1061.55557673,211.523452811,514.490344181,1679,53.524190082,783.411,315.327244626,782.562795495,22.0150300943,1679,782.220927966
155.868582931,-815.72,139.239,92.6064897337,782.976,189.517222969,0.887919,325.008,5.40282009288,3386.36,1110.34747316,177.422576702,414.842393622,1680,50.7655628154,784.325,536.493259725,783.364495437,21.056335081,1680,782.987196908
154.852282763,-815.722,139.265,24.9492141136,782.751,154.359487137,0.889684,325.094,6.63782646681,3315.16,1267.2726078,223.89715897,429.934115379,1681,21.6467923826,784.043,126.743048718,783.127882068,20.7173852012,1681,782.761812172
116.307569387,-817.156,139.342,39.6125209528,782.641,92.7631403116,0.881388,325.261,5.6458211004,3486.82,1296.24604895,286.129944215,327.710436479,1682,34.3159190024,783.854,143.303878479,783.029084274,21.3417504762,1682,782.645124785
149.379508699,-816.351,139.391,39.3359128936,783.377,263.733855844,0.881382,325.439,5.26746643771,3260.06,1526.47112878,273.482950838,573.534131043,1683,33.3188962171,784.63,217.485552778,783.694711008,20.8769925873,1683,783.393530611
160.599783391,-815.703,139.428,38.2130214818,780.998,209.252670612,0.894908,325.59,5.34911282931,3469.91,1260.40414761,159.556954379,453.692639801,1684,31.4077749541,782.317,184.468552922,781.388358457,21.2030386372,1684,781.023794048
152.113904611,-814.987,139.488,39.3471774536,781.582,119.974426034,0.897515,325.738,5.21769017718,3453.95,1277.13444099,238.807061888,520.538122256,1685,32.6009490343,782.985,179.413168084,782.016107219,20.8985044863,1685,781.629001242
151.778507341,-816.378,139.504,43.3240563076,783.48,162.545239742,0.889792,325.829,4.52761678199,3420.34,1134.00535059,214.944239023,477.793091631,1686,34.302151541,784.864,194.906829253,783.86944866,20.908291978,1686,783.453282649
159.429900852,-817.986,139.508,40.7820686717,784.181,131.158989667,0.891448,325.929,5.4963901984,3388.36,1086.29144754,192.395016392,531.241296881,1687,34.7838429168,785.395,177.322167943,784.507455849,20.7509085659,1687,784.117080299
114.031406251,-818.151,139.523,36.7514542739,784.833,113.279368214,0.88637,326.018,5.98941139507,3711.94,1296.65653167,232.847108939,285.11172311,1688,32.036412998,786.144,134.107699512,785.268720244,21.4167284233,1688,784.904498421
149.828379858,-816.759,139.588,62.8531605822,782.378,118.351894239,0.906511,326.161,5.30147559572,3480.03,1649.3996428,378.670797598,699.620276921,1689,44.2465524792,783.784,254.561301521,782.801804129,21.1760833829,1689,782.397953825
138.057361685,-818.749,139.606,61.0584387842,784.994,106.4114764,0.901512,326.274,5.29571647246,3418.86,682.362190576,159.483583808,357.534548311,1690,39.0472431224,786.431,333.626704339,785.440532637,21.1489900803,1690,784.955762592
135.934677928,-817.636,139.643,32.7787585455,782.768,114.422293976,0.904804,326.461,5.12814313034,3689.99,1196.07626469,238.59232305,394.67196157,1691,24.5721326894,784.189,173.592696796,783.317835779,21.5082533978,1691,782.820233168
105.748602842,-817.705,139.661,41.753020088,783.941,93.2091914071,0.885381,326.599,5.40953279273,3132.28,788.618868733,165.59197121,233.677845013,1692,30.6343437397,785.438,210.39636238,784.406463077,20.5566004683,1692,783.974531491
152.279025353,-817.995,139.686,31.9035770679,783.125,164.048320839,0.888785,326.671,3.56632907715,3797.29,1052.6803685,234.861203916,511.551851421,1693,27.9917873239,784.416,127.837932838,783.547548633,22.0278165571,1693,783.153806197
106.459541379,-818.425,139.698,22.0961669692,783.487,81.069750056,0.870018,326.82,5.11473546113,3493.43,1128.00441528,167.274714052,213.918587264,1694,22.0666231465,784.821,95.5265612448,783.913006656,21.2302079274,1694,783.527029565
150.295280241,-819.579,139.712,46.0389232042,785.403,226.630480901,0.877089,326.977,1.606287687,3511.94,1690.85841088,308.398739091,593.676364006,1695,35.1193638814,786.656,222.569557866,785.689780985,21.3352215908,1695,785.339244386
135.201543272,-819.182,139.738,32.6135460923,784.922,96.3842048283,0.87446,327.135,4.63469755775,3251.81,1030.5612726,254.52722503,429.385425117,1696,34.253701793,786.286,135.585986073,785.371291038,20.7129234964,1696,784.969302528
159.057757735,-820.276,139.742,47.0309196719,785.305,224.96324539,0.861222,327.278,5.14540633585,3361.2,1199.84286516,237.466803021,406.801800088,1697,37.7004681012,786.657,202.400144576,785.789124847,20.9943381588,1697,785.346944045
156.734060527,-821.047,139.765,52.176178203,786.285,184.67713321,0.869182,327.384,5.52260028941,3596.8,1068.90221921,236.16688639,590.650978077,1698,41.4881753424,787.739,233.771138619,786.671503954,21.7183509875,1698,786.240810379
132.647252204,-820.393,139.8,49.6020094868,786.538,93.3414712441,0.868428,327.512,5.18843489114,3439.91,1049.48391519,224.551779214,327.102307944,1699,30.7283572032,787.899,244.946938732,787.024210804,20.8726331359,1699,786.589360658
152.539647562,-821.222,139.826,30.6368197359,786.946,178.638605249,0.867352,327.666,4.90255666495,3459.03,1230.2094257,278.259489962,516.029961978,1700,23.6533070287,788.41,185.112018354,787.424180917,21.0174702504,1700,786.944843135
183.234203647,-823.364,139.85,42.4853620733,789.367,248.050693281,0.904798,327.815,5.70196424399,3592.94,1217.40402028,169.28310927,513.902781871,1701,34.7457629922,790.727,190.745475364,789.693810898,21.5822549626,1701,789.306844924
159.146896367,-822.428,139.889,66.1087119127,787.813,139.181919176,0.893569,327.939,4.45336023977,3499.65,1153.95547738,210.800793371,509.235067452,1702,49.1861222029,789.185,257.507611666,788.224095993,21.1489515734,1702,787.846907554
162.389592817,-822.576,139.921,86.4894294937,788.271,298.277655994,0.889474,328.08,5.31359893712,3343.19,1379.07953931,280.552188143,719.364835739,1703,34.125329444,789.655,569.883075267,788.752808874,20.927877021,1703,788.372333053
171.024081444,-823.765,139.944,35.6936362332,789.732,149.757784137,0.892859,328.198,5.07558200045,3458.5,1090.95398778,234.23096318,513.12319313,1704,22.4171856488,790.977,228.155562039,789.977998286,20.9321071287,1704,789.65102751
147.338836998,-823.657,139.968,28.9983784104,788.45,155.161293836,0.877122,328.368,5.20655601666,3827.83,1230.27441323,302.444487011,569.04232976,1705,25.8988959987,789.716,161.686774628,788.89560829,22.0771092402,1705,788.528089564
163.080399775,-826.511,140.031,47.8613459757,791.596,110.370747159,0.881536,328.468,5.21175606137,3347.55,1235.00616395,328.940746423,677.063123834,1706,42.9586950537,792.984,182.053749832,791.985506986,21.0383156699,1706,791.594361419
164.825223102,-826.887,140.071,42.0471550709,792.65,197.912850138,0.87843,328.65,5.6612271568,3652.44,1531.86066522,341.388390273,652.135634304,1707,28.7399518681,793.985,177.189405045,793.035377951,21.4552507228,1707,792.673529124
157.199410771,-827.56,140.125,31.5512345275,793.676,85.2324513766,0.872984,328.746,5.42846892324,3390.72,1441.5948836,323.136375713,494.77830201,1708,25.2755495547,794.946,151.647999972,794.053025849,20.9965523933,1708,793.706042845
194.397996603,-825.772,140.118,53.4910762127,792.023,239.105429052,0.879726,328.885,5.06568583942,3646.06,1287.6528243,273.451480052,778.024922941,1709,36.5820278242,793.291,293.519745199,792.465411766,21.6353002074,1709,792.052879017
151.549776606,-827.534,140.145,38.9443081133,792.526,174.367700921,0.865953,329.084,5.68822538188,3532.97,2015.01482331,454.302102561,851.400665041,1710,38.4350843068,793.972,147.224110738,792.951082335,21.3663868081,1710,792.524158202
162.390018161,-827.664,140.191,34.5379782457,792.96,216.843990781,0.886991,329.179,4.90171871458,3597.75,1350.91731788,312.664406227,639.197658846,1711,27.8097186089,794.402,177.500384387,793.477843314,21.4492707767,1711,793.017842725
161.093666377,-828.676,140.205,40.5249643066,794.0,147.463358679,0.875475,329.333,5.25294494725,3703.54,1230.08767688,247.247242257,571.994057034,1712,31.8244585975,795.352,245.278343223,794.417314442,21.6476697727,1712,794.001632407
132.233078304,-828.986,140.213,35.4689365906,795.642,121.130909518,0.888911,329.485,5.57659272604,3487.53,1297.84267199,258.073950176,395.813599318,1713,32.0856058308,797.057,147.997032065,796.054139716,21.0342375024,1713,795.626462597
146.359943617,-828.973,140.268,52.746317676,793.664,169.148291266,0.891466,329.601,5.4126415275,3762.54,918.451981027,191.077633836,496.773650575,1714,32.6026495887,795.056,321.506838259,794.054940773,21.8157982582,1714,793.621164457
142.63192234,-828.44,140.306,42.9810479511,793.139,256.81141035,0.85994,329.714,4.48187075479,3703.02,1451.27874276,231.179384658,730.782585427,1715,34.5058014583,794.639,169.598585087,793.750954707,21.746562265,1715,793.226850264
155.560352781,-828.562,140.339,64.1842170664,793.989,108.902934547,0.873835,329.879,5.42104558845,3536.18,1226.15124069,325.825786915,576.330354691,1716,46.3298303053,795.484,277.989532191,794.421423498,21.6395117382,1716,793.943063346
144.832685205,-828.463,140.37,40.448355083,794.333,294.529120515,0.870925,329.982,4.70438259889,3563.61,1594.76076249,360.293881767,722.678460957,1717,35.081761502,795.716,187.653134874,794.866416192,21.4940697288,1717,794.444443711
156.737225265,-829.395,140.404,25.2545963109,794.657,208.854994742,0.901002,330.096,5.08914454733,3505.73,1878.46236957,396.004441709,639.800772588,1718,24.5750421052,796.183,114.793937007,795.156096695,21.0486027116,1718,794.627984085
146.733280275,-829.336,140.416,23.4005775411,794.124,160.128097113,0.883629,330.252,5.27798503837,3693.96,1235.16475036,261.384012698,454.423797624,1719,24.9206424314,795.607,96.6204546913,794.52369474,21.6620750042,1719,794.100371549
99.1420362693,-831.551,140.431,48.9484182764,796.783,75.1630622764,0.878127,330.416,5.79298608584,3430.11,1441.61917446,241.425137285,215.622007638,1720,43.0926331779,798.269,221.762792688,797.272641218,21.3310497148,1720,796.815931153
128.126789038,-830.083,140.416,23.9975616508,795.636,167.678390898,0.862914,330.583,5.83652904959,3625.54,1066.58139712,215.914364253,436.164488905,1721,23.3309784898,796.899,103.42728014,796.021230599,21.4669302773,1721,795.644936572
147.15207373,-829.799,140.468,29.6632772058,795.062,255.536855765,0.878669,330.731,5.24743265754,3647.22,1537.18024786,275.140543198,603.066366964,1722,26.578336202,796.517,125.070820138,795.585216842,21.4512608905,1722,795.170858154
158.513018711,-830.638,140.518,51.9033351291,796.237,201.835669722,0.885603,330.881,5.56540452546,3502.18,1822.81762006,385.484663968,681.764363908,1723,39.2180518195,797.688,299.283879539,796.65340632,21.245749272,1723,796.196961104
117.379934636,-831.73,140.585,38.9585063242,797.745,75.7998133846,0.887496,331.02,5.69584189833,3318.05,1058.77400901,244.906260586,306.442245875,1724,26.9369286199,799.134,191.882246961,798.127445869,20.7961486781,1724,797.705373038
136.194138897,-830.088,140.627,41.3974084132,793.855,126.026824393,0.900845,331.187,6.29719864439,3705.24,1372.64972085,273.535449506,404.561423614,1725,31.1251322456,795.253,245.894007959,794.302864702,21.9415827414,1725,793.90016568
139.104344634,-829.59,140.668,73.1929852781,794.705,155.219233373,0.878343,331.306,4.9957316675,3726.68,1003.71651542,226.644929507,526.15741287,1726,45.4289028345,796.001,340.773998741,795.06281246,21.8925576539,1726,794.702365633
96.4791810297,-830.487,140.662,29.377458107,796.151,91.0587060638,0.870137,331.445,5.22521986833,3202.12,1161.41862929,175.034079009,200.205243495,1727,32.3324545463,797.527,111.939829338,796.526941124,20.7893982101,1727,796.170916529
130.986584762,-828.409,140.646,36.6546380907,794.249,86.6796157008,0.864778,331.536,5.10634290323,3595.42,1149.08315538,190.543647626,349.539849256,1728,30.745326746,795.722,130.970490679,794.773336144,21.2106612518,1728,794.2896929
144.240823231,-832.185,140.685,44.8541033331,797.504,117.834547944,0.887409,331.672,5.1427630797,3424.81,1893.08168253,421.827346387,616.584613931,1729,30.1939529017,798.865,205.673757487,797.867287436,21.19903885,1729,797.495557265
134.993271343,-829.456,140.668,28.6438708622,794.946,178.349764467,0.868311,331.876,5.21179485372,3840.6,1062.5726063,241.476291916,435.681087063,1730,25.1104918275,796.345,149.176750342,795.316329214,21.7718008733,1730,794.897137489
136.738425787,-831.266,140.72,30.2728281665,795.629,163.809807761,0.874671,331.987,5.09852579565,3421.14,977.53397922,168.373057493,470.342456215,1731,28.7530538389,796.938,113.970425364,796.06142687,21.1368537696,1731,795.695055579
128.34602313,-830.932,140.784,57.7436886968,796.128,228.192942639,0.86895,332.127,4.97094024719,3444.22,1221.39358164,246.01884483,527.477230365,1732,29.1652467766,797.536,315.819672822,796.555417842,21.2953342283,1732,796.179309768
133.650808905,-830.79,140.824,34.8978666944,795.589,110.532012322,0.867264,332.278,5.02115974713,3309.9,1399.71631635,345.963354827,748.082371215,1733,25.9002719407,797.044,146.686106212,796.017831402,20.958657652,1733,795.581540929
130.696654777,-829.906,140.798,33.202079903,796.079,105.120739934,0.898427,332.448,5.31874676573,3388.61,1158.58626746,236.245572494,431.875891871,1734,27.6398158349,797.455,190.737203344,796.512414755,21.3384290926,1734,796.102003039
140.007623347,-830.839,140.779,40.8026064653,796.042,138.613450662,0.882966,332.575,2.1947507382,3740.67,819.570814186,169.593429842,365.698823208,1735,26.9698689347,797.512,250.322099665,796.484271402,21.9089006267,1735,796.06830805
138.817473338,-833.582,140.79,28.963232052,798.062,114.528523514,0.851402,332.791,4.93893228591,3305.88,1928.48406948,350.683752029,519.517268913,1736,19.6442300441,799.471,193.946973838,798.541562672,21.2772058602,1736,798.082338682
143.582761546,-832.862,140.799,51.9105099856,797.565,105.231880007,0.866031,332.9,5.24064875336,3729.84,1329.33132449,296.429438492,525.898817554,1737,24.9635393738,799.036,349.745491366,798.026510446,21.801651567,1737,797.545758219
151.23300334,-832.874,140.878,51.8019975606,796.831,187.289234948,0.878787,332.991,4.91111155662,3864.22,1036.05548061,227.094825917,558.783500703,1738,35.0389017731,798.365,260.40177866,797.294084437,22.4524799799,1738,796.820142978
142.046435019,-833.417,140.865,31.8608360108,798.837,189.905957334,0.866268,333.102,5.2776649789,3593.47,1117.7305119,263.314567941,621.130779821,1739,24.5412225946,800.365,162.34856282,799.407859459,21.6027507338,1739,798.898514081
130.039764653,-833.778,140.853,46.4147473107,798.239,162.901729655,0.856308,333.278,5.33953434464,3675.59,1247.18247752,301.238155867,523.416527072,1740,38.7806546456,799.884,166.507936683,798.724919613,21.8984916439,1740,798.194941927
106.054034917,-831.915,140.846,33.1924625099,797.707,74.16511501,0.860615,333.412,5.06003241733,3663.11,1058.95391527,197.658594571,225.111842406,1741,29.5611681964,799.254,147.656304543,798.334455506,21.85494451,1741,797.769909967
145.408888102,-834.697,140.844,28.9193330988,799.691,88.2653867521,0.860975,333.55,5.21646895274,3677.83,1966.26531817,399.168203084,519.191364006,1742,27.7946060979,801.291,131.927276614,800.203952548,21.8776441578,1742,799.720768373
158.504617838,-835.694,140.883,37.5354631405,800.618,158.035229631,0.883562,333.669,5.14082145452,3617.3,1327.82210882,252.57507115,451.945321182,1743,35.5424499313,802.018,142.583367257,801.13535592,21.5361508398,1743,800.621027923
142.684010992,-834.08,140.911,80.9050134736,796.397,149.848534815,0.859769,333.738,3.1690768815,3708.72,1396.24714035,327.315380208,468.471966492,1744,30.9748066071,798.008,539.582933848,796.992329712,22.1040042839,1744,796.444589349
143.473088501,-836.773,140.922,57.1305327451,802.012,179.894861473,0.874305,333.9,5.11330451164,3704.82,864.101658427,169.575453616,341.108924967,1745,43.9137547945,803.381,206.431254317,802.47726362,21.5479285984,1745,802.038315713
184.567571236,-836.133,140.982,58.96234323,800.407,235.935712392,0.888618,334.038,5.28524671079,3730.63,1029.57995395,196.430756551,565.284683388,1746,35.3214398197,801.873,318.457389377,800.749624311,21.8186252898,1746,800.352481711
140.454995709,-837.932,141.008,25.8954370788,803.116,186.805736582,0.870277,334.183,5.57490158096,3501.25,1048.0315006,210.137764205,345.247524936,1747,29.0117430293,804.437,103.495156042,803.581959036,21.0228294698,1747,803.166481518
133.038934993,-837.235,141.014,67.0478863914,802.406,138.271037838,0.876917,334.329,5.77284779071,3541.23,1318.94651831,234.833385255,319.459678698,1748,50.9653992711,803.904,279.434982259,802.932608445,21.2071615775,1748,802.44576605
